"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717501,"2023-07-04",0,"2023-07-04T17:57:51.080Z","2023-07-04T17:57:55.024Z",TRUE,"pitch","ef30c37f-22ba-4b50-8113-f4415dcfb301",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.1997,1.628,NA,85.17,227.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Marcus Semien grounds out, shortstop David Hamilton to first baseman Triston Casas.",0,3,1,13,"top",2,"2023-07-04T17:57:31.768Z","2023-07-04T17:58:20.794Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,543760,"Marcus Semien","/api/v1/people/543760","R","Right",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.2,14,0.88,0.3953,6.3423,32.0212,-8.8198,-5.2002,12.0205,0.835,0.4204,7.7379,-138.7346,-11.1882,-1.3189,50.0003,5.1005,-10.1015,36,2.4,24,2311,208,NA,NA,NA,NA,NA,NA,FALSE,-10.7,19.4,7.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",0,"2023-07-04T17:57:17.256Z","2023-07-04T17:57:29.549Z",TRUE,"pitch","7a03bb4a-f48b-4ad8-9eff-c739f2c1b532",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.63,1.77,NA,124.91,166.07,"fly_ball","medium","8",122.59,93.84,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Leody Taveras flies out to center fielder Jarren Duran.",0,3,1,12,"top",2,"2023-07-04T17:56:57.400Z","2023-07-04T17:57:29.549Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,665750,"Leody Taveras","/api/v1/people/665750","L","Left",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Boston Red Sox","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.6,85.2,5,0.92,0.4054,6.0823,28.0779,-21.2202,-0.3319,5.9213,-0.2075,2.6931,3.7918,-134.8747,-3.1669,-1.5858,50.0061,5.371,-0.6146,0,4.8,24,2380,201,94,51,265,NA,NA,NA,TRUE,-21.5,10.3,-0.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA
717501,"2023-07-04",0,"2023-07-04T17:56:42.437Z","2023-07-04T17:56:52.283Z",TRUE,"pitch","7e95fe53-2f3c-40bf-84b6-18b9ffe21ab7",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.09,1.48,NA,90.45,195.8,"line_drive","medium","8",152.63,86.76,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Single","single","Robbie Grossman singles on a line drive to center fielder Jarren Duran.",0,3,1,11,"top",2,"2023-07-04T17:56:18.161Z","2023-07-04T17:56:52.283Z",TRUE,FALSE,FALSE,FALSE,33,0,0,1,543257,"Robbie Grossman","/api/v1/people/543257","L","Left",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.7,9,0.9,0.3892,6.1114,30.8086,-11.7019,-4.924,10.1957,0.6964,1.592,7.1558,-140.5569,-8.0713,-1.2385,50.0017,5.2541,-9.8866,32.4,3.6,24,2446,208,99.6,14,289,NA,NA,NA,FALSE,-12.2,17,7.6,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA
717501,"2023-07-04",0,"2023-07-04T17:55:47.769Z","2023-07-04T17:56:15.362Z",TRUE,"pitch","b84e023c-059a-4005-9133-68f75882ee53",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.46,1.6,NA,115.75,154.26,"fly_ball","medium","8",127.62,34.09,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Home Run","home_run","Mitch Garver homers (4) on a fly ball to center field. Nathaniel Lowe scores. Ezequiel Duran scores.",3,3,1,10,"top",2,"2023-07-04T17:55:15.275Z","2023-07-04T17:56:15.362Z",TRUE,TRUE,FALSE,FALSE,75,0,0,1,641598,"Mitch Garver","/api/v1/people/641598","R","Right",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,87.9,2,0.91,0.3911,6.2487,31.4477,-11.4039,-5.433,10.4546,0.0329,3.1302,5.7991,-140.0222,-4.255,-1.3586,50.0024,5.4149,-10.7942,37.2,3.6,24,2382,213,105.4,31,408,NA,NA,NA,FALSE,-11.3,18.2,8.6,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",5,"2023-07-04T17:55:04.568Z","2023-07-04T17:55:16.096Z",TRUE,"pitch","599235f8-4adb-4eaa-aaaf-015eedc796ff",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.38,1.62,NA,145.52,149.81,"line_drive","medium","8",111.78,105.06,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Single","single","Ezequiel Duran singles on a line drive to center fielder Jarren Duran. Nathaniel Lowe to 2nd.",0,0,1,9,"top",2,"2023-07-04T17:53:48.688Z","2023-07-04T17:55:16.096Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.7,76.7,1,2,0.45,5.9954,24.5733,-34.6636,7.2433,-1.6625,-0.7481,3.2951,0.1118,-121.8572,1.7674,-1.7351,50.0004,5.5611,10.8611,18,9.6,24,2593,62,78.6,18,205,NA,NA,NA,FALSE,-41.4,-2.3,-13.1,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,677649,"Ezequiel Duran","/api/v1/people/677649",663993,"Nathaniel Lowe","/api/v1/people/663993"
717501,"2023-07-04",4,"2023-07-04T17:54:29.377Z","2023-07-04T17:54:34.048Z",TRUE,"pitch","7ce3f833-17b9-41e9-a88e-5a38a9d2c180",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.38,1.62,NA,117.9,175.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Single","single","Ezequiel Duran singles on a line drive to center fielder Jarren Duran. Nathaniel Lowe to 2nd.",0,0,1,9,"top",2,"2023-07-04T17:53:48.688Z","2023-07-04T17:55:16.096Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.7,5,0.89,0.3926,6.2128,31.1457,-12.9603,-5.1927,9.7457,-0.0236,2.3402,5.4726,-139.4784,-6.0498,-1.3358,50.0044,5.3907,-10.2399,32.4,3.6,24,2227,208,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16.6,8.3,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",3,"2023-07-04T17:54:09.336Z","2023-07-04T17:54:12.622Z",TRUE,"pitch","a81ec656-188e-489b-b0a5-dc361b359139",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2597,1.618,NA,142.43,121.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Single","single","Ezequiel Duran singles on a line drive to center fielder Jarren Duran. Nathaniel Lowe to 2nd.",0,0,1,9,"top",2,"2023-07-04T17:53:48.688Z","2023-07-04T17:55:16.096Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.3,11,0.86,0.3985,6.2063,29.6612,-16.6984,-6.0748,8.0825,-0.667,4.3436,4.1581,-137.3094,-0.3038,-1.4098,50.0006,5.5893,-11.6285,32.4,4.8,24,2175,209,NA,NA,NA,NA,NA,NA,FALSE,-15.8,14.8,10.2,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",2,"2023-07-04T17:53:51.061Z","2023-07-04T17:53:54.394Z",TRUE,"pitch","93a25944-f38b-4f6d-a60a-432b1c351039",1,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,1,1,NA,NA,3.38,1.62,NA,98.29,173.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Single","single","Ezequiel Duran singles on a line drive to center fielder Jarren Duran. Nathaniel Lowe to 2nd.",0,0,1,9,"top",2,"2023-07-04T17:53:48.688Z","2023-07-04T17:55:16.096Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.5,6,0.86,0.3981,6.2709,29.8785,-12.2109,-5.3999,10.4074,0.4909,2.423,7.0538,-137.4814,-5.6953,-1.404,50.003,5.3469,-10.3589,33.6,3.6,24,2367,208,NA,NA,NA,NA,NA,NA,FALSE,-12.7,17.9,8.3,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",0,"2023-07-04T17:51:17.979Z","2023-07-04T17:51:46.234Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"9","atBat","Single","single","Ezequiel Duran singles on a line drive to center fielder Jarren Duran. Nathaniel Lowe to 2nd.",0,0,1,9,"top",2,"2023-07-04T17:53:48.688Z","2023-07-04T17:55:16.096Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",1,"2023-07-04T17:51:46.234Z","2023-07-04T17:53:51.061Z",FALSE,"action",NA,NA,"Pitching Change: Kaleb Ort replaces Brennan Bernardino.","Pitching Substitution",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,672391,"/api/v1/people/672391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"9","atBat","Single","single","Ezequiel Duran singles on a line drive to center fielder Jarren Duran. Nathaniel Lowe to 2nd.",0,0,1,9,"top",2,"2023-07-04T17:53:48.688Z","2023-07-04T17:55:16.096Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",3,"2023-07-04T17:50:57.184Z","2023-07-04T17:51:07.570Z",TRUE,"pitch","f5892eda-896b-47cf-be19-76729af9b6cd",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.43,1.58,NA,140.25,182.5,"ground_ball","medium","5",104,164.13,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Single","single","Nathaniel Lowe singles on a ground ball to third baseman Rafael Devers.",0,0,1,8,"top",2,"2023-07-04T17:49:48.723Z","2023-07-04T17:51:07.570Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Boston Red Sox","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.1,71.6,7,2,0.4839,5.4332,22.5247,-35.4649,-10.9081,-2.5453,-0.6099,2.0844,-4.3826,-113.5674,1.2217,2.7669,50.0014,5.0913,-14.1189,22.8,12,24,2626,305,55.6,-38,5,NA,NA,NA,FALSE,-49.1,-4,20.9,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,663993,"Nathaniel Lowe","/api/v1/people/663993",NA,NA,NA
717501,"2023-07-04",2,"2023-07-04T17:50:40.232Z","2023-07-04T17:50:43.477Z",TRUE,"pitch","511a5b0c-db4a-45f2-b5d4-d6802c16e347",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.4872,1.578,NA,179.07,225.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Single","single","Nathaniel Lowe singles on a ground ball to third baseman Rafael Devers.",0,0,1,8,"top",2,"2023-07-04T17:49:48.723Z","2023-07-04T17:51:07.570Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Boston Red Sox","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.1,73.7,13,2,0.4756,5.4502,20.5909,-34.381,-9.4794,-1.6398,-1.6285,0.5066,-7.0985,-115.0115,-2.0792,2.7255,50.0032,4.745,-12.7464,21.6,10.8,24,2604,301,NA,NA,NA,NA,NA,NA,FALSE,-46.9,-3.2,18.8,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",1,"2023-07-04T17:50:28.129Z","2023-07-04T17:50:31.740Z",TRUE,"pitch","68838e91-4796-47fa-b3ce-cb601fb922e3",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.5168,1.578,NA,121.58,193.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Single","single","Nathaniel Lowe singles on a ground ball to third baseman Rafael Devers.",0,0,1,8,"top",2,"2023-07-04T17:49:48.723Z","2023-07-04T17:51:07.570Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,83.4,8,2,0.4134,6.1542,29.1175,-29.6206,8.4913,1.4356,-0.1201,1.6882,-9.7734,-132.6261,-2.737,2.5144,50.0011,4.9001,15.0828,22.8,7.2,24,2105,127,NA,NA,NA,NA,NA,NA,FALSE,-30.8,2.2,-13.2,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",0,"2023-07-04T17:50:14.790Z","2023-07-04T17:50:18.562Z",TRUE,"pitch","6a54c189-6e32-4cdf-af3b-592ba02994f7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3097,1.578,NA,103.35,183.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Single","single","Nathaniel Lowe singles on a ground ball to third baseman Rafael Devers.",0,0,1,8,"top",2,"2023-07-04T17:49:48.723Z","2023-07-04T17:51:07.570Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.8,82.6,9,2,0.4164,6.2161,29.9182,-31.1142,8.5732,0.6085,0.3582,2.0339,-9.2139,-131.903,-1.6861,2.7946,50.0049,4.9911,15.0014,22.8,8.4,24,2036,132,NA,NA,NA,NA,NA,NA,FALSE,-32.5,1,-13.3,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",0,"2023-07-04T17:49:37.904Z","2023-07-04T17:49:46.559Z",TRUE,"pitch","ec92a7ae-b8d4-4110-90d0-6b95ad855ddc",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.52,1.74,NA,101.9,191.37,"popup","medium","4",167.63,132.06,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Pop Out","field_out","Adolis Garcia pops out to second baseman Christian Arroyo.",0,0,1,7,"top",2,"2023-07-04T17:49:01.837Z","2023-07-04T17:49:46.559Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,666969,"Adolis García","/api/v1/people/666969","R","Right",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Boston Red Sox","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.1,71.2,9,2,0.4881,5.5392,20.2451,-34.048,-5.4725,-1.4679,0.3962,1.7558,-4.4912,-112.1949,0.5292,3.1348,50.003,4.9859,-6.9787,13.2,10.8,24,2390,299,78.8,54,200,NA,NA,NA,TRUE,-48.2,-2.2,11,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",0,"2023-07-04T17:47:23.883Z","2023-07-04T17:47:32.914Z",TRUE,"pitch","56375714-bd94-444a-958f-02081bff75b5",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.34,1.54,NA,107.23,184.57,"ground_ball","medium","3",160.4,164.12,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Groundout","field_out","Rafael Devers grounds out to first baseman Nathaniel Lowe.",0,0,1,6,"bottom",1,"2023-07-04T17:47:02.075Z","2023-07-04T17:47:32.914Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,84.4,8,2,0.4085,6.7335,29.4257,-25.7538,-8.8925,3.5276,0.2563,2.0079,9.512,-134.153,-3.7992,-2.1825,50.0025,5.2813,-16.1842,27.6,7.2,24,2239,217,104.6,-21,8,NA,NA,NA,TRUE,-26.5,5.8,14,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",3,"2023-07-04T17:46:53.239Z","2023-07-04T17:47:01.410Z",TRUE,"pitch","ac329c4e-eb54-4c55-830d-50c0324dd90b",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.19,1.43,NA,97.77,149.16,"fly_ball","medium","7",90.97,84.25,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Flyout","field_out","Masataka Yoshida flies out to left fielder Robbie Grossman.",0,0,1,5,"bottom",1,"2023-07-04T17:45:55.892Z","2023-07-04T17:47:01.410Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.5,82.1,12,2,0.4203,6.7241,26.7994,-24.0228,-1.9505,4.7382,0.5044,3.3192,7.7367,-130.2196,-0.7374,-2.249,50.0048,5.42,-3.358,4.8,6,24,2233,190,82.9,32,300,NA,NA,NA,TRUE,-25.4,8.6,1.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
