"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718485,"2023-04-22",1,"2023-04-22T02:03:24.122Z","2023-04-22T02:03:34.151Z",TRUE,"pitch","67acbfbd-b948-41fa-a2da-94f1d03b9363",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,0,NA,NA,3.52,1.73,NA,124.23,160.93,"line_drive","hard","7",45.34,100.16,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Edward Olivares singles on a sharp line drive to left fielder Taylor Ward.",0,0,0,12,"top",3,"2023-04-22T02:02:57.426Z","2023-04-22T02:03:34.151Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,658668,"Edward Olivares","/api/v1/people/658668","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82,74.8,5,2,0.4608,7.0162,25.3259,-30.7674,9.0133,0.9881,-0.1897,2.8833,2.2816,-119.3749,-0.0451,-2.3314,50.0055,5.6978,12.8666,22.8,9.6,24,2473,72,104.7,11,228,NA,NA,NA,FALSE,-38.9,2,-16.9,NA,NA,NA,NA,FALSE,TRUE,658668,"Edward Olivares","/api/v1/people/658668",NA,NA,NA,NA,NA,NA
718485,"2023-04-22",0,"2023-04-22T02:03:09.431Z","2023-04-22T02:03:12.831Z",TRUE,"pitch","9075651a-ebfa-433a-b9e0-526dc2f3ef17",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5577,1.6886,NA,177.92,150.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Edward Olivares singles on a sharp line drive to left fielder Taylor Ward.",0,0,0,12,"top",3,"2023-04-22T02:02:57.426Z","2023-04-22T02:03:34.151Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,658668,"Edward Olivares","/api/v1/people/658668","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83,76,11,2,0.4536,6.7385,24.2818,-28.8373,8.6636,2.2609,-1.5982,3.2573,-0.7837,-120.9038,0.2419,-2.3943,50.0024,5.6933,12.7841,24,8.4,24,2437,71,NA,NA,NA,NA,NA,NA,FALSE,-35.3,4.4,-15.5,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",2,"2023-04-22T02:00:48.294Z","2023-04-22T02:00:57.032Z",TRUE,"pitch","1e63a473-6431-4bfa-936a-b8957064d7b2",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.39,1.66,NA,88.82,177.18,"fly_ball","medium","9",187.86,109.81,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Gio Urshela flies out to right fielder MJ Melendez.",0,0,0,11,"bottom",2,"2023-04-22T02:00:06.107Z","2023-04-22T02:00:57.032Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,570482,"Gio Urshela","/api/v1/people/570482","R","Right",664199,"Taylor Clarke","/api/v1/people/664199","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.9,75.2,6,0.9,0.4605,6.3153,24.6968,-37.3059,6.2532,-3.5872,0.7393,2.2816,1.8156,-119.3054,-1.1078,-0.8456,50.0042,6.1388,8.9412,14.4,10.8,24,2546,37,88,37,298,NA,NA,NA,TRUE,-47.4,-6.5,-11.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",1,"2023-04-22T02:00:29.732Z","2023-04-22T02:00:35.335Z",TRUE,"pitch","647fd157-7032-4f81-82e7-ad52f1b9dbe1",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.39,1.66,NA,119.25,204.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Gio Urshela flies out to right fielder MJ Melendez.",0,0,0,11,"bottom",2,"2023-04-22T02:00:06.107Z","2023-04-22T02:00:57.032Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,570482,"Gio Urshela","/api/v1/people/570482","R","Right",664199,"Taylor Clarke","/api/v1/people/664199","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,79.4,13,2,0.4384,6.2166,24.476,-32.5001,2.9158,-0.2064,-0.059,1.2845,0.9073,-124.8163,-5.256,-0.8057,50.002,6.0852,4.6129,8.4,8.4,24,2235,99,NA,NA,NA,NA,NA,NA,FALSE,-38.4,-1.3,-5.5,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",0,"2023-04-22T02:00:15.703Z","2023-04-22T02:00:19.411Z",TRUE,"pitch","ce7c9593-ad59-4006-b487-2e2e9c8a9385",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.0967,1.4484,NA,103.75,181.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Gio Urshela flies out to right fielder MJ Melendez.",0,0,0,11,"bottom",2,"2023-04-22T02:00:06.107Z","2023-04-22T02:00:57.032Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,570482,"Gio Urshela","/api/v1/people/570482","R","Right",664199,"Taylor Clarke","/api/v1/people/664199","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,87.2,6,0.88,0.3961,6.2156,29.4152,-13.157,-1.8372,9.809,0.3477,2.1078,3.385,-138.0275,-8.3351,-0.6533,50.0002,6.0435,-3.561,10.8,3.6,24,2222,195,NA,NA,NA,NA,NA,NA,FALSE,-14,16.3,2.6,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",0,"2023-04-22T01:59:36.518Z","2023-04-22T01:59:45.519Z",TRUE,"pitch","fe11ebe7-163c-4aae-8eda-ae2435e2a607",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.65,1.79,NA,135.45,169.22,"line_drive","hard","7",55.21,59.13,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Lineout","field_out","Brandon Drury lines out sharply to left fielder Jackie Bradley Jr.",0,0,0,10,"bottom",2,"2023-04-22T01:59:29.249Z","2023-04-22T01:59:45.519Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,592273,"Brandon Drury","/api/v1/people/592273","R","Right",664199,"Taylor Clarke","/api/v1/people/664199","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.3,4,0.89,0.3994,6.3469,29.5824,-12.2028,-2.8991,10.4808,-0.4841,2.5764,2.0211,-137.0004,-7.0551,-0.8538,50.0028,6.0147,-5.5242,20.4,3.6,24,2336,200,101.7,21,387,NA,NA,NA,TRUE,-13.1,17.8,4.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",4,"2023-04-22T01:59:02.748Z","2023-04-22T01:59:10.753Z",TRUE,"pitch","80ed58e3-a171-473a-9e45-279766ae8a55",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.5,1.71,NA,141.48,145.2,"ground_ball","hard","5",91.11,160.63,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Hunter Renfroe grounds out sharply, third baseman Nicky Lopez to first baseman Vinnie Pasquantino.",0,0,0,9,"bottom",2,"2023-04-22T01:57:43.758Z","2023-04-22T01:59:10.753Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",664199,"Taylor Clarke","/api/v1/people/664199","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,79,1,0.89,0.4358,6.1211,26.8553,-31.2202,3.1623,0.595,-0.6422,3.4658,-0.668,-125.9413,-0.6219,-0.7834,50.0009,6.2528,5.0521,8.4,8.4,24,2178,91,105,2,76,NA,NA,NA,TRUE,-35.5,1.2,-5.5,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",3,"2023-04-22T01:58:45.554Z","2023-04-22T01:58:48.593Z",TRUE,"pitch","5c09bc25-af11-4645-ac0c-257788d9b1ba",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.449,1.682,NA,46.12,206.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Hunter Renfroe grounds out sharply, third baseman Nicky Lopez to first baseman Vinnie Pasquantino.",0,0,0,9,"bottom",2,"2023-04-22T01:57:43.758Z","2023-04-22T01:59:10.753Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",664199,"Taylor Clarke","/api/v1/people/664199","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,81.2,14,0.9,0.4293,6.5454,24.5138,-26.9604,1.6883,3.1575,1.8595,1.1956,5.8181,-127.2669,-6.7219,-0.6696,50.004,5.9877,2.7864,7.2,7.2,24,2122,110,NA,NA,NA,NA,NA,NA,FALSE,-31.1,4.4,-4.3,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",2,"2023-04-22T01:58:29.482Z","2023-04-22T01:58:33.025Z",TRUE,"pitch","f9626e41-fd81-43fa-b082-fdda54cbbf01",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.4746,1.7176,NA,109.92,162.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Hunter Renfroe grounds out sharply, third baseman Nicky Lopez to first baseman Vinnie Pasquantino.",0,0,0,9,"bottom",2,"2023-04-22T01:57:43.758Z","2023-04-22T01:59:10.753Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",664199,"Taylor Clarke","/api/v1/people/664199","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.9,74.9,5,0.89,0.4611,6.2963,25.1195,-37.212,8.4045,-3.532,0.1858,2.8405,0.0093,-119.2467,-0.1452,-0.9083,50.0052,6.2885,11.9806,18,10.8,24,2627,29,NA,NA,NA,NA,NA,NA,FALSE,-47.2,-6.1,-15.1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",1,"2023-04-22T01:58:13.435Z","2023-04-22T01:58:17.064Z",TRUE,"pitch","91399aeb-f961-4e9e-8be7-83a52183622b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4951,1.7081,NA,60.81,224.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Hunter Renfroe grounds out sharply, third baseman Nicky Lopez to first baseman Vinnie Pasquantino.",0,0,0,9,"bottom",2,"2023-04-22T01:57:43.758Z","2023-04-22T01:59:10.753Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",664199,"Taylor Clarke","/api/v1/people/664199","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.6,14,0.87,0.4274,6.4955,25.6928,-29.0507,3.7667,1.8761,1.4741,0.5127,4.3168,-128.0113,-7.9567,-0.7217,50.0045,5.9263,6.2688,13.2,7.2,24,2328,145,NA,NA,NA,NA,NA,NA,FALSE,-33.4,1.9,-7.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",0,"2023-04-22T01:57:57.742Z","2023-04-22T01:58:00.961Z",TRUE,"pitch","2de9b6a7-eae8-475d-971f-2b970ed4e54b",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.5,1.71,NA,113.27,154.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Hunter Renfroe grounds out sharply, third baseman Nicky Lopez to first baseman Vinnie Pasquantino.",0,0,0,9,"bottom",2,"2023-04-22T01:57:43.758Z","2023-04-22T01:59:10.753Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",664199,"Taylor Clarke","/api/v1/people/664199","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,79.4,8,0.6,0.4363,6.2524,25.894,-30.6423,3.2158,0.9637,0.2533,1.7554,2.0082,-125.626,-4.5366,-0.9749,50.0052,6.0807,5.1311,9.6,8.4,24,2162,108,NA,NA,NA,NA,NA,NA,FALSE,-35.9,1,-6.2,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",6,"2023-04-22T01:55:43.580Z","2023-04-22T01:55:49.187Z",TRUE,"pitch","217a96e4-dfbd-422b-b250-9a6095e72e44",6,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,3,2,NA,NA,3.37,1.62,NA,74.85,177.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Kyle Isbel strikes out on a foul tip.",0,0,0,8,"top",2,"2023-04-22T01:53:46.797Z","2023-04-22T01:55:49.187Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,90.1,14,0.9,0.3832,6.9108,32.4886,-18.3811,-1.3809,6.6685,1.1057,2.2702,9.6222,-142.8452,-5.9615,-2.1253,50.0063,5.5375,-2.8574,2.4,3.6,24,2472,205,NA,NA,NA,NA,NA,NA,TRUE,-17.3,11,0.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",5,"2023-04-22T01:55:21.584Z","2023-04-22T01:55:26.437Z",TRUE,"pitch","74037873-f4c7-4c95-9fa0-5b94312f4d62",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.37,1.62,NA,104.76,159.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Kyle Isbel strikes out on a foul tip.",0,0,0,8,"top",2,"2023-04-22T01:53:46.797Z","2023-04-22T01:55:49.187Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",87,80.4,3,2,0.4314,6.9848,24.6043,-27.0249,7.6067,3.1519,0.321,2.9288,3.7743,-126.7059,-1.7376,-2.1738,50.004,5.7718,12.4342,25.2,7.2,24,2546,61,NA,NA,NA,NA,NA,NA,FALSE,-30.4,5.5,-14.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",3,"2023-04-22T01:54:50.121Z","2023-04-22T01:54:53.580Z",TRUE,"pitch","9d5adb06-ecf2-49da-93a7-0899861273ce",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.37,1.62,NA,129.14,165.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Kyle Isbel strikes out on a foul tip.",0,0,0,8,"top",2,"2023-04-22T01:53:46.797Z","2023-04-22T01:55:49.187Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.4,84.5,4,0.91,0.4099,6.9046,26.1949,-26.0324,1.799,3.3867,-0.3186,2.7047,4.6169,-133.1655,-2.324,-2.3022,50.0008,5.4548,3.2582,8.4,6,24,2357,130,NA,NA,NA,NA,NA,NA,FALSE,-26.5,5.9,-4.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",2,"2023-04-22T01:54:26.573Z","2023-04-22T01:54:29.808Z",TRUE,"pitch","0ea3c0aa-cba7-4c8b-9b67-6de990bbe038",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,2,NA,NA,3.37,1.62,NA,137.66,167.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Kyle Isbel strikes out on a foul tip.",0,0,0,8,"top",2,"2023-04-22T01:53:46.797Z","2023-04-22T01:55:49.187Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.6,85.3,4,0.91,0.4077,6.9854,24.4037,-26.2847,1.7762,3.2105,-0.5419,2.6335,4.1178,-133.5236,-2.6438,-2.3251,50.0028,5.496,3.2589,8.4,6,24,2363,153,NA,NA,NA,NA,NA,NA,FALSE,-26.5,5.5,-4,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",1,"2023-04-22T01:54:11.460Z","2023-04-22T01:54:15.682Z",TRUE,"pitch","1c00a38a-960a-4a7e-9916-7f5bbfecd798",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.3175,1.5582,NA,105.44,209.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Kyle Isbel strikes out on a foul tip.",0,0,0,8,"top",2,"2023-04-22T01:53:46.797Z","2023-04-22T01:55:49.187Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.9,77.5,14,2,0.4484,6.8379,24.2082,-27.6816,7.4805,2.9715,0.3034,1.073,4.0586,-122.1832,-4.6061,-2.3513,50.0024,5.3631,11.3015,22.8,8.4,24,2510,58,NA,NA,NA,NA,NA,NA,FALSE,-34.3,4.6,-14.5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",0,"2023-04-22T01:53:54.597Z","2023-04-22T01:53:58.218Z",TRUE,"pitch","c18bfba3-f160-4e6c-b9a4-fde8437420b1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3248,1.5327,NA,75.11,175.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Kyle Isbel strikes out on a foul tip.",0,0,0,8,"top",2,"2023-04-22T01:53:46.797Z","2023-04-22T01:55:49.187Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,88.3,14,0.85,0.3915,6.9566,30.8163,-18.4634,-0.9029,6.9111,1.099,2.3617,9.2147,-139.7916,-5.3554,-2.1194,50.0027,5.5101,-1.7923,0,3.6,24,2250,207,NA,NA,NA,NA,NA,NA,FALSE,-18,11.6,-0.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
