"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
716403,"2023-09-28",3,"2023-09-28T23:26:42.773Z","2023-09-28T23:26:46.349Z",TRUE,"pitch","d8737e0c-12fb-4165-8d11-9f38d39bb2f2",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,2,2,NA,NA,3.18,1.52,NA,117.2,180.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Anthony Volpe strikes out swinging.",0,0,0,9,"top",2,"2023-09-28T23:25:37.614Z","2023-09-28T23:27:15.427Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,85.4,5,2,0.4036,6.4756,30.0015,-19.2325,-7.2269,6.9368,-0.0053,2.1633,5.151,-135.773,-5.7435,-0.9891,50.0004,5.6465,-13.4775,31.2,4.8,24,2270,208,NA,NA,NA,NA,NA,NA,FALSE,-19.9,11.5,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",2,"2023-09-28T23:26:22.246Z","2023-09-28T23:26:26.133Z",TRUE,"pitch","53ae168d-9f30-466d-84d9-6f938d79d054",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.1792,1.5527,NA,104.46,180.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Anthony Volpe strikes out swinging.",0,0,0,9,"top",2,"2023-09-28T23:25:37.614Z","2023-09-28T23:27:15.427Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,84.8,6,2,0.4052,6.3954,32.1702,-22.7374,-11.133,5.1081,0.329,2.1587,7.5994,-135.6591,-4.7603,-1.0751,50.0025,5.5398,-20.5634,38.4,7.2,24,2294,211,NA,NA,NA,NA,NA,NA,FALSE,-23.4,8.3,18.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",1,"2023-09-28T23:25:58.803Z","2023-09-28T23:26:03.013Z",TRUE,"pitch","dc6c0ad4-7c74-4576-b069-d780dbc7bd5b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1792,1.4829,NA,62.38,213.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Anthony Volpe strikes out swinging.",0,0,0,9,"top",2,"2023-09-28T23:25:37.614Z","2023-09-28T23:27:15.427Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",69.8,64,14,2,0.5444,6.2555,20.1621,-40.7616,9.0479,-8.4243,1.4329,0.9494,2.7003,-101.5026,0.2103,-1.0986,50.0022,6.0176,9.2239,13.2,16.8,24,2284,37,NA,NA,NA,NA,NA,NA,FALSE,-71.9,-14.6,-17.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",0,"2023-09-28T23:25:37.614Z","2023-09-28T23:25:42.614Z",FALSE,"stepoff","91f73069-e6f6-4219-807b-02d1c1889fef",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Anthony Volpe strikes out swinging.",0,0,0,9,"top",2,"2023-09-28T23:25:37.614Z","2023-09-28T23:27:15.427Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",1,"2023-09-28T23:25:01.600Z","2023-09-28T23:25:08.996Z",TRUE,"pitch","8c029446-2262-4511-8adb-c8fe4ba9e8c7",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.2,1.51,NA,146.59,176.73,"bunt_grounder","medium","1",121.82,193.65,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Bunt Groundout","field_out","Oswaldo Cabrera bunt grounds out, pitcher Chris Bassitt to first baseman Vladimir Guerrero Jr. Giancarlo Stanton to 3rd.",0,0,0,8,"top",2,"2023-09-28T23:24:32.351Z","2023-09-28T23:25:08.996Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,665828,"Oswaldo Cabrera","/api/v1/people/665828","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.8,77.2,4,2,0.4452,6.158,26.3205,-24.8013,-10.4687,4.8184,-0.7764,2.2983,4.6774,-123.3963,-2.4699,-1.3443,50.0043,5.4186,-16.0206,31.2,8.4,24,2062,238,31.1,-60,3,NA,NA,NA,TRUE,-29.9,8.4,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,519317,"Giancarlo Stanton","/api/v1/people/519317",NA,NA,NA
716403,"2023-09-28",0,"2023-09-28T23:24:46.043Z","2023-09-28T23:24:49.773Z",TRUE,"pitch","2353d39c-13ca-4a00-9421-b53631fde126",1,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,1,1,NA,NA,3.2,1.51,NA,111.52,160.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Bunt Groundout","field_out","Oswaldo Cabrera bunt grounds out, pitcher Chris Bassitt to first baseman Vladimir Guerrero Jr. Giancarlo Stanton to 3rd.",0,0,0,8,"top",2,"2023-09-28T23:24:32.351Z","2023-09-28T23:25:08.996Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,665828,"Oswaldo Cabrera","/api/v1/people/665828","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.2,81.7,2,2,0.4217,6.3762,27.4475,-24.973,-1.1937,4.2131,0.1438,2.9122,3.4912,-129.9438,-2.3077,-1.0626,50.0013,5.7108,-2.0397,3.6,6,24,2324,197,NA,NA,NA,NA,NA,NA,FALSE,-27,7.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",1,"2023-09-28T23:24:04.668Z","2023-09-28T23:24:18.243Z",TRUE,"pitch","aa82bc6c-1833-4d8e-9e2c-405e6e4aff85",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.66,1.78,NA,140.32,160.85,"line_drive","hard","7",81.88,39.76,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Double","double","Giancarlo Stanton doubles (13) on a sharp line drive to left fielder Daulton Varsho.",0,0,0,7,"top",2,"2023-09-28T23:23:34.576Z","2023-09-28T23:24:18.243Z",TRUE,FALSE,FALSE,FALSE,34,0,1,1,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,83.8,4,2,0.4093,6.4039,32.1273,-22.8476,-10.8304,5.1524,-0.6118,2.8863,5.1348,-134.3942,-3.3729,-1.1517,50.0001,5.8012,-19.5895,38.4,7.2,24,2151,217,103.3,18,366,NA,NA,NA,FALSE,-23.6,8.8,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,519317,"Giancarlo Stanton","/api/v1/people/519317",NA,NA,NA,NA,NA,NA
716403,"2023-09-28",0,"2023-09-28T23:23:48.806Z","2023-09-28T23:23:53.332Z",TRUE,"pitch","afedcac5-78c0-426b-aa8b-ab0b69913536",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.6592,1.8779,NA,117.29,143.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Double","double","Giancarlo Stanton doubles (13) on a sharp line drive to left fielder Daulton Varsho.",0,0,0,7,"top",2,"2023-09-28T23:23:34.576Z","2023-09-28T23:24:18.243Z",TRUE,FALSE,FALSE,FALSE,34,0,1,1,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,83.3,2,2,0.4108,6.3549,32.0659,-22.7314,-9.7903,5.2572,-0.0077,3.5381,6.7368,-133.9283,-1.4811,-1.2987,50,5.7427,-17.5755,34.8,6,24,2072,220,NA,NA,NA,NA,NA,NA,FALSE,-23.2,9.4,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",4,"2023-09-28T23:23:22.309Z","2023-09-28T23:23:26.572Z",TRUE,"pitch","1e0f949f-4c76-4c74-9d24-1c5decdcdb14",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,0,NA,NA,3.4732,1.7378,NA,134.5,139.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Austin Wells called out on strikes.",0,0,0,6,"top",2,"2023-09-28T23:21:26.241Z","2023-09-28T23:23:26.572Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669224,"Austin Wells","/api/v1/people/669224","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",70.6,63.6,11,2,0.54,6.3014,21.0456,-41.9998,6.8647,-9.489,-0.4592,3.6622,0.079,-102.4558,5.3194,-1.3866,50.0036,6.2501,7.1073,9.6,16.8,24,2329,41,NA,NA,NA,NA,NA,NA,TRUE,-71,-14.6,-12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",3,"2023-09-28T23:23:02.657Z","2023-09-28T23:23:05.773Z",TRUE,"pitch","c27338d6-e28e-4c59-b598-1f7d2e3ab4c9",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.4282,1.576,NA,47.61,211.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Austin Wells called out on strikes.",0,0,0,6,"top",2,"2023-09-28T23:21:26.241Z","2023-09-28T23:23:26.572Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669224,"Austin Wells","/api/v1/people/669224","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.8,76.4,14,2,0.4517,6.4585,25.5572,-21.4848,-3.583,7.1895,1.8205,1.0128,8.8636,-121.6124,-5.6285,-1.4182,50.0017,5.2404,-5.3267,9.6,6,24,966,249,NA,NA,NA,NA,NA,NA,FALSE,-27.6,11.8,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",2,"2023-09-28T23:22:35.499Z","2023-09-28T23:22:38.499Z",TRUE,"pitch","f020cb17-2711-4628-98ab-df5ca2f262d5",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.53,1.62,NA,118.69,152.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Austin Wells called out on strikes.",0,0,0,6,"top",2,"2023-09-28T23:21:26.241Z","2023-09-28T23:23:26.572Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669224,"Austin Wells","/api/v1/people/669224","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,83.4,2,2,0.4137,6.3238,27.0038,-23.8404,-2.9706,4.6912,-0.0445,3.1978,4.8475,-132.1657,-1.9995,-1.5127,50.0031,5.7071,-5.2785,9.6,6,24,2242,201,NA,NA,NA,NA,NA,NA,FALSE,-24.7,8.3,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",1,"2023-09-28T23:22:07.460Z","2023-09-28T23:22:11.113Z",TRUE,"pitch","5ea24b8f-f635-41bf-aac2-ee0f2e252ca1",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.53,1.62,NA,141.64,179.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Austin Wells called out on strikes.",0,0,0,6,"top",2,"2023-09-28T23:21:26.241Z","2023-09-28T23:23:26.572Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669224,"Austin Wells","/api/v1/people/669224","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.9,84.3,7,2,0.4093,6.4237,28.4858,-27.18,-8.4956,2.7524,-0.6465,2.2118,5.7134,-133.7488,-2.9755,-1.7052,50.0018,5.285,-15.4116,27.6,7.2,24,2078,222,NA,NA,NA,NA,NA,NA,FALSE,-27.8,4.6,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",0,"2023-09-28T23:21:48.657Z","2023-09-28T23:21:52.692Z",TRUE,"pitch","e52b61dc-d630-4232-b61b-1941b38b6fa7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5292,1.6922,NA,113.09,148.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Austin Wells called out on strikes.",0,0,0,6,"top",2,"2023-09-28T23:21:26.241Z","2023-09-28T23:23:26.572Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669224,"Austin Wells","/api/v1/people/669224","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.4,84,2,2,0.4109,6.1339,27.0181,-26.1981,-8.5374,3.3166,0.1025,3.3283,7.4645,-133.0149,-0.731,-1.6233,50.0037,5.4967,-15.3862,27.6,7.2,24,2054,225,NA,NA,NA,NA,NA,NA,FALSE,-26.5,6.1,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",6,"2023-09-28T23:19:37.796Z","2023-09-28T23:19:41.670Z",TRUE,"pitch","1c40b9bf-30f7-4e21-b26a-b030e42a211e",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.7,1.71,NA,112.54,186.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Strikeout","strikeout","Vladimir Guerrero Jr. strikes out swinging.",0,0,0,5,"bottom",1,"2023-09-28T23:17:25.462Z","2023-09-28T23:19:41.670Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87,80,8,2,0.4322,5.8748,25.2821,-22.989,-5.6075,5.6464,0.1171,1.9263,5.2788,-126.6154,-4.4612,-1.2639,50.0062,5.5456,-9.128,19.2,6,24,1812,218,NA,NA,NA,NA,NA,NA,TRUE,-26.6,9.5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",5,"2023-09-28T23:19:16.076Z","2023-09-28T23:19:21.292Z",TRUE,"pitch","06c30fd3-769e-44aa-aacd-4c518510ced1",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.6797,1.7851,NA,58.02,228.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Strikeout","strikeout","Vladimir Guerrero Jr. strikes out swinging.",0,0,0,5,"bottom",1,"2023-09-28T23:17:25.462Z","2023-09-28T23:19:41.670Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.4,84.5,14,2,0.4116,5.8782,26.5669,-17.9514,1.8534,7.9174,1.5474,0.382,6.1911,-132.7234,-9.7635,-1.0499,50.0055,5.3978,3.3281,13.2,4.8,24,2444,190,NA,NA,NA,NA,NA,NA,FALSE,-20.2,12.6,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",4,"2023-09-28T23:18:52.959Z","2023-09-28T23:18:56.772Z",TRUE,"pitch","ee0911a5-5055-4067-ae96-22919b832c51",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.7,1.71,NA,98.72,139.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Strikeout","strikeout","Vladimir Guerrero Jr. strikes out swinging.",0,0,0,5,"bottom",1,"2023-09-28T23:17:25.462Z","2023-09-28T23:19:41.670Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,88,3,2,0.3911,5.924,30.9667,-15.1763,-4.2935,8.5532,0.4795,3.6762,5.9434,-139.9455,-3.1402,-1.112,50.0063,5.8044,-8.5363,24,3.6,24,2504,200,NA,NA,NA,NA,NA,NA,FALSE,-14.5,15,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
