"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","base","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
746726,"2024-04-20",0,"2024-04-20T23:23:11.314Z","2024-04-20T23:23:14.908Z",TRUE,"pitch","5e8e85bb-2fae-43d1-94ae-939490347ba4",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.56,1.66,NA,132.91,172.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Flyout","field_out","Mike Trout flies out sharply to right fielder Stuart Fairchild.",0,2,5,21,"top",3,"2024-04-20T23:23:05.249Z","2024-04-20T23:24:02.716Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,545361,"Mike Trout","/api/v1/people/545361","R","Right",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cincinnati Reds",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",97.2,89.8,4,0.92,0.3857,5.4398,29.4348,-15.4758,0.0912,8.1594,-0.4174,2.4429,0.0613,-141.4968,-7.7455,-0.4512,50.0034,6.1888,0.1867,1.2,3.6,24,2483,204,NA,NA,NA,NA,NA,NA,FALSE,-15.1,13.6,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",2,"2024-04-20T23:23:39.089Z","2024-04-20T23:23:53.402Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,545361,"/api/v1/people/545361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"21","atBat","Flyout","field_out","Mike Trout flies out sharply to right fielder Stuart Fairchild.",0,2,5,21,"top",3,"2024-04-20T23:23:05.249Z","2024-04-20T23:24:02.716Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,545361,"Mike Trout","/api/v1/people/545361","R","Right",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",6,"2024-04-20T23:22:45.048Z","2024-04-20T23:22:50.074Z",TRUE,"pitch","74dc87fc-ee2f-402c-a09c-74dbacce4293",6,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",3,3,0,NA,NA,3.56,1.67,NA,119.5,159.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Strikeout","strikeout","Zach Neto strikes out on a foul tip.",0,2,5,20,"top",3,"2024-04-20T23:21:02.779Z","2024-04-20T23:22:50.074Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,687263,"Zach Neto","/api/v1/people/687263","R","Right",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cincinnati Reds",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",96.4,88.8,5,0.92,0.3891,5.5946,29.7768,-17.9566,1.1307,7.0756,-0.0655,2.926,0.3961,-140.4109,-5.731,-0.3551,50.0063,6.1497,2.2735,7.2,3.6,24,2397,195,NA,NA,NA,NA,NA,NA,TRUE,-17.3,11.9,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",5,"2024-04-20T23:22:26.672Z","2024-04-20T23:22:29.954Z",TRUE,"pitch","a8ab0fbe-b1e7-4312-ac2a-a91e8a4c79c0",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.2305,1.6054,NA,21.92,252.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Strikeout","strikeout","Zach Neto strikes out on a foul tip.",0,2,5,20,"top",3,"2024-04-20T23:21:02.779Z","2024-04-20T23:22:50.074Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,687263,"Zach Neto","/api/v1/people/687263","R","Right",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,81.6,14,0.91,0.4265,5.7966,29.9712,-33.4276,6.1713,-0.7542,2.4943,-0.4944,5.1617,-129.0443,-9.2821,-0.3424,50.001,5.77,10.2775,18,9.6,24,2854,42,NA,NA,NA,NA,NA,NA,FALSE,-38.5,-3.5,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",3,"2024-04-20T23:21:56.162Z","2024-04-20T23:21:59.782Z",TRUE,"pitch","ec74b65e-ec82-41a1-835d-ac1383765eda",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.56,1.67,NA,96.52,192.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Strikeout","strikeout","Zach Neto strikes out on a foul tip.",0,2,5,20,"top",3,"2024-04-20T23:21:02.779Z","2024-04-20T23:22:50.074Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,687263,"Zach Neto","/api/v1/people/687263","R","Right",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cincinnati Reds",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95.8,88.7,9,2,0.3914,5.5427,28.2131,-15.3977,-1.5244,8.4355,0.5373,1.7093,2.8377,-139.3828,-9.2573,-0.2911,50.0037,6.0669,-3.032,8.4,3.6,24,2439,214,NA,NA,NA,NA,NA,NA,FALSE,-15.8,13.8,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",2,"2024-04-20T23:21:39.538Z","2024-04-20T23:21:44.300Z",TRUE,"pitch","72b86f92-cc87-4e48-95d9-1758845aae76",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.4884,1.6841,NA,89.96,205.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Strikeout","strikeout","Zach Neto strikes out on a foul tip.",0,2,5,20,"top",3,"2024-04-20T23:21:02.779Z","2024-04-20T23:22:50.074Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,687263,"Zach Neto","/api/v1/people/687263","R","Right",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,82,14,0.91,0.426,5.6414,23.5165,-30.1119,6.604,1.2309,0.7094,1.2341,1.4735,-128.0084,-5.9226,-0.7307,50.006,5.9013,11.0896,20.4,8.4,24,2907,51,NA,NA,NA,NA,NA,NA,FALSE,-33.7,1.2,-12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",1,"2024-04-20T23:21:24.445Z","2024-04-20T23:21:29.072Z",TRUE,"pitch","755f2bf1-9320-4757-8234-39ad41a7ce7f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5567,1.6316,NA,108.36,212.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Strikeout","strikeout","Zach Neto strikes out on a foul tip.",0,2,5,20,"top",3,"2024-04-20T23:21:02.779Z","2024-04-20T23:22:50.074Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,687263,"Zach Neto","/api/v1/people/687263","R","Right",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cincinnati Reds",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.6,89.2,14,0.91,0.387,5.6106,33.6441,-15.9803,-6.1183,7.9883,0.2266,0.9787,3.5703,-141.7658,-11.0846,-0.257,50.0008,5.9694,-12.4013,32.4,4.8,24,2372,213,NA,NA,NA,NA,NA,NA,FALSE,-16.7,12.2,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",0,"2024-04-20T23:21:06.202Z","2024-04-20T23:21:09.572Z",TRUE,"pitch","b90f4eca-ea74-4fa3-87e1-40c098c7c9dc",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.56,1.67,NA,122.29,192.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Strikeout","strikeout","Zach Neto strikes out on a foul tip.",0,2,5,20,"top",3,"2024-04-20T23:21:02.779Z","2024-04-20T23:22:50.074Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,687263,"Zach Neto","/api/v1/people/687263","R","Right",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cincinnati Reds",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,86.2,8,0.91,0.3993,5.5494,33.5783,-25.3367,-8.6431,3.5943,-0.1388,1.7123,4.1579,-137.7259,-6.8043,-0.5539,50.0005,5.9544,-16.4279,30,7.2,24,2290,216,NA,NA,NA,NA,NA,NA,FALSE,-25.7,5.2,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",4,"2024-04-20T23:22:11.521Z","2024-04-20T23:22:26.672Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,687263,"/api/v1/people/687263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"20","atBat","Strikeout","strikeout","Zach Neto strikes out on a foul tip.",0,2,5,20,"top",3,"2024-04-20T23:21:02.779Z","2024-04-20T23:22:50.074Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,687263,"Zach Neto","/api/v1/people/687263","R","Right",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",3,"2024-04-20T23:18:51.536Z","2024-04-20T23:18:58.694Z",TRUE,"pitch","4cbbd4b3-04ec-4c43-904b-2c2c4ea16196",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.33,1.57,NA,88.46,191.75,"line_drive","medium","8",134.37,73.04,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Lineout","field_out","Spencer Steer lines out to center fielder Mike Trout.",0,2,5,19,"bottom",2,"2024-04-20T23:17:59.867Z","2024-04-20T23:18:58.694Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,668715,"Spencer Steer","/api/v1/people/668715","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Los Angeles Angels","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.3,77.5,9,2,0.4491,6.174,21.0753,-25.3713,8.5217,4.5008,0.7487,1.7418,-3.5174,-121.3984,-4.4779,1.0998,50.0005,5.7873,12.8714,25.2,7.2,24,1663,107,93.9,18,315,NA,NA,NA,TRUE,-31.4,7.4,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",2,"2024-04-20T23:18:36.099Z","2024-04-20T23:18:39.973Z",TRUE,"pitch","2f8c9d2c-7f15-4f9c-b067-a9e6c95a1e5f",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.33,1.57,NA,96.48,202.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Lineout","field_out","Spencer Steer lines out to center fielder Mike Trout.",0,2,5,19,"bottom",2,"2024-04-20T23:17:59.867Z","2024-04-20T23:18:58.694Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,668715,"Spencer Steer","/api/v1/people/668715","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.4,77.5,14,2,0.4492,6.233,21.6228,-25.7014,7.9408,4.2895,0.5383,1.3258,-3.7066,-121.4823,-5.3746,1.0443,50.0042,5.774,11.9855,22.8,7.2,24,1674,113,NA,NA,NA,NA,NA,NA,FALSE,-32,6.8,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",1,"2024-04-20T23:18:16.058Z","2024-04-20T23:18:19.276Z",TRUE,"pitch","d5177a0c-1df1-427f-a8bf-7a12264fe2b7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.33,1.57,NA,4.93,137.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Lineout","field_out","Spencer Steer lines out to center fielder Mike Trout.",0,2,5,19,"bottom",2,"2024-04-20T23:17:59.867Z","2024-04-20T23:18:58.694Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,668715,"Spencer Steer","/api/v1/people/668715","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.3,74.4,12,2,0.463,6.0185,23.4917,-26.2626,8.8199,4.1738,2.9402,3.7541,1.02,-118.4871,0.158,1.3584,50.0014,6.0942,12.4892,25.2,8.4,24,1669,108,NA,NA,NA,NA,NA,NA,FALSE,-33.5,7.9,-16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",0,"2024-04-20T23:18:03.130Z","2024-04-20T23:18:07.311Z",TRUE,"pitch","2b849e85-bf87-48b3-9737-082c92a36349",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3268,1.5529,NA,121.74,152.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Lineout","field_out","Spencer Steer lines out to center fielder Mike Trout.",0,2,5,19,"bottom",2,"2024-04-20T23:17:59.867Z","2024-04-20T23:18:58.694Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,668715,"Spencer Steer","/api/v1/people/668715","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,80.1,2,2,0.4321,5.9023,24.5032,-28.4561,-5.0503,2.2804,-0.1245,3.1883,-1.2414,-126.5092,-1.7186,1.0282,50.0031,6.1457,-8.2293,16.8,7.2,24,2603,256,NA,NA,NA,NA,NA,NA,FALSE,-32,4,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",6,"2024-04-20T23:17:32.579Z","2024-04-20T23:17:39.989Z",TRUE,"pitch","920fa147-8246-4605-80d9-b1e77275ca45",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.25,1.49,NA,108.17,170.74,"ground_ball","medium","5",115.09,184.8,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Groundout","field_out","Jonathan India grounds out, third baseman Luis Rengifo to first baseman Nolan Schanuel.",0,2,5,18,"bottom",2,"2024-04-20T23:15:54.714Z","2024-04-20T23:17:39.989Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,663697,"Jonathan India","/api/v1/people/663697","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Los Angeles Angels",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.4,72.7,5,2,0.4793,6.2021,20.5225,-41.4099,-5.9271,-6.9757,0.2315,2.5201,-0.0087,-114.1579,0.9185,1.0059,50.0052,6.1809,-7.8434,10.8,13.2,24,2881,328,72.8,-34,5,NA,NA,NA,TRUE,-56.5,-12.1,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",4,"2024-04-20T23:17:08.086Z","2024-04-20T23:17:12.795Z",TRUE,"pitch","4eb366ea-39f3-44bc-87ad-e9ecd1980a31",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,1,NA,NA,3.2468,1.5004,NA,138.71,196.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Groundout","field_out","Jonathan India grounds out, third baseman Luis Rengifo to first baseman Nolan Schanuel.",0,2,5,18,"bottom",2,"2024-04-20T23:15:54.714Z","2024-04-20T23:17:39.989Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,663697,"Jonathan India","/api/v1/people/663697","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Los Angeles Angels",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.9,72.1,7,2,0.4835,6.1874,21.3622,-40.0312,-5.0544,-6.0542,-0.5694,1.548,-1.823,-113.4192,-1.2161,0.902,50.0019,6.0946,-6.5625,9.6,13.2,24,2935,324,NA,NA,NA,NA,NA,NA,FALSE,-56,-10.9,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",3,"2024-04-20T23:16:52.691Z","2024-04-20T23:16:56.455Z",TRUE,"pitch","9edb5763-5453-49de-adfa-feb6537a40ec",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.1371,1.4451,NA,152.16,173.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Groundout","field_out","Jonathan India grounds out, third baseman Luis Rengifo to first baseman Nolan Schanuel.",0,2,5,18,"bottom",2,"2024-04-20T23:15:54.714Z","2024-04-20T23:17:39.989Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,663697,"Jonathan India","/api/v1/people/663697","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,85.1,11,2,0.4067,6.0715,26.6017,-15.126,6.3259,9.2578,-0.9225,2.4251,-6.9278,-134.2273,-6.3675,0.859,50.0008,5.888,11.6463,32.4,4.8,24,2064,149,NA,NA,NA,NA,NA,NA,FALSE,-16.2,15.7,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
