"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718730,"2023-04-03",1,"2023-04-03T21:44:25.645Z","2023-04-03T21:44:25.647Z",FALSE,"action",NA,NA,"Defensive switch from third base to second base for David Villar.","Defensive Switch",12,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,681584,"/api/v1/people/681584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"4","Second Base","Infielder","2B","600","78","atBat","Groundout","field_out","Hanser Alberto grounds out, shortstop Brandon Crawford to first baseman LaMonte Wade Jr.",0,12,3,78,"bottom",9,"2023-04-03T21:44:54.452Z","2023-04-03T21:45:05.630Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,593643,"Hanser Alberto","/api/v1/people/593643","R","Right",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",2,"2023-04-03T21:44:25.647Z","2023-04-03T21:44:56.783Z",FALSE,"action",NA,NA,"Pitching Change: Tyler Rogers replaces Sean Manaea.","Pitching Substitution",12,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,643511,"/api/v1/people/643511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"78","atBat","Groundout","field_out","Hanser Alberto grounds out, shortstop Brandon Crawford to first baseman LaMonte Wade Jr.",0,12,3,78,"bottom",9,"2023-04-03T21:44:54.452Z","2023-04-03T21:45:05.630Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,593643,"Hanser Alberto","/api/v1/people/593643","R","Right",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",1,"2023-04-03T21:42:21.373Z","2023-04-03T21:42:28.209Z",TRUE,"pitch","bb45e74f-724c-4c53-9e03-ab6850cd8dc8",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.53,1.68,NA,90.6,169.13,"ground_ball","medium","6",110.79,151.43,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Forceout","force_out","J.D. Davis grounds into a force out, shortstop Tim Anderson to second baseman Elvis Andrus. Michael Conforto out at 2nd.",0,12,3,77,"top",9,"2023-04-03T21:42:06.014Z","2023-04-03T21:42:28.209Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,605204,"J.D. Davis","/api/v1/people/605204","R","Right",593643,"Hanser Alberto","/api/v1/people/593643","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Chicago White Sox","true",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",66.1,60.8,6,2,0.5699,4.647,15.1381,-23.9809,-4.5935,8.7622,0.6927,2.5795,5.1647,-96.1682,-0.0661,-1.4329,50.0035,5.9453,-4.2961,8.4,10.8,24,1695,220,93,-5,26,NA,NA,NA,TRUE,-46.4,16.3,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",0,"2023-04-03T21:42:10.436Z","2023-04-03T21:42:17.153Z",TRUE,"pitch","b0540337-341c-4769-9992-a00319164b6a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3138,1.5923,NA,75.53,210.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Forceout","force_out","J.D. Davis grounds into a force out, shortstop Tim Anderson to second baseman Elvis Andrus. Michael Conforto out at 2nd.",0,12,3,77,"top",9,"2023-04-03T21:42:06.014Z","2023-04-03T21:42:28.209Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,605204,"J.D. Davis","/api/v1/people/605204","R","Right",593643,"Hanser Alberto","/api/v1/people/593643","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Chicago White Sox","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",63.8,59.6,14,2,0.5882,4.5703,12.748,-25.7354,-6.2501,7.3093,1.0879,1.0321,5.8215,-92.8161,-2.091,-1.2644,50.0002,5.9736,-5.5008,10.8,12,24,1646,217,NA,NA,NA,NA,NA,NA,FALSE,-53.6,13.1,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",1,"2023-04-03T21:41:42.361Z","2023-04-03T21:41:51.853Z",TRUE,"pitch","255c4541-a4e2-443d-9bb9-bf9747cb3773",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,2,NA,NA,3.19,1.54,NA,116.53,154.68,"ground_ball","hard","9",184.48,110.13,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Single","single","Michael Conforto singles on a sharp ground ball to right fielder Oscar Colas. LaMonte Wade Jr. to 2nd.",0,12,3,76,"top",9,"2023-04-03T21:41:23.200Z","2023-04-03T21:41:51.853Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,624424,"Michael Conforto","/api/v1/people/624424","L","Left",593643,"Hanser Alberto","/api/v1/people/593643","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Chicago White Sox","true",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",64.3,59.3,2,2,0.5851,4.5345,13.7413,-24.9624,-4.5464,8.1183,0.0123,3.1148,3.8634,-93.5178,1.3692,-1.487,50.0014,6.0272,-4.0378,8.4,12,24,1596,223,107.2,6,115,NA,NA,NA,FALSE,-50.5,15.6,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA
718730,"2023-04-03",0,"2023-04-03T21:41:27.157Z","2023-04-03T21:41:31.853Z",TRUE,"pitch","48847ac0-44e2-4c18-918f-f1efdb8a6ea2",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.19,1.54,NA,114.01,180.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Single","single","Michael Conforto singles on a sharp ground ball to right fielder Oscar Colas. LaMonte Wade Jr. to 2nd.",0,12,3,76,"top",9,"2023-04-03T21:41:23.200Z","2023-04-03T21:41:51.853Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,624424,"Michael Conforto","/api/v1/people/624424","L","Left",593643,"Hanser Alberto","/api/v1/people/593643","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Chicago White Sox","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",65.9,60.4,5,2,0.573,4.4618,15.8584,-25.156,-5.7882,7.5944,0.0784,2.1732,4.1822,-95.8706,-0.2838,-1.3872,50.0015,5.8567,-5.3474,10.8,10.8,24,1631,226,NA,NA,NA,NA,NA,NA,FALSE,-49.3,14,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",5,"2023-04-03T21:41:01.652Z","2023-04-03T21:41:12.906Z",TRUE,"pitch","28f36be2-4a4b-489d-8483-88bdaf2f9239",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,2,NA,NA,3.22,1.53,NA,138.49,157.4,"line_drive","hard","8",127.61,56.93,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Single","single","LaMonte Wade Jr. singles on a sharp line drive to center fielder Luis Robert Jr.",0,12,3,75,"top",9,"2023-04-03T21:39:50.722Z","2023-04-03T21:41:12.906Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",593643,"Hanser Alberto","/api/v1/people/593643","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Chicago White Sox","true",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",68.9,63.9,1,2,0.544,4.6796,14.7903,-24.8317,-4.6966,7.1371,-0.5638,3.0142,3.2397,-100.325,0.3658,-1.5819,50.0039,5.9704,-4.8334,9.6,9.6,24,1599,225,100.7,16,307,NA,NA,NA,FALSE,-43.7,13.4,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,NA,NA,NA
718730,"2023-04-03",4,"2023-04-03T21:40:48.985Z","2023-04-03T21:40:52.785Z",TRUE,"pitch","0333935b-5d25-4c24-bf3d-76ed0601dc68",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.2836,1.5289,NA,172.95,167.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Single","single","LaMonte Wade Jr. singles on a sharp line drive to center fielder Luis Robert Jr.",0,12,3,75,"top",9,"2023-04-03T21:39:50.722Z","2023-04-03T21:41:12.906Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",593643,"Hanser Alberto","/api/v1/people/593643","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Chicago White Sox","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",75.9,70.2,11,2,0.4939,4.9122,18.5588,-23.4638,-3.9882,6.9796,-1.4679,2.6238,1.5005,-110.6297,-1.6416,-1.6344,50.0008,5.8199,-4.9743,10.8,8.4,24,1774,219,NA,NA,NA,NA,NA,NA,FALSE,-34.6,12.6,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",3,"2023-04-03T21:40:28.836Z","2023-04-03T21:40:33.723Z",TRUE,"pitch","e642e18d-ab5c-4a53-99d5-c2b5c9d050c0",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.22,1.53,NA,106.21,195.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Single","single","LaMonte Wade Jr. singles on a sharp line drive to center fielder Luis Robert Jr.",0,12,3,75,"top",9,"2023-04-03T21:39:50.722Z","2023-04-03T21:41:12.906Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",593643,"Hanser Alberto","/api/v1/people/593643","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Chicago White Sox","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",62.1,57.2,9,2,0.6073,4.8959,13.8574,-24.7469,-6.2746,9.0258,0.283,1.5978,4.3498,-90.3902,-0.576,-1.3458,50.0028,5.8249,-5.1635,10.8,12,24,1489,220,NA,NA,NA,NA,NA,NA,FALSE,-54.6,16.7,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",2,"2023-04-03T21:40:16.588Z","2023-04-03T21:40:20.179Z",TRUE,"pitch","8fee78d6-ccfd-47cd-beae-43db97941c3a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,2,NA,NA,3.22,1.53,NA,97.24,174.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Single","single","LaMonte Wade Jr. singles on a sharp line drive to center fielder Luis Robert Jr.",0,12,3,75,"top",9,"2023-04-03T21:39:50.722Z","2023-04-03T21:41:12.906Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",593643,"Hanser Alberto","/api/v1/people/593643","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Chicago White Sox","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",67.9,62.6,6,2,0.5539,4.8556,15.2768,-23.1102,-5.7376,9.1443,0.5184,2.3984,5.6387,-98.7642,-0.7724,-1.6241,50.0011,5.8256,-5.6854,12,9.6,24,1649,227,NA,NA,NA,NA,NA,NA,FALSE,-42.5,16.8,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",1,"2023-04-03T21:40:06.883Z","2023-04-03T21:40:10.277Z",TRUE,"pitch","f6df52d8-0806-433d-9a15-7321ea6f2858",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2405,1.4639,NA,172.2,163.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Single","single","LaMonte Wade Jr. singles on a sharp line drive to center fielder Luis Robert Jr.",0,12,3,75,"top",9,"2023-04-03T21:39:50.722Z","2023-04-03T21:41:12.906Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",593643,"Hanser Alberto","/api/v1/people/593643","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Chicago White Sox","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",67.2,62.6,11,2,0.5564,4.6275,13.5201,-25.0016,-4.4979,7.286,-1.4482,2.7953,1.5977,-97.9439,0.4415,-1.6842,50.0037,5.8747,-4.429,9.6,10.8,24,1575,227,NA,NA,NA,NA,NA,NA,FALSE,-46.1,13.7,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",0,"2023-04-03T21:39:56.903Z","2023-04-03T21:40:00.503Z",TRUE,"pitch","e2e8eb62-49ac-455d-a795-02934fe52415",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3051,1.5289,NA,149.73,135.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Single","single","LaMonte Wade Jr. singles on a sharp line drive to center fielder Luis Robert Jr.",0,12,3,75,"top",9,"2023-04-03T21:39:50.722Z","2023-04-03T21:41:12.906Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",593643,"Hanser Alberto","/api/v1/people/593643","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Chicago White Sox","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",67.8,62.8,11,2,0.5525,4.5536,14.306,-23.5245,-5.255,8.6695,-0.8587,3.8087,2.8377,-98.7702,1.5884,-1.6244,50.0018,6.0661,-5.2421,12,9.6,24,1650,223,NA,NA,NA,NA,NA,NA,FALSE,-42.4,16.6,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",6,"2023-04-03T21:39:27.342Z","2023-04-03T21:39:32.825Z",TRUE,"pitch","884caf32-b2b2-45ee-8b1c-eb04321c2779",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.3497,1.5489,NA,117.49,194.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Roberto Perez called out on strikes.",0,12,3,74,"top",9,"2023-04-03T21:38:35.211Z","2023-04-03T21:39:32.825Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,547379,"Roberto Pérez","/api/v1/people/547379","R","Right",593643,"Hanser Alberto","/api/v1/people/593643","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Chicago White Sox",NA,NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",68.6,62.7,8,2,0.551,4.6216,17.4864,-23.6632,-7.7095,8.5259,-0.0127,1.6355,4.7901,-99.771,-2.0998,-1.4545,50.0036,5.7799,-7.6984,15.6,9.6,24,1665,227,NA,NA,NA,NA,NA,NA,TRUE,-43.4,15.1,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",5,"2023-04-03T21:39:13.376Z","2023-04-03T21:39:16.962Z",TRUE,"pitch","221ec3a7-2694-464e-92e7-a3cb49dd4bf5",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.2,1.55,NA,91.77,164.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Roberto Perez called out on strikes.",0,12,3,74,"top",9,"2023-04-03T21:38:35.211Z","2023-04-03T21:39:32.825Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,547379,"Roberto Pérez","/api/v1/people/547379","R","Right",593643,"Hanser Alberto","/api/v1/people/593643","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Chicago White Sox",NA,NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",65.3,60.7,3,2,0.5743,4.7981,13.396,-26.031,-5.6136,6.6583,0.6618,2.7682,5.3281,-95.0601,0.7022,-1.4369,50.0047,6.0646,-5.1828,9.6,12,24,1560,223,NA,NA,NA,NA,NA,NA,FALSE,-51,12.7,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",4,"2023-04-03T21:39:02.945Z","2023-04-03T21:39:06.208Z",TRUE,"pitch","484a3adf-df19-4145-be0e-a873f4075e10",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2636,1.5056,NA,162.32,129.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Roberto Perez called out on strikes.",0,12,3,74,"top",9,"2023-04-03T21:38:35.211Z","2023-04-03T21:39:32.825Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,547379,"Roberto Pérez","/api/v1/people/547379","R","Right",593643,"Hanser Alberto","/api/v1/people/593643","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Chicago White Sox",NA,NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",64.5,59.9,11,2,0.5805,4.3722,12.6992,-25.8568,-4.692,6.9856,-1.189,4.0462,1.8966,-93.9379,3.0491,-1.5961,50.0017,6.1334,-4.2412,8.4,12,24,1574,224,NA,NA,NA,NA,NA,NA,FALSE,-51.1,13.9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",3,"2023-04-03T21:38:47.427Z","2023-04-03T21:38:51.142Z",TRUE,"pitch","8365d310-9637-41dc-9b88-638404c7941d",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.2,1.55,NA,132.1,144.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Roberto Perez called out on strikes.",0,12,3,74,"top",9,"2023-04-03T21:38:35.211Z","2023-04-03T21:39:32.825Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,547379,"Roberto Pérez","/api/v1/people/547379","R","Right",593643,"Hanser Alberto","/api/v1/people/593643","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Chicago White Sox",NA,NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",62.9,57.7,11,2,0.5994,4.335,14.0249,-25.8211,-5.9344,7.5179,-0.3961,3.5044,3.421,-91.5241,2.3796,-1.5222,50.0019,6.153,-5.0138,9.6,12,24,1579,228,NA,NA,NA,NA,NA,NA,FALSE,-54.5,14.9,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
