"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","base","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718377,"2023-04-29",2,"2023-04-29T20:25:00.946Z","2023-04-29T20:25:04.964Z",TRUE,"pitch","0ac8f5a2-e094-4d28-989a-70f12f8907b7",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,2,NA,NA,3.23,1.53,NA,99.93,176.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Walk","walk","Nick Senzel walks.",0,0,0,9,"top",2,"2023-04-29T20:24:14.482Z","2023-04-29T20:25:49.475Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,669222,"Nick Senzel","/api/v1/people/669222","R","Right",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,84.7,6,0.79,0.4088,6.5239,27.2178,-22.8814,2.728,5.1047,0.4478,2.3171,-3.4544,-133.6767,-5.445,1.3988,50.0027,6.0099,4.9664,9.6,6,24,2374,147,NA,NA,NA,NA,NA,NA,FALSE,-23.9,8.4,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718377,"2023-04-29",1,"2023-04-29T20:24:38.472Z","2023-04-29T20:24:42.618Z",TRUE,"pitch","d1fc2140-5aac-4cfd-b8ef-52d6c10b448c",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,0,2,NA,NA,3.1722,1.4883,NA,145.2,213.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Walk","walk","Nick Senzel walks.",0,0,0,9,"top",2,"2023-04-29T20:24:14.482Z","2023-04-29T20:25:49.475Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,669222,"Nick Senzel","/api/v1/people/669222","R","Right",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,80.4,13,0.82,0.4317,6.3991,26.2697,-25.3477,0.6425,4.1848,-0.7397,0.9482,-5.2117,-126.9441,-7.3827,1.2573,50.0002,5.9152,1.0478,0,7.2,24,2180,134,NA,NA,NA,NA,NA,NA,FALSE,-29.9,6.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718377,"2023-04-29",0,"2023-04-29T20:24:16.504Z","2023-04-29T20:24:21.140Z",TRUE,"pitch","60864764-085c-4713-9682-b5cabdb931d3",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.1722,1.4604,NA,125.67,224.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Walk","walk","Nick Senzel walks.",0,0,0,9,"top",2,"2023-04-29T20:24:14.482Z","2023-04-29T20:25:49.475Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,669222,"Nick Senzel","/api/v1/people/669222","R","Right",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,80.3,13,0.83,0.4326,6.411,26.0405,-25.0683,1.0381,4.3802,-0.2274,0.526,-4.4442,-126.6346,-8.5007,1.416,50.0041,5.9341,1.685,2.4,7.2,24,2135,118,NA,NA,NA,NA,NA,NA,FALSE,-30,6.2,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718377,"2023-04-29",0,"2023-04-29T20:23:31.432Z","2023-04-29T20:23:44.425Z",TRUE,"pitch","4b7062ed-d6cf-4f2d-a2d0-d9e95289a59a",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.29,1.58,NA,114.35,172.52,"fly_ball","medium","9",199.7,143.62,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Double Play","double_play","Kevin Newman flies into a double play in foul territory, right fielder Ramon Laureano to third baseman Jace Peterson.",0,0,0,8,"top",2,"2023-04-29T20:23:12.900Z","2023-04-29T20:23:44.425Z",TRUE,FALSE,FALSE,TRUE,25,0,0,2,621028,"Kevin Newman","/api/v1/people/621028","R","Right",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Oakland Athletics","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,85.2,5,0.86,0.4053,6.4285,28.217,-17.0056,3.7952,8.1961,0.0695,2.4542,-4.6781,-134.9156,-6.4374,1.3295,50.0054,6.0616,7.0267,18,4.8,24,2502,149,76.9,51,229,NA,NA,NA,TRUE,-18,13.7,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592656,"Henry Ramos","/api/v1/people/592656",NA,NA,NA,NA,NA,NA
718377,"2023-04-29",3,"2023-04-29T20:22:47.813Z","2023-04-29T20:22:57.493Z",TRUE,"pitch","e4675d3c-c773-42e6-98e0-2c3810d676f1",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.46,1.63,NA,112.6,183.6,"ground_ball","medium","5",100.29,160.05,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Single","single","Henry Ramos singles on a ground ball to third baseman Jace Peterson. Tyler Stephenson to 2nd.",0,0,0,7,"top",2,"2023-04-29T20:21:21.177Z","2023-04-29T20:22:57.493Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,592656,"Henry Ramos","/api/v1/people/592656","R","Right",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Oakland Athletics","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,79.9,8,0.89,0.4323,6.3367,26.7715,-27.9053,-1.1305,2.6276,0.1154,2.0437,-2.5467,-126.8512,-4.5468,1.2806,50.0028,6.093,-1.8355,4.8,7.2,24,2040,147,77.3,6,88,NA,NA,NA,FALSE,-32.2,4,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663886,"Tyler Stephenson","/api/v1/people/663886",592656,"Henry Ramos","/api/v1/people/592656",NA,NA,NA
718377,"2023-04-29",2,"2023-04-29T20:22:26.461Z","2023-04-29T20:22:30.679Z",TRUE,"pitch","80e4368a-7425-4dbf-8c12-df8a586b1e62",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,0,NA,NA,3.4787,1.6832,NA,139.52,221.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Single","single","Henry Ramos singles on a ground ball to third baseman Jace Peterson. Tyler Stephenson to 2nd.",0,0,0,7,"top",2,"2023-04-29T20:21:21.177Z","2023-04-29T20:22:57.493Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,592656,"Henry Ramos","/api/v1/people/592656","R","Right",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,81,13,0.86,0.4288,6.4253,26.9198,-28.4687,-1.1245,2.2433,-0.5907,0.6266,-4.3994,-127.8496,-7.8144,1.3,50.003,5.9643,-1.8567,4.8,7.2,24,2137,168,NA,NA,NA,NA,NA,NA,FALSE,-33,2.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718377,"2023-04-29",1,"2023-04-29T20:22:04.484Z","2023-04-29T20:22:08.391Z",TRUE,"pitch","3ad44ca7-89cc-4e6c-8d38-2988a135c9e0",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.46,1.63,NA,102.99,160.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Single","single","Henry Ramos singles on a ground ball to third baseman Jace Peterson. Tyler Stephenson to 2nd.",0,0,0,7,"top",2,"2023-04-29T20:21:21.177Z","2023-04-29T20:22:57.493Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,592656,"Henry Ramos","/api/v1/people/592656","R","Right",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,85.9,6,0.88,0.4045,6.5373,24.7967,-19.3096,1.7215,6.9001,0.3676,2.8841,-3.2404,-134.5843,-5.0122,1.3549,50.0028,6.1077,3.2096,7.2,4.8,24,2418,152,NA,NA,NA,NA,NA,NA,FALSE,-19.8,11.9,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718377,"2023-04-29",0,"2023-04-29T20:21:21.177Z","2023-04-29T20:21:26.323Z",TRUE,"pitch","c68d702e-7f4c-47e5-b4fc-8229c74dce6d",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.46,1.63,NA,142.2,150.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Single","single","Henry Ramos singles on a ground ball to third baseman Jace Peterson. Tyler Stephenson to 2nd.",0,0,0,7,"top",2,"2023-04-29T20:21:21.177Z","2023-04-29T20:22:57.493Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,592656,"Henry Ramos","/api/v1/people/592656","R","Right",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84.3,1,0.88,0.409,6.4203,28.146,-16.8768,2.8156,8.4127,-0.6612,3.284,-6.1309,-133.7979,-4.4016,1.2912,50.0002,6.1552,5.1186,12,3.6,24,2421,150,NA,NA,NA,NA,NA,NA,FALSE,-17.8,14.5,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718377,"2023-04-29",0,"2023-04-29T20:20:51.106Z","2023-04-29T20:21:01.998Z",TRUE,"pitch","8ac87ca7-d617-4ea1-a3b3-50bc0cc1ba1c",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.18,1.55,NA,125.99,160.58,"ground_ball","medium","6",89.6,119.87,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Single","single","Tyler Stephenson singles on a ground ball to left fielder Conner Capel, deflected by shortstop Aledmys Diaz.",0,0,0,6,"top",2,"2023-04-29T20:20:50.399Z","2023-04-29T20:21:01.998Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Oakland Athletics","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.6,2,0.89,0.4044,6.5739,27.3159,-18.3965,1.4079,7.4011,-0.2359,2.8964,-5.0252,-135.0511,-5.0673,1.4598,50.0015,6.0769,2.621,4.8,4.8,24,2444,152,103.8,6,100,NA,NA,NA,FALSE,-19,12.6,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,663886,"Tyler Stephenson","/api/v1/people/663886",NA,NA,NA
718377,"2023-04-29",4,"2023-04-29T20:18:47.603Z","2023-04-29T20:18:50.936Z",TRUE,"pitch","10266e51-6b12-4683-baae-50292ac2b132",5,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",2,3,2,NA,NA,3.49,1.69,NA,62.78,222.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging.",0,0,0,5,"bottom",1,"2023-04-29T20:17:44.070Z","2023-04-29T20:18:50.936Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,667670,"Brent Rooker","/api/v1/people/667670","R","Right",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Cincinnati Reds","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,82.8,14,0.87,0.4224,6.2605,23.8032,-26.9159,-1.7622,3.0823,1.4226,0.6182,10.5756,-129.0657,-7.663,-2.478,50.0044,5.6627,-3.0088,2.4,7.2,24,2399,118,NA,NA,NA,NA,NA,NA,TRUE,-30.2,4.2,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718377,"2023-04-29",3,"2023-04-29T20:18:33.992Z","2023-04-29T20:18:38.311Z",TRUE,"pitch","09e06890-6085-4bb0-b3b7-41e08677bbc9",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.49,1.69,NA,92.21,188.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging.",0,0,0,5,"bottom",1,"2023-04-29T20:17:44.070Z","2023-04-29T20:18:50.936Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,667670,"Brent Rooker","/api/v1/people/667670","R","Right",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,81.7,9,0.9,0.4271,6.2836,22.6969,-25.6871,1.7415,3.8799,0.6505,1.8798,7.2966,-127.5469,-4.7928,-2.4569,50.0027,5.7737,2.9084,8.4,6,24,2294,126,NA,NA,NA,NA,NA,NA,FALSE,-28.9,6.4,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718377,"2023-04-29",2,"2023-04-29T20:18:20.159Z","2023-04-29T20:18:24.969Z",TRUE,"pitch","e5bf31f4-882a-431a-a6f2-261d96cbd9c4",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.5803,1.646,NA,98.17,145.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging.",0,0,0,5,"bottom",1,"2023-04-29T20:17:44.070Z","2023-04-29T20:18:50.936Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,667670,"Brent Rooker","/api/v1/people/667670","R","Right",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,89.4,3,0.9,0.3854,6.2574,31.3838,-14.323,-9.4057,8.7182,0.494,3.4438,11.4563,-141.9352,-4.4772,-2.3657,50.0056,5.9487,-19.2646,48,4.8,24,2300,220,NA,NA,NA,NA,NA,NA,FALSE,-13.7,15,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718377,"2023-04-29",1,"2023-04-29T20:18:05.836Z","2023-04-29T20:18:09.614Z",TRUE,"pitch","5838f9fd-7127-4ba8-942e-dffb59db93fd",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.49,1.69,NA,86.75,162.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging.",0,0,0,5,"bottom",1,"2023-04-29T20:17:44.070Z","2023-04-29T20:18:50.936Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,667670,"Brent Rooker","/api/v1/people/667670","R","Right",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88.7,6,0.88,0.3897,6.1613,29.5225,-16.2003,-9.4932,7.9714,0.7937,2.8211,12.0764,-140.1668,-5.4668,-2.3226,50.0062,5.8425,-19.0317,43.2,4.8,24,2356,228,NA,NA,NA,NA,NA,NA,FALSE,-15.8,13.6,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718377,"2023-04-29",0,"2023-04-29T20:17:53.327Z","2023-04-29T20:17:57.029Z",TRUE,"pitch","d75fe0ad-f78d-4bb5-ba15-3c72fc10ff74",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4695,1.5347,NA,62.73,149.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging.",0,0,0,5,"bottom",1,"2023-04-29T20:17:44.070Z","2023-04-29T20:18:50.936Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,667670,"Brent Rooker","/api/v1/people/667670","R","Right",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.2,82.3,12,0.91,0.4214,6.1499,25.3304,-25.9146,0.9569,3.653,1.4238,3.3064,9.3796,-129.6442,-1.6628,-2.355,50.0048,5.9209,1.6383,7.2,6,24,2316,149,NA,NA,NA,NA,NA,NA,FALSE,-27.8,6.5,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718377,"2023-04-29",3,"2023-04-29T20:17:28.268Z","2023-04-29T20:17:34.218Z",TRUE,"pitch","0456bf34-bcbd-42d7-9935-ad30fb409f75",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,3,1,NA,NA,3.37,1.65,NA,128.73,169.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Strikeout","strikeout","Ryan Noda strikes out on a foul tip.",0,0,0,4,"bottom",1,"2023-04-29T20:16:22.231Z","2023-04-29T20:17:34.218Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,676116,"Ryan Noda","/api/v1/people/676116","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,89.7,4,0.9,0.3838,6.2686,33.3929,-16.7537,-8.2855,7.4748,-0.3078,2.5645,8.6267,-142.8133,-6.1456,-2.2936,50.0001,5.8009,-17.0849,39.6,4.8,24,2309,223,NA,NA,NA,NA,NA,NA,TRUE,-16,12.4,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718377,"2023-04-29",2,"2023-04-29T20:17:02.879Z","2023-04-29T20:17:06.776Z",TRUE,"pitch","51672372-634d-4173-b3c3-e9a56f8d7fc3",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.37,1.65,NA,135.22,178.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Strikeout","strikeout","Ryan Noda strikes out on a foul tip.",0,0,0,4,"bottom",1,"2023-04-29T20:16:22.231Z","2023-04-29T20:17:34.218Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,676116,"Ryan Noda","/api/v1/people/676116","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,89.8,4,0.89,0.3855,6.2643,29.4821,-16.1154,-8.6912,7.8351,-0.4779,2.2218,8.4996,-141.588,-7.0042,-2.3759,50.0017,5.7411,-17.8112,42,4.8,24,2300,228,NA,NA,NA,NA,NA,NA,FALSE,-15.6,13.1,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
