"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718046,"2023-05-24",2,"2023-05-24T17:35:51.760Z","2023-05-24T17:35:59.427Z",TRUE,"pitch","f979c7cf-5d50-41df-9b54-58cd7910a593",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.38,1.57,NA,161.44,176.7,"ground_ball","medium","5",96.56,167.56,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Brian Anderson grounds out, third baseman Alex Bregman to first baseman Jose Abreu.",0,0,2,14,"bottom",2,"2023-05-24T17:35:15.125Z","2023-05-24T17:35:59.427Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,605119,"Brian Anderson","/api/v1/people/605119","R","Right",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Houston Astros","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.2,84.7,13,0.9,0.408,5.5785,28.7728,-27.1201,-8.2936,2.7652,-1.1658,2.2994,3.2295,-134.2042,-4.2285,-1.3066,50.0014,5.8249,-15.1415,27.6,7.2,24,2267,222,63.1,-15,10,NA,NA,NA,TRUE,-27.8,4.3,14.3,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718046,"2023-05-24",1,"2023-05-24T17:35:35.590Z","2023-05-24T17:35:40.318Z",TRUE,"pitch","c25780b2-b85e-44b1-b6fb-769dd363494f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2063,1.5367,NA,160.23,162.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Brian Anderson grounds out, third baseman Alex Bregman to first baseman Jose Abreu.",0,0,2,14,"bottom",2,"2023-05-24T17:35:15.125Z","2023-05-24T17:35:59.427Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,605119,"Brian Anderson","/api/v1/people/605119","R","Right",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Houston Astros","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.8,75.3,11,2,0.4602,5.4954,23.2425,-36.991,6.1447,-3.3573,-1.1342,2.8395,-1.0914,-119.1051,0.0443,-1.4678,50.0041,6.1706,8.8133,13.2,10.8,24,2187,45,NA,NA,NA,NA,NA,NA,FALSE,-46.7,-5.8,-10.8,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718046,"2023-05-24",0,"2023-05-24T17:35:21.594Z","2023-05-24T17:35:25.563Z",TRUE,"pitch","1e35fca1-25c3-4b38-aab9-71f9f5cff5dd",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.347,1.5367,NA,133.26,168.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Brian Anderson grounds out, third baseman Alex Bregman to first baseman Jose Abreu.",0,0,2,14,"bottom",2,"2023-05-24T17:35:15.125Z","2023-05-24T17:35:59.427Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,605119,"Brian Anderson","/api/v1/people/605119","R","Right",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,84.4,4,2,0.41,5.6037,27.0839,-21.8999,-4.8266,5.6747,-0.4266,2.5989,3.2422,-133.3027,-4.9895,-1.028,50.0016,6.0636,-8.7366,19.2,6,24,2267,208,NA,NA,NA,NA,NA,NA,FALSE,-22.9,9.5,8,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718046,"2023-05-24",1,"2023-05-24T17:34:47.286Z","2023-05-24T17:34:55.261Z",TRUE,"pitch","fd13de92-9167-4ea4-bbec-58927f2463db",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.35,1.59,NA,103.55,159.14,"line_drive","medium","8",148.2,68.71,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Lineout","field_out","Jesse Winker lines out to center fielder Jake Meyers.",0,0,2,13,"bottom",2,"2023-05-24T17:34:23.733Z","2023-05-24T17:34:55.261Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,608385,"Jesse Winker","/api/v1/people/608385","L","Left",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91,83.8,3,0.92,0.4124,5.5899,26.8745,-19.4507,-1.8699,7.1133,0.3529,2.9496,4.156,-132.5435,-4.3824,-0.9886,50.0053,6.0347,-3.3464,7.2,4.8,24,2258,204,95.8,22,329,NA,NA,NA,TRUE,-20.6,12.2,2.5,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718046,"2023-05-24",0,"2023-05-24T17:34:33.509Z","2023-05-24T17:34:37.582Z",TRUE,"pitch","a3fcc3d1-458b-4f60-911d-50888a09bae6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2889,1.5004,NA,99.39,218.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Lineout","field_out","Jesse Winker lines out to center fielder Jake Meyers.",0,0,2,13,"bottom",2,"2023-05-24T17:34:23.733Z","2023-05-24T17:34:55.261Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,608385,"Jesse Winker","/api/v1/people/608385","L","Left",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.7,72.5,14,2,0.4808,5.4179,23.9206,-44.187,2.3584,-9.1798,0.4621,0.7331,2.7468,-114.5271,-2.3481,-1.0655,50.0004,6.1507,3.0875,4.8,14.4,24,2529,27,NA,NA,NA,NA,NA,NA,FALSE,-61.6,-16.9,-5,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718046,"2023-05-24",0,"2023-05-24T17:32:05.847Z","2023-05-24T17:32:13.583Z",TRUE,"pitch","f9c17084-ec78-4257-aa71-8f0fea3530e8",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.25,1.51,NA,110.69,162.99,"ground_ball","medium","4",128.98,177.21,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Jake Meyers grounds out, second baseman Brice Turang to first baseman Rowdy Tellez.",0,0,2,12,"top",2,"2023-05-24T17:32:02.007Z","2023-05-24T17:32:13.583Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,676694,"Jake Meyers","/api/v1/people/676694","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Milwaukee Brewers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.7,2,0.92,0.3966,6.7208,31.3012,-12.884,-6.1649,9.9913,0.1656,2.8069,5.9571,-138.1858,-6.1673,-1.219,50.0008,5.9361,-11.9002,36,3.6,24,2256,222,104,2,66,NA,NA,NA,TRUE,-13.4,16.9,9.8,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718046,"2023-05-24",2,"2023-05-24T17:31:30.135Z","2023-05-24T17:31:38.061Z",TRUE,"pitch","799483d9-ba95-42ce-83af-4b5c1f2c2e46",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.13,1.49,NA,107.98,192.74,"ground_ball","medium","6",100.86,155.18,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Chas McCormick grounds out, shortstop Willy Adames to first baseman Rowdy Tellez.",0,0,2,11,"top",2,"2023-05-24T17:30:59.343Z","2023-05-24T17:31:38.061Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Milwaukee Brewers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,79.3,8,0.9,0.4384,6.8251,22.9794,-27.3019,1.7394,3.0775,0.2368,1.7052,3.771,-124.5363,-4.2454,-1.518,50.0055,5.668,2.7556,7.2,7.2,24,2222,156,94.4,-4,21,NA,NA,NA,TRUE,-32.2,4.9,-4,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718046,"2023-05-24",1,"2023-05-24T17:31:17.833Z","2023-05-24T17:31:21.628Z",TRUE,"pitch","d275c081-3f8a-4062-948a-bca022eb0791",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.0969,1.3723,NA,114.5,161.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Chas McCormick grounds out, shortstop Willy Adames to first baseman Rowdy Tellez.",0,0,2,11,"top",2,"2023-05-24T17:30:59.343Z","2023-05-24T17:31:38.061Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,85.5,2,0.9,0.4033,6.5726,29.4016,-23.7473,-11.1199,4.5133,0.0657,2.8477,7.5343,-135.7615,-3.2762,-1.299,50.0063,5.7208,-20.7855,38.4,7.2,24,1999,233,NA,NA,NA,NA,NA,NA,FALSE,-23.8,7.7,18.6,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718046,"2023-05-24",0,"2023-05-24T17:31:02.856Z","2023-05-24T17:31:06.134Z",TRUE,"pitch","096fcb75-25b0-40a2-90cb-a43a77348ca2",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.13,1.49,NA,168.28,175.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Chas McCormick grounds out, shortstop Willy Adames to first baseman Rowdy Tellez.",0,0,2,11,"top",2,"2023-05-24T17:30:59.343Z","2023-05-24T17:31:38.061Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,85.6,11,0.92,0.4046,6.6431,27.4888,-26.4973,-9.4387,3.0525,-1.3452,2.3481,3.8994,-135.0302,-3.8972,-1.5761,50.0037,5.6596,-17.5511,31.2,7.2,24,1964,234,NA,NA,NA,NA,NA,NA,FALSE,-26.6,4.9,16.3,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718046,"2023-05-24",3,"2023-05-24T17:30:33.920Z","2023-05-24T17:30:40.975Z",TRUE,"pitch","e2e723d3-f5e4-4ec6-a05f-dc5ee1d4282f",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.55,1.69,NA,145.35,160.99,"line_drive","medium","6",96.21,148.76,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Lineout","field_out","Jeremy Pena lines out to shortstop Willy Adames.",0,0,2,10,"top",2,"2023-05-24T17:29:50.656Z","2023-05-24T17:30:40.975Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Milwaukee Brewers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80,73.6,4,0.84,0.4706,6.5247,22.1677,-38.0361,5.8159,-4.2765,-0.7437,2.8811,-0.0136,-116.4594,1.0635,-1.4931,50.0023,6.0204,7.9762,12,12,24,1870,28,76.2,13,151,NA,NA,NA,TRUE,-49.9,-7.2,-10.6,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718046,"2023-05-24",1,"2023-05-24T17:30:10.096Z","2023-05-24T17:30:13.482Z",TRUE,"pitch","56fe82c9-28aa-4208-877c-e4e823ead635",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.55,1.69,NA,129.46,133.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Lineout","field_out","Jeremy Pena lines out to shortstop Willy Adames.",0,0,2,10,"top",2,"2023-05-24T17:29:50.656Z","2023-05-24T17:30:40.975Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.8,11,0.89,0.401,6.5556,29.7995,-14.863,-5.9051,9.161,-0.3269,3.9155,4.5865,-136.5357,-3.0396,-1.2605,50.0043,6.0649,-11.1605,33.6,3.6,24,2171,224,NA,NA,NA,NA,NA,NA,FALSE,-14.9,16.2,9.7,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718046,"2023-05-24",0,"2023-05-24T17:29:53.323Z","2023-05-24T17:29:59.162Z",TRUE,"pitch","7ab2d58e-d980-4032-9ce9-f9f58be09c5a",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.55,1.69,NA,107.02,177.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Lineout","field_out","Jeremy Pena lines out to shortstop Willy Adames.",0,0,2,10,"top",2,"2023-05-24T17:29:50.656Z","2023-05-24T17:30:40.975Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,78,8,0.89,0.4454,6.7153,22.6711,-29.3328,1.0841,1.8515,0.2618,2.2631,3.8934,-122.6384,-2.6664,-1.4827,50.0014,5.8487,1.6626,4.8,8.4,24,2170,170,NA,NA,NA,NA,NA,NA,FALSE,-35.3,3,-2.8,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718046,"2023-05-24",2,"2023-05-24T17:30:17.064Z","2023-05-24T17:30:33.920Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,665161,"/api/v1/people/665161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"10","atBat","Lineout","field_out","Jeremy Pena lines out to shortstop Willy Adames.",0,0,2,10,"top",2,"2023-05-24T17:29:50.656Z","2023-05-24T17:30:40.975Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718046,"2023-05-24",7,"2023-05-24T17:27:33.658Z","2023-05-24T17:27:40.668Z",TRUE,"pitch","8b4222a0-9695-4a91-847c-06927eb0566a",8,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.42,1.65,NA,103.73,212.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","William Contreras strikes out swinging.",0,0,2,9,"bottom",1,"2023-05-24T17:25:07.753Z","2023-05-24T17:27:40.668Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,661388,"William Contreras","/api/v1/people/661388","R","Right",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Houston Astros","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88,81.2,14,0.9,0.4277,5.8187,25.7464,-29.4039,-8.2962,1.6638,0.3482,0.9777,6.387,-127.9352,-6.17,-1.0996,50.0016,5.7177,-13.7876,22.8,8.4,24,1780,234,NA,NA,NA,NA,NA,NA,TRUE,-33.5,1.8,13.7,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718046,"2023-05-24",6,"2023-05-24T17:27:08.092Z","2023-05-24T17:27:12.028Z",TRUE,"pitch","b21c9e03-ed9d-4e60-82a2-086debfa49db",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.42,1.65,NA,130.66,199.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","William Contreras strikes out swinging.",0,0,2,9,"bottom",1,"2023-05-24T17:25:07.753Z","2023-05-24T17:27:40.668Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,661388,"William Contreras","/api/v1/people/661388","R","Right",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.7,80.7,13,0.89,0.4292,5.7005,26.1316,-29.9082,-7.7966,1.3746,-0.3583,1.4398,4.4493,-127.5818,-5.0201,-1.1114,50.005,5.789,-12.8605,21.6,8.4,24,1752,233,NA,NA,NA,NA,NA,NA,FALSE,-34,1.6,13.1,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718046,"2023-05-24",5,"2023-05-24T17:26:49.164Z","2023-05-24T17:26:53.359Z",TRUE,"pitch","53341ea9-f685-4c0f-a762-10357355d2d8",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.1164,1.5317,NA,146,159.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","William Contreras strikes out swinging.",0,0,2,9,"bottom",1,"2023-05-24T17:25:07.753Z","2023-05-24T17:27:40.668Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,661388,"William Contreras","/api/v1/people/661388","R","Right",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Houston Astros","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.7,74.9,1,2,0.4614,5.4692,23.9718,-36.2563,6.4778,-2.8619,-0.7609,2.942,-0.7633,-118.9619,0.3929,-1.276,50.0031,6.0756,9.2346,14.4,10.8,24,2276,46,NA,NA,NA,NA,NA,NA,FALSE,-45.8,-4.8,-11.5,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718046,"2023-05-24",4,"2023-05-24T17:26:30.887Z","2023-05-24T17:26:36.886Z",TRUE,"pitch","a2728f2c-dbac-4be3-8d03-29c68e65aefb",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.42,1.65,NA,122.13,167.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","William Contreras strikes out swinging.",0,0,2,9,"bottom",1,"2023-05-24T17:25:07.753Z","2023-05-24T17:27:40.668Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,661388,"William Contreras","/api/v1/people/661388","R","Right",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.9,5,2,0.4023,5.6485,28.4065,-23.1916,-5.2647,4.7788,-0.1345,2.6314,4.5578,-135.8796,-4.3717,-1.1456,50.0024,5.8627,-9.8929,20.4,6,24,2343,214,NA,NA,NA,NA,NA,NA,FALSE,-23.3,7.9,8.6,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
