"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716953,"2023-08-18",0,"2023-08-18T23:37:07.067Z","2023-08-18T23:37:11.007Z",TRUE,"pitch","5ee9efc0-c37a-4c35-95bb-82fdec710321",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2713,1.5617,NA,130.84,192.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Field Error","field_error","Pablo Reyes reaches on a fielding error by second baseman Gleyber Torres.",0,4,0,12,"top",2,"2023-08-18T23:36:47.515Z","2023-08-18T23:37:44.222Z",TRUE,FALSE,FALSE,FALSE,0,1,1,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,87.5,7,2,0.3933,6.4056,33.3176,-18.536,-10.4276,6.9549,-0.3632,1.7101,5.1294,-139.6096,-8.1332,-0.8759,50.0068,5.896,-20.4561,43.2,6,24,2112,228,NA,NA,NA,NA,NA,NA,FALSE,-18.8,10.9,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",1,"2023-08-18T23:36:37.583Z","2023-08-18T23:36:44.689Z",TRUE,"pitch","e5799e69-5c17-4604-9e07-9207cc3516d2",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.39,1.67,NA,120.14,143.8,"ground_ball","medium","6",126.51,137.99,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Reese McGuire grounds out, shortstop Anthony Volpe to first baseman Jake Bauers.",0,4,0,11,"top",2,"2023-08-18T23:34:53.376Z","2023-08-18T23:36:44.689Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,624512,"Reese McGuire","/api/v1/people/624512","L","Left",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,87.5,11,2,0.3924,6.1545,32.8651,-21.4676,-11.2831,5.4318,-0.0823,3.5177,6.5541,-139.817,-3.0902,-0.9966,50.0024,6.0535,-22.2367,43.2,6,24,2160,227,93.4,-13,15,NA,NA,NA,TRUE,-20.4,9.4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",0,"2023-08-18T23:36:17.754Z","2023-08-18T23:36:22.145Z",TRUE,"pitch","eebc6998-abcd-48c2-a53c-e9d2ae09116c",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.39,1.67,NA,103.26,140.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Reese McGuire grounds out, shortstop Anthony Volpe to first baseman Jake Bauers.",0,4,0,11,"top",2,"2023-08-18T23:34:53.376Z","2023-08-18T23:36:44.689Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,624512,"Reese McGuire","/api/v1/people/624512","L","Left",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88,12,2,0.39,6.3355,32.8905,-14.9231,-4.266,8.6418,0.3605,3.6486,5.7158,-140.6372,-3.9383,-1.1472,50.0052,6.0398,-8.5186,24,3.6,24,2113,227,NA,NA,NA,NA,NA,NA,FALSE,-14.4,15,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",5,"2023-08-18T23:33:40.149Z","2023-08-18T23:33:44.080Z",TRUE,"pitch","9d326a24-3461-40c4-9c55-09eb7a535fba",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.52,1.71,NA,99.78,203.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Giancarlo Stanton strikes out swinging.",0,4,0,10,"bottom",1,"2023-08-18T23:31:13.095Z","2023-08-18T23:33:44.080Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.4,78.5,14,0.9,0.4412,6.4246,24.1749,-29.6043,-10.593,1.6467,0.4518,1.3152,8.9333,-124.0252,-3.035,-1.8158,50.0033,5.0166,-16.5481,26.4,8.4,24,1776,259,NA,NA,NA,NA,NA,NA,TRUE,-35,2.5,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",4,"2023-08-18T23:33:16.822Z","2023-08-18T23:33:20.939Z",TRUE,"pitch","ca5d8273-acfc-4def-aa5e-45efe97ee9dc",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4674,1.7099,NA,86.58,203.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Giancarlo Stanton strikes out swinging.",0,4,0,10,"bottom",1,"2023-08-18T23:31:13.095Z","2023-08-18T23:33:44.080Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,80.1,14,2,0.4347,6.5271,23.8016,-35.2323,1.7248,-1.8945,0.7979,1.2894,5.5312,-125.6629,-2.8392,-1.6498,50.0051,5.2762,2.7784,6,9.6,24,2245,28,NA,NA,NA,NA,NA,NA,FALSE,-40.3,-3.8,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",3,"2023-08-18T23:32:54.038Z","2023-08-18T23:32:57.834Z",TRUE,"pitch","9a43424c-0442-434e-9c78-93672c52ae97",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.4674,1.7099,NA,145.25,114.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Giancarlo Stanton strikes out swinging.",0,4,0,10,"bottom",1,"2023-08-18T23:31:13.095Z","2023-08-18T23:33:44.080Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.1,11,0.91,0.3951,6.3255,29.7632,-17.6723,-6.304,7.4434,-0.7411,4.5965,4.9953,-138.4242,0.8108,-1.7465,50.0015,5.4796,-12.2808,32.4,4.8,24,2015,240,NA,NA,NA,NA,NA,NA,FALSE,-16.3,13.8,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",2,"2023-08-18T23:32:14.826Z","2023-08-18T23:32:23.400Z",TRUE,"pitch","2e2b306f-ad52-42a6-9f88-2aa0269c42b3",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.52,1.71,NA,127.8,154.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Giancarlo Stanton strikes out swinging.",0,4,0,10,"bottom",1,"2023-08-18T23:31:13.095Z","2023-08-18T23:33:44.080Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.6,1,0.82,0.3964,6.5468,32.2751,-19.728,-8.4322,6.4418,-0.2834,3.126,6.9386,-138.4281,-2.1239,-1.7328,50.0008,5.2307,-16.2852,36,4.8,24,2066,242,NA,NA,NA,NA,NA,NA,FALSE,-19,11.4,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",1,"2023-08-18T23:31:56.093Z","2023-08-18T23:31:59.259Z",TRUE,"pitch","260ae2cd-9399-46fa-971d-7244d7e39073",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.5461,1.7099,NA,146.98,191.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Giancarlo Stanton strikes out swinging.",0,4,0,10,"bottom",1,"2023-08-18T23:31:13.095Z","2023-08-18T23:33:44.080Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,86.8,7,0.91,0.3969,6.2221,31.5307,-28.1244,-11.4901,2.1025,-0.7865,1.746,7.1169,-138.1546,-3.764,-1.9066,50.004,5.0219,-22.1546,36,7.2,24,2009,241,NA,NA,NA,NA,NA,NA,FALSE,-27.2,3.1,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",0,"2023-08-18T23:31:39.213Z","2023-08-18T23:31:42.614Z",TRUE,"pitch","919c8b28-a732-401d-930e-73597c779b02",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4674,1.7099,NA,137.51,184.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Giancarlo Stanton strikes out swinging.",0,4,0,10,"bottom",1,"2023-08-18T23:31:13.095Z","2023-08-18T23:33:44.080Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.6,77.7,7,0.9,0.445,6.4407,24.2853,-29.6849,-9.709,1.6224,-0.5382,1.9936,6.6887,-123.0701,-1.4626,-2.029,50.0036,5.1085,-14.9034,24,8.4,24,1702,251,NA,NA,NA,NA,NA,NA,FALSE,-35.4,2.9,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",4,"2023-08-18T23:31:07.173Z","2023-08-18T23:31:12.121Z",TRUE,"pitch","398aab7e-4639-4ab4-a1ed-52347bcba82c",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.5308,1.678,NA,145.87,149.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Walk","walk","Jake Bauers walks.",0,4,0,9,"bottom",1,"2023-08-18T23:29:28.272Z","2023-08-18T23:31:12.121Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,641343,"Jake Bauers","/api/v1/people/641343","L","Left",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,87.1,1,0.89,0.3951,6.2163,30.777,-27.4044,-9.6723,2.4524,-0.7575,3.3174,6.3273,-138.6081,-0.1723,-1.8124,50.0048,5.2091,-18.8356,32.4,7.2,24,1891,245,NA,NA,NA,NA,NA,NA,FALSE,-25.6,4.6,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",641343,"Jake Bauers","/api/v1/people/641343",NA,NA,NA
716953,"2023-08-18",3,"2023-08-18T23:30:51.718Z","2023-08-18T23:30:56.374Z",TRUE,"pitch","45042561-f197-41b9-a65e-44a6570e98ce",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.4523,1.6521,NA,115.33,198.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Walk","walk","Jake Bauers walks.",0,4,0,9,"bottom",1,"2023-08-18T23:29:28.272Z","2023-08-18T23:31:12.121Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,641343,"Jake Bauers","/api/v1/people/641343","L","Left",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,86.9,14,0.88,0.3971,6.4201,30.5916,-25.1352,-10.2492,3.6547,0.0439,1.5009,8.4273,-137.9106,-4.756,-1.7195,50.0038,4.9426,-19.749,34.8,7.2,24,1966,244,NA,NA,NA,NA,NA,NA,FALSE,-24.6,5.8,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",2,"2023-08-18T23:30:25.325Z","2023-08-18T23:30:28.880Z",TRUE,"pitch","a525a06a-9c02-44de-8e13-f095456eefb5",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4785,1.6781,NA,74.04,108.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Walk","walk","Jake Bauers walks.",0,4,0,9,"bottom",1,"2023-08-18T23:29:28.272Z","2023-08-18T23:31:12.121Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,641343,"Jake Bauers","/api/v1/people/641343","L","Left",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.2,12,0.9,0.3943,6.3414,30.5138,-18.5877,-6.0427,6.9497,1.127,4.8139,9.3141,-138.8218,1.4332,-1.4836,50.0054,5.5266,-11.8191,27.6,4.8,24,2030,228,NA,NA,NA,NA,NA,NA,FALSE,-16.9,13.1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",1,"2023-08-18T23:30:05.827Z","2023-08-18T23:30:11.051Z",TRUE,"pitch","34206bf5-b770-4abd-b3f5-824ef625641b",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.4,1.6,NA,118.99,171.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Walk","walk","Jake Bauers walks.",0,4,0,9,"bottom",1,"2023-08-18T23:29:28.272Z","2023-08-18T23:31:12.121Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,641343,"Jake Bauers","/api/v1/people/641343","L","Left",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,87.4,5,0.91,0.3954,6.4295,29.3071,-30.5593,-10.6967,0.833,-0.0522,2.4851,8.1719,-138.2493,-1.5868,-1.6488,50.0067,5.1076,-20.8193,32.4,7.2,24,1935,243,NA,NA,NA,NA,NA,NA,FALSE,-28.8,1.3,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",0,"2023-08-18T23:29:53.834Z","2023-08-18T23:29:58.333Z",TRUE,"pitch","12ba9542-09fa-47e0-a4b5-336464746562",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4261,1.6521,NA,186.99,156.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Walk","walk","Jake Bauers walks.",0,4,0,9,"bottom",1,"2023-08-18T23:29:28.272Z","2023-08-18T23:31:12.121Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,641343,"Jake Bauers","/api/v1/people/641343","L","Left",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,88.4,11,0.91,0.3903,6.4454,30.8278,-30.504,-10.0676,0.8397,-1.8362,3.03,3.5829,-140.1649,-0.5369,-1.8207,50.0059,5.2109,-20.0926,32.4,7.2,24,2014,238,NA,NA,NA,NA,NA,NA,FALSE,-27.8,1.6,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",6,"2023-08-18T23:29:23.778Z","2023-08-18T23:29:29.207Z",TRUE,"pitch","6ecf525d-f901-4f47-8700-95b7d35c3be5",7,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,1,NA,NA,3.8773,1.8038,NA,141.6,186.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Aaron Judge called out on strikes.",0,4,0,8,"bottom",1,"2023-08-18T23:27:20.824Z","2023-08-18T23:29:29.207Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,592450,"Aaron Judge","/api/v1/people/592450","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.9,78.7,7,0.9,0.4386,6.6793,25.3007,-28.2285,-9.5796,2.4989,-0.6454,1.9498,5.9507,-124.926,-2.1405,-1.8143,50.0048,5.1395,-15.1346,26.4,8.4,24,1766,259,NA,NA,NA,NA,NA,NA,TRUE,-32.9,4.3,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",5,"2023-08-18T23:28:59.608Z","2023-08-18T23:29:03.261Z",TRUE,"pitch","41a933b3-4d92-4cf2-8efa-2754fbecb8c8",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.93,1.83,NA,131.49,173.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Aaron Judge called out on strikes.",0,4,0,8,"bottom",1,"2023-08-18T23:27:20.824Z","2023-08-18T23:29:29.207Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,592450,"Aaron Judge","/api/v1/people/592450","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,87.5,7,0.91,0.3938,6.3142,31.3991,-33.2664,-10.5125,-0.5603,-0.3801,2.4027,7.6433,-139.1134,-1.2386,-1.7983,50.0012,5.0602,-20.5891,30,8.4,24,1959,243,NA,NA,NA,NA,NA,NA,FALSE,-31,-1.1,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
