"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
717434,"2023-07-09",2,"2023-07-09T18:15:08.792Z","2023-07-09T18:15:13.050Z",TRUE,"pitch","ff26bcba-926e-4222-846e-1c145a9e623c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2358,1.4758,NA,83.75,186.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Pop Out","field_out","Steven Kwan pops out to third baseman Maikel Garcia in foul territory.",0,0,0,18,"bottom",3,"2023-07-09T18:14:17.721Z","2023-07-09T18:15:52.390Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,680757,"Steven Kwan","/api/v1/people/680757","L","Left",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Kansas City Royals","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.2,77.8,14,0.89,0.4456,6.3101,22.8204,-26.8409,2.6185,3.4826,0.8722,1.9543,-6.1409,-122.6239,-1.8166,3.0619,50.0059,4.9809,4.0145,6,7.2,24,1922,136,NA,NA,NA,NA,NA,NA,FALSE,-32.2,6.1,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717434,"2023-07-09",1,"2023-07-09T18:14:51.297Z","2023-07-09T18:14:54.297Z",TRUE,"pitch","8c074785-7583-4600-bfeb-4482ea56ce33",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.21,1.5,NA,115.23,169.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Pop Out","field_out","Steven Kwan pops out to third baseman Maikel Garcia in foul territory.",0,0,0,18,"bottom",3,"2023-07-09T18:14:17.721Z","2023-07-09T18:15:52.390Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,680757,"Steven Kwan","/api/v1/people/680757","L","Left",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",85.1,79.2,5,2,0.4392,6.5318,20.3015,-21.4324,8.6213,6.7909,0.0463,2.5557,-8.5068,-123.8184,-3.0858,2.3756,50.0055,5.5738,13.6444,28.8,6,24,1899,123,NA,NA,NA,NA,NA,NA,FALSE,-25.3,12,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717434,"2023-07-09",0,"2023-07-09T18:14:35.201Z","2023-07-09T18:14:39.940Z",TRUE,"pitch","341a6cb1-53f9-4220-be43-28f07f4a8727",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3624,1.3766,NA,86.68,156.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Pop Out","field_out","Steven Kwan pops out to third baseman Maikel Garcia in foul territory.",0,0,0,18,"bottom",3,"2023-07-09T18:14:17.721Z","2023-07-09T18:15:52.390Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,680757,"Steven Kwan","/api/v1/people/680757","L","Left",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",86.1,78.3,3,2,0.4384,6.4898,26.6188,-18.6848,9.272,8.5447,0.7953,3.0356,-7.172,-125.1968,-2.5798,2.5006,50.0006,5.6183,14.6334,34.8,6,24,1946,122,NA,NA,NA,NA,NA,NA,FALSE,-22.1,15.1,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717434,"2023-07-09",1,"2023-07-09T18:13:56.438Z","2023-07-09T18:14:04.115Z",TRUE,"pitch","0c93caf9-a9b4-42ac-a6ea-513a983be5d6",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.39,1.64,NA,110.21,201.32,"ground_ball","medium","3",140.54,170.47,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Cam Gallagher grounds out to first baseman Matt Duffy.",0,0,0,17,"bottom",3,"2023-07-09T18:13:20.377Z","2023-07-09T18:14:04.115Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,595956,"Cam Gallagher","/api/v1/people/595956","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Kansas City Royals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",76.9,71.2,14,0.9,0.4889,6.755,18.664,-28.1648,10.2182,3.1504,0.1781,1.3876,-8.4602,-111.7087,-2.196,2.6728,50.0051,5.2572,13.0163,22.8,9.6,24,1961,92,25.4,-6,7,NA,NA,NA,TRUE,-40.7,5.4,-16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717434,"2023-07-09",0,"2023-07-09T18:13:42.500Z","2023-07-09T18:13:47.023Z",TRUE,"pitch","b08c288a-c56f-4583-a9c3-9f6cb6faed34",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.441,1.6408,NA,136.82,158.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Cam Gallagher grounds out to first baseman Matt Duffy.",0,0,0,17,"bottom",3,"2023-07-09T18:13:20.377Z","2023-07-09T18:14:04.115Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,595956,"Cam Gallagher","/api/v1/people/595956","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",85.7,78.7,1,2,0.4394,6.6531,23.738,-21.6104,7.9644,6.7057,-0.5201,2.966,-9.8978,-124.4058,-2.0772,2.4657,50.0037,5.5934,12.5499,26.4,6,24,1980,126,NA,NA,NA,NA,NA,NA,FALSE,-25.3,11.9,-12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717434,"2023-07-09",2,"2023-07-09T18:11:21.734Z","2023-07-09T18:11:30.651Z",TRUE,"pitch","6273fd25-8f9b-4e2b-ab30-5a4d648b1e70",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,2.94,1.34,NA,100.62,193.09,"ground_ball","medium","4",141.05,155.21,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Nicky Lopez grounds out, second baseman Andres Gimenez to first baseman Josh Naylor.",0,0,0,16,"top",3,"2023-07-09T18:10:06.247Z","2023-07-09T18:11:30.651Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,79.1,9,0.88,0.4407,6.5245,22.8297,-37.2654,0.0202,-3.2494,0.4297,1.6922,4.3159,-123.9003,-2.071,-1.3313,50.0011,5.6287,0.0316,1.2,9.6,24,2541,92,90.1,-31,5,NA,NA,NA,TRUE,-43.6,-6.1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717434,"2023-07-09",1,"2023-07-09T18:10:39.896Z","2023-07-09T18:10:47.734Z",TRUE,"pitch","d7a311a3-9661-4788-85d0-745d9c68a0cc",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,2.94,1.34,NA,94.29,182.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Nicky Lopez grounds out, second baseman Andres Gimenez to first baseman Josh Naylor.",0,0,0,16,"top",3,"2023-07-09T18:10:06.247Z","2023-07-09T18:11:30.651Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,84.6,6,0.91,0.408,6.4926,28.0169,-13.5672,-5.6059,10.1867,0.5958,2.0827,6.5048,-134.0675,-6.5427,-1.1295,50.0043,5.5165,-10.2422,31.2,3.6,24,2371,210,NA,NA,NA,NA,NA,NA,FALSE,-14.9,17.3,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717434,"2023-07-09",0,"2023-07-09T18:10:26.910Z","2023-07-09T18:10:32.624Z",TRUE,"pitch","c940fa60-948c-4217-b4af-7f5728b91e3e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,2.8402,1.2407,NA,138.64,196.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Nicky Lopez grounds out, second baseman Andres Gimenez to first baseman Josh Naylor.",0,0,0,16,"top",3,"2023-07-09T18:10:06.247Z","2023-07-09T18:11:30.651Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84.1,7,0.91,0.4105,6.4869,27.8909,-13.8751,-5.4436,10.1369,-0.5677,1.5668,3.981,-133.3018,-7.6253,-1.3711,50.0012,5.4603,-9.8238,30,3.6,24,2312,211,NA,NA,NA,NA,NA,NA,FALSE,-15.6,16.9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717434,"2023-07-09",0,"2023-07-09T18:09:49.524Z","2023-07-09T18:09:58.124Z",TRUE,"pitch","7a159b90-df41-43e2-a9f8-9dfb7b27cadc",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.54,1.64,NA,135.75,143.26,"ground_ball","medium","6",104.21,140.01,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Grounded Into DP","grounded_into_double_play","Matt Duffy grounds into a double play, shortstop Amed Rosario to second baseman Andres Gimenez to first baseman Josh Naylor. Michael Massey out at 2nd. Matt Duffy out at 1st.",0,0,0,15,"top",3,"2023-07-09T18:09:34.342Z","2023-07-09T18:09:58.124Z",TRUE,FALSE,FALSE,TRUE,24,0,0,2,622110,"Matt Duffy","/api/v1/people/622110","R","Right",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.4,1,0.92,0.4069,6.7188,29.7742,-12.7271,-6.6093,10.5996,-0.4918,3.5377,4.5997,-134.7181,-3.2118,-1.3642,50.0032,5.6474,-12.1262,39.6,3.6,24,2446,206,72.4,10,123,NA,NA,NA,TRUE,-13.3,18.7,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717434,"2023-07-09",4,"2023-07-09T18:09:14.461Z","2023-07-09T18:09:24.007Z",TRUE,"pitch","c1443d94-a9cd-4436-93e8-cfbde1cf5334",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.56,1.7,NA,114.28,203.09,"line_drive","medium","9",185.2,115.55,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Single","single","Michael Massey singles on a line drive to right fielder Will Brennan.",0,0,0,14,"top",3,"2023-07-09T18:07:31.797Z","2023-07-09T18:09:24.007Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,686681,"Michael Massey","/api/v1/people/686681","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.1,75.8,14,0.91,0.4589,6.4755,24.1106,-40.3122,8.3346,-5.6416,0.0713,1.3218,0.85,-119.5868,-1.7271,-1.3716,50.0056,5.6858,12.0143,16.8,12,24,2244,36,107.3,8,157,NA,NA,NA,FALSE,-51,-10.3,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,686681,"Michael Massey","/api/v1/people/686681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717434,"2023-07-09",3,"2023-07-09T18:08:52.895Z","2023-07-09T18:08:59.049Z",TRUE,"pitch","928e61b0-717f-4bee-bba8-e11c51e38ed4",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.4097,1.5505,NA,61.77,281.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Single","single","Michael Massey singles on a line drive to right fielder Will Brennan.",0,0,0,14,"top",3,"2023-07-09T18:07:31.797Z","2023-07-09T18:09:24.007Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,686681,"Michael Massey","/api/v1/people/686681","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.3,76.5,14,0.91,0.4566,6.5379,27.8625,-39.4513,4.0398,-5.0226,1.449,-1.5817,5.221,-120.8589,-8.2348,-1.2802,50.0014,5.4207,5.857,9.6,12,24,2329,30,NA,NA,NA,NA,NA,NA,FALSE,-51.4,-11.2,-8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717434,"2023-07-09",2,"2023-07-09T18:08:30.319Z","2023-07-09T18:08:34.713Z",TRUE,"pitch","b6385515-f30e-44f4-b1f2-a133064357a3",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.56,1.7,NA,80.32,216.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Single","single","Michael Massey singles on a line drive to right fielder Will Brennan.",0,0,0,14,"top",3,"2023-07-09T18:07:31.797Z","2023-07-09T18:09:24.007Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,686681,"Michael Massey","/api/v1/people/686681","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.7,76.2,14,0.9,0.4563,6.1486,25.1362,-39.2711,5.8439,-4.8761,0.9622,0.8192,3.7218,-120.3957,-3.0947,-1.3671,50.0014,5.6247,8.5085,13.2,10.8,24,2342,34,NA,NA,NA,NA,NA,NA,FALSE,-49.6,-9.4,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717434,"2023-07-09",1,"2023-07-09T18:08:16.523Z","2023-07-09T18:08:21.129Z",TRUE,"pitch","6b227235-3b57-4fac-82ed-ef1de3914127",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5355,1.6507,NA,159.28,171.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Single","single","Michael Massey singles on a line drive to right fielder Will Brennan.",0,0,0,14,"top",3,"2023-07-09T18:07:31.797Z","2023-07-09T18:09:24.007Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,686681,"Michael Massey","/api/v1/people/686681","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84.2,13,0.91,0.4096,6.3576,27.936,-15.8319,-4.3231,9.0201,-1.1091,2.4949,2.2488,-133.5654,-5.1923,-1.3988,50.0059,5.5971,-7.8365,24,3.6,24,2274,209,NA,NA,NA,NA,NA,NA,FALSE,-16.9,15.5,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717434,"2023-07-09",0,"2023-07-09T18:08:03.127Z","2023-07-09T18:08:07.093Z",TRUE,"pitch","e64cdc7e-5677-41b0-9be3-b492015c360e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3342,1.6006,NA,129.4,161.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Single","single","Michael Massey singles on a line drive to right fielder Will Brennan.",0,0,0,14,"top",3,"2023-07-09T18:07:31.797Z","2023-07-09T18:09:24.007Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,686681,"Michael Massey","/api/v1/people/686681","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.9,80.1,1,2,0.4317,6.595,24.6642,-25.2367,1.2874,4.2527,-0.3252,2.8544,2.4623,-126.6333,-2.0044,-1.4756,50.0043,5.6651,2.1013,6,6,24,2556,186,NA,NA,NA,NA,NA,NA,FALSE,-28.4,7.6,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717434,"2023-07-09",3,"2023-07-09T18:05:44.633Z","2023-07-09T18:05:52.411Z",TRUE,"pitch","ab6e1900-8aa7-4487-9e4d-180436da00ee",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.37,1.58,NA,143.58,157.29,"ground_ball","medium","1",127.35,180.64,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Myles Straw grounds out, pitcher Ryan Yarbrough to first baseman Matt Duffy.",0,0,0,13,"bottom",2,"2023-07-09T18:05:04.037Z","2023-07-09T18:05:52.411Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,664702,"Myles Straw","/api/v1/people/664702","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Kansas City Royals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.3,78.8,1,0.9,0.4399,6.4683,22.4702,-22.5377,1.0093,6.1266,-0.6972,3.0182,-9.2043,-124.0224,-0.5093,2.9153,50.0042,5.0894,1.5881,0,6,24,1983,132,55.4,-15,10,NA,NA,NA,TRUE,-26.2,11.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717434,"2023-07-09",1,"2023-07-09T18:05:06.397Z","2023-07-09T18:05:11.697Z",TRUE,"pitch","3df8ed73-f60d-44f8-841e-fd6d18f7a475",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4211,1.5559,NA,139.67,180.18,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Myles Straw grounds out, pitcher Ryan Yarbrough to first baseman Matt Duffy.",0,0,0,13,"bottom",2,"2023-07-09T18:05:04.037Z","2023-07-09T18:05:52.411Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,664702,"Myles Straw","/api/v1/people/664702","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87.3,80.2,4,2,0.4314,6.6385,24.9062,-22.8897,8.4981,5.6784,-0.5948,2.1704,-10.6414,-126.771,-3.5526,2.5449,50.0008,5.4083,13.8887,26.4,6,24,1916,120,NA,NA,NA,NA,NA,NA,FALSE,-26.3,9.7,-13.1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
