"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718580,"2023-04-14",0,"2023-04-14T23:48:25.723Z","2023-04-14T23:48:32.434Z",TRUE,"pitch","f73497c7-4308-4851-881b-59ebfd3f3323",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.7182,1.722,NA,168.44,170.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Mike Trout walks.",0,2,0,18,"top",3,"2023-04-14T23:48:19.648Z","2023-04-14T23:49:30.380Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,545361,"Mike Trout","/api/v1/people/545361","R","Right",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,86.1,13,2,0.4003,6.6505,30.8258,-33.6957,-9.5539,-0.8009,-1.3496,2.543,7.0615,-136.9393,-1.3102,-2.7231,50.0038,5.3371,-18.1082,26.4,8.4,24,2069,243,NA,NA,NA,NA,NA,NA,FALSE,-32.4,-1.6,15.7,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718580,"2023-04-14",1,"2023-04-14T23:47:54.088Z","2023-04-14T23:48:03.307Z",TRUE,"pitch","2653d468-37d6-469c-a2ae-83d92e5076b3",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.51,1.77,NA,153.62,165.38,"popup","medium","4",151.14,153.15,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Pop Out","field_out","Taylor Ward pops out to second baseman Christian Arroyo.",0,2,0,17,"top",3,"2023-04-14T23:47:15.305Z","2023-04-14T23:48:03.307Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,621493,"Taylor Ward","/api/v1/people/621493","R","Right",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,84,11,2,0.4096,6.7329,30.3444,-31.8075,-9.2288,0.2075,-0.9608,2.7184,7.2739,-133.9942,-1.0751,-2.5185,50.0061,5.408,-16.6984,25.2,8.4,24,2113,236,76.9,61,138,NA,NA,NA,TRUE,-32,0.4,15,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718580,"2023-04-14",0,"2023-04-14T23:47:42.610Z","2023-04-14T23:47:46.161Z",TRUE,"pitch","2ad28c45-325f-4d15-a86a-17f571b9dba9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5136,1.7116,NA,135.2,132.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Pop Out","field_out","Taylor Ward pops out to second baseman Christian Arroyo.",0,2,0,17,"top",3,"2023-04-14T23:47:15.305Z","2023-04-14T23:48:03.307Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,621493,"Taylor Ward","/api/v1/people/621493","R","Right",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.4,84.3,11,0.93,0.4099,6.2907,26.1733,-27.5461,-0.6699,2.557,-0.4774,3.9333,5.8377,-133.1542,1.5198,-2.6028,50.0062,5.3355,-1.2155,0,6,24,2551,227,NA,NA,NA,NA,NA,NA,FALSE,-27.2,5.2,0.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718580,"2023-04-14",7,"2023-04-14T23:45:10.111Z","2023-04-14T23:45:15.773Z",TRUE,"pitch","c0ea682e-8bf0-4c9b-af26-09b4b556e773",7,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,2,NA,NA,3.5123,1.5904,NA,89.74,171.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Triston Casas called out on strikes.",0,2,0,16,"bottom",2,"2023-04-14T23:42:37.781Z","2023-04-14T23:45:15.773Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,671213,"Triston Casas","/api/v1/people/671213","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,80.3,6,0.9,0.4315,6.0553,24.843,-29.3182,-1.8901,1.7474,0.7152,2.4753,-1.4535,-126.7186,-2.8944,1.5409,50.003,5.9642,-3.0865,6,7.2,24,2471,243,NA,NA,NA,NA,NA,NA,TRUE,-33.2,2.8,3.7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718580,"2023-04-14",6,"2023-04-14T23:44:44.009Z","2023-04-14T23:44:47.268Z",TRUE,"pitch","a5a7087e-7d38-4225-8b6a-43ff87e3cfe1",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.7639,1.6512,NA,215.62,243.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Triston Casas called out on strikes.",0,2,0,16,"bottom",2,"2023-04-14T23:42:37.781Z","2023-04-14T23:45:15.773Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,671213,"Triston Casas","/api/v1/people/671213","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,80.3,13,0.91,0.4365,6.2135,23.9691,-29.6478,-2.3973,1.5816,-2.5873,-0.1912,-8.2482,-125.2166,-8.8398,1.0534,50.0023,5.7911,-3.8272,9.6,8.4,24,2535,273,NA,NA,NA,NA,NA,NA,FALSE,-35.6,1.1,6.1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718580,"2023-04-14",5,"2023-04-14T23:44:18.591Z","2023-04-14T23:44:22.842Z",TRUE,"pitch","2b0f9f14-b213-4abb-a78e-672e25aa11f5",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.54,1.74,NA,136,170.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Triston Casas called out on strikes.",0,2,0,16,"bottom",2,"2023-04-14T23:42:37.781Z","2023-04-14T23:45:15.773Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,671213,"Triston Casas","/api/v1/people/671213","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,79.6,4,0.91,0.4334,6.0306,27.7284,-29.7888,-2.6903,1.4746,-0.4983,2.5281,-3.0241,-126.7494,-2.8851,1.063,50.0006,6.0784,-4.3433,9.6,7.2,24,2525,264,NA,NA,NA,NA,NA,NA,FALSE,-34.1,2.2,5.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718580,"2023-04-14",4,"2023-04-14T23:43:59.010Z","2023-04-14T23:44:02.396Z",TRUE,"pitch","2ff3e235-f240-4a4c-bfba-3a4774e26a85",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.6694,1.773,NA,136.35,113.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Triston Casas called out on strikes.",0,2,0,16,"bottom",2,"2023-04-14T23:42:37.781Z","2023-04-14T23:45:15.773Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,671213,"Triston Casas","/api/v1/people/671213","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86,11,0.91,0.398,5.875,32.7173,-13.2857,3.0549,9.8639,-0.5076,4.647,-5.1107,-137.9784,-1.6302,0.9776,50.0002,6.1477,5.8492,19.2,3.6,24,2018,150,NA,NA,NA,NA,NA,NA,FALSE,-13,17.6,-4.3,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718580,"2023-04-14",2,"2023-04-14T23:43:29.676Z","2023-04-14T23:43:32.927Z",TRUE,"pitch","cf47ffec-4227-4d8e-969c-7d2296ba5ef3",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.54,1.74,NA,172.12,191.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Triston Casas called out on strikes.",0,2,0,16,"bottom",2,"2023-04-14T23:42:37.781Z","2023-04-14T23:45:15.773Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,671213,"Triston Casas","/api/v1/people/671213","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,80.9,13,0.85,0.4268,5.9313,28.5456,-26.7656,-0.8268,3.2441,-1.4462,1.7335,-6.3235,-128.7055,-5.4298,1.1573,50.0001,5.9625,-1.3754,6,7.2,24,2510,211,NA,NA,NA,NA,NA,NA,FALSE,-30.4,4.8,3,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718580,"2023-04-14",1,"2023-04-14T23:43:10.167Z","2023-04-14T23:43:13.360Z",TRUE,"pitch","c3dc6175-36e0-428c-990f-a053b9761566",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.731,1.7111,NA,161.45,229.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Triston Casas called out on strikes.",0,2,0,16,"bottom",2,"2023-04-14T23:42:37.781Z","2023-04-14T23:45:15.773Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,671213,"Triston Casas","/api/v1/people/671213","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,81.2,13,0.87,0.4299,5.9911,23.8093,-24.7551,-0.7425,4.5012,-1.1661,0.3411,-5.756,-126.9692,-8.8933,1.2183,50.0023,5.8313,-1.2216,4.8,6,24,2502,212,NA,NA,NA,NA,NA,NA,FALSE,-29.2,6.5,2.5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718580,"2023-04-14",0,"2023-04-14T23:42:53.765Z","2023-04-14T23:42:57.250Z",TRUE,"pitch","860aeb2c-2da1-4c05-842c-ed7ad9905c3e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5424,1.7111,NA,108.15,178.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Triston Casas called out on strikes.",0,2,0,16,"bottom",2,"2023-04-14T23:42:37.781Z","2023-04-14T23:45:15.773Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,671213,"Triston Casas","/api/v1/people/671213","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,84.9,8,0.91,0.4065,6.1151,29.027,-15.9641,7.9416,8.8129,0.2321,2.2321,-5.1879,-134.7093,-6.9292,1.1502,50.0045,5.9647,14.6094,38.4,4.8,24,1982,146,NA,NA,NA,NA,NA,NA,FALSE,-17.2,14.6,-13.3,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718580,"2023-04-14",3,"2023-04-14T23:43:42.268Z","2023-04-14T23:43:59.010Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,671213,"/api/v1/people/671213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Triston Casas called out on strikes.",0,2,0,16,"bottom",2,"2023-04-14T23:42:37.781Z","2023-04-14T23:45:15.773Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,671213,"Triston Casas","/api/v1/people/671213","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718580,"2023-04-14",3,"2023-04-14T23:42:24.903Z","2023-04-14T23:42:29.966Z",TRUE,"pitch","89835ca9-79b1-4254-b505-e68b5f72e890",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.31,1.54,NA,122.18,165.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Christian Arroyo strikes out swinging.",0,2,0,15,"bottom",2,"2023-04-14T23:41:28.662Z","2023-04-14T23:42:29.966Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,624414,"Christian Arroyo","/api/v1/people/624414","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.6,5,0.91,0.4023,5.9576,29.738,-12.6594,3.5206,10.3919,-0.1359,2.7294,-4.4094,-136.1298,-6.4148,1.0471,50.0029,5.9919,6.6114,21.6,3.6,24,2077,147,NA,NA,NA,NA,NA,NA,TRUE,-13.6,17.6,-5.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718580,"2023-04-14",1,"2023-04-14T23:42:03.502Z","2023-04-14T23:42:06.734Z",TRUE,"pitch","716840d8-fbbb-4949-ba01-1a329b53f8c6",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.31,1.54,NA,78.02,189.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Christian Arroyo strikes out swinging.",0,2,0,15,"bottom",2,"2023-04-14T23:41:28.662Z","2023-04-14T23:42:29.966Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,624414,"Christian Arroyo","/api/v1/people/624414","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.8,75.4,14,0.9,0.4595,6.1249,22.0618,-21.6472,7.0943,7.3087,1.0227,1.8141,-3.1818,-119.0295,-4.7381,1.4524,50.0025,5.7815,10.2169,22.8,7.2,24,1620,109,NA,NA,NA,NA,NA,NA,FALSE,-28.3,12.4,-12.1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718580,"2023-04-14",0,"2023-04-14T23:41:48.898Z","2023-04-14T23:41:51.898Z",TRUE,"pitch","d78b4c77-73a2-4693-a41d-985f362d5b28",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.31,1.54,NA,101.7,142.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Christian Arroyo strikes out swinging.",0,2,0,15,"bottom",2,"2023-04-14T23:41:28.662Z","2023-04-14T23:42:29.966Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,624414,"Christian Arroyo","/api/v1/people/624414","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.3,12,0.9,0.4035,5.9677,28.8686,-12.2355,5.1402,10.6778,0.4014,3.5713,-3.8037,-135.5959,-4.3625,1.1525,50.005,6.0509,9.6,33.6,3.6,24,2095,150,NA,NA,NA,NA,NA,NA,FALSE,-12.8,18.6,-8.5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718580,"2023-04-14",2,"2023-04-14T23:42:14.052Z","2023-04-14T23:42:24.903Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,624414,"/api/v1/people/624414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Christian Arroyo strikes out swinging.",0,2,0,15,"bottom",2,"2023-04-14T23:41:28.662Z","2023-04-14T23:42:29.966Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,624414,"Christian Arroyo","/api/v1/people/624414","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718580,"2023-04-14",6,"2023-04-14T23:41:16.236Z","2023-04-14T23:41:24.775Z",TRUE,"pitch","210e05bd-09d8-4699-a1ff-a69d55efc6d2",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.23,1.59,NA,114.59,194.02,"line_drive","medium","8",120.29,63.57,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Lineout","field_out","Enrique Hernandez lines out to center fielder Mike Trout.",0,2,0,14,"bottom",2,"2023-04-14T23:39:25.286Z","2023-04-14T23:41:24.775Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.6,76.9,8,0.89,0.4501,6.2332,23.6162,-21.0809,6.8706,7.3942,0.0632,1.6579,-5.1396,-121.646,-5.4977,1.3097,50.0022,5.7719,10.3078,22.8,6,24,1575,113,99,16,338,NA,NA,NA,TRUE,-26.8,12.4,-11.3,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718580,"2023-04-14",4,"2023-04-14T23:40:52.341Z","2023-04-14T23:40:57.035Z",TRUE,"pitch","cd81fc33-63aa-4edd-af13-7653afbbf8b7",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,0,NA,NA,3.23,1.59,NA,123.64,212.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Lineout","field_out","Enrique Hernandez lines out to center fielder Mike Trout.",0,2,0,14,"bottom",2,"2023-04-14T23:39:25.286Z","2023-04-14T23:41:24.775Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.1,75.9,13,0.88,0.4577,6.2813,22.0428,-22.012,5.5146,7.0025,-0.1743,0.9738,-5.0801,-119.4574,-6.4701,1.2589,50.0052,5.6839,8.0071,16.8,7.2,24,1625,116,NA,NA,NA,NA,NA,NA,FALSE,-29,11.4,-8.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
