"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718235,"2023-05-10",1,"2023-05-10T20:25:28.953Z","2023-05-10T20:25:33.294Z",TRUE,"pitch","ab80281d-c9de-4732-9011-82d677fa5f12",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.3674,1.5656,NA,134.22,158.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","David Hensley called out on strikes.",0,1,0,9,"top",2,"2023-05-10T20:25:00.232Z","2023-05-10T20:26:17.861Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,682073,"David Hensley","/api/v1/people/682073","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,80.6,1,0.93,0.4275,6.1737,28.4113,-36.6319,0.7142,-2.6867,-0.4517,2.9806,1.6046,-128.4782,-0.478,-1.1789,50.0019,6.0337,1.1851,2.4,9.6,24,2864,28,NA,NA,NA,NA,NA,NA,FALSE,-40,-4.7,-1.7,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",0,"2023-05-10T20:25:12.073Z","2023-05-10T20:25:17.423Z",TRUE,"pitch","0feb97ee-e323-405a-ab06-b9920dd781e5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2985,1.5886,NA,106.18,213.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","David Hensley called out on strikes.",0,1,0,9,"top",2,"2023-05-10T20:25:00.232Z","2023-05-10T20:26:17.861Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,682073,"David Hensley","/api/v1/people/682073","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.5,75.8,14,2,0.4551,6.1194,28.6773,-34.7227,5.3143,-1.7468,0.2839,0.9304,2.1761,-121.3859,-4.4959,-1.3204,50.002,5.904,7.7542,13.2,10.8,24,2515,28,NA,NA,NA,NA,NA,NA,FALSE,-44.2,-4.1,-10.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",5,"2023-05-10T20:24:42.636Z","2023-05-10T20:24:47.649Z",TRUE,"pitch","af7efb3a-8c2b-45e8-ad96-35215ef499ec",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.15,1.49,NA,91.91,179.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Yainer Diaz strikes out swinging.",0,1,0,8,"top",2,"2023-05-10T20:22:41.423Z","2023-05-10T20:24:47.649Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,81,6,0.93,0.4272,6.0214,27.3958,-38.2589,-0.1743,-3.6548,0.6582,2.2001,4.1028,-128.3724,-2.0103,-0.9404,50.005,5.981,-0.2904,1.2,9.6,24,2832,26,NA,NA,NA,NA,NA,NA,TRUE,-42.1,-6.8,-0.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",4,"2023-05-10T20:24:21.649Z","2023-05-10T20:24:27.730Z",TRUE,"pitch","4d17ba0f-2772-4da0-b840-ae7d1c59e931",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.0556,1.4646,NA,60.47,213.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Yainer Diaz strikes out swinging.",0,1,0,8,"top",2,"2023-05-10T20:22:41.423Z","2023-05-10T20:24:47.649Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.5,82.3,14,0.94,0.4219,5.9477,28.6696,-38.6681,-0.6844,-3.8093,1.4831,0.9229,6.2895,-130.0994,-5.0519,-0.8823,50.0022,5.8382,-1.1671,0,9.6,24,2877,9,NA,NA,NA,NA,NA,NA,FALSE,-42.2,-7.8,-0.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",3,"2023-05-10T20:23:54.306Z","2023-05-10T20:23:57.873Z",TRUE,"pitch","be8e5bef-0b83-4676-ad81-30cffe6166d9",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.1015,1.4416,NA,27.57,226.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Yainer Diaz strikes out swinging.",0,1,0,8,"top",2,"2023-05-10T20:22:41.423Z","2023-05-10T20:24:47.649Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.6,83.9,14,0.93,0.4158,6.3391,27.0153,-32.7441,-1.0117,-0.3249,2.3462,0.4421,8.2795,-131.5477,-7.4671,-0.7059,50.003,5.7339,-1.7805,0,8.4,24,2775,36,NA,NA,NA,NA,NA,NA,FALSE,-35.4,-2,0.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",2,"2023-05-10T20:23:32.192Z","2023-05-10T20:23:36.435Z",TRUE,"pitch","c6dbac3c-940a-416c-a641-c00b7995729b",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.15,1.49,NA,94.18,175.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Yainer Diaz strikes out swinging.",0,1,0,8,"top",2,"2023-05-10T20:22:41.423Z","2023-05-10T20:24:47.649Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81.7,6,0.92,0.4249,6.3421,25.3154,-33.9202,-0.7597,-1.0322,0.5986,2.341,4.3767,-128.6529,-2.4647,-1.022,50.0051,5.9262,-1.2806,1.2,8.4,24,2548,24,NA,NA,NA,NA,NA,NA,FALSE,-37.1,-2.2,0.5,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",1,"2023-05-10T20:23:10.601Z","2023-05-10T20:23:14.996Z",TRUE,"pitch","bba647d7-3d1e-4e7d-9d80-55eb940d0c87",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.15,1.49,NA,119.53,183.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Yainer Diaz strikes out swinging.",0,1,0,8,"top",2,"2023-05-10T20:22:41.423Z","2023-05-10T20:24:47.649Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.7,5,0.92,0.3922,6.2649,32.0469,-10.1002,-5.1811,11.1821,-0.0664,2.0624,4.0677,-139.7489,-8.2144,-0.869,50.0037,5.7067,-10.2292,38.4,3.6,24,2175,211,NA,NA,NA,NA,NA,NA,FALSE,-11,18.7,8.5,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",0,"2023-05-10T20:22:52.485Z","2023-05-10T20:22:57.099Z",TRUE,"pitch","c3bbf7a0-0410-468b-88b1-c538a430c869",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1933,1.5105,NA,131.53,154.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Yainer Diaz strikes out swinging.",0,1,0,8,"top",2,"2023-05-10T20:22:41.423Z","2023-05-10T20:24:47.649Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.6,76,1,2,0.4553,5.8415,23.7808,-36.3419,5.5877,-2.8478,-0.3813,3.1316,0.2299,-120.3826,0.5301,-1.2037,50.002,6.1306,8.1844,13.2,10.8,24,2222,24,NA,NA,NA,NA,NA,NA,FALSE,-44.8,-4.8,-10.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",3,"2023-05-10T20:22:19.067Z","2023-05-10T20:22:28.092Z",TRUE,"pitch","3ea0ec70-8c97-4f17-bd48-f0dbe080ed3a",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.33,1.64,NA,99.24,146.44,"fly_ball","medium","9",185.28,80.98,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Flyout","field_out","Corey Julks flies out to right fielder Hunter Renfroe.",0,1,0,7,"top",2,"2023-05-10T20:21:07.712Z","2023-05-10T20:22:28.092Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,667452,"Corey Julks","/api/v1/people/667452","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.7,3,0.93,0.3962,6.1664,31.1128,-14.93,-5.5614,8.9135,0.466,3.4202,5.6071,-138.2879,-3.7475,-0.8663,50.0061,5.7959,-10.7634,31.2,3.6,24,2152,209,91.6,29,328,NA,NA,NA,TRUE,-14.8,15.5,8.9,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",2,"2023-05-10T20:21:58.710Z","2023-05-10T20:22:03.784Z",TRUE,"pitch","90c713fe-7537-4ab4-b643-d66d3b3690ae",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.3962,1.5686,NA,140.14,142.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Flyout","field_out","Corey Julks flies out to right fielder Hunter Renfroe.",0,1,0,7,"top",2,"2023-05-10T20:21:07.712Z","2023-05-10T20:22:28.092Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,667452,"Corey Julks","/api/v1/people/667452","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.1,11,0.93,0.395,6.1754,30.2526,-14.8796,-4.8935,8.8809,-0.607,3.5733,2.8926,-138.5223,-3.406,-1.0276,50.0069,5.8104,-9.5348,30,3.6,24,2059,215,NA,NA,NA,NA,NA,NA,FALSE,-14.5,15.6,8.3,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",1,"2023-05-10T20:21:41.389Z","2023-05-10T20:21:46.322Z",TRUE,"pitch","b359b376-a85a-41dc-8500-6fd6fd5b8ce2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3733,1.5916,NA,61.37,218.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Flyout","field_out","Corey Julks flies out to right fielder Hunter Renfroe.",0,1,0,7,"top",2,"2023-05-10T20:21:07.712Z","2023-05-10T20:22:28.092Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,667452,"Corey Julks","/api/v1/people/667452","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.7,83.9,14,0.92,0.4174,5.8699,23.7005,-32.6944,-1.0864,-0.2956,1.4595,0.752,6.5616,-130.4897,-6.8058,-0.9309,50.005,5.8119,-1.902,1.2,8.4,24,2688,330,NA,NA,NA,NA,NA,NA,FALSE,-35.3,-1.7,0.7,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",0,"2023-05-10T20:21:28.313Z","2023-05-10T20:21:33.077Z",TRUE,"pitch","4cf0f456-48bc-4554-9084-7c67dbb41391",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3503,1.6145,NA,87.66,172.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Flyout","field_out","Corey Julks flies out to right fielder Hunter Renfroe.",0,1,0,7,"top",2,"2023-05-10T20:21:07.712Z","2023-05-10T20:22:28.092Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,667452,"Corey Julks","/api/v1/people/667452","R","Right",656288,"Griffin Canning","/api/v1/people/656288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.3,6,0.93,0.3952,6.5395,29.5098,-13.1184,-5.5926,9.7883,0.7698,2.4495,6.9567,-138.3397,-6.6209,-1.0454,50.0062,5.7452,-10.8925,33.6,3.6,24,2159,210,NA,NA,NA,NA,NA,NA,FALSE,-13.6,16.6,8.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",5,"2023-05-10T20:19:05.442Z","2023-05-10T20:19:10.474Z",TRUE,"pitch","94b5a4dc-0645-43d5-b35d-5ffd77818e1b",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.44,1.6,NA,102.82,153.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Shohei Ohtani strikes out swinging.",0,1,0,6,"bottom",1,"2023-05-10T20:17:37.222Z","2023-05-10T20:19:10.474Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.4,3,0.91,0.4063,6.0769,30.8137,-9.8908,-3.9152,12.1234,0.3721,3.1443,6.233,-135.0602,-4.4926,-1.4623,50.0011,5.5313,-7.1957,27.6,2.4,24,2285,198,NA,NA,NA,NA,NA,NA,TRUE,-10.8,21.1,5.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",4,"2023-05-10T20:18:48.503Z","2023-05-10T20:18:54.276Z",TRUE,"pitch","d095e1e7-295a-4561-8fb0-79c0145a4b10",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.4603,1.5975,NA,141.98,209.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Shohei Ohtani strikes out swinging.",0,1,0,6,"bottom",1,"2023-05-10T20:17:37.222Z","2023-05-10T20:19:10.474Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80,73.6,13,0.89,0.471,5.8274,22.9,-27.863,8.6622,3.1511,-0.6553,1.0814,0.2601,-116.5034,-4.1339,-1.893,50.0017,5.5267,11.8476,22.8,9.6,24,2539,72,NA,NA,NA,NA,NA,NA,FALSE,-37.9,4.9,-15.7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",3,"2023-05-10T20:18:27.891Z","2023-05-10T20:18:33.346Z",TRUE,"pitch","c1a87e6f-5aa1-4e63-bcaf-24b7e3dce254",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4603,1.6435,NA,82.76,153.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Shohei Ohtani strikes out swinging.",0,1,0,6,"bottom",1,"2023-05-10T20:17:37.222Z","2023-05-10T20:19:10.474Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.8,12,0.89,0.4054,5.9668,29.6018,-13.9622,-6.6304,9.8539,0.8982,3.1557,8.4187,-135.1322,-3.7874,-1.397,50.0043,5.5571,-12.2569,34.8,3.6,24,2227,205,NA,NA,NA,NA,NA,NA,FALSE,-14.5,17.2,10.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",2,"2023-05-10T20:18:12.069Z","2023-05-10T20:18:16.746Z",TRUE,"pitch","dbc5946f-6a06-455d-ad8b-48c5d473fb9d",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.44,1.6,NA,132.78,131.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Shohei Ohtani strikes out swinging.",0,1,0,6,"bottom",1,"2023-05-10T20:17:37.222Z","2023-05-10T20:19:10.474Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,83.8,11,0.89,0.4082,5.8806,31.2119,-12.3445,-7.8767,10.8907,-0.4141,3.9735,5.7137,-134.576,-2.0667,-1.5493,50.0013,5.6335,-14.3401,45.6,3.6,24,2225,201,NA,NA,NA,NA,NA,NA,FALSE,-12.7,19.4,13,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
