"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717025,"2023-08-12",2,"2023-08-12T22:09:54.952Z","2023-08-12T22:10:06.484Z",TRUE,"pitch","5b2aedb7-d99f-4659-b955-5b1e286e14ec",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,0,NA,NA,3.15,1.45,NA,114.56,181.5,"line_drive","medium","8",111.46,82.55,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Gleyber Torres singles on a line drive to center fielder Jazz Chisholm Jr.",0,1,3,61,"top",9,"2023-08-12T22:08:39.129Z","2023-08-12T22:10:06.484Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.1,82.8,5,0.91,0.4174,5.7518,27.3356,-24.2592,0.708,4.5343,0.0639,2.1216,4.1125,-131.1427,-4.6463,-1.6155,50.0013,5.7223,1.2337,4.8,6,24,2415,210,89.5,9,148,NA,NA,NA,FALSE,-26.2,7.4,-2.2,NA,NA,NA,FALSE,TRUE,650402,"Gleyber Torres","/api/v1/people/650402",NA,NA,NA
717025,"2023-08-12",1,"2023-08-12T22:09:39.471Z","2023-08-12T22:09:43.347Z",TRUE,"pitch","eb770e8c-b8bc-431e-a981-df7229f2322b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.1916,1.504,NA,140.41,199.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Gleyber Torres singles on a line drive to center fielder Jazz Chisholm Jr.",0,1,3,61,"top",9,"2023-08-12T22:08:39.129Z","2023-08-12T22:10:06.484Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.4,88.8,7,0.86,0.3877,6.4605,33.7755,-19.5961,-10.8125,6.2323,-0.6142,1.469,6.9828,-141.5423,-7.9822,-1.7145,50.0066,5.5915,-21.8369,43.2,6,24,2285,232,NA,NA,NA,NA,NA,NA,FALSE,-19.3,9.7,18.1,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",0,"2023-08-12T22:09:25.318Z","2023-08-12T22:09:28.479Z",TRUE,"pitch","fcc39bd7-23a8-43d5-9935-4d5e04135b80",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.15,1.45,NA,157.68,202.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Gleyber Torres singles on a line drive to center fielder Jazz Chisholm Jr.",0,1,3,61,"top",9,"2023-08-12T22:08:39.129Z","2023-08-12T22:10:06.484Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.8,82.8,13,0.91,0.4166,5.9497,30.7112,-30.5906,-10.148,0.9033,-1.0671,1.3431,5.1708,-131.9915,-5.3768,-1.7436,50.0018,5.6868,-17.7256,27.6,8.4,24,2027,241,NA,NA,NA,NA,NA,NA,FALSE,-32.9,0.6,17,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",3,"2023-08-12T22:06:31.837Z","2023-08-12T22:06:39.426Z",TRUE,"pitch","b8e60b94-dd0d-40be-9e9b-ceec8b4a83eb",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.21,1.51,NA,108.77,178.6,"ground_ball","medium","6",104.56,151.91,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Jake Burger grounds out, shortstop Anthony Volpe to first baseman Jake Bauers.",0,1,3,60,"bottom",8,"2023-08-12T22:05:20.999Z","2023-08-12T22:06:39.426Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,669394,"Jake Burger","/api/v1/people/669394","R","Right",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,78.8,5,0.9,0.4392,6.7641,24.4939,-29.6458,1.4699,1.6029,0.2159,2.2291,3.3156,-124.6048,-2.2836,-1.3217,50.0023,5.6013,2.3159,6,7.2,24,2483,109,105.5,-8,19,NA,NA,NA,TRUE,-34.6,2.6,-3.4,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",2,"2023-08-12T22:06:10.862Z","2023-08-12T22:06:14.123Z",TRUE,"pitch","58678e45-3f9f-490b-a041-2ec20799b5b8",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,2,NA,NA,3.2788,1.5375,NA,95.34,241.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Jake Burger grounds out, shortstop Anthony Volpe to first baseman Jake Bauers.",0,1,3,60,"bottom",8,"2023-08-12T22:05:20.999Z","2023-08-12T22:06:39.426Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,669394,"Jake Burger","/api/v1/people/669394","R","Right",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,79.5,14,0.9,0.4361,7.2894,28.2485,-32.4906,0.9109,-0.2028,0.5683,-0.1036,4.2793,-126.1282,-7.0238,-1.2762,50.0014,5.374,1.4502,3.6,8.4,24,2475,120,NA,NA,NA,NA,NA,NA,FALSE,-38.6,-1.9,-2.8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",1,"2023-08-12T22:05:54.597Z","2023-08-12T22:05:58.220Z",TRUE,"pitch","7125a8c3-5efa-43f3-ab4c-b01065423b4e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.299,1.5786,NA,68.77,204.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Jake Burger grounds out, shortstop Anthony Volpe to first baseman Jake Bauers.",0,1,3,60,"bottom",8,"2023-08-12T22:05:20.999Z","2023-08-12T22:06:39.426Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,669394,"Jake Burger","/api/v1/people/669394","R","Right",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,80.2,14,0.9,0.431,6.7986,28.3175,-30.7473,1.6465,0.8731,1.2654,1.2515,5.9341,-127.4905,-4.4347,-1.3143,50.0016,5.464,2.6864,7.2,8.4,24,2465,161,NA,NA,NA,NA,NA,NA,FALSE,-35.2,0.7,-4.4,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",0,"2023-08-12T22:05:32.654Z","2023-08-12T22:05:35.834Z",TRUE,"pitch","7913ca70-7fde-4420-98df-93dd926d95b2",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.21,1.51,NA,143.22,141.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Jake Burger grounds out, shortstop Anthony Volpe to first baseman Jake Bauers.",0,1,3,60,"bottom",8,"2023-08-12T22:05:20.999Z","2023-08-12T22:06:39.426Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,669394,"Jake Burger","/api/v1/people/669394","R","Right",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,86.8,11,0.91,0.3948,6.873,32.5995,-11.6927,-4.6225,10.5183,-0.688,3.5936,3.4694,-139.0102,-3.5759,-1.3548,50.0044,5.6788,-9.0028,33.6,3.6,24,2457,213,NA,NA,NA,NA,NA,NA,FALSE,-11.6,18.5,7.6,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",3,"2023-08-12T22:05:00.594Z","2023-08-12T22:05:08.242Z",TRUE,"pitch","9d4f0c09-0930-48d3-ae34-54c4383805ab",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.37,1.66,NA,80.59,174.44,"ground_ball","medium","5",106.59,171.24,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Bryan De La Cruz grounds out, third baseman Isiah Kiner-Falefa to first baseman Jake Bauers.",0,1,3,59,"bottom",8,"2023-08-12T22:03:36.222Z","2023-08-12T22:05:08.242Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,79.9,14,0.9,0.434,6.8364,24.5201,-30.8564,1.8234,0.8115,0.9551,2.3829,4.8556,-125.9804,-1.9911,-1.2305,50.0002,5.6669,2.942,7.2,8.4,24,2418,95,68.6,-20,8,NA,NA,NA,TRUE,-35,1.3,-4.3,NA,NA,NA,TRUE,FALSE,NA,NA,NA,605137,"Josh Bell","/api/v1/people/605137"
717025,"2023-08-12",2,"2023-08-12T22:04:42.603Z","2023-08-12T22:04:46.629Z",TRUE,"pitch","f9d01291-4a37-48da-8c7e-f1457a90096e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.1979,1.558,NA,76.9,210.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Bryan De La Cruz grounds out, third baseman Isiah Kiner-Falefa to first baseman Jake Bauers.",0,1,3,59,"bottom",8,"2023-08-12T22:03:36.222Z","2023-08-12T22:05:08.242Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,80.2,14,0.9,0.4343,6.7659,23.8774,-29.4251,0.7907,1.7039,1.0521,1.0551,5.4466,-125.779,-5.1105,-1.238,50.0022,5.4799,1.2753,3.6,7.2,24,2350,158,NA,NA,NA,NA,NA,NA,FALSE,-34.2,2.2,-2.6,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",1,"2023-08-12T22:04:22.578Z","2023-08-12T22:04:25.978Z",TRUE,"pitch","da9269a5-faf2-446d-b169-85af7e3a5a7b",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.37,1.66,NA,109.52,164.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Bryan De La Cruz grounds out, third baseman Isiah Kiner-Falefa to first baseman Jake Bauers.",0,1,3,59,"bottom",8,"2023-08-12T22:03:36.222Z","2023-08-12T22:05:08.242Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,86.2,5,0.91,0.3971,6.7944,34.1924,-12.6595,-4.0197,10.1558,0.1962,2.7425,4.8812,-138.5324,-5.3273,-1.0758,50.0055,5.554,-7.7264,25.2,3.6,24,2302,214,NA,NA,NA,NA,NA,NA,FALSE,-13.2,17.3,6.1,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",0,"2023-08-12T22:03:50.019Z","2023-08-12T22:03:54.853Z",TRUE,"pitch","0b86ec67-a057-40f5-a63f-59c2a52d60dd",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.37,1.66,NA,86.21,164.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Bryan De La Cruz grounds out, third baseman Isiah Kiner-Falefa to first baseman Jake Bauers.",0,1,3,59,"bottom",8,"2023-08-12T22:03:36.222Z","2023-08-12T22:05:08.242Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,79.2,6,0.9,0.4366,6.6276,25.0897,-28.7085,1.2483,2.1728,0.8079,2.7597,4.8449,-125.3911,-1.4987,-1.3106,50.0018,5.705,1.9892,6,7.2,24,2315,141,NA,NA,NA,NA,NA,NA,FALSE,-33,3.8,-3.4,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",1,"2023-08-12T22:03:16.928Z","2023-08-12T22:03:24.269Z",TRUE,"pitch","4a4a4e75-8d71-4d92-869a-9a6c10d31df8",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.19,1.53,NA,150.89,196.88,"ground_ball","medium","5",109.64,169.21,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Luis Arraez grounds out, third baseman Isiah Kiner-Falefa to first baseman Jake Bauers. Josh Bell to 2nd.",0,1,3,58,"bottom",8,"2023-08-12T22:02:45.266Z","2023-08-12T22:03:24.269Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.4,80.9,13,0.9,0.4265,7.0392,27.7504,-24.9527,-9.1991,4.3279,-0.8891,1.5518,4.0186,-128.6295,-5.1749,-1.2802,50.004,5.5351,-15.3495,28.8,7.2,24,1985,226,70.8,-41,3,NA,NA,NA,TRUE,-28.3,6.8,15.7,NA,NA,NA,TRUE,FALSE,NA,NA,NA,605137,"Josh Bell","/api/v1/people/605137"
717025,"2023-08-12",0,"2023-08-12T22:03:02.003Z","2023-08-12T22:03:06.272Z",TRUE,"pitch","e6956c2f-9fb5-4fa1-a403-886115041f26",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,2.9547,1.3729,NA,123.13,172.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Luis Arraez grounds out, third baseman Isiah Kiner-Falefa to first baseman Jake Bauers. Josh Bell to 2nd.",0,1,3,58,"bottom",8,"2023-08-12T22:02:45.266Z","2023-08-12T22:03:24.269Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,78.1,5,0.9,0.4443,7.171,22.4885,-31.4683,0.8861,0.4577,-0.1608,2.4523,3.0315,-122.9002,-1.2964,-1.5213,50.0038,5.6395,1.3658,3.6,8.4,24,2247,105,NA,NA,NA,NA,NA,NA,FALSE,-37.3,0.8,-2.3,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",2,"2023-08-12T22:02:27.872Z","2023-08-12T22:02:41.069Z",TRUE,"pitch","4b263acc-8379-4720-b143-9d5deecd3d47",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,0,NA,NA,3.72,1.8,NA,155.87,202.82,"fly_ball","medium","7",78.23,130.55,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Single","single","Josh Bell singles on a fly ball to left fielder Billy McKinney.",0,1,3,57,"bottom",8,"2023-08-12T22:02:11.748Z","2023-08-12T22:02:41.069Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,605137,"Josh Bell","/api/v1/people/605137","L","Left",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.3,79.7,13,0.9,0.4328,7.1813,27.9777,-26.682,-10.165,3.3882,-1.0198,1.332,4.0088,-126.9446,-5.1122,-1.3063,50.0003,5.5176,-16.4509,28.8,8.4,24,1973,231,62.8,41,191,NA,NA,NA,FALSE,-31.1,5.2,17.4,NA,NA,NA,FALSE,FALSE,605137,"Josh Bell","/api/v1/people/605137",NA,NA,NA
717025,"2023-08-12",1,"2023-08-12T22:02:13.959Z","2023-08-12T22:02:18.331Z",TRUE,"pitch","136c4aff-abe6-4b05-95c0-3548b4a1980a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6618,1.8248,NA,71.95,206.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Single","single","Josh Bell singles on a fly ball to left fielder Billy McKinney.",0,1,3,57,"bottom",8,"2023-08-12T22:02:11.748Z","2023-08-12T22:02:41.069Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,605137,"Josh Bell","/api/v1/people/605137","L","Left",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,79.7,14,0.9,0.438,6.6374,21.9104,-29.6716,1.1679,1.5751,1.1819,1.2101,5.763,-124.4416,-4.69,-1.3033,50.0022,5.5404,1.8556,4.8,7.2,24,2304,190,NA,NA,NA,NA,NA,NA,FALSE,-34.9,2.2,-3.2,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",0,"2023-08-12T22:00:53.203Z","2023-08-12T22:02:13.959Z",FALSE,"action",NA,NA,"Pitching Change: Keynan Middleton replaces Jhony Brito.","Pitching Substitution",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,641871,"/api/v1/people/641871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"57","atBat","Single","single","Josh Bell singles on a fly ball to left fielder Billy McKinney.",0,1,3,57,"bottom",8,"2023-08-12T22:02:11.748Z","2023-08-12T22:02:41.069Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,605137,"Josh Bell","/api/v1/people/605137","L","Left",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",5,"2023-08-12T21:59:34.798Z","2023-08-12T21:59:39.596Z",TRUE,"pitch","3df37fb2-17aa-49b3-b775-65bed85158a6",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.9,1.84,NA,155.07,197.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Aaron Judge strikes out swinging.",0,1,3,56,"top",8,"2023-08-12T21:57:56.529Z","2023-08-12T21:59:39.596Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,592450,"Aaron Judge","/api/v1/people/592450","R","Right",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.7,89.7,13,0.91,0.3833,6.625,36.3482,-25.207,-12.1621,3.3775,-0.9987,1.5391,6.5558,-143.4606,-7.1054,-1.7461,50.0025,5.6433,-25.0918,40.8,7.2,24,2447,232,NA,NA,NA,NA,NA,NA,TRUE,-23.6,4.7,20.5,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
