"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717506,"2023-07-04",1,"2023-07-04T02:36:57.873Z","2023-07-04T02:37:02.579Z",TRUE,"pitch","7d18b953-c193-451b-a1b3-6f47d4d23b38",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,2,0,NA,NA,3.64,1.73,NA,131.73,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","J.D. Martinez grounds out sharply, shortstop Nick Gonzales to first baseman Carlos Santana.",0,1,1,14,"bottom",2,"2023-07-04T02:36:33.962Z","2023-07-04T02:37:32.690Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.2,85.3,4,2,0.404,6.6089,29.1874,-20.2863,-9.1993,6.3822,-0.3864,2.9177,7.1856,-135.4983,-3.7525,-1.8755,50.0009,5.7352,-17.1297,36,6,24,2459,218,NA,NA,NA,NA,NA,NA,FALSE,-20.5,10.9,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",0,"2023-07-04T02:36:45.247Z","2023-07-04T02:36:48.606Z",TRUE,"pitch","b7556569-aee4-44dc-adc5-41d4f806256d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6001,1.8073,NA,107.18,166.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","J.D. Martinez grounds out sharply, shortstop Nick Gonzales to first baseman Carlos Santana.",0,1,1,14,"bottom",2,"2023-07-04T02:36:33.962Z","2023-07-04T02:37:32.690Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,85.5,5,2,0.4037,6.5506,28.9449,-20.5347,-9.5119,6.2416,0.2575,2.6682,8.7162,-135.5568,-4.2517,-1.7598,50.0057,5.686,-17.7491,37.2,6,24,2358,218,NA,NA,NA,NA,NA,NA,FALSE,-20.9,10.6,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",7,"2023-07-04T02:35:58.212Z","2023-07-04T02:36:22.281Z",TRUE,"pitch","5b1f5483-5888-4b96-a0b3-e9f7c7874f69",7,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,0,NA,NA,3.02,1.51,NA,142.85,159.58,"fly_ball","hard","8",137.26,36.1,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Home Run","home_run","Max Muncy homers (19) on a fly ball to center field.",1,1,1,13,"bottom",2,"2023-07-04T02:34:05.283Z","2023-07-04T02:36:22.281Z",TRUE,TRUE,FALSE,FALSE,75,3,2,0,571970,"Max Muncy","/api/v1/people/571970","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,87.2,1,2,0.3959,6.4665,28.9403,-18.3684,-6.3198,7.1103,-0.6781,2.9334,5.8238,-138.0139,-3.9769,-1.9882,50.0008,5.6201,-12.266,30,4.8,24,2462,223,105.6,23,404,NA,NA,NA,FALSE,-18,12.2,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",6,"2023-07-04T02:35:41.304Z","2023-07-04T02:35:44.571Z",TRUE,"pitch","8f7c86fb-4b90-4a9f-ab2f-ff0024dd9074",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.02,1.51,NA,131.11,158.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Home Run","home_run","Max Muncy homers (19) on a fly ball to center field.",1,1,1,13,"bottom",2,"2023-07-04T02:34:05.283Z","2023-07-04T02:36:22.281Z",TRUE,TRUE,FALSE,FALSE,75,3,2,0,571970,"Max Muncy","/api/v1/people/571970","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.6,81.5,1,2,0.4242,6.5779,26.1681,-26.0495,2.5379,3.6269,-0.3701,2.9702,3.0187,-128.9994,-2.3794,-1.8841,50.0045,5.9072,4.2891,10.8,6,24,2429,166,NA,NA,NA,NA,NA,NA,FALSE,-28.4,6.2,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",5,"2023-07-04T02:35:26.967Z","2023-07-04T02:35:30.142Z",TRUE,"pitch","47c10bec-c00c-4ea0-a19f-1e2f286dba95",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.0327,1.5573,NA,165.54,110.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Home Run","home_run","Max Muncy homers (19) on a fly ball to center field.",1,1,1,13,"bottom",2,"2023-07-04T02:34:05.283Z","2023-07-04T02:36:22.281Z",TRUE,TRUE,FALSE,FALSE,75,3,2,0,571970,"Max Muncy","/api/v1/people/571970","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.4,11,2,0.3961,6.4516,32.6496,-11.4146,-4.0865,10.7362,-1.2733,4.7386,3.664,-138.5783,-0.5798,-2.0855,50.0028,5.7173,-7.9019,31.2,2.4,24,2485,223,NA,NA,NA,NA,NA,NA,FALSE,-10.8,19.4,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",4,"2023-07-04T02:35:12.960Z","2023-07-04T02:35:17.897Z",TRUE,"pitch","2fcab6ec-1dac-4d57-bd90-4434f4a6656e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.1161,1.5573,NA,85.38,216.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Home Run","home_run","Max Muncy homers (19) on a fly ball to center field.",1,1,1,13,"bottom",2,"2023-07-04T02:34:05.283Z","2023-07-04T02:36:22.281Z",TRUE,TRUE,FALSE,FALSE,75,3,2,0,571970,"Max Muncy","/api/v1/people/571970","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.9,75.3,14,2,0.4615,6.6284,25.2017,-34.0719,10.1864,-1.3382,0.8296,0.8348,4.0091,-119.175,-3.7448,-2.2028,50.0013,5.5391,14.491,24,10.8,24,2814,59,NA,NA,NA,NA,NA,NA,FALSE,-44.3,-3.1,-19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",3,"2023-07-04T02:34:58.485Z","2023-07-04T02:35:02.778Z",TRUE,"pitch","9381e0e7-1a3c-428c-a011-89b6edd855a9",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.02,1.51,NA,128.1,162.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Home Run","home_run","Max Muncy homers (19) on a fly ball to center field.",1,1,1,13,"bottom",2,"2023-07-04T02:34:05.283Z","2023-07-04T02:36:22.281Z",TRUE,TRUE,FALSE,FALSE,75,3,2,0,571970,"Max Muncy","/api/v1/people/571970","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.8,80.3,1,2,0.4319,6.4904,24.0055,-28.663,2.0777,2.1531,-0.2911,2.8237,3.642,-126.4734,-1.9815,-2.0156,50.0051,5.8997,3.3903,8.4,7.2,24,2486,152,NA,NA,NA,NA,NA,NA,FALSE,-32.3,3.7,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",2,"2023-07-04T02:34:46.773Z","2023-07-04T02:34:50.041Z",TRUE,"pitch","a9a84dfd-6e5c-4108-a053-7a603cd92245",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.066,1.5406,NA,63.69,197.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Home Run","home_run","Max Muncy homers (19) on a fly ball to center field.",1,1,1,13,"bottom",2,"2023-07-04T02:34:05.283Z","2023-07-04T02:36:22.281Z",TRUE,TRUE,FALSE,FALSE,75,3,2,0,571970,"Max Muncy","/api/v1/people/571970","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.1,73.4,14,2,0.4726,6.5062,24.4495,-34.0793,8.7176,-1.4064,1.3985,1.5223,5.3381,-116.4553,-2.0865,-2.0658,50.0029,5.6928,11.8204,20.4,10.8,24,2706,58,NA,NA,NA,NA,NA,NA,FALSE,-46,-2.8,-17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",0,"2023-07-04T02:34:19.950Z","2023-07-04T02:34:23.255Z",TRUE,"pitch","29748987-ff98-4e89-b061-c675e23f7a66",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2662,1.7073,NA,115.05,160.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Home Run","home_run","Max Muncy homers (19) on a fly ball to center field.",1,1,1,13,"bottom",2,"2023-07-04T02:34:05.283Z","2023-07-04T02:36:22.281Z",TRUE,TRUE,FALSE,FALSE,75,3,2,0,571970,"Max Muncy","/api/v1/people/571970","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,83.8,2,2,0.4112,6.4108,27.7346,-15.6929,-5.119,9.1679,0.0513,2.9159,7.0267,-133.0388,-4.2466,-1.9554,50.004,5.6654,-9.2045,25.2,3.6,24,2205,229,NA,NA,NA,NA,NA,NA,FALSE,-16.8,16,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",1,"2023-07-04T02:34:31.881Z","2023-07-04T02:34:46.773Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,0,571970,"/api/v1/people/571970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"13","atBat","Home Run","home_run","Max Muncy homers (19) on a fly ball to center field.",1,1,1,13,"bottom",2,"2023-07-04T02:34:05.283Z","2023-07-04T02:36:22.281Z",TRUE,TRUE,FALSE,FALSE,75,3,2,0,571970,"Max Muncy","/api/v1/people/571970","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",0,"2023-07-04T02:32:04.438Z","2023-07-04T02:32:12.077Z",TRUE,"pitch","6e61726a-6b44-493f-a84d-08f28395476f",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.43,1.62,NA,125.95,172.96,"ground_ball","medium","3",159.84,168.69,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Josh Palacios grounds out to first baseman Freddie Freeman.",0,1,0,12,"top",2,"2023-07-04T02:31:57.653Z","2023-07-04T02:32:12.077Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,641943,"Joshua Palacios","/api/v1/people/641943","L","Left",675627,"Michael Grove","/api/v1/people/675627","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.2,83.3,5,2,0.416,6.5603,26.1921,-23.3004,2.2235,5.0466,-0.2347,2.4376,3.47,-131.365,-4.3562,-1.8585,50.0037,5.8361,3.9103,10.8,6,24,2489,185,97.5,-12,13,NA,NA,NA,TRUE,-25,8.5,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",5,"2023-07-04T02:31:02.313Z","2023-07-04T02:31:08.950Z",TRUE,"pitch","66cf9116-5bd7-43d8-bb49-edb2391b1bd0",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,2,NA,NA,3.16,1.48,NA,105.91,154.77,"ground_ball","medium","5",103.51,161.42,NA,NA,TRUE,NA,NA,NA,NA,NA,"11","atBat","Single","single","Austin Hedges singles on a ground ball to third baseman Max Muncy. Rodolfo Castro to 3rd. Jared Triolo to 2nd.",0,1,0,11,"top",2,"2023-07-04T02:29:09.112Z","2023-07-04T02:31:08.950Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,595978,"Austin Hedges","/api/v1/people/595978","R","Right",675627,"Michael Grove","/api/v1/people/675627","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,88,3,2,0.3938,6.7629,26.6359,-15.2789,-4.0539,8.5897,0.2909,3.1113,6.2781,-138.3367,-4.986,-1.4661,50,5.9379,-7.9714,22.8,3.6,24,2129,197,96.5,-3,34,NA,NA,NA,FALSE,-15,14.9,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669707,"Jared Triolo","/api/v1/people/669707",666801,"Rodolfo Castro","/api/v1/people/666801",595978,"Austin Hedges","/api/v1/people/595978"
717506,"2023-07-04",4,"2023-07-04T02:30:39.999Z","2023-07-04T02:30:43.320Z",TRUE,"pitch","a9cf9f7e-a4a0-4e7c-ac70-e3da90c2e9c4",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,2,NA,NA,3.3664,1.524,NA,69.68,218.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Single","single","Austin Hedges singles on a ground ball to third baseman Max Muncy. Rodolfo Castro to 3rd. Jared Triolo to 2nd.",0,1,0,11,"top",2,"2023-07-04T02:29:09.112Z","2023-07-04T02:31:08.950Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,595978,"Austin Hedges","/api/v1/people/595978","R","Right",675627,"Michael Grove","/api/v1/people/675627","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,80.6,14,2,0.4305,6.7535,28.4538,-34.2405,1.2991,-1.2631,1.2414,0.7687,6.2874,-127.6532,-5.8443,-1.4313,50.0021,5.8119,2.1251,4.8,8.4,24,2375,54,NA,NA,NA,NA,NA,NA,FALSE,-39.2,-3.5,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",3,"2023-07-04T02:30:22.718Z","2023-07-04T02:30:27.217Z",TRUE,"pitch","61870236-ea5b-4884-97ca-ef7806949608",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.16,1.48,NA,71.64,202.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Single","single","Austin Hedges singles on a ground ball to third baseman Max Muncy. Rodolfo Castro to 3rd. Jared Triolo to 2nd.",0,1,0,11,"top",2,"2023-07-04T02:29:09.112Z","2023-07-04T02:31:08.950Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,595978,"Austin Hedges","/api/v1/people/595978","R","Right",675627,"Michael Grove","/api/v1/people/675627","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,79.8,14,2,0.4334,6.6111,28.6572,-34.2356,1.0103,-1.2738,1.1899,1.349,6.5926,-126.9201,-4.3867,-1.5846,50.0063,5.8598,1.6294,4.8,8.4,24,2337,60,NA,NA,NA,NA,NA,NA,FALSE,-39.5,-3.1,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",2,"2023-07-04T02:29:51.466Z","2023-07-04T02:29:56.706Z",TRUE,"pitch","9f204379-d8ed-437b-8300-f4608be0ea0a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,2,NA,NA,3.16,1.48,NA,124.56,158.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Single","single","Austin Hedges singles on a ground ball to third baseman Max Muncy. Rodolfo Castro to 3rd. Jared Triolo to 2nd.",0,1,0,11,"top",2,"2023-07-04T02:29:09.112Z","2023-07-04T02:31:08.950Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,595978,"Austin Hedges","/api/v1/people/595978","R","Right",675627,"Michael Grove","/api/v1/people/675627","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,87.8,2,2,0.3944,6.7844,27.0819,-16.6937,-6.2142,7.9008,-0.1985,2.9789,5.7726,-138.2098,-5.1266,-1.4938,50.0037,5.9571,-12.178,32.4,4.8,24,2081,204,NA,NA,NA,NA,NA,NA,FALSE,-16.4,13.6,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",1,"2023-07-04T02:29:32.951Z","2023-07-04T02:29:38.620Z",TRUE,"pitch","3ed6666c-bc4f-48c4-b60f-a0128a545419",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.408,1.5323,NA,96.45,211.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Single","single","Austin Hedges singles on a ground ball to third baseman Max Muncy. Rodolfo Castro to 3rd. Jared Triolo to 2nd.",0,1,0,11,"top",2,"2023-07-04T02:29:09.112Z","2023-07-04T02:31:08.950Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,595978,"Austin Hedges","/api/v1/people/595978","R","Right",675627,"Michael Grove","/api/v1/people/675627","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,79.7,14,2,0.4368,6.7021,24.1564,-29.9025,1.2346,1.4251,0.539,0.9984,4.9711,-125.1799,-5.9048,-1.6292,50.003,5.8216,1.9683,4.8,8.4,24,2309,50,NA,NA,NA,NA,NA,NA,FALSE,-35.3,1.6,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
