"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
716737,"2023-09-03",3,"2023-09-03T18:56:14.592Z","2023-09-03T18:56:20.001Z",TRUE,"pitch","ceab54e7-a75b-40e9-ae5e-540a6b634d2f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.24,1.5,NA,123.17,193.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Josh H. Smith flies out to right fielder Max Kepler.",0,0,3,11,"bottom",1,"2023-09-03T18:55:37.671Z","2023-09-03T18:57:07.933Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,669701,"Josh Smith","/api/v1/people/669701","L","Left",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",82.9,77.1,8,0.91,0.4522,5.8921,21.0791,-31.8663,-6.1618,0.206,-0.162,1.6763,6.0681,-120.6302,-2.8787,-1.8966,50.0026,5.6638,-9.1799,14.4,9.6,24,1189,257,NA,NA,NA,NA,NA,NA,FALSE,-39.5,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665750,"Leody Taveras","/api/v1/people/665750",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",2,"2023-09-03T18:55:55.944Z","2023-09-03T18:56:01.066Z",TRUE,"pitch","0c6cdc64-86f8-4398-987c-2486509318bc",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.3192,1.5257,NA,125.91,161.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Josh H. Smith flies out to right fielder Max Kepler.",0,0,3,11,"bottom",1,"2023-09-03T18:55:37.671Z","2023-09-03T18:57:07.933Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,669701,"Josh Smith","/api/v1/people/669701","L","Left",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.7,74.2,2,0.92,0.4659,6.0569,22.1407,-27.3113,5.3285,3.4696,-0.2338,2.859,2.5335,-117.5263,-0.5653,-2.0176,50.0003,5.6379,7.4562,15.6,8.4,24,2635,57,NA,NA,NA,NA,NA,NA,FALSE,-35.5,6.5,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665750,"Leody Taveras","/api/v1/people/665750",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",1,"2023-09-03T18:55:39.867Z","2023-09-03T18:55:44.781Z",TRUE,"pitch","97991f87-0590-4d32-9985-ff8bdc57b6d7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3192,1.579,NA,160.77,176.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Josh H. Smith flies out to right fielder Max Kepler.",0,0,3,11,"bottom",1,"2023-09-03T18:55:37.671Z","2023-09-03T18:57:07.933Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,669701,"Josh Smith","/api/v1/people/669701","L","Left",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83,77.1,13,0.9,0.4513,5.9246,21.4426,-34.0877,-5.4607,-1.2762,-1.1482,2.2937,3.7933,-120.9217,-1.1384,-2.0202,50.0048,5.7354,-8.1661,12,9.6,24,1381,250,NA,NA,NA,NA,NA,NA,FALSE,-41.6,-2.3,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665750,"Leody Taveras","/api/v1/people/665750",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",0,"2023-09-03T18:55:05.749Z","2023-09-03T18:55:39.867Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Josh H. Smith flies out to right fielder Max Kepler.",0,0,3,11,"bottom",1,"2023-09-03T18:55:37.671Z","2023-09-03T18:57:07.933Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,669701,"Josh Smith","/api/v1/people/669701","L","Left",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665750,"Leody Taveras","/api/v1/people/665750",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",6,"2023-09-03T18:54:34.758Z","2023-09-03T18:54:48.820Z",TRUE,"pitch","b52145ae-7f44-4de6-b321-c5aeaaa3c242",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.1281,1.5615,NA,148.44,194.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Robbie Grossman walks.",0,0,3,10,"bottom",1,"2023-09-03T18:52:36.680Z","2023-09-03T18:54:48.820Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,543257,"Robbie Grossman","/api/v1/people/543257","L","Left",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",82,76.1,7,0.91,0.4574,6.0715,21.3527,-32.9792,-6.8027,-0.553,-0.8248,1.6271,4.7714,-119.3951,-2.4395,-1.9578,50.0026,5.608,-9.8959,15.6,9.6,24,1399,255,NA,NA,NA,NA,NA,NA,FALSE,-41.8,-1.3,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641680,"Jonah Heim","/api/v1/people/641680",NA,NA,NA,543257,"Robbie Grossman","/api/v1/people/543257"
716737,"2023-09-03",4,"2023-09-03T18:54:00.976Z","2023-09-03T18:54:06.281Z",TRUE,"pitch","6cc5e71c-ae73-4f9a-acd8-2eae8dc77d3e",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.13,1.51,NA,94.71,185.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Robbie Grossman walks.",0,0,3,10,"bottom",1,"2023-09-03T18:52:36.680Z","2023-09-03T18:54:48.820Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,543257,"Robbie Grossman","/api/v1/people/543257","L","Left",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.6,74.1,9,2,0.4679,6.1004,23.1838,-30.8918,6.1399,0.9259,0.5849,1.9577,4.0755,-117.2793,-1.9356,-1.976,50.0028,5.6882,8.5116,16.8,9.6,24,2600,53,NA,NA,NA,NA,NA,NA,FALSE,-40.8,1.4,-12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641680,"Jonah Heim","/api/v1/people/641680",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",3,"2023-09-03T18:53:37.123Z","2023-09-03T18:53:44.004Z",TRUE,"pitch","26427e2d-5374-45a8-8c50-d67124071083",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.1023,1.5357,NA,89.65,192.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Robbie Grossman walks.",0,0,3,10,"bottom",1,"2023-09-03T18:52:36.680Z","2023-09-03T18:54:48.820Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,543257,"Robbie Grossman","/api/v1/people/543257","L","Left",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,83.8,9,0.9,0.4122,6.2574,27.9791,-15.8525,-4.8546,9.126,0.7176,1.7155,8.4459,-132.777,-6.8603,-1.8713,50.0033,5.4829,-8.6834,21.6,4.8,24,2192,223,NA,NA,NA,NA,NA,NA,FALSE,-17.6,15.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641680,"Jonah Heim","/api/v1/people/641680",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",2,"2023-09-03T18:53:18.530Z","2023-09-03T18:53:24.126Z",TRUE,"pitch","210d0802-278e-4288-8667-1b5b16bd6c03",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.1825,1.4824,NA,158.02,187.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Robbie Grossman walks.",0,0,3,10,"bottom",1,"2023-09-03T18:52:36.680Z","2023-09-03T18:54:48.820Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,543257,"Robbie Grossman","/api/v1/people/543257","L","Left",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.1,76.8,13,0.89,0.452,6.0729,22.7345,-34.7222,-5.377,-1.7167,-1.0762,1.9118,4.0592,-121.0022,-1.7897,-2.0736,50.0006,5.6921,-8.0042,12,9.6,24,1144,253,NA,NA,NA,NA,NA,NA,FALSE,-42.7,-3.2,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641680,"Jonah Heim","/api/v1/people/641680",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",1,"2023-09-03T18:52:59.156Z","2023-09-03T18:53:04.162Z",TRUE,"pitch","feb17086-47c7-4673-afdd-05b3119818bf",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2092,1.5357,NA,176.85,197.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Robbie Grossman walks.",0,0,3,10,"bottom",1,"2023-09-03T18:52:36.680Z","2023-09-03T18:54:48.820Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,543257,"Robbie Grossman","/api/v1/people/543257","L","Left",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.5,77.2,13,0.89,0.4499,5.9986,23.0357,-34.0821,-5.6064,-1.2744,-1.5701,1.5236,2.8143,-121.5696,-2.7238,-2.0122,50.0001,5.6064,-8.4203,13.2,9.6,24,1274,253,NA,NA,NA,NA,NA,NA,FALSE,-41.8,-2.6,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641680,"Jonah Heim","/api/v1/people/641680",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",0,"2023-09-03T18:52:42.197Z","2023-09-03T18:52:47.733Z",TRUE,"pitch","d93742d4-103e-48d2-b225-06b03cc1d53e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1825,1.5624,NA,150.26,167.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Robbie Grossman walks.",0,0,3,10,"bottom",1,"2023-09-03T18:52:36.680Z","2023-09-03T18:54:48.820Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,543257,"Robbie Grossman","/api/v1/people/543257","L","Left",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.8,77.6,11,0.91,0.4472,5.9803,22.2822,-33.4589,-5.6227,-0.8406,-0.8725,2.6272,4.4944,-122.1109,-0.6694,-1.9993,50.006,5.7641,-8.5596,13.2,9.6,24,1442,251,NA,NA,NA,NA,NA,NA,FALSE,-40.1,-1.4,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641680,"Jonah Heim","/api/v1/people/641680",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",5,"2023-09-03T18:54:16.471Z","2023-09-03T18:54:34.758Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,2,543257,"/api/v1/people/543257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Robbie Grossman walks.",0,0,3,10,"bottom",1,"2023-09-03T18:52:36.680Z","2023-09-03T18:54:48.820Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,543257,"Robbie Grossman","/api/v1/people/543257","L","Left",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641680,"Jonah Heim","/api/v1/people/641680",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",0,"2023-09-03T18:51:57.091Z","2023-09-03T18:52:09.670Z",TRUE,"pitch","59c95ca6-079e-432c-b535-d1b987a0ec87",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.57,1.72,NA,121.9,170.74,"line_drive","medium","8",102.67,80.08,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Double","double","Jonah Heim doubles (24) on a line drive to left fielder Matt Wallner, deflected by center fielder Andrew Stevenson.",0,0,3,9,"bottom",1,"2023-09-03T18:51:38.064Z","2023-09-03T18:52:09.670Z",TRUE,FALSE,FALSE,FALSE,34,0,0,2,641680,"Jonah Heim","/api/v1/people/641680","L","Left",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,83.7,5,0.9,0.4112,6.0529,29.3556,-15.4557,-4.5907,9.3116,-0.1287,2.52,6.4445,-133.3367,-5.2206,-1.9834,50.0055,5.6231,-8.2459,22.8,3.6,24,2219,210,75.9,29,263,NA,NA,NA,FALSE,-16.8,15.8,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641680,"Jonah Heim","/api/v1/people/641680",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",1,"2023-09-03T18:51:04.781Z","2023-09-03T18:51:31.264Z",TRUE,"pitch","a6a92aea-baee-4615-bc58-2bf0434c5832",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,2,NA,NA,3.44,1.6,NA,96.31,176.66,"fly_ball","medium","78",62.77,51.69,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Home Run","home_run","Mitch Garver homers (14) on a fly ball to left center field. Corey Seager scores. Nathaniel Lowe scores.",3,0,3,8,"bottom",1,"2023-09-03T18:50:29.631Z","2023-09-03T18:51:31.264Z",TRUE,TRUE,FALSE,FALSE,75,0,1,2,641598,"Mitch Garver","/api/v1/people/641598","R","Right",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.8,76.3,6,0.94,0.4539,6.0842,22.9648,-25.8893,3.5346,4.2606,0.5428,2.3006,4.8306,-120.5628,-2.4362,-1.9444,50.0034,5.6041,5.2141,13.2,7.2,24,2464,85,98,33,396,NA,NA,NA,FALSE,-32.4,7.4,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641680,"Jonah Heim","/api/v1/people/641680",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",0,"2023-09-03T18:50:47.031Z","2023-09-03T18:50:52.066Z",TRUE,"pitch","ec407a7b-985f-49e4-901a-515a44c715ee",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.439,1.5991,NA,130.32,187.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Home Run","home_run","Mitch Garver homers (14) on a fly ball to left center field. Corey Seager scores. Nathaniel Lowe scores.",3,0,3,8,"bottom",1,"2023-09-03T18:50:29.631Z","2023-09-03T18:51:31.264Z",TRUE,TRUE,FALSE,FALSE,75,0,1,2,641598,"Mitch Garver","/api/v1/people/641598","R","Right",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.6,78.2,7,0.91,0.4439,6.1032,22.8051,-29.4277,-7.2424,1.7794,-0.3494,1.9107,5.9239,-123.0712,-3.1736,-1.8384,50.0043,5.691,-11.1898,19.2,8.4,24,1032,237,NA,NA,NA,NA,NA,NA,FALSE,-35.3,2.8,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641680,"Jonah Heim","/api/v1/people/641680",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",3,"2023-09-03T18:50:17.483Z","2023-09-03T18:50:23.605Z",TRUE,"pitch","921b2b11-451c-44dd-9f78-d9b493dc4de4",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.49,1.71,NA,63.47,179.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Adolis Garcia strikes out swinging.",0,0,0,7,"bottom",1,"2023-09-03T18:49:08.362Z","2023-09-03T18:50:23.605Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666969,"Adolis García","/api/v1/people/666969","R","Right",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.4,77.1,14,0.93,0.4506,6.1089,22.8894,-28.086,4.3709,2.7263,1.4043,2.1943,6.5357,-121.3725,-2.358,-1.8869,50.0004,5.6146,6.5444,14.4,8.4,24,2444,42,NA,NA,NA,NA,NA,NA,TRUE,-34.6,4.7,-9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608369,"Corey Seager","/api/v1/people/608369",NA,NA,NA,663993,"Nathaniel Lowe","/api/v1/people/663993"
716737,"2023-09-03",2,"2023-09-03T18:49:56.498Z","2023-09-03T18:50:00.098Z",TRUE,"pitch","3d01c74f-5aac-445f-9042-e794e3e6a73f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.49,1.71,NA,114.82,157.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Adolis Garcia strikes out swinging.",0,0,0,7,"bottom",1,"2023-09-03T18:49:08.362Z","2023-09-03T18:50:23.605Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666969,"Adolis García","/api/v1/people/666969","R","Right",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,83.5,2,0.86,0.4121,6.1063,28.5801,-17.833,-5.9577,8.0152,0.0571,3.0271,7.2618,-132.9193,-3.5566,-1.9366,50.0004,5.6779,-10.6562,26.4,4.8,24,2225,215,NA,NA,NA,NA,NA,NA,FALSE,-18.8,13.9,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608369,"Corey Seager","/api/v1/people/608369",NA,NA,NA,NA,NA,NA
