"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717323,"2023-07-21",5,"2023-07-21T01:57:57.090Z","2023-07-21T01:58:01.239Z",TRUE,"pitch","fda56d2a-f8d7-4db1-af9a-b4e9e05655e2",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.482,1.7416,NA,123.63,160.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Jose Abreu called out on strikes.",0,0,1,9,"top",2,"2023-07-21T01:56:32.945Z","2023-07-21T01:58:01.239Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,547989,"José Abreu","/api/v1/people/547989","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.5,74.2,5,0.89,0.464,6.6602,23.8805,-23.79,9.3478,5.9504,-0.174,2.8969,-8.5835,-118.3098,-1.8719,2.2974,50.0012,5.892,13.1681,25.2,7.2,24,1931,117,NA,NA,NA,NA,NA,NA,TRUE,-31.1,10.6,-14.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",4,"2023-07-21T01:57:42.189Z","2023-07-21T01:57:45.674Z",TRUE,"pitch","b900efa4-497c-41d4-b18d-367ab302749e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.5154,1.6782,NA,165.66,158.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Jose Abreu called out on strikes.",0,0,1,9,"top",2,"2023-07-21T01:56:32.945Z","2023-07-21T01:58:01.239Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,547989,"José Abreu","/api/v1/people/547989","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,83.7,11,0.91,0.4109,6.3444,29.8297,-13.7152,6.5411,10.266,-1.2766,2.986,-11.2063,-133.5056,-5.4614,2.1331,50.0001,6.052,11.7587,32.4,3.6,24,2224,148,NA,NA,NA,NA,NA,NA,FALSE,-15.1,17.5,-9.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",2,"2023-07-21T01:57:16.055Z","2023-07-21T01:57:19.691Z",TRUE,"pitch","eae50ff2-e8fe-4030-a466-9705df8c429f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.48,1.63,NA,124.38,164.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Jose Abreu called out on strikes.",0,0,1,9,"top",2,"2023-07-21T01:56:32.945Z","2023-07-21T01:58:01.239Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,547989,"José Abreu","/api/v1/people/547989","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.9,82.4,5,0.92,0.4165,6.4115,30.3909,-17.2798,7.9686,8.5219,-0.1937,2.7416,-9.1188,-131.9473,-5.4665,2.2862,50.0015,6.1305,13.9257,32.4,4.8,24,2138,146,NA,NA,NA,NA,NA,NA,FALSE,-19.2,14.3,-12.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",1,"2023-07-21T01:57:02.138Z","2023-07-21T01:57:05.138Z",TRUE,"pitch","9a1d21fe-5da7-4b49-ad76-ffa5fc653e25",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.482,1.7099,NA,57.92,143.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Jose Abreu called out on strikes.",0,0,1,9,"top",2,"2023-07-21T01:56:32.945Z","2023-07-21T01:58:01.239Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,547989,"José Abreu","/api/v1/people/547989","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,84,12,0.92,0.409,6.2057,29.741,-16.4676,6.6526,8.6553,1.55,3.5228,-4.6253,-134.0581,-3.809,2.4358,50.0053,6.1421,12.0765,32.4,4.8,24,2167,146,NA,NA,NA,NA,NA,NA,FALSE,-17.3,15,-11,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",0,"2023-07-21T01:56:50.512Z","2023-07-21T01:56:53.512Z",TRUE,"pitch","67c51902-e53e-41d2-9c61-a177b838b310",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5154,1.6465,NA,120.53,157.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Jose Abreu called out on strikes.",0,0,1,9,"top",2,"2023-07-21T01:56:32.945Z","2023-07-21T01:58:01.239Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,547989,"José Abreu","/api/v1/people/547989","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91,82.3,2,0.9,0.4163,6.4221,30.9987,-15.4917,6.1632,9.543,-0.0925,2.9985,-8.8055,-132.1098,-5.0333,2.4999,50.0036,6.0863,10.7762,27.6,4.8,24,2073,149,NA,NA,NA,NA,NA,NA,FALSE,-17.3,16.2,-9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",3,"2023-07-21T01:57:29.101Z","2023-07-21T01:57:42.189Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,547989,"/api/v1/people/547989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Jose Abreu called out on strikes.",0,0,1,9,"top",2,"2023-07-21T01:56:32.945Z","2023-07-21T01:58:01.239Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,547989,"José Abreu","/api/v1/people/547989","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",4,"2023-07-21T01:56:18.066Z","2023-07-21T01:56:28.870Z",TRUE,"pitch","4e2382f6-9e7a-4369-9031-ec5e7fecbc4c",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,0,NA,NA,3.26,1.57,NA,130.9,159.49,"fly_ball","medium","4",118.09,115.75,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Flyout","field_out","Alex Bregman flies out to second baseman Zack Gelof.",0,0,1,8,"top",2,"2023-07-21T01:54:47.579Z","2023-07-21T01:56:28.870Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,608324,"Alex Bregman","/api/v1/people/608324","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,83.7,1,0.9,0.4106,6.4067,29.8902,-13.6572,5.8305,10.286,-0.3646,2.9368,-9.4016,-133.5971,-5.4592,2.4493,50.0037,5.9954,10.4978,30,3.6,24,2220,152,84.8,55,213,NA,NA,NA,TRUE,-15,17.5,-8.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",3,"2023-07-21T01:56:01.371Z","2023-07-21T01:56:04.371Z",TRUE,"pitch","a96c9823-f0fd-4bb1-9fd7-5104b0dc6bf0",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.262,1.6148,NA,169.67,221.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Flyout","field_out","Alex Bregman flies out to second baseman Zack Gelof.",0,0,1,8,"top",2,"2023-07-21T01:54:47.579Z","2023-07-21T01:56:28.870Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,608324,"Alex Bregman","/api/v1/people/608324","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.7,74.7,13,0.89,0.464,6.7117,23.0944,-20.7887,10.8583,8.0718,-1.3818,0.6388,-11.727,-118.1688,-7.4287,2.2407,50.0014,5.7409,15.3132,31.2,7.2,24,2223,126,NA,NA,NA,NA,NA,NA,FALSE,-28.7,12.8,-16.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",2,"2023-07-21T01:55:47.693Z","2023-07-21T01:55:50.707Z",TRUE,"pitch","7bc133f9-b4da-4b8f-ba7d-d57ef05ccee9",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.262,1.5831,NA,97.71,132.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Flyout","field_out","Alex Bregman flies out to second baseman Zack Gelof.",0,0,1,8,"top",2,"2023-07-21T01:54:47.579Z","2023-07-21T01:56:28.870Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,608324,"Alex Bregman","/api/v1/people/608324","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.4,73,12,0.87,0.4698,6.4761,23.4706,-20.4426,8.3424,8.538,0.506,3.934,-7.0567,-116.9014,-0.4833,2.49,50.0053,6.0742,11.4678,26.4,7.2,24,2206,127,NA,NA,NA,NA,NA,NA,FALSE,-27,15.6,-13.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",1,"2023-07-21T01:55:34.218Z","2023-07-21T01:55:37.670Z",TRUE,"pitch","768d396d-f381-488b-8cea-d7b57daf951c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.262,1.6148,NA,172.65,177.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Flyout","field_out","Alex Bregman flies out to second baseman Zack Gelof.",0,0,1,8,"top",2,"2023-07-21T01:54:47.579Z","2023-07-21T01:56:28.870Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,608324,"Alex Bregman","/api/v1/people/608324","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,82.4,13,0.88,0.4175,6.503,29.7823,-14.576,6.6973,10.1091,-1.46,2.2795,-12.0062,-131.5673,-6.5893,2.3072,50.0023,5.9109,11.6589,28.8,4.8,24,2139,148,NA,NA,NA,NA,NA,NA,FALSE,-16.8,16.8,-9.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",0,"2023-07-21T01:55:20.271Z","2023-07-21T01:55:23.271Z",TRUE,"pitch","a6f9ab7c-0811-43ad-9755-5c2d2dcfb977",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.262,1.5831,NA,124.23,169.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Flyout","field_out","Alex Bregman flies out to second baseman Zack Gelof.",0,0,1,8,"top",2,"2023-07-21T01:54:47.579Z","2023-07-21T01:56:28.870Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,608324,"Alex Bregman","/api/v1/people/608324","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.1,82.1,5,0.88,0.4194,6.3599,28.3457,-13.1513,5.9053,11.0232,-0.1898,2.5762,-8.642,-130.7518,-6.2136,2.3957,50.0065,5.9759,10.1957,30,3.6,24,2253,149,NA,NA,NA,NA,NA,NA,FALSE,-15.2,18.7,-8.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",3,"2023-07-21T01:52:49.412Z","2023-07-21T01:52:53.597Z",TRUE,"pitch","85500f3e-6bb6-46eb-af2f-d6de3a22754c",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.411,1.565,NA,113.31,197.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Tyler Soderstrom strikes out swinging.",0,0,1,7,"bottom",1,"2023-07-21T01:51:29.274Z","2023-07-21T01:52:53.597Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,691016,"Tyler Soderstrom","/api/v1/people/691016","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.9,71,8,2,0.4905,6.2087,21.2733,-45.3885,4.573,-10.4833,0.0968,1.5355,1.9058,-111.9066,1.1939,-1.3613,50.0005,5.6655,5.7658,7.2,14.4,24,2566,21,NA,NA,NA,NA,NA,NA,TRUE,-64.8,-18.2,-8.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",2,"2023-07-21T01:52:31.048Z","2023-07-21T01:52:34.050Z",TRUE,"pitch","b6cb647f-64ae-4357-80c7-90ff66d3f8d1",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.413,1.5831,NA,166.26,178.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Tyler Soderstrom strikes out swinging.",0,0,1,7,"bottom",1,"2023-07-21T01:51:29.274Z","2023-07-21T01:52:53.597Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,691016,"Tyler Soderstrom","/api/v1/people/691016","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.2,76.6,13,2,0.4519,6.2769,23.338,-29.7018,-9.4021,1.6602,-1.2922,2.2175,2.826,-121.1364,-1.5101,-1.2515,50.002,5.4421,-13.9926,24,8.4,24,1765,240,NA,NA,NA,NA,NA,NA,FALSE,-36.5,2.9,16.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",1,"2023-07-21T01:52:07.788Z","2023-07-21T01:52:12.662Z",TRUE,"pitch","119fdefa-4e9a-455e-8566-eccebf2e67ac",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.411,1.565,NA,136.94,164.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Tyler Soderstrom strikes out swinging.",0,0,1,7,"bottom",1,"2023-07-21T01:51:29.274Z","2023-07-21T01:52:53.597Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,691016,"Tyler Soderstrom","/api/v1/people/691016","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.9,82.9,4,2,0.4172,6.0419,25.9992,-26.4395,-0.6716,3.2787,-0.5232,2.7407,2.9331,-130.975,-2.2335,-1.5671,50.0016,5.5689,-1.1745,1.2,6,24,2594,168,NA,NA,NA,NA,NA,NA,FALSE,-27.8,5.6,0.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",0,"2023-07-21T01:51:53.862Z","2023-07-21T01:51:56.862Z",TRUE,"pitch","d63d50b4-057c-4e86-a6df-63f45ecf0b61",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.413,1.5831,NA,118.88,158.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Tyler Soderstrom strikes out swinging.",0,0,1,7,"bottom",1,"2023-07-21T01:51:29.274Z","2023-07-21T01:52:53.597Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,691016,"Tyler Soderstrom","/api/v1/people/691016","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83,76.4,2,2,0.452,6.375,22.3175,-20.0664,-7.0555,8.1313,-0.0494,2.9885,5.0746,-120.9105,-1.5804,-1.2529,50.0029,5.4015,-10.5063,25.2,6,24,1872,236,NA,NA,NA,NA,NA,NA,FALSE,-24.8,14.6,11.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",3,"2023-07-21T01:51:05.280Z","2023-07-21T01:51:22.690Z",TRUE,"pitch","e19e8717-adf8-45e4-871b-83e5f8fe0a17",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,2,NA,NA,3.44,1.65,NA,140.22,165.73,"fly_ball","hard","7",58.51,64.05,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Double","double","Seth Brown doubles (6) on a sharp fly ball to left fielder Chas McCormick. Tony Kemp scores.",1,0,1,6,"bottom",1,"2023-07-21T01:49:50.658Z","2023-07-21T01:51:22.690Z",TRUE,TRUE,FALSE,FALSE,61,1,2,2,664913,"Seth Brown","/api/v1/people/664913","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.8,70.5,4,2,0.4917,6.0502,21.4535,-46.0052,5.6847,-11.0259,-0.6093,2.7055,0.0336,-111.6961,3.5064,-1.3622,50.0025,5.8692,7.1314,8.4,14.4,24,2531,25,100.4,33,373,NA,NA,NA,FALSE,-65.3,-18.6,-10.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,664913,"Seth Brown","/api/v1/people/664913",NA,NA,NA
717323,"2023-07-21",2,"2023-07-21T01:50:46.109Z","2023-07-21T01:50:49.109Z",TRUE,"pitch","ac8feebb-9fd3-4c89-8b99-e52597c862e9",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.442,1.6148,NA,166.39,103.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Double","double","Seth Brown doubles (6) on a sharp fly ball to left fielder Chas McCormick. Tony Kemp scores.",1,0,1,6,"bottom",1,"2023-07-21T01:49:50.658Z","2023-07-21T01:51:22.690Z",TRUE,TRUE,FALSE,FALSE,61,1,2,2,664913,"Seth Brown","/api/v1/people/664913","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,86,11,2,0.4022,5.7835,25.4875,-17.6038,-2.9733,7.732,-1.2958,5.0071,1.5555,-135.425,1.0186,-1.4868,50.0055,5.8448,-5.605,16.8,3.6,24,2287,207,NA,NA,NA,NA,NA,NA,FALSE,-16.8,14.4,5.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
