"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
717897,"2023-06-04",0,"2023-06-04T18:03:20.420Z","2023-06-04T18:03:24.222Z",TRUE,"pitch","7eb4de8e-2d69-4911-a848-bb3f520224ba",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2015,1.5513,NA,139.52,185.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Jake Fraley grounds out, second baseman Andruw Monasterio to first baseman Rowdy Tellez.",0,3,0,12,"bottom",2,"2023-06-04T18:03:19.834Z","2023-06-04T18:04:23.448Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,641584,"Jake Fraley","/api/v1/people/641584","L","Left",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,85.8,7,0.92,0.4036,6.7487,28.0426,-22.3732,-9.519,5.2503,-0.5908,1.9652,5.3835,-135.4131,-6.2095,-1.3622,50.0036,5.8408,-17.7762,34.8,6,24,1960,232,NA,NA,NA,NA,NA,NA,FALSE,-23,8.4,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",0,"2023-06-04T18:00:39.752Z","2023-06-04T18:00:47.185Z",TRUE,"pitch","592ffa34-cf4b-4bc1-8468-3806f44a412e",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.18,1.46,NA,113.24,172.1,"ground_ball","medium","6",111.38,154.36,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Grounded Into DP","grounded_into_double_play","Joey Wiemer grounds into a double play, shortstop Matt McLain to second baseman Jonathan India to first baseman Spencer Steer. Victor Caratini out at 2nd. Joey Wiemer out at 1st.",0,3,0,11,"top",2,"2023-06-04T18:00:36.826Z","2023-06-04T18:00:47.185Z",TRUE,FALSE,FALSE,TRUE,24,0,0,3,686894,"Joey Wiemer","/api/v1/people/686894","R","Right",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.7,73.4,5,2,0.4716,6.8982,21.2479,-28.7869,5.428,2.4735,0.0987,2.4697,2.6238,-116.0499,0.1249,-1.7508,50.0005,5.1521,7.4185,15.6,8.4,24,2154,77,103.6,0,57,NA,NA,NA,TRUE,-38.2,4.8,-10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",1,"2023-06-04T18:00:02.652Z","2023-06-04T18:00:12.769Z",TRUE,"pitch","149ec0dd-abf5-44c3-a30e-522876e43974",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.28,1.53,NA,93.85,152.71,"fly_ball","medium","8",134.84,98.49,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Victor Caratini singles on a fly ball to center fielder Will Benson.",0,3,0,10,"top",2,"2023-06-04T17:59:47.704Z","2023-06-04T18:00:12.769Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,605170,"Victor Caratini","/api/v1/people/605170","L","Left",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.9,82.8,3,2,0.4174,7.0502,25.0948,-17.5768,-6.4684,8.3504,0.6074,3.1878,7.6581,-130.7448,-1.7231,-1.5061,50.0018,5.1615,-11.306,28.8,4.8,24,2171,219,71.8,30,241,NA,NA,NA,FALSE,-18.6,15,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,605170,"Victor Caratini","/api/v1/people/605170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",0,"2023-06-04T17:59:48.644Z","2023-06-04T17:59:52.610Z",TRUE,"pitch","b6b5d8ae-97a2-4828-a575-0b4f44869405",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2293,1.5313,NA,102.64,150.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Victor Caratini singles on a fly ball to center fielder Will Benson.",0,3,0,10,"top",2,"2023-06-04T17:59:47.704Z","2023-06-04T18:00:12.769Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,605170,"Victor Caratini","/api/v1/people/605170","L","Left",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.2,70.3,3,2,0.4934,6.8603,19.3467,-38.1921,4.296,-4.8225,0.3766,3.2681,2.2869,-110.8963,3.5665,-1.2251,50.0013,5.6161,5.3636,8.4,12,24,2139,57,NA,NA,NA,NA,NA,NA,FALSE,-54.5,-7.6,-8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",2,"2023-06-04T17:59:18.386Z","2023-06-04T17:59:25.828Z",TRUE,"pitch","70ca19d0-678c-45c7-8939-bf353643d971",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.2,1.49,NA,97.05,173.36,"line_drive","medium","8",120.46,92.14,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Lineout","field_out","Brice Turang lines out to center fielder Will Benson.",0,3,0,9,"top",2,"2023-06-04T17:58:48.670Z","2023-06-04T17:59:25.828Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,668930,"Brice Turang","/api/v1/people/668930","L","Left",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.6,78.2,6,2,0.4462,6.9064,18.9349,-27.7602,-9.6453,2.8758,0.5233,2.4228,7.3665,-121.7474,-1.035,-1.256,50.003,5.2088,-14.8008,26.4,8.4,24,1867,237,80.2,28,269,NA,NA,NA,TRUE,-33.1,5.3,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",1,"2023-06-04T17:59:06.100Z","2023-06-04T17:59:10.566Z",TRUE,"pitch","d7694dc0-624e-4c0a-9783-4fb3ff180f7b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2015,1.4913,NA,140.26,146.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Lineout","field_out","Brice Turang lines out to center fielder Will Benson.",0,3,0,9,"top",2,"2023-06-04T17:58:48.670Z","2023-06-04T17:59:25.828Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,668930,"Brice Turang","/api/v1/people/668930","L","Left",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.4,83.7,11,2,0.4134,6.838,24.2227,-18.9387,-5.8432,7.4203,-0.6103,3.4176,3.9539,-131.7726,-1.393,-1.3602,50.0034,5.3325,-10.4242,26.4,4.8,24,2157,214,NA,NA,NA,NA,NA,NA,FALSE,-19.6,13.4,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",0,"2023-06-04T17:58:51.251Z","2023-06-04T17:58:55.149Z",TRUE,"pitch","92d6a2fa-45dd-4924-8898-53176b8bbc75",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1754,1.4913,NA,90.77,167.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Lineout","field_out","Brice Turang lines out to center fielder Will Benson.",0,3,0,9,"top",2,"2023-06-04T17:58:48.670Z","2023-06-04T17:59:25.828Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,668930,"Brice Turang","/api/v1/people/668930","L","Left",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.8,82.8,6,2,0.4176,7.0656,24.859,-18.2627,-5.2307,7.9657,0.6881,2.6512,7.126,-130.6356,-3.058,-1.3825,50.0009,5.193,-9.1333,22.8,4.8,24,2107,209,NA,NA,NA,NA,NA,NA,FALSE,-19.7,14,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",5,"2023-06-04T17:56:37.981Z","2023-06-04T17:56:45.307Z",TRUE,"pitch","cd1d635d-3846-4464-ba6c-da1a8695c66a",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.07,1.45,NA,88.87,206.16,"ground_ball","medium","4",137.54,149.89,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Jonathan India grounds out, second baseman Andruw Monasterio to first baseman Rowdy Tellez.",0,3,0,8,"bottom",1,"2023-06-04T17:54:56.392Z","2023-06-04T17:56:45.307Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.6,79.7,14,0.9,0.4379,6.804,22.1603,-31.2002,-8.3276,0.609,0.7379,1.208,7.4858,-124.505,-4.9947,-1.2084,50.0013,5.7863,-13.232,20.4,8.4,24,1586,248,60.8,-29,5,NA,NA,NA,TRUE,-36.7,0.2,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",4,"2023-06-04T17:56:21.764Z","2023-06-04T17:56:26.148Z",TRUE,"pitch","6389dd78-551e-499e-b80a-99843979a20d",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.07,1.45,NA,141.15,189.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Jonathan India grounds out, second baseman Andruw Monasterio to first baseman Rowdy Tellez.",0,3,0,8,"bottom",1,"2023-06-04T17:54:56.392Z","2023-06-04T17:56:45.307Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,85.7,7,0.89,0.404,6.8066,28.6868,-24.9373,-11.7188,3.8852,-0.6334,1.8378,6.0217,-135.4133,-5.8004,-1.3596,50.0052,5.7449,-21.8352,38.4,7.2,24,2111,237,NA,NA,NA,NA,NA,NA,FALSE,-25.4,6,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",3,"2023-06-04T17:55:52.258Z","2023-06-04T17:55:56.466Z",TRUE,"pitch","57061e8b-e9fa-4386-b2dc-4d336c74f82d",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.07,1.45,NA,129.31,171.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Jonathan India grounds out, second baseman Andruw Monasterio to first baseman Rowdy Tellez.",0,3,0,8,"bottom",1,"2023-06-04T17:54:56.392Z","2023-06-04T17:56:45.307Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,85.8,4,0.91,0.4038,6.6866,26.8126,-25.015,-9.4122,3.8298,-0.323,2.5063,5.9812,-135.1453,-4.332,-1.3313,50.0002,5.8667,-17.5742,32.4,7.2,24,1967,230,NA,NA,NA,NA,NA,NA,FALSE,-25.2,6.2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",2,"2023-06-04T17:55:38.735Z","2023-06-04T17:55:42.835Z",TRUE,"pitch","4b8e87ca-ad8e-455e-bf9a-7a0302b2e174",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.0977,1.4513,NA,68.69,198.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Jonathan India grounds out, second baseman Andruw Monasterio to first baseman Rowdy Tellez.",0,3,0,8,"bottom",1,"2023-06-04T17:54:56.392Z","2023-06-04T17:56:45.307Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.2,75.1,14,0.89,0.464,6.6465,22.8986,-41.2666,1.8869,-6.4457,1.2675,1.5054,5.0463,-118.13,-1.7765,-1.1432,50.0032,6.0674,2.6609,4.8,12,24,1970,21,NA,NA,NA,NA,NA,NA,FALSE,-53.4,-11.9,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",1,"2023-06-04T17:55:10.171Z","2023-06-04T17:55:14.396Z",TRUE,"pitch","a14a906f-96fb-4b33-9782-cf2903dbbc05",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.07,1.45,NA,118.7,185.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Jonathan India grounds out, second baseman Andruw Monasterio to first baseman Rowdy Tellez.",0,3,0,8,"bottom",1,"2023-06-04T17:54:56.392Z","2023-06-04T17:56:45.307Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,85.6,5,0.91,0.4029,6.7649,30.2845,-23.7225,-10.3976,4.5194,-0.0446,1.9611,7.0553,-136.0276,-5.8906,-1.323,50.0056,5.8031,-19.4572,36,7.2,24,1978,235,NA,NA,NA,NA,NA,NA,FALSE,-24.2,7.1,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",0,"2023-06-04T17:54:57.603Z","2023-06-04T17:55:01.716Z",TRUE,"pitch","43d48b14-8179-49a4-8899-1269d3d118b1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1239,1.4513,NA,88.38,153.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Jonathan India grounds out, second baseman Andruw Monasterio to first baseman Rowdy Tellez.",0,3,0,8,"bottom",1,"2023-06-04T17:54:56.392Z","2023-06-04T17:56:45.307Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,86.7,3,0.91,0.3961,6.6554,32.6445,-16.1993,-5.9698,8.2614,0.7508,3.1421,6.9927,-138.5895,-5.1616,-1.0364,50.0035,6.1204,-11.546,30,4.8,24,2212,225,NA,NA,NA,NA,NA,NA,FALSE,-16.3,13.9,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",3,"2023-06-04T17:54:28.491Z","2023-06-04T17:54:32.497Z",TRUE,"pitch","68bde80d-0bc3-4045-8d57-43da270ef323",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,1,NA,NA,2.9228,1.3212,NA,144.11,194.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Matt McLain called out on strikes.",0,3,0,7,"bottom",1,"2023-06-04T17:53:43.947Z","2023-06-04T17:54:32.497Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,680574,"Matt McLain","/api/v1/people/680574","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,86.2,7,0.92,0.4021,6.7406,28.4271,-23.7703,-9.5947,4.466,-0.7112,1.6359,5.0531,-135.9726,-6.5982,-1.3423,50.002,5.7313,-18.0544,33.6,6,24,2120,231,NA,NA,NA,NA,NA,NA,TRUE,-24.2,7,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",2,"2023-06-04T17:54:07.424Z","2023-06-04T17:54:11.205Z",TRUE,"pitch","3a5ffbb1-549a-4bee-a80d-53fe50c37989",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3,1.32,NA,135.76,156.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Matt McLain called out on strikes.",0,3,0,7,"bottom",1,"2023-06-04T17:53:43.947Z","2023-06-04T17:54:32.497Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,680574,"Matt McLain","/api/v1/people/680574","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.4,84.2,1,0.91,0.4105,6.6101,26.6209,-22.2605,-9.3418,5.4861,-0.4922,3.0519,5.5195,-133.0741,-3.482,-1.3718,50.0017,5.9763,-16.8747,34.8,6,24,1905,232,NA,NA,NA,NA,NA,NA,FALSE,-23,9.5,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
