"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
718636,"2023-04-10",3,"2023-04-10T23:42:18.410Z","2023-04-10T23:42:22.313Z",TRUE,"pitch","f3c4d180-502a-437a-85fd-6378673cacfb",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.73,1.84,NA,62.3,135.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Will Benson called out on strikes.",0,0,0,11,"top",2,"2023-04-10T23:41:09.722Z","2023-04-10T23:42:59.252Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,666181,"Will Benson","/api/v1/people/666181","L","Left",693821,"Bryce Elder","/api/v1/people/693821","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.1,84,2,2,0.4115,6.0299,26.4597,-15.5974,-4.1188,9.2199,-0.2401,3.3535,2.7893,-132.7396,-5.16,-0.7655,50.0005,6.4452,-7.403,22.8,3.6,24,2192,211,NA,NA,NA,NA,NA,NA,FALSE,-16.8,15.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",2,"2023-04-10T23:42:02.057Z","2023-04-10T23:42:07.057Z",TRUE,"pitch","6898086e-d735-45c4-9957-1e913f252d12",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.5118,1.769,NA,55.73,139.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Will Benson called out on strikes.",0,0,0,11,"top",2,"2023-04-10T23:41:09.722Z","2023-04-10T23:42:59.252Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,666181,"Will Benson","/api/v1/people/666181","L","Left",693821,"Bryce Elder","/api/v1/people/693821","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85,79.3,2,0.92,0.4393,5.9544,21.003,-30.556,-8.0241,1.0223,-0.0197,2.9979,4.4744,-123.9197,-2.437,-0.7912,50.0021,6.5062,-12.681,21.6,8.4,24,2291,222,NA,NA,NA,NA,NA,NA,FALSE,-35.6,1.6,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",1,"2023-04-10T23:41:43.327Z","2023-04-10T23:41:48.327Z",TRUE,"pitch","ca2115c6-66a5-49b7-a5fe-b16e5845fb65",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.6238,1.84,NA,39.95,115.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Will Benson called out on strikes.",0,0,0,11,"top",2,"2023-04-10T23:41:09.722Z","2023-04-10T23:42:59.252Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,666181,"Will Benson","/api/v1/people/666181","L","Left",693821,"Bryce Elder","/api/v1/people/693821","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.5,82.1,13,2,0.424,NA,24.585,-25.2598,-9.0053,4.0819,-0.3129,1.2943,4.7549,-128.7585,-7.8029,-1.0052,50.0011,6.2936,-15.2488,28.8,7.2,24,2016,211,NA,NA,NA,NA,NA,NA,FALSE,-28.7,6,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",0,"2023-04-10T23:41:26.771Z","2023-04-10T23:41:31.771Z",TRUE,"pitch","651ea869-ced4-4be0-8650-4d97ee5541f4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.7301,1.84,NA,54.85,140.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Will Benson called out on strikes.",0,0,0,11,"top",2,"2023-04-10T23:41:09.722Z","2023-04-10T23:42:59.252Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,666181,"Will Benson","/api/v1/people/666181","L","Left",693821,"Bryce Elder","/api/v1/people/693821","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82,76.7,14,0.9,0.4564,6.0958,20.1301,-36.695,-0.7262,-3.0896,1.2679,2.0694,4.9876,-119.3965,-2.7398,-0.742,50.003,6.4915,-1.0627,0,10.8,24,2380,15,NA,NA,NA,NA,NA,NA,FALSE,-46.2,-6,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",1,"2023-04-10T23:40:48.608Z","2023-04-10T23:40:59.618Z",TRUE,"pitch","6c4d65dc-a3ff-49e2-8d09-2f7f6c3f2087",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,2,NA,NA,3.48,1.63,NA,149.09,154.56,"line_drive","medium","9",182.77,116.53,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Double","double","Spencer Steer doubles (3) on a line drive to right fielder Ronald Acuna Jr.",0,0,0,10,"top",2,"2023-04-10T23:40:20.532Z","2023-04-10T23:40:59.618Z",TRUE,FALSE,FALSE,FALSE,34,0,1,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",693821,"Bryce Elder","/api/v1/people/693821","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.9,82.4,8,0.91,0.4194,NA,28.1292,-23.1793,-7.7172,5.2071,-2e-04,2.1913,4.9111,-130.7215,-6.3223,-0.9028,50.0016,6.3869,-13.3251,26.4,6,24,1986,217,101.3,15,282,NA,NA,NA,FALSE,-25.8,8.2,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,592696,"Eddie Rosario","/api/v1/people/592696",668715,"Spencer Steer","/api/v1/people/668715",NA,NA,NA,NA,NA,NA
718636,"2023-04-10",0,"2023-04-10T23:40:38.025Z","2023-04-10T23:40:41.681Z",TRUE,"pitch","464f6a37-49b9-4b3f-9083-4efcf4ba2669",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.378,1.5901,NA,129.04,170.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Double","double","Spencer Steer doubles (3) on a line drive to right fielder Ronald Acuna Jr.",0,0,0,10,"top",2,"2023-04-10T23:40:20.532Z","2023-04-10T23:40:59.618Z",TRUE,FALSE,FALSE,FALSE,34,0,1,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",693821,"Bryce Elder","/api/v1/people/693821","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.1,82.7,4,0.91,0.4176,NA,27.4858,-21.648,-6.7249,6.0387,-0.316,2.5203,3.7903,-131.1238,-5.9322,-0.9058,50.0024,6.4251,-11.7207,25.2,6,24,1973,186,NA,NA,NA,NA,NA,NA,FALSE,-23.8,9.8,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",5,"2023-04-10T23:40:11.299Z","2023-04-10T23:40:17.268Z",TRUE,"pitch","4d85b9a3-f175-4b87-ad22-9ff79c7bfbc3",6,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,3,1,NA,NA,3.4,1.61,NA,90.19,148.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Jason Vosler strikes out on a foul tip.",0,0,0,9,"top",2,"2023-04-10T23:38:32.124Z","2023-04-10T23:40:17.268Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,613564,"Jason Vosler","/api/v1/people/613564","L","Left",693821,"Bryce Elder","/api/v1/people/693821","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,84.1,3,2,0.4104,6.0288,27.223,-15.653,-2.6476,9.1474,0.7034,3.3559,4.6943,-133.2085,-5.1819,-0.7336,50.0057,6.449,-4.7839,13.2,3.6,24,2150,203,NA,NA,NA,NA,NA,NA,TRUE,-16.8,15.7,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",4,"2023-04-10T23:39:58.191Z","2023-04-10T23:40:02.560Z",TRUE,"pitch","7e1b3399-ef3b-4560-a4a5-abdc6f9aeb8a",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.266,1.5452,NA,170.02,188.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Jason Vosler strikes out on a foul tip.",0,0,0,9,"top",2,"2023-04-10T23:38:32.124Z","2023-04-10T23:40:17.268Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,613564,"Jason Vosler","/api/v1/people/613564","L","Left",693821,"Bryce Elder","/api/v1/people/693821","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84,78,13,0.93,0.4463,5.6808,22.2,-25.7962,-7.6083,4.1737,-1.3909,1.8518,1.3014,-122.3321,-5.9325,-0.9379,50.0055,6.4956,-11.6312,22.8,7.2,24,2130,219,NA,NA,NA,NA,NA,NA,FALSE,-31.9,6.5,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",3,"2023-04-10T23:39:37.834Z","2023-04-10T23:39:43.233Z",TRUE,"pitch","dd00bcbf-0cd1-4973-ab07-33e340e79109",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.4,1.61,NA,89.56,197.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Jason Vosler strikes out on a foul tip.",0,0,0,9,"top",2,"2023-04-10T23:38:32.124Z","2023-04-10T23:40:17.268Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,613564,"Jason Vosler","/api/v1/people/613564","L","Left",693821,"Bryce Elder","/api/v1/people/693821","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.1,76.4,9,0.89,0.4568,5.7476,21.5004,-33.3465,-1.78,-0.8052,0.7199,1.5369,3.9968,-119.569,-4.7104,-0.7367,50.0023,6.5009,-2.5963,3.6,9.6,24,2450,11,NA,NA,NA,NA,NA,NA,FALSE,-42.6,-2.3,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",2,"2023-04-10T23:39:21.200Z","2023-04-10T23:39:24.839Z",TRUE,"pitch","a13e19b6-e9e0-4d44-bda0-e48919b6e600",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.4,1.61,NA,94.55,155.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Jason Vosler strikes out on a foul tip.",0,0,0,9,"top",2,"2023-04-10T23:38:32.124Z","2023-04-10T23:40:17.268Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,613564,"Jason Vosler","/api/v1/people/613564","L","Left",693821,"Bryce Elder","/api/v1/people/693821","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.1,83.9,3,2,0.412,5.9171,26.5145,-14.7974,-2.8189,9.6936,0.589,3.0719,4.1752,-132.5828,-6.1601,-0.635,50.0042,6.4926,-5.0541,14.4,3.6,24,2130,206,NA,NA,NA,NA,NA,NA,FALSE,-16.2,16.6,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",1,"2023-04-10T23:38:57.872Z","2023-04-10T23:39:02.260Z",TRUE,"pitch","1197f314-6b81-4113-9bf4-e2178ad9d740",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.4,1.61,NA,97.5,192.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Jason Vosler strikes out on a foul tip.",0,0,0,9,"top",2,"2023-04-10T23:38:32.124Z","2023-04-10T23:40:17.268Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,613564,"Jason Vosler","/api/v1/people/613564","L","Left",693821,"Bryce Elder","/api/v1/people/693821","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.3,76.3,9,0.89,0.4563,5.8278,22.5327,-34.3323,-1.8,-1.4783,0.5115,1.7246,3.8216,-119.9002,-4.0687,-0.867,50.0022,6.4973,-2.6286,3.6,9.6,24,2541,358,NA,NA,NA,NA,NA,NA,FALSE,-43.6,-3.4,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",0,"2023-04-10T23:38:46.698Z","2023-04-10T23:38:50.277Z",TRUE,"pitch","a1312e4d-49a0-4f52-bdaa-2759a4ae6cfa",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3332,1.5677,NA,99.93,153.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Jason Vosler strikes out on a foul tip.",0,0,0,9,"top",2,"2023-04-10T23:38:32.124Z","2023-04-10T23:40:17.268Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,613564,"Jason Vosler","/api/v1/people/613564","L","Left",693821,"Bryce Elder","/api/v1/people/693821","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.5,82,3,2,0.4206,5.9551,27.1172,-15.1395,-2.0906,9.9123,0.4478,3.1591,3.8435,-130.1895,-5.7497,-0.7754,50.0001,6.5405,-3.5919,9.6,3.6,24,2064,203,NA,NA,NA,NA,NA,NA,FALSE,-17.3,16.9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",5,"2023-04-10T23:38:19.733Z","2023-04-10T23:38:23.785Z",TRUE,"pitch","395e0755-be90-4baa-aead-855f2a756ef2",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.51,1.55,NA,115,205.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Wil Myers strikes out swinging.",0,0,0,8,"top",2,"2023-04-10T23:36:52.628Z","2023-04-10T23:38:23.785Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,571976,"Wil Myers","/api/v1/people/571976","R","Right",693821,"Bryce Elder","/api/v1/people/693821","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82,76.3,14,0.9,0.4577,5.8041,22.0574,-34.3234,-0.5595,-1.4777,0.0525,1.2239,2.4249,-119.4598,-5.1338,-0.9012,50.0057,6.4711,-0.8128,1.2,9.6,24,2406,356,NA,NA,NA,NA,NA,NA,TRUE,-44,-3.6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",4,"2023-04-10T23:38:02.376Z","2023-04-10T23:38:05.686Z",TRUE,"pitch","e245c358-916c-490d-8ad7-116c6c3a92e4",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.51,1.55,NA,112.74,169.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Wil Myers strikes out swinging.",0,0,0,8,"top",2,"2023-04-10T23:36:52.628Z","2023-04-10T23:38:23.785Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,571976,"Wil Myers","/api/v1/people/571976","R","Right",693821,"Bryce Elder","/api/v1/people/693821","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.2,76.1,5,0.89,0.4569,5.8514,22.3009,-35.7517,-1.6833,-2.4547,0.1118,2.5725,2.6576,-119.7094,-2.1224,-0.7922,50.0037,6.6598,-2.4526,3.6,9.6,24,2509,26,NA,NA,NA,NA,NA,NA,FALSE,-45,-4.7,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",3,"2023-04-10T23:37:49.506Z","2023-04-10T23:37:53.329Z",TRUE,"pitch","2f4b4192-2f4f-464f-8c50-84994a472b0e",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.51,1.55,NA,112.4,207.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Wil Myers strikes out swinging.",0,0,0,8,"top",2,"2023-04-10T23:36:52.628Z","2023-04-10T23:38:23.785Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,571976,"Wil Myers","/api/v1/people/571976","R","Right",693821,"Bryce Elder","/api/v1/people/693821","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.3,74.9,14,0.9,0.4641,5.7403,23.5551,-30.6624,-1.2274,1.0747,0.1208,1.1742,2.8907,-118.2403,-5.8149,-0.9608,50.0041,6.4951,-1.7299,2.4,9.6,24,2275,293,NA,NA,NA,NA,NA,NA,FALSE,-40.8,0.7,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",2,"2023-04-10T23:37:38.067Z","2023-04-10T23:37:41.975Z",TRUE,"pitch","b7bcebe6-0e9e-40c4-8923-77dca276304b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.49,1.5901,NA,158.56,123.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Wil Myers strikes out swinging.",0,0,0,8,"top",2,"2023-04-10T23:36:52.628Z","2023-04-10T23:38:23.785Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,571976,"Wil Myers","/api/v1/people/571976","R","Right",693821,"Bryce Elder","/api/v1/people/693821","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.7,75.5,11,0.9,0.459,5.7962,21.5518,-35.9039,-0.7173,-2.5846,-1.0903,4.2551,-0.0162,-119.0621,1.4687,-0.9901,50.0016,6.8646,-1.0359,1.2,9.6,24,2236,35,NA,NA,NA,NA,NA,NA,FALSE,-44.8,-4.1,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA,NA,NA,NA
