"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
746487,"2024-04-17",3,"2024-04-17T17:38:10.754Z","2024-04-17T17:38:14.763Z",TRUE,"pitch","e709bc62-1801-40a9-a7e7-f3e17b987153",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.47,1.72,NA,102.48,200.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Single","single","Colt Keith singles on a ground ball to second baseman Marcus Semien, deflected by first baseman Ezequiel Duran.",0,1,1,14,"bottom",2,"2024-04-17T17:37:08.811Z","2024-04-17T17:38:52.482Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,690993,"Colt Keith","/api/v1/people/690993","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.6,80.6,14,2,0.4324,6.959,21.7726,-26.8987,-8.2609,3.2357,0.381,1.4315,8.8039,-125.9071,-4.226,-2.0618,50.0044,5.2692,-13.4749,24,7.2,24,1920,247,NA,NA,NA,NA,NA,NA,FALSE,-30.8,5.3,13.3,NA,NA,NA,NA,NA,FALSE,FALSE,690993,"Colt Keith","/api/v1/people/690993",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",2,"2024-04-17T17:37:54.681Z","2024-04-17T17:37:59.257Z",TRUE,"pitch","148f7079-987e-493b-8ed5-cf1b659a8550",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2341,1.6408,NA,78.53,192.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Single","single","Colt Keith singles on a ground ball to second baseman Marcus Semien, deflected by first baseman Ezequiel Duran.",0,1,1,14,"bottom",2,"2024-04-17T17:37:08.811Z","2024-04-17T17:38:52.482Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,690993,"Colt Keith","/api/v1/people/690993","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.1,77.7,14,2,0.45,6.8173,20.1266,-31.1758,1.6053,0.6599,1.0091,1.7047,6.9168,-121.004,-2.0766,-2.0766,50.0014,5.2646,2.4163,6,8.4,24,2442,83,NA,NA,NA,NA,NA,NA,FALSE,-38,1,-4.3,NA,NA,NA,NA,NA,FALSE,FALSE,690993,"Colt Keith","/api/v1/people/690993",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",1,"2024-04-17T17:37:40.363Z","2024-04-17T17:37:44.489Z",TRUE,"pitch","f0330f17-6a0a-4c9b-af0d-7f4fc339ab0e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.169,1.6717,NA,119.89,211.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Single","single","Colt Keith singles on a ground ball to second baseman Marcus Semien, deflected by first baseman Ezequiel Duran.",0,1,1,14,"bottom",2,"2024-04-17T17:37:08.811Z","2024-04-17T17:38:52.482Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,690993,"Colt Keith","/api/v1/people/690993","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.7,84.6,13,2,0.41,6.9176,26.7487,-25.3923,-8.1202,3.7465,-0.0758,0.9957,7.9829,-133.2419,-6.0085,-2.0456,50.0038,5.0976,-14.7038,26.4,7.2,24,2144,217,NA,NA,NA,NA,NA,NA,FALSE,-26.8,5.8,13.1,NA,NA,NA,NA,NA,FALSE,FALSE,690993,"Colt Keith","/api/v1/people/690993",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",0,"2024-04-17T17:37:25.822Z","2024-04-17T17:37:29.923Z",TRUE,"pitch","c4a367c7-7a7a-4b5b-bba0-0f4cf8d0217b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3787,1.6467,NA,121.48,147.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Single","single","Colt Keith singles on a ground ball to second baseman Marcus Semien, deflected by first baseman Ezequiel Duran.",0,1,1,14,"bottom",2,"2024-04-17T17:37:08.811Z","2024-04-17T17:38:52.482Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,690993,"Colt Keith","/api/v1/people/690993","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90,82.4,2,2,0.4179,6.8426,27.1093,-26.9017,-7.8028,3.0284,-0.1174,3.3955,7.7525,-130.9447,0.1996,-2.0996,50.0014,5.3276,-13.5777,24,7.2,24,2120,213,NA,NA,NA,NA,NA,NA,FALSE,-28,5.8,12.5,NA,NA,NA,NA,NA,FALSE,FALSE,690993,"Colt Keith","/api/v1/people/690993",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",4,"2024-04-17T17:38:25.644Z","2024-04-17T17:38:40.787Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,690993,"/api/v1/people/690993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"14","atBat","Single","single","Colt Keith singles on a ground ball to second baseman Marcus Semien, deflected by first baseman Ezequiel Duran.",0,1,1,14,"bottom",2,"2024-04-17T17:37:08.811Z","2024-04-17T17:38:52.482Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,690993,"Colt Keith","/api/v1/people/690993","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,690993,"Colt Keith","/api/v1/people/690993",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",6,"2024-04-17T17:36:59.753Z","2024-04-17T17:37:03.990Z",TRUE,"pitch","27f8464e-0717-457f-8046-2b3f84d88aa2",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,0,NA,NA,3.39,1.59,NA,124.34,158.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Zach McKinstry strikes out swinging.",0,1,1,13,"bottom",2,"2024-04-17T17:35:08.030Z","2024-04-17T17:37:03.990Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.1,82.8,2,0.9,0.4193,6.921,23.3369,-22.0129,0.4498,5.861,-0.1926,2.9629,5.2644,-129.8801,-1.7195,-2.2917,50.0052,5.2826,0.7797,4.8,4.8,24,2247,196,NA,NA,NA,NA,NA,NA,TRUE,-23.4,10.6,-1.8,NA,NA,NA,NA,NA,TRUE,FALSE,690993,"Colt Keith","/api/v1/people/690993",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",5,"2024-04-17T17:36:38.205Z","2024-04-17T17:36:42.310Z",TRUE,"pitch","158143a1-cef5-41d1-8231-9e754e4d9cdf",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.39,1.59,NA,124.29,175.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Zach McKinstry strikes out swinging.",0,1,1,13,"bottom",2,"2024-04-17T17:35:08.030Z","2024-04-17T17:37:03.990Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.2,78.2,5,2,0.4418,6.8928,24.3463,-28.6454,-9.5639,2.2641,-0.1912,2.3555,7.313,-123.8876,-1.5669,-1.9362,50.0012,5.3865,-14.8913,25.2,8.4,24,1944,240,NA,NA,NA,NA,NA,NA,FALSE,-33.7,4,15.6,NA,NA,NA,NA,NA,TRUE,FALSE,690993,"Colt Keith","/api/v1/people/690993",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",4,"2024-04-17T17:36:13.283Z","2024-04-17T17:36:17.447Z",TRUE,"pitch","b85a8fd8-d270-4363-a794-89c3d7ea1118",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.2535,1.5688,NA,112.07,233.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Zach McKinstry strikes out swinging.",0,1,1,13,"bottom",2,"2024-04-17T17:35:08.030Z","2024-04-17T17:37:03.990Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",77.1,71.2,14,2,0.4903,6.679,22.3428,-43.718,5.2288,-9.1621,0.1294,0.1858,3.6462,-112.1804,-1.6756,-2.2024,50.0012,5.443,6.5901,9.6,14.4,24,2445,31,NA,NA,NA,NA,NA,NA,FALSE,-63.1,-16.7,-10.4,NA,NA,NA,NA,NA,TRUE,FALSE,690993,"Colt Keith","/api/v1/people/690993",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",3,"2024-04-17T17:35:53.160Z","2024-04-17T17:35:56.669Z",TRUE,"pitch","76c09cfb-2a2d-40ac-9cbb-f4f513ff235e",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.39,1.59,NA,86.88,151.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Zach McKinstry strikes out swinging.",0,1,1,13,"bottom",2,"2024-04-17T17:35:08.030Z","2024-04-17T17:37:03.990Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88,81.7,3,0.9,0.4251,6.8701,22.5439,-21.5247,-0.0572,6.3132,0.7903,3.2491,7.3961,-128.0686,-1.1062,-2.1087,50.0037,5.3456,-0.0964,3.6,4.8,24,2262,190,NA,NA,NA,NA,NA,NA,FALSE,-23.4,11.5,-1.3,NA,NA,NA,NA,NA,TRUE,FALSE,690993,"Colt Keith","/api/v1/people/690993",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",2,"2024-04-17T17:35:37.910Z","2024-04-17T17:35:42.994Z",TRUE,"pitch","f1820299-ac37-4f35-a0ed-85c845d3fc4f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2815,1.6288,NA,157.08,196.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Zach McKinstry strikes out swinging.",0,1,1,13,"bottom",2,"2024-04-17T17:35:08.030Z","2024-04-17T17:37:03.990Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.2,79.3,13,2,0.4365,6.7764,24.7279,-25.4168,-9.5987,4.233,-1.0515,1.5797,6.0838,-125.3654,-4.0534,-2.2594,50.0026,5.286,-15.3181,28.8,7.2,24,1966,241,NA,NA,NA,NA,NA,NA,FALSE,-29.8,7,16.1,NA,NA,NA,NA,NA,TRUE,FALSE,690993,"Colt Keith","/api/v1/people/690993",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",1,"2024-04-17T17:35:23.204Z","2024-04-17T17:35:27.885Z",TRUE,"pitch","9577fc21-70b1-478a-925a-86a323b28e0f",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.39,1.59,NA,123.41,197.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Zach McKinstry strikes out swinging.",0,1,1,13,"bottom",2,"2024-04-17T17:35:08.030Z","2024-04-17T17:37:03.990Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.4,79.2,8,2,0.4363,6.9003,25.3219,-26.5459,-9.7399,3.5265,-0.1683,1.5266,8.1893,-125.5134,-3.8514,-2.2073,50.003,5.2418,-15.5458,27.6,7.2,24,1881,247,NA,NA,NA,NA,NA,NA,FALSE,-31.1,5.8,15.7,NA,NA,NA,NA,NA,TRUE,FALSE,690993,"Colt Keith","/api/v1/people/690993",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",0,"2024-04-17T17:35:08.030Z","2024-04-17T17:35:12.694Z",TRUE,"pitch","eabeb892-c049-4da3-a249-385e55220e0e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2768,1.6241,NA,83.32,225.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Zach McKinstry strikes out swinging.",0,1,1,13,"bottom",2,"2024-04-17T17:35:08.030Z","2024-04-17T17:37:03.990Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",76.5,70.7,14,2,0.4939,6.677,21.758,-42.7366,5.3291,-8.5058,0.8835,0.4974,4.9799,-111.3027,-1.1586,-2.0829,50.0013,5.4879,6.6199,9.6,14.4,24,2425,29,NA,NA,NA,NA,NA,NA,FALSE,-62.4,-15.4,-11,NA,NA,NA,NA,NA,TRUE,FALSE,690993,"Colt Keith","/api/v1/people/690993",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",5,"2024-04-17T17:34:24.186Z","2024-04-17T17:34:49.488Z",TRUE,"pitch","f60a0fbd-6a81-403b-8678-be439d2584cd",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,0,NA,NA,3.38,1.63,NA,98.91,158.81,"fly_ball","medium","9",240.49,68.13,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Home Run","home_run","Kerry Carpenter homers (3) on a fly ball to right field.",1,1,1,12,"bottom",2,"2024-04-17T17:32:55.076Z","2024-04-17T17:34:49.488Z",TRUE,TRUE,FALSE,FALSE,75,2,2,0,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.5,83.2,3,2,0.4152,6.9634,26.3067,-23.4642,-7.3013,4.9331,0.4745,2.9619,9.1076,-131.6025,-1.3785,-2.0725,50.0009,5.2202,-12.8857,25.2,6,24,2184,221,108.3,29,426,NA,NA,NA,FALSE,-24.4,8.9,11.4,NA,NA,NA,NA,NA,FALSE,FALSE,690993,"Colt Keith","/api/v1/people/690993",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",3,"2024-04-17T17:33:56.093Z","2024-04-17T17:34:00.582Z",TRUE,"pitch","af9ceb13-320d-4f23-9481-e1a9069f9294",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.38,1.63,NA,98.48,171.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Home Run","home_run","Kerry Carpenter homers (3) on a fly ball to right field.",1,1,1,12,"bottom",2,"2024-04-17T17:32:55.076Z","2024-04-17T17:34:49.488Z",TRUE,TRUE,FALSE,FALSE,75,2,2,0,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.8,82.4,6,0.88,0.4215,6.9357,23.6979,-22.1503,-1.2451,5.8437,0.4859,2.4912,7.3177,-129.3152,-2.6327,-2.2031,50.0029,5.1981,-2.1363,2.4,4.8,24,2350,182,NA,NA,NA,NA,NA,NA,FALSE,-24,10.3,0.8,NA,NA,NA,NA,NA,FALSE,FALSE,690993,"Colt Keith","/api/v1/people/690993",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",2,"2024-04-17T17:33:34.518Z","2024-04-17T17:33:41.969Z",TRUE,"pitch","a26b8cbf-1daa-49ac-af15-60c67a114858",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,0,NA,NA,3.38,1.63,NA,145.53,208.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Home Run","home_run","Kerry Carpenter homers (3) on a fly ball to right field.",1,1,1,12,"bottom",2,"2024-04-17T17:32:55.076Z","2024-04-17T17:34:49.488Z",TRUE,TRUE,FALSE,FALSE,75,2,2,0,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.2,82,13,2,0.4218,6.9512,26.7398,-25.6375,-8.3008,3.8233,-0.7484,1.1239,6.3684,-129.7821,-5.3441,-2.1536,50.0009,5.1582,-14.1821,26.4,7.2,24,2180,221,NA,NA,NA,NA,NA,NA,FALSE,-28.4,6,13.7,NA,NA,NA,NA,NA,FALSE,FALSE,690993,"Colt Keith","/api/v1/people/690993",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",1,"2024-04-17T17:33:20.261Z","2024-04-17T17:33:24.185Z",TRUE,"pitch","9d10d0dc-b77b-489b-baa7-5ebb65c551e6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3309,1.6862,NA,56.88,180.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Home Run","home_run","Kerry Carpenter homers (3) on a fly ball to right field.",1,1,1,12,"bottom",2,"2024-04-17T17:32:55.076Z","2024-04-17T17:34:49.488Z",TRUE,TRUE,FALSE,FALSE,75,2,2,0,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89,82.2,14,0.89,0.4221,7.0057,24.6498,-20.411,-0.4908,6.8838,1.5773,2.1622,9.4164,-129.3083,-3.7272,-2.0336,50.0038,5.171,-0.8401,2.4,4.8,24,2369,190,NA,NA,NA,NA,NA,NA,FALSE,-22.4,11.9,-1,NA,NA,NA,NA,NA,FALSE,FALSE,690993,"Colt Keith","/api/v1/people/690993",NA,NA,NA,NA,NA,NA,NA,NA,NA
