"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716369,"2023-09-30",2,"2023-09-30T23:54:47.825Z","2023-09-30T23:54:53.806Z",TRUE,"pitch","cadb65f5-90f0-4c75-95a8-f0416bfd80b1",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,1,NA,NA,3.1366,1.4864,NA,109.4,188.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Lane Thomas called out on strikes.",0,3,0,15,"top",2,"2023-09-30T23:54:09.003Z","2023-09-30T23:54:53.806Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,657041,"Lane Thomas","/api/v1/people/657041","R","Right",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,89.4,8,0.9,0.3861,7.0287,31.6136,-9.7393,-3.6498,11.0037,0.1995,1.8562,6.0994,-141.7142,-8.8235,-1.504,50.0049,5.6277,-7.4432,27.6,2.4,24,2368,204,NA,NA,NA,NA,NA,NA,TRUE,-10.4,18.4,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671739,"Michael Harris II","/api/v1/people/671739",NA,NA,NA,696285,"Jacob Young","/api/v1/people/696285"
716369,"2023-09-30",1,"2023-09-30T23:54:27.864Z","2023-09-30T23:54:32.149Z",TRUE,"pitch","03c0e69e-23a8-417a-a2e6-5ff5e70947b5",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.16,1.51,NA,88.26,188.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Lane Thomas called out on strikes.",0,3,0,15,"top",2,"2023-09-30T23:54:09.003Z","2023-09-30T23:54:53.806Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,657041,"Lane Thomas","/api/v1/people/657041","R","Right",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,78.6,9,0.9,0.4409,7.1261,24.9236,-28.7847,2.7447,2.1652,0.754,1.8558,5.3792,-124.2508,-3.6517,-1.7955,50.0015,5.7367,4.289,9.6,7.2,24,2369,137,NA,NA,NA,NA,NA,NA,FALSE,-34.2,3.4,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671739,"Michael Harris II","/api/v1/people/671739",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",0,"2023-09-30T23:54:12.308Z","2023-09-30T23:54:18.058Z",TRUE,"pitch","108fc418-f44d-4740-9c8f-581baa91e1fe",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1244,1.5014,NA,79.42,181.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Lane Thomas called out on strikes.",0,3,0,15,"top",2,"2023-09-30T23:54:09.003Z","2023-09-30T23:54:53.806Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,657041,"Lane Thomas","/api/v1/people/657041","R","Right",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.9,78.6,14,0.9,0.4421,6.7043,23.4637,-30.4771,2.5022,1.0923,0.986,2.1303,5.809,-123.6456,-2.6676,-1.7142,50.0045,5.7673,3.894,8.4,8.4,24,2368,132,NA,NA,NA,NA,NA,NA,FALSE,-36.1,1.6,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671739,"Michael Harris II","/api/v1/people/671739",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",4,"2023-09-30T23:53:36.922Z","2023-09-30T23:53:44.761Z",TRUE,"pitch","29fa8337-c417-4750-960c-e209b9a7621b",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.51,1.61,NA,106.71,161.55,"ground_ball","medium","1",133.4,177.94,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","CJ Abrams grounds out, pitcher Spencer Strider to shortstop Orlando Arcia to first baseman Matt Olson. Jacob Young to 3rd.",0,3,0,14,"top",2,"2023-09-30T23:52:27.440Z","2023-09-30T23:53:44.761Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,682928,"CJ Abrams","/api/v1/people/682928","L","Left",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,88.8,5,0.9,0.3874,7.1575,32.0141,-10.0328,-3.8622,10.9358,0.27,2.8603,6.8872,-141.3459,-6.2465,-1.6957,50.0061,5.7424,-7.8227,28.8,2.4,24,2343,203,82.6,8,94,NA,NA,NA,TRUE,-10.3,18.7,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671739,"Michael Harris II","/api/v1/people/671739",NA,NA,NA,696285,"Jacob Young","/api/v1/people/696285"
716369,"2023-09-30",3,"2023-09-30T23:53:18.521Z","2023-09-30T23:53:22.724Z",TRUE,"pitch","d7e8b025-329f-4f5c-ab23-10ccc1f3add0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.464,1.5637,NA,99.85,214.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","CJ Abrams grounds out, pitcher Spencer Strider to shortstop Orlando Arcia to first baseman Matt Olson. Jacob Young to 3rd.",0,3,0,14,"top",2,"2023-09-30T23:52:27.440Z","2023-09-30T23:53:44.761Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,682928,"CJ Abrams","/api/v1/people/682928","L","Left",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.8,78.4,14,0.91,0.4432,7.0753,22.6987,-20.7381,-8.5569,7.3808,0.45,0.8948,8.0133,-123.2214,-7.2331,-1.7204,50.005,5.5997,-13.2631,28.8,6,24,2174,226,NA,NA,NA,NA,NA,NA,FALSE,-25.9,12,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671739,"Michael Harris II","/api/v1/people/671739",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",2,"2023-09-30T23:52:59.903Z","2023-09-30T23:53:06.165Z",TRUE,"pitch","e139e443-4ea9-4e90-ba9f-9af1a1617d6b",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.51,1.61,NA,126.11,141.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","CJ Abrams grounds out, pitcher Spencer Strider to shortstop Orlando Arcia to first baseman Matt Olson. Jacob Young to 3rd.",0,3,0,14,"top",2,"2023-09-30T23:52:27.440Z","2023-09-30T23:53:44.761Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,682928,"CJ Abrams","/api/v1/people/682928","L","Left",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.5,2,0.89,0.3924,6.9576,32.1724,-11.1417,-4.2054,10.6666,-0.239,3.5957,5.2146,-139.7109,-3.9316,-1.5853,50.0054,5.7563,-8.2948,30,2.4,24,2435,201,NA,NA,NA,NA,NA,NA,FALSE,-11,18.6,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671739,"Michael Harris II","/api/v1/people/671739",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",0,"2023-09-30T23:52:39.401Z","2023-09-30T23:52:47.116Z",TRUE,"pitch","adf5f6ac-332e-4153-a345-3e2d074fc5a3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4186,1.4956,NA,57.86,204.3,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","CJ Abrams grounds out, pitcher Spencer Strider to shortstop Orlando Arcia to first baseman Matt Olson. Jacob Young to 3rd.",0,3,0,14,"top",2,"2023-09-30T23:52:27.440Z","2023-09-30T23:53:44.761Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,682928,"CJ Abrams","/api/v1/people/682928","L","Left",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,79.3,14,0.9,0.4396,6.8214,23.664,-27.2489,3.3781,3.1325,1.5515,1.277,6.9544,-124.325,-5.3796,-1.7151,50.0051,5.7154,5.3173,13.2,7.2,24,2194,141,NA,NA,NA,NA,NA,NA,FALSE,-32.6,4.7,-7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671739,"Michael Harris II","/api/v1/people/671739",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",1,"2023-09-30T23:52:47.116Z","2023-09-30T23:52:59.903Z",FALSE,"action",NA,NA,"Jacob Young steals (11) 2nd base.","Stolen Base 2B",3,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,0,696285,"/api/v1/people/696285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"adf5f6ac-332e-4153-a345-3e2d074fc5a3","stolen_base_2b",NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","CJ Abrams grounds out, pitcher Spencer Strider to shortstop Orlando Arcia to first baseman Matt Olson. Jacob Young to 3rd.",0,3,0,14,"top",2,"2023-09-30T23:52:27.440Z","2023-09-30T23:53:44.761Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,682928,"CJ Abrams","/api/v1/people/682928","L","Left",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671739,"Michael Harris II","/api/v1/people/671739",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",2,"2023-09-30T23:52:06.419Z","2023-09-30T23:52:17.027Z",TRUE,"pitch","c12564c6-b0f7-4dc2-9229-d1e767b532cb",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,0,NA,NA,3.27,1.5,NA,117.54,166.78,"line_drive","hard","9",188.83,91.94,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Single","single","Jacob Young singles on a sharp line drive to right fielder Ronald Acuna Jr.",0,3,0,13,"top",2,"2023-09-30T23:51:31.171Z","2023-09-30T23:52:17.027Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,696285,"Jacob Young","/api/v1/people/696285","R","Right",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88.6,5,0.89,0.3894,6.916,30.4004,-11.3604,-5.2817,10.3776,-0.0142,2.6665,6.849,-140.4035,-6.5058,-1.7936,50.0065,5.7458,-10.5972,36,3.6,24,2360,209,102.2,11,233,NA,NA,NA,FALSE,-11.6,17.6,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,696285,"Jacob Young","/api/v1/people/696285",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",1,"2023-09-30T23:51:48.715Z","2023-09-30T23:51:53.856Z",TRUE,"pitch","d0846cb1-d92e-4921-9131-b56deda7281a",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.27,1.5,NA,97.75,160.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Single","single","Jacob Young singles on a sharp line drive to right fielder Ronald Acuna Jr.",0,3,0,13,"top",2,"2023-09-30T23:51:31.171Z","2023-09-30T23:52:17.027Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,696285,"Jacob Young","/api/v1/people/696285","R","Right",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.5,3,0.89,0.3933,7.1397,31.151,-11.2588,-4.6946,10.6499,0.505,2.9002,7.2584,-139.2405,-5.8076,-1.5253,50.0066,5.7575,-9.2237,31.2,3.6,24,2301,206,NA,NA,NA,NA,NA,NA,FALSE,-11.6,18.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,696285,"Jacob Young","/api/v1/people/696285",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",0,"2023-09-30T23:51:34.527Z","2023-09-30T23:51:39.119Z",TRUE,"pitch","f9c0549a-6ddb-4b16-aede-1f71c80e71d8",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3373,1.5218,NA,130.1,184.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Single","single","Jacob Young singles on a sharp line drive to right fielder Ronald Acuna Jr.",0,3,0,13,"top",2,"2023-09-30T23:51:31.171Z","2023-09-30T23:52:17.027Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,696285,"Jacob Young","/api/v1/people/696285","R","Right",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.8,7,0.89,0.3922,7.231,31.5281,-10.2942,-4.7023,11.0775,-0.3437,2.0065,5.4525,-139.6802,-8.1475,-1.7103,50.0068,5.6386,-9.2918,33.6,2.4,24,2352,205,NA,NA,NA,NA,NA,NA,FALSE,-11.2,18.5,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,696285,"Jacob Young","/api/v1/people/696285",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",1,"2023-09-30T23:49:14.853Z","2023-09-30T23:49:22.041Z",TRUE,"pitch","cb78ca58-c15a-4d82-9a10-baf6f636b267",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.53,1.77,NA,148.88,161.97,"line_drive","medium","7",85.68,82.67,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Lineout","field_out","Marcell Ozuna lines out to left fielder Jake Alu.",0,3,0,12,"bottom",1,"2023-09-30T23:48:52.982Z","2023-09-30T23:49:22.041Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",672851,"Joan Adon","/api/v1/people/672851","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Washington Nationals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.3,87.7,11,0.93,0.3938,6.2976,29.088,-22.0035,-9.5855,5.1806,-0.8364,2.845,6.3211,-138.7288,-3.8714,-1.8913,50.0008,5.7132,-18.8067,37.2,6,24,2175,221,87.4,25,307,NA,NA,NA,TRUE,-21.1,8.9,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,696285,"Jacob Young","/api/v1/people/696285",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",0,"2023-09-30T23:48:59.803Z","2023-09-30T23:49:03.953Z",TRUE,"pitch","7e6ab6d6-f51c-46c5-b7cd-fd5180ef8f25",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5746,1.7237,NA,107.92,203.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Lineout","field_out","Marcell Ozuna lines out to left fielder Jake Alu.",0,3,0,12,"bottom",1,"2023-09-30T23:48:52.982Z","2023-09-30T23:49:22.041Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",672851,"Joan Adon","/api/v1/people/672851","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Washington Nationals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,88.3,14,0.93,0.3927,6.3498,28.7025,-20.6962,-9.6866,5.8166,0.2381,1.3132,8.5305,-139.0193,-8.1413,-1.599,50.0063,5.6339,-19.1242,38.4,6,24,2233,221,NA,NA,NA,NA,NA,NA,FALSE,-20.6,9.1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,696285,"Jacob Young","/api/v1/people/696285",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",1,"2023-09-30T23:48:19.962Z","2023-09-30T23:48:28.255Z",TRUE,"pitch","7d3e8059-1db3-4724-b331-9516c7a2f6e0",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,2,NA,NA,3.45,1.68,NA,100.34,196.26,"ground_ball","medium","5",108.01,161.72,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Field Error","field_error","Matt Olson reaches on a fielding error by third baseman Carter Kieboom. Austin Riley to 3rd.",0,3,0,11,"bottom",1,"2023-09-30T23:47:51.496Z","2023-09-30T23:48:28.255Z",TRUE,FALSE,FALSE,FALSE,0,1,0,2,621566,"Matt Olson","/api/v1/people/621566","L","Left",672851,"Joan Adon","/api/v1/people/672851","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Washington Nationals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.7,82.9,9,0.86,0.419,6.4448,25.2978,-26.9669,-9.8164,3.0036,0.437,1.5747,9.0312,-130.3209,-5.1466,-1.7845,50.0025,5.5915,-17.022,28.8,7.2,24,2025,240,66.7,-16,8,NA,NA,NA,FALSE,-29.3,4.6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,621566,"Matt Olson","/api/v1/people/621566",NA,NA,NA,663586,"Austin Riley","/api/v1/people/663586"
716369,"2023-09-30",0,"2023-09-30T23:48:01.296Z","2023-09-30T23:48:05.321Z",TRUE,"pitch","968ab965-a31c-4764-95a2-9f648625bb7b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4946,1.7018,NA,119.02,218.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Field Error","field_error","Matt Olson reaches on a fielding error by third baseman Carter Kieboom. Austin Riley to 3rd.",0,3,0,11,"bottom",1,"2023-09-30T23:47:51.496Z","2023-09-30T23:48:28.255Z",TRUE,FALSE,FALSE,FALSE,0,1,0,2,621566,"Matt Olson","/api/v1/people/621566","L","Left",672851,"Joan Adon","/api/v1/people/672851","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Washington Nationals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.1,82.3,13,0.91,0.4224,6.5138,25.8922,-28.8184,-9.8448,1.9692,-0.0531,0.7457,8.2927,-129.4468,-6.5625,-2.0121,50.0041,5.5073,-16.7835,26.4,8.4,24,1993,238,NA,NA,NA,NA,NA,NA,FALSE,-32.2,2.3,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,621566,"Matt Olson","/api/v1/people/621566",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",6,"2023-09-30T23:47:20.840Z","2023-09-30T23:47:34.057Z",TRUE,"pitch","422e4c16-1712-4f5a-a0b9-0a197306922f",7,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,2,NA,NA,3.46,1.62,NA,134.52,182.27,"line_drive","hard","7",25.28,96.96,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Double","double","Austin Riley doubles (31) on a sharp line drive to left fielder Jake Alu.",0,3,0,10,"bottom",1,"2023-09-30T23:45:25.785Z","2023-09-30T23:47:34.057Z",TRUE,FALSE,FALSE,FALSE,34,2,2,2,663586,"Austin Riley","/api/v1/people/663586","R","Right",672851,"Joan Adon","/api/v1/people/672851","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Washington Nationals","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.1,75.1,7,0.9,0.4633,6.7165,22.2447,-39.4791,5.7706,-5.1596,-0.4597,2.093,1.4878,-118.1669,-0.3434,-1.8469,50.0019,5.8631,8.1708,12,12,24,2525,50,104.8,19,353,NA,NA,NA,FALSE,-50.6,-9.1,-10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,621566,"Matt Olson","/api/v1/people/621566",663586,"Austin Riley","/api/v1/people/663586",NA,NA,NA
