"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745362,"2024-04-07",0,"2024-04-07T20:27:55.186Z","2024-04-07T20:28:02.306Z",TRUE,"pitch","b5fc3508-e9af-4009-9dc1-44e36ffc0557",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.42,1.58,NA,116.05,183.57,"ground_ball","medium","5",104.56,166.16,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Grounded Into DP","grounded_into_double_play","Kyle Higashioka grounds into a double play, third baseman Matt Chapman to second baseman Thairo Estrada to first baseman LaMonte Wade Jr. Jackson Merrill out at 2nd. Kyle Higashioka out at 1st.",0,1,0,13,"top",2,"2024-04-07T20:27:39.586Z","2024-04-07T20:28:02.306Z",TRUE,FALSE,FALSE,TRUE,24,0,0,3,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.7,81.1,8,2,0.4276,7.7758,24.6302,-36.863,-5.1629,-2.8193,0.025,2.0447,5.3489,-127.765,-0.5876,-1.4181,50.0015,5.1576,-8.594,12,9.6,24,1385,268,84.8,-29,6,NA,NA,NA,TRUE,-40.3,-5,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",0,"2024-04-07T20:27:15.482Z","2024-04-07T20:27:27.731Z",TRUE,"pitch","ebe3983d-e43f-4927-8f51-36f402609138",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.49,1.601,NA,104.18,160.17,"line_drive","medium","7",93.82,112.01,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Jackson Merrill singles on a line drive to left fielder Michael Conforto. Jurickson Profar to 3rd.",0,1,0,12,"top",2,"2024-04-07T20:27:01.656Z","2024-04-07T20:27:27.731Z",TRUE,FALSE,FALSE,FALSE,33,0,0,1,701538,"Jackson Merrill","/api/v1/people/701538","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.5,83.8,3,2,0.4115,7.9444,28.4132,-33.9605,-10.1951,-0.9988,0.3363,2.9115,7.1286,-133.0934,0.1886,-1.0515,50.0008,5.2981,-18.2986,26.4,8.4,24,2030,246,93,10,170,NA,NA,NA,FALSE,-34.2,-1.6,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,701538,"Jackson Merrill","/api/v1/people/701538",NA,NA,NA,595777,"Jurickson Profar","/api/v1/people/595777"
745362,"2024-04-07",2,"2024-04-07T20:26:44.873Z","2024-04-07T20:26:54.527Z",TRUE,"pitch","26674af2-c65b-4deb-8ba2-966e7bda499e",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.18,1.5,NA,124.71,182.93,"ground_ball","medium","4",148.14,158.34,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Tyler Wade grounds out, second baseman Thairo Estrada to first baseman LaMonte Wade Jr. Jurickson Profar to 2nd.",0,1,0,11,"top",2,"2024-04-07T20:25:49.924Z","2024-04-07T20:26:54.527Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,642180,"Tyler Wade","/api/v1/people/642180","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.8,81.6,5,2,0.4262,6.6714,23.3805,-35.9985,-4.5419,-2.2801,-0.2023,2.0687,4.454,-127.9306,-0.7854,-1.3657,50.0016,5.1714,-7.6197,10.8,8.4,24,1412,275,58.4,-36,4,NA,NA,NA,TRUE,-39.1,-4.1,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,595777,"Jurickson Profar","/api/v1/people/595777",NA,NA,NA
745362,"2024-04-07",1,"2024-04-07T20:26:26.658Z","2024-04-07T20:26:30.674Z",TRUE,"pitch","5e96a1a7-53a8-4a4f-b32c-13ae435ed0a6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.0797,1.498,NA,177.81,178.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Tyler Wade grounds out, second baseman Thairo Estrada to first baseman LaMonte Wade Jr. Jurickson Profar to 2nd.",0,1,0,11,"top",2,"2024-04-07T20:25:49.924Z","2024-04-07T20:26:54.527Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,642180,"Tyler Wade","/api/v1/people/642180","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.6,80.3,13,2,0.4324,7.434,23.7116,-39.9523,-5.4303,-4.7719,-1.5953,2.2219,1.4713,-126.2804,0.6975,-1.4769,50.0049,5.1349,-8.8444,12,9.6,24,1513,274,NA,NA,NA,NA,NA,NA,FALSE,-44.4,-8.3,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",0,"2024-04-07T20:26:08.448Z","2024-04-07T20:26:11.832Z",TRUE,"pitch","d0fe6888-4582-4156-a24d-771be1552d96",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.18,1.5,NA,112.08,183.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Tyler Wade grounds out, second baseman Thairo Estrada to first baseman LaMonte Wade Jr. Jurickson Profar to 2nd.",0,1,0,11,"top",2,"2024-04-07T20:25:49.924Z","2024-04-07T20:26:54.527Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,642180,"Tyler Wade","/api/v1/people/642180","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.6,76.5,5,2,0.4511,6.3205,25.773,-32.3212,7.9652,-0.097,0.129,2.0422,1.4553,-121.7959,-0.7813,-1.5117,50.0032,5.1827,11.868,20.4,9.6,24,2634,47,NA,NA,NA,NA,NA,NA,FALSE,-39.4,-0.1,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",5,"2024-04-07T20:25:38.015Z","2024-04-07T20:25:48.280Z",TRUE,"pitch","c718f556-a0c4-49a0-be98-6e5a51df7faa",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.32,1.61,NA,125.48,176.48,"line_drive","hard","7",80.47,99.16,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Jurickson Profar singles on a sharp line drive to left fielder Michael Conforto.",0,1,0,10,"top",2,"2024-04-07T20:24:20.081Z","2024-04-07T20:25:48.280Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.7,81.1,5,2,0.4276,7.3783,24.4027,-37.2668,-3.6606,-3.0597,-0.2225,2.3074,4.1996,-127.7129,0.1479,-1.4067,50.0033,5.1614,-6.0943,8.4,9.6,24,1399,283,101.7,8,182,NA,NA,NA,FALSE,-40.6,-5.3,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,595777,"Jurickson Profar","/api/v1/people/595777",NA,NA,NA,NA,NA,NA
745362,"2024-04-07",4,"2024-04-07T20:25:21.935Z","2024-04-07T20:25:27.055Z",TRUE,"pitch","9cf49b53-2200-4fb7-a414-e5e5a247cd80",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.1958,1.5568,NA,153.84,144.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Jurickson Profar singles on a sharp line drive to left fielder Michael Conforto.",0,1,0,10,"top",2,"2024-04-07T20:24:20.081Z","2024-04-07T20:25:48.280Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.6,83.8,11,2,0.4109,6.6424,28.8025,-31.0257,-9.3431,0.6421,-0.9664,3.4976,3.7709,-133.332,0.9869,-1.1854,50.0059,5.3623,-16.8164,27.6,8.4,24,1942,239,NA,NA,NA,NA,NA,NA,FALSE,-31,1.6,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",3,"2024-04-07T20:25:06.536Z","2024-04-07T20:25:10.867Z",TRUE,"pitch","e12da59c-a328-43a7-b430-f524fa974797",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.32,1.61,NA,151.99,188.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Jurickson Profar singles on a sharp line drive to left fielder Michael Conforto.",0,1,0,10,"top",2,"2024-04-07T20:24:20.081Z","2024-04-07T20:25:48.280Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.2,80.8,13,2,0.4299,7.0023,24.1021,-38.9473,-4.2403,-4.1157,-0.9178,1.8496,2.6286,-127.0245,-0.4053,-1.4111,50.0004,5.087,-6.9828,9.6,9.6,24,1454,275,NA,NA,NA,NA,NA,NA,FALSE,-43,-7.3,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",2,"2024-04-07T20:24:54.539Z","2024-04-07T20:24:58.486Z",TRUE,"pitch","1ab5c8b5-3592-4cad-b3ee-6e5108087e6b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.2807,1.5856,NA,159.43,186.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Jurickson Profar singles on a sharp line drive to left fielder Michael Conforto.",0,1,0,10,"top",2,"2024-04-07T20:24:20.081Z","2024-04-07T20:25:48.280Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.3,81.7,13,2,0.4249,7.5904,25.3171,-39.9991,-3.679,-4.6411,-1.1131,1.9293,2.1824,-128.6303,-0.3112,-1.4921,50.0049,5.1388,-6.1994,8.4,9.6,24,1585,276,NA,NA,NA,NA,NA,NA,FALSE,-43.1,-8.3,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",1,"2024-04-07T20:24:41.794Z","2024-04-07T20:24:46.901Z",TRUE,"pitch","c87d5523-ef7c-4aaa-8eea-3953582f4196",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.2938,1.5704,NA,100.23,151.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Jurickson Profar singles on a sharp line drive to left fielder Michael Conforto.",0,1,0,10,"top",2,"2024-04-07T20:24:20.081Z","2024-04-07T20:25:48.280Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.3,84.3,3,2,0.4084,6.4729,29.4645,-29.5623,-8.1818,1.4366,0.4399,3.2223,6.8989,-134.206,-0.1077,-1.1029,50.0061,5.3714,-14.9048,24,7.2,24,2032,231,NA,NA,NA,NA,NA,NA,FALSE,-29.4,2.8,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",0,"2024-04-07T20:24:28.728Z","2024-04-07T20:24:32.866Z",TRUE,"pitch","bef47173-6393-4925-9416-91f645e09a66",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.262,1.6231,NA,117.35,184.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Jurickson Profar singles on a sharp line drive to left fielder Michael Conforto.",0,1,0,10,"top",2,"2024-04-07T20:24:20.081Z","2024-04-07T20:25:48.280Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.3,81.2,8,2,0.4287,6.9456,22.8827,-38.5539,-5.492,-3.8478,-0.0091,2.0196,5.3472,-127.1412,-0.323,-1.413,50.0029,5.1745,-9.1089,12,9.6,24,1376,274,NA,NA,NA,NA,NA,NA,FALSE,-42.4,-6.8,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",1,"2024-04-07T20:22:13.371Z","2024-04-07T20:22:21.028Z",TRUE,"pitch","078385c6-24b3-4fc4-868a-3bda2c43cff7",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.58,1.7,NA,122.11,178.65,"fly_ball","medium","9",204.56,112.64,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Flyout","field_out","Matt Chapman flies out to right fielder Fernando Tatis Jr.",0,1,0,9,"bottom",1,"2024-04-07T20:21:29.200Z","2024-04-07T20:22:21.028Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.1,8,2,0.4048,7.3298,29.5623,-16.9955,-7.1083,8.191,-0.1341,2.2271,4.9818,-135.2993,-5.7105,-1.0758,50.0062,5.5565,-13.1793,33.6,4.8,24,2159,218,90.4,36,289,NA,NA,NA,TRUE,-17.9,13.8,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",0,"2024-04-07T20:21:51.060Z","2024-04-07T20:21:55.655Z",TRUE,"pitch","cf1a1af7-070d-442c-befa-33c976c349dd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.349,1.575,NA,75.38,162.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Flyout","field_out","Matt Chapman flies out to right fielder Fernando Tatis Jr.",0,1,0,9,"bottom",1,"2024-04-07T20:21:29.200Z","2024-04-07T20:22:21.028Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.5,74.5,12,2,0.4659,7.1909,20.9387,-25.6955,6.3476,4.623,1.0919,2.8094,3.8144,-117.2945,-0.8184,-1.3768,50.0035,5.546,8.8976,20.4,8.4,24,2324,68,NA,NA,NA,NA,NA,NA,FALSE,-33.5,8.4,-12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",5,"2024-04-07T20:21:11.257Z","2024-04-07T20:21:23.551Z",TRUE,"pitch","d1660533-2acd-4243-898b-a3e5abce0ac1",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.18,1.5,NA,72.77,172.03,"popup","soft","5",99.12,180.92,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Pop Out","field_out","Michael Conforto pops out softly to third baseman Tyler Wade in foul territory.",0,1,0,8,"bottom",1,"2024-04-07T20:19:03.147Z","2024-04-07T20:21:23.551Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,624424,"Michael Conforto","/api/v1/people/624424","L","Left",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.3,12,2,0.4075,7.5894,30.4045,-14.6297,-6.5251,9.5955,1.1604,2.4724,8.4693,-134.6446,-5.083,-1.1844,50.0002,5.4268,-11.9278,32.4,3.6,24,2052,227,56.6,69,86,NA,NA,NA,TRUE,-15.6,16.4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,624585,"Jorge Soler","/api/v1/people/624585",808982,"Jung Hoo Lee","/api/v1/people/808982"
745362,"2024-04-07",4,"2024-04-07T20:20:42.974Z","2024-04-07T20:20:47.258Z",TRUE,"pitch","44cfbe8e-58ea-41df-984e-b9740d811025",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.18,1.5,NA,117.25,183.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Pop Out","field_out","Michael Conforto pops out softly to third baseman Tyler Wade in foul territory.",0,1,0,8,"bottom",1,"2024-04-07T20:19:03.147Z","2024-04-07T20:21:23.551Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,624424,"Michael Conforto","/api/v1/people/624424","L","Left",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.5,5,2,0.4036,6.4084,28.7401,-17.5656,-6.5311,7.8303,-0.0065,2.0586,5.8459,-135.5346,-5.5912,-1.3395,50.0067,5.3692,-12.1924,30,4.8,24,1984,227,NA,NA,NA,NA,NA,NA,FALSE,-18.2,13.2,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",2,"2024-04-07T20:20:05.879Z","2024-04-07T20:20:10.307Z",TRUE,"pitch","ca1707ed-4693-4761-802a-56575729c54a",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,2.9476,1.323,NA,115.96,189.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Pop Out","field_out","Michael Conforto pops out softly to third baseman Tyler Wade in foul territory.",0,1,0,8,"bottom",1,"2024-04-07T20:19:03.147Z","2024-04-07T20:21:23.551Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,624424,"Michael Conforto","/api/v1/people/624424","L","Left",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(0, 119, 255, 1.0)","KN","Knuckle Ball",77,69.8,5,2,0.4926,6.3401,23.8746,-31.9345,5.5167,0.1869,0.0273,1.8408,1.4976,-112.0293,-0.7265,-1.3695,50.0006,5.4895,6.8752,12,10.8,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-46.3,0.5,-10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
