"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718733,"2023-04-02",2,"2023-04-02T20:45:18.881Z","2023-04-02T20:45:28.637Z",TRUE,"pitch","ca96739b-5a5d-4f2a-ba2e-55ee647f27af",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,0,NA,NA,3.41,1.57,NA,121.01,145.94,"popup","medium","3",171.17,154.86,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Pop Out","field_out","Austin Nola pops out to first baseman C. J. Cron.",0,0,0,17,"bottom",3,"2023-04-02T20:44:35.949Z","2023-04-02T20:45:28.637Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,543592,"Austin Nola","/api/v1/people/543592","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.1,83,2,0.92,0.4139,6.3469,29.1631,-10.5088,3.7461,12.2244,-0.1052,3.4387,-4.1974,-132.5064,-6.2304,1.0152,50.0049,6.5936,6.6409,26.4,3.6,24,2016,159,66.1,58,161,NA,NA,NA,TRUE,-12.1,20.9,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",1,"2023-04-02T20:45:03.544Z","2023-04-02T20:45:07.400Z",TRUE,"pitch","c12daf97-bf52-418c-ae0d-09a804256d5e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.6178,1.6867,NA,136.31,128.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Pop Out","field_out","Austin Nola pops out to first baseman C. J. Cron.",0,0,0,17,"bottom",3,"2023-04-02T20:44:35.949Z","2023-04-02T20:45:28.637Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,543592,"Austin Nola","/api/v1/people/543592","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.8,81.8,11,0.91,0.4198,6.2979,28.3129,-12.768,4.0239,11.2672,-0.5065,4.0932,-5.4484,-130.624,-4.1622,1.0866,50.0051,6.6718,6.9327,22.8,3.6,24,2017,158,NA,NA,NA,NA,NA,NA,FALSE,-14.4,19.7,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",0,"2023-04-02T20:44:45.856Z","2023-04-02T20:44:49.465Z",TRUE,"pitch","791b9757-0855-4518-bec6-239e6a463945",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4125,1.5273,NA,136.74,231.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Pop Out","field_out","Austin Nola pops out to first baseman C. J. Cron.",0,0,0,17,"bottom",3,"2023-04-02T20:44:35.949Z","2023-04-02T20:45:28.637Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,543592,"Austin Nola","/api/v1/people/543592","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.3,74.6,13,0.9,0.4655,6.6461,23.6258,-22.395,6.1121,6.9839,-0.5178,0.2791,-5.6148,-117.9211,-9.0184,1.1065,50.0032,6.2384,8.5588,16.8,7.2,24,1622,123,NA,NA,NA,NA,NA,NA,FALSE,-31.3,10.6,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",4,"2023-04-02T20:42:31.877Z","2023-04-02T20:42:39.617Z",TRUE,"pitch","87ab9eb1-3198-4361-9314-f83c275ab1bd",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.33,1.67,NA,100.17,144.79,"ground_ball","medium","6",112.91,141.95,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Kris Bryant grounds out, shortstop Xander Bogaerts to first baseman Jake Cronenworth.",0,0,0,16,"top",3,"2023-04-02T20:41:22.754Z","2023-04-02T20:42:39.617Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,592178,"Kris Bryant","/api/v1/people/592178","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.5,77.4,12,0.91,0.4455,5.6518,24.8934,-30.8835,3.8848,0.8443,0.4415,3.4813,2.0493,-123.0337,0.4914,-0.9075,50.0037,5.9007,5.9426,12,8.4,24,2560,124,94.2,0,53,NA,NA,NA,TRUE,-36.4,1.9,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",3,"2023-04-02T20:42:10.071Z","2023-04-02T20:42:14.585Z",TRUE,"pitch","eb39a722-1241-48ad-989b-6d3ff00f5f93",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.33,1.67,NA,137.72,153.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Kris Bryant grounds out, shortstop Xander Bogaerts to first baseman Jake Cronenworth.",0,0,0,16,"top",3,"2023-04-02T20:41:22.754Z","2023-04-02T20:42:39.617Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,592178,"Kris Bryant","/api/v1/people/592178","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,84.7,1,0.91,0.4048,5.7126,31.3364,-13.7004,-4.4047,9.9784,-0.5435,3.142,2.16,-135.615,-3.945,-0.7807,50.0024,5.5797,-8.1544,27.6,3.6,24,2196,205,NA,NA,NA,NA,NA,NA,FALSE,-14.3,17.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",2,"2023-04-02T20:41:54.738Z","2023-04-02T20:41:58.554Z",TRUE,"pitch","b91913b2-6569-45b6-b507-fbc96db092c7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3097,1.6956,NA,176.43,180.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Kris Bryant grounds out, shortstop Xander Bogaerts to first baseman Jake Cronenworth.",0,0,0,16,"top",3,"2023-04-02T20:41:22.754Z","2023-04-02T20:42:39.617Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,592178,"Kris Bryant","/api/v1/people/592178","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,85.3,13,0.92,0.4033,5.9829,31.6544,-21.1986,-9.8601,5.8816,-1.5592,2.1697,1.728,-136.1389,-4.5183,-0.9244,50.0006,5.3304,-18.3871,38.4,6,24,2313,213,NA,NA,NA,NA,NA,NA,FALSE,-21.6,9.8,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",1,"2023-04-02T20:41:41.076Z","2023-04-02T20:41:44.804Z",TRUE,"pitch","3161d429-e2a5-4fbe-b91e-94bab6061335",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3097,1.7184,NA,157.51,205.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Kris Bryant grounds out, shortstop Xander Bogaerts to first baseman Jake Cronenworth.",0,0,0,16,"top",3,"2023-04-02T20:41:22.754Z","2023-04-02T20:42:39.617Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,592178,"Kris Bryant","/api/v1/people/592178","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.4,13,0.9,0.3996,5.9156,30.5365,-18.4417,-9.6635,7.2237,-1.0628,1.2388,3.1567,-137.0965,-7.4804,-0.974,50.0065,5.2633,-18.3847,42,6,24,2318,215,NA,NA,NA,NA,NA,NA,FALSE,-19.2,11.6,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",0,"2023-04-02T20:41:27.624Z","2023-04-02T20:41:31.682Z",TRUE,"pitch","5578b693-5527-48e8-be65-f2887aad9246",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2869,1.7184,NA,86.27,153.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Kris Bryant grounds out, shortstop Xander Bogaerts to first baseman Jake Cronenworth.",0,0,0,16,"top",3,"2023-04-02T20:41:22.754Z","2023-04-02T20:42:39.617Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,592178,"Kris Bryant","/api/v1/people/592178","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,82,3,0.9,0.4226,5.7093,24.0129,-26.57,2.518,3.2887,0.8061,3.1664,3.5462,-129.0465,-0.9429,-0.9073,50.0048,5.5625,4.2955,10.8,6,24,2604,154,NA,NA,NA,NA,NA,NA,FALSE,-28.4,6,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",2,"2023-04-02T20:41:01.416Z","2023-04-02T20:41:06.867Z",TRUE,"pitch","8609d5d7-a673-467f-b1ca-d42a2c3ceb73",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.29,1.56,NA,136.59,137.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Jurickson Profar strikes out swinging.",0,0,0,15,"top",3,"2023-04-02T20:40:20.728Z","2023-04-02T20:41:06.867Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.3,11,0.9,0.3978,5.6504,30.9035,-11.2421,-4.8496,10.9074,-0.5138,3.7434,2.9305,-137.7329,-3.0927,-0.9621,50.0026,5.6422,-9.3071,36,3.6,24,2302,205,NA,NA,NA,NA,NA,NA,TRUE,-11.3,19.3,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",1,"2023-04-02T20:40:40.366Z","2023-04-02T20:40:44.065Z",TRUE,"pitch","18a7682a-2b5f-47ec-bfcf-3453d7f9635f",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.29,1.56,NA,134.17,192.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Jurickson Profar strikes out swinging.",0,0,0,15,"top",3,"2023-04-02T20:40:20.728Z","2023-04-02T20:41:06.867Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.6,80.2,7,0.92,0.4301,5.5636,27.017,-22.8458,-10.4064,5.6817,-0.4505,1.7257,4.5683,-127.4951,-5.1076,-0.9168,50.0006,5.5657,-17.073,33.6,7.2,24,2000,232,NA,NA,NA,NA,NA,NA,FALSE,-26.4,9.4,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",0,"2023-04-02T20:40:22.852Z","2023-04-02T20:40:26.145Z",TRUE,"pitch","2781231f-7be7-47ff-bd03-763809d59cc3",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.29,1.56,NA,92.3,182.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Jurickson Profar strikes out swinging.",0,0,0,15,"top",3,"2023-04-02T20:40:20.728Z","2023-04-02T20:41:06.867Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.5,70.7,9,0.9,0.4893,5.4451,24.2429,-44.8247,7.7107,-10.0181,0.648,2.0933,1.5451,-112.7943,1.5824,-1.0499,50.0008,5.9712,9.7399,13.2,14.4,24,3238,34,NA,NA,NA,NA,NA,NA,FALSE,-63.4,-17.2,-14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",2,"2023-04-02T20:39:53.258Z","2023-04-02T20:39:57.887Z",TRUE,"pitch","f8470623-2ca8-48fc-8eb6-a6b2b514c621",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,0,NA,NA,3.4225,1.6684,NA,123.12,172.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Brian Serven called out on strikes.",0,0,0,14,"top",3,"2023-04-02T20:39:13.080Z","2023-04-02T20:39:57.887Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,661531,"Brian Serven","/api/v1/people/661531","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.6,5,0.89,0.4013,5.8234,31.3085,-11.5673,-4.6115,10.9315,-0.1605,2.4492,2.639,-136.712,-6.6745,-0.5412,50.0043,5.7234,-8.6936,31.2,3.6,24,2170,211,NA,NA,NA,NA,NA,NA,TRUE,-12.6,18.5,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",1,"2023-04-02T20:39:39.712Z","2023-04-02T20:39:43.460Z",TRUE,"pitch","969fb856-23fd-40e4-a4bd-d3d50f996ed4",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.4909,1.6912,NA,124.07,177.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Brian Serven called out on strikes.",0,0,0,14,"top",3,"2023-04-02T20:39:13.080Z","2023-04-02T20:39:57.887Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,661531,"Brian Serven","/api/v1/people/661531","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92,83.9,5,0.92,0.41,5.6519,30.059,-17.3099,-8.6367,8.2345,-0.1855,2.2798,4.362,-133.8206,-5.0959,-0.7183,50.0057,5.4568,-15.5983,38.4,4.8,24,2156,215,NA,NA,NA,NA,NA,NA,FALSE,-18.5,13.9,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",0,"2023-04-02T20:39:27.133Z","2023-04-02T20:39:30.994Z",TRUE,"pitch","6635a461-e0a2-4a2c-bf1e-5a95b7a381d6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5366,1.7367,NA,102.53,175.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Brian Serven called out on strikes.",0,0,0,14,"top",3,"2023-04-02T20:39:13.080Z","2023-04-02T20:39:57.887Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,661531,"Brian Serven","/api/v1/people/661531","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.1,6,0.91,0.4085,5.9174,30.4204,-13.1577,-5.8486,10.4555,0.3796,2.3479,4.6979,-134.3327,-6.3685,-0.6363,50.0013,5.6933,-10.6361,33.6,3.6,24,2161,210,NA,NA,NA,NA,NA,NA,FALSE,-14.5,17.6,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",6,"2023-04-02T20:37:14.221Z","2023-04-02T20:37:18.166Z",TRUE,"pitch","5dd38f5d-e586-401f-9d71-933257d1da3a",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.36,1.52,NA,109.88,146.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Ha-Seong Kim strikes out swinging.",0,0,0,13,"bottom",2,"2023-04-02T20:35:23.156Z","2023-04-02T20:37:18.166Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,79.2,2,0.91,0.438,6.3477,22.9817,-27.1614,-3.2676,3.1567,0.1867,3.4205,-1.1574,-124.6292,-2.3951,1.0805,50.0019,6.6175,-5.1845,10.8,7.2,24,2300,201,NA,NA,NA,NA,NA,NA,TRUE,-31.6,5.4,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",5,"2023-04-02T20:36:53.599Z","2023-04-02T20:36:58.780Z",TRUE,"pitch","dc133858-b8ee-47d5-be3b-c10ba1598ef7",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.3853,1.5912,NA,176.69,200.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Ha-Seong Kim strikes out swinging.",0,0,0,13,"bottom",2,"2023-04-02T20:35:23.156Z","2023-04-02T20:37:18.166Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,84.1,13,0.9,0.4122,6.5554,27.2563,-12.7269,2.3947,10.8623,-1.5659,1.4107,-6.822,-132.6668,-10.6177,0.7229,50.0007,6.3819,4.2871,10.8,3.6,24,2090,156,NA,NA,NA,NA,NA,NA,FALSE,-15.1,17.6,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
