"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718254,"2023-05-09",0,"2023-05-09T02:05:32.891Z","2023-05-09T02:05:37.019Z",TRUE,"pitch","5d5cc332-a9f3-4b24-926c-fbfc3b05f8c8",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.32,1.58,NA,118.19,175.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Anthony Rendon grounds out, third baseman David Hensley to first baseman Jose Abreu.",0,0,0,11,"bottom",2,"2023-05-09T02:05:24.956Z","2023-05-09T02:05:57.498Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",80,73.5,5,0.9,0.4717,6.6664,23.3501,-42.802,3.3543,-7.7971,-0.0312,2.3255,1.3688,-116.448,0.4319,-1.0637,50.0023,6.2109,4.5725,6,13.2,24,2388,21,NA,NA,NA,NA,NA,NA,FALSE,-56.6,-13.7,-6.5,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",4,"2023-05-09T02:03:15.595Z","2023-05-09T02:03:26.163Z",TRUE,"pitch","e3e8802c-7b52-464c-b876-07c0ae3c21c6",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.19,1.48,NA,73.43,141.12,"fly_ball","medium","9",148.44,113.23,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Chas McCormick flies out to right fielder Hunter Renfroe.",0,0,0,10,"top",2,"2023-05-09T02:01:54.522Z","2023-05-09T02:03:26.163Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,676801,"Chas McCormick","/api/v1/people/676801","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.7,76,12,0.91,0.4542,6.2234,22.6604,-22.1625,7.2407,6.7911,1.1429,3.6169,-2.4977,-120.4367,-1.214,1.2508,50.0024,6.0815,10.6717,24,7.2,24,1851,124,82,54,225,NA,NA,NA,TRUE,-27.6,12.2,-12.6,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",3,"2023-05-09T02:02:55.736Z","2023-05-09T02:03:01.040Z",TRUE,"pitch","a74b6cef-1d40-4c0b-8bfb-d24cd3f494db",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.19,1.48,NA,108.51,160.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Chas McCormick flies out to right fielder Hunter Renfroe.",0,0,0,10,"top",2,"2023-05-09T02:01:54.522Z","2023-05-09T02:03:26.163Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,676801,"Chas McCormick","/api/v1/people/676801","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,80.5,2,0.91,0.4308,6.3995,24.2103,-31.2827,-3.4495,0.5405,0.2227,2.9101,-1.0093,-126.8074,-2.0152,1.0733,50.0007,6.1937,-5.6564,10.8,8.4,24,2493,226,NA,NA,NA,NA,NA,NA,FALSE,-35,0.8,6.5,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",2,"2023-05-09T02:02:34.243Z","2023-05-09T02:02:39.602Z",TRUE,"pitch","2b3d21a6-d5c5-44d0-b10a-05975fb14479",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.1423,1.4978,NA,131.09,228.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Chas McCormick flies out to right fielder Hunter Renfroe.",0,0,0,10,"top",2,"2023-05-09T02:01:54.522Z","2023-05-09T02:03:26.163Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,676801,"Chas McCormick","/api/v1/people/676801","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.9,76.7,13,0.9,0.4539,6.2148,21.7738,-20.4437,9.5132,7.944,-0.3696,0.3687,-6.147,-120.341,-8.6302,0.9726,50.0055,5.7908,14.056,31.2,7.2,24,1808,115,NA,NA,NA,NA,NA,NA,FALSE,-27.1,12.7,-16,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",1,"2023-05-09T02:02:22.613Z","2023-05-09T02:02:27.309Z",TRUE,"pitch","2a171766-a34a-4a59-ad81-18cddf09e74c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.1423,1.4978,NA,167.05,165.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Chas McCormick flies out to right fielder Hunter Renfroe.",0,0,0,10,"top",2,"2023-05-09T02:01:54.522Z","2023-05-09T02:03:26.163Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,676801,"Chas McCormick","/api/v1/people/676801","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,80.5,11,0.91,0.4304,6.2396,25.4753,-28.6064,-3.1272,2.1727,-1.3129,2.7245,-4.1948,-127.1304,-3.1046,0.7631,50.0009,6.2263,-5.1302,10.8,7.2,24,2428,180,NA,NA,NA,NA,NA,NA,FALSE,-32.3,3.5,6.6,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",0,"2023-05-09T02:02:09.767Z","2023-05-09T02:02:14.420Z",TRUE,"pitch","abca0393-b8cd-48ad-aebc-4e569ce720f3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1423,1.4978,NA,125.36,186.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Chas McCormick flies out to right fielder Hunter Renfroe.",0,0,0,10,"top",2,"2023-05-09T02:01:54.522Z","2023-05-09T02:03:26.163Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,676801,"Chas McCormick","/api/v1/people/676801","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.3,70.2,8,0.91,0.4953,6.3656,21.924,-42.2197,-4.1708,-8.1282,-0.2193,1.9233,-1.1403,-111.058,0.065,0.8441,50.0051,6.3254,-5.1529,7.2,14.4,24,2807,326,NA,NA,NA,NA,NA,NA,FALSE,-61.7,-14.3,7.8,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",3,"2023-05-09T02:01:30.371Z","2023-05-09T02:01:39.837Z",TRUE,"pitch","ed9c3531-2f76-4104-a8f2-711324fe5ba7",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.56,1.76,NA,113.07,174.63,"fly_ball","hard","8",137.29,42.77,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Flyout","field_out","Jeremy Pena flies out sharply to center fielder Mike Trout.",0,0,0,9,"top",2,"2023-05-09T02:00:20.214Z","2023-05-09T02:01:39.837Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.3,5,0.91,0.4082,6.2437,29.7311,-12.8594,2.2868,10.6031,0.1031,2.3759,-3.376,-134.2883,-7.1564,1.0809,50.005,5.9947,4.167,13.2,3.6,24,1954,153,101.3,35,388,NA,NA,NA,TRUE,-14.4,17.8,-3.4,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",2,"2023-05-09T02:01:10.870Z","2023-05-09T02:01:16.707Z",TRUE,"pitch","e442bfbb-fa20-4421-b3c5-d129d4acddfb",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.5577,1.7782,NA,60.99,222.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Flyout","field_out","Jeremy Pena flies out sharply to center fielder Mike Trout.",0,0,0,9,"top",2,"2023-05-09T02:00:20.214Z","2023-05-09T02:01:39.837Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.6,76.3,14,0.9,0.4526,6.2793,25.9455,-21.483,8.3892,7.219,1.4693,0.6076,-2.0484,-121.4826,-7.852,1.2388,50.001,5.7774,12.4158,27.6,7.2,24,1641,124,NA,NA,NA,NA,NA,NA,FALSE,-28.3,11.3,-14.6,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",1,"2023-05-09T02:00:47.994Z","2023-05-09T02:00:57.906Z",TRUE,"pitch","666813b8-45a3-47fc-9527-01988e6a0119",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.56,1.76,NA,90.52,218.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Flyout","field_out","Jeremy Pena flies out sharply to center fielder Mike Trout.",0,0,0,9,"top",2,"2023-05-09T02:00:20.214Z","2023-05-09T02:01:39.837Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.6,76,14,0.91,0.4562,6.2555,23.3298,-20.3376,8.4764,8.1089,0.6946,0.7514,-3.8747,-120.0708,-7.8103,1.2284,50.001,5.857,12.3708,27.6,7.2,24,1616,117,NA,NA,NA,NA,NA,NA,FALSE,-27.1,13.1,-14.4,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",0,"2023-05-09T02:00:31.598Z","2023-05-09T02:00:35.664Z",TRUE,"pitch","0dbb73d8-78b3-4509-aefc-1c5bf4e457e3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5353,1.7782,NA,79.68,108.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Flyout","field_out","Jeremy Pena flies out sharply to center fielder Mike Trout.",0,0,0,9,"top",2,"2023-05-09T02:00:20.214Z","2023-05-09T02:01:39.837Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.2,67.7,12,0.91,0.5098,6.3258,20.2094,-42.5667,-7.0187,-8.9076,0.979,4.8334,1.7324,-107.7999,6.3043,1.0727,50.002,6.5928,-8.1905,10.8,14.4,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-64.1,-13.9,12.1,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",7,"2023-05-09T01:59:53.524Z","2023-05-09T02:00:00.565Z",TRUE,"pitch","c45905d4-d203-498b-bcb0-4db5edf8b39a",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.51,1.73,NA,115.13,189.66,"ground_ball","hard","4",149.02,142.62,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Kyle Tucker grounds out sharply, second baseman Brandon Drury to first baseman Gio Urshela.",0,0,0,8,"top",2,"2023-05-09T01:57:18.165Z","2023-05-09T02:00:00.565Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,79.1,8,0.91,0.4369,6.2277,27.2423,-30.8543,-2.0185,0.8275,0.049,1.8193,-1.867,-125.7311,-4.3366,1.0654,50.0021,6.0912,-3.2069,6,8.4,24,2503,239,103.5,-10,10,NA,NA,NA,TRUE,-36.1,0.7,4.1,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",6,"2023-05-09T01:59:34.731Z","2023-05-09T01:59:40.301Z",TRUE,"pitch","e4c36895-a0c2-4eae-96b2-309dd31ef0e0",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.4403,1.7481,NA,88.35,202.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Kyle Tucker grounds out sharply, second baseman Brandon Drury to first baseman Gio Urshela.",0,0,0,8,"top",2,"2023-05-09T01:57:18.165Z","2023-05-09T02:00:00.565Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.9,76.9,14,0.87,0.4467,6.2664,28.2106,-20.2622,7.2964,7.8552,0.7516,1.3453,-2.9332,-123.3674,-6.8833,1.0187,50.004,5.9217,11.0673,25.2,6,24,1751,121,NA,NA,NA,NA,NA,NA,FALSE,-25.9,12.6,-12.4,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",5,"2023-05-09T01:59:15.971Z","2023-05-09T01:59:20.364Z",TRUE,"pitch","306d930f-3cee-46d1-9b60-db43486ebaff",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.4628,1.7481,NA,166.43,179.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Kyle Tucker grounds out sharply, second baseman Brandon Drury to first baseman Gio Urshela.",0,0,0,8,"top",2,"2023-05-09T01:57:18.165Z","2023-05-09T02:00:00.565Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,80.2,13,0.91,0.4315,6.0983,27.0804,-29.8511,-2.5078,1.4217,-1.2968,2.2013,-4.2709,-127.1391,-3.9813,0.7332,50.0015,6.1676,-4.0865,9.6,7.2,24,2473,220,NA,NA,NA,NA,NA,NA,FALSE,-34.1,1.9,5.5,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",4,"2023-05-09T01:58:55.937Z","2023-05-09T01:59:03.456Z",TRUE,"pitch","16f343c2-e570-4583-8a78-992017c46dde",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.4832,1.6318,NA,134.22,190.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Kyle Tucker grounds out sharply, second baseman Brandon Drury to first baseman Gio Urshela.",0,0,0,8,"top",2,"2023-05-09T01:57:18.165Z","2023-05-09T02:00:00.565Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.2,84.1,7,0.93,0.4097,6.3329,30.4618,-20.7003,9.8603,6.3488,-0.4519,1.7825,-6.2522,-133.9868,-7.4554,0.6374,50.0058,6.094,17.8308,36,6,24,1808,146,NA,NA,NA,NA,NA,NA,FALSE,-22.4,10,-16.4,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",3,"2023-05-09T01:58:34.328Z","2023-05-09T01:58:41.767Z",TRUE,"pitch","48627f6a-4d1d-402e-81b4-fa498cb70525",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.5301,1.7481,NA,70.11,175.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Kyle Tucker grounds out sharply, second baseman Brandon Drury to first baseman Gio Urshela.",0,0,0,8,"top",2,"2023-05-09T01:57:18.165Z","2023-05-09T02:00:00.565Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.1,76,14,0.9,0.4538,6.101,24.9159,-22.9237,8.588,6.2809,1.2301,2.3534,-2.246,-120.9788,-3.9639,1.0581,50.0053,6.0367,12.6558,27.6,7.2,24,1812,122,NA,NA,NA,NA,NA,NA,FALSE,-29.2,10.7,-15,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",2,"2023-05-09T01:58:11.468Z","2023-05-09T01:58:16.412Z",TRUE,"pitch","5412ef4e-5336-4906-b3f7-df2fea4352ba",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.51,1.73,NA,64.82,183.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Kyle Tucker grounds out sharply, second baseman Brandon Drury to first baseman Gio Urshela.",0,0,0,8,"top",2,"2023-05-09T01:57:18.165Z","2023-05-09T02:00:00.565Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.4,74.2,14,0.9,0.4642,6.1382,24.7586,-21.5739,9.061,7.5347,1.3688,2.0603,-2.517,-118.454,-4.6853,1.2745,50.0023,6.0615,12.7457,28.8,7.2,24,1785,121,NA,NA,NA,NA,NA,NA,FALSE,-28.9,12.6,-15.7,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",1,"2023-05-09T01:57:51.161Z","2023-05-09T01:57:54.932Z",TRUE,"pitch","7e1c4a65-0bab-4458-8712-ca49c8448ab7",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.51,1.73,NA,80.14,162.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Kyle Tucker grounds out sharply, second baseman Brandon Drury to first baseman Gio Urshela.",0,0,0,8,"top",2,"2023-05-09T01:57:18.165Z","2023-05-09T02:00:00.565Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.2,83.6,12,0.89,0.4127,6.1254,28.3271,-18.5194,7.4222,7.6508,0.9669,2.8139,-2.4358,-132.7171,-5.1925,0.9323,50.0005,6.1439,13.2423,33.6,4.8,24,1945,150,NA,NA,NA,NA,NA,NA,FALSE,-19.9,13,-13,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
