"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y"
717318,"2023-07-21",1,"2023-07-21T23:28:18.865Z","2023-07-21T23:28:22.054Z",TRUE,"pitch","e80e49d3-d97a-4498-95ea-daf4dde7c414",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.14,1.55,NA,82.77,214.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Anthony Volpe grounds out, third baseman Maikel Garcia to first baseman Nick Pratto.",0,0,1,12,"bottom",2,"2023-07-21T23:27:47.754Z","2023-07-21T23:29:07.939Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,79.2,14,2,0.4384,6.4894,25.7187,-30.7843,-0.4919,0.8762,0.8979,0.8905,7.0689,-125.0388,-5.2126,-1.9043,50.0002,5.5343,-0.7777,1.2,8.4,24,2402,34,NA,NA,NA,NA,NA,NA,FALSE,-36.5,0.6,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",0,"2023-07-21T23:28:03.189Z","2023-07-21T23:28:08.074Z",TRUE,"pitch","fc926575-f1ce-4821-bca6-5b2cd15806e3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1928,1.5786,NA,134.92,154.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Anthony Volpe grounds out, third baseman Maikel Garcia to first baseman Nick Pratto.",0,0,1,12,"bottom",2,"2023-07-21T23:27:47.754Z","2023-07-21T23:29:07.939Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Kansas City Royals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.6,72.7,1,2,0.4749,6.2907,24.1782,-41.9995,4.8121,-7.3111,-0.4702,3.1188,1.583,-115.8847,2.3392,-1.7898,50.0051,6.1451,6.4637,9.6,13.2,24,2389,36,NA,NA,NA,NA,NA,NA,FALSE,-55.8,-12.2,-9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",3,"2023-07-21T23:27:27.849Z","2023-07-21T23:27:38.689Z",TRUE,"pitch","89d3d7d3-2dae-4ffd-8461-95d15fb49d3c",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.27,1.57,NA,115.39,195.13,"fly_ball","medium","7",87.07,65.7,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","DJ LeMahieu flies out to left fielder Edward Olivares.",0,0,1,11,"bottom",2,"2023-07-21T23:26:29.025Z","2023-07-21T23:27:38.689Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Kansas City Royals","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.6,74.2,8,2,0.468,6.1929,23.6623,-39.4943,5.0183,-5.2822,0.0422,1.6168,2.741,-117.3587,-1.5898,-1.7956,50.0049,6.0052,6.9511,10.8,12,24,2322,35,94.4,39,345,NA,NA,NA,TRUE,-52,-9.7,-9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",2,"2023-07-21T23:27:11.234Z","2023-07-21T23:27:16.100Z",TRUE,"pitch","1265f5e4-fa4e-440d-835d-dc6286577300",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.2711,1.568,NA,78.6,181.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","DJ LeMahieu flies out to left fielder Edward Olivares.",0,0,1,11,"bottom",2,"2023-07-21T23:26:29.025Z","2023-07-21T23:27:38.689Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.8,14,2,0.389,6.4111,30.1822,-13.9563,-6.128,9.0621,1.0073,2.1189,9.863,-140.4975,-6.8877,-1.7436,50.003,5.4994,-12.3202,33.6,3.6,24,2554,212,NA,NA,NA,NA,NA,NA,FALSE,-14,15.2,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",1,"2023-07-21T23:26:55.355Z","2023-07-21T23:26:59.084Z",TRUE,"pitch","c5181748-4bbd-43e8-aa63-bf286d7a9883",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.27,1.57,NA,87.22,197.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","DJ LeMahieu flies out to left fielder Edward Olivares.",0,0,1,11,"bottom",2,"2023-07-21T23:26:29.025Z","2023-07-21T23:27:38.689Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,79,9,2,0.4366,6.426,28.8993,-31.7282,0.8271,0.2772,0.7814,1.5252,6.2804,-126.1089,-3.7541,-1.8627,50.0012,5.6304,1.3123,4.8,8.4,24,2292,45,NA,NA,NA,NA,NA,NA,FALSE,-37,-0.2,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",0,"2023-07-21T23:26:39.153Z","2023-07-21T23:26:43.304Z",TRUE,"pitch","27e066b6-0717-468d-b836-36a82c4275f0",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2711,1.5944,NA,120.65,179.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","DJ LeMahieu flies out to left fielder Edward Olivares.",0,0,1,11,"bottom",2,"2023-07-21T23:26:29.025Z","2023-07-21T23:27:38.689Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.9,5,2,0.3965,6.4573,30.5452,-12.7777,-4.1452,10.0357,-0.0957,2.1839,6.3423,-138.099,-6.9036,-1.8828,50.0046,5.5745,-8.0135,25.2,3.6,24,2587,218,NA,NA,NA,NA,NA,NA,FALSE,-13.4,16.9,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",2,"2023-07-21T23:25:52.263Z","2023-07-21T23:26:17.236Z",TRUE,"pitch","12008fb7-61ce-4f63-add9-a9e75298540a",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,0,NA,NA,3.6,1.77,NA,134.78,170.91,"fly_ball","medium","9",218.5,79.2,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Home Run","home_run","Franchy Cordero homers (6) on a fly ball to right field.",1,0,1,10,"bottom",2,"2023-07-21T23:25:04.250Z","2023-07-21T23:26:17.236Z",TRUE,TRUE,FALSE,FALSE,65,1,1,0,614173,"Franchy Cordero","/api/v1/people/614173","L","Left",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Kansas City Royals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.5,77.8,4,2,0.4448,6.3965,24.2742,-29.1984,-0.6868,1.9359,-0.4666,2.5136,4.3629,-123.0998,-1.9211,-2.1721,50.0023,5.7744,-1.0556,0,8.4,24,2350,77,96.7,29,373,NA,NA,NA,FALSE,-34.9,3.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",1,"2023-07-21T23:25:37.952Z","2023-07-21T23:25:41.848Z",TRUE,"pitch","33f7a387-fffe-4e5e-8bdc-7cf437739e6e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.7367,1.8315,NA,90.02,122.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Home Run","home_run","Franchy Cordero homers (6) on a fly ball to right field.",1,0,1,10,"bottom",2,"2023-07-21T23:25:04.250Z","2023-07-21T23:26:17.236Z",TRUE,TRUE,FALSE,FALSE,65,1,1,0,614173,"Franchy Cordero","/api/v1/people/614173","L","Left",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.9,12,2,0.3965,6.363,29.3485,-15.3701,-5.1726,8.6894,0.7078,4.2954,9.234,-137.8873,-1.2987,-2.0056,50.0059,5.8047,-10.0075,27.6,3.6,24,2505,211,NA,NA,NA,NA,NA,NA,FALSE,-14.6,15.7,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",0,"2023-07-21T23:25:24.342Z","2023-07-21T23:25:28.278Z",TRUE,"pitch","72af643c-7cbe-4a81-aeff-90bf3307ba42",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.7101,1.805,NA,126.16,169.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Home Run","home_run","Franchy Cordero homers (6) on a fly ball to right field.",1,0,1,10,"bottom",2,"2023-07-21T23:25:04.250Z","2023-07-21T23:26:17.236Z",TRUE,TRUE,FALSE,FALSE,65,1,1,0,614173,"Franchy Cordero","/api/v1/people/614173","L","Left",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Kansas City Royals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.1,72.8,5,2,0.4766,6.2831,22.3352,-39.56,6.2795,-5.5265,-0.2403,2.5582,1.8132,-115.1456,0.7324,-1.8547,50.0035,6.0784,8.3912,12,12,24,2498,39,NA,NA,NA,NA,NA,NA,FALSE,-53.4,-9.5,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",1,"2023-07-21T23:23:11.765Z","2023-07-21T23:23:22.482Z",TRUE,"pitch","f1104a12-c3de-4d3b-9891-60da34737536",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.63,1.75,NA,108.97,163.06,"popup","medium","2",132.66,213.89,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Pop Out","field_out","Edward Olivares pops out to catcher Kyle Higashioka in foul territory.",0,0,0,9,"top",2,"2023-07-21T23:22:44.786Z","2023-07-21T23:23:22.482Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,658668,"Edward Olivares","/api/v1/people/658668","R","Right",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Yankees","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.1,84,5,0.9,0.4118,6.2089,26.8825,-27.1317,2.4412,2.8066,0.2106,2.8045,4.0697,-132.7158,-1.8522,-1.6563,50,5.4766,4.3772,10.8,6,24,2876,180,84.4,86,27,NA,NA,NA,TRUE,-27.8,4.9,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",0,"2023-07-21T23:22:58.589Z","2023-07-21T23:23:02.764Z",TRUE,"pitch","7edf06a6-a5a2-4b5c-a955-46648e5c51a2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.7101,1.8841,NA,109.07,175.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Pop Out","field_out","Edward Olivares pops out to catcher Kyle Higashioka in foul territory.",0,0,0,9,"top",2,"2023-07-21T23:22:44.786Z","2023-07-21T23:23:22.482Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,658668,"Edward Olivares","/api/v1/people/658668","R","Right",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,85.7,8,0.91,0.4025,6.3843,29.7367,-23.1616,-6.465,4.8055,0.2081,2.3342,6.3237,-136.0643,-3.9939,-1.3057,50.0036,5.4251,-12.1279,24,6,24,2563,216,NA,NA,NA,NA,NA,NA,FALSE,-23.3,8,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",1,"2023-07-21T23:22:29.415Z","2023-07-21T23:22:37.576Z",TRUE,"pitch","5d8ca1c0-0e06-48cb-bf9b-3c4205e54082",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.49,1.65,NA,106.77,168.34,"fly_ball","medium","9",177.82,103.64,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Flyout","field_out","Michael Massey flies out to right fielder Giancarlo Stanton.",0,0,0,8,"top",2,"2023-07-21T23:22:15.503Z","2023-07-21T23:22:37.576Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,686681,"Michael Massey","/api/v1/people/686681","L","Left",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Yankees","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.5,85,5,0.9,0.4085,6.0163,25.1305,-23.8015,2.009,4.5866,0.2683,2.609,3.9763,-133.4086,-3.2042,-1.495,50.0065,5.516,3.6692,9.6,6,24,2874,171,74.9,33,271,NA,NA,NA,TRUE,-24.2,7.9,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",0,"2023-07-21T23:22:17.611Z","2023-07-21T23:22:21.931Z",TRUE,"pitch","72c8d5b7-6ae7-4d0b-828b-05533ff72ef6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5781,1.7787,NA,145.95,182.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Flyout","field_out","Michael Massey flies out to right fielder Giancarlo Stanton.",0,0,0,8,"top",2,"2023-07-21T23:22:15.503Z","2023-07-21T23:22:37.576Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,686681,"Michael Massey","/api/v1/people/686681","L","Left",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Yankees","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.4,78.9,7,0.91,0.439,6.1576,23.5161,-25.0744,5.3384,4.4951,-0.7594,2.0959,1.3156,-124.4589,-2.84,-1.9877,50.0017,5.3147,8.4255,19.2,7.2,24,3076,95,NA,NA,NA,NA,NA,NA,FALSE,-29.4,7.8,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",0,"2023-07-21T23:21:48.121Z","2023-07-21T23:21:57.653Z",TRUE,"pitch","bea5b229-6bce-4763-98f1-7c5f47c6f0ec",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.36,1.6,NA,112.09,179.53,"fly_ball","hard","7",54.62,77.52,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Flyout","field_out","MJ Melendez flies out sharply to left fielder Franchy Cordero.",0,0,0,7,"top",2,"2023-07-21T23:21:28.935Z","2023-07-21T23:21:57.653Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,86.1,5,0.9,0.4026,6.3366,26.4856,-24.6544,-4.8693,4.0017,0.1289,2.1944,6.5787,-135.4575,-4.1338,-1.6861,50.0025,5.4409,-9.1503,16.8,6,24,2551,226,100.8,42,349,NA,NA,NA,TRUE,-24.6,6.6,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",2,"2023-07-21T23:19:37.821Z","2023-07-21T23:19:46.150Z",TRUE,"pitch","92fa7805-25ca-4d9a-aacb-8b56ff0b3b54",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.72,1.78,NA,109.68,172.91,"fly_ball","medium","7",52.47,74.29,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Flyout","field_out","Giancarlo Stanton flies out to left fielder Edward Olivares.",0,0,0,6,"bottom",1,"2023-07-21T23:18:58.854Z","2023-07-21T23:19:46.150Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Kansas City Royals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,79.9,5,2,0.4314,6.3141,28.2788,-30.777,-0.103,0.8584,0.1922,2.4398,5.5659,-127.3952,-2.2192,-2.0156,50.0032,5.7756,-0.1679,1.2,8.4,24,2330,83,94.1,31,358,NA,NA,NA,TRUE,-34.7,1.2,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",1,"2023-07-21T23:19:18.223Z","2023-07-21T23:19:21.751Z",TRUE,"pitch","7dc00b0d-05d7-476c-8794-52ecf425ec1a",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.72,1.78,NA,105.48,161.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Flyout","field_out","Giancarlo Stanton flies out to left fielder Edward Olivares.",0,0,0,6,"bottom",1,"2023-07-21T23:18:58.854Z","2023-07-21T23:19:46.150Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.4,6,2,0.3981,6.2771,30.4267,-11.9028,-6.3254,10.5777,0.3023,2.8661,8.1362,-137.556,-5.4111,-1.8716,50.0065,5.6654,-12.1275,38.4,3.6,24,2615,222,NA,NA,NA,NA,NA,NA,FALSE,-12.4,18.1,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
