"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
717985,"2023-05-28",4,"2023-05-28T18:35:18.193Z","2023-05-28T18:35:22.036Z",TRUE,"pitch","63a68fd8-af52-41c5-ad3f-99fd323ee35a",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.39,1.65,NA,121.21,171.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","MJ Melendez flies out sharply to center fielder Alex Call.",0,0,0,12,"bottom",2,"2023-05-28T18:34:10.717Z","2023-05-28T18:35:47.068Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,88.3,5,2,0.3918,7.0704,28.4772,-11.8219,1.6787,10.2631,-0.1104,2.5076,-5.4464,-139.2757,-6.7632,1.6442,50.0047,5.7334,3.3296,9.6,2.4,24,2201,156,NA,NA,NA,NA,NA,NA,FALSE,-12.1,17.5,-2,NA,NA,NA,NA,NA,TRUE,FALSE,545121,"Ildemaro Vargas","/api/v1/people/545121",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",3,"2023-05-28T18:35:03.203Z","2023-05-28T18:35:08.189Z",TRUE,"pitch","6ab463a3-d2b2-4f9e-8557-5406515f5bcf",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.39,1.65,NA,118.17,149.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","MJ Melendez flies out sharply to center fielder Alex Call.",0,0,0,12,"bottom",2,"2023-05-28T18:34:10.717Z","2023-05-28T18:35:47.068Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Washington Nationals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,80.9,2,2,0.4273,6.867,25.4243,-28.5416,-1.4828,2.1837,-0.0306,3.3184,-4.0208,-127.9877,-0.8435,1.7509,50.0048,5.8794,-2.47,6,7.2,24,2045,204,NA,NA,NA,NA,NA,NA,FALSE,-31.2,4,3.6,NA,NA,NA,NA,NA,TRUE,FALSE,545121,"Ildemaro Vargas","/api/v1/people/545121",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",2,"2023-05-28T18:34:44.742Z","2023-05-28T18:34:49.138Z",TRUE,"pitch","ca76ca4a-5c65-40f3-94a2-8d01045ce81d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.5262,1.7582,NA,128.65,225.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","MJ Melendez flies out sharply to center fielder Alex Call.",0,0,0,12,"bottom",2,"2023-05-28T18:34:10.717Z","2023-05-28T18:35:47.068Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Washington Nationals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,82.4,13,2,0.4244,7.0531,23.5247,-26.8627,-1.4643,3.139,-0.3056,0.4825,-4.8457,-128.4527,-7.9073,1.7862,50.0039,5.6523,-2.4762,6,7.2,24,1973,190,NA,NA,NA,NA,NA,NA,FALSE,-30.5,4.3,3.6,NA,NA,NA,NA,NA,TRUE,FALSE,545121,"Ildemaro Vargas","/api/v1/people/545121",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",1,"2023-05-28T18:34:30.047Z","2023-05-28T18:34:34.207Z",TRUE,"pitch","6cc7df25-9916-4e59-a482-7962ff8b86db",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.4391,1.6423,NA,101.51,151.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","MJ Melendez flies out sharply to center fielder Alex Call.",0,0,0,12,"bottom",2,"2023-05-28T18:34:10.717Z","2023-05-28T18:35:47.068Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Washington Nationals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,81.6,3,2,0.4253,6.8031,23.4734,-29.1058,-0.1733,1.8193,0.4064,3.2279,-3.6988,-128.1812,-0.9096,1.8833,50.0005,5.8353,-0.2915,2.4,7.2,24,2011,197,NA,NA,NA,NA,NA,NA,FALSE,-31.6,3.4,1.1,NA,NA,NA,NA,NA,TRUE,FALSE,545121,"Ildemaro Vargas","/api/v1/people/545121",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",0,"2023-05-28T18:34:14.459Z","2023-05-28T18:34:18.612Z",TRUE,"pitch","a8700126-f659-4844-85c0-0c38460e5ead",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3809,1.5553,NA,161.4,220.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","MJ Melendez flies out sharply to center fielder Alex Call.",0,0,0,12,"bottom",2,"2023-05-28T18:34:10.717Z","2023-05-28T18:35:47.068Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Washington Nationals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,82.3,13,2,0.4245,7.016,23.6951,-26.1495,-0.4354,3.5655,-1.1648,0.6826,-7.1499,-128.455,-7.6146,1.6979,50.0049,5.6845,-0.7357,3.6,6,24,1902,191,NA,NA,NA,NA,NA,NA,FALSE,-29.6,5.2,2.2,NA,NA,NA,NA,NA,TRUE,FALSE,545121,"Ildemaro Vargas","/api/v1/people/545121",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",7,"2023-05-28T18:31:48.905Z","2023-05-28T18:31:52.187Z",TRUE,"pitch","e168d584-845c-4dcf-a761-550e5a1ccb63",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.3,1.62,NA,82.29,176.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Riley Adams strikes out swinging.",0,0,0,11,"top",2,"2023-05-28T18:30:01.243Z","2023-05-28T18:31:52.187Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,656180,"Riley Adams","/api/v1/people/656180","R","Right",663738,"Daniel Lynch IV","/api/v1/people/663738","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Kansas City Royals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.9,77.3,14,0.91,0.4478,6.5468,22.9745,-21.4722,6.4241,7.0545,0.9107,2.3139,-3.9043,-122.088,-4.1331,1.6921,50.0009,5.8661,9.7425,21.6,6,24,1671,132,NA,NA,NA,NA,NA,NA,TRUE,-26.6,12.1,-10.8,NA,NA,NA,NA,NA,TRUE,TRUE,545121,"Ildemaro Vargas","/api/v1/people/545121",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",6,"2023-05-28T18:31:31.385Z","2023-05-28T18:31:36.285Z",TRUE,"pitch","60ac5ffd-92d1-4f68-9bee-3dc101d3b43c",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.3,1.62,NA,109.8,143.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Riley Adams strikes out swinging.",0,0,0,11,"top",2,"2023-05-28T18:30:01.243Z","2023-05-28T18:31:52.187Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,656180,"Riley Adams","/api/v1/people/656180","R","Right",663738,"Daniel Lynch IV","/api/v1/people/663738","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.3,12,0.9,0.4031,6.5346,29.7148,-14.9799,1.7111,9.194,0.1888,3.5307,-3.4363,-135.8774,-3.5589,1.2474,50.0024,5.898,3.2001,8.4,3.6,24,2014,152,NA,NA,NA,NA,NA,NA,FALSE,-15.2,16.1,-2.4,NA,NA,NA,NA,NA,TRUE,TRUE,545121,"Ildemaro Vargas","/api/v1/people/545121",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",5,"2023-05-28T18:31:13.485Z","2023-05-28T18:31:19.916Z",TRUE,"pitch","7fa27174-3971-49b3-8858-6afb3efe865d",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.352,1.6713,NA,124.34,125.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Riley Adams strikes out swinging.",0,0,0,11,"top",2,"2023-05-28T18:30:01.243Z","2023-05-28T18:31:52.187Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,656180,"Riley Adams","/api/v1/people/656180","R","Right",663738,"Daniel Lynch IV","/api/v1/people/663738","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,86,11,0.89,0.4004,6.8174,28.8099,-16.8339,1.4607,8.0881,-0.1925,4.189,-4.4874,-136.5474,-1.512,1.2792,50.0032,5.9028,2.7709,6,3.6,24,1984,166,NA,NA,NA,NA,NA,NA,FALSE,-16.4,14.5,-1.8,NA,NA,NA,NA,NA,TRUE,TRUE,545121,"Ildemaro Vargas","/api/v1/people/545121",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",3,"2023-05-28T18:30:52.014Z","2023-05-28T18:30:57.928Z",TRUE,"pitch","363cb2c4-7414-4c1e-b19f-a5be8f406a39",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.3,1.62,NA,119.74,143.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Riley Adams strikes out swinging.",0,0,0,11,"top",2,"2023-05-28T18:30:01.243Z","2023-05-28T18:31:52.187Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,656180,"Riley Adams","/api/v1/people/656180","R","Right",663738,"Daniel Lynch IV","/api/v1/people/663738","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.3,11,0.89,0.4036,6.8158,29.2994,-15.4113,1.4207,8.9853,-0.0718,3.527,-4.5196,-135.6319,-3.4487,1.4306,50.0028,5.8878,2.651,6,3.6,24,2057,170,NA,NA,NA,NA,NA,NA,FALSE,-15.7,15.7,-1.7,NA,NA,NA,NA,NA,TRUE,TRUE,545121,"Ildemaro Vargas","/api/v1/people/545121",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",2,"2023-05-28T18:30:39.364Z","2023-05-28T18:30:43.520Z",TRUE,"pitch","078860fd-abd3-4b3a-8350-31e4d71c18b9",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.2909,1.6713,NA,158.3,178.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Riley Adams strikes out swinging.",0,0,0,11,"top",2,"2023-05-28T18:30:01.243Z","2023-05-28T18:31:52.187Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,656180,"Riley Adams","/api/v1/people/656180","R","Right",663738,"Daniel Lynch IV","/api/v1/people/663738","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81.3,13,0.93,0.4261,6.4681,26.5018,-26.9459,-3.0115,3.1225,-1.0835,2.2339,-5.6869,-128.5144,-4.203,1.5487,50.0013,5.9822,-5.0388,12,7.2,24,2251,211,NA,NA,NA,NA,NA,NA,FALSE,-30.1,4.9,6.7,NA,NA,NA,NA,NA,TRUE,TRUE,545121,"Ildemaro Vargas","/api/v1/people/545121",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",1,"2023-05-28T18:30:25.219Z","2023-05-28T18:30:28.451Z",TRUE,"pitch","5f9b83a0-a9be-44bc-bffa-2c61edb84866",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.3,1.62,NA,126.06,201.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Riley Adams strikes out swinging.",0,0,0,11,"top",2,"2023-05-28T18:30:01.243Z","2023-05-28T18:31:52.187Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,656180,"Riley Adams","/api/v1/people/656180","R","Right",663738,"Daniel Lynch IV","/api/v1/people/663738","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,80.5,13,0.87,0.4313,6.6684,25.9151,-28.6054,-3.4469,2.1835,-0.2377,1.3642,-3.8513,-126.9648,-5.4857,1.7464,50.0004,5.8281,-5.6286,12,7.2,24,2214,208,NA,NA,NA,NA,NA,NA,FALSE,-33,3,7.1,NA,NA,NA,NA,NA,TRUE,TRUE,545121,"Ildemaro Vargas","/api/v1/people/545121",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",0,"2023-05-28T18:30:11.722Z","2023-05-28T18:30:16.035Z",TRUE,"pitch","1baac30f-0bbd-4ef7-96d8-28f14601759d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.381,1.7003,NA,135.39,144.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Riley Adams strikes out swinging.",0,0,0,11,"top",2,"2023-05-28T18:30:01.243Z","2023-05-28T18:31:52.187Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,656180,"Riley Adams","/api/v1/people/656180","R","Right",663738,"Daniel Lynch IV","/api/v1/people/663738","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.4,11,2,0.3992,6.8334,28.8896,-13.9505,2.594,9.5514,-0.4824,3.5093,-6.0538,-136.9441,-3.8295,1.4152,50.0065,5.8736,4.9518,14.4,3.6,24,2155,170,NA,NA,NA,NA,NA,NA,FALSE,-14,16.7,-3.5,NA,NA,NA,NA,NA,TRUE,TRUE,545121,"Ildemaro Vargas","/api/v1/people/545121",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",4,"2023-05-28T18:31:00.432Z","2023-05-28T18:31:13.485Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,656180,"/api/v1/people/656180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Riley Adams strikes out swinging.",0,0,0,11,"top",2,"2023-05-28T18:30:01.243Z","2023-05-28T18:31:52.187Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,656180,"Riley Adams","/api/v1/people/656180","R","Right",663738,"Daniel Lynch IV","/api/v1/people/663738","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,545121,"Ildemaro Vargas","/api/v1/people/545121",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",5,"2023-05-28T18:29:43.727Z","2023-05-28T18:29:47.518Z",TRUE,"pitch","4c79bb8e-ca93-45e6-85bb-972b02723c5b",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.42,1.57,NA,128.58,197.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Michael Chavis strikes out swinging.",0,0,0,10,"top",2,"2023-05-28T18:28:14.982Z","2023-05-28T18:29:47.518Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656308,"Michael Chavis","/api/v1/people/656308","R","Right",663738,"Daniel Lynch IV","/api/v1/people/663738","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,80.8,7,0.88,0.4302,6.6415,24.7709,-28.6002,-3.9904,2.1757,-0.3038,1.5409,-3.5728,-127.0605,-5.1578,1.6364,50.0035,5.8556,-6.5585,13.2,7.2,24,2242,228,NA,NA,NA,NA,NA,NA,TRUE,-32.6,3,8,NA,NA,NA,NA,NA,TRUE,TRUE,545121,"Ildemaro Vargas","/api/v1/people/545121",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",4,"2023-05-28T18:29:26.753Z","2023-05-28T18:29:31.136Z",TRUE,"pitch","1ef770be-7d0e-4d52-91c3-2d2a5a5db867",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.4109,1.5553,NA,155.68,215.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Michael Chavis strikes out swinging.",0,0,0,10,"top",2,"2023-05-28T18:28:14.982Z","2023-05-28T18:29:47.518Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656308,"Michael Chavis","/api/v1/people/656308","R","Right",663738,"Daniel Lynch IV","/api/v1/people/663738","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.2,82.8,13,0.92,0.4211,6.7075,25.0616,-24.8477,-1.1539,4.2671,-1.0147,0.8779,-6.3284,-129.6835,-7.8071,1.5991,50.004,5.8,-1.9804,7.2,6,24,2255,198,NA,NA,NA,NA,NA,NA,FALSE,-28,6.4,3.4,NA,NA,NA,NA,NA,TRUE,TRUE,545121,"Ildemaro Vargas","/api/v1/people/545121",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",2,"2023-05-28T18:28:55.422Z","2023-05-28T18:28:59.350Z",TRUE,"pitch","d813ccdd-527d-4569-9a00-5aaf30632cdb",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.42,1.57,NA,96.97,138.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Michael Chavis strikes out swinging.",0,0,0,10,"top",2,"2023-05-28T18:28:14.982Z","2023-05-28T18:29:47.518Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656308,"Michael Chavis","/api/v1/people/656308","R","Right",663738,"Daniel Lynch IV","/api/v1/people/663738","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.9,12,2,0.4012,6.82,28.8535,-15.7,3.3393,8.7189,0.5255,3.7267,-4.1985,-136.3228,-2.6714,1.6489,50.0046,5.798,6.311,18,3.6,24,2205,161,NA,NA,NA,NA,NA,NA,FALSE,-15.6,15.5,-5.2,NA,NA,NA,NA,NA,TRUE,TRUE,545121,"Ildemaro Vargas","/api/v1/people/545121",NA,NA,NA,NA,NA,NA,NA,NA,NA
