"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y"
745839,"2024-04-13",2,"2024-04-13T18:25:17.901Z","2024-04-13T18:25:21.691Z",TRUE,"pitch","8a896973-c788-41db-82e6-feae15a5d0ee",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.26,1.57,NA,114.19,178.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Groundout","field_out","Omar Narváez grounds out, second baseman Nick Loftin to first baseman Salvador Perez.",0,4,3,21,"bottom",2,"2024-04-13T18:24:40.085Z","2024-04-13T18:26:35.139Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,553882,"Omar Narváez","/api/v1/people/553882","L","Left",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Kansas City Royals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.7,74.6,5,0.91,0.4659,6.2364,21.9343,-37.1411,2.1992,-3.5491,0.0738,2.2492,3.8187,-117.4934,-0.4948,-1.8572,50.0014,5.9093,3.0789,6,10.8,24,2665,39,NA,NA,NA,NA,NA,NA,FALSE,-48.1,-6.2,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",1,"2024-04-13T18:25:03.879Z","2024-04-13T18:25:08.588Z",TRUE,"pitch","4bc69c58-2308-4670-8b87-fac376ea303f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2598,1.5442,NA,121.67,141.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Groundout","field_out","Omar Narváez grounds out, second baseman Nick Loftin to first baseman Salvador Perez.",0,4,3,21,"bottom",2,"2024-04-13T18:24:40.085Z","2024-04-13T18:26:35.139Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,553882,"Omar Narváez","/api/v1/people/553882","L","Left",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Kansas City Royals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.6,75.3,11,0.92,0.4606,6.3061,21.9442,-38.5302,3.2811,-4.4366,-0.1226,3.6066,3.2357,-118.7561,2.5726,-1.927,50.0003,6.0048,4.7033,8.4,10.8,24,2622,53,NA,NA,NA,NA,NA,NA,FALSE,-48.1,-7.2,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",0,"2024-04-13T18:24:51.195Z","2024-04-13T18:24:55.783Z",TRUE,"pitch","45e72d03-ae87-40cc-b122-3c641c4d5ea1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,2.9041,1.4683,NA,94.42,181.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Groundout","field_out","Omar Narváez grounds out, second baseman Nick Loftin to first baseman Salvador Perez.",0,4,3,21,"bottom",2,"2024-04-13T18:24:40.085Z","2024-04-13T18:26:35.139Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,553882,"Omar Narváez","/api/v1/people/553882","L","Left",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.8,6,0.9,0.407,6.4327,28.4357,-14.1512,-7.0303,9.8148,0.5924,2.1156,9.0672,-134.458,-6.3647,-1.9059,50.0001,5.5126,-12.9057,36,4.8,24,2482,216,NA,NA,NA,NA,NA,NA,FALSE,-15.4,16.6,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",4,"2024-04-13T18:25:55.423Z","2024-04-13T18:26:08.588Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,553882,"/api/v1/people/553882",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"21","atBat","Groundout","field_out","Omar Narváez grounds out, second baseman Nick Loftin to first baseman Salvador Perez.",0,4,3,21,"bottom",2,"2024-04-13T18:24:40.085Z","2024-04-13T18:26:35.139Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,553882,"Omar Narváez","/api/v1/people/553882","L","Left",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",3,"2024-04-13T18:22:24.974Z","2024-04-13T18:22:28.718Z",TRUE,"pitch","b8ec030f-ea98-46c8-9428-f2fbebef0b79",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.57,1.79,NA,121,212.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Strikeout","strikeout","Nelson Velázquez strikes out swinging.",0,4,3,20,"top",2,"2024-04-13T18:21:12.491Z","2024-04-13T18:22:28.718Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,676369,"Nelson Velázquez","/api/v1/people/676369","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Mets","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.3,79.5,13,2,0.4366,7.4952,24.9688,-29.3394,6.6386,1.7755,-0.1048,0.9884,-7.4395,-125.3843,-5.1795,2.0359,50.0015,5.4704,10.5868,16.8,8.4,24,1490,127,NA,NA,NA,NA,NA,NA,TRUE,-34.6,2.3,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",2,"2024-04-13T18:21:59.753Z","2024-04-13T18:22:04.826Z",TRUE,"pitch","fec53bcb-add5-4f61-a8cb-7a5761948fe3",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.57,1.79,NA,124.77,214.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Strikeout","strikeout","Nelson Velázquez strikes out swinging.",0,4,3,20,"top",2,"2024-04-13T18:21:12.491Z","2024-04-13T18:22:28.718Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,676369,"Nelson Velázquez","/api/v1/people/676369","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Mets","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.4,79,13,2,0.4402,7.6273,23.5814,-28.2781,7.3637,2.4847,-0.2039,0.9007,-7.5482,-124.1734,-5.6577,1.9107,50.0049,5.5454,11.564,19.2,8.4,24,1420,120,NA,NA,NA,NA,NA,NA,FALSE,-34,3.5,-11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",1,"2024-04-13T18:21:45.206Z","2024-04-13T18:21:49.553Z",TRUE,"pitch","4a8f5a06-f604-47f1-9d4d-0770ce8d227e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3575,1.6453,NA,72.06,176.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Strikeout","strikeout","Nelson Velázquez strikes out swinging.",0,4,3,20,"top",2,"2024-04-13T18:21:12.491Z","2024-04-13T18:22:28.718Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,676369,"Nelson Velázquez","/api/v1/people/676369","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92,83.6,14,2,0.4106,7.6012,31.103,-22.107,9.6852,5.5978,1.179,2.2994,-5.3319,-133.8173,-4.0351,1.9477,50.0035,5.4268,17.4205,34.8,6,24,2018,138,NA,NA,NA,NA,NA,NA,FALSE,-23.2,9.4,-16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",0,"2024-04-13T18:21:31.559Z","2024-04-13T18:21:35.859Z",TRUE,"pitch","c11dfd09-93e5-49d6-b29a-f9bb2f41a128",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5084,1.7212,NA,102.27,191.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Strikeout","strikeout","Nelson Velázquez strikes out swinging.",0,4,3,20,"top",2,"2024-04-13T18:21:12.491Z","2024-04-13T18:22:28.718Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,676369,"Nelson Velázquez","/api/v1/people/676369","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.5,83.5,9,2,0.4125,7.4077,29.6189,-20.5864,9.2934,6.4924,0.3864,1.7585,-7.5924,-133.0029,-5.5461,2.0764,50.0022,5.3725,16.5815,34.8,6,24,1995,127,NA,NA,NA,NA,NA,NA,FALSE,-22.2,10.7,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",3,"2024-04-13T18:20:50.733Z","2024-04-13T18:21:03.239Z",TRUE,"pitch","0b64f2ad-94a9-4b9a-addf-324f3eb73300",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,2,NA,NA,3.65,1.75,NA,99.29,172.65,"ground_ball","medium","7",82.1,129.78,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Single","single","Salvador Perez singles on a ground ball to left fielder Jeff McNeil. Dairon Blanco scores. Bobby Witt Jr. scores. Nick Loftin to 2nd.",2,4,3,19,"top",2,"2024-04-13T18:19:49.631Z","2024-04-13T18:21:03.239Z",TRUE,TRUE,FALSE,FALSE,60,1,2,2,521692,"Salvador Perez","/api/v1/people/521692","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Mets","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.1,71.1,6,0.9,0.4876,6.9497,20.331,-31.2234,-5.5478,0.7433,0.4645,2.4491,-2.8774,-112.3349,0.2427,2.4827,50.0028,5.5136,-7.0901,13.2,9.6,24,2046,280,77.3,12,122,NA,NA,NA,FALSE,-44.2,1.7,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,521692,"Salvador Perez","/api/v1/people/521692",679845,"Nick Loftin","/api/v1/people/679845",NA,NA,NA,NA,NA,NA
745839,"2024-04-13",2,"2024-04-13T18:20:32.981Z","2024-04-13T18:20:36.846Z",TRUE,"pitch","18070ae8-dc3b-40a1-95da-ea4aca301bff",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,2,NA,NA,3.6495,1.62,NA,87.73,215.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Single","single","Salvador Perez singles on a ground ball to left fielder Jeff McNeil. Dairon Blanco scores. Bobby Witt Jr. scores. Nick Loftin to 2nd.",2,4,3,19,"top",2,"2024-04-13T18:19:49.631Z","2024-04-13T18:21:03.239Z",TRUE,TRUE,FALSE,FALSE,60,1,2,2,521692,"Salvador Perez","/api/v1/people/521692","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Mets","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.2,78.7,14,2,0.4413,7.6337,24.1065,-28.9402,7.8695,2.0693,0.7679,0.8482,-5.802,-123.9911,-5.3609,2.1124,50.0033,5.4448,12.2898,20.4,8.4,24,1497,119,NA,NA,NA,NA,NA,NA,FALSE,-34.8,2.8,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",1,"2024-04-13T18:20:14.907Z","2024-04-13T18:20:18.023Z",TRUE,"pitch","d8d61c8d-381a-42cf-87e1-39077137a752",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.65,1.75,NA,94.86,170.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Single","single","Salvador Perez singles on a ground ball to left fielder Jeff McNeil. Dairon Blanco scores. Bobby Witt Jr. scores. Nick Loftin to 2nd.",2,4,3,19,"top",2,"2024-04-13T18:19:49.631Z","2024-04-13T18:21:03.239Z",TRUE,TRUE,FALSE,FALSE,60,1,2,2,521692,"Salvador Perez","/api/v1/people/521692","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Mets","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.8,78.2,6,2,0.443,7.6096,23.5608,-32.5187,6.7129,-0.2187,0.581,2.5272,-6.0566,-123.4282,-0.9201,2.1893,50.0049,5.6324,10.4041,15.6,8.4,24,1389,132,NA,NA,NA,NA,NA,NA,FALSE,-38.3,-0.4,-10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",0,"2024-04-13T18:19:57.595Z","2024-04-13T18:20:01.031Z",TRUE,"pitch","cb69fad8-34dd-4f94-9025-70f6c7b85be7",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.65,1.75,NA,91.52,207.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Single","single","Salvador Perez singles on a ground ball to left fielder Jeff McNeil. Dairon Blanco scores. Bobby Witt Jr. scores. Nick Loftin to 2nd.",2,4,3,19,"top",2,"2024-04-13T18:19:49.631Z","2024-04-13T18:21:03.239Z",TRUE,TRUE,FALSE,FALSE,60,1,2,2,521692,"Salvador Perez","/api/v1/people/521692","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Mets","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.7,79.2,14,2,0.4385,7.4507,23.7818,-29.6971,6.5681,1.5642,0.6686,1.1446,-5.9517,-124.6521,-4.6556,2.2276,50.0022,5.4731,10.3923,16.8,8.4,24,1476,122,NA,NA,NA,NA,NA,NA,FALSE,-35,2,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",8,"2024-04-13T18:19:29.701Z","2024-04-13T18:19:39.786Z",TRUE,"pitch","36db7804-d682-4217-a355-98e80335dd85",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.5696,1.6706,NA,80.85,204.99,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Nick Loftin walks. Hunter Renfroe scores. Dairon Blanco to 3rd. Bobby Witt Jr. to 2nd.",1,2,3,18,"top",2,"2024-04-13T18:17:42.265Z","2024-04-13T18:19:39.786Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,679845,"Nick Loftin","/api/v1/people/679845","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Mets",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.2,78.6,14,2,0.4413,7.7009,24.1106,-26.0435,8.2406,3.927,0.9484,1.2515,-5.6219,-123.9875,-5.0492,2.1713,50.0035,5.4798,12.8682,24,7.2,24,1440,126,NA,NA,NA,NA,NA,NA,FALSE,-31.4,6.2,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,679845,"Nick Loftin","/api/v1/people/679845",677951,"Bobby Witt Jr.","/api/v1/people/677951",680118,"Dairon Blanco","/api/v1/people/680118",NA,NA,NA
745839,"2024-04-13",7,"2024-04-13T18:19:08.847Z","2024-04-13T18:19:13.132Z",TRUE,"pitch","e9b6268c-a9f5-40ea-abb6-d9ad8949e0ac",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.57,1.72,NA,94.46,181.32,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Nick Loftin walks. Hunter Renfroe scores. Dairon Blanco to 3rd. Bobby Witt Jr. to 2nd.",1,2,3,18,"top",2,"2024-04-13T18:17:42.265Z","2024-04-13T18:19:39.786Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,679845,"Nick Loftin","/api/v1/people/679845","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.2,85.1,9,2,0.4047,7.6976,30.1477,-23.0246,9.9376,4.9334,0.5913,2.128,-7.0655,-135.4509,-4.25,1.9452,50.0027,5.3314,18.428,34.8,6,24,2069,130,NA,NA,NA,NA,NA,NA,FALSE,-23.4,8.2,-16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",6,"2024-04-13T18:18:51.536Z","2024-04-13T18:18:56.892Z",TRUE,"pitch","eadb6758-b234-4e9b-9840-f44f8fb32cda",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.5696,1.7212,NA,69.71,167.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Nick Loftin walks. Hunter Renfroe scores. Dairon Blanco to 3rd. Bobby Witt Jr. to 2nd.",1,2,3,18,"top",2,"2024-04-13T18:17:42.265Z","2024-04-13T18:19:39.786Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,679845,"Nick Loftin","/api/v1/people/679845","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.3,69.4,12,0.91,0.4956,7.5405,22.4808,-30.6832,-7.1272,1.2065,1.2408,2.6562,-0.6255,-111.1132,0.6535,2.4513,50.0017,5.5819,-8.7871,16.8,10.8,24,2210,291,NA,NA,NA,NA,NA,NA,FALSE,-44.6,2.8,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",5,"2024-04-13T18:18:35.110Z","2024-04-13T18:18:39.428Z",TRUE,"pitch","6589a347-16bb-4ec1-8ee4-afabee352103",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.5587,1.6453,NA,156.53,150.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Nick Loftin walks. Hunter Renfroe scores. Dairon Blanco to 3rd. Bobby Witt Jr. to 2nd.",1,2,3,18,"top",2,"2024-04-13T18:17:42.265Z","2024-04-13T18:19:39.786Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,679845,"Nick Loftin","/api/v1/people/679845","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,84.6,11,2,0.4073,7.6822,28.7089,-19.7357,6.639,6.7898,-1.0372,3.2694,-10.0065,-134.3917,-2.2073,1.8693,50.002,5.5009,12.162,26.4,4.8,24,1916,133,NA,NA,NA,NA,NA,NA,FALSE,-20,12,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
