"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717794,"2023-06-12",5,"2023-06-13T00:01:31.436Z","2023-06-13T00:01:39.819Z",TRUE,"pitch","ad5be919-d200-470e-9678-9976d896ea96",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.1,1.41,NA,113.14,212.9,"ground_ball","medium","5",105.94,177.06,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Elias Diaz grounds out, third baseman Rafael Devers to first baseman Triston Casas.",0,0,0,24,"top",4,"2023-06-12T23:59:42.129Z","2023-06-13T00:01:39.819Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.3,80.2,14,0.91,0.4346,7.0327,22.2805,-22.5177,9.3698,5.9809,0.1013,0.9585,-6.619,-125.4173,-7.6009,1.5403,50.0011,5.8289,15.1191,30,7.2,24,1741,121,74,-13,8,NA,NA,NA,TRUE,-27,9.5,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,641857,"Ryan McMahon","/api/v1/people/641857",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",4,"2023-06-13T00:01:06.323Z","2023-06-13T00:01:10.387Z",TRUE,"pitch","a318406a-12a8-4d3e-9292-473f9a0af991",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.1,1.41,NA,151.37,187.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Elias Diaz grounds out, third baseman Rafael Devers to first baseman Triston Casas.",0,0,0,24,"top",4,"2023-06-12T23:59:42.129Z","2023-06-13T00:01:39.819Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.1,75.6,13,0.89,0.4593,6.6979,23.8368,-37.1707,-0.1929,-3.4684,-0.9016,1.8953,-5.7829,-119.4379,-1.7905,1.5801,50.0045,6.0094,-0.2776,2.4,10.8,24,1888,324,NA,NA,NA,NA,NA,NA,FALSE,-47.2,-6.5,1.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,641857,"Ryan McMahon","/api/v1/people/641857",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",2,"2023-06-13T00:00:34.268Z","2023-06-13T00:00:38.218Z",TRUE,"pitch","77e44d8e-2d50-415d-adee-bb5d93590a2e",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.1,1.41,NA,128.21,203.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Elias Diaz grounds out, third baseman Rafael Devers to first baseman Triston Casas.",0,0,0,24,"top",4,"2023-06-12T23:59:42.129Z","2023-06-13T00:01:39.819Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.6,75.8,7,0.9,0.4601,6.839,21.9043,-37.1576,0.0858,-3.4689,-0.2941,1.308,-4.527,-118.8544,-3.0183,1.6208,50.0034,5.9551,0.1238,1.2,10.8,24,1928,328,NA,NA,NA,NA,NA,NA,FALSE,-47.6,-6.7,0.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,641857,"Ryan McMahon","/api/v1/people/641857",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",1,"2023-06-13T00:00:12.927Z","2023-06-13T00:00:16.093Z",TRUE,"pitch","2fb2770e-f59f-4b52-aab8-f0cc74692cff",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.1,1.41,NA,104.58,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Elias Diaz grounds out, third baseman Rafael Devers to first baseman Triston Casas.",0,0,0,24,"top",4,"2023-06-12T23:59:42.129Z","2023-06-13T00:01:39.819Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.4,3,0.9,0.3969,6.7951,32.5784,-12.5321,6.6052,10.1975,0.3257,3.1402,-6.3103,-138.3317,-5.2152,1.7849,50.0048,5.899,12.726,39.6,3.6,24,2297,135,NA,NA,NA,NA,NA,NA,FALSE,-13,17.5,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,641857,"Ryan McMahon","/api/v1/people/641857",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",0,"2023-06-12T23:59:54.676Z","2023-06-12T23:59:59.856Z",TRUE,"pitch","38535fb1-c5de-489e-ac8a-38775ee8ed5c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.0888,1.4102,NA,32.32,139.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Elias Diaz grounds out, third baseman Rafael Devers to first baseman Triston Casas.",0,0,0,24,"top",4,"2023-06-12T23:59:42.129Z","2023-06-13T00:01:39.819Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.6,77,12,0.84,0.4488,6.7323,23.0434,-26.0838,6.841,4.0324,2.2217,3.6895,-1.031,-121.8472,-0.6182,1.7602,50.0021,6.1924,10.3264,21.6,7.2,24,1915,117,NA,NA,NA,NA,NA,NA,FALSE,-31.4,7.4,-12.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,641857,"Ryan McMahon","/api/v1/people/641857",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",3,"2023-06-13T00:00:49.844Z","2023-06-13T00:01:06.323Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,553869,"/api/v1/people/553869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Elias Diaz grounds out, third baseman Rafael Devers to first baseman Triston Casas.",0,0,0,24,"top",4,"2023-06-12T23:59:42.129Z","2023-06-13T00:01:39.819Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,641857,"Ryan McMahon","/api/v1/people/641857",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",0,"2023-06-12T23:59:14.931Z","2023-06-12T23:59:27.588Z",TRUE,"pitch","0d9aad3d-9d1d-4402-8707-a0c4686f37a5",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.5,1.65,NA,99.62,179.99,"line_drive","medium","7",69.58,148.78,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Double","double","Ryan McMahon doubles (19) on a line drive to left fielder Jarren Duran.",0,0,0,23,"top",4,"2023-06-12T23:58:51.287Z","2023-06-12T23:59:27.588Z",TRUE,FALSE,FALSE,FALSE,34,0,0,1,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.1,9,2,0.4001,6.8451,31.1188,-19.2939,9.4728,6.788,0.456,2.1773,-7.3104,-137.0583,-5.9816,1.931,50.0019,5.7116,17.9689,38.4,6,24,2148,130,80.8,11,149,NA,NA,NA,FALSE,-19.8,11.2,-15.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,641857,"Ryan McMahon","/api/v1/people/641857",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",2,"2023-06-12T23:58:35.236Z","2023-06-12T23:58:42.798Z",TRUE,"pitch","840e6eca-d7ce-4201-8746-2081ed10192f",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.1,1.47,NA,116.77,164.78,"ground_ball","medium","1",126.76,185.2,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Groundout","field_out","Ezequiel Tovar grounds out, pitcher James Paxton to first baseman Triston Casas.",0,0,0,22,"top",4,"2023-06-12T23:57:48.690Z","2023-06-12T23:58:42.798Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,87.2,2,0.89,0.3968,7.0231,27.8648,-16.197,7.7432,8.2624,0.006,2.7408,-8.065,-137.5424,-5.3119,1.9573,50.0018,5.7795,14.9724,37.2,4.8,24,2159,133,92,-4,28,NA,NA,NA,TRUE,-16.3,14.2,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,641857,"Ryan McMahon","/api/v1/people/641857",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",1,"2023-06-12T23:58:22.165Z","2023-06-12T23:58:26.860Z",TRUE,"pitch","dc2eda27-55a0-499d-9730-64334eb2ab13",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.1198,1.4702,NA,95.59,154.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Groundout","field_out","Ezequiel Tovar grounds out, pitcher James Paxton to first baseman Triston Casas.",0,0,0,22,"top",4,"2023-06-12T23:57:48.690Z","2023-06-12T23:58:42.798Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.1,77.9,3,0.89,0.4455,6.7415,22.422,-31.7144,-0.7364,0.2984,0.5618,3.123,-3.3582,-122.5825,-0.2015,2.0407,50.0019,5.8957,-1.1291,3.6,8.4,24,1999,259,NA,NA,NA,NA,NA,NA,FALSE,-37.6,0.7,2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,641857,"Ryan McMahon","/api/v1/people/641857",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",0,"2023-06-12T23:58:07.670Z","2023-06-12T23:58:11.219Z",TRUE,"pitch","b92de95f-7f51-4295-8254-ead1d7fdec09",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.1,1.47,NA,143.43,209.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Groundout","field_out","Ezequiel Tovar grounds out, pitcher James Paxton to first baseman Triston Casas.",0,0,0,22,"top",4,"2023-06-12T23:57:48.690Z","2023-06-12T23:58:42.798Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",79.6,74.3,13,0.93,0.4715,6.7333,20.0843,-36.5946,0.291,-3.2294,-0.6933,1.0977,-5.5886,-115.8326,-3.2334,1.705,50.0035,5.9842,0.3998,0,10.8,24,1802,333,NA,NA,NA,NA,NA,NA,FALSE,-49.3,-6.4,0.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,641857,"Ryan McMahon","/api/v1/people/641857",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",5,"2023-06-12T23:55:56.372Z","2023-06-12T23:56:01.860Z",TRUE,"pitch","a7881d4c-4d4f-438a-ac38-d6b4012ccac4",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.43,1.52,NA,105.38,158.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Strikeout","strikeout","Justin Turner strikes out swinging.",0,0,0,21,"bottom",3,"2023-06-12T23:53:51.495Z","2023-06-12T23:56:01.860Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,457759,"Justin Turner","/api/v1/people/457759","R","Right",657756,"Connor Seabold","/api/v1/people/657756","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Colorado Rockies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.3,3,0.91,0.4024,6.0466,31.3257,-16.5831,-6.2851,8.3177,0.3047,2.991,8.1219,-136.3582,-3.7694,-1.9025,50.0019,5.5429,-11.7796,30,4.8,24,2246,224,NA,NA,NA,NA,NA,NA,TRUE,-16.9,14.4,9.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,641857,"Ryan McMahon","/api/v1/people/641857",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",4,"2023-06-12T23:55:34.829Z","2023-06-12T23:55:39.294Z",TRUE,"pitch","e3076d33-598e-4897-bec2-8c461213e007",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,3.2127,1.4411,NA,85.6,161.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Strikeout","strikeout","Justin Turner strikes out swinging.",0,0,0,21,"bottom",3,"2023-06-12T23:53:51.495Z","2023-06-12T23:56:01.860Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,457759,"Justin Turner","/api/v1/people/457759","R","Right",657756,"Connor Seabold","/api/v1/people/657756","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.7,3,0.91,0.3975,6.3018,30.3711,-14.1289,-4.7408,9.3823,0.8238,2.8769,9.2077,-137.7464,-4.6769,-1.9451,50.0019,5.5509,-9.1181,25.2,3.6,24,2205,220,NA,NA,NA,NA,NA,NA,FALSE,-14.3,16.2,6.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,641857,"Ryan McMahon","/api/v1/people/641857",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",3,"2023-06-12T23:55:18.064Z","2023-06-12T23:55:22.363Z",TRUE,"pitch","0e05b509-74cd-4633-a62f-865828c5331a",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.0888,1.4411,NA,122.88,159.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Strikeout","strikeout","Justin Turner strikes out swinging.",0,0,0,21,"bottom",3,"2023-06-12T23:53:51.495Z","2023-06-12T23:56:01.860Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,457759,"Justin Turner","/api/v1/people/457759","R","Right",657756,"Connor Seabold","/api/v1/people/657756","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,84.9,2,0.91,0.4043,6.3716,30.8669,-15.9038,-6.3768,8.7614,-0.1544,2.9323,7.1909,-135.6957,-3.9733,-2.0155,50.001,5.53,-11.8404,31.2,4.8,24,2236,230,NA,NA,NA,NA,NA,NA,FALSE,-16.4,15.1,10,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,641857,"Ryan McMahon","/api/v1/people/641857",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",2,"2023-06-12T23:54:51.042Z","2023-06-12T23:54:55.969Z",TRUE,"pitch","61d4665d-eb98-481e-8a04-c5b5ab2f5814",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.1817,1.4411,NA,54.19,207.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Strikeout","strikeout","Justin Turner strikes out swinging.",0,0,0,21,"bottom",3,"2023-06-12T23:53:51.495Z","2023-06-12T23:56:01.860Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,457759,"Justin Turner","/api/v1/people/457759","R","Right",657756,"Connor Seabold","/api/v1/people/657756","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,80.1,14,0.89,0.4345,5.8299,24.2835,-29.482,-1.0529,1.6696,1.6478,1.143,9.6961,-125.8016,-4.4563,-2.1109,50.0013,5.3129,-1.6967,0,7.2,24,2580,176,NA,NA,NA,NA,NA,NA,FALSE,-34.2,2.3,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,641857,"Ryan McMahon","/api/v1/people/641857",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",1,"2023-06-12T23:54:32.325Z","2023-06-12T23:54:36.851Z",TRUE,"pitch","fa3e1d74-f01b-4ab8-a223-85772aa8f6ab",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2437,1.3789,NA,53.28,193.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Strikeout","strikeout","Justin Turner strikes out swinging.",0,0,0,21,"bottom",3,"2023-06-12T23:53:51.495Z","2023-06-12T23:56:01.860Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,457759,"Justin Turner","/api/v1/people/457759","R","Right",657756,"Connor Seabold","/api/v1/people/657756","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,80.2,14,0.86,0.4335,5.9404,24.1428,-27.8323,-2.0741,2.686,1.6716,1.6639,9.9534,-126.0393,-3.5132,-2.0489,50.0054,5.3084,-3.3578,3.6,7.2,24,2448,194,NA,NA,NA,NA,NA,NA,FALSE,-32,4.3,1.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,641857,"Ryan McMahon","/api/v1/people/641857",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",0,"2023-06-12T23:54:15.991Z","2023-06-12T23:54:20.658Z",TRUE,"pitch","38d9ee1c-d0f3-4b2d-a67e-ef0e829cb2d3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1198,1.41,NA,57.07,187.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Strikeout","strikeout","Justin Turner strikes out swinging.",0,0,0,21,"bottom",3,"2023-06-12T23:53:51.495Z","2023-06-12T23:56:01.860Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,457759,"Justin Turner","/api/v1/people/457759","R","Right",657756,"Connor Seabold","/api/v1/people/657756","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.5,14,0.91,0.4033,6.2177,30.1927,-13.5813,-5.8775,9.9542,1.5721,1.914,11.2133,-135.8982,-6.9455,-1.8466,50.0018,5.449,-10.9777,30,3.6,24,2244,225,NA,NA,NA,NA,NA,NA,FALSE,-14.8,16.7,8.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,641857,"Ryan McMahon","/api/v1/people/641857",NA,NA,NA,NA,NA,NA
