"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717488,"2023-07-05",0,"2023-07-05T23:09:01.876Z","2023-07-05T23:09:06.050Z",TRUE,"pitch","5a818ec6-f7af-4ffa-a55a-5d4b8435afd7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2398,1.4901,NA,88.97,185.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Jon Berti flies out to center fielder Lars Nootbaar.",0,0,4,14,"bottom",1,"2023-07-05T23:08:59.350Z","2023-07-05T23:09:29.016Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,542932,"Jon Berti","/api/v1/people/542932","R","Right",641712,"Dakota Hudson","/api/v1/people/641712","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,79.1,9,0.9,0.4398,6.1502,23.9042,-30.5708,-0.3029,1.0219,0.7355,1.982,7.3906,-124.3456,-3.9413,-2.2305,50.0051,6.1119,-0.4772,1.2,8.4,24,2497,3,NA,NA,NA,NA,NA,NA,FALSE,-36.1,1.2,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",4,"2023-07-05T23:08:24.516Z","2023-07-05T23:08:32.431Z",TRUE,"pitch","487e521f-848b-4b3b-957a-7e692e3b83bf",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,1,NA,NA,3.2,1.48,NA,104.44,186.55,"ground_ball","medium","1",147.2,169.21,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Jacob Stallings grounds out, pitcher Dakota Hudson to first baseman Paul Goldschmidt. Yuli Gurriel to 3rd. Dane Myers to 2nd.",0,0,4,13,"bottom",1,"2023-07-05T23:07:41.760Z","2023-07-05T23:08:32.431Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",641712,"Dakota Hudson","/api/v1/people/641712","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,84.4,9,0.92,0.4085,6.6671,30.7098,-25.4691,-10.0821,3.6847,0.3296,1.9344,9.6002,-134.386,-6.1904,-1.9893,50.0013,6.0915,-18.3322,31.2,7.2,24,2026,226,99.2,-6,17,NA,NA,NA,TRUE,-26.8,5.4,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,667472,"Dane Myers","/api/v1/people/667472",493329,"Yuli Gurriel","/api/v1/people/493329"
717488,"2023-07-05",3,"2023-07-05T23:08:03.409Z","2023-07-05T23:08:06.980Z",TRUE,"pitch","9fe1ef2d-4527-4c85-9938-b171d9fdebbc",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.2207,1.5012,NA,74.85,203.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Jacob Stallings grounds out, pitcher Dakota Hudson to first baseman Paul Goldschmidt. Yuli Gurriel to 3rd. Dane Myers to 2nd.",0,0,4,13,"bottom",1,"2023-07-05T23:07:41.760Z","2023-07-05T23:08:32.431Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",641712,"Dakota Hudson","/api/v1/people/641712","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,78.5,14,0.9,0.4417,6.3774,26.1251,-29.3646,-1.049,1.8032,1.1058,1.3111,8.5955,-124.2471,-5.5034,-2.27,50.0017,6.0109,-1.6334,0,8.4,24,2583,101,NA,NA,NA,NA,NA,NA,FALSE,-35.5,2.2,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",2,"2023-07-05T23:07:43.965Z","2023-07-05T23:07:47.463Z",TRUE,"pitch","ef6c5a11-28a4-4bfc-99a6-7a9e76c7b449",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2005,1.4601,NA,67.5,199.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Jacob Stallings grounds out, pitcher Dakota Hudson to first baseman Paul Goldschmidt. Yuli Gurriel to 3rd. Dane Myers to 2nd.",0,0,4,13,"bottom",1,"2023-07-05T23:07:41.760Z","2023-07-05T23:08:32.431Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",641712,"Dakota Hudson","/api/v1/people/641712","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,76.9,14,0.9,0.4501,6.1855,26.5833,-29.6683,-0.2108,1.68,1.2987,1.4624,8.2054,-122.2008,-4.9975,-2.0914,50.0058,6.1163,-0.3153,2.4,8.4,24,2588,7,NA,NA,NA,NA,NA,NA,FALSE,-37.2,1.9,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",0,"2023-07-05T23:05:12.668Z","2023-07-05T23:05:41.303Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Jacob Stallings grounds out, pitcher Dakota Hudson to first baseman Paul Goldschmidt. Yuli Gurriel to 3rd. Dane Myers to 2nd.",0,0,4,13,"bottom",1,"2023-07-05T23:07:41.760Z","2023-07-05T23:08:32.431Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",641712,"Dakota Hudson","/api/v1/people/641712","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",1,"2023-07-05T23:05:41.303Z","2023-07-05T23:07:43.965Z",FALSE,"action",NA,NA,"Pitching Change: Dakota Hudson replaces Matthew Liberatore.","Pitching Substitution",0,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,641712,"/api/v1/people/641712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"13","atBat","Groundout","field_out","Jacob Stallings grounds out, pitcher Dakota Hudson to first baseman Paul Goldschmidt. Yuli Gurriel to 3rd. Dane Myers to 2nd.",0,0,4,13,"bottom",1,"2023-07-05T23:07:41.760Z","2023-07-05T23:08:32.431Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",641712,"Dakota Hudson","/api/v1/people/641712","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",1,"2023-07-05T23:04:41.551Z","2023-07-05T23:04:53.568Z",TRUE,"pitch","17dacfd0-fe4f-4bea-aee3-55e9ae1a01fc",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,1,NA,NA,3.371,1.535,NA,117.71,173.6,"line_drive","hard","8",106.43,91.8,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Dane Myers singles on a sharp line drive to center fielder Lars Nootbaar. Garrett Cooper scores. Yuli Gurriel to 2nd.",1,0,4,12,"bottom",1,"2023-07-05T23:04:21.660Z","2023-07-05T23:04:53.568Z",TRUE,TRUE,FALSE,FALSE,33,0,1,1,667472,"Dane Myers","/api/v1/people/667472","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.4,5,0.9,0.4068,6.0784,31.456,-12.9898,6.0129,10.4657,-0.0185,2.4139,-4.9126,-135.0346,-7.5981,1.0499,50.0013,6.1925,11.0205,33.6,3.6,24,2281,146,102.5,11,182,NA,NA,NA,FALSE,-14.5,17.4,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,667472,"Dane Myers","/api/v1/people/667472",493329,"Yuli Gurriel","/api/v1/people/493329",NA,NA,NA
717488,"2023-07-05",0,"2023-07-05T23:04:23.644Z","2023-07-05T23:04:27.717Z",TRUE,"pitch","637be80b-e416-4cd3-98fc-326f3a463a06",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4924,1.6383,NA,142.26,177.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Dane Myers singles on a sharp line drive to center fielder Lars Nootbaar. Garrett Cooper scores. Yuli Gurriel to 2nd.",1,0,4,12,"bottom",1,"2023-07-05T23:04:21.660Z","2023-07-05T23:04:53.568Z",TRUE,TRUE,FALSE,FALSE,33,0,1,1,667472,"Dane Myers","/api/v1/people/667472","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,84.5,4,0.91,0.4067,6.1764,31.6364,-16.7609,8.0941,8.4094,-0.6628,2.2821,-6.8769,-135.0842,-7.3128,0.8744,50.0057,6.22,14.841,36,4.8,24,2129,156,NA,NA,NA,NA,NA,NA,FALSE,-18.2,13.7,-13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",1,"2023-07-05T23:03:37.584Z","2023-07-05T23:03:53.091Z",TRUE,"pitch","6ce65595-49a2-46fb-a31c-6a541352d3f8",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.06,1.46,NA,147.84,159.49,"fly_ball","medium","7",90.76,48.27,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Jean Segura flies out to left fielder Jordan Walker. Garrett Cooper to 3rd.",0,0,3,11,"bottom",1,"2023-07-05T23:03:11.515Z","2023-07-05T23:03:53.091Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,516416,"Jean Segura","/api/v1/people/516416","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85,1,0.91,0.4049,6.1726,30.1882,-13.4781,4.7442,10.093,-0.809,2.9368,-6.0868,-135.4034,-6.5253,0.8542,50.0045,6.3251,8.7903,26.4,3.6,24,2162,154,96.5,32,383,NA,NA,NA,TRUE,-14.6,17,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,493329,"Yuli Gurriel","/api/v1/people/493329",NA,NA,NA,643265,"Garrett Cooper","/api/v1/people/643265"
717488,"2023-07-05",0,"2023-07-05T23:03:20.834Z","2023-07-05T23:03:24.949Z",TRUE,"pitch","cdee9079-9c30-49b9-ad6d-d92730360242",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.0605,1.4606,NA,98.16,165.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Jean Segura flies out to left fielder Jordan Walker. Garrett Cooper to 3rd.",0,0,3,11,"bottom",1,"2023-07-05T23:03:11.515Z","2023-07-05T23:03:53.091Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,516416,"Jean Segura","/api/v1/people/516416","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84.1,3,0.91,0.4093,6.0807,29.2691,-13.9695,5.2957,10.0403,0.4943,2.719,-3.3557,-133.89,-6.5891,1.0767,50.0028,6.214,9.6019,30,3.6,24,2124,150,NA,NA,NA,NA,NA,NA,FALSE,-15.4,16.9,-8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",4,"2023-07-05T23:02:50.611Z","2023-07-05T23:02:56.075Z",TRUE,"pitch","eb2ef7de-60e0-47f2-9ea5-12df46566203",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,0,NA,NA,3.4106,1.6206,NA,54.54,125.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Yuli Gurriel walks.",0,0,3,10,"bottom",1,"2023-07-05T23:01:50.188Z","2023-07-05T23:02:56.075Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,84.4,12,0.9,0.4066,5.9629,30.9673,-17.937,8.703,7.7583,1.6387,4.2003,-2.1647,-135,-2.3547,1.3233,50.0023,6.3545,15.9712,39.6,4.8,24,2117,151,NA,NA,NA,NA,NA,NA,FALSE,-18.2,13.7,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,493329,"Yuli Gurriel","/api/v1/people/493329",643265,"Garrett Cooper","/api/v1/people/643265",NA,NA,NA
717488,"2023-07-05",3,"2023-07-05T23:02:30.965Z","2023-07-05T23:02:33.982Z",TRUE,"pitch","eeb63a36-5554-4ab4-8b65-8fca9f8f0e20",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,0,0,NA,NA,3.3299,1.5384,NA,110.55,233.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Yuli Gurriel walks.",0,0,3,10,"bottom",1,"2023-07-05T23:01:50.188Z","2023-07-05T23:02:56.075Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,79.8,14,0.9,0.4368,6.1216,25.194,-31.0339,-1.4156,0.7138,0.1692,0.2137,-2.2391,-125.3577,-8.2717,1.2576,50.0016,6.0873,-2.2538,4.8,8.4,24,2655,221,NA,NA,NA,NA,NA,NA,FALSE,-37.2,-0.4,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",2,"2023-07-05T23:02:10.306Z","2023-07-05T23:02:13.851Z",TRUE,"pitch","bb5b66b5-fa4f-4438-b417-e36c9fb0b6fd",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,0,0,NA,NA,3.2692,1.5384,NA,135.54,243.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Yuli Gurriel walks.",0,0,3,10,"bottom",1,"2023-07-05T23:01:50.188Z","2023-07-05T23:02:56.075Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.2,69.5,13,0.9,0.501,6.1557,25.6465,-44.5867,-5.2605,-10.3358,-0.4863,-0.1896,-2.1359,-110.6994,-3.6969,1.1841,50.0026,6.3209,-6.3187,8.4,15.6,24,2848,333,NA,NA,NA,NA,NA,NA,FALSE,-67.8,-19.4,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",1,"2023-07-05T23:01:52.181Z","2023-07-05T23:01:56.039Z",TRUE,"pitch","2696e59d-f20d-4b49-8347-4b68737c839e",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,0,NA,NA,3.3097,1.5179,NA,118.38,217.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Yuli Gurriel walks.",0,0,3,10,"bottom",1,"2023-07-05T23:01:50.188Z","2023-07-05T23:02:56.075Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.5,68.8,13,0.91,0.5044,6.0997,24.4894,-43.2992,-6.8883,-9.3728,-0.0361,0.7922,-0.9801,-109.7811,-1.9101,1.3123,50.0047,6.4029,-8.1736,10.8,15.6,24,2913,332,NA,NA,NA,NA,NA,NA,FALSE,-66.2,-17,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",0,"2023-07-05T23:01:00.926Z","2023-07-05T23:01:52.181Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Yuli Gurriel walks.",0,0,3,10,"bottom",1,"2023-07-05T23:01:50.188Z","2023-07-05T23:02:56.075Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",5,"2023-07-05T23:00:04.651Z","2023-07-05T23:00:19.834Z",TRUE,"pitch","b7efc85b-6120-495c-9713-5f162a9551d9",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,0,NA,NA,3.48,1.73,NA,117.35,178.88,"ground_ball","medium","7",34.51,109.19,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Double","double","Garrett Cooper doubles (10) on a ground ball to left fielder Jordan Walker. Jorge Soler scores. Bryan De La Cruz scores.",2,0,3,9,"bottom",1,"2023-07-05T22:57:58.733Z","2023-07-05T23:00:19.834Z",TRUE,TRUE,FALSE,FALSE,71,2,2,0,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.9,79.8,8,0.92,0.436,6.1479,23.1795,-32.1446,-1.9081,0.0169,-0.0092,2.2186,-2.4025,-125.2057,-3.6164,1.2074,50.0019,6.2876,-3.0557,6,8.4,24,2683,274,99.6,2,71,NA,NA,NA,FALSE,-37.2,-0.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,643265,"Garrett Cooper","/api/v1/people/643265",NA,NA,NA
