"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718063,"2023-05-23",1,"2023-05-23T22:51:18.086Z","2023-05-23T22:51:22.298Z",TRUE,"pitch","8d753a3e-6e9d-485e-afe2-41b68b814b69",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1204,1.5429,NA,54.26,189.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Strikeout","strikeout","Josh Naylor called out on strikes.",0,0,1,25,"bottom",4,"2023-05-23T22:50:38.875Z","2023-05-23T22:52:34.982Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,647304,"Josh Naylor","/api/v1/people/647304","L","Left",656302,"Dylan Cease","/api/v1/people/656302","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,88.8,14,0.9,0.3908,6.2388,28.2908,-11.0837,-1.2187,10.5755,1.646,1.8396,8.265,-139.59,-9.026,-1.1815,50.0049,5.8241,-2.4317,3.6,2.4,24,2668,193,NA,NA,NA,NA,NA,NA,FALSE,-11.9,17.6,0.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",0,"2023-05-23T22:50:58.814Z","2023-05-23T22:51:02.737Z",TRUE,"pitch","070a663c-44c8-4ca7-bb83-da9c5d523079",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.17,1.48,NA,99.64,163.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Strikeout","strikeout","Josh Naylor called out on strikes.",0,0,1,25,"bottom",4,"2023-05-23T22:50:38.875Z","2023-05-23T22:52:34.982Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,647304,"Josh Naylor","/api/v1/people/647304","L","Left",656302,"Dylan Cease","/api/v1/people/656302","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,88.1,3,0.9,0.3926,6.0115,28.836,-11.861,-0.6705,10.2863,0.4555,2.7707,4.9794,-139.0774,-6.5576,-1.2649,50.004,5.9327,-1.3252,1.2,2.4,24,2556,194,NA,NA,NA,NA,NA,NA,FALSE,-12.1,17.6,0.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",8,"2023-05-23T22:50:23.462Z","2023-05-23T22:50:30.959Z",TRUE,"pitch","e16ac3b9-3745-4636-a7d3-0964a8ab486e",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.31,1.55,NA,138.42,185.12,"ground_ball","medium","3",162.97,148.69,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Jose Ramirez grounds out, first baseman Andrew Vaughn to pitcher Dylan Cease.",0,0,1,24,"bottom",4,"2023-05-23T22:47:41.807Z","2023-05-23T22:50:30.959Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,608070,"José Ramírez","/api/v1/people/608070","L","Left",656302,"Dylan Cease","/api/v1/people/656302","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,89,7,0.91,0.3903,6.387,26.8332,-11.753,-0.5299,10.2031,-0.5619,1.9873,2.5404,-139.5091,-8.5552,-1.4094,50.0068,5.839,-1.0614,2.4,2.4,24,2568,195,90.1,-27,5,NA,NA,NA,TRUE,-12.2,17.3,0.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",7,"2023-05-23T22:50:03.304Z","2023-05-23T22:50:08.376Z",TRUE,"pitch","c7a83bc9-8777-4b94-bd81-c931a1dd8ebe",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.1694,1.5183,NA,64.98,267.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Jose Ramirez grounds out, first baseman Andrew Vaughn to pitcher Dylan Cease.",0,0,1,24,"bottom",4,"2023-05-23T22:47:41.807Z","2023-05-23T22:50:30.959Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,608070,"José Ramírez","/api/v1/people/608070","L","Left",656302,"Dylan Cease","/api/v1/people/656302","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",76.9,72.2,14,0.88,0.4873,6.6371,16.8879,-21.0631,-2.1298,8.6464,1.3648,-1.0762,5.4768,-111.6713,-9.8292,-0.8245,50.0023,5.4877,-2.7369,4.8,7.2,24,1734,189,NA,NA,NA,NA,NA,NA,FALSE,-32,13.8,2.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",6,"2023-05-23T22:49:45.489Z","2023-05-23T22:49:50.325Z",TRUE,"pitch","40fc9fe2-a959-42cd-a653-6b1f9c1af24e",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.31,1.55,NA,90.24,190.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Jose Ramirez grounds out, first baseman Andrew Vaughn to pitcher Dylan Cease.",0,0,1,24,"bottom",4,"2023-05-23T22:47:41.807Z","2023-05-23T22:50:30.959Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,608070,"José Ramírez","/api/v1/people/608070","L","Left",656302,"Dylan Cease","/api/v1/people/656302","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,81,9,0.9,0.4304,6.4293,22.6547,-27.3363,2.4948,2.9373,0.7021,1.8047,4.9156,-126.6337,-4.1953,-1.5781,50.0003,5.6367,4.1042,9.6,7.2,24,2862,96,NA,NA,NA,NA,NA,NA,FALSE,-31.1,4.7,-5.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",5,"2023-05-23T22:49:27.945Z","2023-05-23T22:49:33.267Z",TRUE,"pitch","4038120b-a7df-4a64-b7b7-784d765e2474",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2552,1.5508,NA,108.46,231.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Jose Ramirez grounds out, first baseman Andrew Vaughn to pitcher Dylan Cease.",0,0,1,24,"bottom",4,"2023-05-23T22:47:41.807Z","2023-05-23T22:50:30.959Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,608070,"José Ramírez","/api/v1/people/608070","L","Left",656302,"Dylan Cease","/api/v1/people/656302","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",78.3,73.1,14,0.9,0.4784,6.3466,18.4813,-23.0772,-5.2161,6.8276,0.2242,0.28,4.4471,-113.9591,-6.9315,-1.0632,50.0019,5.6013,-6.9467,14.4,7.2,24,1749,189,NA,NA,NA,NA,NA,NA,FALSE,-33.1,11.2,8.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",4,"2023-05-23T22:49:07.738Z","2023-05-23T22:49:11.200Z",TRUE,"pitch","f95889ef-dd82-43e2-a5d1-00109d448704",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.31,1.55,NA,95.07,128.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Jose Ramirez grounds out, first baseman Andrew Vaughn to pitcher Dylan Cease.",0,0,1,24,"bottom",4,"2023-05-23T22:47:41.807Z","2023-05-23T22:50:30.959Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,608070,"José Ramírez","/api/v1/people/608070","L","Left",656302,"Dylan Cease","/api/v1/people/656302","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.3,12,0.9,0.3899,6.2843,30.8979,-11.8961,-1.0345,10.1418,0.5752,4.1017,5.6832,-140.3099,-3.255,-1.3396,50.0024,6.0487,-2.0685,3.6,2.4,24,2537,195,NA,NA,NA,NA,NA,NA,FALSE,-11.4,17.9,0.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",3,"2023-05-23T22:48:52.068Z","2023-05-23T22:48:55.625Z",TRUE,"pitch","a6c77eca-7716-4b95-983a-0d8f2360f37a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.3106,1.5307,NA,180.11,93.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Jose Ramirez grounds out, first baseman Andrew Vaughn to pitcher Dylan Cease.",0,0,1,24,"bottom",4,"2023-05-23T22:47:41.807Z","2023-05-23T22:50:30.959Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,608070,"José Ramírez","/api/v1/people/608070","L","Left",656302,"Dylan Cease","/api/v1/people/656302","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.2,11,0.9,0.3977,6.1945,31.1632,-13.5156,-2.2923,9.7221,-1.6556,5.3751,0.6686,-137.8023,0.271,-1.6039,50.0053,6.1898,-4.4009,18,2.4,24,2571,196,NA,NA,NA,NA,NA,NA,FALSE,-12.7,17.9,4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",1,"2023-05-23T22:48:28.118Z","2023-05-23T22:48:31.961Z",TRUE,"pitch","a8a7f6b1-d3b6-4900-bd8b-a89ea24e15b7",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.31,1.55,NA,143.88,197.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Jose Ramirez grounds out, first baseman Andrew Vaughn to pitcher Dylan Cease.",0,0,1,24,"bottom",4,"2023-05-23T22:47:41.807Z","2023-05-23T22:50:30.959Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,608070,"José Ramírez","/api/v1/people/608070","L","Left",656302,"Dylan Cease","/api/v1/people/656302","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",79.4,73.4,7,0.9,0.4746,5.9443,22.3252,-44.3117,4.7298,-8.9975,-0.7052,1.5371,0.6458,-115.5918,-0.1057,-1.6029,50.0056,5.8516,6.3768,8.4,13.2,24,2635,24,NA,NA,NA,NA,NA,NA,FALSE,-59.5,-16,-8.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",0,"2023-05-23T22:48:13.878Z","2023-05-23T22:48:18.840Z",TRUE,"pitch","92654820-900b-4154-a371-c1c8c1607181",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.194,1.551,NA,108.44,177.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Jose Ramirez grounds out, first baseman Andrew Vaughn to pitcher Dylan Cease.",0,0,1,24,"bottom",4,"2023-05-23T22:47:41.807Z","2023-05-23T22:50:30.959Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,608070,"José Ramírez","/api/v1/people/608070","L","Left",656302,"Dylan Cease","/api/v1/people/656302","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",79.6,73.5,5,0.9,0.4729,5.9778,22.1801,-43.5129,2.9939,-8.3479,0.2246,2.2772,2.3037,-115.9461,0.8778,-1.1717,50.0041,6.0542,4.0656,6,13.2,24,2696,19,NA,NA,NA,NA,NA,NA,FALSE,-57.7,-14.6,-6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",2,"2023-05-23T22:48:41.155Z","2023-05-23T22:48:52.068Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,608070,"/api/v1/people/608070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Jose Ramirez grounds out, first baseman Andrew Vaughn to pitcher Dylan Cease.",0,0,1,24,"bottom",4,"2023-05-23T22:47:41.807Z","2023-05-23T22:50:30.959Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,608070,"José Ramírez","/api/v1/people/608070","L","Left",656302,"Dylan Cease","/api/v1/people/656302","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",2,"2023-05-23T22:45:56.522Z","2023-05-23T22:46:04.587Z",TRUE,"pitch","9999a5eb-e1c4-4e22-9226-cae5592df68c",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.22,1.38,NA,123.38,173.17,"fly_ball","medium","8",150.77,57.94,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Flyout","field_out","Yoan Moncada flies out to center fielder Will Brennan.",0,0,1,23,"top",4,"2023-05-23T22:45:19.220Z","2023-05-23T22:46:04.587Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,660162,"Yoán Moncada","/api/v1/people/660162","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,83.7,5,0.91,0.4117,6.9132,27.9017,-13.9599,4.2294,10.1558,-0.1674,2.4299,-7.5682,-132.933,-4.2815,2.1641,50.005,5.0716,7.5879,21.6,3.6,24,2236,148,94.1,26,356,NA,NA,NA,TRUE,-15,17.6,-6.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",1,"2023-05-23T22:45:40.400Z","2023-05-23T22:45:44.746Z",TRUE,"pitch","1eb96066-c00d-46db-a6e7-b82a0bd45bbb",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.341,1.5429,NA,149.63,205.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Flyout","field_out","Yoan Moncada flies out to center fielder Will Brennan.",0,0,1,23,"top",4,"2023-05-23T22:45:19.220Z","2023-05-23T22:46:04.587Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,660162,"Yoán Moncada","/api/v1/people/660162","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.9,70.7,13,0.9,0.4911,6.4657,21.6265,-31.508,-8.1237,0.5282,-0.8561,1.2365,-4.687,-111.8529,-1.5675,2.3273,50.0029,5.2004,-10.2121,19.2,10.8,24,2260,304,NA,NA,NA,NA,NA,NA,FALSE,-45.7,0.8,16,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",0,"2023-05-23T22:45:25.590Z","2023-05-23T22:45:29.527Z",TRUE,"pitch","38a3b8e2-ced3-48e7-bac7-fbe5e7ef849f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3654,1.5429,NA,108.17,191.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Flyout","field_out","Yoan Moncada flies out to center fielder Will Brennan.",0,0,1,23,"top",4,"2023-05-23T22:45:19.220Z","2023-05-23T22:46:04.587Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,660162,"Yoán Moncada","/api/v1/people/660162","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.6,80.7,8,2,0.4316,6.7376,21.9799,-27.7357,-0.681,2.7108,0.2316,1.7351,-5.1399,-126.1619,-3.0458,2.3709,50.0025,5.1577,-1.1136,3.6,7.2,24,2321,197,NA,NA,NA,NA,NA,NA,FALSE,-31.4,4.6,2.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",0,"2023-05-23T22:44:52.062Z","2023-05-23T22:45:03.044Z",TRUE,"pitch","85347bb7-d018-4c92-b9b5-aee901734631",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.73,1.73,NA,91.21,162.51,"line_drive","medium","9",186.21,114.53,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Single","single","Luis Robert Jr. singles on a line drive to right fielder Gabriel Arias.",0,0,1,22,"top",4,"2023-05-23T22:44:42.947Z","2023-05-23T22:45:03.044Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84.8,6,0.88,0.4081,6.657,25.2975,-15.4385,2.233,9.1481,0.6765,2.825,-4.7464,-133.5432,-3.4329,2.1766,50.0018,5.219,4.0851,10.8,3.6,24,2245,160,96.6,6,154,NA,NA,NA,FALSE,-16,16.2,-3.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,673357,"Luis Robert Jr.","/api/v1/people/673357",NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",6,"2023-05-23T22:44:27.622Z","2023-05-23T22:44:32.535Z",TRUE,"pitch","5697c06a-c9ca-4ac0-b26f-8dbab1398f1e",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.19,1.43,NA,113.28,215.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Strikeout","strikeout","Jake Burger strikes out swinging.",0,0,1,21,"top",4,"2023-05-23T22:43:02.051Z","2023-05-23T22:44:32.535Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669394,"Jake Burger","/api/v1/people/669394","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.8,71.8,14,0.9,0.4844,6.6211,21.8614,-38.2817,-4.8153,-4.7274,0.0977,0.851,-3.1307,-113.3306,-1.0616,2.1253,50.0007,5.1693,-6.2252,9.6,12,24,2146,306,NA,NA,NA,NA,NA,NA,TRUE,-53.8,-8.5,9.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
