"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718297,"2023-05-06",5,"2023-05-06T02:42:05.873Z","2023-05-06T02:42:13.602Z",TRUE,"pitch","5cb63d59-68bd-4c31-9876-ea71dad01574",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.0262,1.5293,NA,46.06,170.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Walk","walk","Alex Bregman walks.",0,0,0,17,"top",3,"2023-05-06T02:40:26.344Z","2023-05-06T02:42:13.602Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,608324,"Alex Bregman","/api/v1/people/608324","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,87.7,12,0.9,0.3926,5.7328,32.7293,-29.6653,-11.7631,1.2757,1.861,2.5196,14.8612,-139.7478,-1.5402,-2.008,50.0043,5.0343,-23.1709,33.6,7.2,24,2137,231,NA,NA,NA,NA,NA,NA,FALSE,-27.6,2.2,18.1,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,608324,"Alex Bregman","/api/v1/people/608324",NA,NA,NA,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA
718297,"2023-05-06",4,"2023-05-06T02:41:42.887Z","2023-05-06T02:41:47.558Z",TRUE,"pitch","327bd4a1-e853-4ff0-83b8-ef2bfe7d719a",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,2,NA,NA,3.0052,1.5293,NA,23.4,231.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Walk","walk","Alex Bregman walks.",0,0,0,17,"top",3,"2023-05-06T02:40:26.344Z","2023-05-06T02:42:13.602Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,608324,"Alex Bregman","/api/v1/people/608324","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,80.2,14,0.9,0.436,5.6538,23.6477,-31.2949,-0.7928,0.553,2.4556,0.2686,11.551,-125.274,-5.0304,-2.0986,50.0048,4.8401,-1.2687,1.2,8.4,24,2359,12,NA,NA,NA,NA,NA,NA,FALSE,-36.6,0.1,-1.1,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",3,"2023-05-06T02:41:23.918Z","2023-05-06T02:41:27.122Z",TRUE,"pitch","b76da3c2-605f-415f-b6ca-7d533bac43da",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.1524,1.5293,NA,51.95,136.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Walk","walk","Alex Bregman walks.",0,0,0,17,"top",3,"2023-05-06T02:40:26.344Z","2023-05-06T02:42:13.602Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,608324,"Alex Bregman","/api/v1/people/608324","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88,12,0.89,0.3908,5.593,31.6458,-16.6807,-7.1671,7.7859,1.7066,3.7988,12.7747,-140.1519,-0.6986,-1.979,50.0006,5.1407,-14.26,33.6,3.6,24,2189,240,NA,NA,NA,NA,NA,NA,FALSE,-15.4,14.2,10.3,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",2,"2023-05-06T02:41:04.260Z","2023-05-06T02:41:07.554Z",TRUE,"pitch","81bb087a-d6f2-487d-9b64-2d02c1a5e7c8",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.09,1.53,NA,110.12,148.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Walk","walk","Alex Bregman walks.",0,0,0,17,"top",3,"2023-05-06T02:40:26.344Z","2023-05-06T02:42:13.602Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,608324,"Alex Bregman","/api/v1/people/608324","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88.2,12,0.91,0.3899,5.4575,31.5807,-15.1939,-7.2789,8.4943,0.1806,3.3349,9.0439,-140.4483,-2.1711,-2.1344,50.0053,5.1053,-14.5556,38.4,3.6,24,2198,222,NA,NA,NA,NA,NA,NA,FALSE,-14.3,15.1,11.4,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",1,"2023-05-06T02:40:45.815Z","2023-05-06T02:40:48.815Z",TRUE,"pitch","452817c0-4fec-4bed-accf-7d18fa3bd1c8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.1314,1.5293,NA,101.66,125.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Walk","walk","Alex Bregman walks.",0,0,0,17,"top",3,"2023-05-06T02:40:26.344Z","2023-05-06T02:42:13.602Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,608324,"Alex Bregman","/api/v1/people/608324","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.3,12,0.85,0.3895,5.5767,31.0221,-17.399,-8.3306,7.3765,0.4024,4.2045,10.1994,-140.4647,0.2387,-2.1889,50.0055,5.2473,-16.6937,39.6,4.8,24,2382,228,NA,NA,NA,NA,NA,NA,FALSE,-15.7,13.6,13.1,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",0,"2023-05-06T02:40:30.044Z","2023-05-06T02:40:33.892Z",TRUE,"pitch","940688a5-5371-48c5-918b-ea73e4392fc1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1314,1.5293,NA,116.93,166.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Walk","walk","Alex Bregman walks.",0,0,0,17,"top",3,"2023-05-06T02:40:26.344Z","2023-05-06T02:42:13.602Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,608324,"Alex Bregman","/api/v1/people/608324","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,79.6,2,0.9,0.4351,5.6783,24.1118,-32.3056,-0.6087,-0.0853,0.0019,2.675,6.1124,-125.6023,0.4302,-2.3782,50,5.1167,-0.9785,0,8.4,24,2304,46,NA,NA,NA,NA,NA,NA,FALSE,-36.4,0.2,-0.2,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",3,"2023-05-06T02:40:01.255Z","2023-05-06T02:40:06.665Z",TRUE,"pitch","d64ce5a4-f08e-4ffb-8af1-92854fd07fec",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.35,1.64,NA,43.86,186.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Mauricio Dubon strikes out swinging.",0,0,0,16,"top",3,"2023-05-06T02:39:07.818Z","2023-05-06T02:40:06.665Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,79.1,14,0.91,0.4374,5.786,26.5331,-31.0899,1.2202,0.6852,1.9188,1.9456,10.131,-125.4668,-1.3057,-2.3381,50.0038,5.0176,1.9358,7.2,8.4,24,2317,51,NA,NA,NA,NA,NA,NA,TRUE,-35.8,1.2,-4.7,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA
718297,"2023-05-06",2,"2023-05-06T02:39:42.762Z","2023-05-06T02:39:46.104Z",TRUE,"pitch","cb971345-3dfd-495b-8773-fc46c2aa19f6",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2862,1.6393,NA,39.15,136.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Mauricio Dubon strikes out swinging.",0,0,0,16,"top",3,"2023-05-06T02:39:07.818Z","2023-05-06T02:40:06.665Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88.3,12,0.88,0.3897,5.6408,31.4981,-15.8168,-8.3173,8.175,2.0425,3.8042,14.1676,-140.4843,-1.108,-1.9828,50.0033,5.2307,-16.6449,39.6,4.8,24,2315,235,NA,NA,NA,NA,NA,NA,FALSE,-14.5,14.8,12.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",1,"2023-05-06T02:39:24.212Z","2023-05-06T02:39:27.212Z",TRUE,"pitch","0e3999e1-62ae-4de4-8a6b-5027fb63a1f0",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.35,1.64,NA,147.64,164.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Mauricio Dubon strikes out swinging.",0,0,0,16,"top",3,"2023-05-06T02:39:07.818Z","2023-05-06T02:40:06.665Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.9,87.7,4,0.91,0.3928,5.5522,31.2972,-28.7626,-11.4544,1.7314,-0.8038,2.7577,8.6522,-139.4175,-1.1446,-2.4591,50.0006,5.0715,-22.5495,36,7.2,24,2053,234,NA,NA,NA,NA,NA,NA,FALSE,-26.6,3.1,19,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",0,"2023-05-06T02:39:07.831Z","2023-05-06T02:39:10.831Z",TRUE,"pitch","87ee922f-05be-4dba-af6d-0ca617983867",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.35,1.64,NA,73.41,145.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Mauricio Dubon strikes out swinging.",0,0,0,16,"top",3,"2023-05-06T02:39:07.818Z","2023-05-06T02:40:06.665Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88.1,12,0.9,0.3919,5.5535,29.2507,-19.0297,-5.5534,6.6329,1.1436,3.4422,11.2583,-139.3925,-1.3583,-2.2132,50.0022,5.1834,-11.0054,24,4.8,24,2158,232,NA,NA,NA,NA,NA,NA,FALSE,-17.6,12,7.9,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",0,"2023-05-06T02:38:37.567Z","2023-05-06T02:38:44.762Z",TRUE,"pitch","5f5bffa0-bbdf-49e8-aea3-6f613c69344b",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.14,1.49,NA,117.4,129.76,"bunt_grounder","medium","3",134.46,193.36,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Sac Bunt","sac_bunt","Martin Maldonado out on a sacrifice bunt to first baseman Ty France. Jake Meyers to 3rd.",0,0,0,15,"top",3,"2023-05-06T02:38:32.568Z","2023-05-06T02:38:44.762Z",TRUE,FALSE,FALSE,TRUE,4,0,0,1,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.3,11,0.91,0.3936,5.493,30.9826,-16.4514,-6.464,8.0157,-0.0105,4.0378,8.7156,-139.111,-0.373,-2.3431,50.0019,5.2634,-12.6787,33.6,3.6,24,2264,204,33.5,-18,11,NA,NA,NA,TRUE,-15.2,14.6,10,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA
718297,"2023-05-06",1,"2023-05-06T02:37:46.276Z","2023-05-06T02:38:01.569Z",TRUE,"pitch","80a17f8a-5da3-41df-b670-cee1e1dd1fa5",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,0,NA,NA,3.22,1.51,NA,102.84,162.46,"ground_ball","medium","7",62.28,132.82,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Double","double","Jake Meyers doubles (4) on a ground ball to left fielder Jarred Kelenic.",0,0,0,14,"top",3,"2023-05-06T02:37:24.248Z","2023-05-06T02:38:01.569Z",TRUE,FALSE,FALSE,FALSE,34,1,0,0,676694,"Jake Meyers","/api/v1/people/676694","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,79,3,0.91,0.439,5.405,23.2087,-32.0197,0.5635,0.098,0.3714,2.8266,7.1749,-124.4059,0.578,-2.6142,50.0022,5.2296,0.89,3.6,8.4,24,2376,50,76.8,-17,11,NA,NA,NA,FALSE,-36.7,0.6,-2.5,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",0,"2023-05-06T02:37:35.308Z","2023-05-06T02:37:38.308Z",TRUE,"pitch","fcb59155-ab06-46c7-b713-62e90c95a2a5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4717,1.5094,NA,61.1,149.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Double","double","Jake Meyers doubles (4) on a ground ball to left fielder Jarred Kelenic.",0,0,0,14,"top",3,"2023-05-06T02:37:24.248Z","2023-05-06T02:38:01.569Z",TRUE,FALSE,FALSE,FALSE,34,1,0,0,676694,"Jake Meyers","/api/v1/people/676694","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.7,12,0.9,0.393,5.5051,30.3101,-16.61,-7.2416,7.9037,1.4665,3.3245,12.9944,-139.2061,-2.1438,-2.3142,50.0008,5.2002,-14.258,33.6,4.8,24,2335,239,NA,NA,NA,NA,NA,NA,FALSE,-15.7,14,10.6,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",5,"2023-05-06T02:35:21.780Z","2023-05-06T02:35:29.717Z",TRUE,"pitch","c9e00728-1509-4d3d-bfb6-5c0d6119e2e4",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,2,NA,NA,3.3193,1.6093,NA,112.4,188.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","J.P. Crawford called out on strikes.",0,0,0,13,"bottom",2,"2023-05-06T02:33:55.939Z","2023-05-06T02:35:29.717Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85,8,0.9,0.405,6.1469,29.7695,-10.8559,-4.9184,11.5115,0.1208,1.8637,6.3058,-135.278,-7.3671,-1.6024,50.0009,5.385,-9.107,32.4,3.6,24,2286,205,NA,NA,NA,NA,NA,NA,TRUE,-12.2,19.4,7.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",4,"2023-05-06T02:34:59.081Z","2023-05-06T02:35:05.931Z",TRUE,"pitch","d7fcba5a-73ba-4a14-8f1c-a14a8a5d81db",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.32,1.61,NA,117.28,175.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","J.P. Crawford called out on strikes.",0,0,0,13,"bottom",2,"2023-05-06T02:33:55.939Z","2023-05-06T02:35:29.717Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.1,5,0.9,0.4047,5.932,29.0526,-12.4699,-5.2851,10.6162,-0.0074,2.3582,6.383,-135.2593,-5.9997,-1.7094,50.001,5.4767,-9.808,31.2,3.6,24,2150,205,NA,NA,NA,NA,NA,NA,FALSE,-13.4,18.1,8.3,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",3,"2023-05-06T02:34:43.280Z","2023-05-06T02:34:46.529Z",TRUE,"pitch","74a4d267-c596-482e-a0ac-868eb748c7c4",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.2773,1.6093,NA,176.35,155.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","J.P. Crawford called out on strikes.",0,0,0,13,"bottom",2,"2023-05-06T02:33:55.939Z","2023-05-06T02:35:29.717Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.7,11,0.91,0.4053,5.8218,30.2446,-11.7246,-5.499,11.0632,-1.5569,3.0877,3.1505,-135.2765,-4.1921,-2.0239,50.0009,5.4829,-10.1633,37.2,3.6,24,2224,205,NA,NA,NA,NA,NA,NA,FALSE,-12.4,19.3,9.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
