"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717535,"2023-07-01",0,"2023-07-01T20:45:32.113Z","2023-07-01T20:45:38.524Z",TRUE,"pitch","5add4d57-d497-491b-b519-869938573d2a",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.35,1.6,NA,117.63,189.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Home Run","home_run","Brandon Nimmo homers (12) on a fly ball to right field.",1,0,2,19,"bottom",3,"2023-07-01T20:45:17.992Z","2023-07-01T20:48:00.020Z",TRUE,TRUE,FALSE,FALSE,75,2,2,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.2,80.3,8,0.9,0.4338,6.4307,21.2629,-30.8017,-8.6016,0.8453,-0.0166,1.8319,6.8227,-125.4429,-1.9347,-1.6313,50.0018,5.0831,-13.9449,22.8,8.4,24,1371,252,NA,NA,NA,NA,NA,NA,FALSE,-34.9,1.3,14.4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",3,"2023-07-01T20:46:22.136Z","2023-07-01T20:46:35.509Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,607043,"/api/v1/people/607043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"19","atBat","Home Run","home_run","Brandon Nimmo homers (12) on a fly ball to right field.",1,0,2,19,"bottom",3,"2023-07-01T20:45:17.992Z","2023-07-01T20:48:00.020Z",TRUE,TRUE,FALSE,FALSE,75,2,2,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",4,"2023-07-01T20:45:05.223Z","2023-07-01T20:45:10.886Z",TRUE,"pitch","1ec46c3d-4acc-4b52-a25a-963605a3135c",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.11,1.51,NA,132.67,149.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Luis Guillorme strikes out swinging.",0,0,1,18,"bottom",3,"2023-07-01T20:43:43.186Z","2023-07-01T20:45:10.886Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,641645,"Luis Guillorme","/api/v1/people/641645","L","Left",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,81.6,11,0.9,0.4244,6.1441,23.6998,-28.6087,1.4701,2.1079,-0.411,3.3126,3.1546,-128.4827,0.3235,-1.8401,50.0033,5.3875,2.4857,6,7.2,24,1904,177,NA,NA,NA,NA,NA,NA,TRUE,-30.7,4.1,-3.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",3,"2023-07-01T20:44:52.019Z","2023-07-01T20:44:55.494Z",TRUE,"pitch","9ac65289-dbcd-40a4-88f2-642934da7fe0",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3167,1.6224,NA,90.63,122.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Luis Guillorme strikes out swinging.",0,0,1,18,"bottom",3,"2023-07-01T20:43:43.186Z","2023-07-01T20:45:10.886Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,641645,"Luis Guillorme","/api/v1/people/641645","L","Left",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.8,12,0.91,0.4013,6.236,29.0766,-17.8768,-4.7962,7.5735,0.6918,4.3014,7.5978,-136.3232,-0.0382,-1.5042,50.0047,5.5464,-9.0575,22.8,3.6,24,1963,223,NA,NA,NA,NA,NA,NA,FALSE,-17.2,13.9,7.1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",2,"2023-07-01T20:44:26.518Z","2023-07-01T20:44:33.013Z",TRUE,"pitch","b30e30eb-37b0-407b-803d-8e5ffd3bc6aa",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.11,1.51,NA,113.57,191.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Luis Guillorme strikes out swinging.",0,0,1,18,"bottom",3,"2023-07-01T20:43:43.186Z","2023-07-01T20:45:10.886Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,641645,"Luis Guillorme","/api/v1/people/641645","L","Left",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.6,80.8,8,0.9,0.4315,6.4154,21.0342,-29.1975,-8.6418,1.8137,0.0899,1.7625,7.0986,-126.0327,-2.5351,-1.6145,50.0015,5.0947,-14.1667,24,8.4,24,1536,247,NA,NA,NA,NA,NA,NA,FALSE,-32.9,3,14.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",1,"2023-07-01T20:44:15.141Z","2023-07-01T20:44:19.724Z",TRUE,"pitch","b36847ef-ae62-4571-8132-c4455046bedc",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.3741,1.6511,NA,113.48,162.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Luis Guillorme strikes out swinging.",0,0,1,18,"bottom",3,"2023-07-01T20:43:43.186Z","2023-07-01T20:45:10.886Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,641645,"Luis Guillorme","/api/v1/people/641645","L","Left",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,81.4,5,0.9,0.4274,6.2145,21.7593,-26.8329,1.7773,3.1993,0.0924,2.8073,3.8659,-127.2999,-1.2688,-1.6663,50.0048,5.4016,2.9689,7.2,7.2,24,2050,175,NA,NA,NA,NA,NA,NA,FALSE,-29.5,5.8,-4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",0,"2023-07-01T20:44:03.347Z","2023-07-01T20:44:08.094Z",TRUE,"pitch","503014e4-4604-40d3-90fc-4464077c48da",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.288,1.6224,NA,159.45,155.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Luis Guillorme strikes out swinging.",0,0,1,18,"bottom",3,"2023-07-01T20:43:43.186Z","2023-07-01T20:45:10.886Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,641645,"Luis Guillorme","/api/v1/people/641645","L","Left",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,82.3,11,0.9,0.4222,6.2844,22.3099,-24.6842,2.686,4.3752,-1.1136,3.074,0.9235,-128.8714,-1.2018,-1.824,50.0039,5.4219,4.598,10.8,6,24,2059,182,NA,NA,NA,NA,NA,NA,FALSE,-26.5,7.9,-5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",0,"2023-07-01T20:43:09.487Z","2023-07-01T20:43:40.038Z",TRUE,"pitch","ad2c75cb-e2a6-4142-8d4c-0271a2c2b110",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.16,1.5,NA,96.17,166.38,"fly_ball","medium","89",197.77,46.14,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Home Run","home_run","Francisco Alvarez homers (13) on a fly ball to right center field.",1,0,1,17,"bottom",3,"2023-07-01T20:43:09.487Z","2023-07-01T20:43:40.038Z",TRUE,TRUE,FALSE,FALSE,65,0,0,1,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,87,3,2,0.397,6.1933,28.9668,-22.5761,-8.6406,4.972,0.5465,2.6815,8.2321,-137.6887,-3.3359,-1.3513,50.004,5.4265,-16.6848,32.4,6,24,2216,228,111.5,23,416,NA,NA,NA,FALSE,-21.8,8.5,14,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",6,"2023-07-01T20:42:42.544Z","2023-07-01T20:42:47.565Z",TRUE,"pitch","6f804263-2472-4350-a15e-d9f1ea442bc8",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,0,NA,NA,3.8049,1.7658,NA,143.91,157.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Brett Baty called out on strikes.",0,0,0,16,"bottom",3,"2023-07-01T20:41:13.456Z","2023-07-01T20:42:47.565Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,683146,"Brett Baty","/api/v1/people/683146","L","Left",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,81.8,4,0.91,0.4219,6.0885,25.9074,-21.844,2.5853,6.0485,-0.7059,3.0276,1.8845,-129.5942,-1.5684,-1.7773,50.0058,5.3016,4.4186,12,4.8,24,2244,172,NA,NA,NA,NA,NA,NA,TRUE,-23.5,10.8,-5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",5,"2023-07-01T20:42:29.284Z","2023-07-01T20:42:33.659Z",TRUE,"pitch","6e8812c1-f738-41f0-b8b2-a497d99ccf5d",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.8049,1.7944,NA,42.26,172.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Brett Baty called out on strikes.",0,0,0,16,"bottom",3,"2023-07-01T20:41:13.456Z","2023-07-01T20:42:47.565Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,683146,"Brett Baty","/api/v1/people/683146","L","Left",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,84.5,14,0.92,0.4061,6.2366,31.7416,-12.9612,-6.8132,10.4501,1.9608,2.4543,10.5131,-135.2889,-5.3143,-1.1049,50.006,5.3656,-12.5312,36,3.6,24,2495,220,NA,NA,NA,NA,NA,NA,FALSE,-14,17.8,9.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",4,"2023-07-01T20:42:15.925Z","2023-07-01T20:42:21.082Z",TRUE,"pitch","0f970b14-2039-4692-ae58-26662d8d9834",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.7761,1.7944,NA,58.29,140.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Brett Baty called out on strikes.",0,0,0,16,"bottom",3,"2023-07-01T20:41:13.456Z","2023-07-01T20:42:47.565Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,683146,"Brett Baty","/api/v1/people/683146","L","Left",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,80.2,12,0.91,0.4297,6.2677,26.4531,-25.7851,1.4114,3.8831,1.5401,3.6319,7.1481,-127.4995,0.5315,-1.4841,50.0008,5.4571,2.3208,8.4,6,24,2169,166,NA,NA,NA,NA,NA,NA,FALSE,-28.2,7.4,-4.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",2,"2023-07-01T20:41:49.152Z","2023-07-01T20:41:52.844Z",TRUE,"pitch","b8a80a8e-f902-4f8c-ba1a-7c035f3248fd",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.53,1.64,NA,136.2,147.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Brett Baty called out on strikes.",0,0,0,16,"bottom",3,"2023-07-01T20:41:13.456Z","2023-07-01T20:42:47.565Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,683146,"Brett Baty","/api/v1/people/683146","L","Left",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,80.9,1,0.9,0.4275,6.1469,24.0555,-25.4818,0.477,4.0179,-0.5037,3.3707,2.8633,-127.677,-0.1292,-1.6975,50.0036,5.4121,0.7943,2.4,6,24,2139,183,NA,NA,NA,NA,NA,NA,FALSE,-27.8,7.4,-1.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",1,"2023-07-01T20:41:36.033Z","2023-07-01T20:41:40.868Z",TRUE,"pitch","56541a36-7e84-4374-b7e2-6d4bd47d1f38",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.6612,1.6798,NA,94.82,133.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Brett Baty called out on strikes.",0,0,0,16,"bottom",3,"2023-07-01T20:41:13.456Z","2023-07-01T20:42:47.565Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,683146,"Brett Baty","/api/v1/people/683146","L","Left",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.2,85.2,12,0.91,0.404,6.1835,29.2934,-21.6796,-8.8148,5.6346,0.5818,3.8939,8.2776,-135.5214,-0.5013,-1.3652,50.0016,5.5939,-16.4146,33.6,6,24,2018,223,NA,NA,NA,NA,NA,NA,FALSE,-21.2,10.3,14.3,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",0,"2023-07-01T20:41:23.627Z","2023-07-01T20:41:28.055Z",TRUE,"pitch","5b36e97c-ce70-4bc2-92bf-b98a9cff2955",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6325,1.7084,NA,141.51,177.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Brett Baty called out on strikes.",0,0,0,16,"bottom",3,"2023-07-01T20:41:13.456Z","2023-07-01T20:42:47.565Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,683146,"Brett Baty","/api/v1/people/683146","L","Left",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,80.3,7,0.9,0.4309,6.2925,24.2858,-25.4625,0.4143,4.0937,-0.6429,2.284,2.755,-126.7738,-2.6752,-1.7945,50.0005,5.371,0.6786,2.4,6,24,2168,181,NA,NA,NA,NA,NA,NA,FALSE,-28.8,7.1,-1.3,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",3,"2023-07-01T20:42:01.349Z","2023-07-01T20:42:15.925Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,683146,"/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Brett Baty called out on strikes.",0,0,0,16,"bottom",3,"2023-07-01T20:41:13.456Z","2023-07-01T20:42:47.565Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,683146,"Brett Baty","/api/v1/people/683146","L","Left",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",6,"2023-07-01T20:39:07.965Z","2023-07-01T20:39:12.966Z",TRUE,"pitch","57a8837f-b8e2-433a-9fb2-b8a0bcc61f87",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,2,NA,NA,3.4315,1.7944,NA,106.13,177.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Joc Pederson called out on strikes.",0,0,0,15,"top",3,"2023-07-01T20:37:08.017Z","2023-07-01T20:39:12.966Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,592626,"Joc Pederson","/api/v1/people/592626","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,79.5,9,0.9,0.4374,6.0568,23.8132,-27.3973,0.8446,3.0062,0.2851,2.2742,3.944,-124.9331,-5.4266,-1.42,50.0036,6.7102,1.3428,3.6,7.2,24,2559,140,NA,NA,NA,NA,NA,NA,TRUE,-32.4,4.4,-2.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",5,"2023-07-01T20:38:49.458Z","2023-07-01T20:38:54.846Z",TRUE,"pitch","be55c6dd-8cc4-44e5-973b-15add92376b1",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.4889,1.8231,NA,74.1,185.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Joc Pederson called out on strikes.",0,0,0,15,"top",3,"2023-07-01T20:37:08.017Z","2023-07-01T20:39:12.966Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,592626,"Joc Pederson","/api/v1/people/592626","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,80.8,14,0.9,0.4316,5.9047,24.4081,-31.2581,2.7275,0.5649,1.1255,1.9773,5.7569,-126.6091,-5.4641,-1.527,50.0062,6.6474,4.4547,9.6,8.4,24,2602,136,NA,NA,NA,NA,NA,NA,FALSE,-35.9,0,-6.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
