"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717338,"2023-07-19",1,"2023-07-19T23:41:15.248Z","2023-07-19T23:41:18.870Z",TRUE,"pitch","31d470e7-d39d-4920-92e2-1ed6ab8e5a63",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,2.9802,1.3794,NA,108.6,166.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Danny Jansen grounds out, shortstop Xander Bogaerts to first baseman Jake Cronenworth.",0,0,0,14,"bottom",2,"2023-07-19T23:40:38.903Z","2023-07-19T23:41:42.054Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Diego Padres","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",78.2,70.8,2,2,0.486,6.1417,25.2223,-44.8019,5.2838,-9.8725,0.2204,2.6663,2.4609,-113.6968,3.1492,-1.5701,50.0012,5.7811,6.7601,9.6,14.4,24,2742,40,NA,NA,NA,NA,NA,NA,FALSE,-62,-16.4,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",0,"2023-07-19T23:40:47.717Z","2023-07-19T23:40:52.703Z",TRUE,"pitch","bd9efe64-9575-45ba-8334-f5d545418cd6",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.22,1.5,NA,125.34,160.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Danny Jansen grounds out, shortstop Xander Bogaerts to first baseman Jake Cronenworth.",0,0,0,14,"bottom",2,"2023-07-19T23:40:38.903Z","2023-07-19T23:41:42.054Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.7,2,0.91,0.4001,6.6184,32.0355,-12.2505,-4.3722,10.5103,-0.2187,2.9118,5.4503,-137.2138,-4.4949,-1.6683,50.0032,5.4142,-8.2886,27.6,3.6,24,2451,211,NA,NA,NA,NA,NA,NA,FALSE,-12.7,18.2,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",4,"2023-07-19T23:40:16.029Z","2023-07-19T23:40:21.643Z",TRUE,"pitch","e10c1698-a842-4fbd-8297-cc2edee94b58",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.26,1.47,NA,128.17,131.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Daulton Varsho strikes out swinging.",0,0,0,13,"bottom",2,"2023-07-19T23:38:50.536Z","2023-07-19T23:40:21.643Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Diego Padres","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86,11,0.91,0.3973,6.1503,33.7806,-12.6574,-3.3452,10.1612,-0.293,3.9622,5.3491,-138.4065,-1.7128,-1.825,50.0015,5.4465,-6.4249,21.6,2.4,24,2398,213,NA,NA,NA,NA,NA,NA,TRUE,-12.2,18.1,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",3,"2023-07-19T23:39:53.945Z","2023-07-19T23:39:58.607Z",TRUE,"pitch","c2d7c729-bfd2-4f24-b5da-541503b4d08d",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3104,1.5982,NA,76.52,235.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Daulton Varsho strikes out swinging.",0,0,0,13,"bottom",2,"2023-07-19T23:38:50.536Z","2023-07-19T23:40:21.643Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Diego Padres","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.8,75.4,14,2,0.4621,6.2919,25.0631,-39.7695,3.1916,-5.358,1.0619,0.1224,5.1185,-119.0093,-4.0243,-1.5399,50,5.4765,4.528,7.2,12,24,2800,34,NA,NA,NA,NA,NA,NA,FALSE,-51.7,-10.4,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",2,"2023-07-19T23:39:30.424Z","2023-07-19T23:39:35.386Z",TRUE,"pitch","c17c0490-6703-45bb-be37-455061eff8df",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.2498,1.5497,NA,85.47,247.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Daulton Varsho strikes out swinging.",0,0,0,13,"bottom",2,"2023-07-19T23:38:50.536Z","2023-07-19T23:40:21.643Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.8,75.5,14,0.45,0.4619,6.3259,24.2799,-35.9982,3.1589,-2.6857,0.8273,-0.3105,4.7655,-118.8957,-5.7234,-1.6191,50.0059,5.4211,4.4911,8.4,10.8,24,2737,38,NA,NA,NA,NA,NA,NA,FALSE,-47.3,-6.1,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",1,"2023-07-19T23:39:09.875Z","2023-07-19T23:39:13.195Z",TRUE,"pitch","6d816108-9f34-4a7c-8a90-c922fbc16a96",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.26,1.47,NA,112.52,164.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Daulton Varsho strikes out swinging.",0,0,0,13,"bottom",2,"2023-07-19T23:38:50.536Z","2023-07-19T23:40:21.643Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.4,2,0.91,0.402,6.4687,31.4796,-11.0742,-4.5887,11.2358,0.1176,2.7553,6.6928,-136.5186,-4.9772,-1.7753,50.0044,5.3716,-8.619,30,3.6,24,2457,212,NA,NA,NA,NA,NA,NA,FALSE,-11.8,19.4,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",0,"2023-07-19T23:38:53.609Z","2023-07-19T23:38:58.922Z",TRUE,"pitch","f2789392-f2f1-4472-a1a8-170fc58a8115",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.26,1.47,NA,88.42,193.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Daulton Varsho strikes out swinging.",0,0,0,13,"bottom",2,"2023-07-19T23:38:50.536Z","2023-07-19T23:40:21.643Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Diego Padres","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",77,70.9,9,2,0.4904,6.2667,21.8577,-39.2994,7.0236,-5.6553,0.7499,1.668,3.1869,-112.0477,-0.0208,-1.607,50.0007,5.7217,8.8532,13.2,13.2,24,2779,35,NA,NA,NA,NA,NA,NA,FALSE,-56.3,-9.8,-13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",3,"2023-07-19T23:36:35.101Z","2023-07-19T23:36:44.146Z",TRUE,"pitch","ef043201-c614-4684-aa4d-33a6645e77a9",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.38,1.6,NA,103.61,195.81,"popup","medium","6",109.23,167.47,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Pop Out","field_out","Luis Campusano pops out to shortstop Bo Bichette.",0,0,0,12,"top",2,"2023-07-19T23:35:40.627Z","2023-07-19T23:36:44.146Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,669134,"Luis Campusano","/api/v1/people/669134","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Toronto Blue Jays","true",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",83.9,77,9,0.9,0.4499,6.394,26.0825,-35.5447,9.3729,-2.2504,0.3512,1.5915,3.4566,-122.1554,-2.2691,-2.3034,50.0023,5.6147,14.0372,21.6,10.8,24,2338,37,74.2,64,132,NA,NA,NA,TRUE,-43.4,-4.3,-17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",2,"2023-07-19T23:36:20.230Z","2023-07-19T23:36:24.262Z",TRUE,"pitch","c235d6d5-03b0-4788-b4a5-6744aed87ce2",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.3698,1.5497,NA,81.8,181.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Pop Out","field_out","Luis Campusano pops out to shortstop Bo Bichette.",0,0,0,12,"top",2,"2023-07-19T23:35:40.627Z","2023-07-19T23:36:44.146Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,669134,"Luis Campusano","/api/v1/people/669134","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.8,14,0.9,0.3934,6.4581,30.2746,-14.8091,-5.183,8.837,0.9236,2.1324,9.5268,-139.0742,-6.729,-1.8681,50.005,5.56,-10.188,26.4,3.6,24,2178,212,NA,NA,NA,NA,NA,NA,FALSE,-15.1,14.8,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",1,"2023-07-19T23:36:05.097Z","2023-07-19T23:36:08.918Z",TRUE,"pitch","f6739b83-8d98-4adf-a833-74dbb235b953",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,1,2,NA,NA,3.38,1.6,NA,113.69,154.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Pop Out","field_out","Luis Campusano pops out to shortstop Bo Bichette.",0,0,0,12,"top",2,"2023-07-19T23:35:40.627Z","2023-07-19T23:36:44.146Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,669134,"Luis Campusano","/api/v1/people/669134","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.1,2,0.88,0.3982,6.3624,32.5592,-12.8493,-4.1688,10.0991,0.087,3.118,7.2241,-137.9128,-4.4303,-2.0327,50.0033,5.6212,-7.9782,24,3.6,24,2246,217,NA,NA,NA,NA,NA,NA,FALSE,-13.2,17.4,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",0,"2023-07-19T23:35:51.046Z","2023-07-19T23:35:55.314Z",TRUE,"pitch","dde0bb9b-d4ec-49c4-8927-4018cb2f7a36",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3698,1.5982,NA,66.89,214.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Pop Out","field_out","Luis Campusano pops out to shortstop Bo Bichette.",0,0,0,12,"top",2,"2023-07-19T23:35:40.627Z","2023-07-19T23:36:44.146Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,669134,"Luis Campusano","/api/v1/people/669134","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Toronto Blue Jays","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",83.2,76.4,14,0.9,0.4547,6.3336,26.4003,-35.7331,7.8751,-2.429,1.3147,0.8859,6.0239,-121.0428,-3.4958,-2.2406,50.0037,5.5185,11.5373,19.2,10.8,24,2407,38,NA,NA,NA,NA,NA,NA,FALSE,-45,-5,-15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",5,"2023-07-19T23:35:21.221Z","2023-07-19T23:35:26.804Z",TRUE,"pitch","12ec7bcf-4c31-421a-89b4-e8b51c8978e1",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.18,1.51,NA,61.34,204.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Jake Cronenworth strikes out swinging.",0,0,0,11,"top",2,"2023-07-19T23:34:03.143Z","2023-07-19T23:35:26.804Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Toronto Blue Jays",NA,NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",84.9,77.9,14,0.9,0.4456,6.3515,27.202,-35.4663,8.8744,-2.1576,1.4603,1.2818,5.8724,-123.4689,-3.3374,-2.1111,50.0021,5.6707,13.5442,21.6,10.8,24,2434,37,NA,NA,NA,NA,NA,NA,TRUE,-42.8,-4.4,-17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",3,"2023-07-19T23:34:55.541Z","2023-07-19T23:35:00.493Z",TRUE,"pitch","10502788-49a0-4148-b502-0bdf85981380",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,2,1,NA,NA,3.18,1.51,NA,95.14,169.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Jake Cronenworth strikes out swinging.",0,0,0,11,"top",2,"2023-07-19T23:34:03.143Z","2023-07-19T23:35:26.804Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.4,6,0.9,0.3977,6.4766,32.4145,-15.0825,-5.4524,8.9106,0.5735,2.5662,8.4866,-138.0473,-5.6378,-1.8406,50.0067,5.6604,-10.4639,27.6,3.6,24,2146,219,NA,NA,NA,NA,NA,NA,FALSE,-15.5,15,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",2,"2023-07-19T23:34:39.776Z","2023-07-19T23:34:44.047Z",TRUE,"pitch","9482cd6c-d444-4f19-85ab-be3d28498cea",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2634,1.5497,NA,154.71,166.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Jake Cronenworth strikes out swinging.",0,0,0,11,"top",2,"2023-07-19T23:34:03.143Z","2023-07-19T23:35:26.804Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Toronto Blue Jays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.6,77.6,11,0.89,0.4449,6.6335,24.6276,-29.8567,-7.0078,1.5073,-0.9892,2.6825,4.862,-123.141,-0.9018,-2.0795,50.0016,5.5812,-10.7533,18,8.4,24,1396,247,NA,NA,NA,NA,NA,NA,FALSE,-35.4,2.8,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",1,"2023-07-19T23:34:24.877Z","2023-07-19T23:34:28.674Z",TRUE,"pitch","8d35dee4-361e-4443-8cb8-38da2f29e350",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.3104,1.574,NA,136.67,153.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Jake Cronenworth strikes out swinging.",0,0,0,11,"top",2,"2023-07-19T23:34:03.143Z","2023-07-19T23:35:26.804Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Toronto Blue Jays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.9,79,1,0.82,0.4344,6.5362,27.3347,-23.339,-8.6374,5.4981,-0.5161,3.1443,6.8858,-126.3982,-1.3462,-2.1622,50.0049,5.5696,-13.8865,27.6,7.2,24,1613,239,NA,NA,NA,NA,NA,NA,FALSE,-26.5,9.8,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",0,"2023-07-19T23:34:09.673Z","2023-07-19T23:34:14.010Z",TRUE,"pitch","2cb28a18-8d23-49e8-b5f8-1336e28c2e01",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3813,1.6715,NA,147.47,137.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Jake Cronenworth strikes out swinging.",0,0,0,11,"top",2,"2023-07-19T23:34:03.143Z","2023-07-19T23:35:26.804Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,86.6,11,0.88,0.3954,6.282,33.4032,-13.649,-4.487,9.5508,-0.7993,3.7358,4.9236,-138.9518,-2.984,-2.0179,50.0066,5.7401,-8.7074,27.6,3.6,24,2197,215,NA,NA,NA,NA,NA,NA,FALSE,-13.4,16.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
