"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717673,"2023-06-21",0,"2023-06-21T20:24:47.218Z","2023-06-21T20:24:51.863Z",TRUE,"pitch","0c599e6f-47db-4f4c-83d0-4b1d46888b64",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.39,1.53,NA,70.24,170.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Lineout","field_out","Corey Dickerson lines out to first baseman Paul Goldschmidt.",0,0,0,11,"bottom",2,"2023-06-21T20:24:28.032Z","2023-06-21T20:25:11.722Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,572816,"Corey Dickerson","/api/v1/people/572816","L","Left",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","St. Louis Cardinals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.9,12,0.89,0.4257,6.426,23.192,-22.9045,-0.4254,5.5076,1.2268,2.5226,7.8046,-128.0259,-5.7475,-1.7889,50,6.5578,-0.7177,1.2,6,24,2244,184,NA,NA,NA,NA,NA,NA,FALSE,-25.9,9,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717673,"2023-06-21",2,"2023-06-21T20:24:14.977Z","2023-06-21T20:24:22.961Z",TRUE,"pitch","5bd9a213-2493-4632-9de5-7d94a4a002e9",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.51,1.68,NA,125.09,177.67,"ground_ball","medium","5",103.97,160.23,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Groundout","field_out","Joey Meneses grounds out, third baseman Brendan Donovan to first baseman Paul Goldschmidt.",0,0,0,10,"bottom",2,"2023-06-21T20:23:32.248Z","2023-06-21T20:24:22.961Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,608841,"Joey Meneses","/api/v1/people/608841","R","Right",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","St. Louis Cardinals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.9,82.6,5,0.91,0.4141,6.589,33.9299,-21.1176,-11.0483,6.2742,-0.2121,2.2632,8.1477,-133.2689,-6.5396,-1.9042,50.0053,6.3206,-19.4824,37.2,7.2,24,2137,217,97.8,-13,11,NA,NA,NA,TRUE,-23.3,9.8,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717673,"2023-06-21",1,"2023-06-21T20:24:02.665Z","2023-06-21T20:24:08.235Z",TRUE,"pitch","62b65567-89e6-4124-b011-230fc4da17e5",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.6011,1.6796,NA,52.03,182.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Groundout","field_out","Joey Meneses grounds out, third baseman Brendan Donovan to first baseman Paul Goldschmidt.",0,0,0,10,"bottom",2,"2023-06-21T20:23:32.248Z","2023-06-21T20:24:22.961Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,608841,"Joey Meneses","/api/v1/people/608841","R","Right",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,83.6,14,0.91,0.4123,6.5817,30.6608,-21.3228,-11.1101,6.0803,1.7044,2.0974,12.9933,-133.2401,-6.877,-1.8094,50.0019,6.2708,-19.8238,36,6,24,2192,215,NA,NA,NA,NA,NA,NA,FALSE,-23.4,9.5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717673,"2023-06-21",0,"2023-06-21T20:23:50.657Z","2023-06-21T20:23:55.914Z",TRUE,"pitch","b9d5c8c4-d395-4c5a-bd02-3d2570cd332b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6534,1.6796,NA,109.36,162.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Groundout","field_out","Joey Meneses grounds out, third baseman Brendan Donovan to first baseman Paul Goldschmidt.",0,0,0,10,"bottom",2,"2023-06-21T20:23:32.248Z","2023-06-21T20:24:22.961Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,608841,"Joey Meneses","/api/v1/people/608841","R","Right",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,85,5,0.9,0.4077,6.6092,26.5943,-15.951,-3.6185,8.8574,0.2004,2.8365,7.2382,-133.9076,-6.4679,-2.0572,50.0034,6.4077,-6.6287,16.8,3.6,24,2213,213,NA,NA,NA,NA,NA,NA,FALSE,-17.2,15,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717673,"2023-06-21",1,"2023-06-21T20:21:37.459Z","2023-06-21T20:21:44.308Z",TRUE,"pitch","050a994a-8c2f-4481-a65f-2b279aea2721",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.46,1.65,NA,117.24,187.37,"ground_ball","medium","3",155.24,163.79,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Dylan Carlson grounds out, first baseman Dominic Smith to pitcher Trevor Williams.",0,0,0,9,"top",2,"2023-06-21T20:20:58.694Z","2023-06-21T20:21:44.308Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,666185,"Dylan Carlson","/api/v1/people/666185","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Washington Nationals","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.6,70.7,8,0.92,0.4911,6.8856,20.3452,-34.9517,6.8681,-2.2048,-0.0062,1.9042,3.819,-111.5929,0.7017,-2.6328,50.0031,5.1902,8.6495,14.4,12,24,2195,113,68.5,0,37,NA,NA,NA,TRUE,-50,-3.5,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717673,"2023-06-21",0,"2023-06-21T20:21:26.592Z","2023-06-21T20:21:30.849Z",TRUE,"pitch","75887aad-8f75-4fdc-88c9-8faa2cc732fa",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5749,1.6496,NA,140.12,190.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Dylan Carlson grounds out, first baseman Dominic Smith to pitcher Trevor Williams.",0,0,0,9,"top",2,"2023-06-21T20:20:58.694Z","2023-06-21T20:21:44.308Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,666185,"Dylan Carlson","/api/v1/people/666185","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Washington Nationals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.5,71.2,7,0.92,0.4866,6.8122,21.6586,-34.9793,5.4103,-2.1921,-0.6065,1.7829,2.914,-112.8225,0.4707,-2.6202,50.0012,5.1137,6.9321,12,10.8,24,2137,111,NA,NA,NA,NA,NA,NA,FALSE,-49.2,-3.5,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717673,"2023-06-21",3,"2023-06-21T20:20:41.805Z","2023-06-21T20:20:49.870Z",TRUE,"pitch","83907ad3-73e1-4fd8-b610-540fe0324574",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.42,1.63,NA,102.88,166.93,"ground_ball","medium","6",119.71,145.51,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Nolan Gorman grounds out, shortstop CJ Abrams to first baseman Dominic Smith.",0,0,0,8,"top",2,"2023-06-21T20:19:42.467Z","2023-06-21T20:20:49.870Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89,82.8,6,0.92,0.4199,6.7684,22.7941,-23.3157,-1.0542,5.119,0.3704,2.6612,7.7135,-129.6072,-1.1256,-2.4858,50.001,4.854,-1.8244,1.2,6,24,2135,232,86.4,6,98,NA,NA,NA,TRUE,-24.7,9.2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717673,"2023-06-21",2,"2023-06-21T20:20:30.024Z","2023-06-21T20:20:34.043Z",TRUE,"pitch","6f9afc29-adde-4484-96b2-fbfcdea541f5",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.4704,1.6296,NA,145.99,162.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Nolan Gorman grounds out, shortstop CJ Abrams to first baseman Dominic Smith.",0,0,0,8,"top",2,"2023-06-21T20:19:42.467Z","2023-06-21T20:20:49.870Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.6,83.5,4,0.91,0.4162,6.874,21.8587,-21.0162,-4.3877,6.331,-0.7605,2.8369,5.9389,-130.516,-1.7273,-2.4727,50.0052,5.056,-7.7365,18,4.8,24,2172,223,NA,NA,NA,NA,NA,NA,FALSE,-22.1,11.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717673,"2023-06-21",1,"2023-06-21T20:20:14.134Z","2023-06-21T20:20:19.376Z",TRUE,"pitch","30c9077f-1571-4e0a-83d7-38dee2ac9991",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.5227,1.6296,NA,95.32,217.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Nolan Gorman grounds out, shortstop CJ Abrams to first baseman Dominic Smith.",0,0,0,8,"top",2,"2023-06-21T20:19:42.467Z","2023-06-21T20:20:49.870Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Washington Nationals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.5,75.2,14,0.84,0.4563,6.9872,28.4034,-31.9638,-9.2201,0.1408,0.5687,0.7951,9.7402,-121.0467,-2.682,-2.3511,50.0009,4.7777,-13.3852,19.2,9.6,24,1806,250,NA,NA,NA,NA,NA,NA,FALSE,-40.4,-0.2,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717673,"2023-06-21",0,"2023-06-21T20:20:03.551Z","2023-06-21T20:20:07.764Z",TRUE,"pitch","53aa7b90-82da-46cc-add5-f230ff6b6573",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4704,1.6296,NA,99.14,186.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Nolan Gorman grounds out, shortstop CJ Abrams to first baseman Dominic Smith.",0,0,0,8,"top",2,"2023-06-21T20:19:42.467Z","2023-06-21T20:20:49.870Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Washington Nationals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.8,74.2,9,0.91,0.4662,6.9337,22.3753,-27.36,1.7079,3.4432,0.4685,1.9358,6.4901,-117.4981,-1.2018,-2.5518,50.0012,4.9974,2.386,7.2,8.4,24,2074,172,NA,NA,NA,NA,NA,NA,FALSE,-35.8,6.2,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717673,"2023-06-21",5,"2023-06-21T20:19:31.151Z","2023-06-21T20:19:37.939Z",TRUE,"pitch","18bcd6cc-cbe1-45f9-a673-bd7c589e9e81",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.4,1.61,NA,105.07,173.28,"line_drive","hard","9",203.18,81.94,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Lineout","field_out","Willson Contreras lines out sharply to right fielder Lane Thomas.",0,0,0,7,"top",2,"2023-06-21T20:18:04.374Z","2023-06-21T20:19:37.939Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,575929,"Willson Contreras","/api/v1/people/575929","R","Right",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,83.5,6,0.92,0.4123,6.9534,28.711,-18.6666,-5.0037,7.5635,0.3131,2.426,8.125,-132.8781,-3.1534,-2.1355,50.0065,4.9859,-8.9418,20.4,4.8,24,2207,228,105.7,17,347,NA,NA,NA,TRUE,-19.7,13.2,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717673,"2023-06-21",3,"2023-06-21T20:19:08.166Z","2023-06-21T20:19:13.712Z",TRUE,"pitch","de6737d9-6a86-4384-8891-cfe1dc8fbdb3",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.4,1.61,NA,112.35,163.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Lineout","field_out","Willson Contreras lines out sharply to right fielder Lane Thomas.",0,0,0,7,"top",2,"2023-06-21T20:18:04.374Z","2023-06-21T20:19:37.939Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,575929,"Willson Contreras","/api/v1/people/575929","R","Right",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.1,83.3,5,0.92,0.4158,7.0018,24.5786,-18.8114,-4.2864,7.5804,0.1219,2.7796,7.4804,-131.1326,-2.2593,-2.1951,50.0033,5.0375,-7.5572,18,4.8,24,2114,231,NA,NA,NA,NA,NA,NA,FALSE,-19.8,13.6,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717673,"2023-06-21",2,"2023-06-21T20:18:46.585Z","2023-06-21T20:18:51.030Z",TRUE,"pitch","2776b49b-c707-4dd5-aa03-679629a65189",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,0,NA,NA,3.4,1.61,NA,137.22,189.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Lineout","field_out","Willson Contreras lines out sharply to right fielder Lane Thomas.",0,0,0,7,"top",2,"2023-06-21T20:18:04.374Z","2023-06-21T20:19:37.939Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,575929,"Willson Contreras","/api/v1/people/575929","R","Right",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.4,81.1,7,0.92,0.4257,6.8593,26.1224,-28.5375,-9.438,2.1646,-0.5304,1.8406,7.5951,-128.5604,-1.9459,-2.2937,50.001,4.8178,-15.8306,26.4,8.4,24,1858,244,NA,NA,NA,NA,NA,NA,FALSE,-31.3,3.7,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717673,"2023-06-21",1,"2023-06-21T20:18:35.198Z","2023-06-21T20:18:40.334Z",TRUE,"pitch","d4bf73b4-3d3c-4929-9fc3-c3a2c5810639",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.5488,1.6096,NA,88.13,214.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Lineout","field_out","Willson Contreras lines out sharply to right fielder Lane Thomas.",0,0,0,7,"top",2,"2023-06-21T20:18:04.374Z","2023-06-21T20:19:37.939Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,575929,"Willson Contreras","/api/v1/people/575929","R","Right",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88,80.7,14,0.91,0.4288,6.783,26.1913,-30.0467,-9.0181,1.2834,0.7573,0.9152,10.6616,-127.7134,-3.5107,-2.2988,50.0004,4.6697,-14.903,22.8,8.4,24,1851,240,NA,NA,NA,NA,NA,NA,FALSE,-33.7,1.7,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717673,"2023-06-21",0,"2023-06-21T20:18:23.836Z","2023-06-21T20:18:29.719Z",TRUE,"pitch","bf69498e-bab2-4f96-8c55-1dd1eae84c8c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4969,1.6099,NA,83.04,217.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Lineout","field_out","Willson Contreras lines out sharply to right fielder Lane Thomas.",0,0,0,7,"top",2,"2023-06-21T20:18:04.374Z","2023-06-21T20:19:37.939Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,575929,"Willson Contreras","/api/v1/people/575929","R","Right",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82,76.5,14,0.9,0.4568,6.8109,20.2757,-26.7983,2.0468,3.6803,0.891,0.7959,7.4841,-119.3475,-3.7458,-2.5356,50.0038,4.7663,2.988,8.4,7.2,24,2177,155,NA,NA,NA,NA,NA,NA,FALSE,-34.2,6.1,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717673,"2023-06-21",4,"2023-06-21T20:19:22.584Z","2023-06-21T20:19:31.151Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,575929,"/api/v1/people/575929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"7","atBat","Lineout","field_out","Willson Contreras lines out sharply to right fielder Lane Thomas.",0,0,0,7,"top",2,"2023-06-21T20:18:04.374Z","2023-06-21T20:19:37.939Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,575929,"Willson Contreras","/api/v1/people/575929","R","Right",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
