"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
717969,"2023-05-30",3,"2023-05-30T02:00:01.304Z","2023-05-30T02:00:05.390Z",TRUE,"pitch","56b5f0c8-2b1a-4c61-ac20-e6f64a23b609",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.3534,1.5528,NA,100.52,187.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Isiah Kiner-Falefa strikes out swinging.",0,1,0,9,"top",2,"2023-05-30T01:58:53.208Z","2023-05-30T02:00:21.829Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.2,9,0.89,0.3994,6.4762,30.6973,-9.9176,-3.1132,11.6902,0.4325,1.9049,4.8276,-137.1933,-7.711,-0.9465,50.0039,5.4302,-5.928,22.8,2.4,24,2701,197,NA,NA,NA,NA,NA,NA,FALSE,-11,19.7,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",2,"2023-05-30T01:59:41.271Z","2023-05-30T01:59:44.373Z",TRUE,"pitch","2458e393-068b-4ef2-b95f-ad180d070ed6",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,0,NA,NA,3.13,1.46,NA,118.09,180.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Isiah Kiner-Falefa strikes out swinging.",0,1,0,9,"top",2,"2023-05-30T01:58:53.208Z","2023-05-30T02:00:21.829Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,78.5,5,0.84,0.4437,6.4388,21.0372,-32.6206,0.7759,-0.2882,-0.0287,2.1607,2.5314,-122.7768,-1.1788,-1.168,50.0038,5.3877,1.2009,2.4,8.4,24,2337,76,NA,NA,NA,NA,NA,NA,FALSE,-38.5,-0.6,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",1,"2023-05-30T01:59:19.883Z","2023-05-30T01:59:22.883Z",TRUE,"pitch","5ce9a7ff-8891-4a30-9c9a-12a70e1a2074",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3111,1.578,NA,45.71,137.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Isiah Kiner-Falefa strikes out swinging.",0,1,0,9,"top",2,"2023-05-30T01:58:53.208Z","2023-05-30T02:00:21.829Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,86.4,12,0.78,0.4006,6.309,26.626,-16.1506,0.6751,8.4388,1.8703,3.7362,6.4382,-136.1405,-2.2635,-0.6016,50.004,5.6815,1.2812,8.4,3.6,24,2599,188,NA,NA,NA,NA,NA,NA,FALSE,-15.8,15.1,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",0,"2023-05-30T01:59:00.072Z","2023-05-30T01:59:05.098Z",TRUE,"pitch","49e050ef-ecf1-40c6-8b47-fb96d1d9d14f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.245,1.5797,NA,177.7,127.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Isiah Kiner-Falefa strikes out swinging.",0,1,0,9,"top",2,"2023-05-30T01:58:53.208Z","2023-05-30T02:00:21.829Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,78.4,11,0.86,0.4431,6.1823,20.3267,-33.9214,1.1792,-1.1256,-1.5926,4.1032,-1.5544,-122.796,2.9955,-1.1096,50.0018,5.7209,1.8324,2.4,8.4,24,2276,86,NA,NA,NA,NA,NA,NA,FALSE,-39.1,-1.2,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",3,"2023-05-30T01:58:17.860Z","2023-05-30T01:58:30.788Z",TRUE,"pitch","223625b6-5f75-43e7-9c7a-54d485347929",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,0,NA,NA,3.42,1.61,NA,105.27,175.67,"line_drive","medium","9",217.41,104.43,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Double","double","Jake Bauers doubles (2) on a line drive to right fielder Teoscar Hernandez. Harrison Bader scores.",1,1,0,8,"top",2,"2023-05-30T01:56:40.703Z","2023-05-30T01:58:30.788Z",TRUE,TRUE,FALSE,FALSE,61,1,1,0,641343,"Jake Bauers","/api/v1/people/641343","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.3,73,6,0.9,0.4752,6.3952,22.0575,-41.7628,3.4079,-7.1364,0.3077,2.3375,2.0654,-115.3976,1.7962,-1.0425,50.0004,5.5811,4.5814,7.2,12,24,2289,32,107.4,13,203,NA,NA,NA,FALSE,-55.7,-12.1,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,641343,"Jake Bauers","/api/v1/people/641343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",2,"2023-05-30T01:57:52.787Z","2023-05-30T01:57:55.815Z",TRUE,"pitch","614066ee-1e63-47a4-8205-7f122dde96d4",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.42,1.61,NA,87.07,179.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Double","double","Jake Bauers doubles (2) on a line drive to right fielder Teoscar Hernandez. Harrison Bader scores.",1,1,0,8,"top",2,"2023-05-30T01:56:40.703Z","2023-05-30T01:58:30.788Z",TRUE,TRUE,FALSE,FALSE,61,1,1,0,641343,"Jake Bauers","/api/v1/people/641343","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.7,6,0.87,0.4032,6.2399,27.9128,-9.9183,-2.0202,11.8926,0.7851,2.1916,4.8651,-135.5159,-7.2048,-0.766,50.0014,5.5671,-3.7805,14.4,2.4,24,2599,194,NA,NA,NA,NA,NA,NA,FALSE,-11,20.3,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",0,"2023-05-30T01:57:10.148Z","2023-05-30T01:57:22.193Z",TRUE,"pitch","4bb8f501-fef0-4896-98ac-2c9826f862fe",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4371,1.6881,NA,152.89,146.95,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"8","atBat","Double","double","Jake Bauers doubles (2) on a line drive to right fielder Teoscar Hernandez. Harrison Bader scores.",1,1,0,8,"top",2,"2023-05-30T01:56:40.703Z","2023-05-30T01:58:30.788Z",TRUE,TRUE,FALSE,FALSE,61,1,1,0,641343,"Jake Bauers","/api/v1/people/641343","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.7,11,0.88,0.3973,6.298,29.2576,-12.5238,-4.111,10.2022,-0.9415,3.4011,1.4408,-137.6154,-3.5461,-0.9362,50.0066,5.5492,-7.9221,30,3.6,24,2520,199,NA,NA,NA,NA,NA,NA,FALSE,-12.5,18,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",1,"2023-05-30T01:57:34.684Z","2023-05-30T01:57:52.787Z",FALSE,"action",NA,NA,"Harrison Bader steals (6) 2nd base. Harrison Bader to 3rd. Harrison Bader advances to 3rd, on a throwing error by catcher Cal Raleigh.","Stolen Base 2B",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,0,664056,"/api/v1/people/664056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4bb8f501-fef0-4896-98ac-2c9826f862fe","stolen_base_2b",NA,NA,NA,NA,NA,NA,"8","atBat","Double","double","Jake Bauers doubles (2) on a line drive to right fielder Teoscar Hernandez. Harrison Bader scores.",1,1,0,8,"top",2,"2023-05-30T01:56:40.703Z","2023-05-30T01:58:30.788Z",TRUE,TRUE,FALSE,FALSE,61,1,1,0,641343,"Jake Bauers","/api/v1/people/641343","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",5,"2023-05-30T01:56:25.703Z","2023-05-30T01:56:36.964Z",TRUE,"pitch","3a91ce0e-b8c4-40fe-b9f0-24c0e83a95e3",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,0,NA,NA,2.99,1.4,NA,127.79,142.22,"line_drive","medium","8",147.58,95.78,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Single","single","Harrison Bader singles on a line drive to center fielder Julio Rodriguez.",0,0,0,7,"top",2,"2023-05-30T01:54:33.691Z","2023-05-30T01:56:36.964Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,664056,"Harrison Bader","/api/v1/people/664056","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,88.1,11,0.91,0.3904,6.2749,30.875,-9.1284,-1.6125,11.5537,-0.2829,3.5764,1.3252,-140.143,-4.4707,-0.5518,50.0006,5.7855,-3.2158,15.6,2.4,24,2617,196,78.9,24,265,NA,NA,NA,FALSE,-9.2,20.3,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,664056,"Harrison Bader","/api/v1/people/664056",NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",4,"2023-05-30T01:56:03.457Z","2023-05-30T01:56:06.457Z",TRUE,"pitch","717f313a-ea7f-446f-a473-5d2b35202cc0",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,2.99,1.4,NA,99.77,153.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Single","single","Harrison Bader singles on a line drive to center fielder Julio Rodriguez.",0,0,0,7,"top",2,"2023-05-30T01:54:33.691Z","2023-05-30T01:56:36.964Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,664056,"Harrison Bader","/api/v1/people/664056","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88,12,0.9,0.3915,6.2423,30.445,-9.626,-1.913,11.3641,0.452,3.1464,3.6862,-139.7282,-5.4171,-0.6337,50.006,5.7381,-3.7971,15.6,2.4,24,2628,191,NA,NA,NA,NA,NA,NA,FALSE,-9.8,19.7,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",3,"2023-05-30T01:55:40.883Z","2023-05-30T01:55:43.883Z",TRUE,"pitch","e627e26b-d7d0-4688-8d67-fd1268f3a176",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,2.99,1.4,NA,116,169.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Single","single","Harrison Bader singles on a line drive to center fielder Julio Rodriguez.",0,0,0,7,"top",2,"2023-05-30T01:54:33.691Z","2023-05-30T01:56:36.964Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,664056,"Harrison Bader","/api/v1/people/664056","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.5,2,0.9,0.3936,6.1975,30.9461,-10.0753,-2.5074,11.2664,0.0262,2.5721,2.6328,-139.1087,-6.6336,-0.6063,50.0025,5.6541,-4.9184,20.4,2.4,24,2718,196,NA,NA,NA,NA,NA,NA,FALSE,-10.7,19.2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",2,"2023-05-30T01:55:17.468Z","2023-05-30T01:55:20.600Z",TRUE,"pitch","938e6e5f-204b-49f4-a7fd-f0b4062b2343",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,2.99,1.4,NA,125.13,166.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Single","single","Harrison Bader singles on a line drive to center fielder Julio Rodriguez.",0,0,0,7,"top",2,"2023-05-30T01:54:33.691Z","2023-05-30T01:56:36.964Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,664056,"Harrison Bader","/api/v1/people/664056","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.9,2,0.9,0.3958,6.3372,30.9278,-8.4991,-0.5562,12.2077,-0.2132,2.6882,1.6251,-138.3858,-6.6177,-0.7358,50.0026,5.6802,-1.0789,3.6,2.4,24,2741,192,NA,NA,NA,NA,NA,NA,FALSE,-9.4,20.9,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",1,"2023-05-30T01:54:56.736Z","2023-05-30T01:55:01.319Z",TRUE,"pitch","08401330-4f25-4623-863f-938176a0bbcf",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,2.99,1.4,NA,87.95,185.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Single","single","Harrison Bader singles on a line drive to center fielder Julio Rodriguez.",0,0,0,7,"top",2,"2023-05-30T01:54:33.691Z","2023-05-30T01:56:36.964Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,664056,"Harrison Bader","/api/v1/people/664056","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78,71.7,6,0.9,0.4842,6.4171,22.4059,-44.6127,2.6512,-9.6152,0.762,1.9872,2.707,-113.4827,1.8671,-0.7946,50.0043,5.6263,3.4286,4.8,14.4,24,2363,26,NA,NA,NA,NA,NA,NA,FALSE,-61.8,-16.6,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",0,"2023-05-30T01:54:42.528Z","2023-05-30T01:54:46.683Z",TRUE,"pitch","e58cb061-32c9-43e1-b18b-9e2f0e3aaa02",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.0413,1.6081,NA,93.06,188.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Single","single","Harrison Bader singles on a line drive to center fielder Julio Rodriguez.",0,0,0,7,"top",2,"2023-05-30T01:54:33.691Z","2023-05-30T01:56:36.964Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,664056,"Harrison Bader","/api/v1/people/664056","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,87.5,9,0.87,0.3954,6.3238,28.2724,-12.5429,-3.3973,10.0804,0.628,1.852,5.0701,-138.0848,-7.9651,-0.7833,50.0062,5.6017,-6.6186,21.6,3.6,24,2722,193,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16.9,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",1,"2023-05-30T01:52:21.564Z","2023-05-30T01:52:29.805Z",TRUE,"pitch","030248bf-0663-4779-82fb-779adf87b2a8",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.28,1.49,NA,110.1,195.57,"popup","medium","3",167.99,162.13,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Pop Out","field_out","Julio Rodriguez pops out to first baseman DJ LeMahieu.",0,0,0,6,"bottom",1,"2023-05-30T01:51:40.212Z","2023-05-30T01:52:29.805Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.1,80.8,8,0.86,0.4275,6.2563,26.2244,-20.8704,-10.7368,6.7971,0.1811,1.6004,7.1267,-128.0812,-5.2172,-1.2412,50.0023,5.2937,-17.8546,37.2,7.2,24,2394,222,66.1,56,143,NA,NA,NA,TRUE,-23.9,11.4,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",0,"2023-05-30T01:52:05.869Z","2023-05-30T01:52:09.996Z",TRUE,"pitch","6249aaf4-a414-4315-a300-7ee1859dd84b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3513,1.5537,NA,146.96,197.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Pop Out","field_out","Julio Rodriguez pops out to first baseman DJ LeMahieu.",0,0,0,6,"bottom",1,"2023-05-30T01:51:40.212Z","2023-05-30T01:52:29.805Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,86,7,0.77,0.4024,6.1394,28.0712,-19.6864,-9.1314,6.6504,-0.7859,1.542,4.8905,-135.7893,-6.3776,-1.4181,50.0062,5.2782,-17.1577,37.2,6,24,2342,219,NA,NA,NA,NA,NA,NA,FALSE,-20.3,10.9,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
