"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
718180,"2023-05-14",2,"2023-05-14T18:22:27.977Z","2023-05-14T18:22:32.477Z",FALSE,"pickoff","3701de1b-bb5d-48c2-863b-e3ad6600b08e",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Forceout","force_out","Jose Trevino pops into a force out, third baseman Taylor Walls to second baseman Brandon Lowe. Anthony Volpe out at 2nd. Jose Trevino to 1st.",0,3,0,20,"bottom",3,"2023-05-14T18:22:07.397Z","2023-05-14T18:23:00.718Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,624431,"Jose Trevino","/api/v1/people/624431","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,TRUE,FALSE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA
718180,"2023-05-14",4,"2023-05-14T18:20:54.895Z","2023-05-14T18:21:05.416Z",TRUE,"pitch","14baba0e-0439-4ebb-94c2-a8f83e62100e",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.08,1.49,NA,95.59,190.2,"line_drive","medium","1",125.98,163.99,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Single","single","Anthony Volpe singles on a line drive to pitcher Zach Eflin.",0,3,0,19,"bottom",3,"2023-05-14T18:19:13.902Z","2023-05-14T18:21:05.416Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.7,80.9,9,2,0.4288,7.1052,25.3977,-26.6479,0.9042,3.3373,0.5617,1.7992,6.443,-127.5801,-4.7901,-2.1101,50.0004,5.7925,1.4941,6,7.2,24,2375,164,102.9,5,97,NA,NA,NA,FALSE,-30.2,5.2,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,683011,"Anthony Volpe","/api/v1/people/683011"
718180,"2023-05-14",3,"2023-05-14T18:20:39.168Z","2023-05-14T18:20:44.735Z",TRUE,"pitch","904a9daa-b8ff-49bd-8e53-33214890ea49",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.1812,1.4885,NA,47.79,221.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Single","single","Anthony Volpe singles on a line drive to pitcher Zach Eflin.",0,3,0,19,"bottom",3,"2023-05-14T18:19:13.902Z","2023-05-14T18:21:05.416Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82,75.7,14,2,0.4612,6.8601,24.3989,-37.3716,3.7256,-3.6417,1.8157,0.6242,7.7303,-119.0811,-4.3516,-1.966,50.0042,5.8819,5.3128,9.6,10.8,24,2489,59,NA,NA,NA,NA,NA,NA,FALSE,-48.5,-7.4,-8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA
718180,"2023-05-14",2,"2023-05-14T18:20:22.630Z","2023-05-14T18:20:27.580Z",TRUE,"pitch","5fec11fa-84a0-4baf-be8c-43cd607ed823",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.08,1.49,NA,101.27,147.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Single","single","Anthony Volpe singles on a line drive to pitcher Zach Eflin.",0,3,0,19,"bottom",3,"2023-05-14T18:19:13.902Z","2023-05-14T18:21:05.416Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,83.9,12,2,0.4106,7.1292,27.9847,-14.5411,-6.1396,9.7757,0.4126,3.3839,7.9997,-133.2879,-3.865,-1.8265,50.003,5.8991,-11.0751,31.2,3.6,24,2172,225,NA,NA,NA,NA,NA,NA,FALSE,-15.5,17,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA
718180,"2023-05-14",1,"2023-05-14T18:20:05.984Z","2023-05-14T18:20:11.130Z",TRUE,"pitch","4ed05587-d25d-4b6b-90a8-0eb5919ff619",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.08,1.49,NA,144.19,168.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Single","single","Anthony Volpe singles on a line drive to pitcher Zach Eflin.",0,3,0,19,"bottom",3,"2023-05-14T18:19:13.902Z","2023-05-14T18:21:05.416Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.3,70.9,1,2,0.4882,6.6756,21.7195,-35.7652,3.2388,-2.8222,-0.7133,2.6065,2.5385,-112.5006,0.1249,-2.2798,50.0028,6.1962,4.1222,7.2,12,24,2340,56,NA,NA,NA,NA,NA,NA,FALSE,-50.8,-4.7,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA
718180,"2023-05-14",0,"2023-05-14T18:19:46.931Z","2023-05-14T18:19:51.188Z",TRUE,"pitch","a2a3cdcc-f7e0-4146-be24-7c13da4dfab4",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.08,1.49,NA,104.98,183.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Single","single","Anthony Volpe singles on a line drive to pitcher Zach Eflin.",0,3,0,19,"bottom",3,"2023-05-14T18:19:13.902Z","2023-05-14T18:21:05.416Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.5,71.3,6,2,0.4871,6.6551,21.6715,-36.7519,3.3007,-3.5761,0.3154,2.0421,4.4726,-112.7215,-0.8943,-2.1282,50.0041,6.1747,4.2216,7.2,12,24,2396,61,NA,NA,NA,NA,NA,NA,FALSE,-52.2,-6.4,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA
718180,"2023-05-14",4,"2023-05-14T18:17:27.412Z","2023-05-14T18:17:36.506Z",TRUE,"pitch","12b3b870-921a-4838-98e6-0e0212c0f35b",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.31,1.5,NA,75.87,207.63,"fly_ball","medium","9",199,108.74,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Flyout","field_out","Randy Arozarena flies out to right fielder Aaron Judge.",0,3,0,18,"top",3,"2023-05-14T18:15:53.305Z","2023-05-14T18:17:36.506Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",87.2,80.6,14,2,0.4311,6.4985,25.226,-30.6613,3.247,0.9217,1.0791,1.1537,5.4333,-126.8999,-4.0883,-1.509,50.0021,5.2201,5.3093,10.8,8.4,24,2964,76,86.3,34,288,NA,NA,NA,TRUE,-34.9,1,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA
718180,"2023-05-14",3,"2023-05-14T18:17:00.796Z","2023-05-14T18:17:05.785Z",TRUE,"pitch","e3479342-274e-44a8-aa59-b8767f368ac0",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.31,1.5,NA,121.5,176.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Flyout","field_out","Randy Arozarena flies out to right fielder Aaron Judge.",0,3,0,18,"top",3,"2023-05-14T18:15:53.305Z","2023-05-14T18:17:36.506Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.4,77.2,5,2,0.4474,6.0282,26.7712,-39.4238,10.078,-4.7924,-0.1182,2.2965,-0.4449,-122.9295,-0.6365,-1.2408,50.0001,5.9364,15.2582,20.4,10.8,24,2877,43,NA,NA,NA,NA,NA,NA,FALSE,-47.2,-8.5,-18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA
718180,"2023-05-14",2,"2023-05-14T18:16:46.845Z","2023-05-14T18:16:51.047Z",TRUE,"pitch","4cb403bb-fbe7-457a-91e9-96ff0821a34a",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.4186,1.6728,NA,86.19,170.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Flyout","field_out","Randy Arozarena flies out to right fielder Aaron Judge.",0,3,0,18,"top",3,"2023-05-14T18:15:53.305Z","2023-05-14T18:17:36.506Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92,85.3,6,2,0.4068,6.5304,25.7828,-23.2398,0.6025,4.8519,0.8084,2.5131,5.6112,-134.0343,-3.3366,-1.3802,50.0008,5.4113,1.1085,4.8,4.8,24,2626,211,NA,NA,NA,NA,NA,NA,FALSE,-23.6,8.4,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA
718180,"2023-05-14",1,"2023-05-14T18:16:33.137Z","2023-05-14T18:16:37.150Z",TRUE,"pitch","d96f51b7-73d1-4d8f-8690-cb0a0a324521",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.3923,1.6728,NA,106.53,161.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Flyout","field_out","Randy Arozarena flies out to right fielder Aaron Judge.",0,3,0,18,"top",3,"2023-05-14T18:15:53.305Z","2023-05-14T18:17:36.506Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.2,79.9,2,2,0.4343,6.4519,23.2422,-30.889,5.0456,0.7924,0.2748,2.8801,3.3726,-125.673,-0.1917,-1.7357,50.0002,5.4467,8.1436,15.6,8.4,24,2924,89,NA,NA,NA,NA,NA,NA,FALSE,-34.8,1.7,-9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA
718180,"2023-05-14",0,"2023-05-14T18:16:15.442Z","2023-05-14T18:16:20.949Z",TRUE,"pitch","e95a13f7-3cbc-4753-bdc2-910245214515",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2603,1.6465,NA,148.37,131.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Flyout","field_out","Randy Arozarena flies out to right fielder Aaron Judge.",0,3,0,18,"top",3,"2023-05-14T18:15:53.305Z","2023-05-14T18:17:36.506Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.7,75.1,11,2,0.4579,5.6735,26.2553,-41.0057,11.1922,-6.1196,-0.8229,3.986,-2.0208,-120.2433,3.5194,-1.4173,50.0004,6.1748,16.164,21.6,12,24,3029,46,NA,NA,NA,NA,NA,NA,FALSE,-50.3,-9.7,-19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA
718180,"2023-05-14",4,"2023-05-14T18:15:37.650Z","2023-05-14T18:15:51.166Z",TRUE,"pitch","08349256-26ab-4ec3-bf8c-1181d6313517",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,1,NA,NA,3.34,1.54,NA,110.88,184.02,"fly_ball","medium","8",127.82,58.71,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Sac Fly","sac_fly","Brandon Lowe out on a sacrifice fly to center fielder Harrison Bader. Isaac Paredes scores.",1,3,0,17,"top",3,"2023-05-14T18:13:48.582Z","2023-05-14T18:15:51.166Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.2,75.8,8,2,0.4552,5.4902,27.3323,-39.6947,9.5707,-5.1441,0.1606,2.0283,0.7497,-121.1024,-0.777,-1.3954,50.0055,5.8767,13.9803,19.2,12,24,3056,39,91.3,26,349,NA,NA,NA,TRUE,-49.2,-9.2,-17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA
718180,"2023-05-14",3,"2023-05-14T18:15:17.528Z","2023-05-14T18:15:22.987Z",TRUE,"pitch","f16e8347-78ff-49b9-b6ea-31604c1e63ff",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3659,1.5411,NA,170.12,139.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Sac Fly","sac_fly","Brandon Lowe out on a sacrifice fly to center fielder Harrison Bader. Isaac Paredes scores.",1,3,0,17,"top",3,"2023-05-14T18:13:48.582Z","2023-05-14T18:15:51.166Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.1,84.7,11,2,0.4072,6.3566,27.4276,-22.4459,0.8191,5.3043,-1.3935,3.6907,0.5452,-134.2029,-0.7644,-1.7054,50.0065,5.5695,1.5031,3.6,4.8,24,2659,190,NA,NA,NA,NA,NA,NA,FALSE,-22.3,9.7,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA
718180,"2023-05-14",2,"2023-05-14T18:14:53.962Z","2023-05-14T18:14:58.498Z",TRUE,"pitch","16d900cd-c936-4bd6-95f9-489dbac37ce6",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.3395,1.4095,NA,97.38,206.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Sac Fly","sac_fly","Brandon Lowe out on a sacrifice fly to center fielder Harrison Bader. Isaac Paredes scores.",1,3,0,17,"top",3,"2023-05-14T18:13:48.582Z","2023-05-14T18:15:51.166Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.5,76,14,2,0.4544,6.1405,28.4446,-41.0049,7.6291,-6.0254,0.5148,1.1886,1.3996,-121.5208,-2.322,-1.0616,50.0051,5.7901,11.1736,15.6,12,24,2923,38,NA,NA,NA,NA,NA,NA,FALSE,-51.1,-11.2,-14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA
718180,"2023-05-14",1,"2023-05-14T18:14:33.284Z","2023-05-14T18:14:37.078Z",TRUE,"pitch","fff86260-b009-4029-a9a8-5269db2bb678",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.34,1.54,NA,125.43,187.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Sac Fly","sac_fly","Brandon Lowe out on a sacrifice fly to center fielder Harrison Bader. Isaac Paredes scores.",1,3,0,17,"top",3,"2023-05-14T18:13:48.582Z","2023-05-14T18:15:51.166Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.5,76.5,8,2,0.4521,6.0361,26.0242,-38.9148,8.9945,-4.5461,-0.2212,1.8859,-0.3663,-121.5975,-1.2334,-1.2345,50.0019,5.8057,13.3367,19.2,10.8,24,2943,45,NA,NA,NA,NA,NA,NA,FALSE,-47.8,-8.3,-16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA
718180,"2023-05-14",0,"2023-05-14T18:14:07.817Z","2023-05-14T18:14:14.284Z",TRUE,"pitch","0b78e54e-ba52-488c-be16-08a80bb5d457",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.34,1.54,NA,106.34,176.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Sac Fly","sac_fly","Brandon Lowe out on a sacrifice fly to center fielder Harrison Bader. Isaac Paredes scores.",1,3,0,17,"top",3,"2023-05-14T18:13:48.582Z","2023-05-14T18:15:51.166Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.7,75.6,6,2,0.4568,5.7868,25.436,-35.6173,7.5933,-2.3689,0.2797,2.3028,1.421,-120.3493,-0.8241,-1.3057,50.0029,5.8309,11.0325,18,10.8,24,2924,47,NA,NA,NA,NA,NA,NA,FALSE,-44.5,-4.2,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA
