"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId"
717585,"2023-06-28",2,"2023-06-28T23:31:41.771Z","2023-06-28T23:31:46.810Z",TRUE,"pitch","3af5f522-a856-4c2f-9e8a-067130e99ece",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.2967,1.6381,NA,131.49,152.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Double","double","Trent Grisham doubles (19) on a sharp line drive to right fielder Henry Davis. Matt Carpenter to 3rd.",0,0,2,13,"top",2,"2023-06-28T23:30:35.023Z","2023-06-28T23:33:21.799Z",TRUE,FALSE,FALSE,FALSE,34,3,2,2,663757,"Trent Grisham","/api/v1/people/663757","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.8,75.5,1,0.91,0.4561,6.1626,25.6467,-31.1685,11.1324,0.6907,-0.3802,3.1992,0.8768,-120.5449,0.2366,-2.194,50.0024,5.8743,16.2172,27.6,9.6,24,2723,64,NA,NA,NA,NA,NA,NA,FALSE,-38.5,1.6,-20.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",1,"2023-06-28T23:31:17.871Z","2023-06-28T23:31:21.740Z",TRUE,"pitch","2ff0f852-c08a-4f6c-85ff-e010dd0883b8",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.51,1.75,NA,115.9,151.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Double","double","Trent Grisham doubles (19) on a sharp line drive to right fielder Henry Davis. Matt Carpenter to 3rd.",0,0,2,13,"top",2,"2023-06-28T23:30:35.023Z","2023-06-28T23:33:21.799Z",TRUE,FALSE,FALSE,FALSE,34,3,2,2,663757,"Trent Grisham","/api/v1/people/663757","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.9,2,0.91,0.3974,6.5599,28.1058,-15.0034,-6.0059,8.9088,0.0289,3.2264,7.498,-137.3995,-3.9146,-1.9446,50.0051,5.6774,-11.5794,32.4,3.6,24,2392,225,NA,NA,NA,NA,NA,NA,FALSE,-14.9,15.6,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",0,"2023-06-28T23:30:55.688Z","2023-06-28T23:31:02.379Z",TRUE,"pitch","5660f358-a821-4640-80ee-86879ccda0a4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3481,1.6895,NA,78.27,192.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Double","double","Trent Grisham doubles (19) on a sharp line drive to right fielder Henry Davis. Matt Carpenter to 3rd.",0,0,2,13,"top",2,"2023-06-28T23:30:35.023Z","2023-06-28T23:33:21.799Z",TRUE,FALSE,FALSE,FALSE,34,3,2,2,663757,"Trent Grisham","/api/v1/people/663757","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.5,82.9,14,0.9,0.4196,6.6438,25.3167,-27.1274,1.7558,2.9161,1.0161,1.6974,6.8179,-130.1582,-5.3858,-1.857,50.002,5.8276,3.0338,8.4,7.2,24,2383,181,NA,NA,NA,NA,NA,NA,FALSE,-29.6,4.3,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",6,"2023-06-28T23:30:22.979Z","2023-06-28T23:30:29.642Z",TRUE,"pitch","e67623ab-b32e-496a-94e2-094b5253009c",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.7107,1.7303,NA,101.56,144.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Walk","walk","Matt Carpenter walks.",0,0,2,12,"top",2,"2023-06-28T23:28:35.605Z","2023-06-28T23:30:29.642Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.6,3,0.84,0.3945,6.7424,28.0645,-16.531,-6.4622,7.9939,0.4051,3.4862,8.6215,-138.3249,-2.9863,-1.8986,50,5.6748,-12.6421,32.4,4.8,24,2365,221,NA,NA,NA,NA,NA,NA,FALSE,-16,14.2,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,572761,"Matt Carpenter","/api/v1/people/572761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",5,"2023-06-28T23:30:08.822Z","2023-06-28T23:30:14.639Z",TRUE,"pitch","0c6ce626-47a7-4190-8b7f-b8b35d5510b5",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.6155,1.6881,NA,125.2,135.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Walk","walk","Matt Carpenter walks.",0,0,2,12,"top",2,"2023-06-28T23:28:35.605Z","2023-06-28T23:30:29.642Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.8,11,2,0.3977,6.7329,27.8757,-20.9216,-9.4774,5.8469,-0.2152,3.819,7.8802,-137.2581,-1.5447,-1.8796,50.0033,5.8012,-18.2434,38.4,6,24,2358,220,NA,NA,NA,NA,NA,NA,FALSE,-20,10.4,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",4,"2023-06-28T23:29:51.697Z","2023-06-28T23:29:55.480Z",TRUE,"pitch","808c627f-ab36-4aac-965c-587a9933a90d",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.7,1.8,NA,83.35,159.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Walk","walk","Matt Carpenter walks.",0,0,2,12,"top",2,"2023-06-28T23:28:35.605Z","2023-06-28T23:30:29.642Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.4,75.1,12,0.91,0.4594,6.4085,26.1083,-32.5618,10.4778,-0.2738,0.8827,2.9216,3.9895,-119.8417,0.0868,-2.1711,50.0011,5.8267,15.0289,26.4,10.8,24,2803,62,NA,NA,NA,NA,NA,NA,FALSE,-40.9,-0.1,-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",3,"2023-06-28T23:29:33.026Z","2023-06-28T23:29:36.749Z",TRUE,"pitch","97ca0f79-3e34-4c51-9b63-9543eb2e8085",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.7,1.8,NA,104.79,175.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Walk","walk","Matt Carpenter walks.",0,0,2,12,"top",2,"2023-06-28T23:28:35.605Z","2023-06-28T23:30:29.642Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.2,83.6,9,0.9,0.4155,6.5932,25.24,-25.6885,1.1084,3.6757,0.3202,2.3299,5.5107,-131.3367,-4.1376,-1.9408,50.004,5.8142,1.9537,6,6,24,2465,195,NA,NA,NA,NA,NA,NA,FALSE,-27.2,6,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",2,"2023-06-28T23:29:20.150Z","2023-06-28T23:29:24.960Z",TRUE,"pitch","b08ab604-3726-434e-9add-70f95fb86a94",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4869,1.7396,NA,66.04,198.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Walk","walk","Matt Carpenter walks.",0,0,2,12,"top",2,"2023-06-28T23:28:35.605Z","2023-06-28T23:30:29.642Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.2,84.4,14,0.9,0.412,6.5716,26.8644,-25.9249,1.5143,3.4843,1.337,1.4756,7.6965,-132.6568,-6.339,-1.7918,50.0012,5.7713,2.7126,8.4,6,24,2519,178,NA,NA,NA,NA,NA,NA,FALSE,-27.6,5.2,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",1,"2023-06-28T23:29:06.956Z","2023-06-28T23:29:11.828Z",TRUE,"pitch","42781b13-4cec-43e1-bd84-b8316d2f8582",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.6335,1.9619,NA,89.48,194.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Walk","walk","Matt Carpenter walks.",0,0,2,12,"top",2,"2023-06-28T23:28:35.605Z","2023-06-28T23:30:29.642Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.9,85.8,14,0.9,0.4042,6.5924,27.3628,-18.3263,-0.0823,7.4336,0.722,1.632,6.9519,-135.1286,-7.4571,-1.8653,50.0067,5.6985,-0.1548,3.6,4.8,24,2574,205,NA,NA,NA,NA,NA,NA,FALSE,-19.3,12.1,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",0,"2023-06-28T23:28:54.742Z","2023-06-28T23:28:58.837Z",TRUE,"pitch","db4fdb1f-f0ff-4090-a1e7-ed46ae68f885",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6412,1.7138,NA,125.94,166.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Walk","walk","Matt Carpenter walks.",0,0,2,12,"top",2,"2023-06-28T23:28:35.605Z","2023-06-28T23:30:29.642Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,87.4,5,0.9,0.3927,6.6581,33.1107,-15.8537,-6.6026,8.2945,-0.2346,2.6931,7.1289,-139.764,-5.2462,-1.9672,50.0028,5.6448,-12.9914,33.6,4.8,24,2297,225,NA,NA,NA,NA,NA,NA,FALSE,-15.7,14,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",5,"2023-06-28T23:28:23.400Z","2023-06-28T23:28:28.698Z",TRUE,"pitch","fce6ca42-8545-4d73-96d4-3bd8dbda6beb",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,1,NA,NA,3.2093,1.5737,NA,83.99,173.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Gary Sanchez called out on strikes.",0,0,2,11,"top",2,"2023-06-28T23:27:00.380Z","2023-06-28T23:28:28.698Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,596142,"Gary Sánchez","/api/v1/people/596142","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,87.5,12,2,0.3952,6.8036,28.8715,-19.8365,-9.5932,6.3302,0.8661,2.3995,10.743,-138.2425,-5.3143,-1.8115,50.001,5.6654,-18.6919,38.4,6,24,2420,219,NA,NA,NA,NA,NA,NA,TRUE,-19.6,10.6,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",4,"2023-06-28T23:28:10.738Z","2023-06-28T23:28:15.141Z",TRUE,"pitch","1bb54a9b-5858-42f3-99b3-31aaf4e71188",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.235,1.5995,NA,59.24,213.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Gary Sanchez called out on strikes.",0,0,2,11,"top",2,"2023-06-28T23:27:00.380Z","2023-06-28T23:28:28.698Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,596142,"Gary Sánchez","/api/v1/people/596142","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.6,14,0.95,0.3913,6.7775,29.9166,-12.7639,-6.1761,9.7675,1.5154,0.9203,11.4178,-139.7093,-10.1966,-1.8123,50.0058,5.4448,-12.2774,33.6,3.6,24,2499,228,NA,NA,NA,NA,NA,NA,FALSE,-13.8,15.7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",3,"2023-06-28T23:27:58.305Z","2023-06-28T23:28:03.089Z",TRUE,"pitch","702281a5-7f7b-4cd0-945e-9702dc3b226b",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.1321,1.5737,NA,45.52,190.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Gary Sanchez called out on strikes.",0,0,2,11,"top",2,"2023-06-28T23:27:00.380Z","2023-06-28T23:28:28.698Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,596142,"Gary Sánchez","/api/v1/people/596142","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.1,78.1,14,0.9,0.4441,6.4868,27.0454,-31.3476,10.678,0.5384,1.8751,1.7864,5.9458,-123.8095,-3.2264,-1.9527,50.0031,5.7576,16.4097,28.8,9.6,24,2885,56,NA,NA,NA,NA,NA,NA,FALSE,-37.7,0.4,-20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",2,"2023-06-28T23:27:47.207Z","2023-06-28T23:27:51.793Z",TRUE,"pitch","80239028-27d8-40ff-9b44-c676aed57074",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2093,1.5737,NA,74.18,207.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Gary Sanchez called out on strikes.",0,0,2,11,"top",2,"2023-06-28T23:27:00.380Z","2023-06-28T23:28:28.698Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,596142,"Gary Sánchez","/api/v1/people/596142","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.5,76.6,14,0.91,0.4528,6.5572,26.5535,-33.6206,10.5331,-0.9753,1.1233,1.1532,4.0492,-121.5345,-3.8963,-1.9389,50.0044,5.7356,15.565,25.2,10.8,24,2853,58,NA,NA,NA,NA,NA,NA,FALSE,-42.1,-2.5,-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",1,"2023-06-28T23:27:25.083Z","2023-06-28T23:27:30.218Z",TRUE,"pitch","3d68b055-0c7d-4faa-a5e9-ed3b4668337b",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.2093,1.5995,NA,126.11,167.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Gary Sanchez called out on strikes.",0,0,2,11,"top",2,"2023-06-28T23:27:00.380Z","2023-06-28T23:28:28.698Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,596142,"Gary Sánchez","/api/v1/people/596142","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,86.7,5,0.93,0.3962,6.7097,32.3567,-14.176,-6.2198,9.3107,-0.239,2.6302,6.948,-138.51,-5.6394,-1.9778,50.0048,5.6486,-12.027,33.6,3.6,24,2411,225,NA,NA,NA,NA,NA,NA,FALSE,-14.5,15.7,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",0,"2023-06-28T23:27:13.957Z","2023-06-28T23:27:18.402Z",TRUE,"pitch","8da34161-c7c7-40a9-89ac-cd7643dd6dd3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1578,1.5223,NA,139.14,196.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Gary Sanchez called out on strikes.",0,0,2,11,"top",2,"2023-06-28T23:27:00.380Z","2023-06-28T23:28:28.698Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,596142,"Gary Sánchez","/api/v1/people/596142","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,85.2,7,2,0.4035,6.7777,32.9075,-23.615,-11.5347,4.594,-0.5809,1.5495,7.8479,-136.3093,-6.373,-2.0142,50.0016,5.5732,-21.4757,38.4,7.2,24,2384,225,NA,NA,NA,NA,NA,NA,FALSE,-24.5,7,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
