"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716504,"2023-09-20",2,"2023-09-20T19:52:34.515Z","2023-09-20T19:52:43.552Z",TRUE,"pitch","ff53b129-525a-4014-b099-c3a18279773a",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.42,1.62,NA,140.72,160.73,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"7","atBat","Flyout","field_out","Ryan Noda flies out to left fielder Dominic Canzone.",0,0,0,7,"bottom",1,"2023-09-20T19:51:28.762Z","2023-09-20T19:56:27.054Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,676116,"Ryan Noda","/api/v1/people/676116","L","Left",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88.7,1,0.92,0.3878,6.328,32.5976,-12.4024,-4.8721,9.7892,-0.6222,2.8909,3.7126,-141.3008,-6.0995,-1.3211,50.0004,5.8764,-9.8375,33.6,3.6,24,2309,220,NA,NA,NA,NA,NA,NA,FALSE,-12.4,16.7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716504,"2023-09-20",1,"2023-09-20T19:52:15.267Z","2023-09-20T19:52:20.197Z",TRUE,"pitch","1f4405f2-f3ad-4097-9049-3915fb3da8d2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4301,1.6567,NA,122.52,133.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Flyout","field_out","Ryan Noda flies out to left fielder Dominic Canzone.",0,0,0,7,"bottom",1,"2023-09-20T19:51:28.762Z","2023-09-20T19:56:27.054Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,676116,"Ryan Noda","/api/v1/people/676116","L","Left",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,87.7,11,0.92,0.3911,6.3732,33.1286,-12.0098,-3.7764,10.1629,-0.1448,3.8902,4.3979,-140.2976,-3.749,-1.2455,50.0021,6.0322,-7.4928,26.4,2.4,24,2129,216,NA,NA,NA,NA,NA,NA,FALSE,-11.8,17.8,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716504,"2023-09-20",0,"2023-09-20T19:51:52.637Z","2023-09-20T19:51:56.106Z",TRUE,"pitch","85b6ecb8-9a64-4092-a2b6-4c2b5ea614bd",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.462,1.621,NA,130.42,194.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Flyout","field_out","Ryan Noda flies out to left fielder Dominic Canzone.",0,0,0,7,"bottom",1,"2023-09-20T19:51:28.762Z","2023-09-20T19:56:27.054Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,676116,"Ryan Noda","/api/v1/people/676116","L","Left",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,80.8,7,0.85,0.4266,6.3396,28.6542,-26.3208,2.5638,3.5117,-0.3521,1.6505,2.3325,-128.7783,-5.0302,-1.6052,50.0038,5.6847,4.2726,9.6,7.2,24,2164,37,NA,NA,NA,NA,NA,NA,FALSE,-29.8,5.4,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716504,"2023-09-20",3,"2023-09-20T19:52:51.848Z","2023-09-20T19:56:16.977Z",FALSE,"action",NA,NA,"Athletics challenged (tag play), call on the field was overturned: Zack Gelof steals (13) 2nd base.","Stolen Base 2B",0,0,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1,2,1,680869,"/api/v1/people/680869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ff53b129-525a-4014-b099-c3a18279773a","stolen_base_2b",NA,NA,NA,NA,NA,NA,"7","atBat","Flyout","field_out","Ryan Noda flies out to left fielder Dominic Canzone.",0,0,0,7,"bottom",1,"2023-09-20T19:51:28.762Z","2023-09-20T19:56:27.054Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,676116,"Ryan Noda","/api/v1/people/676116","L","Left",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,"MA",133,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716504,"2023-09-20",1,"2023-09-20T19:51:13.990Z","2023-09-20T19:51:23.018Z",TRUE,"pitch","4fc5aa9b-01bb-477a-ae8f-ed940061fcdd",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.27,1.49,NA,139.22,161.79,"fly_ball","medium","8",131.44,97.17,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Single","single","Zack Gelof singles on a fly ball to center fielder Julio Rodriguez.",0,0,0,6,"bottom",1,"2023-09-20T19:50:43.092Z","2023-09-20T19:51:23.018Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,680869,"Zack Gelof","/api/v1/people/680869","R","Right",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.4,89.2,1,0.91,0.3863,6.4056,31.8658,-18.9875,-10.1904,6.4775,-0.5829,2.8515,5.393,-141.6821,-5.4437,-1.1853,50.0048,6.0082,-20.7546,44.4,6,24,2182,218,72.2,25,229,NA,NA,NA,FALSE,-18,10.8,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,680869,"Zack Gelof","/api/v1/people/680869",NA,NA,NA
716504,"2023-09-20",0,"2023-09-20T19:50:58.268Z","2023-09-20T19:51:01.579Z",TRUE,"pitch","d4904c37-8606-4116-838a-3370c68bba9a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3983,1.53,NA,118.99,182.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Single","single","Zack Gelof singles on a fly ball to center fielder Julio Rodriguez.",0,0,0,6,"bottom",1,"2023-09-20T19:50:43.092Z","2023-09-20T19:51:23.018Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,680869,"Zack Gelof","/api/v1/people/680869","R","Right",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.7,81.1,8,0.82,0.4227,6.3336,31.7767,-26.7601,3.0398,3.1992,-0.0521,2.0881,3.0307,-130.4196,-4.2591,-1.6316,50.0041,5.8014,5.148,12,7.2,24,2074,23,NA,NA,NA,NA,NA,NA,FALSE,-29.6,4.9,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716504,"2023-09-20",2,"2023-09-20T19:50:26.466Z","2023-09-20T19:50:34.478Z",TRUE,"pitch","83ae4a20-aaa7-42f2-9ce4-cd9b2f148b6e",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.12,1.47,NA,129.09,175.4,"ground_ball","medium","4",152.39,142.23,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Groundout","field_out","Tony Kemp grounds out, second baseman Josh Rojas to first baseman Ty France.",0,0,0,5,"bottom",1,"2023-09-20T19:49:23.741Z","2023-09-20T19:50:34.478Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,643393,"Tony Kemp","/api/v1/people/643393","L","Left",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.7,89,4,0.91,0.3863,6.4877,33.9263,-15.0376,-10.524,8.4279,-0.3172,2.3475,6.4559,-142.0233,-7.2249,-1.2581,50.0021,5.8893,-21.3991,50.4,4.8,24,2145,221,91.6,-16,9,NA,NA,NA,TRUE,-15,13.9,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716504,"2023-09-20",1,"2023-09-20T19:50:04.657Z","2023-09-20T19:50:08.439Z",TRUE,"pitch","6f8289a1-41dc-4ef6-a1b9-6b545fc8be41",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.12,1.47,NA,84.96,189.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Groundout","field_out","Tony Kemp grounds out, second baseman Josh Rojas to first baseman Ty France.",0,0,0,5,"bottom",1,"2023-09-20T19:49:23.741Z","2023-09-20T19:50:34.478Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,643393,"Tony Kemp","/api/v1/people/643393","L","Left",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,81.6,14,0.88,0.4256,6.4166,25.4648,-26.5509,4.0993,3.3491,0.8406,1.8414,4.1731,-128.4639,-4.9908,-1.3347,50.0028,5.8616,6.8827,15.6,7.2,24,2252,33,NA,NA,NA,NA,NA,NA,FALSE,-29.8,5.2,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716504,"2023-09-20",0,"2023-09-20T19:49:49.731Z","2023-09-20T19:49:52.969Z",TRUE,"pitch","28d11fa5-40f4-4c5c-8c04-023a383fe10c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1435,1.4983,NA,129.12,186.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Groundout","field_out","Tony Kemp grounds out, second baseman Josh Rojas to first baseman Ty France.",0,0,0,5,"bottom",1,"2023-09-20T19:49:23.741Z","2023-09-20T19:50:34.478Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,643393,"Tony Kemp","/api/v1/people/643393","L","Left",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.5,7,0.91,0.3938,6.4195,31.653,-12.8337,-6.4021,9.8732,-0.318,1.9291,5.3483,-139.1607,-8.4995,-1.4344,50.0012,5.876,-12.5374,37.2,3.6,24,2078,219,NA,NA,NA,NA,NA,NA,FALSE,-13.7,16.2,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716504,"2023-09-20",4,"2023-09-20T19:47:05.346Z","2023-09-20T19:47:13.173Z",TRUE,"pitch","47c779b8-581a-400e-b380-04882d36eed4",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.4,1.57,NA,151.26,160.97,"fly_ball","medium","7",79.97,75.63,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Flyout","field_out","Eugenio Suarez flies out to left fielder Tony Kemp.",0,0,0,4,"top",1,"2023-09-20T19:45:58.827Z","2023-09-20T19:47:13.173Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",683155,"Joey Estes","/api/v1/people/683155","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.5,11,0.88,0.4076,5.8817,29.0643,-16.8243,-5.7625,8.3921,-0.8987,2.882,4.6856,-134.3675,-4.6303,-1.9163,50.002,5.8227,-10.5385,28.8,4.8,24,2262,216,91,27,328,NA,NA,NA,TRUE,-17.6,14.4,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716504,"2023-09-20",3,"2023-09-20T19:46:43.257Z","2023-09-20T19:46:46.538Z",TRUE,"pitch","ce3a93ef-4fa5-4518-8c4a-0348926bc382",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.4301,1.571,NA,121.02,150.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Flyout","field_out","Eugenio Suarez flies out to left fielder Tony Kemp.",0,0,0,4,"top",1,"2023-09-20T19:45:58.827Z","2023-09-20T19:47:13.173Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",683155,"Joey Estes","/api/v1/people/683155","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.5,74,2,0.92,0.4674,5.6285,22.2844,-35.041,3.0833,-2.0564,-0.1054,3.2725,3.0436,-117.2196,1.4186,-1.8217,50.0058,5.9325,4.2885,8.4,10.8,24,2431,57,NA,NA,NA,NA,NA,NA,FALSE,-45.2,-3.1,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716504,"2023-09-20",2,"2023-09-20T19:46:22.480Z","2023-09-20T19:46:25.682Z",TRUE,"pitch","9862a7c0-90a2-44f5-a4bf-6268845ea9ca",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4939,1.5933,NA,195.51,146.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Flyout","field_out","Eugenio Suarez flies out to left fielder Tony Kemp.",0,0,0,4,"top",1,"2023-09-20T19:45:58.827Z","2023-09-20T19:47:13.173Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",683155,"Joey Estes","/api/v1/people/683155","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Oakland Athletics",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87,79.3,11,0.91,0.4333,5.8158,27.0386,-20.9321,-6.7073,6.956,-2.0596,3.4352,1.7283,-126.6333,-1.9281,-1.8817,50.0032,5.8895,-10.8399,26.4,6,24,1612,236,NA,NA,NA,NA,NA,NA,FALSE,-23.9,12.4,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716504,"2023-09-20",1,"2023-09-20T19:46:01.162Z","2023-09-20T19:46:04.737Z",TRUE,"pitch","f242de8d-89bf-4286-9dad-5c05047c62b1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4939,1.571,NA,154.78,141.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Flyout","field_out","Eugenio Suarez flies out to left fielder Tony Kemp.",0,0,0,4,"top",1,"2023-09-20T19:45:58.827Z","2023-09-20T19:47:13.173Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",683155,"Joey Estes","/api/v1/people/683155","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,84.8,11,0.91,0.4034,5.9227,32.4094,-13.3196,-6.7707,10.1224,-0.9911,3.6065,4.9094,-136.2287,-3.4223,-1.945,50.0046,5.8114,-12.6141,39.6,3.6,24,2374,221,NA,NA,NA,NA,NA,NA,FALSE,-13.7,17.8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716504,"2023-09-20",0,"2023-09-20T19:45:07.546Z","2023-09-20T19:46:01.162Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"4","atBat","Flyout","field_out","Eugenio Suarez flies out to left fielder Tony Kemp.",0,0,0,4,"top",1,"2023-09-20T19:45:58.827Z","2023-09-20T19:47:13.173Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",683155,"Joey Estes","/api/v1/people/683155","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716504,"2023-09-20",6,"2023-09-20T19:44:33.985Z","2023-09-20T19:44:42.864Z",TRUE,"pitch","c8aa3840-0342-497c-9380-fdd66324e26a",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,2,NA,NA,3.41,1.59,NA,127.18,198.67,"ground_ball","medium","5",99.99,168.19,NA,NA,NA,NA,NA,NA,NA,NA,"3","atBat","Field Error","field_error","Teoscar Hernandez reaches on a fielding error by third baseman Jordan Diaz. Cal Raleigh to 3rd.",0,0,0,3,"top",1,"2023-09-20T19:42:04.698Z","2023-09-20T19:44:42.864Z",TRUE,FALSE,FALSE,FALSE,0,2,2,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",683155,"Joey Estes","/api/v1/people/683155","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.6,74.8,8,0.92,0.463,5.6058,24.8834,-34.8487,2.9049,-1.8883,-0.2671,1.4857,2.9471,-118.7561,-2.795,-1.9063,50.0049,5.8797,4.1075,7.2,10.8,24,2676,52,96.3,2,55,NA,NA,NA,FALSE,-45.2,-3.8,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,606192,"Teoscar Hernández","/api/v1/people/606192",663728,"Cal Raleigh","/api/v1/people/663728"
716504,"2023-09-20",5,"2023-09-20T19:44:08.614Z","2023-09-20T19:44:11.663Z",TRUE,"pitch","fb3f038d-60ab-41ac-8fc4-e897760572e4",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.41,1.59,NA,111.29,140.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","atBat","Field Error","field_error","Teoscar Hernandez reaches on a fielding error by third baseman Jordan Diaz. Cal Raleigh to 3rd.",0,0,0,3,"top",1,"2023-09-20T19:42:04.698Z","2023-09-20T19:44:42.864Z",TRUE,FALSE,FALSE,FALSE,0,2,2,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",683155,"Joey Estes","/api/v1/people/683155","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,85.5,12,0.91,0.4013,5.8759,31.5171,-13.3645,-7.7262,9.9805,0.1499,3.6576,7.5508,-136.7545,-3.4935,-1.6496,50.0043,5.8747,-14.5647,42,3.6,24,2385,221,NA,NA,NA,NA,NA,NA,FALSE,-13.6,17.5,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
