"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
716457,"2023-09-24",4,"2023-09-24T01:11:23.062Z","2023-09-24T01:11:27.698Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,596847,"/api/v1/people/596847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Ji Man Choi grounds out, first baseman Paul Goldschmidt to pitcher Jake Woodford.",0,0,1,14,"bottom",2,"2023-09-24T01:09:52.556Z","2023-09-24T01:12:14.426Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",6,"2023-09-24T01:09:41.029Z","2023-09-24T01:09:50.327Z",TRUE,"pitch","83acca0f-8afc-4779-af5e-33a1f13fa9bf",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.31,1.55,NA,134.5,170.65,"line_drive","hard","7",55.78,75.17,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Lineout","field_out","Ha-Seong Kim lines out sharply to left fielder Richie Palacios.",0,0,1,13,"bottom",2,"2023-09-24T01:08:10.042Z","2023-09-24T01:09:50.327Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,85.2,4,2,0.402,6.4236,32.9322,-17.3938,-8.5499,7.8792,-0.4591,2.5234,5.7459,-136.7566,-4.1706,-1.4873,50.0018,5.2776,-16.0343,38.4,4.8,24,2294,218,101.7,18,352,NA,NA,NA,TRUE,-17.8,13.4,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",4,"2023-09-24T01:09:12.243Z","2023-09-24T01:09:16.639Z",TRUE,"pitch","d8a4e4c3-5a4b-4d9d-a2ae-063a3745a210",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,0,NA,NA,3.4394,1.6556,NA,138.07,158.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Lineout","field_out","Ha-Seong Kim lines out sharply to left fielder Richie Palacios.",0,0,1,13,"bottom",2,"2023-09-24T01:08:10.042Z","2023-09-24T01:09:50.327Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","St. Louis Cardinals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.1,82.2,1,2,0.4183,6.4788,28.7308,-22.3508,-0.9597,5.6622,-0.5528,2.9561,3.572,-131.1309,-1.7541,-1.8102,50.0022,5.3077,-1.6651,2.4,4.8,24,2274,194,NA,NA,NA,NA,NA,NA,FALSE,-23.8,10.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",3,"2023-09-24T01:08:58.154Z","2023-09-24T01:09:02.960Z",TRUE,"pitch","270131e1-1d9d-47f2-9be4-93be413e2236",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.4753,1.5929,NA,136.05,152.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Lineout","field_out","Ha-Seong Kim lines out sharply to left fielder Richie Palacios.",0,0,1,13,"bottom",2,"2023-09-24T01:08:10.042Z","2023-09-24T01:09:50.327Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,85.9,1,2,0.4009,6.5023,29.4837,-23.5745,-9.5296,4.5471,-0.4997,3.2009,5.9805,-136.5321,-1.2821,-1.4781,50.0038,5.2957,-18.0291,34.8,6,24,2226,214,NA,NA,NA,NA,NA,NA,FALSE,-22.8,8.2,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",2,"2023-09-24T01:08:41.447Z","2023-09-24T01:08:45.038Z",TRUE,"pitch","3df0c7a3-e61c-49c1-9560-44fb6fa1ed33",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.2745,1.55,NA,89.59,207.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Lineout","field_out","Ha-Seong Kim lines out sharply to left fielder Richie Palacios.",0,0,1,13,"bottom",2,"2023-09-24T01:08:10.042Z","2023-09-24T01:09:50.327Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,85.1,14,2,0.4069,6.5903,27.4288,-21.4672,-9.2855,5.8273,0.7191,1.1655,8.9715,-134.2944,-6.4189,-1.4487,50.0045,5.1,-17.0656,33.6,6,24,2283,223,NA,NA,NA,NA,NA,NA,FALSE,-22.6,9.4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",1,"2023-09-24T01:08:29.047Z","2023-09-24T01:08:33.233Z",TRUE,"pitch","f86aca65-57ee-4044-abd6-f6afde3ee76b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.447,1.6465,NA,88.76,197.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Lineout","field_out","Ha-Seong Kim lines out sharply to left fielder Richie Palacios.",0,0,1,13,"bottom",2,"2023-09-24T01:08:10.042Z","2023-09-24T01:09:50.327Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,86.4,14,2,0.4007,6.787,27.8047,-22.0671,-9.2415,5.3306,0.7409,1.5232,9.1939,-136.307,-5.6352,-1.4627,50.0044,5.1248,-17.5258,33.6,6,24,2253,221,NA,NA,NA,NA,NA,NA,FALSE,-22.3,8.8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",0,"2023-09-24T01:08:17.012Z","2023-09-24T01:08:22.835Z",TRUE,"pitch","ff495551-8281-46f1-ad0b-1d11c566074d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3748,1.5578,NA,54.16,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Lineout","field_out","Ha-Seong Kim lines out sharply to left fielder Richie Palacios.",0,0,1,13,"bottom",2,"2023-09-24T01:08:10.042Z","2023-09-24T01:09:50.327Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","St. Louis Cardinals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.1,75.3,14,2,0.4604,6.6078,25.1822,-33.3612,9.3047,-0.8286,1.6485,1.1398,5.3221,-119.4304,-2.2019,-1.8253,50.004,5.1038,13.305,22.8,10.8,24,2719,56,NA,NA,NA,NA,NA,NA,FALSE,-42.7,-1.8,-18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",5,"2023-09-24T01:09:27.147Z","2023-09-24T01:09:41.029Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,673490,"/api/v1/people/673490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"13","atBat","Lineout","field_out","Ha-Seong Kim lines out sharply to left fielder Richie Palacios.",0,0,1,13,"bottom",2,"2023-09-24T01:08:10.042Z","2023-09-24T01:09:50.327Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",3,"2023-09-24T01:05:59.784Z","2023-09-24T01:06:07.014Z",TRUE,"pitch","5e82e224-598f-4bfb-8475-67244082a816",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,2,NA,NA,3.179,1.474,NA,78.78,223.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Irving Lopez strikes out swinging.",0,0,1,12,"top",2,"2023-09-24T01:04:59.586Z","2023-09-24T01:06:07.014Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,676761,"Irving Lopez","/api/v1/people/676761","L","Left",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.9,76.1,14,0.9,0.4571,5.9776,26.7751,-46.8807,-0.6271,-10.1531,1.0027,0.5817,5.6776,-120.5463,-2.8195,-1.317,50.0008,5.9661,-0.9094,0,13.2,24,2714,7,NA,NA,NA,NA,NA,NA,TRUE,-59.2,-18.7,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",2,"2023-09-24T01:05:45.307Z","2023-09-24T01:05:49.627Z",TRUE,"pitch","2aa31ddd-2664-41cc-b96a-73af99094e46",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.0109,1.4881,NA,96.67,201.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Irving Lopez strikes out swinging.",0,0,1,12,"top",2,"2023-09-24T01:04:59.586Z","2023-09-24T01:06:07.014Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,676761,"Irving Lopez","/api/v1/people/676761","L","Left",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,85.7,9,0.9,0.4023,6.102,30.564,-15.3262,-9.232,8.9823,0.5334,1.3957,8.185,-136.2538,-8.7952,-1.3133,50.0046,5.7297,-17.3214,42,4.8,24,2302,205,NA,NA,NA,NA,NA,NA,FALSE,-16.8,14.5,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",1,"2023-09-24T01:05:29.736Z","2023-09-24T01:05:32.958Z",TRUE,"pitch","40d3181e-b049-48b2-8942-1da032f92569",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.179,1.474,NA,146.37,192.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Irving Lopez strikes out swinging.",0,0,1,12,"top",2,"2023-09-24T01:04:59.586Z","2023-09-24T01:06:07.014Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,676761,"Irving Lopez","/api/v1/people/676761","L","Left",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.5,74.9,7,0.89,0.462,5.9005,22.9878,-24.2875,-9.3085,5.5461,-0.7704,1.7309,4.5025,-118.6142,-4.84,-1.4852,50.0051,6.0162,-13.2469,26.4,8.4,24,2139,228,NA,NA,NA,NA,NA,NA,FALSE,-32.2,9.1,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",0,"2023-09-24T01:05:13.919Z","2023-09-24T01:05:17.986Z",TRUE,"pitch","d6251741-74f6-4b1a-bc39-367c32f79af3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0449,1.4891,NA,152.94,176.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Irving Lopez strikes out swinging.",0,0,1,12,"top",2,"2023-09-24T01:04:59.586Z","2023-09-24T01:06:07.014Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,676761,"Irving Lopez","/api/v1/people/676761","L","Left",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,86.1,11,0.9,0.3992,6.0153,32.068,-15.8478,-8.3891,8.5729,-0.9429,2.32,4.651,-137.5005,-6.4994,-1.5714,50.0023,5.8002,-15.9737,40.8,4.8,24,2402,202,NA,NA,NA,NA,NA,NA,FALSE,-16.6,14.3,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",4,"2023-09-24T01:04:41.456Z","2023-09-24T01:04:46.168Z",TRUE,"pitch","c4560037-231f-411a-aa11-6ffbcda5f0b3",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,1,NA,NA,3.25,1.51,NA,120.74,196.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Andrew Knizner strikes out swinging.",0,0,1,11,"top",2,"2023-09-24T01:03:11.021Z","2023-09-24T01:04:46.168Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,668800,"Andrew Knizner","/api/v1/people/668800","R","Right",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.8,76,8,0.9,0.4562,5.9717,25.6556,-43.0634,-0.0923,-7.4782,-0.098,1.5699,3.399,-120.5298,-1.5962,-1.5206,50.0023,6.0788,-0.1346,1.2,12,24,2618,10,NA,NA,NA,NA,NA,NA,TRUE,-53.8,-13.7,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",2,"2023-09-24T01:04:00.336Z","2023-09-24T01:04:05.507Z",TRUE,"pitch","159ae958-c5d1-4c67-9a24-c37aec70edb3",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.25,1.51,NA,85.82,198.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Andrew Knizner strikes out swinging.",0,0,1,11,"top",2,"2023-09-24T01:03:11.021Z","2023-09-24T01:04:46.168Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,668800,"Andrew Knizner","/api/v1/people/668800","R","Right",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80,73.3,9,0.91,0.4722,5.8928,22.8294,-26.9445,-5.8471,3.8452,0.8179,1.4891,6.5093,-116.2159,-4.6155,-1.2664,50.0047,6.0756,-7.958,13.2,8.4,24,2148,244,NA,NA,NA,NA,NA,NA,FALSE,-37.1,6,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",1,"2023-09-24T01:03:44.963Z","2023-09-24T01:03:49.563Z",TRUE,"pitch","c267ea9d-916e-4ec4-86fe-3ccb4a22da1d",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,1,1,NA,NA,3.25,1.51,NA,106.55,186.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Andrew Knizner strikes out swinging.",0,0,1,11,"top",2,"2023-09-24T01:03:11.021Z","2023-09-24T01:04:46.168Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,668800,"Andrew Knizner","/api/v1/people/668800","R","Right",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.2,74.3,8,0.89,0.4651,6.0149,23.7103,-27.7177,-10.5787,3.1731,0.2743,1.9541,6.9663,-118.0426,-3.6094,-1.3496,50.0001,6.0712,-14.8384,25.2,9.6,24,2164,240,NA,NA,NA,NA,NA,NA,FALSE,-36.7,5,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",0,"2023-09-24T01:03:31.497Z","2023-09-24T01:03:38.849Z",TRUE,"pitch","a480935b-2fd2-45ea-9f53-ecd5773286e8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.25,1.5268,NA,66.1,188.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Andrew Knizner strikes out swinging.",0,0,1,11,"top",2,"2023-09-24T01:03:11.021Z","2023-09-24T01:04:46.168Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,668800,"Andrew Knizner","/api/v1/people/668800","R","Right",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.8,75.2,14,0.9,0.4621,5.918,24.4507,-43.3209,-0.5768,-7.8523,1.3354,1.8504,6.3173,-118.8954,-0.7888,-1.2898,50.0004,6.1445,-0.8201,0,12,24,2590,9,NA,NA,NA,NA,NA,NA,FALSE,-55.3,-14,-0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
