"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717764,"2023-06-15",3,"2023-06-15T00:50:05.575Z","2023-06-15T00:50:18.199Z",TRUE,"pitch","be5cb6bf-7ad2-4328-a659-8d7fb142e0d5",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.43,1.7,NA,134.25,162.05,"fly_ball","medium","8",96.23,85.79,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Flyout","field_out","MJ Melendez flies out to center fielder Jose Barrero.",0,1,0,21,"bottom",3,"2023-06-15T00:49:45.133Z","2023-06-15T00:50:18.199Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.9,81.2,4,2,0.4233,7.4276,27.3284,-15.8819,-3.7112,9.6116,-0.4525,2.8417,3.4427,-129.4566,-2.5878,-1.3182,50.0042,5.0718,-6.2922,19.2,3.6,24,2060,213,90.3,43,293,NA,NA,NA,TRUE,-17.5,17,6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672580,"Maikel Garcia","/api/v1/people/672580",668472,"Nick Pratto","/api/v1/people/668472",NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",2,"2023-06-15T00:49:47.221Z","2023-06-15T00:49:51.138Z",TRUE,"pitch","bee320ef-5e34-4bcb-91b4-d264b140963f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4653,1.6107,NA,135.06,154.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Flyout","field_out","MJ Melendez flies out to center fielder Jose Barrero.",0,1,0,21,"bottom",3,"2023-06-15T00:49:45.133Z","2023-06-15T00:50:18.199Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.5,74.6,1,2,0.4614,7.3573,23.0822,-21.7145,1.9331,7.3334,-0.4738,3.1167,2.0347,-118.7743,-0.1193,-1.5932,50.0045,5.1449,2.7572,8.4,6,24,2016,88,NA,NA,NA,NA,NA,NA,FALSE,-27.6,13.6,-4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",0,"2023-06-15T00:47:52.718Z","2023-06-15T00:49:08.420Z",FALSE,"action",NA,NA,"Injury Delay.","Game Advisory",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,669004,"/api/v1/people/669004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"21","atBat","Flyout","field_out","MJ Melendez flies out to center fielder Jose Barrero.",0,1,0,21,"bottom",3,"2023-06-15T00:49:45.133Z","2023-06-15T00:50:18.199Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",1,"2023-06-15T00:49:08.420Z","2023-06-15T00:49:47.221Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Maikel Garcia replaces Salvador Perez.","Offensive Substitution",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,672580,"/api/v1/people/672580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","201","21","atBat","Flyout","field_out","MJ Melendez flies out to center fielder Jose Barrero.",0,1,0,21,"bottom",3,"2023-06-15T00:49:45.133Z","2023-06-15T00:50:18.199Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1,521692,"/api/v1/people/521692",NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",1,"2023-06-15T00:47:29.757Z","2023-06-15T00:47:36.086Z",TRUE,"pitch","4d13505b-73ed-4988-a4e7-e06ea2f39856",2,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",2,0,0,NA,NA,3.56,1.71,NA,150.08,121.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Hit By Pitch","hit_by_pitch","Salvador Perez hit by pitch.",0,1,0,20,"bottom",3,"2023-06-15T00:46:41.732Z","2023-06-15T00:47:36.086Z",TRUE,FALSE,FALSE,FALSE,11,2,0,0,521692,"Salvador Perez","/api/v1/people/521692","R","Right",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.8,81.2,11,2,0.4229,7.3093,26.6534,-18.8954,-1.7811,7.8165,-0.8677,4.3579,1.709,-129.4359,1.4305,-1.3047,50.0044,5.2435,-3.0268,8.4,4.8,24,1880,208,NA,NA,NA,NA,NA,NA,FALSE,-19.8,14.6,2.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,521692,"Salvador Perez","/api/v1/people/521692",668472,"Nick Pratto","/api/v1/people/668472",NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",0,"2023-06-15T00:47:12.596Z","2023-06-15T00:47:17.400Z",TRUE,"pitch","abfdf3d5-fd96-40dc-9f62-7f42642ca6b9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5815,1.6397,NA,72.75,182.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Hit By Pitch","hit_by_pitch","Salvador Perez hit by pitch.",0,1,0,20,"bottom",3,"2023-06-15T00:46:41.732Z","2023-06-15T00:47:36.086Z",TRUE,FALSE,FALSE,FALSE,11,2,0,0,521692,"Salvador Perez","/api/v1/people/521692","R","Right",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.7,77.2,14,2,0.4487,6.5849,23.1,-25.5435,0.1834,4.3877,1.1609,2.102,5.8797,-121.886,-1.9555,-1.3025,50.0001,5.112,0.2767,2.4,7.2,24,1867,107,NA,NA,NA,NA,NA,NA,FALSE,-31.1,7.8,-1.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",4,"2023-06-15T00:46:01.197Z","2023-06-15T00:46:13.424Z",TRUE,"pitch","c4e08c10-08a5-4907-bd75-c9ae01d86a99",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.41,1.67,NA,150.08,178.98,"line_drive","medium","7",46.15,113.14,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Double","double","Nick Pratto doubles (10) on a line drive to left fielder Stuart Fairchild.",0,1,0,19,"bottom",3,"2023-06-15T00:44:55.084Z","2023-06-15T00:46:13.424Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,668472,"Nick Pratto","/api/v1/people/668472","L","Left",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,84,13,2,0.4104,7.3111,27.7711,-16.7681,-2.4462,8.5314,-0.8678,2.2149,2.239,-133.3003,-4.1538,-1.3995,50.0015,4.9985,-4.4165,13.2,3.6,24,2122,206,88.4,23,290,NA,NA,NA,FALSE,-17.8,14.8,4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,668472,"Nick Pratto","/api/v1/people/668472",NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",3,"2023-06-15T00:45:44.749Z","2023-06-15T00:45:48.755Z",TRUE,"pitch","5991bcf0-f536-4dd1-a680-baf47137b02d",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3782,1.6686,NA,91.76,239.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Double","double","Nick Pratto doubles (10) on a line drive to left fielder Stuart Fairchild.",0,1,0,19,"bottom",3,"2023-06-15T00:44:55.084Z","2023-06-15T00:46:13.424Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,668472,"Nick Pratto","/api/v1/people/668472","L","Left",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.9,73.8,14,2,0.4713,7.2143,22.1274,-27.5287,5.0764,3.3987,0.6623,-0.012,3.1192,-116.2774,-5.1883,-1.3568,50.0031,4.8651,6.94,14.4,8.4,24,1974,72,NA,NA,NA,NA,NA,NA,FALSE,-37.8,5.2,-10,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",2,"2023-06-15T00:45:28.369Z","2023-06-15T00:45:31.561Z",TRUE,"pitch","ccbe4eb4-f543-49df-81d6-71baae1cef65",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.41,1.67,NA,121.05,147.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Double","double","Nick Pratto doubles (10) on a line drive to left fielder Stuart Fairchild.",0,1,0,19,"bottom",3,"2023-06-15T00:44:55.084Z","2023-06-15T00:46:13.424Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,668472,"Nick Pratto","/api/v1/people/668472","L","Left",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.6,81.8,2,2,0.42,7.3853,27.7274,-17.4487,-3.3259,8.5501,-0.1062,3.3883,4.1582,-130.474,-1.1703,-1.2892,50.0025,5.1589,-5.7282,15.6,4.8,24,1968,209,NA,NA,NA,NA,NA,NA,FALSE,-18.6,15.5,5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",1,"2023-06-15T00:45:14.266Z","2023-06-15T00:45:18.526Z",TRUE,"pitch","a3847d97-b0f6-468e-99c6-c3adff364bb1",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4073,1.5527,NA,157.6,212.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Double","double","Nick Pratto doubles (10) on a line drive to left fielder Stuart Fairchild.",0,1,0,19,"bottom",3,"2023-06-15T00:44:55.084Z","2023-06-15T00:46:13.424Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,668472,"Nick Pratto","/api/v1/people/668472","L","Left",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.2,77.6,13,2,0.4465,7.5071,23.6757,-25.2629,-8.2152,4.5315,-1.065,0.9661,3.2822,-122.5488,-4.5815,-1.3526,50.0027,5.0118,-12.5249,24,7.2,24,1416,236,NA,NA,NA,NA,NA,NA,FALSE,-31.1,7.4,14.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",0,"2023-06-15T00:45:01.721Z","2023-06-15T00:45:05.765Z",TRUE,"pitch","bc528551-dbe6-47dc-bb00-55fce1cef79d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4073,1.6397,NA,140.09,181.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Double","double","Nick Pratto doubles (10) on a line drive to left fielder Stuart Fairchild.",0,1,0,19,"bottom",3,"2023-06-15T00:44:55.084Z","2023-06-15T00:46:13.424Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,668472,"Nick Pratto","/api/v1/people/668472","L","Left",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.7,72.4,7,2,0.4779,6.4131,21.3248,-30.7967,6.1457,1.0388,-0.6056,2.1179,0.3376,-114.6409,-0.1232,-1.5533,50.0052,5.1801,8.1756,14.4,9.6,24,1939,79,NA,NA,NA,NA,NA,NA,FALSE,-42,2.2,-11.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",3,"2023-06-15T00:42:47.821Z","2023-06-15T00:42:57.013Z",TRUE,"pitch","5dae34dc-513b-46e7-b700-1bd74da4eccd",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.02,1.46,NA,130.55,191.33,"ground_ball","medium","6",106,152.68,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Groundout","field_out","Kevin Newman grounds out, shortstop Bobby Witt Jr. to first baseman Nick Pratto.",0,1,0,18,"top",3,"2023-06-15T00:42:06.024Z","2023-06-15T00:42:57.013Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,621028,"Kevin Newman","/api/v1/people/621028","R","Right",663738,"Daniel Lynch IV","/api/v1/people/663738","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86.5,7,2,0.4,7.2883,28.3653,-12.786,3.8058,10.1918,-0.3554,1.7574,-5.9009,-136.6235,-8.6795,1.3319,50.0027,5.8416,7.2399,22.8,3.6,24,2380,152,93.2,-3,24,NA,NA,NA,TRUE,-13.9,16.9,-5.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",2,"2023-06-15T00:42:35.087Z","2023-06-15T00:42:39.108Z",TRUE,"pitch","2286dba7-5b2c-4164-b137-08d16d1ec82c",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.0008,1.4368,NA,99.1,172.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Groundout","field_out","Kevin Newman grounds out, shortstop Bobby Witt Jr. to first baseman Nick Pratto.",0,1,0,18,"top",3,"2023-06-15T00:42:06.024Z","2023-06-15T00:42:57.013Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,621028,"Kevin Newman","/api/v1/people/621028","R","Right",663738,"Daniel Lynch IV","/api/v1/people/663738","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.5,6,2,0.4043,7.2024,27.5651,-14.532,3.7773,9.4759,0.4697,2.438,-4.358,-135.1334,-6.1484,1.6074,50.0065,5.7516,7.0354,21.6,3.6,24,2109,149,NA,NA,NA,NA,NA,NA,FALSE,-15.4,16.2,-6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",1,"2023-06-15T00:42:21.909Z","2023-06-15T00:42:26.534Z",TRUE,"pitch","f207372c-06ad-4546-98a8-ba9fd4de944d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.0008,1.4947,NA,85.86,205.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Groundout","field_out","Kevin Newman grounds out, shortstop Bobby Witt Jr. to first baseman Nick Pratto.",0,1,0,18,"top",3,"2023-06-15T00:42:06.024Z","2023-06-15T00:42:57.013Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,621028,"Kevin Newman","/api/v1/people/621028","R","Right",663738,"Daniel Lynch IV","/api/v1/people/663738","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,86.8,14,0.93,0.3996,7.3719,28.2678,-19.3765,9.3352,6.7159,0.8171,1.241,-5.698,-136.729,-8.3237,1.708,50.0053,5.6388,17.7953,38.4,6,24,2067,148,NA,NA,NA,NA,NA,NA,FALSE,-20.2,10.7,-15.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",0,"2023-06-15T00:42:10.103Z","2023-06-15T00:42:14.801Z",TRUE,"pitch","70b94952-c995-4e11-a774-ef21728b937d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,2.9428,1.4368,NA,110.61,214.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Groundout","field_out","Kevin Newman grounds out, shortstop Bobby Witt Jr. to first baseman Nick Pratto.",0,1,0,18,"top",3,"2023-06-15T00:42:06.024Z","2023-06-15T00:42:57.013Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,621028,"Kevin Newman","/api/v1/people/621028","R","Right",663738,"Daniel Lynch IV","/api/v1/people/663738","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,86.8,14,0.93,0.3997,7.3839,28.3221,-18.7128,8.8528,7.0687,0.1677,0.9113,-6.8838,-136.7071,-9.2835,1.5602,50.0049,5.6197,16.8663,37.2,6,24,2081,149,NA,NA,NA,NA,NA,NA,FALSE,-19.7,11.2,-14.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",3,"2023-06-15T00:41:38.862Z","2023-06-15T00:41:46.341Z",TRUE,"pitch","55d4d168-9711-49db-a6af-3e732b014531",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.38,1.63,NA,108.32,172.62,"line_drive","medium","4",139.26,122.3,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Lineout","field_out","Jose Barrero lines out to second baseman Michael Massey.",0,1,0,17,"top",3,"2023-06-15T00:40:49.307Z","2023-06-15T00:41:46.341Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,676480,"Jose Barrero","/api/v1/people/676480","R","Right",663738,"Daniel Lynch IV","/api/v1/people/663738","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.9,5,0.89,0.4025,7.1209,27.9898,-14.5668,1.9477,9.3761,0.2277,2.4503,-3.9051,-135.7426,-6.5913,1.4279,50.001,5.9125,3.6571,10.8,3.6,24,2051,155,86.1,12,199,NA,NA,NA,TRUE,-15.4,15.8,-2.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
