"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717575,"2023-06-29",0,"2023-06-29T03:07:21.390Z","2023-06-29T03:07:25.240Z",TRUE,"pitch","f27e84de-7bb4-49c6-af6e-c04c0ddce5dd",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.2,1.49,NA,151.31,187.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Alek Thomas grounds out sharply, second baseman Vidal Brujan to first baseman Yandy Diaz. Nick Ahmed to 3rd.",0,0,2,50,"bottom",7,"2023-06-29T03:07:01.832Z","2023-06-29T03:08:17.195Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,677950,"Alek Thomas","/api/v1/people/677950","L","Left",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85.8,13,2,0.4038,6.5082,27.5632,-26.0362,-9.165,3.2865,-0.9,1.9056,6.2765,-135.2701,-5.5235,-2.0514,50.0021,5.7828,-17.1033,30,7.2,24,2089,225,NA,NA,NA,NA,NA,NA,FALSE,-26.4,5,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682998,"Corbin Carroll","/api/v1/people/682998",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",2,"2023-06-29T03:06:34.577Z","2023-06-29T03:06:46.170Z",TRUE,"pitch","1f2359c8-c257-4f41-91f4-9754b7238d35",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,1,NA,NA,3.57,1.77,NA,109.18,183.92,"line_drive","medium","7",42.25,120.33,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Double","double","Nick Ahmed doubles (7) on a line drive to left fielder Randy Arozarena.",0,0,2,49,"bottom",7,"2023-06-29T03:05:30.321Z","2023-06-29T03:06:46.170Z",TRUE,FALSE,FALSE,FALSE,34,1,1,1,605113,"Nick Ahmed","/api/v1/people/605113","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.1,73.1,8,2,0.4758,6.5228,21.6487,-35.3254,6.3116,-2.3481,0.205,2.0319,3.1641,-115.1681,-1.5465,-2.0072,50.0031,6.1327,8.4673,14.4,10.8,24,2446,63,86.1,17,221,NA,NA,NA,FALSE,-48.1,-4.3,-12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605113,"Nick Ahmed","/api/v1/people/605113",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",1,"2023-06-29T03:06:11.899Z","2023-06-29T03:06:19.717Z",TRUE,"pitch","ebb8a890-4907-4688-8ddd-366b9fa27df8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.7042,1.8651,NA,135.4,202.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Double","double","Nick Ahmed doubles (7) on a line drive to left fielder Randy Arozarena.",0,0,2,49,"bottom",7,"2023-06-29T03:05:30.321Z","2023-06-29T03:06:46.170Z",TRUE,FALSE,FALSE,FALSE,34,1,1,1,605113,"Nick Ahmed","/api/v1/people/605113","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.6,83.8,13,2,0.4121,6.8127,29.6014,-24.147,-9.8684,4.4915,-0.4826,1.3325,7.0472,-133.1224,-6.7159,-1.8871,50.0062,5.6459,-17.6475,32.4,7.2,24,2026,222,NA,NA,NA,NA,NA,NA,FALSE,-26,6.8,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605113,"Nick Ahmed","/api/v1/people/605113",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",0,"2023-06-29T03:05:41.057Z","2023-06-29T03:05:46.057Z",TRUE,"pitch","59573768-78b5-4207-bd5a-a21bbe67c79a",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.57,1.77,NA,126.93,182.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Double","double","Nick Ahmed doubles (7) on a line drive to left fielder Randy Arozarena.",0,0,2,49,"bottom",7,"2023-06-29T03:05:30.321Z","2023-06-29T03:06:46.170Z",TRUE,FALSE,FALSE,FALSE,34,1,1,1,605113,"Nick Ahmed","/api/v1/people/605113","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.3,72.7,8,2,0.4794,6.5253,20.2985,-37.3427,4.7889,-3.9109,-0.2605,2.0826,2.4918,-114.1014,-0.8936,-1.9875,50.0013,6.1476,6.3349,9.6,12,24,2408,59,NA,NA,NA,NA,NA,NA,FALSE,-51.4,-7,-9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605113,"Nick Ahmed","/api/v1/people/605113",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",3,"2023-06-29T03:05:12.615Z","2023-06-29T03:05:19.087Z",TRUE,"pitch","71d5e239-8121-41b8-a70f-bb81b3d9e1b0",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.24,1.58,NA,90.22,181.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Carson Kelly strikes out swinging.",0,0,2,48,"bottom",7,"2023-06-29T03:03:51.015Z","2023-06-29T03:05:19.087Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,608348,"Carson Kelly","/api/v1/people/608348","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.2,75.4,6,2,0.462,6.3709,21.2066,-27.3443,6.5256,3.3901,0.7025,2.1062,4.6082,-118.269,-2.9738,-2.1148,50.0048,5.8712,9.3037,19.2,8.4,24,2265,66,NA,NA,NA,NA,NA,NA,TRUE,-35.5,5.8,-12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605113,"Nick Ahmed","/api/v1/people/605113",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",2,"2023-06-29T03:04:49.777Z","2023-06-29T03:04:55.869Z",TRUE,"pitch","c2f87ad3-f83d-481a-951e-8efe0c16a331",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.24,1.58,NA,115.17,192.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Carson Kelly strikes out swinging.",0,0,2,48,"bottom",7,"2023-06-29T03:03:51.015Z","2023-06-29T03:05:19.087Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,608348,"Carson Kelly","/api/v1/people/608348","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.9,74.2,8,2,0.4698,6.4455,21.2025,-34.2929,4.851,-1.5382,0.048,1.7319,3.2448,-116.4518,-2.4089,-1.992,50.003,6.0136,6.6834,12,10.8,24,2434,64,NA,NA,NA,NA,NA,NA,FALSE,-45.7,-3.1,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605113,"Nick Ahmed","/api/v1/people/605113",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",1,"2023-06-29T03:04:29.444Z","2023-06-29T03:04:33.893Z",TRUE,"pitch","e9d0b777-57b2-4b40-b2a3-0a28d42c7c78",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.24,1.58,NA,120.64,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Carson Kelly strikes out swinging.",0,0,2,48,"bottom",7,"2023-06-29T03:03:51.015Z","2023-06-29T03:05:19.087Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,608348,"Carson Kelly","/api/v1/people/608348","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.5,73.1,8,2,0.4781,6.3269,20.4475,-37.7711,3.9877,-4.209,-0.0955,1.4733,3.2568,-114.4121,-2.0048,-2.0537,50.002,6.0509,5.3037,8.4,12,24,2369,60,NA,NA,NA,NA,NA,NA,FALSE,-52,-7.8,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605113,"Nick Ahmed","/api/v1/people/605113",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",0,"2023-06-29T03:04:15.531Z","2023-06-29T03:04:20.022Z",TRUE,"pitch","5d212d6c-aa25-43f4-a4eb-c51adf6aa717",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4354,1.5326,NA,123.48,197.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Carson Kelly strikes out swinging.",0,0,2,48,"bottom",7,"2023-06-29T03:03:51.015Z","2023-06-29T03:05:19.087Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,608348,"Carson Kelly","/api/v1/people/608348","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.2,84.2,8,2,0.4119,7.0056,26.3832,-21.76,-8.4182,5.8058,-0.17,1.5267,7.5718,-132.6057,-6.7661,-1.9584,50.0044,5.6812,-15.1051,31.2,6,24,2067,227,NA,NA,NA,NA,NA,NA,FALSE,-23.4,9.4,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605113,"Nick Ahmed","/api/v1/people/605113",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",4,"2023-06-29T03:01:53.161Z","2023-06-29T03:02:00.283Z",TRUE,"pitch","48d39406-7f68-46e9-b991-4092892011d9",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.78,1.83,NA,78.99,154.64,"ground_ball","medium","3",161.14,169.32,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Groundout","field_out","Josh Lowe grounds out to first baseman Christian Walker.",0,0,2,47,"top",7,"2023-06-29T03:00:44.786Z","2023-06-29T03:02:00.283Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666139,"Josh Lowe","/api/v1/people/666139","L","Left",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Arizona Diamondbacks","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90,83.1,12,0.89,0.4167,6.0751,24.8084,-18.1516,-3.5321,7.9926,0.9971,3.1164,7.5823,-130.9076,-2.2538,-1.4639,50.004,5.3312,-6.1988,14.4,4.8,24,2301,223,83.9,4,85,NA,NA,NA,TRUE,-19.2,14.3,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605113,"Nick Ahmed","/api/v1/people/605113",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",3,"2023-06-29T03:01:36.430Z","2023-06-29T03:01:41.102Z",TRUE,"pitch","23ef4bd2-8b35-43bb-8197-61fd218dae22",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.78,1.83,NA,132.9,178.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Groundout","field_out","Josh Lowe grounds out to first baseman Christian Walker.",0,0,2,47,"top",7,"2023-06-29T03:00:44.786Z","2023-06-29T03:02:00.283Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666139,"Josh Lowe","/api/v1/people/666139","L","Left",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,83.2,7,0.91,0.4133,6.0734,29.4658,-16.8094,-6.8727,8.6476,-0.417,2.2374,5.5769,-132.7225,-4.6536,-1.6567,50.0042,5.2448,-12.2134,31.2,4.8,24,2191,230,NA,NA,NA,NA,NA,NA,FALSE,-18.2,14.8,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605113,"Nick Ahmed","/api/v1/people/605113",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",2,"2023-06-29T03:01:20.265Z","2023-06-29T03:01:24.791Z",TRUE,"pitch","4984a1eb-71be-46b0-bc88-02216e60b29b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.8715,1.9313,NA,101.95,223.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Groundout","field_out","Josh Lowe grounds out to first baseman Christian Walker.",0,0,2,47,"top",7,"2023-06-29T03:00:44.786Z","2023-06-29T03:02:00.283Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666139,"Josh Lowe","/api/v1/people/666139","L","Left",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Arizona Diamondbacks","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.3,75.7,14,2,0.4583,6.0565,23.3962,-28.1845,-9.1455,2.7599,0.3949,0.5636,7.433,-119.5939,-5.1508,-1.5675,50.005,5.2781,-13.2294,22.8,8.4,24,1792,248,NA,NA,NA,NA,NA,NA,FALSE,-36.6,4,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605113,"Nick Ahmed","/api/v1/people/605113",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",1,"2023-06-29T03:01:05.683Z","2023-06-29T03:01:09.367Z",TRUE,"pitch","6828e071-b7ae-431d-84ce-4b5d3c0324fd",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.78,1.83,NA,90.89,133.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Groundout","field_out","Josh Lowe grounds out to first baseman Christian Walker.",0,0,2,47,"top",7,"2023-06-29T03:00:44.786Z","2023-06-29T03:02:00.283Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666139,"Josh Lowe","/api/v1/people/666139","L","Left",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Arizona Diamondbacks","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.7,81.2,3,0.91,0.4243,5.9256,26.5062,-21.2211,-1.7405,6.489,0.685,3.8875,6.1193,-129.0371,0.1927,-1.4897,50.0052,5.445,-2.9395,4.8,4.8,24,2267,218,NA,NA,NA,NA,NA,NA,FALSE,-22.7,12,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605113,"Nick Ahmed","/api/v1/people/605113",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",0,"2023-06-29T03:00:53.841Z","2023-06-29T03:00:59.974Z",TRUE,"pitch","2a5f83d2-d9a2-4458-befd-03f313d41f2f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.9385,1.9644,NA,145.21,165.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Groundout","field_out","Josh Lowe grounds out to first baseman Christian Walker.",0,0,2,47,"top",7,"2023-06-29T03:00:44.786Z","2023-06-29T03:02:00.283Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666139,"Josh Lowe","/api/v1/people/666139","L","Left",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.2,82.3,4,0.91,0.4177,6.1102,28.4087,-17.1581,-7.8431,8.6289,-0.7401,2.6981,4.9299,-131.2535,-3.4432,-1.626,50.0045,5.3086,-13.6527,34.8,4.8,24,2244,228,NA,NA,NA,NA,NA,NA,FALSE,-18.6,15,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605113,"Nick Ahmed","/api/v1/people/605113",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",5,"2023-06-29T03:00:23.919Z","2023-06-29T03:00:35.849Z",TRUE,"pitch","ca13cbc0-c4c8-4d69-9dd3-0fb2de14d196",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.21,1.52,NA,128.81,178.27,"fly_ball","medium","9",185.76,105.33,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Flyout","field_out","Isaac Paredes flies out to right fielder Jake McCarthy.",0,0,2,46,"top",7,"2023-06-29T02:58:48.596Z","2023-06-29T03:00:35.849Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Arizona Diamondbacks","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.2,82.7,4,2,0.4172,6.0746,27.4503,-23.9184,-9.9865,4.7319,-0.3098,2.2413,6.3151,-131.2284,-3.2494,-1.4484,50.0066,5.2749,-17.4427,33.6,7.2,24,2050,227,81.7,42,277,NA,NA,NA,TRUE,-25.6,8,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605113,"Nick Ahmed","/api/v1/people/605113",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",4,"2023-06-29T03:00:05.902Z","2023-06-29T03:00:12.160Z",TRUE,"pitch","6dd7d428-d2b9-4e31-9649-eec64186342c",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.21,1.52,NA,131.92,167.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Flyout","field_out","Isaac Paredes flies out to right fielder Jake McCarthy.",0,0,2,46,"top",7,"2023-06-29T02:58:48.596Z","2023-06-29T03:00:35.849Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.1,82.6,4,2,0.4175,6.2551,27.1371,-24.4935,-10.029,4.406,-0.3914,2.6462,6.0831,-131.0691,-2.1262,-1.4368,50.0042,5.293,-17.4887,33.6,7.2,24,2145,227,NA,NA,NA,NA,NA,NA,FALSE,-25.9,7.7,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605113,"Nick Ahmed","/api/v1/people/605113",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",3,"2023-06-29T02:59:49.427Z","2023-06-29T02:59:55.564Z",TRUE,"pitch","225b7d2d-6180-41b8-9d42-3e67f4dba086",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.27,1.6334,NA,98.88,165.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Flyout","field_out","Isaac Paredes flies out to right fielder Jake McCarthy.",0,0,2,46,"top",7,"2023-06-29T02:58:48.596Z","2023-06-29T03:00:35.849Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.3,82.1,6,2,0.4206,6.102,25.8443,-19.0568,-7.8725,7.6269,0.4754,2.7121,7.6654,-129.9503,-2.875,-1.4821,50.0014,5.2714,-13.5368,31.2,6,24,2150,233,NA,NA,NA,NA,NA,NA,FALSE,-20.8,13.4,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605113,"Nick Ahmed","/api/v1/people/605113",NA,NA,NA,NA,NA,NA
