"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
718028,"2023-05-25",6,"2023-05-26T00:15:02.459Z","2023-05-26T00:15:06.674Z",TRUE,"pitch","7588e364-ea46-4da6-a64b-d66482264653",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.34,1.62,NA,82.69,179.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Thairo Estrada strikes out swinging.",0,0,0,16,"top",3,"2023-05-26T00:13:08.762Z","2023-05-26T00:15:06.674Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79,72.8,14,2,0.4767,6.9335,21.2512,-35.0272,3.711,-2.1367,0.9001,2.2057,6.7622,-114.8888,1.3436,-2.5631,50.002,5.0173,4.9594,9.6,10.8,24,2450,79,NA,NA,NA,NA,NA,NA,TRUE,-47,-3.2,-8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",5,"2023-05-26T00:14:41.393Z","2023-05-26T00:14:48.226Z",TRUE,"pitch","3135032e-434d-4032-81ca-172aec644b67",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.34,1.62,NA,102.22,171.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Thairo Estrada strikes out swinging.",0,0,0,16,"top",3,"2023-05-26T00:13:08.762Z","2023-05-26T00:15:06.674Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.4,80.9,6,2,0.4263,6.7874,26.5823,-22.53,-3.932,5.767,0.3877,2.4958,8.7396,-128.4841,-1.3697,-2.5467,50.0012,4.7863,-6.5743,12,6,24,2135,248,NA,NA,NA,NA,NA,NA,FALSE,-24.7,10.3,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",3,"2023-05-26T00:14:17.097Z","2023-05-26T00:14:21.341Z",TRUE,"pitch","05e6d4ca-9e2e-4955-910a-085765006b71",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.348,1.628,NA,79.2,189.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Thairo Estrada strikes out swinging.",0,0,0,16,"top",3,"2023-05-26T00:13:08.762Z","2023-05-26T00:15:06.674Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.4,80.7,14,2,0.4298,6.1571,23.7729,-22.2978,-2.4854,5.9898,0.9916,1.8411,9.8427,-126.9911,-2.922,-2.5961,50.0012,4.7626,-4.0982,6,6,24,2317,237,NA,NA,NA,NA,NA,NA,FALSE,-25.2,10.4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",2,"2023-05-26T00:13:58.744Z","2023-05-26T00:14:03.118Z",TRUE,"pitch","c50d8855-6dd0-48bb-a80f-dc8b5e21dece",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.38,1.612,NA,85.24,181.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Thairo Estrada strikes out swinging.",0,0,0,16,"top",3,"2023-05-26T00:13:08.762Z","2023-05-26T00:15:06.674Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.1,82.4,14,2,0.4194,6.9112,27.586,-32.8322,-10.0112,-0.3785,0.8331,2.1061,12.1848,-130.6041,-0.8196,-2.5928,50.006,4.894,-17.2941,24,8.4,24,2092,240,NA,NA,NA,NA,NA,NA,FALSE,-34.6,-0.6,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",1,"2023-05-26T00:13:41.085Z","2023-05-26T00:13:44.965Z",TRUE,"pitch","e7b95ca4-b5c4-4b22-a80e-ecac986eaa84",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3669,1.6153,NA,76.29,179.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Thairo Estrada strikes out swinging.",0,0,0,16,"top",3,"2023-05-26T00:13:08.762Z","2023-05-26T00:15:06.674Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.9,83.2,14,2,0.415,6.8185,27.6346,-21.8497,-4.2939,5.8509,1.0681,2.204,10.9641,-131.9008,-2.5838,-2.5818,50.0047,4.8047,-7.5808,13.2,4.8,24,2109,242,NA,NA,NA,NA,NA,NA,FALSE,-23,10.2,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",0,"2023-05-26T00:13:19.018Z","2023-05-26T00:13:24.183Z",TRUE,"pitch","75073c0d-d57e-4c4a-b222-5d3b6b5ffd7e",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.34,1.62,NA,103.49,165.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Thairo Estrada strikes out swinging.",0,0,0,16,"top",3,"2023-05-26T00:13:08.762Z","2023-05-26T00:15:06.674Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86,79.1,6,2,0.437,6.7077,23.7861,-22.2398,-1.3825,6.2357,0.3544,2.6976,7.8292,-125.0614,-0.9238,-2.629,50.0057,4.8859,-2.2052,2.4,6,24,2158,224,NA,NA,NA,NA,NA,NA,FALSE,-25.6,11.3,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",4,"2023-05-26T00:14:36.773Z","2023-05-26T00:14:41.393Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,642731,"/api/v1/people/642731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Thairo Estrada strikes out swinging.",0,0,0,16,"top",3,"2023-05-26T00:13:08.762Z","2023-05-26T00:15:06.674Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",2,"2023-05-26T00:12:44.957Z","2023-05-26T00:12:58.694Z",TRUE,"pitch","328343cd-0159-4134-a55e-ac63bd04a61f",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.25,1.61,NA,127.08,186.46,"fly_ball","medium","8",110.54,83.15,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","LaMonte Wade Jr. flies out to center fielder Joey Wiemer.",0,0,0,15,"top",3,"2023-05-26T00:11:58.356Z","2023-05-26T00:12:58.694Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.3,78.9,8,2,0.4396,7.0308,22.3969,-22.6074,-2.4337,6.068,-0.2644,1.9379,6.7892,-124.09,-2.341,-2.707,50.0007,4.7566,-3.836,7.2,6,24,2231,234,97.2,50,293,NA,NA,NA,TRUE,-26.5,10.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",1,"2023-05-26T00:12:26.510Z","2023-05-26T00:12:30.159Z",TRUE,"pitch","52d47730-22b6-4058-b798-b0823b5363dd",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2334,1.4803,NA,177.46,156.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","LaMonte Wade Jr. flies out to center fielder Joey Wiemer.",0,0,0,15,"top",3,"2023-05-26T00:11:58.356Z","2023-05-26T00:12:58.694Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.3,74.9,11,2,0.4617,6.8505,21.2449,-28.6117,-7.5108,2.4969,-1.5862,3.0357,4.9767,-118.3377,1.5221,-2.7341,50.0027,4.9931,-10.7198,19.2,8.4,24,1309,242,NA,NA,NA,NA,NA,NA,FALSE,-36,5.2,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",0,"2023-05-26T00:12:03.481Z","2023-05-26T00:12:07.621Z",TRUE,"pitch","f35df3a8-c551-481d-94b8-aedfe240f2ad",1,"Foul Bunt",NA,NA,NA,NA,FALSE,"L","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"L","Foul Bunt",0,1,1,NA,NA,3.25,1.61,NA,152.25,176.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","LaMonte Wade Jr. flies out to center fielder Joey Wiemer.",0,0,0,15,"top",3,"2023-05-26T00:11:58.356Z","2023-05-26T00:12:58.694Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90,82.2,13,2,0.419,5.9833,28.2358,-28.5996,-8.9137,2.0703,-0.9249,2.2986,7.5102,-130.8347,-1.0212,-2.6779,50.0049,4.842,-15.4172,25.2,7.2,24,2000,236,NA,NA,NA,NA,NA,NA,FALSE,-30.1,3.7,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",4,"2023-05-26T00:11:24.432Z","2023-05-26T00:11:32.775Z",TRUE,"pitch","98c3659e-f5b2-419e-ad96-dafd1ad9a1c9",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.371,1.535,NA,126.21,149.78,"fly_ball","medium","7",39.82,98.99,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Patrick Bailey flies out to left fielder Christian Yelich.",0,0,0,14,"top",3,"2023-05-26T00:10:12.600Z","2023-05-26T00:11:32.775Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.1,81.4,2,2,0.4229,6.7837,26.9367,-29.1674,-8.7527,1.7702,-0.2415,3.2965,8.8915,-129.49,1.5448,-2.5819,50.0035,4.9231,-14.8712,24,7.2,24,1938,237,93,35,326,NA,NA,NA,TRUE,-30.7,3.8,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",2,"2023-05-26T00:11:02.467Z","2023-05-26T00:11:06.173Z",TRUE,"pitch","17243e62-a7c6-40cc-baec-54bd965d725b",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.361,1.5753,NA,86.23,165.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Patrick Bailey flies out to left fielder Christian Yelich.",0,0,0,14,"top",3,"2023-05-26T00:10:12.600Z","2023-05-26T00:11:32.775Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.8,82,6,2,0.42,5.5829,27.5392,-21.289,-6.4842,6.3212,0.8072,2.7127,10.7036,-130.4379,-1.2839,-2.5078,50.0049,4.8172,-11.171,22.8,6,24,2244,240,NA,NA,NA,NA,NA,NA,FALSE,-22.7,11.4,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",1,"2023-05-26T00:10:47.962Z","2023-05-26T00:10:51.330Z",TRUE,"pitch","3e5cf8b7-6cab-47f1-8401-a3d6c7c6d3f7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3167,1.6315,NA,178.48,157.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Patrick Bailey flies out to left fielder Christian Yelich.",0,0,0,14,"top",3,"2023-05-26T00:10:12.600Z","2023-05-26T00:11:32.775Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.7,81.1,11,2,0.4244,6.6292,26.7931,-27.9379,-7.5311,2.5121,-1.613,3.0117,5.6262,-129.0316,0.6532,-2.843,50.0031,4.9075,-12.702,22.8,7.2,24,1977,240,NA,NA,NA,NA,NA,NA,FALSE,-29.9,4.9,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",0,"2023-05-26T00:10:31.833Z","2023-05-26T00:10:35.479Z",TRUE,"pitch","3788e162-ed09-40a5-99a1-fece7eadf01b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4317,1.5787,NA,145.14,174.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Patrick Bailey flies out to left fielder Christian Yelich.",0,0,0,14,"top",3,"2023-05-26T00:10:12.600Z","2023-05-26T00:11:32.775Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.6,77.4,4,2,0.4479,5.7558,21.4603,-24.7552,-2.3661,4.8866,-0.7383,2.3952,5.6598,-121.7912,-0.9028,-2.7738,50.0052,4.8907,-3.595,6,7.2,24,1957,230,NA,NA,NA,NA,NA,NA,FALSE,-29.8,8.9,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",3,"2023-05-26T00:11:27.107Z","2023-05-26T00:11:28.107Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,672275,"/api/v1/people/672275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Patrick Bailey flies out to left fielder Christian Yelich.",0,0,0,14,"top",3,"2023-05-26T00:10:12.600Z","2023-05-26T00:11:32.775Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",0,"2023-05-26T00:08:07.924Z","2023-05-26T00:08:17.593Z",TRUE,"pitch","000111b7-5c6b-49b2-a828-e3aea4020aac",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.31,1.56,NA,106.67,170.07,"ground_ball","medium","4",132.48,143.78,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Victor Caratini grounds out, second baseman Thairo Estrada to first baseman LaMonte Wade Jr.",0,0,0,13,"bottom",2,"2023-05-26T00:07:50.525Z","2023-05-26T00:08:17.593Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,605170,"Victor Caratini","/api/v1/people/605170","R","Right",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86,5,0.91,0.4001,5.8026,31.5818,-24.6196,10.4517,3.9839,0.2709,2.5449,-6.7485,-137.1416,-3.4313,1.4112,50.0046,5.5002,19.8226,36,7.2,24,2131,127,100,-33,4,NA,NA,NA,TRUE,-24.2,6.6,-17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
