"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745593,"2024-04-16",2,"2024-04-16T23:04:06.207Z","2024-04-16T23:04:10.892Z",TRUE,"pitch","02dd1126-a07f-482a-b5ff-a95b154fab0a",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.1665,1.5051,NA,134.98,152.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Brandon Marsh called out on strikes.",0,0,2,13,"bottom",2,"2024-04-16T23:03:19.896Z","2024-04-16T23:05:14.622Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90,82.4,1,0.92,0.4185,6.8912,27.2074,-12.1957,3.3827,11.5102,-0.4716,3.2083,-7.1502,-130.805,-6.1152,1.8559,50.001,6.4882,5.8712,18,3.6,24,2068,150,NA,NA,NA,NA,NA,NA,FALSE,-14.2,19.7,-4.6,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",1,"2024-04-16T23:03:46.549Z","2024-04-16T23:03:50.839Z",TRUE,"pitch","db7116da-8a09-4a39-a3e6-2729fa56ee6f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.0692,1.5063,NA,180.46,211.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Brandon Marsh called out on strikes.",0,0,2,13,"bottom",2,"2024-04-16T23:03:19.896Z","2024-04-16T23:05:14.622Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,78,13,0.89,0.4475,6.8199,23.4188,-26.3888,-1.4085,3.8054,-1.6648,1.028,-8.417,-122.2681,-7.5713,2.0007,50.0011,6.4196,-2.1365,7.2,7.2,24,2346,179,NA,NA,NA,NA,NA,NA,FALSE,-33.4,5.4,4.4,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",0,"2024-04-16T23:03:29.191Z","2024-04-16T23:03:34.488Z",TRUE,"pitch","caa30e77-55f6-4f7d-8176-43afbc3f5bbf",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.0176,1.529,NA,161.45,170.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Brandon Marsh called out on strikes.",0,0,2,13,"bottom",2,"2024-04-16T23:03:19.896Z","2024-04-16T23:05:14.622Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.9,83.3,11,0.93,0.4148,6.7618,27.5195,-10.8341,3.9445,12.0779,-1.1661,2.5132,-9.0172,-131.9413,-8.3482,1.7801,50.0046,6.5127,6.9716,22.8,3.6,24,2143,152,NA,NA,NA,NA,NA,NA,FALSE,-13,20.3,-5.3,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",2,"2024-04-16T23:02:53.469Z","2024-04-16T23:03:03.043Z",TRUE,"pitch","138b293b-7296-47e5-9a37-eccafe3e537c",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,1,NA,NA,3.31,1.58,NA,92.02,181.75,"line_drive","hard","7",77.41,92.53,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Bryson Stott singles on a sharp line drive to left fielder Nolan Jones.",0,0,2,12,"bottom",2,"2024-04-16T23:02:21.582Z","2024-04-16T23:03:03.043Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,681082,"Bryson Stott","/api/v1/people/681082","L","Left",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.2,82.6,9,0.88,0.418,6.9506,27.8243,-16.0902,9.0202,9.2546,0.6554,2.1121,-7.2165,-131.042,-7.7618,2.2738,50.0043,6.3157,15.6808,38.4,4.8,24,2082,144,100.6,9,202,NA,NA,NA,FALSE,-18.5,15.2,-14.8,NA,NA,NA,FALSE,FALSE,681082,"Bryson Stott","/api/v1/people/681082",NA,NA,NA
745593,"2024-04-16",1,"2024-04-16T23:02:40.428Z","2024-04-16T23:02:44.966Z",TRUE,"pitch","fb0072a8-ffbe-43f6-b860-11aebc6151c9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2347,1.5345,NA,152.03,144.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Bryson Stott singles on a sharp line drive to left fielder Nolan Jones.",0,0,2,12,"bottom",2,"2024-04-16T23:02:21.582Z","2024-04-16T23:03:03.043Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,681082,"Bryson Stott","/api/v1/people/681082","L","Left",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.9,81.2,11,0.93,0.4244,6.75,27.0606,-10.4294,4.6383,12.8909,-0.919,3.499,-8.6343,-129.105,-5.7453,1.8671,50.0022,6.557,7.8241,27.6,3.6,24,2136,151,NA,NA,NA,NA,NA,NA,FALSE,-12.6,22.2,-6.5,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",0,"2024-04-16T23:02:27.096Z","2024-04-16T23:02:31.577Z",TRUE,"pitch","7c1add53-0752-471a-8566-ae761c956a03",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3171,1.5433,NA,118.1,177.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Bryson Stott singles on a sharp line drive to left fielder Nolan Jones.",0,0,2,12,"bottom",2,"2024-04-16T23:02:21.582Z","2024-04-16T23:03:03.043Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,681082,"Bryson Stott","/api/v1/people/681082","L","Left",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90,82.6,5,0.92,0.4186,6.7513,26.3787,-10.6859,5.721,12.3805,-0.0289,2.2708,-7.1511,-130.6229,-8.9104,1.9953,50.0052,6.5206,9.932,34.8,3.6,24,2174,147,NA,NA,NA,NA,NA,NA,FALSE,-13.1,20.8,-8.9,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",4,"2024-04-16T23:01:54.902Z","2024-04-16T23:02:02.922Z",TRUE,"pitch","74430a37-ca35-479d-bd9b-7fc6ce21dfd6",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.75,1.81,NA,138.41,157.41,"ground_ball","medium","6",102.07,134.86,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Nick Castellanos grounds out, shortstop Ezequiel Tovar to first baseman Elehuris Montero.",0,0,2,11,"bottom",2,"2024-04-16T23:01:04.920Z","2024-04-16T23:02:02.922Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.2,82.3,4,0.92,0.4184,6.8203,28.1687,-12.3698,5.2341,11.4138,-0.5616,3.0137,-8.2383,-131.0074,-6.9347,1.9464,50.0003,6.6231,9.0802,27.6,3.6,24,2197,152,98.7,6,104,NA,NA,NA,TRUE,-14.5,19.3,-7.7,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",2,"2024-04-16T23:01:34.568Z","2024-04-16T23:01:38.646Z",TRUE,"pitch","5aded7eb-ff12-416b-b855-a3b01f10bc75",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,0,NA,NA,3.75,1.81,NA,108.56,169.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Nick Castellanos grounds out, shortstop Ezequiel Tovar to first baseman Elehuris Montero.",0,0,2,11,"bottom",2,"2024-04-16T23:01:04.920Z","2024-04-16T23:02:02.922Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.7,73.6,5,0.91,0.4713,6.8041,20.6371,-22.4154,7.0224,7.1296,0.2215,2.5827,-6.3818,-115.9759,-4.0386,2.0897,50.0047,6.4716,9.617,20.4,7.2,24,1652,122,NA,NA,NA,NA,NA,NA,FALSE,-30.7,12.2,-11.3,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",1,"2024-04-16T23:01:19.929Z","2024-04-16T23:01:24.007Z",TRUE,"pitch","f075a5b2-1a6b-4f97-a8f3-7def77062812",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.7057,1.7965,NA,142.37,238.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Nick Castellanos grounds out, shortstop Ezequiel Tovar to first baseman Elehuris Montero.",0,0,2,11,"bottom",2,"2024-04-16T23:01:04.920Z","2024-04-16T23:02:02.922Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80,74.1,13,0.91,0.4716,7.0201,20.8681,-23.495,8.2566,6.3514,-0.6655,0.0151,-8.7434,-115.9546,-9.0347,2.0744,50.0053,6.1897,11.2902,21.6,8.4,24,1653,121,NA,NA,NA,NA,NA,NA,FALSE,-33.5,9.5,-12.8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",0,"2024-04-16T23:01:09.906Z","2024-04-16T23:01:15.427Z",TRUE,"pitch","968f9e5c-042e-49e7-86d1-36a751805147",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.7503,1.7789,NA,57.26,146.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Nick Castellanos grounds out, shortstop Ezequiel Tovar to first baseman Elehuris Montero.",0,0,2,11,"bottom",2,"2024-04-16T23:01:04.920Z","2024-04-16T23:02:02.922Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.2,80.7,12,0.92,0.4266,6.7493,26.1705,-12.1763,5.3808,11.9741,1.5672,3.4337,-3.5762,-128.318,-5.3497,2.2788,50.0021,6.4916,8.9864,32.4,3.6,24,2243,147,NA,NA,NA,NA,NA,NA,FALSE,-14.4,20.8,-9,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",3,"2024-04-16T23:01:46.263Z","2024-04-16T23:01:54.902Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,0,592206,"/api/v1/people/592206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Nick Castellanos grounds out, shortstop Ezequiel Tovar to first baseman Elehuris Montero.",0,0,2,11,"bottom",2,"2024-04-16T23:01:04.920Z","2024-04-16T23:02:02.922Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",2,"2024-04-16T22:58:59.420Z","2024-04-16T22:59:07.422Z",TRUE,"pitch","68ee2675-029f-4145-a89e-b53c2b0d9fbb",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.29,1.63,NA,87.15,206.67,"ground_ball","medium","1",128.98,171.57,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Grounded Into DP","grounded_into_double_play","Elehuris Montero grounds into a double play, pitcher Ranger Suárez to second baseman Bryson Stott to first baseman Bryce Harper. Nolan Jones out at 2nd. Elehuris Montero out at 1st.",0,0,2,10,"top",2,"2024-04-16T22:58:13.249Z","2024-04-16T22:59:07.422Z",TRUE,FALSE,FALSE,TRUE,24,0,2,3,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",624133,"Ranger Suárez","/api/v1/people/624133","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.9,69.7,14,2,0.4984,6.374,22.4202,-41.2222,-6.0795,-7.4263,0.783,1.1893,-0.2251,-110.525,-1.1025,1.6746,50.0018,6.0808,-7.4092,9.6,14.4,24,2274,309,61.3,-28,5,NA,NA,NA,TRUE,-61.3,-13.3,11,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",1,"2024-04-16T22:58:37.383Z","2024-04-16T22:58:42.050Z",TRUE,"pitch","c523902d-3ba7-4b4a-88c8-31713459596f",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.29,1.63,NA,82.6,188.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Grounded Into DP","grounded_into_double_play","Elehuris Montero grounds into a double play, pitcher Ranger Suárez to second baseman Bryson Stott to first baseman Bryce Harper. Nolan Jones out at 2nd. Elehuris Montero out at 1st.",0,0,2,10,"top",2,"2024-04-16T22:58:13.249Z","2024-04-16T22:59:07.422Z",TRUE,FALSE,FALSE,TRUE,24,0,2,3,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",624133,"Ranger Suárez","/api/v1/people/624133","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81,74.4,14,2,0.4652,6.1738,23.0433,-29.0274,7.1565,2.2385,0.9024,1.8578,-4.4481,-117.8874,-2.8668,1.8868,50.0007,5.7774,10.0413,16.8,8.4,24,1232,113,NA,NA,NA,NA,NA,NA,FALSE,-38.2,3.6,-11.9,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",0,"2024-04-16T22:58:20.923Z","2024-04-16T22:58:25.243Z",TRUE,"pitch","93bfdd9d-d661-48f6-9732-eadc0961b652",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.29,1.63,NA,148.41,202.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Grounded Into DP","grounded_into_double_play","Elehuris Montero grounds into a double play, pitcher Ranger Suárez to second baseman Bryson Stott to first baseman Bryce Harper. Nolan Jones out at 2nd. Elehuris Montero out at 1st.",0,0,2,10,"top",2,"2024-04-16T22:58:13.249Z","2024-04-16T22:59:07.422Z",TRUE,FALSE,FALSE,TRUE,24,0,2,3,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",624133,"Ranger Suárez","/api/v1/people/624133","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.9,71.1,13,2,0.4901,6.3868,20.8879,-36.1016,-5.7466,-3.1128,-0.824,1.3541,-3.8342,-111.9214,-2.1076,1.6599,50.0004,6.0179,-7.2616,12,12,24,2241,310,NA,NA,NA,NA,NA,NA,FALSE,-52.2,-5.9,11.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",1,"2024-04-16T22:57:40.704Z","2024-04-16T22:57:49.723Z",TRUE,"pitch","8140962f-3e04-47ff-bc1b-8b6b836f772c",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.8,1.76,NA,71.74,164.89,"ground_ball","medium","3",143.09,170.99,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Forceout","force_out","Nolan Jones grounds into a force out, first baseman Bryce Harper to shortstop Trea Turner. Elias Díaz out at 2nd. Nolan Jones to 1st.",0,0,2,9,"top",2,"2024-04-16T22:57:18.958Z","2024-04-16T22:57:49.723Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,666134,"Nolan Jones","/api/v1/people/666134","L","Left",624133,"Ranger Suárez","/api/v1/people/624133","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.5,83.7,14,2,0.4115,6.3021,29.4045,-26.3124,7.6311,3.2678,1.1875,2.7366,-4.0757,-133.2551,-3.5826,1.7477,50.0014,6.0055,13.683,25.2,7.2,24,1982,139,48.2,-18,9,NA,NA,NA,TRUE,-27.4,5.3,-12.8,NA,NA,NA,TRUE,TRUE,666134,"Nolan Jones","/api/v1/people/666134",NA,NA,NA
745593,"2024-04-16",0,"2024-04-16T22:57:25.706Z","2024-04-16T22:57:29.793Z",TRUE,"pitch","6bfb9dc7-3fb9-45ee-90d3-b95a1bb5431a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.8996,1.8092,NA,101.14,174.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Forceout","force_out","Nolan Jones grounds into a force out, first baseman Bryce Harper to shortstop Trea Turner. Elias Díaz out at 2nd. Nolan Jones to 1st.",0,0,2,9,"top",2,"2024-04-16T22:57:18.958Z","2024-04-16T22:57:49.723Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,666134,"Nolan Jones","/api/v1/people/666134","L","Left",624133,"Ranger Suárez","/api/v1/people/624133","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,84.7,9,2,0.4083,6.2625,28.1615,-27.8619,9.0991,2.3605,0.4162,2.3967,-6.6487,-134.0044,-4.0417,1.7437,50.0004,5.9083,16.5946,27.6,7.2,24,1910,134,NA,NA,NA,NA,NA,NA,FALSE,-28.6,3.6,-15.1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",1,"2024-04-16T22:56:45.601Z","2024-04-16T22:56:57.080Z",TRUE,"pitch","8e7b8005-a9c1-4342-9745-1809b264342f",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,0,NA,NA,3.24,1.5,NA,128.96,162.96,"line_drive","medium","8",98.5,69.65,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Single","single","Elias Díaz singles on a line drive to center fielder Johan Rojas.",0,0,2,8,"top",2,"2024-04-16T22:56:29.890Z","2024-04-16T22:56:57.080Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,553869,"Elias Díaz","/api/v1/people/553869","R","Right",624133,"Ranger Suárez","/api/v1/people/624133","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.7,82.4,1,2,0.4191,6.1585,26.7847,-25.3548,6.0977,3.9378,-0.3138,2.808,-7.1091,-130.5539,-3.1763,1.6488,50.0023,5.9432,10.5553,19.2,6,24,2015,142,92.1,21,329,NA,NA,NA,FALSE,-27.2,6.6,-9.5,NA,NA,NA,FALSE,TRUE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
