"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716532,"2023-09-18",5,"2023-09-18T23:53:29.172Z","2023-09-18T23:53:36.728Z",TRUE,"pitch","cfa16816-983e-43f8-be3f-93fbebbf9298",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.53,1.58,NA,139.55,174.64,"ground_ball","medium","4",130.36,142.73,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Groundout","field_out","Alec Bohm grounds out, second baseman Ozzie Albies to first baseman Matt Olson.",0,3,1,19,"top",3,"2023-09-18T23:51:52.815Z","2023-09-18T23:53:36.728Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,664761,"Alec Bohm","/api/v1/people/664761","R","Right",657140,"Kyle Wright","/api/v1/people/657140","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,86,4,2,0.4011,6.623,29.9857,-26.6048,-7.2826,2.9477,-0.5915,2.3755,5.2732,-136.5582,-2.7466,-1.601,50.0038,5.2241,-13.7594,25.2,6,24,2229,233,101.2,-3,31,NA,NA,NA,TRUE,-26,4.9,12.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669016,"Brandon Marsh","/api/v1/people/669016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",4,"2023-09-18T23:53:13.256Z","2023-09-18T23:53:16.672Z",TRUE,"pitch","44165900-83af-4227-8142-4e5381abc1cf",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.53,1.58,NA,123.94,162.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Groundout","field_out","Alec Bohm grounds out, second baseman Ozzie Albies to first baseman Matt Olson.",0,3,1,19,"top",3,"2023-09-18T23:51:52.815Z","2023-09-18T23:53:36.728Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,664761,"Alec Bohm","/api/v1/people/664761","R","Right",657140,"Kyle Wright","/api/v1/people/657140","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,85.6,5,2,0.4029,6.6592,28.98,-25.5591,-8.6866,3.5342,-0.182,2.8159,6.8116,-135.79,-1.5641,-1.591,50.0053,5.173,-16.2686,30,6,24,2243,234,NA,NA,NA,NA,NA,NA,FALSE,-25.1,6.2,14.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669016,"Brandon Marsh","/api/v1/people/669016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",3,"2023-09-18T23:52:59.346Z","2023-09-18T23:53:02.851Z",TRUE,"pitch","34409502-2091-4b12-b470-1bbfcd22b09c",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.4381,1.5786,NA,72.06,171.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Groundout","field_out","Alec Bohm grounds out, second baseman Ozzie Albies to first baseman Matt Olson.",0,3,1,19,"top",3,"2023-09-18T23:51:52.815Z","2023-09-18T23:53:36.728Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,664761,"Alec Bohm","/api/v1/people/664761","R","Right",657140,"Kyle Wright","/api/v1/people/657140","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.8,14,2,0.4028,6.7635,27.7535,-21.4337,-5.898,5.7292,1.1789,2.5002,9.1954,-135.6147,-3.1502,-1.4789,50.0045,5.1601,-11.0622,22.8,4.8,24,2380,237,NA,NA,NA,NA,NA,NA,FALSE,-21.4,10,8.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669016,"Brandon Marsh","/api/v1/people/669016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",2,"2023-09-18T23:52:45.477Z","2023-09-18T23:52:48.477Z",TRUE,"pitch","7c9d4f37-f628-4776-8093-9cd208e86926",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.4381,1.5786,NA,47.22,207.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Groundout","field_out","Alec Bohm grounds out, second baseman Ozzie Albies to first baseman Matt Olson.",0,3,1,19,"top",3,"2023-09-18T23:51:52.815Z","2023-09-18T23:53:36.728Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,664761,"Alec Bohm","/api/v1/people/664761","R","Right",657140,"Kyle Wright","/api/v1/people/657140","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.9,78.8,14,2,0.4425,6.558,23.3977,-36.9746,1.9313,-3.0903,1.8306,1.1685,7.1617,-123.5316,-2.5543,-1.3507,50.0019,5.3083,3.0003,6,9.6,24,2559,41,NA,NA,NA,NA,NA,NA,FALSE,-43.8,-6,-5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669016,"Brandon Marsh","/api/v1/people/669016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",1,"2023-09-18T23:52:22.948Z","2023-09-18T23:52:25.948Z",TRUE,"pitch","a0036f0c-b0de-429d-bccf-5fa2ee3e28f7",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.53,1.58,NA,136.43,170.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Groundout","field_out","Alec Bohm grounds out, second baseman Ozzie Albies to first baseman Matt Olson.",0,3,1,19,"top",3,"2023-09-18T23:51:52.815Z","2023-09-18T23:53:36.728Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,664761,"Alec Bohm","/api/v1/people/664761","R","Right",657140,"Kyle Wright","/api/v1/people/657140","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.4,83.9,4,2,0.4113,6.6182,28.1669,-29.4715,-7.675,1.5014,-0.5097,2.5301,5.1803,-133.107,-1.6928,-1.4825,50.0009,5.3051,-13.7912,22.8,7.2,24,2203,230,NA,NA,NA,NA,NA,NA,FALSE,-30.1,2.5,12.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669016,"Brandon Marsh","/api/v1/people/669016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",0,"2023-09-18T23:52:09.871Z","2023-09-18T23:52:13.560Z",TRUE,"pitch","6c9aee93-fdff-4c17-9dbf-b0d57ed0f839",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5288,1.5786,NA,126.78,192.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Groundout","field_out","Alec Bohm grounds out, second baseman Ozzie Albies to first baseman Matt Olson.",0,3,1,19,"top",3,"2023-09-18T23:51:52.815Z","2023-09-18T23:53:36.728Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,664761,"Alec Bohm","/api/v1/people/664761","R","Right",657140,"Kyle Wright","/api/v1/people/657140","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,85.2,8,2,0.4045,6.8386,30.8699,-30.8672,-10.609,0.7037,-0.2567,1.7027,7.1384,-135.6349,-3.479,-1.5501,50.0028,5.1646,-19.6808,30,8.4,24,2282,236,NA,NA,NA,NA,NA,NA,FALSE,-30.8,0.7,17.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669016,"Brandon Marsh","/api/v1/people/669016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",2,"2023-09-18T23:51:17.619Z","2023-09-18T23:51:46.284Z",TRUE,"pitch","ac1ed8ea-aa33-4922-a886-52b13106bb32",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,1,NA,NA,3.17,1.57,NA,144.41,180.06,"fly_ball","medium","78",55.82,56.46,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Home Run","home_run","Bryce Harper homers (18) on a fly ball to left center field.",1,3,1,18,"top",3,"2023-09-18T23:50:40.208Z","2023-09-18T23:51:46.284Z",TRUE,TRUE,FALSE,FALSE,75,1,1,1,547180,"Bryce Harper","/api/v1/people/547180","L","Left",657140,"Kyle Wright","/api/v1/people/657140","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.2,78.2,4,2,0.445,6.3561,22.2579,-37.9547,4.9267,-3.7566,-0.7191,2.175,0.9384,-122.6808,0.0636,-1.7462,50.0048,5.3603,7.5766,12,9.6,24,2586,56,101.9,27,392,NA,NA,NA,FALSE,-44.8,-6.6,-9.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669016,"Brandon Marsh","/api/v1/people/669016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",1,"2023-09-18T23:51:04.285Z","2023-09-18T23:51:07.285Z",TRUE,"pitch","cd1e20d7-7a9d-4e08-b533-ca6759e0c3a1",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.2141,1.6594,NA,110.14,177.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Home Run","home_run","Bryce Harper homers (18) on a fly ball to left center field.",1,3,1,18,"top",3,"2023-09-18T23:50:40.208Z","2023-09-18T23:51:46.284Z",TRUE,TRUE,FALSE,FALSE,75,1,1,1,547180,"Bryce Harper","/api/v1/people/547180","L","Left",657140,"Kyle Wright","/api/v1/people/657140","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.6,82.7,5,2,0.4191,6.2898,25.5652,-30.1593,-7.0237,1.1638,0.1799,2.2648,6.8684,-130.3276,-2.1378,-1.5681,50.0032,5.3577,-12.1688,19.2,7.2,24,1368,248,NA,NA,NA,NA,NA,NA,FALSE,-32,1.9,11.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669016,"Brandon Marsh","/api/v1/people/669016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",0,"2023-09-18T23:50:51.289Z","2023-09-18T23:50:54.926Z",TRUE,"pitch","c93e1c0a-30f5-46a8-96f0-1326df3d1c26",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2141,1.7502,NA,113.64,138.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Home Run","home_run","Bryce Harper homers (18) on a fly ball to left center field.",1,3,1,18,"top",3,"2023-09-18T23:50:40.208Z","2023-09-18T23:51:46.284Z",TRUE,TRUE,FALSE,FALSE,75,1,1,1,547180,"Bryce Harper","/api/v1/people/547180","L","Left",657140,"Kyle Wright","/api/v1/people/657140","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.9,12,2,0.4029,6.6466,25.8538,-22.0839,-3.6387,5.3752,0.0881,3.7246,5.8305,-135.2512,-0.5367,-1.6098,50.003,5.4565,-6.8311,14.4,4.8,24,2421,234,NA,NA,NA,NA,NA,NA,FALSE,-21.5,9.8,5.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669016,"Brandon Marsh","/api/v1/people/669016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",6,"2023-09-18T23:50:07.961Z","2023-09-18T23:50:16.437Z",TRUE,"pitch","db2b76e1-0e54-4ab3-ac2c-4d9e12724d90",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.38,1.68,NA,110.59,186.88,"ground_ball","soft","2",123.07,197.62,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Trea Turner grounds out softly, catcher Sean Murphy to first baseman Matt Olson.",0,2,1,17,"top",3,"2023-09-18T23:48:19.199Z","2023-09-18T23:50:16.437Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,607208,"Trea Turner","/api/v1/people/607208","R","Right",657140,"Kyle Wright","/api/v1/people/657140","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.2,78.1,8,2,0.4456,6.4748,22.7995,-39.7363,3.276,-4.9357,0.1682,1.9222,3.2637,-122.6198,-0.5907,-1.6025,50.0015,5.5379,5.0201,8.4,10.8,24,2552,43,58.4,-87,3,NA,NA,NA,TRUE,-47.2,-8.9,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669016,"Brandon Marsh","/api/v1/people/669016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",5,"2023-09-18T23:49:42.351Z","2023-09-18T23:49:47.245Z",TRUE,"pitch","3416fc15-b962-4409-8a92-463e8476bba2",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.38,1.68,NA,81.23,209.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Trea Turner grounds out softly, catcher Sean Murphy to first baseman Matt Olson.",0,2,1,17,"top",3,"2023-09-18T23:48:19.199Z","2023-09-18T23:50:16.437Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,607208,"Trea Turner","/api/v1/people/607208","R","Right",657140,"Kyle Wright","/api/v1/people/657140","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.3,82.6,14,2,0.4207,6.8095,25.0335,-25.4627,-8.0168,3.9051,0.9385,1.1002,8.8591,-129.774,-5.6281,-1.4646,50.0064,5.2158,-13.7915,25.2,7.2,24,1406,244,NA,NA,NA,NA,NA,NA,FALSE,-28.1,6.1,12.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669016,"Brandon Marsh","/api/v1/people/669016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",4,"2023-09-18T23:49:24.578Z","2023-09-18T23:49:28.362Z",TRUE,"pitch","f8715b4c-7e28-4a2f-a4aa-a525b996d92e",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.38,1.68,NA,141.34,169.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Trea Turner grounds out softly, catcher Sean Murphy to first baseman Matt Olson.",0,2,1,17,"top",3,"2023-09-18T23:48:19.199Z","2023-09-18T23:50:16.437Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,607208,"Trea Turner","/api/v1/people/607208","R","Right",657140,"Kyle Wright","/api/v1/people/657140","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,85.7,4,2,0.4024,6.6626,30.03,-31.7516,-8.9658,0.2232,-0.6385,2.5683,5.4373,-136.1423,-1.4666,-1.4973,50.002,5.3128,-16.8208,26.4,7.2,24,2225,234,NA,NA,NA,NA,NA,NA,FALSE,-31,0.4,15.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669016,"Brandon Marsh","/api/v1/people/669016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",3,"2023-09-18T23:49:09.162Z","2023-09-18T23:49:12.317Z",TRUE,"pitch","7ff5c5d9-4e7f-4539-9d6b-e8c655af7a2a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2881,1.6786,NA,15.48,208.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Trea Turner grounds out softly, catcher Sean Murphy to first baseman Matt Olson.",0,2,1,17,"top",3,"2023-09-18T23:48:19.199Z","2023-09-18T23:50:16.437Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,607208,"Trea Turner","/api/v1/people/607208","R","Right",657140,"Kyle Wright","/api/v1/people/657140","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.8,78.7,14,2,0.4437,6.7949,23.7394,-35.8891,1.6446,-2.4069,2.6632,1.1342,8.9578,-123.295,-2.9516,-1.2255,50.0025,5.3654,2.5383,6,9.6,24,2592,47,NA,NA,NA,NA,NA,NA,FALSE,-42.8,-4.8,-5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669016,"Brandon Marsh","/api/v1/people/669016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",2,"2023-09-18T23:48:56.254Z","2023-09-18T23:48:59.843Z",TRUE,"pitch","f13ca20d-2f7f-4e20-aa05-9a28f6d13ccd",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.4241,1.6786,NA,107.99,214.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Trea Turner grounds out softly, catcher Sean Murphy to first baseman Matt Olson.",0,2,1,17,"top",3,"2023-09-18T23:48:19.199Z","2023-09-18T23:50:16.437Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,607208,"Trea Turner","/api/v1/people/607208","R","Right",657140,"Kyle Wright","/api/v1/people/657140","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,86.2,14,2,0.4026,6.5926,27.6413,-24.4076,-7.1159,4.1329,0.2364,0.9083,7.082,-135.6816,-6.5756,-1.4739,50.0022,5.0463,-13.3653,25.2,6,24,2211,233,NA,NA,NA,NA,NA,NA,FALSE,-25,6.4,11.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669016,"Brandon Marsh","/api/v1/people/669016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",1,"2023-09-18T23:48:40.692Z","2023-09-18T23:48:43.692Z",TRUE,"pitch","e7ef57fd-d404-45c0-906e-7a575155dcf3",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.38,1.68,NA,123.57,159.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Trea Turner grounds out softly, catcher Sean Murphy to first baseman Matt Olson.",0,2,1,17,"top",3,"2023-09-18T23:48:19.199Z","2023-09-18T23:50:16.437Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,607208,"Trea Turner","/api/v1/people/607208","R","Right",657140,"Kyle Wright","/api/v1/people/657140","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,84.7,2,2,0.4083,6.5603,26.4392,-27.1195,-4.202,2.7689,-0.1724,2.9497,5.1603,-133.7032,-1.2205,-1.5736,50.004,5.3424,-7.6759,13.2,6,24,2108,227,NA,NA,NA,NA,NA,NA,FALSE,-27.2,4.9,6.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669016,"Brandon Marsh","/api/v1/people/669016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",0,"2023-09-18T23:48:29.785Z","2023-09-18T23:48:34.540Z",TRUE,"pitch","55bee469-068f-4b17-af19-462cd75ee4a5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5148,1.724,NA,117.12,193.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Trea Turner grounds out softly, catcher Sean Murphy to first baseman Matt Olson.",0,2,1,17,"top",3,"2023-09-18T23:48:19.199Z","2023-09-18T23:50:16.437Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,607208,"Trea Turner","/api/v1/people/607208","R","Right",657140,"Kyle Wright","/api/v1/people/657140","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.2,76.2,8,2,0.4566,6.5262,22.0349,-36.324,2.2351,-2.846,-0.0032,1.6736,3.0891,-119.7276,-1.7144,-1.598,50.0018,5.6347,3.2605,6,10.8,24,2330,38,NA,NA,NA,NA,NA,NA,FALSE,-45.6,-5.3,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669016,"Brandon Marsh","/api/v1/people/669016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
