"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","base","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718273,"2023-05-07",1,"2023-05-07T18:01:14.570Z","2023-05-07T18:01:18.714Z",TRUE,"pitch","63c98a42-90b2-4af6-b431-c7e20b82d66c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3751,1.5904,NA,170.92,172.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Walk","walk","Joey Gallo walks. Byron Buxton to 3rd. Alex Kirilloff to 2nd.",0,0,2,12,"top",2,"2023-05-07T18:00:36.287Z","2023-05-07T18:02:44.364Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,608336,"Joey Gallo","/api/v1/people/608336","L","Left",615698,"Cal Quantrill","/api/v1/people/615698","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.1,80.1,13,2,0.4344,6.3138,22.5263,-27.4432,-7.1787,2.932,-1.4146,2.44,1.769,-125.5083,-3.8481,-1.1903,50.005,6.1981,-11.5923,21.6,7.2,24,1553,239,NA,NA,NA,NA,NA,NA,FALSE,-31.7,4.8,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",0,"2023-05-07T18:00:55.290Z","2023-05-07T18:00:59.219Z",TRUE,"pitch","811df1c4-d9d1-426a-bc59-f4b45e61e44d",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.31,1.59,NA,151.2,171.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Walk","walk","Joey Gallo walks. Byron Buxton to 3rd. Alex Kirilloff to 2nd.",0,0,2,12,"top",2,"2023-05-07T18:00:36.287Z","2023-05-07T18:02:44.364Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,608336,"Joey Gallo","/api/v1/people/608336","L","Left",615698,"Cal Quantrill","/api/v1/people/615698","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,86.3,11,0.91,0.4004,6.4676,28.6733,-16.2059,-8.2383,8.4154,-0.8972,2.5097,3.4322,-136.5424,-6.8776,-1.0966,50.004,6.1666,-15.6333,40.8,4.8,24,2081,225,NA,NA,NA,NA,NA,NA,FALSE,-16.9,14,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",3,"2023-05-07T18:00:24.000Z","2023-05-07T18:00:31.465Z",TRUE,"pitch","57887942-7032-4361-b1ed-0e13838aeef5",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,0,NA,NA,3.1245,1.6804,NA,139.12,144.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Walk","walk","Alex Kirilloff walks. Byron Buxton to 2nd.",0,0,2,11,"top",2,"2023-05-07T17:58:55.376Z","2023-05-07T18:00:31.465Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",615698,"Cal Quantrill","/api/v1/people/615698","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85.6,11,0.91,0.4035,6.2427,27.4327,-16.0225,-7.8852,8.6401,-0.5802,3.4823,4.3686,-135.3636,-4.2615,-1.184,50.0059,6.1867,-14.7477,39.6,4.8,24,2016,222,NA,NA,NA,NA,NA,NA,FALSE,-16.4,15,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,666135,"Alex Kirilloff","/api/v1/people/666135",621439,"Byron Buxton","/api/v1/people/621439",NA,NA,NA
718273,"2023-05-07",2,"2023-05-07T18:00:05.900Z","2023-05-07T18:00:10.717Z",TRUE,"pitch","50094a4b-157d-4db0-9e6f-bfd42ad78cc3",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.2999,1.6804,NA,162.91,157.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Walk","walk","Alex Kirilloff walks. Byron Buxton to 2nd.",0,0,2,11,"top",2,"2023-05-07T17:58:55.376Z","2023-05-07T18:00:31.465Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",615698,"Cal Quantrill","/api/v1/people/615698","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.7,83.6,11,0.9,0.4157,6.1602,23.0406,-23.0662,-0.1446,5.1565,-1.2043,3.014,0.3463,-130.8687,-3.8732,-1.3185,50.0006,6.2051,-0.2552,0,6,24,2170,198,NA,NA,NA,NA,NA,NA,FALSE,-24.5,8.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",1,"2023-05-07T17:59:47.763Z","2023-05-07T17:59:52.051Z",TRUE,"pitch","7355f1a4-4c92-4bd3-826c-bbdca1330ee6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.2749,1.6804,NA,165.5,169.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Walk","walk","Alex Kirilloff walks. Byron Buxton to 2nd.",0,0,2,11,"top",2,"2023-05-07T17:58:55.376Z","2023-05-07T18:00:31.465Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",615698,"Cal Quantrill","/api/v1/people/615698","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86.5,11,2,0.3993,6.3798,28.5329,-12.7145,-6.0104,10.1986,-1.2724,2.5631,1.8887,-136.8551,-7.4098,-1.1881,50.0021,6.1656,-11.4677,38.4,3.6,24,2231,219,NA,NA,NA,NA,NA,NA,FALSE,-13.6,17.3,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",0,"2023-05-07T17:59:29.520Z","2023-05-07T17:59:35.526Z",TRUE,"pitch","731b5829-7a07-49e7-9a6e-4ab8a73493f1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2248,1.6804,NA,173.2,148.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Walk","walk","Alex Kirilloff walks. Byron Buxton to 2nd.",0,0,2,11,"top",2,"2023-05-07T17:58:55.376Z","2023-05-07T18:00:31.465Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",615698,"Cal Quantrill","/api/v1/people/615698","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,86,11,2,0.4015,6.3818,28.5954,-15.8632,-7.1565,8.6445,-1.4744,3.3351,1.6681,-136.169,-5.009,-1.1633,50.0026,6.2882,-13.5009,38.4,4.8,24,2151,217,NA,NA,NA,NA,NA,NA,FALSE,-16.3,14.9,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",1,"2023-05-07T17:58:48.152Z","2023-05-07T17:58:53.461Z",TRUE,"pitch","8012da88-4aec-4e22-bcea-05ba311669e4",2,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",1,1,0,NA,NA,3.27,1.49,NA,186.93,141.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Hit By Pitch","hit_by_pitch","Byron Buxton hit by pitch.",0,0,2,10,"top",2,"2023-05-07T17:58:16.359Z","2023-05-07T17:58:53.461Z",TRUE,FALSE,FALSE,FALSE,11,1,1,0,621439,"Byron Buxton","/api/v1/people/621439","R","Right",615698,"Cal Quantrill","/api/v1/people/615698","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85.3,11,0.91,0.4042,6.3837,28.9028,-15.2658,-6.9593,9.0867,-1.8347,3.6186,-0.0407,-135.3961,-4.4549,-0.9149,50.004,6.3498,-12.9527,38.4,4.8,24,2124,218,NA,NA,NA,NA,NA,NA,FALSE,-15.8,15.7,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,621439,"Byron Buxton","/api/v1/people/621439",NA,NA,NA,NA,NA,NA
718273,"2023-05-07",0,"2023-05-07T17:58:31.190Z","2023-05-07T17:58:35.603Z",TRUE,"pitch","8d3733e5-d9b4-48f1-be79-aecd3d5df882",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.27,1.49,NA,133.96,167.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Hit By Pitch","hit_by_pitch","Byron Buxton hit by pitch.",0,0,2,10,"top",2,"2023-05-07T17:58:16.359Z","2023-05-07T17:58:53.461Z",TRUE,FALSE,FALSE,FALSE,11,1,1,0,621439,"Byron Buxton","/api/v1/people/621439","R","Right",615698,"Cal Quantrill","/api/v1/people/615698","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,86.1,4,2,0.4007,6.4253,28.9873,-12.7388,-6.8398,10.2609,-0.445,2.6472,3.8626,-136.5059,-7.2974,-0.9869,50.0051,6.2253,-12.9585,40.8,3.6,24,2300,220,NA,NA,NA,NA,NA,NA,FALSE,-13.7,17.3,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",7,"2023-05-07T17:56:16.441Z","2023-05-07T17:56:25.543Z",TRUE,"pitch","52bad134-8fcb-4b24-98bb-74eb805f6fb3",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.37,1.53,NA,128.11,186.45,"ground_ball","medium","5",102.48,165.89,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Gabriel Arias grounds out, third baseman Jose Miranda to first baseman Alex Kirilloff.",0,0,2,9,"bottom",1,"2023-05-07T17:53:39.025Z","2023-05-07T17:56:25.543Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.5,77.1,7,0.91,0.4497,6.3419,22.2837,-30.9175,-8.7621,0.8331,-0.2915,1.9383,7.5961,-121.4798,-0.9278,-2.3104,50.002,4.9967,-13.1847,20.4,8.4,24,1379,234,89,-23,6,NA,NA,NA,TRUE,-37.4,1.6,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",5,"2023-05-07T17:55:34.519Z","2023-05-07T17:55:38.402Z",TRUE,"pitch","9b387e7b-7242-4db4-8b3e-eba7aa6f4f79",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.37,1.53,NA,114.03,162.75,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Gabriel Arias grounds out, third baseman Jose Miranda to first baseman Alex Kirilloff.",0,0,2,9,"bottom",1,"2023-05-07T17:53:39.025Z","2023-05-07T17:56:25.543Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,84.7,2,0.9,0.4069,6.6322,27.9862,-16.0821,-8.7154,8.7619,0.078,2.8158,9.6225,-134.3853,-2.4136,-2.4097,50.002,4.8624,-16.0065,40.8,4.8,24,2341,219,NA,NA,NA,NA,NA,NA,FALSE,-16.4,15.6,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",4,"2023-05-07T17:55:05.192Z","2023-05-07T17:55:09.237Z",TRUE,"pitch","0e14a320-67db-405e-8dec-9f45037f60fd",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.37,1.53,NA,123.68,194.25,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Gabriel Arias grounds out, third baseman Jose Miranda to first baseman Alex Kirilloff.",0,0,2,9,"bottom",1,"2023-05-07T17:53:39.025Z","2023-05-07T17:56:25.543Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",82.5,76.3,8,0.91,0.4554,6.3174,21.6682,-33.3033,-8.0672,-0.7735,-0.1752,1.6493,7.7028,-119.9416,-0.9473,-2.3695,50.0004,5.0006,-11.8353,18,9.6,24,1318,232,NA,NA,NA,NA,NA,NA,FALSE,-41.4,-1.3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",3,"2023-05-07T17:54:50.337Z","2023-05-07T17:54:54.575Z",TRUE,"pitch","961872c0-d531-46e2-812c-9afc42461e4e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4753,1.5304,NA,159.67,172.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Gabriel Arias grounds out, third baseman Jose Miranda to first baseman Alex Kirilloff.",0,0,2,9,"bottom",1,"2023-05-07T17:53:39.025Z","2023-05-07T17:56:25.543Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.2,13,0.91,0.4049,6.367,27.8697,-15.1075,-8.1501,9.1957,-1.1195,2.4473,6.6013,-134.9991,-3.5137,-2.531,50.0033,4.8213,-15.1269,40.8,4.8,24,2353,225,NA,NA,NA,NA,NA,NA,FALSE,-15.5,16.2,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",2,"2023-05-07T17:54:34.794Z","2023-05-07T17:54:38.987Z",TRUE,"pitch","0bf2bab6-aefc-4ae8-b8b7-8da039433c36",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.5004,1.5304,NA,120.18,120.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Gabriel Arias grounds out, third baseman Jose Miranda to first baseman Alex Kirilloff.",0,0,2,9,"bottom",1,"2023-05-07T17:53:39.025Z","2023-05-07T17:56:25.543Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,84.9,11,0.91,0.4039,6.4301,30.5013,-15.1345,-8.2245,9.1551,-0.0835,4.3708,8.8353,-135.7647,0.9977,-2.3159,50.005,5.054,-15.3126,42,4.8,24,2325,220,NA,NA,NA,NA,NA,NA,FALSE,-14.5,17,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",1,"2023-05-07T17:54:20.020Z","2023-05-07T17:54:24.759Z",TRUE,"pitch","9edf7a7f-78d4-4e5b-8bd6-bd9ea28a309f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.5505,1.5304,NA,108.95,166.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Gabriel Arias grounds out, third baseman Jose Miranda to first baseman Alex Kirilloff.",0,0,2,9,"bottom",1,"2023-05-07T17:53:39.025Z","2023-05-07T17:56:25.543Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,83.9,5,0.91,0.4099,6.4082,28.7683,-15.378,-8.2785,9.2873,0.2112,2.6696,9.7181,-133.6292,-2.9576,-2.3969,50.0034,4.8954,-14.9739,38.4,4.8,24,2297,223,NA,NA,NA,NA,NA,NA,FALSE,-16.1,16.3,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",0,"2023-05-07T17:54:05.103Z","2023-05-07T17:54:08.357Z",TRUE,"pitch","d9ccfaeb-a2d9-4aaa-a1eb-3c9a84467d4f",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.37,1.53,NA,108.68,146.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Gabriel Arias grounds out, third baseman Jose Miranda to first baseman Alex Kirilloff.",0,0,2,9,"bottom",1,"2023-05-07T17:53:39.025Z","2023-05-07T17:56:25.543Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,84,2,0.9,0.4093,6.4114,29.016,-16.6625,-8.3538,8.5554,0.2182,3.4188,9.7546,-133.8412,-0.9026,-2.3891,50.0054,4.9542,-15.1518,37.2,4.8,24,2247,221,NA,NA,NA,NA,NA,NA,FALSE,-16.8,15.5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",6,"2023-05-07T17:56:00.703Z","2023-05-07T17:56:04.671Z",FALSE,"pickoff","1833ddd1-1c3e-4cc5-846a-c8c2a9017fbc",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Gabriel Arias grounds out, third baseman Jose Miranda to first baseman Alex Kirilloff.",0,0,2,9,"bottom",1,"2023-05-07T17:53:39.025Z","2023-05-07T17:56:25.543Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
