"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717598,"2023-06-27",3,"2023-06-28T00:16:44.735Z","2023-06-28T00:16:52.759Z",TRUE,"pitch","4eda0fe1-5e00-44eb-9d16-efdee1a809e5",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.23,1.55,NA,94.57,195.39,"ground_ball","medium","5",108.11,166.16,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Alex Bregman grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",0,2,0,17,"top",3,"2023-06-28T00:15:40.606Z","2023-06-28T00:16:52.759Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,608324,"Alex Bregman","/api/v1/people/608324","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","St. Louis Cardinals","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.1,75.4,9,0.88,0.4628,6.424,21.3277,-34.8767,-0.6178,-1.8998,0.5885,1.6069,-2.2748,-118.1011,-4.1026,1.6423,50.0053,6.5558,-0.8773,2.4,9.6,24,2399,322,92.7,-38,3,NA,NA,NA,TRUE,-45.5,-4.2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668800,"Andrew Knizner","/api/v1/people/668800",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",2,"2023-06-28T00:16:27.297Z","2023-06-28T00:16:31.188Z",TRUE,"pitch","910838e5-7d1e-4be4-818b-a1c747e9f48c",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.4696,1.6494,NA,139.59,160.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Alex Bregman grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",0,2,0,17,"top",3,"2023-06-28T00:15:40.606Z","2023-06-28T00:16:52.759Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,608324,"Alex Bregman","/api/v1/people/608324","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,86.9,4,0.91,0.3992,6.4807,26.4367,-17.918,10.2605,7.4553,-0.5926,2.8971,-8.9832,-136.5352,-6.7959,1.3865,50.0056,6.6253,19.6252,43.2,6,24,2297,139,NA,NA,NA,NA,NA,NA,FALSE,-18.4,12.4,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668800,"Andrew Knizner","/api/v1/people/668800",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",1,"2023-06-28T00:16:09.169Z","2023-06-28T00:16:13.896Z",TRUE,"pitch","03d87e5d-292b-4389-a5ac-8d29e99e4598",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4185,1.6584,NA,136.15,143.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Alex Bregman grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",0,2,0,17,"top",3,"2023-06-28T00:15:40.606Z","2023-06-28T00:16:52.759Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,608324,"Alex Bregman","/api/v1/people/608324","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,86.5,1,2,0.4,6.4368,27.2503,-15.6295,6.8513,8.6903,-0.5023,3.5312,-7.9213,-136.425,-5.3631,1.5353,50.0011,6.583,13.0409,34.8,4.8,24,2393,151,NA,NA,NA,NA,NA,NA,FALSE,-16,14.9,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668800,"Andrew Knizner","/api/v1/people/668800",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",0,"2023-06-28T00:15:53.419Z","2023-06-28T00:15:57.447Z",TRUE,"pitch","966f6645-337c-4a73-a798-18b247379d56",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3891,1.6289,NA,112.4,185.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Alex Bregman grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",0,2,0,17,"top",3,"2023-06-28T00:15:40.606Z","2023-06-28T00:16:52.759Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,608324,"Alex Bregman","/api/v1/people/608324","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,87.6,8,0.91,0.3957,6.4272,28.7527,-17.5202,10.0863,7.5366,0.1206,1.9669,-7.2198,-138.0586,-9.2895,1.4501,50.0007,6.538,19.6024,43.2,6,24,2179,143,NA,NA,NA,NA,NA,NA,FALSE,-18.2,12,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668800,"Andrew Knizner","/api/v1/people/668800",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",3,"2023-06-28T00:15:24.301Z","2023-06-28T00:15:29.177Z",TRUE,"pitch","59760a6d-b2ea-4ff1-ac7c-f6bf49ce186e",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.25,1.55,NA,93.89,193.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Mauricio Dubon strikes out swinging.",0,2,0,16,"top",3,"2023-06-28T00:14:19.705Z","2023-06-28T00:15:29.177Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","St. Louis Cardinals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.9,78.2,9,2,0.4461,6.4394,20.5921,-22.8639,4.7133,6.0729,0.6064,1.6663,-3.7104,-122.0834,-6.806,1.5223,50.0024,6.4159,7.2234,15.6,6,24,1503,127,NA,NA,NA,NA,NA,NA,TRUE,-28.6,9.8,-7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668800,"Andrew Knizner","/api/v1/people/668800",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",2,"2023-06-28T00:15:01.983Z","2023-06-28T00:15:06.365Z",TRUE,"pitch","611a172d-fae6-4cb4-a76a-074dd2e4e617",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.3175,1.7427,NA,135.24,266.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Mauricio Dubon strikes out swinging.",0,2,0,16,"top",3,"2023-06-28T00:14:19.705Z","2023-06-28T00:15:29.177Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","St. Louis Cardinals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.1,75.9,13,0.9,0.4645,6.5071,21.8272,-34.7092,-1.415,-1.7985,-0.4784,-1.0112,-4.3371,-117.7951,-9.719,1.5686,50.0042,6.3659,-1.9931,3.6,10.8,24,2353,325,NA,NA,NA,NA,NA,NA,FALSE,-47,-5.3,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668800,"Andrew Knizner","/api/v1/people/668800",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",1,"2023-06-28T00:14:44.727Z","2023-06-28T00:14:49.682Z",TRUE,"pitch","eb055330-f96d-4840-b9b5-f905146c7a37",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.5432,1.5961,NA,142.93,197.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Mauricio Dubon strikes out swinging.",0,2,0,16,"top",3,"2023-06-28T00:14:19.705Z","2023-06-28T00:15:29.177Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85.2,7,0.9,0.4061,6.4374,29.0599,-16.5127,10.3425,8.4947,-0.6803,1.538,-8.8886,-134.8328,-10.09,1.3139,50.0003,6.4915,19.0584,43.2,6,24,2198,146,NA,NA,NA,NA,NA,NA,FALSE,-18.5,13.3,-16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668800,"Andrew Knizner","/api/v1/people/668800",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",0,"2023-06-28T00:14:30.003Z","2023-06-28T00:14:34.347Z",TRUE,"pitch","8bb0c926-31c2-4d4a-b973-a7010401767f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3403,1.7356,NA,87.77,177.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Mauricio Dubon strikes out swinging.",0,2,0,16,"top",3,"2023-06-28T00:14:19.705Z","2023-06-28T00:15:29.177Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","St. Louis Cardinals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.7,76.9,6,2,0.4495,6.4315,23.8248,-20.2622,6.125,7.9227,0.7668,2.2671,-3.3641,-121.8159,-5.9229,1.3696,50.002,6.4804,9.209,21.6,6,24,1606,133,NA,NA,NA,NA,NA,NA,FALSE,-25.8,13.2,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668800,"Andrew Knizner","/api/v1/people/668800",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",1,"2023-06-28T00:13:44.747Z","2023-06-28T00:14:09.759Z",TRUE,"pitch","e7604370-4ba9-42be-b634-f26d8e35ffc5",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,0,NA,NA,3.06,1.45,NA,117.9,164.61,"fly_ball","medium","78",37.56,44.21,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Home Run","home_run","Martin Maldonado homers (5) on a fly ball to left center field.",1,2,0,15,"top",3,"2023-06-28T00:13:12.225Z","2023-06-28T00:14:09.759Z",TRUE,TRUE,FALSE,FALSE,75,1,0,0,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","St. Louis Cardinals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,85,2,2,0.4067,6.4243,28.6684,-22.1917,9.2556,5.4333,-0.0237,2.7469,-7.1699,-134.5648,-6.1184,1.4702,50.003,6.6178,17.0074,33.6,6,24,2149,146,107.4,31,438,NA,NA,NA,FALSE,-23.2,8.8,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668800,"Andrew Knizner","/api/v1/people/668800",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",0,"2023-06-28T00:13:29.351Z","2023-06-28T00:13:33.400Z",TRUE,"pitch","49ce76ac-eb3e-45a1-9071-6d3250932492",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3529,1.6276,NA,75.81,168.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Home Run","home_run","Martin Maldonado homers (5) on a fly ball to left center field.",1,2,0,15,"top",3,"2023-06-28T00:13:12.225Z","2023-06-28T00:14:09.759Z",TRUE,TRUE,FALSE,FALSE,75,1,0,0,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.6,84.7,12,2,0.4095,6.3424,26.6288,-23.7236,8.3029,4.6539,1.0807,2.6039,-4.2197,-133.36,-6.1454,1.5984,50.0007,6.6311,15.0677,30,6,24,2152,146,NA,NA,NA,NA,NA,NA,FALSE,-25,7.4,-14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668800,"Andrew Knizner","/api/v1/people/668800",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",1,"2023-06-28T00:10:36.677Z","2023-06-28T00:10:43.840Z",TRUE,"pitch","c07152bc-3ed5-4d59-9a29-8bab04097acb",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.32,1.62,NA,129.15,192.8,"ground_ball","medium","3",126.47,186.03,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Brendan Donovan grounds out to first baseman Jose Abreu.",0,1,0,14,"bottom",2,"2023-06-28T00:10:21.654Z","2023-06-28T00:10:43.840Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Houston Astros","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.8,77.9,7,2,0.4474,5.6981,22.5151,-33.3894,-1.0864,-0.8043,-0.3186,1.7029,-3.6973,-122.1091,-3.7179,1.352,50.0001,6.0974,-1.6506,3.6,9.6,24,2440,335,73.7,-4,20,NA,NA,NA,TRUE,-40.7,-2,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668800,"Andrew Knizner","/api/v1/people/668800",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",0,"2023-06-28T00:10:26.185Z","2023-06-28T00:10:30.048Z",TRUE,"pitch","2a219266-81d0-45a4-9514-18b10e6d0111",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2569,1.5555,NA,100.78,146.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Brendan Donovan grounds out to first baseman Jose Abreu.",0,1,0,14,"bottom",2,"2023-06-28T00:10:21.654Z","2023-06-28T00:10:43.840Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Houston Astros","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.3,87.9,12,2,0.3933,5.7028,28.7537,-22.3161,6.7042,5.0094,0.4256,3.4304,-3.871,-138.8303,-3.7441,0.9612,50.0037,6.2677,13.1919,28.8,4.8,24,2054,142,NA,NA,NA,NA,NA,NA,FALSE,-21.4,8.5,-11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668800,"Andrew Knizner","/api/v1/people/668800",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",1,"2023-06-28T00:09:58.134Z","2023-06-28T00:10:06.505Z",TRUE,"pitch","35a56b6c-407e-459c-b4a6-015ded9e3c18",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.47,1.65,NA,132.14,191.44,"fly_ball","medium","7",55.45,106.03,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","Dylan Carlson flies out to left fielder Corey Julks.",0,1,0,13,"bottom",2,"2023-06-28T00:09:21.293Z","2023-06-28T00:10:06.505Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,666185,"Dylan Carlson","/api/v1/people/666185","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Houston Astros","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,88.6,7,2,0.3918,6.1319,28.8798,-22.6711,7.8907,4.7897,-0.3973,1.7534,-5.7872,-139.3719,-7.6085,0.6722,50.0032,5.9963,15.653,31.2,6,24,2096,143,84.2,43,290,NA,NA,NA,TRUE,-22.2,7.4,-13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668800,"Andrew Knizner","/api/v1/people/668800",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",0,"2023-06-28T00:09:45.145Z","2023-06-28T00:09:49.066Z",TRUE,"pitch","125c163e-9e19-454f-bd0c-8c393dbddddb",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3817,1.703,NA,118.38,205.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","Dylan Carlson flies out to left fielder Corey Julks.",0,1,0,13,"bottom",2,"2023-06-28T00:09:21.293Z","2023-06-28T00:10:06.505Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,666185,"Dylan Carlson","/api/v1/people/666185","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Houston Astros","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,88.1,13,2,0.3936,6.0663,29.3763,-22.5341,7.0743,4.9102,-0.0362,1.2486,-4.6448,-138.8467,-8.5032,0.7342,50.0041,5.8355,13.8949,27.6,6,24,2130,145,NA,NA,NA,NA,NA,NA,FALSE,-22.4,7.4,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668800,"Andrew Knizner","/api/v1/people/668800",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",1,"2023-06-28T00:09:07.735Z","2023-06-28T00:09:16.246Z",TRUE,"pitch","dc586ac9-0aed-442d-9264-a4d4c08ba961",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.78,1.81,NA,116.94,182.6,"fly_ball","medium","9",190.89,129.76,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Jordan Walker flies out to right fielder Kyle Tucker.",0,1,0,12,"bottom",2,"2023-06-28T00:08:09.957Z","2023-06-28T00:09:16.246Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,691023,"Jordan Walker","/api/v1/people/691023","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Houston Astros","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,87.7,8,2,0.3926,5.9506,32.7992,-19.1835,9.2285,6.5991,0.0016,2.0806,-4.83,-139.7455,-7.3724,0.5575,50.0047,6.0228,18.1735,39.6,6,24,2217,145,83.2,48,237,NA,NA,NA,TRUE,-19.2,10.6,-15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668800,"Andrew Knizner","/api/v1/people/668800",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",0,"2023-06-28T00:08:51.289Z","2023-06-28T00:08:55.148Z",TRUE,"pitch","a48b3b8a-43bb-46a4-b768-8fb0025554a9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.8279,1.892,NA,84.11,143.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Jordan Walker flies out to right fielder Kyle Tucker.",0,1,0,12,"bottom",2,"2023-06-28T00:08:09.957Z","2023-06-28T00:09:16.246Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,691023,"Jordan Walker","/api/v1/people/691023","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Houston Astros","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,87.8,12,2,0.3919,5.9268,32.3049,-20.9143,8.6768,5.6959,0.8628,3.5226,-2.3858,-139.9083,-3.6162,0.6006,50.0058,6.2069,17.1606,37.2,6,24,2195,147,NA,NA,NA,NA,NA,NA,FALSE,-19.9,9.7,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668800,"Andrew Knizner","/api/v1/people/668800",NA,NA,NA,NA,NA,NA
