"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId"
746391,"2024-05-17",7,"2024-05-17T00:29:01.353Z","2024-05-17T00:29:05.436Z",TRUE,"pitch","f6a0641b-554a-4b38-b9ff-bc0fcb6e96f7",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.21,1.54,NA,151.66,129.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Alex Bregman strikes out swinging.",0,0,0,6,"bottom",1,"2024-05-17T00:26:46.133Z","2024-05-17T00:29:05.436Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,608324,"Alex Bregman","/api/v1/people/608324","R","Right",683155,"Joey Estes","/api/v1/people/683155","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,83.4,11,2,0.4094,6.0555,32.6698,-14.9958,-6.2406,9.5069,-0.9092,4.0627,3.7612,-134.4438,-2.1732,-1.525,50.0033,5.962,-11.2765,33.6,4.8,24,2451,217,NA,NA,NA,NA,NA,NA,TRUE,-15.5,16.8,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663656,"Kyle Tucker","/api/v1/people/663656",514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",5,"2024-05-17T00:28:27.654Z","2024-05-17T00:28:32.556Z",TRUE,"pitch","738c9515-0131-4269-9475-6e15366f5771",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.158,1.5284,NA,81.72,193.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Alex Bregman strikes out swinging.",0,0,0,6,"bottom",1,"2024-05-17T00:26:46.133Z","2024-05-17T00:29:05.436Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,608324,"Alex Bregman","/api/v1/people/608324","R","Right",683155,"Joey Estes","/api/v1/people/683155","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.2,14,2,0.4077,6.3571,32.1552,-14.2812,-8.3711,9.8133,0.9256,1.6933,8.8705,-134.8747,-8.0945,-1.3345,50.0057,5.7626,-15.2673,39.6,4.8,24,2514,216,NA,NA,NA,NA,NA,NA,FALSE,-16.1,16,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",4,"2024-05-17T00:28:04.807Z","2024-05-17T00:28:09.994Z",TRUE,"pitch","5ef9f22b-4f51-4781-b297-ba29f6d21526",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.21,1.54,NA,149.55,156.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Alex Bregman strikes out swinging.",0,0,0,6,"bottom",1,"2024-05-17T00:26:46.133Z","2024-05-17T00:29:05.436Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,608324,"Alex Bregman","/api/v1/people/608324","R","Right",683155,"Joey Estes","/api/v1/people/683155","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.3,73.1,11,2,0.4706,5.637,24.3757,-32.7409,2.7448,-0.4127,-0.854,3.0601,1.0338,-116.9017,0.4953,-1.66,50.0033,5.9471,3.7558,7.2,9.6,24,2505,75,NA,NA,NA,NA,NA,NA,FALSE,-43.1,-0.2,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",3,"2024-05-17T00:27:43.689Z","2024-05-17T00:27:48.717Z",TRUE,"pitch","4bcf4d7f-1aa2-4ffd-bd3a-3dedbd62a25f",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.21,1.54,NA,102.01,200.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Alex Bregman strikes out swinging.",0,0,0,6,"bottom",1,"2024-05-17T00:26:46.133Z","2024-05-17T00:29:05.436Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,608324,"Alex Bregman","/api/v1/people/608324","R","Right",683155,"Joey Estes","/api/v1/people/683155","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.2,75,9,2,0.4603,5.6878,26.0339,-31.2214,1.318,0.6659,0.3933,1.4197,4.4565,-119.615,-3.6183,-1.6757,50.0028,5.7926,1.8829,4.8,9.6,24,2450,83,NA,NA,NA,NA,NA,NA,FALSE,-40.4,0.5,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",2,"2024-05-17T00:27:26.206Z","2024-05-17T00:27:29.755Z",TRUE,"pitch","d04d4ec3-ec08-4f7a-8002-fb4f87115329",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.2808,1.5469,NA,116.55,185.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Alex Bregman strikes out swinging.",0,0,0,6,"bottom",1,"2024-05-17T00:26:46.133Z","2024-05-17T00:29:05.436Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,608324,"Alex Bregman","/api/v1/people/608324","R","Right",683155,"Joey Estes","/api/v1/people/683155","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,84.1,8,2,0.4071,6.1207,33.656,-12.0808,-6.1221,10.9992,0.0119,1.9791,6.3092,-135.3284,-7.7571,-1.5712,50.0048,5.758,-11.1865,34.8,3.6,24,2546,219,NA,NA,NA,NA,NA,NA,FALSE,-13.9,18.1,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",1,"2024-05-17T00:27:07.256Z","2024-05-17T00:27:10.930Z",TRUE,"pitch","96bd159d-fba0-4e51-a6d6-01e7482308d6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1903,1.5261,NA,160.22,136.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Alex Bregman strikes out swinging.",0,0,0,6,"bottom",1,"2024-05-17T00:26:46.133Z","2024-05-17T00:29:05.436Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,608324,"Alex Bregman","/api/v1/people/608324","R","Right",683155,"Joey Estes","/api/v1/people/683155","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,83,11,2,0.4107,6.3632,33.5824,-14.5921,-5.5873,9.7997,-1.1339,3.7824,3.1664,-134.2296,-2.8753,-1.6133,50.004,5.9288,-10.026,31.2,3.6,24,2524,216,NA,NA,NA,NA,NA,NA,FALSE,-15.4,17.2,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",0,"2024-05-17T00:26:47.982Z","2024-05-17T00:26:51.636Z",TRUE,"pitch","5073906b-fe21-46f0-b676-93fce75c03d7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2162,1.587,NA,83.32,181.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Alex Bregman strikes out swinging.",0,0,0,6,"bottom",1,"2024-05-17T00:26:46.133Z","2024-05-17T00:29:05.436Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,608324,"Alex Bregman","/api/v1/people/608324","R","Right",683155,"Joey Estes","/api/v1/people/683155","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.2,74.9,14,2,0.4601,5.5431,25.7006,-31.135,0.3602,0.731,0.8837,2.113,5.7656,-119.5979,-2.2136,-1.6177,50.0053,5.8765,0.5157,2.4,8.4,24,2480,82,NA,NA,NA,NA,NA,NA,FALSE,-39.8,1,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",6,"2024-05-17T00:28:48.003Z","2024-05-17T00:29:01.353Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,608324,"/api/v1/people/608324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Alex Bregman strikes out swinging.",0,0,0,6,"bottom",1,"2024-05-17T00:26:46.133Z","2024-05-17T00:29:05.436Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,608324,"Alex Bregman","/api/v1/people/608324","R","Right",683155,"Joey Estes","/api/v1/people/683155","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",4,"2024-05-17T00:26:20.793Z","2024-05-17T00:26:24.596Z",TRUE,"pitch","6f41e509-55c0-4819-9cf9-7e2f9ea6a768",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.49,1.67,NA,111.18,208.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Strikeout","strikeout","Yordan Alvarez strikes out swinging.",0,0,0,5,"bottom",1,"2024-05-17T00:25:12.341Z","2024-05-17T00:26:24.596Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",683155,"Joey Estes","/api/v1/people/683155","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.7,73.7,14,2,0.469,6.1958,24.8623,-32.0914,0.7884,0.0625,0.1526,1.1388,3.559,-117.3724,-3.844,-1.4939,50.005,5.8272,1.0856,3.6,9.6,24,2425,82,NA,NA,NA,NA,NA,NA,TRUE,-43.1,-0.6,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663656,"Kyle Tucker","/api/v1/people/663656",514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",3,"2024-05-17T00:26:02.940Z","2024-05-17T00:26:07.367Z",TRUE,"pitch","44ee21bc-c5e0-435b-8971-8ee1f67db556",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.4105,1.6269,NA,108.22,186.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Strikeout","strikeout","Yordan Alvarez strikes out swinging.",0,0,0,5,"bottom",1,"2024-05-17T00:25:12.341Z","2024-05-17T00:26:24.596Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",683155,"Joey Estes","/api/v1/people/683155","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,83.8,8,2,0.4087,6.3206,33.177,-13.3472,-6.7051,10.3838,0.2304,1.9355,7.2949,-134.7533,-7.4525,-1.6591,50.0025,5.7081,-12.156,34.8,3.6,24,2454,219,NA,NA,NA,NA,NA,NA,FALSE,-15.1,17,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",2,"2024-05-17T00:25:45.019Z","2024-05-17T00:25:49.476Z",TRUE,"pitch","fe1d0988-d7bf-4564-b5b8-b8ddfc64091b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.4705,1.7196,NA,160.16,189.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Strikeout","strikeout","Yordan Alvarez strikes out swinging.",0,0,0,5,"bottom",1,"2024-05-17T00:25:12.341Z","2024-05-17T00:26:24.596Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",683155,"Joey Estes","/api/v1/people/683155","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.8,77.2,13,2,0.4429,5.9418,29.7976,-21.2256,-8.0098,7.1053,-1.1323,1.8316,3.6807,-124.6413,-5.2046,-1.6038,50.0051,5.7479,-12.3481,27.6,7.2,24,1713,228,NA,NA,NA,NA,NA,NA,FALSE,-26.3,11.6,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",1,"2024-05-17T00:25:29.534Z","2024-05-17T00:25:35.924Z",TRUE,"pitch","8b754278-37b9-4e3a-b4d3-7870cbec0810",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4618,1.645,NA,78.05,155.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Strikeout","strikeout","Yordan Alvarez strikes out swinging.",0,0,0,5,"bottom",1,"2024-05-17T00:25:12.341Z","2024-05-17T00:26:24.596Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",683155,"Joey Estes","/api/v1/people/683155","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,83.9,12,2,0.4076,6.4781,33.3925,-13.2424,-6.2494,10.3886,1.0218,3.0989,8.6787,-135.1221,-4.828,-1.4414,50.0038,5.8615,-11.3905,32.4,3.6,24,2494,218,NA,NA,NA,NA,NA,NA,FALSE,-14.3,17.8,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",0,"2024-05-17T00:25:12.341Z","2024-05-17T00:25:17.125Z",TRUE,"pitch","276fc270-c89f-4cdc-951b-f7a93364d6d2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6327,1.7223,NA,90.35,162.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Strikeout","strikeout","Yordan Alvarez strikes out swinging.",0,0,0,5,"bottom",1,"2024-05-17T00:25:12.341Z","2024-05-17T00:26:24.596Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",683155,"Joey Estes","/api/v1/people/683155","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,83.6,6,2,0.4088,6.4093,33.7364,-14.2434,-5.7428,9.9033,0.6991,2.8173,7.6337,-134.8208,-5.1972,-1.4445,50.0061,5.8023,-10.4026,28.8,3.6,24,2346,220,NA,NA,NA,NA,NA,NA,FALSE,-15.5,16.8,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",4,"2024-05-17T00:22:13.963Z","2024-05-17T00:22:30.872Z",TRUE,"pitch","9a3c186e-b849-4397-8650-272715fd9fb8",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.44,1.58,NA,109.89,196.71,"fly_ball","medium","9",221.81,104.83,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Single","single","Astros challenged (catch or drop), call on the field was overturned: Kyle Tucker singles on a fly ball to right fielder Seth Brown. Jose Altuve to 2nd.",0,0,0,4,"bottom",1,"2024-05-17T00:20:26.017Z","2024-05-17T00:22:30.872Z",TRUE,FALSE,TRUE,FALSE,33,1,2,0,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",683155,"Joey Estes","/api/v1/people/683155","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.6,75.6,8,2,0.454,5.8966,27.4627,-19.3901,-7.1337,8.7033,0.1865,1.558,5.5853,-121.4347,-6.1071,-1.2354,50.0025,5.8338,-10.4772,24,6,24,1684,227,91.9,40,331,NA,NA,NA,FALSE,-25.6,14.3,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663656,"Kyle Tucker","/api/v1/people/663656",514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,TRUE,FALSE,"MD",117
746391,"2024-05-17",3,"2024-05-17T00:21:54.101Z","2024-05-17T00:21:58.850Z",TRUE,"pitch","fa79cb20-0752-4fdb-9b82-524b4fa6af8d",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.4744,1.6105,NA,168.05,144.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Single","single","Astros challenged (catch or drop), call on the field was overturned: Kyle Tucker singles on a fly ball to right fielder Seth Brown. Jose Altuve to 2nd.",0,0,0,4,"bottom",1,"2024-05-17T00:20:26.017Z","2024-05-17T00:22:30.872Z",TRUE,FALSE,TRUE,FALSE,33,1,2,0,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",683155,"Joey Estes","/api/v1/people/683155","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.1,75,11,2,0.4556,5.7304,26.801,-19.5076,-6.4375,8.6833,-1.3393,3.4941,2.7511,-120.9036,-1.6015,-1.6647,50.0019,5.9023,-9.39,24,6,24,1693,235,NA,NA,NA,NA,NA,NA,FALSE,-24.6,15.5,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",2,"2024-05-17T00:21:28.815Z","2024-05-17T00:21:34.781Z",TRUE,"pitch","60e35fa7-d630-4f55-8386-8016c011158d",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.44,1.58,NA,113.22,147.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Single","single","Astros challenged (catch or drop), call on the field was overturned: Kyle Tucker singles on a fly ball to right fielder Seth Brown. Jose Altuve to 2nd.",0,0,0,4,"bottom",1,"2024-05-17T00:20:26.017Z","2024-05-17T00:22:30.872Z",TRUE,FALSE,TRUE,FALSE,33,1,2,0,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",683155,"Joey Estes","/api/v1/people/683155","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.1,82.4,2,2,0.4151,7.3371,31.131,-12.9443,-4.2185,10.9353,0.099,3.3722,5.8428,-132.4877,-3.8508,-1.5978,50.0051,5.8058,-7.4206,24,3.6,24,2440,219,NA,NA,NA,NA,NA,NA,FALSE,-14.3,19.1,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
