"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
716716,"2023-09-05",1,"2023-09-05T23:43:53.223Z","2023-09-05T23:43:57.376Z",TRUE,"pitch","6c9d17cc-b7b4-41c5-a6e1-c60b461763d7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.783,1.8537,NA,85.31,186.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Lineout","field_out","Triston Casas lines out to left fielder Randy Arozarena.",0,2,3,26,"top",4,"2023-09-05T23:43:39.616Z","2023-09-05T23:46:01.423Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,671213,"Triston Casas","/api/v1/people/671213","L","Left",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.6,82,14,0.91,0.4238,6.5497,24.8786,-22.9883,0.3062,5.4206,0.8313,1.9323,7.0213,-128.8641,-5.3613,-1.9598,50.0043,5.7981,0.517,4.8,6,24,2214,183,NA,NA,NA,NA,NA,NA,FALSE,-25.8,8.9,-2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666018,"Jonathan Aranda","/api/v1/people/666018",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",0,"2023-09-05T23:43:39.616Z","2023-09-05T23:43:43.153Z",TRUE,"pitch","59018833-77d6-4756-857d-4a50a6bde5cc",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.8554,1.9451,NA,170.07,185.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Lineout","field_out","Triston Casas lines out to left fielder Randy Arozarena.",0,2,3,26,"top",4,"2023-09-05T23:43:39.616Z","2023-09-05T23:46:01.423Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,671213,"Triston Casas","/api/v1/people/671213","L","Left",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.4,83.8,13,0.9,0.4119,6.6014,28.1517,-20.2721,-8.9276,6.6423,-1.3924,1.9739,4.9249,-132.9136,-6.0844,-2.1082,50.0012,5.762,-15.9917,34.8,6,24,2152,221,NA,NA,NA,NA,NA,NA,FALSE,-21.8,10.9,15.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666018,"Jonathan Aranda","/api/v1/people/666018",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",3,"2023-09-05T23:44:25.532Z","2023-09-05T23:44:48.460Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,0,671213,"/api/v1/people/671213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"26","atBat","Lineout","field_out","Triston Casas lines out to left fielder Randy Arozarena.",0,2,3,26,"top",4,"2023-09-05T23:43:39.616Z","2023-09-05T23:46:01.423Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,671213,"Triston Casas","/api/v1/people/671213","L","Left",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666018,"Jonathan Aranda","/api/v1/people/666018",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",5,"2023-09-05T23:41:26.667Z","2023-09-05T23:41:30.544Z",TRUE,"pitch","11e66eb9-e714-43f4-91c6-44bfe751a636",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.72,1.79,NA,124.81,133.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Strikeout","strikeout","Josh Lowe strikes out swinging.",0,2,3,25,"bottom",3,"2023-09-05T23:40:21.645Z","2023-09-05T23:41:30.544Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,666139,"Josh Lowe","/api/v1/people/666139","L","Left",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,84.2,11,2,0.4051,6.0565,33.4972,-9.3192,-4.9839,12.3842,-0.2049,3.89,4.0068,-135.8962,-3.3263,-1.0607,50.0004,5.7914,-9.196,39.6,2.4,24,2509,207,NA,NA,NA,NA,NA,NA,TRUE,-10,21.7,8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666018,"Jonathan Aranda","/api/v1/people/666018",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",4,"2023-09-05T23:41:08.427Z","2023-09-05T23:41:12.026Z",TRUE,"pitch","88eeb387-94f6-4f9b-83b4-4a37fe0af5d6",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.7603,1.7642,NA,138.34,184.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Strikeout","strikeout","Josh Lowe strikes out swinging.",0,2,3,25,"bottom",3,"2023-09-05T23:40:21.645Z","2023-09-05T23:41:30.544Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,666139,"Josh Lowe","/api/v1/people/666139","L","Left",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,83.9,7,2,0.4095,6.0614,30.7523,-9.9407,-6.0737,12.2894,-0.5598,1.9941,3.4991,-134.0915,-7.837,-1.0969,50.004,5.6758,-10.9894,40.8,3.6,24,2371,210,NA,NA,NA,NA,NA,NA,FALSE,-11.8,20.6,10.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666018,"Jonathan Aranda","/api/v1/people/666018",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",3,"2023-09-05T23:40:53.939Z","2023-09-05T23:40:57.618Z",TRUE,"pitch","a5ceed1f-3544-4ee1-97e0-841596593161",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.8012,1.8037,NA,154.66,160.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Strikeout","strikeout","Josh Lowe strikes out swinging.",0,2,3,25,"bottom",3,"2023-09-05T23:40:21.645Z","2023-09-05T23:41:30.544Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,666139,"Josh Lowe","/api/v1/people/666139","L","Left",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,83.9,11,2,0.4077,6.0803,32.2256,-11.1621,-5.4884,11.5271,-0.988,2.8903,2.2486,-134.8758,-5.4419,-1.1244,50.0049,5.7374,-10.006,37.2,3.6,24,2384,209,NA,NA,NA,NA,NA,NA,FALSE,-12.4,19.8,9.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666018,"Jonathan Aranda","/api/v1/people/666018",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",2,"2023-09-05T23:40:37.129Z","2023-09-05T23:40:42.696Z",TRUE,"pitch","9545411a-007a-4b76-8deb-5a6117b86620",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.6807,1.6901,NA,130.49,232.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Strikeout","strikeout","Josh Lowe strikes out swinging.",0,2,3,25,"bottom",3,"2023-09-05T23:40:21.645Z","2023-09-05T23:41:30.544Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,666139,"Josh Lowe","/api/v1/people/666139","L","Left",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",81.9,75,13,2,0.4616,5.9585,24.1439,-23.8961,-8.3742,5.8148,-0.354,0.2348,4.3588,-118.94,-7.4337,-1.1283,50.0048,5.5875,-11.9245,24,8.4,24,1032,225,NA,NA,NA,NA,NA,NA,FALSE,-32.3,8.9,14,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666018,"Jonathan Aranda","/api/v1/people/666018",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",1,"2023-09-05T23:40:23.829Z","2023-09-05T23:40:27.192Z",TRUE,"pitch","f751f328-cc9d-410f-bbc0-ad4cdee937b4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6561,1.6388,NA,137.99,179.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Strikeout","strikeout","Josh Lowe strikes out swinging.",0,2,3,25,"bottom",3,"2023-09-05T23:40:21.645Z","2023-09-05T23:41:30.544Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,666139,"Josh Lowe","/api/v1/people/666139","L","Left",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",77.6,70.5,7,2,0.489,5.911,24.4996,-42.1686,5.3146,-7.9081,-0.5505,2.2007,-0.0444,-112.9137,0.9832,-1.2184,50.001,6.0728,6.7201,9.6,13.2,24,2241,33,NA,NA,NA,NA,NA,NA,FALSE,-59.8,-13.6,-9.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666018,"Jonathan Aranda","/api/v1/people/666018",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",0,"2023-09-05T23:40:24.644Z","2023-09-05T23:40:25.644Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,666139,"/api/v1/people/666139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"25","atBat","Strikeout","strikeout","Josh Lowe strikes out swinging.",0,2,3,25,"bottom",3,"2023-09-05T23:40:21.645Z","2023-09-05T23:41:30.544Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,666139,"Josh Lowe","/api/v1/people/666139","L","Left",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666018,"Jonathan Aranda","/api/v1/people/666018",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",3,"2023-09-05T23:36:35.929Z","2023-09-05T23:36:48.833Z",TRUE,"pitch","f29cd3fe-a095-4440-8aa4-59dd2ff19461",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.31,1.52,NA,95.16,140.79,"fly_ball","medium","7",50.99,84.59,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Flyout","field_out","Randy Arozarena flies out to left fielder Masataka Yoshida.",0,2,3,24,"bottom",3,"2023-09-05T23:35:46.451Z","2023-09-05T23:36:48.833Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.1,72.9,3,2,0.4683,6.231,27.2379,-24.1151,4.8338,5.8447,0.299,2.7891,1.7727,-117.9995,-1.5878,-1.0948,50.0001,5.7423,6.6587,15.6,7.2,24,2293,69,99.4,39,350,NA,NA,NA,TRUE,-31.9,10.3,-9.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666018,"Jonathan Aranda","/api/v1/people/666018",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",2,"2023-09-05T23:36:18.806Z","2023-09-05T23:36:21.806Z",TRUE,"pitch","64925aaf-98e6-40e4-ab27-249705cca044",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.31,1.52,NA,80.38,168.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Flyout","field_out","Randy Arozarena flies out to left fielder Masataka Yoshida.",0,2,3,24,"bottom",3,"2023-09-05T23:35:46.451Z","2023-09-05T23:36:48.833Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.2,72.9,12,2,0.4684,6.2025,27.9185,-24.7735,5.0552,5.373,0.9608,2.6092,3.2129,-118.1186,-1.9268,-1.0859,50.0007,5.7727,6.9564,16.8,8.4,24,2245,67,NA,NA,NA,NA,NA,NA,FALSE,-32.9,9.4,-10.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666018,"Jonathan Aranda","/api/v1/people/666018",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",1,"2023-09-05T23:36:02.497Z","2023-09-05T23:36:06.124Z",TRUE,"pitch","bc0618f7-ae3d-4e46-9ffd-d668894056e8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,2.9835,1.3629,NA,159,158.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Flyout","field_out","Randy Arozarena flies out to left fielder Masataka Yoshida.",0,2,3,24,"bottom",3,"2023-09-05T23:35:46.451Z","2023-09-05T23:36:48.833Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.7,72.6,11,2,0.4705,6.0489,26.6601,-23.6642,3.3884,6.2309,-1.102,2.9625,-0.6912,-117.3896,-1.5604,-1.2396,50.0037,5.885,4.6276,10.8,7.2,24,2241,80,NA,NA,NA,NA,NA,NA,FALSE,-31.7,11,-5.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666018,"Jonathan Aranda","/api/v1/people/666018",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",0,"2023-09-05T23:35:46.451Z","2023-09-05T23:35:49.451Z",TRUE,"pitch","71f3dc29-7a6c-4b18-9a68-3fd9829ea160",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.31,1.52,NA,105.97,169.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Flyout","field_out","Randy Arozarena flies out to left fielder Masataka Yoshida.",0,2,3,24,"bottom",3,"2023-09-05T23:35:46.451Z","2023-09-05T23:36:48.833Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,83.7,6,2,0.4088,6.0793,32.3702,-11.6606,-6.0546,11.3135,0.2895,2.5594,5.3463,-134.5804,-6.077,-0.9475,50.0012,5.6917,-10.9766,36,3.6,24,2472,210,NA,NA,NA,NA,NA,NA,FALSE,-13.1,19.2,9.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666018,"Jonathan Aranda","/api/v1/people/666018",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",2,"2023-09-05T23:35:18.241Z","2023-09-05T23:35:23.077Z",TRUE,"pitch","52a1e8b2-f73b-40e8-b78c-35ec57808b1c",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,0,NA,NA,3.265,1.5362,NA,82.19,179.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Strikeout","strikeout","Isaac Paredes called out on strikes.",0,2,3,23,"bottom",3,"2023-09-05T23:34:26.384Z","2023-09-05T23:35:23.077Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84,14,2,0.4079,6.1121,32.5525,-10.1694,-7.1356,12.0815,0.9133,2.1895,7.1917,-134.8945,-7.2882,-0.8753,50.0046,5.664,-12.9982,43.2,3.6,24,2470,210,NA,NA,NA,NA,NA,NA,TRUE,-11.9,20.3,11.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666018,"Jonathan Aranda","/api/v1/people/666018",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",1,"2023-09-05T23:35:00.459Z","2023-09-05T23:35:04.137Z",TRUE,"pitch","2283df4d-2be3-41f2-9e87-31f4cca63a97",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.23,1.51,NA,72.45,193.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Strikeout","strikeout","Isaac Paredes called out on strikes.",0,2,3,23,"bottom",3,"2023-09-05T23:34:26.384Z","2023-09-05T23:35:23.077Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.6,80.7,14,2,0.4292,5.9855,25.3819,-18.2973,1.8497,8.4078,1.1688,1.6788,4.7043,-127.4491,-6.651,-0.9389,50.0036,5.7598,3.0523,10.8,4.8,24,2501,191,NA,NA,NA,NA,NA,NA,FALSE,-21.6,14,-4.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666018,"Jonathan Aranda","/api/v1/people/666018",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",0,"2023-09-05T23:34:41.874Z","2023-09-05T23:34:44.874Z",TRUE,"pitch","1ec86948-2303-49f5-9207-e6cce08c93d0",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.23,1.51,NA,122.32,170.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Strikeout","strikeout","Isaac Paredes called out on strikes.",0,2,3,23,"bottom",3,"2023-09-05T23:34:26.384Z","2023-09-05T23:35:23.077Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",76.6,69.7,5,2,0.4949,5.9359,23.1773,-40.5267,4.5502,-6.7621,-0.1396,2.5332,0.7785,-111.4034,1.4818,-1.0855,50.0024,6.1038,5.6216,8.4,13.2,24,2272,27,NA,NA,NA,NA,NA,NA,FALSE,-58.7,-11.4,-8.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666018,"Jonathan Aranda","/api/v1/people/666018",NA,NA,NA,NA,NA,NA,NA,NA,NA
