"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
745587,"2024-05-05",2,"2024-05-06T00:22:34.028Z","2024-05-06T00:22:42.125Z",TRUE,"pitch","7e4df8a5-1c67-4043-8c3e-47d95f43fd17",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.38,1.58,NA,127.98,195.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Lineout","field_out","Kyle Schwarber lines out sharply to center fielder Jung Hoo Lee.",0,1,5,33,"bottom",4,"2024-05-06T00:21:44.719Z","2024-05-06T00:24:38.249Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","San Francisco Giants",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.9,75.4,7,0.9,0.4593,6.9204,23.1801,-31.7669,8.7867,0.2834,-0.2879,1.5924,0.0591,-119.3152,-1.0882,-1.4544,50.0043,4.9198,12.6554,21.6,9.6,24,2615,57,NA,NA,NA,NA,NA,NA,FALSE,-40.2,0.5,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745587,"2024-05-05",1,"2024-05-06T00:22:14.126Z","2024-05-06T00:22:17.530Z",TRUE,"pitch","0baa708d-bf0c-4917-9de5-806a536d102f",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.38,1.58,NA,121.48,199.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Lineout","field_out","Kyle Schwarber lines out sharply to center fielder Jung Hoo Lee.",0,1,5,33,"bottom",4,"2024-05-06T00:21:44.719Z","2024-05-06T00:24:38.249Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","San Francisco Giants",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.8,79.3,13,0.9,0.4373,6.9263,23.8826,-34.5211,-7.5497,-1.4743,-0.1176,1.4572,4.8341,-124.9897,-1.5411,-1.0905,50.0035,4.902,-12.0121,18,9.6,24,1608,255,NA,NA,NA,NA,NA,NA,FALSE,-39.7,-2.8,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745587,"2024-05-05",0,"2024-05-06T00:22:00.178Z","2024-05-06T00:22:03.909Z",TRUE,"pitch","174915e8-46d7-4dc1-992d-25f99856d39b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5051,1.6761,NA,130.41,164.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Lineout","field_out","Kyle Schwarber lines out sharply to center fielder Jung Hoo Lee.",0,1,5,33,"bottom",4,"2024-05-06T00:21:44.719Z","2024-05-06T00:24:38.249Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.4,82.7,4,0.91,0.4165,6.8102,28.4788,-32.0557,-8.5781,0.0657,-0.3517,2.7572,4.779,-131.6238,-0.3025,-1.0784,50.001,5.2514,-15.0186,24,8.4,24,1893,235,NA,NA,NA,NA,NA,NA,FALSE,-33.2,0.2,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745587,"2024-05-05",5,"2024-05-06T00:23:41.588Z","2024-05-06T00:23:55.340Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,656941,"/api/v1/people/656941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"33","atBat","Lineout","field_out","Kyle Schwarber lines out sharply to center fielder Jung Hoo Lee.",0,1,5,33,"bottom",4,"2024-05-06T00:21:44.719Z","2024-05-06T00:24:38.249Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745587,"2024-05-05",0,"2024-05-06T00:21:21.731Z","2024-05-06T00:21:29.393Z",TRUE,"pitch","fc4eed30-6bb3-4ef9-ba2f-f84a72bdde62",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.46,1.69,NA,143.49,181.71,"popup","medium","5",127.48,193.07,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Pop Out","field_out","Johan Rojas pops out to third baseman Matt Chapman.",0,1,5,32,"bottom",4,"2024-05-06T00:21:14.539Z","2024-05-06T00:21:29.393Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,679032,"Johan Rojas","/api/v1/people/679032","R","Right",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","San Francisco Giants","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.7,80.8,7,2,0.4255,6.8821,28.7255,-29.2481,-10.3372,1.7446,-0.6949,2.1138,4.7121,-129.0969,-1.8889,-1.2082,50.0018,5.1225,-17.3182,28.8,8.4,24,1930,236,62.5,79,28,NA,NA,NA,TRUE,-32,3,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745587,"2024-05-05",3,"2024-05-06T00:18:36.533Z","2024-05-06T00:18:46.789Z",TRUE,"pitch","5f61d572-1827-492b-bc1e-f920d9a3c86b",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.43,1.63,NA,120.15,168.67,"fly_ball","hard","9",163.43,126.56,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Mike Yastrzemski flies out sharply to right fielder Nick Castellanos.",0,1,5,31,"top",4,"2024-05-06T00:17:56.080Z","2024-05-06T00:18:46.789Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,573262,"Mike Yastrzemski","/api/v1/people/573262","L","Left",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85,78.6,5,2,0.4412,5.7087,22.7753,-19.484,0.6153,8.1101,-0.0826,2.5967,4.1322,-123.7594,-4.9524,-1.848,50.0001,6.2374,0.9613,4.8,4.8,24,2340,202,100.5,59,207,NA,NA,NA,TRUE,-23.6,13.9,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745587,"2024-05-05",2,"2024-05-06T00:18:22.956Z","2024-05-06T00:18:26.734Z",TRUE,"pitch","24ea0a7f-0897-442c-a60c-2332b4eb8561",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3972,1.6199,NA,71.76,201.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Mike Yastrzemski flies out sharply to right fielder Nick Castellanos.",0,1,5,31,"top",4,"2024-05-06T00:17:56.080Z","2024-05-06T00:18:46.789Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,573262,"Mike Yastrzemski","/api/v1/people/573262","L","Left",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.9,69.3,14,2,0.5043,5.8436,20.3684,-40.4026,4.1643,-6.8974,1.1869,1.3883,5.0583,-108.906,-1.309,-1.713,50.0027,6.3942,4.9673,8.4,14.4,24,2453,50,NA,NA,NA,NA,NA,NA,FALSE,-61.6,-12.5,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745587,"2024-05-05",1,"2024-05-06T00:18:10.289Z","2024-05-06T00:18:14.223Z",TRUE,"pitch","d91882dd-b01e-4054-bff5-8e64b562ef62",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4211,1.6957,NA,152.17,207.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Mike Yastrzemski flies out sharply to right fielder Nick Castellanos.",0,1,5,31,"top",4,"2024-05-06T00:17:56.080Z","2024-05-06T00:18:46.789Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,573262,"Mike Yastrzemski","/api/v1/people/573262","L","Left",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.7,78.8,13,2,0.4426,5.8092,22.5859,-29.6507,-4.5466,1.6234,-0.9226,1.1648,3.7209,-123.3479,-6.1103,-1.8537,50.0022,6.1477,-7.0652,12,8.4,24,1302,229,NA,NA,NA,NA,NA,NA,FALSE,-36,1.8,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745587,"2024-05-05",0,"2024-05-06T00:17:57.543Z","2024-05-06T00:18:01.252Z",TRUE,"pitch","628bd244-ca50-4857-b90c-96b76d5817e4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3862,1.6343,NA,134.77,170.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Mike Yastrzemski flies out sharply to right fielder Nick Castellanos.",0,1,5,31,"top",4,"2024-05-06T00:17:56.080Z","2024-05-06T00:18:46.789Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,573262,"Mike Yastrzemski","/api/v1/people/573262","L","Left",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.2,79.1,4,2,0.4366,5.6523,25.0226,-15.3673,-1.0064,10.5402,-0.4662,2.5439,3.6726,-125.3837,-6.1416,-1.8183,50.0006,6.276,-1.6046,3.6,4.8,24,2311,207,NA,NA,NA,NA,NA,NA,FALSE,-18.8,17.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745587,"2024-05-05",1,"2024-05-06T00:17:25.205Z","2024-05-06T00:17:38.727Z",TRUE,"pitch","14c444dd-a945-46ff-865a-18e576caa5c3",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.53,1.67,NA,123.94,185.21,"popup","medium","5",101.01,182.63,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Pop Out","field_out","Matt Chapman pops out to third baseman Alec Bohm in foul territory.",0,1,5,30,"top",4,"2024-05-06T00:17:03.701Z","2024-05-06T00:17:38.727Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.4,69.1,8,2,0.5054,5.7658,19.1834,-40.0984,3.0814,-6.6607,-0.1821,1.9841,2.477,-108.4291,-0.2373,-1.7402,50.0045,6.475,3.6643,6,13.2,24,2474,49,85.5,73,79,NA,NA,NA,TRUE,-61.1,-11.8,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745587,"2024-05-05",0,"2024-05-06T00:17:13.712Z","2024-05-06T00:17:16.931Z",TRUE,"pitch","d68a08b4-a57b-4fa9-a7b1-c410819c9f26",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.515,1.6984,NA,102.63,166.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Pop Out","field_out","Matt Chapman pops out to third baseman Alec Bohm in foul territory.",0,1,5,30,"top",4,"2024-05-06T00:17:03.701Z","2024-05-06T00:17:38.727Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.7,82.6,6,2,0.419,5.8405,25.569,-17.9494,-8.9075,8.2012,0.3771,2.6858,7.4544,-130.3816,-5.999,-1.3518,50.001,6.3561,-15.4446,36,6,24,1942,214,NA,NA,NA,NA,NA,NA,FALSE,-20,13.8,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745587,"2024-05-05",2,"2024-05-06T00:16:37.782Z","2024-05-06T00:16:47.879Z",TRUE,"pitch","5852e9cf-74c1-4217-947b-7603051bb6aa",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,0,NA,NA,3.14,1.49,NA,118.76,161.67,"popup","medium","5",82.69,174.09,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Pop Out","field_out","Michael Conforto pops out to third baseman Alec Bohm in foul territory.",0,1,5,29,"top",4,"2024-05-06T00:16:04.071Z","2024-05-06T00:16:47.879Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,624424,"Michael Conforto","/api/v1/people/624424","L","Left",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.4,78.6,2,2,0.4399,5.7163,24.0019,-16.0805,-3.0815,10.2428,-0.0463,2.8561,5.1772,-124.3194,-5.3018,-1.7517,50.0057,6.3434,-4.8438,13.2,4.8,24,2146,204,91,79,92,NA,NA,NA,TRUE,-19.8,17.6,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745587,"2024-05-05",1,"2024-05-06T00:16:23.875Z","2024-05-06T00:16:28.102Z",TRUE,"pitch","18db3aba-e7a9-4fc6-9531-e2956952e673",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.1097,1.4049,NA,140.31,147.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Pop Out","field_out","Michael Conforto pops out to third baseman Alec Bohm in foul territory.",0,1,5,29,"top",4,"2024-05-06T00:16:04.071Z","2024-05-06T00:16:47.879Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,624424,"Michael Conforto","/api/v1/people/624424","L","Left",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.3,81.7,11,2,0.4215,5.7873,26.9883,-14.2342,-5.8872,10.4899,-0.6116,3.3943,4.6887,-129.8927,-4.7805,-1.6744,50.0028,6.3394,-10.0687,31.2,4.8,24,2091,216,NA,NA,NA,NA,NA,NA,FALSE,-16.2,18.1,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745587,"2024-05-05",0,"2024-05-06T00:16:09.472Z","2024-05-06T00:16:13.348Z",TRUE,"pitch","3d806487-fb87-4d0b-9d02-51f6cdb0b035",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1876,1.5962,NA,208.16,114.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Pop Out","field_out","Michael Conforto pops out to third baseman Alec Bohm in foul territory.",0,1,5,29,"top",4,"2024-05-06T00:16:04.071Z","2024-05-06T00:16:47.879Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,624424,"Michael Conforto","/api/v1/people/624424","L","Left",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.3,81.6,11,2,0.4213,5.6567,27.7129,-14.5421,-5.8486,10.3026,-2.3917,4.6131,0.5165,-130.1034,-2.1718,-1.8333,50.0027,6.5628,-10.0099,33.6,4.8,24,2065,217,NA,NA,NA,NA,NA,NA,FALSE,-15.8,18.4,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745587,"2024-05-05",10,"2024-05-06T00:13:32.243Z","2024-05-06T00:13:36.507Z",TRUE,"pitch","e9fc9a90-e7c2-4860-9b31-d85b237335ba",8,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.45,1.62,NA,46.34,215.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Edmundo Sosa strikes out swinging.",0,1,5,28,"bottom",3,"2024-05-06T00:10:03.358Z","2024-05-06T00:13:36.507Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,624641,"Edmundo Sosa","/api/v1/people/624641","R","Right",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","San Francisco Giants",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.4,76.7,14,0.9,0.4523,6.9814,25.028,-31.9832,7.188,0.1257,1.8538,0.8639,5.0187,-121.3572,-2.9553,-1.1787,50.0002,4.8996,10.6577,19.2,9.6,24,2536,51,NA,NA,NA,NA,NA,NA,TRUE,-39.7,-0.2,-14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745587,"2024-05-05",9,"2024-05-06T00:13:05.268Z","2024-05-06T00:13:11.325Z",TRUE,"pitch","9ac9ea23-0ae5-41f6-a4bd-c9eb61daff83",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.45,1.62,NA,108.27,159.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Edmundo Sosa strikes out swinging.",0,1,5,28,"bottom",3,"2024-05-06T00:10:03.358Z","2024-05-06T00:13:36.507Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,624641,"Edmundo Sosa","/api/v1/people/624641","R","Right",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.1,82.6,2,2,0.4172,6.9361,27.0771,-21.8588,-6.2215,5.9059,0.2291,2.9527,5.1494,-131.1453,-1.1743,-0.9491,50.0013,5.0328,-10.8638,24,6,24,1989,243,NA,NA,NA,NA,NA,NA,FALSE,-22.9,10.7,10.2,NA,1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
