"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718501,"2023-04-20",2,"2023-04-20T00:49:04.310Z","2023-04-20T00:49:08.231Z",TRUE,"pitch","0318d406-0fcb-4fc2-a27e-81b7cffb9a28",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,0,NA,NA,3.39,1.61,NA,111.7,167.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Flyout","field_out","Mauricio Dubon flies out to center fielder Kevin Kiermaier.",0,0,2,19,"bottom",3,"2023-04-20T00:48:31.783Z","2023-04-20T00:51:16.675Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,84.7,5,0.9,0.4057,6.6529,30.6174,-15.4193,-5.8144,9.0878,0.1389,2.6377,8.3859,-135.2042,-4.8276,-2.2534,50.0023,5.5352,-10.7199,28.8,3.6,24,2247,217,NA,NA,NA,NA,NA,NA,FALSE,-16.2,15.6,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",1,"2023-04-20T00:48:49.277Z","2023-04-20T00:48:52.725Z",TRUE,"pitch","c0bebfce-d212-4867-8f83-768cf50805d7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.1474,1.4951,NA,149.88,146.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Flyout","field_out","Mauricio Dubon flies out to center fielder Kevin Kiermaier.",0,0,2,19,"bottom",3,"2023-04-20T00:48:31.783Z","2023-04-20T00:51:16.675Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays",NA,NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",82.3,75.3,11,0.9,0.4582,6.2309,24.7505,-35.5663,9.6856,-2.3504,-0.8627,3.4347,1.186,-119.8688,2.0947,-2.6221,50.0022,5.7417,13.9895,21.6,10.8,24,2301,46,NA,NA,NA,NA,NA,NA,FALSE,-43.9,-3.4,-17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",0,"2023-04-20T00:48:36.102Z","2023-04-20T00:48:39.315Z",TRUE,"pitch","6b4f73c3-db8d-49c4-89ab-21ad8ef1fde3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2038,1.4951,NA,172.32,159.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Flyout","field_out","Mauricio Dubon flies out to center fielder Kevin Kiermaier.",0,0,2,19,"bottom",3,"2023-04-20T00:48:31.783Z","2023-04-20T00:51:16.675Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,84.5,11,2,0.407,6.6422,29.9597,-19.7701,-9.2745,6.7681,-1.4512,2.9264,5.2924,-134.7094,-3.5483,-2.2389,50.0045,5.6627,-17.0035,37.2,6,24,2056,218,NA,NA,NA,NA,NA,NA,FALSE,-20.3,11.6,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",5,"2023-04-20T00:49:48.719Z","2023-04-20T00:49:59.871Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,643289,"/api/v1/people/643289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"19","atBat","Flyout","field_out","Mauricio Dubon flies out to center fielder Kevin Kiermaier.",0,0,2,19,"bottom",3,"2023-04-20T00:48:31.783Z","2023-04-20T00:51:16.675Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",3,"2023-04-20T00:46:23.233Z","2023-04-20T00:46:29.060Z",TRUE,"pitch","eb093dc5-f38f-4349-80b2-0225b13a1c5c",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.43,1.57,NA,87.53,187.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","George Springer strikes out swinging.",0,0,2,18,"top",3,"2023-04-20T00:45:08.015Z","2023-04-20T00:46:29.060Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,543807,"George Springer","/api/v1/people/543807","R","Right",677651,"Luis Garcia","/api/v1/people/677651","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.7,78.8,9,0.9,0.4373,6.0667,28.9851,-25.9961,0.8397,3.8968,0.773,1.8864,5.7082,-125.9564,-5.7072,-1.645,50.0003,6.3226,1.3285,4.8,7.2,24,2383,174,NA,NA,NA,NA,NA,NA,TRUE,-31.1,5.8,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",2,"2023-04-20T00:45:57.678Z","2023-04-20T00:46:00.819Z",TRUE,"pitch","6368f9a1-6744-438f-94e2-d6670d4485f2",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.43,1.57,NA,107.56,166.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","George Springer strikes out swinging.",0,0,2,18,"top",3,"2023-04-20T00:45:08.015Z","2023-04-20T00:46:29.060Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,543807,"George Springer","/api/v1/people/543807","R","Right",677651,"Luis Garcia","/api/v1/people/677651","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.2,5,0.91,0.4031,6.1244,32.0346,-11.3322,-4.3254,11.1642,0.2477,2.6592,6.4249,-136.2781,-7.5082,-1.5867,50.0045,6.2466,-8.0765,26.4,3.6,24,2336,207,NA,NA,NA,NA,NA,NA,FALSE,-12.7,18.6,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",1,"2023-04-20T00:45:40.525Z","2023-04-20T00:45:44.118Z",TRUE,"pitch","94370d22-a302-4bd8-ab71-62ded15b4810",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.4289,1.5236,NA,88.3,185.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","George Springer strikes out swinging.",0,0,2,18,"top",3,"2023-04-20T00:45:08.015Z","2023-04-20T00:46:29.060Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,543807,"George Springer","/api/v1/people/543807","R","Right",677651,"Luis Garcia","/api/v1/people/677651","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.6,9,0.9,0.4018,6.3211,31.9968,-11.024,-6.6214,11.2556,0.7528,1.9871,8.3745,-136.6718,-9.2407,-1.5004,50.0057,6.1831,-12.4456,38.4,3.6,24,2388,205,NA,NA,NA,NA,NA,NA,FALSE,-12.7,18.4,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",0,"2023-04-20T00:45:21.970Z","2023-04-20T00:45:25.879Z",TRUE,"pitch","ec5b255a-8bb6-412c-aa22-63ba62b256e1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2882,1.4665,NA,125.41,139.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","George Springer strikes out swinging.",0,0,2,18,"top",3,"2023-04-20T00:45:08.015Z","2023-04-20T00:46:29.060Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,543807,"George Springer","/api/v1/people/543807","R","Right",677651,"Luis Garcia","/api/v1/people/677651","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.6,70.9,11,2,0.4869,5.8262,22.5214,-32.1957,10.452,-0.0177,-0.2206,3.6599,1.3201,-112.9376,1.0214,-2.1708,50.0029,6.4657,13.3631,22.8,10.8,24,2421,61,NA,NA,NA,NA,NA,NA,FALSE,-45.1,0.6,-19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",6,"2023-04-20T00:44:47.617Z","2023-04-20T00:44:57.346Z",TRUE,"pitch","49ab080d-ad13-45e4-93c2-a01a6d02b8cb",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.319,1.513,NA,125.51,209.57,"line_drive","medium","8",107.04,70.28,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Lineout","field_out","Nathan Lukes lines out to center fielder Jake Meyers.",0,0,2,17,"top",3,"2023-04-20T00:42:29.011Z","2023-04-20T00:44:57.346Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,664770,"Nathan Lukes","/api/v1/people/664770","L","Left",677651,"Luis Garcia","/api/v1/people/677651","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.1,77.7,13,2,0.4447,6.2188,26.1616,-22.2558,-10.5972,6.4624,-0.2232,1.0818,7.4505,-123.499,-7.5711,-1.9126,50.0011,6.0786,-16.2564,32.4,7.2,24,2116,235,88,26,325,NA,NA,NA,TRUE,-28.2,10,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",5,"2023-04-20T00:44:15.124Z","2023-04-20T00:44:20.847Z",TRUE,"pitch","ef6fb637-cfd4-4613-86f6-ddc0c4ffb464",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.319,1.513,NA,83.53,181.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Lineout","field_out","Nathan Lukes lines out to center fielder Jake Meyers.",0,0,2,17,"top",3,"2023-04-20T00:42:29.011Z","2023-04-20T00:44:57.346Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,664770,"Nathan Lukes","/api/v1/people/664770","L","Left",677651,"Luis Garcia","/api/v1/people/677651","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.3,78.2,14,0.9,0.4422,6.0308,26.1059,-26.9164,2.3821,3.3908,0.8781,2.1199,5.5548,-124.1242,-4.7891,-1.7033,50.0049,6.3302,3.697,9.6,7.2,24,2339,169,NA,NA,NA,NA,NA,NA,FALSE,-32.5,5.2,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",4,"2023-04-20T00:43:56.201Z","2023-04-20T00:44:00.815Z",TRUE,"pitch","f0dc193c-0ec2-4197-b175-cc6a2cafd2fa",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3164,1.5807,NA,145.94,204.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Lineout","field_out","Nathan Lukes lines out to center fielder Jake Meyers.",0,0,2,17,"top",3,"2023-04-20T00:42:29.011Z","2023-04-20T00:44:57.346Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,664770,"Nathan Lukes","/api/v1/people/664770","L","Left",677651,"Luis Garcia","/api/v1/people/677651","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.3,77.9,13,2,0.4431,6.126,26.5011,-23.0582,-8.6305,5.9047,-0.7593,1.2814,5.4748,-123.9548,-7.0798,-1.8837,50.0046,6.1209,-13.3314,26.4,7.2,24,2099,233,NA,NA,NA,NA,NA,NA,FALSE,-28.8,9.1,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",3,"2023-04-20T00:43:35.528Z","2023-04-20T00:43:39.565Z",TRUE,"pitch","26c9a421-9419-4502-8c0c-68426786be38",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.319,1.513,NA,97.75,175.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Lineout","field_out","Nathan Lukes lines out to center fielder Jake Meyers.",0,0,2,17,"top",3,"2023-04-20T00:42:29.011Z","2023-04-20T00:44:57.346Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,664770,"Nathan Lukes","/api/v1/people/664770","L","Left",677651,"Luis Garcia","/api/v1/people/677651","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.4,6,0.9,0.402,6.0558,32.8334,-10.8494,-6.0215,11.3676,0.5051,2.3302,7.937,-136.7486,-8.3834,-1.6656,50.0027,6.1982,-11.2962,36,3.6,24,2401,210,NA,NA,NA,NA,NA,NA,FALSE,-12.5,18.7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",2,"2023-04-20T00:43:12.058Z","2023-04-20T00:43:15.918Z",TRUE,"pitch","cdaa954c-87e5-4e9a-a988-3d38606f2701",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.319,1.513,NA,97.34,184.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Lineout","field_out","Nathan Lukes lines out to center fielder Jake Meyers.",0,0,2,17,"top",3,"2023-04-20T00:42:29.011Z","2023-04-20T00:44:57.346Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,664770,"Nathan Lukes","/api/v1/people/664770","L","Left",677651,"Luis Garcia","/api/v1/people/677651","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",82.9,76.4,9,0.9,0.4542,5.9154,23.7204,-28.1628,3.2422,2.7267,0.5157,2.0058,4.3035,-120.6337,-4.415,-1.7135,50.0057,6.3459,4.7723,10.8,8.4,24,2264,148,NA,NA,NA,NA,NA,NA,FALSE,-35.8,4.1,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",1,"2023-04-20T00:42:52.935Z","2023-04-20T00:42:57.105Z",TRUE,"pitch","e99140c8-e0ea-4be5-928d-1fb1a0d01304",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.2882,1.5236,NA,105.53,158.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Lineout","field_out","Nathan Lukes lines out to center fielder Jake Meyers.",0,0,2,17,"top",3,"2023-04-20T00:42:29.011Z","2023-04-20T00:44:57.346Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,664770,"Nathan Lukes","/api/v1/people/664770","L","Left",677651,"Luis Garcia","/api/v1/people/677651","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.3,69.1,3,2,0.5017,5.8318,20.9314,-38.6032,5.1266,-5.3426,0.3009,2.9581,2.9023,-109.5451,1.0668,-1.7109,50.0002,6.62,6.1744,9.6,13.2,24,2648,54,NA,NA,NA,NA,NA,NA,FALSE,-57.6,-9,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",0,"2023-04-20T00:42:35.564Z","2023-04-20T00:42:38.943Z",TRUE,"pitch","ab4c2203-7a78-4d2f-b541-4254671ab087",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2671,1.4379,NA,138.68,116.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Lineout","field_out","Nathan Lukes lines out to center fielder Jake Meyers.",0,0,2,17,"top",3,"2023-04-20T00:42:29.011Z","2023-04-20T00:44:57.346Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,664770,"Nathan Lukes","/api/v1/people/664770","L","Left",677651,"Luis Garcia","/api/v1/people/677651","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.7,68.3,11,2,0.5057,5.7168,20.4886,-38.5893,6.2439,-5.4126,-0.5687,4.5459,1.0288,-108.657,4.2267,-1.8599,50.0017,6.7905,7.4038,10.8,13.2,24,2620,43,NA,NA,NA,NA,NA,NA,FALSE,-57.6,-8.2,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",3,"2023-04-20T00:42:00.856Z","2023-04-20T00:42:09.418Z",TRUE,"pitch","7c82947e-f0fe-48a1-8383-f27354fab8b6",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.34,1.57,NA,91.92,179.37,"ground_ball","medium","3",157.64,167.09,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Kevin Kiermaier grounds out to first baseman Jose Abreu.",0,0,2,16,"top",3,"2023-04-20T00:41:04.374Z","2023-04-20T00:42:09.418Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",677651,"Luis Garcia","/api/v1/people/677651","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.3,78.7,6,0.9,0.4408,5.8341,24.2368,-25.2855,2.3715,4.4036,0.6581,2.2004,5.2258,-124.1444,-4.8907,-1.7803,50.0052,6.294,3.7111,9.6,7.2,24,2303,172,87.3,-13,11,NA,NA,NA,TRUE,-30.4,7.1,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
