"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716912,"2023-08-21",0,"2023-08-21T23:32:08.632Z","2023-08-21T23:32:12.432Z",TRUE,"pitch","438b1019-0b91-43f9-bdd1-aaae844b1b86",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.7624,1.762,NA,118.12,175.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Jordan Walker strikes out swinging.",0,0,2,13,"top",2,"2023-08-21T23:31:50.672Z","2023-08-21T23:33:02.496Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,691023,"Jordan Walker","/api/v1/people/691023","R","Right",641672,"Thomas Hatch","/api/v1/people/641672","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,88.4,8,2,0.3915,6.3598,28.5189,-17.0284,-7.1134,7.6198,-0.0293,2.3402,5.8172,-139.4033,-6.4007,-1.209,50.0013,5.7721,-14.1339,34.8,4.8,24,2483,210,NA,NA,NA,NA,NA,NA,FALSE,-16.8,12.8,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",5,"2023-08-21T23:31:28.980Z","2023-08-21T23:31:39.575Z",TRUE,"pitch","4e8877c5-87cf-412a-a1f0-1aa67096f133",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.22,1.49,NA,109.81,191.06,"ground_ball","medium","7",83.58,128.44,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Willson Contreras singles on a ground ball to left fielder Bryan Reynolds.",0,0,2,12,"top",2,"2023-08-21T23:29:51.908Z","2023-08-21T23:31:39.575Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,575929,"Willson Contreras","/api/v1/people/575929","R","Right",641672,"Thomas Hatch","/api/v1/people/641672","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.4,79.5,8,0.91,0.438,6.2783,22.0615,-29.9906,-4.2007,1.376,0.1886,1.7674,4.7469,-124.4567,-3.9121,-1.1866,50.0034,5.8098,-6.6723,10.8,8.4,24,1964,213,107.6,3,95,NA,NA,NA,FALSE,-35.2,1.9,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,575929,"Willson Contreras","/api/v1/people/575929",NA,NA,NA
716912,"2023-08-21",4,"2023-08-21T23:31:14.078Z","2023-08-21T23:31:17.111Z",TRUE,"pitch","10863039-9520-4a96-8d0e-b69d19c659bc",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.1941,1.4378,NA,59.09,241.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Willson Contreras singles on a ground ball to left fielder Bryan Reynolds.",0,0,2,12,"top",2,"2023-08-21T23:29:51.908Z","2023-08-21T23:31:39.575Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,575929,"Willson Contreras","/api/v1/people/575929","R","Right",641672,"Thomas Hatch","/api/v1/people/641672","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.2,81,14,0.91,0.4339,6.4776,20.8408,-28.5947,-3.5103,2.2089,1.5192,-0.1015,7.3923,-125.3418,-8.4533,-0.9876,50.0044,5.5871,-5.6923,8.4,7.2,24,2049,230,NA,NA,NA,NA,NA,NA,FALSE,-33.7,2.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",2,"2023-08-21T23:30:48.425Z","2023-08-21T23:30:52.086Z",TRUE,"pitch","b457924d-edf1-4ede-a6c6-e6cf8326086c",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.2459,1.5157,NA,123.77,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Willson Contreras singles on a ground ball to left fielder Bryan Reynolds.",0,0,2,12,"top",2,"2023-08-21T23:29:51.908Z","2023-08-21T23:31:39.575Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,575929,"Willson Contreras","/api/v1/people/575929","R","Right",641672,"Thomas Hatch","/api/v1/people/641672","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,86.8,8,0.9,0.3982,6.4488,29.2671,-19.6039,-8.4165,6.554,-0.1775,1.9546,5.6789,-137.334,-6.8067,-1.1744,50.0011,5.7899,-16.1402,36,6,24,2396,216,NA,NA,NA,NA,NA,NA,FALSE,-19.9,10.7,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",1,"2023-08-21T23:30:31.863Z","2023-08-21T23:30:35.361Z",TRUE,"pitch","9479ae06-8a49-466d-8faf-014055b5c1f7",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.22,1.4638,NA,126.12,183.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Willson Contreras singles on a ground ball to left fielder Bryan Reynolds.",0,0,2,12,"top",2,"2023-08-21T23:29:51.908Z","2023-08-21T23:31:39.575Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,575929,"Willson Contreras","/api/v1/people/575929","R","Right",641672,"Thomas Hatch","/api/v1/people/641672","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,87.1,5,0.9,0.3974,6.1907,28.4488,-19.1384,-8.233,6.7686,-0.2393,2.0319,5.5162,-137.4414,-6.4411,-1.1954,50.0051,5.691,-15.8644,36,4.8,24,2439,215,NA,NA,NA,NA,NA,NA,FALSE,-19.3,11.2,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",0,"2023-08-21T23:30:18.038Z","2023-08-21T23:30:21.579Z",TRUE,"pitch","63dd9cf0-9c87-48e4-9293-74c87fb25b44",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2718,1.4638,NA,30.08,216.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Willson Contreras singles on a ground ball to left fielder Bryan Reynolds.",0,0,2,12,"top",2,"2023-08-21T23:29:51.908Z","2023-08-21T23:31:39.575Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,575929,"Willson Contreras","/api/v1/people/575929","R","Right",641672,"Thomas Hatch","/api/v1/people/641672","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.6,82.6,14,0.9,0.4232,6.2648,23.8102,-24.291,2.5277,4.6366,2.2802,0.8126,7.9964,-128.8293,-7.6378,-1.1778,50.0044,5.6606,4.2984,12,6,24,2527,184,NA,NA,NA,NA,NA,NA,FALSE,-27.5,7.1,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",3,"2023-08-21T23:31:01.131Z","2023-08-21T23:31:14.078Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,575929,"/api/v1/people/575929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Willson Contreras singles on a ground ball to left fielder Bryan Reynolds.",0,0,2,12,"top",2,"2023-08-21T23:29:51.908Z","2023-08-21T23:31:39.575Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,575929,"Willson Contreras","/api/v1/people/575929","R","Right",641672,"Thomas Hatch","/api/v1/people/641672","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",4,"2023-08-21T23:27:55.557Z","2023-08-21T23:28:00.489Z",TRUE,"pitch","08d7eaf8-79a3-4e73-b573-425ffb5fcb14",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,2,NA,NA,3.3088,1.5879,NA,135.45,176.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Jack Suwinski called out on strikes.",0,0,2,11,"bottom",1,"2023-08-21T23:26:48.493Z","2023-08-21T23:28:00.489Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",680723,"Drew Rom","/api/v1/people/680723","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.9,84,4,0.92,0.4124,5.8468,25.6432,-14.4647,1.8827,9.8885,-0.484,2.3235,-5.591,-132.3228,-6.132,1.4026,50.0008,5.7125,3.3716,8.4,3.6,24,2480,159,NA,NA,NA,NA,NA,NA,TRUE,-16,16.9,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",3,"2023-08-21T23:27:37.508Z","2023-08-21T23:27:41.235Z",TRUE,"pitch","98d45c99-ff5c-4ee5-b5cc-55a9b08fbcec",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3347,1.5879,NA,129.26,135.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Jack Suwinski called out on strikes.",0,0,2,11,"bottom",1,"2023-08-21T23:26:48.493Z","2023-08-21T23:28:00.489Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",680723,"Drew Rom","/api/v1/people/680723","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,83.4,11,0.92,0.4133,5.8028,26.9394,-14.767,1.1582,9.7763,-0.3216,3.835,-4.8785,-132.286,-2.5224,1.3922,50.0065,5.8772,2.0637,3.6,3.6,24,2454,161,NA,NA,NA,NA,NA,NA,FALSE,-15.6,17.4,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",2,"2023-08-21T23:27:20.756Z","2023-08-21T23:27:24.694Z",TRUE,"pitch","cf750c1f-b2d7-45b3-841e-1391f3d6102a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.3088,1.5619,NA,172.34,156.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Jack Suwinski called out on strikes.",0,0,2,11,"bottom",1,"2023-08-21T23:26:48.493Z","2023-08-21T23:28:00.489Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",680723,"Drew Rom","/api/v1/people/680723","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84.1,11,0.93,0.4104,6.0049,27.7519,-13.7798,1.9054,10.1901,-1.4519,3.0446,-7.6473,-133.2854,-4.5614,1.2028,50.003,5.768,3.4399,7.2,3.6,24,2491,158,NA,NA,NA,NA,NA,NA,FALSE,-14.9,17.6,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",1,"2023-08-21T23:27:04.478Z","2023-08-21T23:27:07.961Z",TRUE,"pitch","12db22cd-8fa6-4859-b6a1-07ffc631a878",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.3088,1.5619,NA,143.52,172.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Jack Suwinski called out on strikes.",0,0,2,11,"bottom",1,"2023-08-21T23:26:48.493Z","2023-08-21T23:28:00.489Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",680723,"Drew Rom","/api/v1/people/680723","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,83.9,4,0.92,0.412,5.7477,26.5629,-14.9164,2.4814,9.6264,-0.6959,2.4374,-6.1275,-132.6093,-5.8605,1.3155,50.0043,5.7519,4.4496,12,3.6,24,2433,158,NA,NA,NA,NA,NA,NA,FALSE,-16.3,16.4,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",0,"2023-08-21T23:26:48.493Z","2023-08-21T23:26:52.009Z",TRUE,"pitch","975fb8f3-1e36-40f1-a447-cc31f400681a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2829,1.5879,NA,147.05,172.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Jack Suwinski called out on strikes.",0,0,2,11,"bottom",1,"2023-08-21T23:26:48.493Z","2023-08-21T23:28:00.489Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",680723,"Drew Rom","/api/v1/people/680723","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91,83.5,4,0.92,0.4133,5.8678,27.5872,-13.6521,2.1674,10.4104,-0.7883,2.4499,-6.3027,-132.3794,-5.8646,1.3391,50.0028,5.6888,3.8564,9.6,3.6,24,2479,154,NA,NA,NA,NA,NA,NA,FALSE,-15.1,17.8,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",6,"2023-08-21T23:26:16.137Z","2023-08-21T23:26:22.296Z",TRUE,"pitch","cddcc369-a1f8-45be-9df2-2368436f9ff9",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.6124,1.6779,NA,84.86,125.84,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Liover Peguero walks. Endy Rodriguez to 3rd. Joshua Palacios to 2nd.",0,0,2,10,"bottom",1,"2023-08-21T23:24:24.843Z","2023-08-21T23:26:22.296Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,678894,"Liover Peguero","/api/v1/people/678894","R","Right",680723,"Drew Rom","/api/v1/people/680723","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.9,82.8,12,0.9,0.4168,5.6379,25.781,-15.8489,0.6727,9.3196,0.8431,4.183,-2.411,-131.0486,-1.5061,1.6848,50.0058,5.9401,1.179,2.4,3.6,24,2380,159,NA,NA,NA,NA,NA,NA,FALSE,-16.7,16.8,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641943,"Joshua Palacios","/api/v1/people/641943",678894,"Liover Peguero","/api/v1/people/678894",682848,"Endy Rodríguez","/api/v1/people/682848"
716912,"2023-08-21",5,"2023-08-21T23:25:50.617Z","2023-08-21T23:25:54.742Z",TRUE,"pitch","73d68fd8-01cb-400f-aa9a-ce08238617d9",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,2,NA,NA,3.5348,1.626,NA,179.67,233.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Liover Peguero walks. Endy Rodriguez to 3rd. Joshua Palacios to 2nd.",0,0,2,10,"bottom",1,"2023-08-21T23:24:24.843Z","2023-08-21T23:26:22.296Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,678894,"Liover Peguero","/api/v1/people/678894","R","Right",680723,"Drew Rom","/api/v1/people/680723","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.9,75.5,13,0.9,0.4644,5.8637,21.1155,-33.2338,-5.4587,-0.7508,-1.6441,0.1938,-5.7712,-117.6928,-5.244,1.5437,50.0027,5.5084,-7.702,14.4,9.6,24,2235,317,NA,NA,NA,NA,NA,NA,FALSE,-43.9,-2.3,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",4,"2023-08-21T23:25:25.187Z","2023-08-21T23:25:28.738Z",TRUE,"pitch","374d0c67-df19-4b9e-94ca-c0f543cbaaf3",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.69,1.73,NA,137.14,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Liover Peguero walks. Endy Rodriguez to 3rd. Joshua Palacios to 2nd.",0,0,2,10,"bottom",1,"2023-08-21T23:24:24.843Z","2023-08-21T23:26:22.296Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,678894,"Liover Peguero","/api/v1/people/678894","R","Right",680723,"Drew Rom","/api/v1/people/680723","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.3,83.3,1,0.91,0.415,5.85,25.6243,-15.6737,0.6539,9.3364,-0.5285,3.5105,-5.123,-131.5395,-2.8678,1.3522,50.0052,5.7647,1.1564,1.2,3.6,24,2440,154,NA,NA,NA,NA,NA,NA,FALSE,-16.7,16.6,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",3,"2023-08-21T23:25:05.523Z","2023-08-21T23:25:09.295Z",TRUE,"pitch","45de288f-24a8-4f59-ab00-e21ba5e88fdf",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.5089,1.652,NA,142.26,127.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Liover Peguero walks. Endy Rodriguez to 3rd. Joshua Palacios to 2nd.",0,0,2,10,"bottom",1,"2023-08-21T23:24:24.843Z","2023-08-21T23:26:22.296Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,678894,"Liover Peguero","/api/v1/people/678894","R","Right",680723,"Drew Rom","/api/v1/people/680723","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.8,82.5,11,0.89,0.4181,5.8634,26.1447,-16.9403,0.1984,8.7547,-0.6626,4.1083,-5.071,-130.7247,-1.3324,1.2721,50.003,5.8893,0.3454,2.4,3.6,24,2350,159,NA,NA,NA,NA,NA,NA,FALSE,-17.9,15.8,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
