"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717672,"2023-06-21",1,"2023-06-21T18:41:54.025Z","2023-06-21T18:41:58.960Z",TRUE,"pitch","c042087c-c7cf-4a73-a5e9-cfdd48563876",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.37,1.55,NA,138.28,153.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Brian Anderson strikes out swinging.",0,0,0,14,"bottom",2,"2023-06-21T18:41:33.094Z","2023-06-21T18:43:01.240Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,605119,"Brian Anderson","/api/v1/people/605119","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.3,1,0.9,0.4076,6.4792,30.4839,-14.7744,-2.4276,9.5198,-0.5582,3.1492,6.5682,-134.6327,-4.446,-2.7189,50.0006,5.8748,-4.437,10.8,3.6,24,2238,204,NA,NA,NA,NA,NA,NA,FALSE,-15.6,16.4,2.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",0,"2023-06-21T18:41:36.500Z","2023-06-21T18:41:40.987Z",TRUE,"pitch","be06b4f7-1b69-434d-a9f8-c299dceef1ed",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.37,1.55,NA,128.97,159.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Brian Anderson strikes out swinging.",0,0,0,14,"bottom",2,"2023-06-21T18:41:33.094Z","2023-06-21T18:43:01.240Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,605119,"Brian Anderson","/api/v1/people/605119","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,84.1,1,0.88,0.4105,6.6037,27.5582,-15.5199,-2.6412,9.2301,-0.314,2.9261,7.2997,-133.221,-4.8014,-2.7417,50.0045,5.867,-4.7671,10.8,3.6,24,2122,202,NA,NA,NA,NA,NA,NA,FALSE,-16.7,16,3.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",4,"2023-06-21T18:41:01.568Z","2023-06-21T18:41:12.929Z",TRUE,"pitch","65bbd68b-3890-42f2-ab1f-4aa6d7209c06",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.1,1.35,NA,110.32,146.47,"fly_ball","medium","9",186.47,99.37,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","Owen Miller flies out to right fielder Jake McCarthy.",0,0,0,13,"bottom",2,"2023-06-21T18:39:48.079Z","2023-06-21T18:41:12.929Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,680911,"Owen Miller","/api/v1/people/680911","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,83.9,12,0.86,0.4115,6.5771,27.1937,-15.6433,-2.3947,9.2007,0.1753,3.4188,7.9128,-132.8712,-3.7089,-2.5239,50.0018,5.9621,-4.3027,9.6,3.6,24,2193,200,93.7,46,290,NA,NA,NA,TRUE,-16.6,16.1,2.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",3,"2023-06-21T18:40:40.744Z","2023-06-21T18:40:44.365Z",TRUE,"pitch","9a8f1a21-8e5b-481e-9270-73e43a38eb8f",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.1,1.35,NA,106.24,179.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","Owen Miller flies out to right fielder Jake McCarthy.",0,0,0,13,"bottom",2,"2023-06-21T18:39:48.079Z","2023-06-21T18:41:12.929Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,680911,"Owen Miller","/api/v1/people/680911","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88,81,6,0.9,0.4276,6.4361,25.6538,-24.2841,0.5641,4.7445,0.2824,2.1847,7.6895,-127.9334,-4.0666,-2.8317,50.0009,5.6915,0.9375,4.8,6,24,2246,175,NA,NA,NA,NA,NA,NA,FALSE,-27.4,7.9,-2.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",2,"2023-06-21T18:40:26.130Z","2023-06-21T18:40:30.681Z",TRUE,"pitch","9877a212-ba0b-47dc-afa2-f74bb9c7d6bd",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.1961,1.4476,NA,144,177.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","Owen Miller flies out to right fielder Jake McCarthy.",0,0,0,13,"bottom",2,"2023-06-21T18:39:48.079Z","2023-06-21T18:41:12.929Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,680911,"Owen Miller","/api/v1/people/680911","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,84.3,4,0.91,0.4088,6.4781,29.0554,-13.1777,-2.571,10.4521,-0.7084,2.2662,6.6481,-133.9999,-6.6964,-2.888,50.0062,5.7399,-4.6747,13.2,3.6,24,2235,212,NA,NA,NA,NA,NA,NA,FALSE,-14.6,17.6,3.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",1,"2023-06-21T18:40:10.537Z","2023-06-21T18:40:13.967Z",TRUE,"pitch","ca792f28-38df-434a-9d99-10a431843acd",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.1,1.35,NA,115.09,150.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","Owen Miller flies out to right fielder Jake McCarthy.",0,0,0,13,"bottom",2,"2023-06-21T18:39:48.079Z","2023-06-21T18:41:12.929Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,680911,"Owen Miller","/api/v1/people/680911","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,83.9,12,0.9,0.4108,6.5557,27.9596,-13.5828,-2.514,10.3211,0.0501,3.2694,7.7715,-133.2022,-4.535,-2.5756,50.0048,5.9725,-4.5307,12,3.6,24,2298,193,NA,NA,NA,NA,NA,NA,FALSE,-14.6,17.9,2.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",0,"2023-06-21T18:39:55.009Z","2023-06-21T18:39:58.937Z",TRUE,"pitch","7dcaaa12-b836-4b46-afc3-a385bed3aa0b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1646,1.4505,NA,78.91,186.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","Owen Miller flies out to right fielder Jake McCarthy.",0,0,0,13,"bottom",2,"2023-06-21T18:39:48.079Z","2023-06-21T18:41:12.929Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,680911,"Owen Miller","/api/v1/people/680911","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,84.8,14,0.9,0.4087,6.5177,26.7872,-12.5883,-2.2995,10.7492,0.9993,1.9256,10.0878,-133.6312,-7.735,-2.5137,50.0045,5.7476,-4.1925,9.6,3.6,24,2298,201,NA,NA,NA,NA,NA,NA,FALSE,-14.2,18.1,2.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",4,"2023-06-21T18:37:38.620Z","2023-06-21T18:37:45.202Z",TRUE,"pitch","abc59a73-1da4-43f8-b388-7e3db5072f89",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.3499,1.7153,NA,108.9,195.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Jake McCarthy called out on strikes.",0,0,0,12,"top",2,"2023-06-21T18:36:32.431Z","2023-06-21T18:37:45.202Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.1,80.7,8,0.9,0.4302,6.8353,22.8961,-20.9318,-2.4094,6.8288,0.2126,1.6179,7.7978,-126.7211,-3.6644,-2.5749,50.0042,4.7306,-3.9686,7.2,4.8,24,2285,228,NA,NA,NA,NA,NA,NA,TRUE,-23.9,11.9,2.9,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",3,"2023-06-21T18:37:21.229Z","2023-06-21T18:37:25.983Z",TRUE,"pitch","d30dcff7-e95a-4886-a58e-b8a6c23fa3b0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.3412,1.7408,NA,98.32,199.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Jake McCarthy called out on strikes.",0,0,0,12,"top",2,"2023-06-21T18:36:32.431Z","2023-06-21T18:37:45.202Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.4,78,14,0.9,0.4452,6.8752,21.8267,-28.0419,-10.4059,2.6889,0.4902,1.4427,10.6793,-122.5453,-2.2533,-2.5506,50.0043,4.7448,-15.996,26.4,8.4,24,1671,243,NA,NA,NA,NA,NA,NA,FALSE,-33.6,4.6,16.7,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",1,"2023-06-21T18:36:54.810Z","2023-06-21T18:36:58.362Z",TRUE,"pitch","7909cafb-057b-4058-be36-1874909a6f56",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.42,1.68,NA,112.96,134.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Jake McCarthy called out on strikes.",0,0,0,12,"top",2,"2023-06-21T18:36:32.431Z","2023-06-21T18:37:45.202Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.3,81.9,12,0.91,0.421,6.7592,26.0337,-21.8013,-4.898,6.0443,0.106,3.8701,8.2612,-129.8807,1.5312,-2.4729,50.0031,4.9257,-8.4073,18,4.8,24,2306,234,NA,NA,NA,NA,NA,NA,FALSE,-22.7,11.5,7.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",0,"2023-06-21T18:36:35.667Z","2023-06-21T18:36:39.006Z",TRUE,"pitch","153427d9-1ff6-4c00-80a9-94abaf0c8d19",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.42,1.68,NA,140.91,177.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Jake McCarthy called out on strikes.",0,0,0,12,"top",2,"2023-06-21T18:36:32.431Z","2023-06-21T18:37:45.202Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73.7,67.9,4,0.91,0.5106,6.1016,18.7081,-30.6539,6.165,1.3072,-0.6273,2.2733,2.8005,-107.313,1.4321,-2.7507,50.0042,5.014,7.185,14.4,10.8,24,2632,75,NA,NA,NA,NA,NA,NA,FALSE,-47.3,3.1,-11.9,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",2,"2023-06-21T18:37:10.045Z","2023-06-21T18:37:21.229Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,664983,"/api/v1/people/664983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Jake McCarthy called out on strikes.",0,0,0,12,"top",2,"2023-06-21T18:36:32.431Z","2023-06-21T18:37:45.202Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",3,"2023-06-21T18:36:02.207Z","2023-06-21T18:36:08.032Z",TRUE,"pitch","505dfabb-901b-424f-a928-6cd9a30c0e21",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.33,1.52,NA,185.25,179.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Gabriel Moreno strikes out swinging.",0,0,0,11,"top",2,"2023-06-21T18:34:37.982Z","2023-06-21T18:36:08.032Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89,81.3,13,0.9,0.4238,6.4029,27.714,-32.2554,-11.2467,-0.0454,-1.7905,2.192,6.4957,-129.3912,-0.4858,-2.8759,50.0043,4.8597,-19.0175,28.8,8.4,24,2069,234,NA,NA,NA,NA,NA,NA,TRUE,-34.7,0,18.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",2,"2023-06-21T18:35:24.751Z","2023-06-21T18:35:30.176Z",TRUE,"pitch","c9b4d3b3-f2a7-4d85-a992-899c93a85fc5",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.33,1.52,NA,115.07,157.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Gabriel Moreno strikes out swinging.",0,0,0,11,"top",2,"2023-06-21T18:34:37.982Z","2023-06-21T18:36:08.032Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.1,79.4,2,0.9,0.4356,6.7457,23.314,-23.1018,-1.9037,5.6555,0.0505,3.0066,7.1306,-125.3339,-0.1444,-2.5735,50.0038,4.9381,-3.0555,4.8,6,24,2334,211,NA,NA,NA,NA,NA,NA,FALSE,-26.2,10.4,1.9,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",1,"2023-06-21T18:35:06.489Z","2023-06-21T18:35:11.785Z",TRUE,"pitch","476442e1-f920-479f-b61f-8cf5dba1c1b5",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4209,1.6275,NA,154.92,154.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Gabriel Moreno strikes out swinging.",0,0,0,11,"top",2,"2023-06-21T18:34:37.982Z","2023-06-21T18:36:08.032Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90,82.3,11,0.92,0.4183,6.8368,27.4594,-29.5912,-10.4277,1.4879,-0.9949,3.105,7.9778,-130.8984,0.8428,-2.7264,50.0039,4.9932,-18.1091,28.8,8.4,24,2241,229,NA,NA,NA,NA,NA,NA,FALSE,-30.7,3.1,17.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",0,"2023-06-21T18:34:50.309Z","2023-06-21T18:34:54.207Z",TRUE,"pitch","9d10dde9-261e-4c53-91c0-d1922bab353f",1,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,1,1,NA,NA,3.33,1.52,NA,110.7,157.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Gabriel Moreno strikes out swinging.",0,0,0,11,"top",2,"2023-06-21T18:34:37.982Z","2023-06-21T18:36:08.032Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.1,69.7,2,0.91,0.4961,6.2376,20.636,-33.0413,5.0124,-0.6989,0.1653,3.0062,4.6545,-110.6171,2.9771,-2.6213,50.0054,5.1183,6.1813,12,10.8,24,2643,75,NA,NA,NA,NA,NA,NA,FALSE,-47.6,-0.1,-10.3,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",7,"2023-06-21T18:34:09.883Z","2023-06-21T18:34:17.449Z",TRUE,"pitch","0184e0db-14b7-4b52-840a-93b14cd34425",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.18,1.49,NA,97.94,177.58,"ground_ball","medium","3",155.04,161.16,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Groundout","field_out","Alek Thomas grounds out, first baseman Owen Miller to pitcher Julio Teheran.",0,0,0,10,"top",2,"2023-06-21T18:31:57.974Z","2023-06-21T18:34:17.449Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,677950,"Alek Thomas","/api/v1/people/677950","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.6,82.5,6,0.91,0.4197,6.7873,25.476,-31.1882,-10.196,0.5696,0.5001,2.2668,10.9634,-130.1521,-0.5208,-2.4278,50.0015,4.8167,-17.6173,26.4,8.4,24,2198,238,103.9,2,71,NA,NA,NA,TRUE,-32.9,1.2,16.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
