"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717347,"2023-07-19",0,"2023-07-19T23:25:58.537Z","2023-07-19T23:26:02.177Z",TRUE,"pitch","cb3e30a7-11fc-435a-835f-29599ea5ea96",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3,1.3,NA,109.96,188.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Flyout","field_out","Owen Miller flies out to right fielder Nick Castellanos.",0,3,0,19,"top",3,"2023-07-19T23:25:49.950Z","2023-07-19T23:26:34.945Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,680911,"Owen Miller","/api/v1/people/680911","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.9,83.8,5,0.88,0.4137,6.8903,26.5312,-24.8883,10.5183,4.0989,0.1846,1.8596,-7.6195,-132.0896,-6.1352,1.7312,50.0056,6.0274,18.7031,33.6,7.2,24,1878,112,NA,NA,NA,NA,NA,NA,FALSE,-26.8,6.4,-17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",1,"2023-07-19T23:25:18.974Z","2023-07-19T23:25:29.678Z",TRUE,"pitch","41d7f091-9012-4611-8aeb-a5c594a0621e",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.32,1.62,NA,76.61,157.89,"line_drive","medium","8",136.09,87.51,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Single","single","Willy Adames singles on a line drive to center fielder Brandon Marsh.",0,3,0,18,"top",3,"2023-07-19T23:24:59.955Z","2023-07-19T23:25:29.678Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,642715,"Willy Adames","/api/v1/people/642715","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Philadelphia Phillies","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.6,74.4,12,0.86,0.4662,6.8872,21.3507,-34.7454,9.3415,-1.8356,1.0597,2.9958,-4.6629,-117.2973,0.1041,1.8556,50.0036,6.1797,13.07,19.2,10.8,24,1744,97,90.4,13,158,NA,NA,NA,FALSE,-45,-3,-15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA
717347,"2023-07-19",0,"2023-07-19T23:25:05.424Z","2023-07-19T23:25:09.478Z",TRUE,"pitch","b27fafee-fd9b-4d62-bd99-ce9bcf1fa1d4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5033,1.7364,NA,136.83,172.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Single","single","Willy Adames singles on a line drive to center fielder Brandon Marsh.",0,3,0,18,"top",3,"2023-07-19T23:24:59.955Z","2023-07-19T23:25:29.678Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,642715,"Willy Adames","/api/v1/people/642715","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Philadelphia Phillies","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.2,73.9,4,0.9,0.4699,6.883,21.4247,-33.7884,10.6076,-1.1718,-0.5201,2.4534,-8.281,-116.473,-1.1956,1.6994,50.0026,6.1621,14.6062,21.6,10.8,24,1804,97,NA,NA,NA,NA,NA,NA,FALSE,-44.8,-2.2,-17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",4,"2023-07-19T23:22:10.444Z","2023-07-19T23:22:19.648Z",TRUE,"pitch","7deefb3d-0e14-44a1-be14-7873f72eedd1",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.4,1.54,NA,100.21,167.01,"fly_ball","medium","8",162.57,59.06,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Flyout","field_out","Alec Bohm flies out to center fielder Joey Wiemer.",0,3,0,17,"bottom",2,"2023-07-19T23:20:29.813Z","2023-07-19T23:22:19.648Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,664761,"Alec Bohm","/api/v1/people/664761","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,85.4,7,2,0.4059,6.7382,26.7076,-18.987,-7.5871,7.136,-0.827,1.7634,5.5182,-134.4831,-6.4429,-1.9105,50.0055,5.5182,-14.0246,32.4,4.8,24,2008,211,95.9,36,353,NA,NA,NA,TRUE,-19.9,11.9,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",3,"2023-07-19T23:21:45.271Z","2023-07-19T23:21:48.941Z",TRUE,"pitch","a6f45d45-0fc0-4350-8c8b-9584dd8c3b8c",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,2,NA,NA,3.4555,1.496,NA,68.34,224.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Flyout","field_out","Alec Bohm flies out to center fielder Joey Wiemer.",0,3,0,17,"bottom",2,"2023-07-19T23:20:29.813Z","2023-07-19T23:22:19.648Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,664761,"Alec Bohm","/api/v1/people/664761","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.9,80.1,14,0.9,0.4364,6.5703,22.3652,-28.1046,-0.0543,2.5445,1.2766,0.5122,7.8565,-124.9375,-6.5333,-1.8861,50.0051,5.4355,-0.0889,2.4,7.2,24,2307,170,NA,NA,NA,NA,NA,NA,FALSE,-33.4,3.5,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",2,"2023-07-19T23:21:20.701Z","2023-07-19T23:21:24.374Z",TRUE,"pitch","c999c423-868b-4f1e-b1c1-a0edd0f260c3",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.4,1.54,NA,95.54,171.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Flyout","field_out","Alec Bohm flies out to center fielder Joey Wiemer.",0,3,0,17,"bottom",2,"2023-07-19T23:20:29.813Z","2023-07-19T23:22:19.648Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,664761,"Alec Bohm","/api/v1/people/664761","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.4,6,0.9,0.3996,6.5045,29.0342,-15.2173,-4.9718,8.9016,0.563,2.4818,8.3936,-136.8547,-5.4164,-1.892,50.0022,5.522,-9.4707,25.2,3.6,24,2197,214,NA,NA,NA,NA,NA,NA,FALSE,-15.6,15.2,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",1,"2023-07-19T23:21:00.124Z","2023-07-19T23:21:04.433Z",TRUE,"pitch","228a9fe8-7931-429d-ad4d-bce7c4a7ed7d",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.5035,1.5401,NA,89.78,170.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Flyout","field_out","Alec Bohm flies out to center fielder Joey Wiemer.",0,3,0,17,"bottom",2,"2023-07-19T23:20:29.813Z","2023-07-19T23:22:19.648Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,664761,"Alec Bohm","/api/v1/people/664761","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.7,81.3,6,0.91,0.4273,6.3734,23.7644,-26.0785,1.4957,3.6566,0.7141,2.514,6.1827,-127.6736,-2.8078,-1.9232,50.0041,5.6583,2.4943,7.2,6,24,2202,174,NA,NA,NA,NA,NA,NA,FALSE,-29,6.2,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",0,"2023-07-19T23:20:37.786Z","2023-07-19T23:20:40.901Z",TRUE,"pitch","08e6dbc8-2647-45ef-978e-21cfbccff83e",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.4,1.54,NA,114.15,179.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Flyout","field_out","Alec Bohm flies out to center fielder Joey Wiemer.",0,3,0,17,"bottom",2,"2023-07-19T23:20:29.813Z","2023-07-19T23:22:19.648Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,664761,"Alec Bohm","/api/v1/people/664761","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.2,84.5,5,2,0.4062,6.4902,32.5027,-21.2121,-9.4012,5.9656,0.0748,2.1803,8.5226,-135.3962,-5.0938,-1.9088,50.0017,5.5923,-17.2683,34.8,6,24,2199,214,NA,NA,NA,NA,NA,NA,FALSE,-22.1,9.7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",7,"2023-07-19T23:20:01.210Z","2023-07-19T23:20:09.234Z",TRUE,"pitch","67c1291a-6038-4678-9be9-0ba1e04ef367",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.17,1.49,NA,105.22,184.39,"ground_ball","medium","5",104.66,162.89,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Bryson Stott grounds out, third baseman Andruw Monasterio to first baseman Owen Miller.",0,3,0,16,"bottom",2,"2023-07-19T23:17:24.128Z","2023-07-19T23:20:09.234Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,84.7,6,2,0.4063,6.5714,30.3593,-18.8405,-8.6125,7.2501,0.3091,2.0143,8.7363,-134.9918,-5.9009,-1.8557,50.0021,5.5621,-15.8383,34.8,6,24,2042,213,85.9,5,93,NA,NA,NA,TRUE,-19.9,12,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,592663,"J.T. Realmuto","/api/v1/people/592663",NA,NA,NA
717347,"2023-07-19",6,"2023-07-19T23:19:36.462Z","2023-07-19T23:19:40.454Z",TRUE,"pitch","b83dc890-d37e-47e4-bd7e-33079a7cd3fc",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.17,1.49,NA,158.29,172.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Bryson Stott grounds out, third baseman Andruw Monasterio to first baseman Owen Miller.",0,3,0,16,"bottom",2,"2023-07-19T23:17:24.128Z","2023-07-19T23:20:09.234Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.1,78.9,11,2,0.4401,6.2516,22.2958,-26.8951,-8.7014,3.3597,-1.0832,2.4464,5.1802,-123.964,-2.671,-2.058,50.0061,5.7585,-13.6902,25.2,7.2,24,1489,241,NA,NA,NA,NA,NA,NA,FALSE,-31.7,5.8,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",5,"2023-07-19T23:19:09.607Z","2023-07-19T23:19:13.526Z",TRUE,"pitch","cf12ffb4-31f9-4df0-a0cd-0432a43340b1",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.17,1.49,NA,135.77,167.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Bryson Stott grounds out, third baseman Andruw Monasterio to first baseman Owen Miller.",0,3,0,16,"bottom",2,"2023-07-19T23:17:24.128Z","2023-07-19T23:20:09.234Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.3,4,2,0.4039,6.4651,28.806,-15.3369,-5.4484,9.0312,-0.4923,2.6497,5.8137,-135.4708,-4.743,-1.9554,50.0014,5.4907,-10.1556,28.8,3.6,24,2226,222,NA,NA,NA,NA,NA,NA,FALSE,-16,15.6,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",4,"2023-07-19T23:18:46.759Z","2023-07-19T23:18:51.256Z",TRUE,"pitch","954408ec-cbe6-41d9-aecd-4016431029c4",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.1705,1.4901,NA,146.69,188.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Bryson Stott grounds out, third baseman Andruw Monasterio to first baseman Owen Miller.",0,3,0,16,"bottom",2,"2023-07-19T23:17:24.128Z","2023-07-19T23:20:09.234Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.7,79.9,7,0.9,0.4335,6.4134,25.0497,-28.791,1.2117,2.0929,-0.7789,1.8542,2.8307,-126.2321,-3.5601,-2.0711,50.0051,5.5941,1.9606,4.8,7.2,24,2156,181,NA,NA,NA,NA,NA,NA,FALSE,-33,3.2,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",2,"2023-07-19T23:18:12.949Z","2023-07-19T23:18:18.598Z",TRUE,"pitch","f0e66be4-b601-4dd2-8391-7061f864af87",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.5035,1.5681,NA,125.44,193.84,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Bryson Stott grounds out, third baseman Andruw Monasterio to first baseman Owen Miller.",0,3,0,16,"bottom",2,"2023-07-19T23:17:24.128Z","2023-07-19T23:20:09.234Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87,80.3,8,0.91,0.4319,6.3156,25.1566,-27.6384,0.8557,2.7833,-0.2215,1.6644,4.1871,-126.665,-4.3232,-2.0051,50.0028,5.5956,1.3942,4.8,7.2,24,2066,188,NA,NA,NA,NA,NA,NA,FALSE,-31.7,4.3,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",1,"2023-07-19T23:17:50.255Z","2023-07-19T23:17:54.800Z",TRUE,"pitch","bb140c37-13aa-478b-8cff-412c264af419",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.2877,1.5441,NA,151.7,156.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Bryson Stott grounds out, third baseman Andruw Monasterio to first baseman Owen Miller.",0,3,0,16,"bottom",2,"2023-07-19T23:17:24.128Z","2023-07-19T23:20:09.234Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.8,76.9,11,2,0.4488,6.1715,24.3716,-32.252,1.0665,-0.0505,-0.9104,3.0596,2.5393,-122.1139,0.2164,-2.1029,50.0037,5.7478,1.6081,3.6,8.4,24,2113,149,NA,NA,NA,NA,NA,NA,FALSE,-38.6,0.2,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",0,"2023-07-19T23:17:31.811Z","2023-07-19T23:17:35.552Z",TRUE,"pitch","49827f1b-fec5-49de-86de-c5abdfa6d628",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2637,1.5441,NA,159.4,152.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Bryson Stott grounds out, third baseman Andruw Monasterio to first baseman Owen Miller.",0,3,0,16,"bottom",2,"2023-07-19T23:17:24.128Z","2023-07-19T23:20:09.234Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87,80,11,0.91,0.4315,6.3041,25.243,-26.5322,1.4066,3.4532,-1.1123,3.1823,2.1291,-126.8013,-1.1692,-2.1446,50.0003,5.7607,2.2967,6,7.2,24,2030,188,NA,NA,NA,NA,NA,NA,FALSE,-29.8,6.2,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",3,"2023-07-19T23:18:23.637Z","2023-07-19T23:18:46.759Z",FALSE,"action",NA,NA,"J.T. Realmuto steals (11) 2nd base.","Stolen Base 2B",3,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,1,592663,"/api/v1/people/592663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f0e66be4-b601-4dd2-8391-7061f864af87","stolen_base_2b",NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Bryson Stott grounds out, third baseman Andruw Monasterio to first baseman Owen Miller.",0,3,0,16,"bottom",2,"2023-07-19T23:17:24.128Z","2023-07-19T23:20:09.234Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
