"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718684,"2023-04-07",3,"2023-04-07T20:59:55.044Z","2023-04-07T20:59:59.152Z",TRUE,"pitch","7e3f4390-e492-4cea-a1a2-62b131ecb8a8",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.275,1.4971,NA,92.42,237.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Strikeout","strikeout","Jose Abreu strikes out swinging.",0,1,0,23,"top",4,"2023-04-07T20:59:06.606Z","2023-04-07T21:00:17.099Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,547989,"José Abreu","/api/v1/people/547989","R","Right",543243,"Sonny Gray","/api/v1/people/543243","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Minnesota Twins",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79,72,14,2,0.4815,6.1158,26.6356,-43.914,3.9752,-9.0182,0.6448,0.047,2.2647,-114.9565,-2.5698,-0.8784,50.0016,5.5528,5.1764,7.2,14.4,24,2871,24,NA,NA,NA,NA,NA,NA,FALSE,-61.4,-16.7,-7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",1,"2023-04-07T20:59:31.543Z","2023-04-07T20:59:34.710Z",TRUE,"pitch","d69b5074-b6aa-429e-9362-e3227b42fa01",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.33,1.54,NA,90.55,216.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Strikeout","strikeout","Jose Abreu strikes out swinging.",0,1,0,23,"top",4,"2023-04-07T20:59:06.606Z","2023-04-07T21:00:17.099Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,547989,"José Abreu","/api/v1/people/547989","R","Right",543243,"Sonny Gray","/api/v1/people/543243","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Minnesota Twins",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.3,71.7,14,2,0.4841,6.2148,24.5626,-44.1035,4.2035,-9.2396,0.694,0.826,2.3603,-113.9626,-0.9296,-0.9077,50.0038,5.6672,5.4264,7.2,14.4,24,2662,25,NA,NA,NA,NA,NA,NA,FALSE,-61.8,-16.6,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",0,"2023-04-07T20:59:18.879Z","2023-04-07T20:59:23.039Z",TRUE,"pitch","a2569dfd-8de3-4a53-b8cd-47c22b46a6f9",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.218,1.5832,NA,134.09,155.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Strikeout","strikeout","Jose Abreu strikes out swinging.",0,1,0,23,"top",4,"2023-04-07T20:59:06.606Z","2023-04-07T21:00:17.099Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,547989,"José Abreu","/api/v1/people/547989","R","Right",543243,"Sonny Gray","/api/v1/people/543243","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Minnesota Twins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91,83,1,2,0.4142,6.2906,29.163,-19.9111,-8.9821,6.9273,-0.4484,3.1005,4.1361,-132.4211,-2.6249,-0.8665,50.0016,5.5667,-15.8968,36,6,24,2373,197,NA,NA,NA,NA,NA,NA,FALSE,-21,12.1,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",2,"2023-04-07T20:59:52.151Z","2023-04-07T20:59:55.044Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,547989,"/api/v1/people/547989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"23","atBat","Strikeout","strikeout","Jose Abreu strikes out swinging.",0,1,0,23,"top",4,"2023-04-07T20:59:06.606Z","2023-04-07T21:00:17.099Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,547989,"José Abreu","/api/v1/people/547989","R","Right",543243,"Sonny Gray","/api/v1/people/543243","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",3,"2023-04-07T20:57:04.731Z","2023-04-07T20:57:08.008Z",TRUE,"pitch","23da1bc3-3d1a-4a63-9154-f1745cc7ce98",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.5,1.71,NA,68.9,171.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Strikeout","strikeout","Carlos Correa strikes out swinging.",0,1,0,22,"bottom",3,"2023-04-07T20:56:02.469Z","2023-04-07T20:57:08.008Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,621043,"Carlos Correa","/api/v1/people/621043","R","Right",664353,"José Urquidy","/api/v1/people/664353","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.4,73.2,14,0.9,0.4707,5.8608,24.6889,-26.897,7.6292,3.8596,1.2618,2.4972,4.5249,-116.9389,-1.5295,-1.6978,50.0026,5.7137,10.4297,22.8,8.4,24,2669,60,NA,NA,NA,NA,NA,NA,TRUE,-35.9,6.8,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",2,"2023-04-07T20:56:41.190Z","2023-04-07T20:56:46.267Z",TRUE,"pitch","ed61c7cc-bc8d-48e3-829f-e78f1bbfa897",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.5,1.71,NA,54.02,202.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Strikeout","strikeout","Carlos Correa strikes out swinging.",0,1,0,22,"bottom",3,"2023-04-07T20:56:02.469Z","2023-04-07T20:57:08.008Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,621043,"Carlos Correa","/api/v1/people/621043","R","Right",664353,"José Urquidy","/api/v1/people/664353","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.9,74.6,14,0.89,0.4626,6.1858,26.1352,-26.9487,6.256,3.6971,1.6523,1.36,5.5845,-119.0899,-4.1747,-1.5491,50.0038,5.6161,8.8493,19.2,8.4,24,2588,63,NA,NA,NA,NA,NA,NA,FALSE,-35.5,5.8,-12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",1,"2023-04-07T20:56:22.555Z","2023-04-07T20:56:26.725Z",TRUE,"pitch","9f34e4dc-7baa-464f-88d9-5675eabdc8e1",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5602,1.8128,NA,83.39,193.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Strikeout","strikeout","Carlos Correa strikes out swinging.",0,1,0,22,"bottom",3,"2023-04-07T20:56:02.469Z","2023-04-07T20:57:08.008Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,621043,"Carlos Correa","/api/v1/people/621043","R","Right",664353,"José Urquidy","/api/v1/people/664353","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.7,74.3,14,0.9,0.4667,6.1007,23.1085,-27.735,8.1607,3.1809,0.8817,1.6841,3.6647,-117.5534,-3.2642,-1.7592,50.0001,5.6761,11.3734,22.8,8.4,24,2668,62,NA,NA,NA,NA,NA,NA,FALSE,-36.8,5.2,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",0,"2023-04-07T20:56:05.263Z","2023-04-07T20:56:09.291Z",TRUE,"pitch","4214b2cd-98b7-4611-bb9a-c1e673846ede",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5602,1.8128,NA,109.54,192.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Strikeout","strikeout","Carlos Correa strikes out swinging.",0,1,0,22,"bottom",3,"2023-04-07T20:56:02.469Z","2023-04-07T20:57:08.008Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,621043,"Carlos Correa","/api/v1/people/621043","R","Right",664353,"José Urquidy","/api/v1/people/664353","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.4,73.9,8,0.9,0.4698,6.2008,23.9977,-39.8916,6.1507,-5.6224,0.1957,1.7115,2.0548,-117.0175,-1.2791,-1.4949,50.001,6.0338,8.4484,12,12,24,2599,47,NA,NA,NA,NA,NA,NA,FALSE,-52.8,-10.2,-11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",0,"2023-04-07T20:55:24.393Z","2023-04-07T20:55:36.150Z",TRUE,"pitch","ce50ba8d-a532-4767-8eaf-131bf36a73cf",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.33,1.48,NA,103.43,156.5,"line_drive","hard","7",71.82,113,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Single","single","Byron Buxton singles on a sharp line drive to left fielder Yordan Alvarez. Michael A. Taylor to 2nd.",0,1,0,21,"bottom",3,"2023-04-07T20:55:07.280Z","2023-04-07T20:55:36.150Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,621439,"Byron Buxton","/api/v1/people/621439","R","Right",664353,"José Urquidy","/api/v1/people/664353","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.9,77.9,3,0.83,0.4402,6.0837,27.1692,-16.1993,-7.4579,10.213,0.356,3.0473,6.3982,-124.8345,-3.9239,-1.2821,50.006,5.9886,-11.6706,31.2,4.8,24,2122,232,106.3,9,190,NA,NA,NA,FALSE,-19.7,17.6,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,621439,"Byron Buxton","/api/v1/people/621439",572191,"Michael A. Taylor","/api/v1/people/572191",NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",1,"2023-04-07T20:54:47.535Z","2023-04-07T20:54:59.858Z",TRUE,"pitch","b067ab5f-266c-413e-a06a-bcec5b7cfafc",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,2,NA,NA,3.3,1.54,NA,139.36,192.67,"ground_ball","medium","8",108.96,74.67,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Single","single","Michael A. Taylor singles on a ground ball to center fielder Chas McCormick.",0,1,0,20,"bottom",3,"2023-04-07T20:54:17.988Z","2023-04-07T20:54:59.858Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",664353,"José Urquidy","/api/v1/people/664353","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,84.7,7,1,0.4078,5.8546,28.785,-17.157,-11.34,8.2194,-0.5867,1.7077,6.3714,-134.2598,-7.5395,-1.5159,50.0048,5.771,-20.7265,45.6,6,24,2110,215,104.6,-7,15,NA,NA,NA,FALSE,-18.6,13.4,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,572191,"Michael A. Taylor","/api/v1/people/572191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",0,"2023-04-07T20:54:34.369Z","2023-04-07T20:54:38.555Z",TRUE,"pitch","6bad248e-33be-4873-ba05-1e2951a44a16",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.275,1.6693,NA,189.27,160.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Single","single","Michael A. Taylor singles on a ground ball to center fielder Chas McCormick.",0,1,0,20,"bottom",3,"2023-04-07T20:54:17.988Z","2023-04-07T20:54:59.858Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",664353,"José Urquidy","/api/v1/people/664353","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92,83.8,11,0.72,0.41,6.0158,30.2173,-14.3024,-10.0378,9.9007,-1.896,2.8883,2.9482,-133.835,-5.1538,-1.7111,50.0037,5.8717,-18.1196,48,4.8,24,2182,216,NA,NA,NA,NA,NA,NA,FALSE,-15.5,16.9,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",2,"2023-04-07T20:54:09.666Z","2023-04-07T20:54:15.102Z",TRUE,"pitch","35337642-b267-4da7-aba2-4e24124c4332",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.14,1.51,NA,120.68,174.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","Christian Vazquez strikes out swinging.",0,1,0,19,"bottom",3,"2023-04-07T20:53:31.271Z","2023-04-07T20:54:15.102Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",664353,"José Urquidy","/api/v1/people/664353","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.9,83.4,5,0.88,0.4139,5.9134,27.0323,-9.872,-6.2547,12.56,-0.0964,2.3851,4.6286,-132.1303,-7.6429,-1.0545,50.0052,6.0331,-11.1081,42,3.6,24,2230,204,NA,NA,NA,NA,NA,NA,TRUE,-11.8,21.4,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",1,"2023-04-07T20:53:52.283Z","2023-04-07T20:53:55.678Z",TRUE,"pitch","f76d94db-cb08-4312-a1f9-5209b574d812",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.14,1.51,NA,106.86,166.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","Christian Vazquez strikes out swinging.",0,1,0,19,"bottom",3,"2023-04-07T20:53:31.271Z","2023-04-07T20:54:15.102Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",664353,"José Urquidy","/api/v1/people/664353","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,84.1,2,0.92,0.4113,6.1504,26.1675,-10.8999,-4.4487,11.8226,0.2661,2.6819,4.5718,-132.7483,-6.7089,-0.8936,50.0066,6.0211,-8.0086,30,3.6,24,2198,208,NA,NA,NA,NA,NA,NA,FALSE,-12.4,20.3,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",0,"2023-04-07T20:53:39.649Z","2023-04-07T20:53:43.640Z",TRUE,"pitch","304030cd-1d80-46a9-ae08-a141c7b50f5c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1365,1.5258,NA,126.3,161.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","Christian Vazquez strikes out swinging.",0,1,0,19,"bottom",3,"2023-04-07T20:53:31.271Z","2023-04-07T20:54:15.102Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",664353,"José Urquidy","/api/v1/people/664353","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.1,70.9,2,0.91,0.489,6.2365,21.5379,-41.7322,5.5059,-7.5311,-0.244,2.8709,1.6404,-112.2864,2.1387,-1.7005,50.0031,6.1721,6.9863,9.6,13.2,24,2632,43,NA,NA,NA,NA,NA,NA,FALSE,-58.9,-12.7,-10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",6,"2023-04-07T20:53:03.885Z","2023-04-07T20:53:17.007Z",TRUE,"pitch","93baebe5-b101-43a5-b993-498fc39bfa93",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.52,1.69,NA,108.14,168.75,"popup","medium","3",160.69,166.66,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Pop Out","field_out","Joey Gallo pops out to first baseman David Hensley.",0,1,0,18,"bottom",3,"2023-04-07T20:51:07.117Z","2023-04-07T20:53:17.007Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,608336,"Joey Gallo","/api/v1/people/608336","L","Left",664353,"José Urquidy","/api/v1/people/664353","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.7,5,2,0.4033,5.8153,27.714,-10.7182,-6.1089,11.4695,0.2324,2.5937,5.5949,-135.4504,-7.2517,-1.0595,50.0041,6.0435,-11.429,40.8,3.6,24,2146,204,103.1,65,123,NA,NA,NA,TRUE,-11.9,19.6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",5,"2023-04-07T20:52:34.650Z","2023-04-07T20:52:43.656Z",TRUE,"pitch","dfe63dd9-0ec9-4ab4-ab12-6202335ec562",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.52,1.69,NA,134.36,153.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Pop Out","field_out","Joey Gallo pops out to first baseman David Hensley.",0,1,0,18,"bottom",3,"2023-04-07T20:51:07.117Z","2023-04-07T20:53:17.007Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,608336,"Joey Gallo","/api/v1/people/608336","L","Left",664353,"José Urquidy","/api/v1/people/664353","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84,1,2,0.4087,5.8478,29.965,-10.5573,-7.1196,11.8891,-0.4554,3.1568,4.3528,-134.2054,-5.5098,-1.1762,50.0006,5.9935,-12.9412,45.6,3.6,24,2254,203,NA,NA,NA,NA,NA,NA,FALSE,-11.8,20.5,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
