"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746553,"2024-05-11",2,"2024-05-11T01:08:04.666Z","2024-05-11T01:08:32.390Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,660707,"/api/v1/people/660707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"16","atBat","Single","single","Elehuris Montero singles on a line drive to right fielder Adolis García. Brendan Rodgers to 3rd.",0,0,0,16,"bottom",2,"2024-05-11T01:07:24.145Z","2024-05-11T01:09:14.545Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",3,"2024-05-11T01:06:57.987Z","2024-05-11T01:07:03.918Z",TRUE,"pitch","65a602fc-6adc-482b-ba5b-21ec27738c9a",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,1,NA,NA,3.33,1.62,NA,74.86,219.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Jake Cave strikes out swinging.",0,0,0,15,"bottom",2,"2024-05-11T01:05:40.727Z","2024-05-11T01:07:03.918Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,595909,"Jake Cave","/api/v1/people/595909","L","Left",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,82.3,14,0.9,0.4251,6.3922,22.3751,-27.0223,1.1121,3.0551,1.1056,0.7213,6.7117,-128.0495,-6.8286,-1.6766,50.0051,5.4902,1.8772,6,7.2,24,2307,193,NA,NA,NA,NA,NA,NA,TRUE,-30.5,4.4,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,663898,"Brendan Rodgers","/api/v1/people/663898",NA,NA,NA
746553,"2024-05-11",2,"2024-05-11T01:06:36.952Z","2024-05-11T01:06:41.169Z",TRUE,"pitch","9a782e60-6092-4df3-9dc8-4cc511399ec1",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.3639,1.5887,NA,115.2,188.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Jake Cave strikes out swinging.",0,0,0,15,"bottom",2,"2024-05-11T01:05:40.727Z","2024-05-11T01:07:03.918Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,595909,"Jake Cave","/api/v1/people/595909","L","Left",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,82.1,8,0.89,0.4258,6.448,21.1433,-28.9583,1.1488,1.9076,0.0473,1.8567,3.2386,-127.634,-4.1169,-1.3767,50.0003,5.7181,1.9345,4.8,7.2,24,2229,180,NA,NA,NA,NA,NA,NA,FALSE,-32,2.9,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",1,"2024-05-11T01:06:10.119Z","2024-05-11T01:06:14.911Z",TRUE,"pitch","7e4aad4b-58d4-4958-bef7-6579f78c7495",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,1,NA,NA,3.3221,1.5837,NA,70.03,238.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Jake Cave strikes out swinging.",0,0,0,15,"bottom",2,"2024-05-11T01:05:40.727Z","2024-05-11T01:07:03.918Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,595909,"Jake Cave","/api/v1/people/595909","L","Left",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.5,75.7,14,0.89,0.4647,6.4404,19.3099,-33.1552,3.4449,-0.7009,1.2322,-0.0067,4.6867,-117.2494,-5.9786,-1.2294,50.0006,5.6205,4.8601,9.6,9.6,24,2367,52,NA,NA,NA,NA,NA,NA,FALSE,-44,-2.3,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",0,"2024-05-11T01:05:40.727Z","2024-05-11T01:05:46.261Z",FALSE,"no_pitch","46f85f31-d332-473e-877a-ee6c7c923a0f",0,"Automatic Strike - Batter Pitch Timer Violation",NA,NA,NA,NA,FALSE,"AC",NA,FALSE,TRUE,FALSE,"AC","Automatic Strike - Batter Pitch Timer Violation",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Jake Cave strikes out swinging.",0,0,0,15,"bottom",2,"2024-05-11T01:05:40.727Z","2024-05-11T01:07:03.918Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,595909,"Jake Cave","/api/v1/people/595909","L","Left",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"batter_pitch_timer","Batter Pitch Timer Violation",595909,"Jake Cave",NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",0,"2024-05-11T01:05:06.347Z","2024-05-11T01:05:13.853Z",TRUE,"pitch","43de12c7-b232-4364-9afb-edc0461b8ca6",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.42,1.64,NA,130.83,154.17,"bunt_grounder","soft","5",123.68,199.6,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Sac Bunt","sac_bunt","Brenton Doyle out on a sacrifice bunt, third baseman Davis Wendzel to first baseman Nathaniel Lowe. Brendan Rodgers to 2nd.",0,0,0,14,"bottom",2,"2024-05-11T01:04:45.256Z","2024-05-11T01:05:13.853Z",TRUE,FALSE,FALSE,TRUE,4,0,0,1,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,80.4,1,0.87,0.4319,6.4285,23.0587,-30.731,1.6359,0.8852,-0.3627,3.1338,2.8237,-126.291,-0.6276,-1.7031,50.0042,5.8337,2.6715,6,7.2,24,2127,160,38.9,-13,13,NA,NA,NA,TRUE,-34.3,1.7,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,663898,"Brendan Rodgers","/api/v1/people/663898",NA,NA,NA
746553,"2024-05-11",3,"2024-05-11T01:04:29.574Z","2024-05-11T01:04:40.511Z",TRUE,"pitch","728596c1-1de6-49a2-8881-4297423c795a",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,1,0,NA,NA,3.41,1.57,NA,116.24,177.4,"line_drive","medium","9",175.81,96.07,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Single","single","Brendan Rodgers singles on a line drive to right fielder Adolis García.",0,0,0,13,"bottom",2,"2024-05-11T01:03:27.653Z","2024-05-11T01:04:40.511Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,663898,"Brendan Rodgers","/api/v1/people/663898","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,87.7,5,0.87,0.397,6.5029,24.4406,-19.8044,-3.8709,6.3819,0.02,2.2735,5.852,-136.9235,-4.7602,-1.6222,50.0013,5.3523,-7.5004,18,4.8,24,2044,219,104.8,8,171,NA,NA,NA,FALSE,-19.4,10.9,6.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663898,"Brendan Rodgers","/api/v1/people/663898",NA,NA,NA,NA,NA,NA
746553,"2024-05-11",2,"2024-05-11T01:04:10.308Z","2024-05-11T01:04:14.456Z",TRUE,"pitch","e5e04f74-c121-4607-a110-abe39ab5c82d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.4615,1.6151,NA,90.7,205.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Single","single","Brendan Rodgers singles on a line drive to right fielder Adolis García.",0,0,0,13,"bottom",2,"2024-05-11T01:03:27.653Z","2024-05-11T01:04:40.511Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,663898,"Brendan Rodgers","/api/v1/people/663898","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,80.8,14,0.88,0.4315,6.4793,22.7964,-27.6486,1.728,2.7654,0.6899,1.2305,5.4103,-126.3413,-5.2415,-1.6934,50.0039,5.5214,2.8264,7.2,7.2,24,2205,179,NA,NA,NA,NA,NA,NA,FALSE,-31.8,4.2,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",1,"2024-05-11T01:03:52.551Z","2024-05-11T01:03:57.008Z",TRUE,"pitch","cdc1034f-d043-409a-92e2-33ca35d996bc",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.4727,1.5529,NA,85.51,191.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Single","single","Brendan Rodgers singles on a line drive to right fielder Adolis García.",0,0,0,13,"bottom",2,"2024-05-11T01:03:27.653Z","2024-05-11T01:04:40.511Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,663898,"Brendan Rodgers","/api/v1/people/663898","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,87.4,9,0.79,0.3992,6.5065,23.5952,-22.72,-4.6454,4.9301,0.8262,1.7587,8.0551,-136.0598,-5.627,-1.5394,50.0012,5.3802,-8.9046,18,4.8,24,1823,219,NA,NA,NA,NA,NA,NA,FALSE,-22.6,8.2,7.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",0,"2024-05-11T01:03:35.812Z","2024-05-11T01:03:40.415Z",TRUE,"pitch","ef8ef670-a85e-4b7f-aed3-c4646f746dd4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.46,1.6134,NA,72.39,171.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Single","single","Brendan Rodgers singles on a line drive to right fielder Adolis García.",0,0,0,13,"bottom",2,"2024-05-11T01:03:27.653Z","2024-05-11T01:04:40.511Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,663898,"Brendan Rodgers","/api/v1/people/663898","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,87.2,14,0.82,0.3996,6.6323,23.3217,-21.3779,-3.8172,5.6444,1.1704,2.5065,8.5324,-135.8955,-3.7068,-1.4822,50.0065,5.3323,-7.3071,15.6,4.8,24,1901,221,NA,NA,NA,NA,NA,NA,FALSE,-21,9.8,5.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",5,"2024-05-11T01:01:18.299Z","2024-05-11T01:01:22.994Z",TRUE,"pitch","2e5b8bca-2d10-4972-9f9c-b66ad8e93ddb",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.319,1.513,NA,89.17,186.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Davis Wendzel strikes out swinging.",0,0,0,12,"top",2,"2024-05-11T00:59:19.146Z","2024-05-11T01:01:22.994Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,673995,"Davis Wendzel","/api/v1/people/673995","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Colorado Rockies",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",75.4,70.2,9,0.91,0.4986,6.7585,19.2317,-40.8413,-4.0848,-7.0922,0.7302,1.9371,-1.5132,-109.8134,-0.7512,1.9586,50.0018,6.624,-4.9937,7.2,13.2,24,2578,336,NA,NA,NA,NA,NA,NA,TRUE,-60.7,-12.7,7.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",4,"2024-05-11T01:00:49.347Z","2024-05-11T01:00:55.023Z",TRUE,"pitch","becb7f94-6c7e-4f4d-9d0d-07a6e489d664",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.319,1.513,NA,94.24,193.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Davis Wendzel strikes out swinging.",0,0,0,12,"top",2,"2024-05-11T00:59:19.146Z","2024-05-11T01:01:22.994Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,673995,"Davis Wendzel","/api/v1/people/673995","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.4,75.7,9,0.89,0.4601,6.993,20.105,-21.6365,4.3389,7.3229,0.597,1.6696,-4.6399,-118.4958,-6.2325,2.0058,50.0037,6.2782,6.2447,13.2,6,24,1737,123,NA,NA,NA,NA,NA,NA,FALSE,-28.7,12.2,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",3,"2024-05-11T01:00:25.740Z","2024-05-11T01:00:31.114Z",TRUE,"pitch","44814fe0-c05f-478c-860e-35902bd6f7f5",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,2,NA,NA,3.1621,1.4998,NA,146.23,239.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Davis Wendzel strikes out swinging.",0,0,0,12,"top",2,"2024-05-11T00:59:19.146Z","2024-05-11T01:01:22.994Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,673995,"Davis Wendzel","/api/v1/people/673995","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Colorado Rockies",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",76.2,71.4,13,0.91,0.4934,6.7275,19.6552,-38.9165,-5.0264,-5.3976,-0.7669,-0.0155,-4.1845,-110.9557,-5.2459,1.7959,50.0046,6.43,-6.2744,9.6,13.2,24,2625,337,NA,NA,NA,NA,NA,NA,FALSE,-57.8,-10.8,10.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",1,"2024-05-11T00:59:55.468Z","2024-05-11T00:59:59.598Z",TRUE,"pitch","66c1437f-8ea2-400a-85ca-44f8aa5ce5a1",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.319,1.513,NA,130.08,190.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Davis Wendzel strikes out swinging.",0,0,0,12,"top",2,"2024-05-11T00:59:19.146Z","2024-05-11T01:01:22.994Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,673995,"Davis Wendzel","/api/v1/people/673995","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Colorado Rockies",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",75,70.2,7,0.9,0.4999,6.7536,18.0362,-39.3345,-3.9882,-5.8857,-0.3431,1.7941,-4.023,-109.282,-1.2586,2.035,50.001,6.5775,-4.8549,7.2,13.2,24,2482,336,NA,NA,NA,NA,NA,NA,FALSE,-58.9,-10.7,8.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",0,"2024-05-11T00:59:38.209Z","2024-05-11T00:59:42.030Z",TRUE,"pitch","0ae5c165-fac3-40a7-99e9-3f87f3e91b06",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2647,1.4921,NA,114.25,183.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Davis Wendzel strikes out swinging.",0,0,0,12,"top",2,"2024-05-11T00:59:19.146Z","2024-05-11T01:01:22.994Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,673995,"Davis Wendzel","/api/v1/people/673995","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Colorado Rockies",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",76.2,71.4,8,0.88,0.4913,6.7607,17.9295,-38.7417,-3.7014,-5.2053,0.0722,2.037,-3.2798,-111.0388,-1.1618,2.0436,50.002,6.5607,-4.6703,7.2,12,24,2478,334,NA,NA,NA,NA,NA,NA,FALSE,-56,-9.5,7.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",2,"2024-05-11T01:00:14.491Z","2024-05-11T01:00:25.740Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,673995,"/api/v1/people/673995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Davis Wendzel strikes out swinging.",0,0,0,12,"top",2,"2024-05-11T00:59:19.146Z","2024-05-11T01:01:22.994Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,673995,"Davis Wendzel","/api/v1/people/673995","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",1,"2024-05-11T00:58:55.576Z","2024-05-11T00:59:03.463Z",TRUE,"pitch","850899be-82bc-43bf-a8c2-7aa70fef8220",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,2,NA,NA,3.43,1.62,NA,111.14,182.38,"ground_ball","medium","7",74,113.04,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Single","single","Ezequiel Duran singles on a ground ball to left fielder Jake Cave. Robbie Grossman to 2nd.",0,0,0,11,"top",2,"2024-05-11T00:58:27.770Z","2024-05-11T00:59:03.463Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Colorado Rockies","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.6,75.6,8,0.91,0.4628,6.8872,17.6214,-23.7784,4.4964,5.8894,0.1536,2.0889,-5.7122,-117.3583,-4.8792,2.0106,50.0036,6.3509,6.411,13.2,7.2,24,1729,121,100.2,5,102,NA,NA,NA,FALSE,-31.3,10,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,677649,"Ezequiel Duran","/api/v1/people/677649",543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA
