"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718361,"2023-05-01",0,"2023-05-01T23:14:49.412Z","2023-05-01T23:14:55.486Z",TRUE,"pitch","f0e0d042-a8e5-4c1c-8d0b-54918c7533f1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6898,1.7985,NA,89.78,181.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Sam Hilliard strikes out swinging.",0,3,5,69,"top",9,"2023-05-01T23:14:15.848Z","2023-05-01T23:16:26.981Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,656541,"Sam Hilliard","/api/v1/people/656541","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,77.9,9,2,0.4455,6.5842,24.8959,-34.8329,2.0268,-1.7343,0.714,2.1325,7.4206,-123.0555,-1.4781,-2.6066,50.0045,5.6975,3.1018,7.2,9.6,24,2514,44,NA,NA,NA,NA,NA,NA,FALSE,-41.5,-3.2,-5.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",6,"2023-05-01T23:14:00.930Z","2023-05-01T23:14:13.725Z",TRUE,"pitch","8e132119-511d-4923-a16a-27fff4e34529",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.16,1.59,NA,98.15,174,"line_drive","medium","9",205.68,127.17,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Double","double","Ozzie Albies doubles (3) on a line drive to right fielder Starling Marte.",0,3,5,68,"top",9,"2023-05-01T23:12:57.525Z","2023-05-01T23:14:13.725Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.3,78.1,6,2,0.443,6.5533,26.2652,-37.4687,1.4233,-3.423,0.4944,2.3994,7.3415,-123.9628,-0.2549,-2.6984,50.0045,5.6488,2.1991,6,9.6,24,2509,48,98,12,189,NA,NA,NA,FALSE,-43.8,-6,-4.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,645277,"Ozzie Albies","/api/v1/people/645277",NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",5,"2023-05-01T23:13:45.202Z","2023-05-01T23:13:51.351Z",TRUE,"pitch","0a89e5a7-749b-40f0-8304-92121ae1b040",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3167,1.5899,NA,190.69,145.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Double","double","Ozzie Albies doubles (3) on a line drive to right fielder Starling Marte.",0,3,5,68,"top",9,"2023-05-01T23:12:57.525Z","2023-05-01T23:14:13.725Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.9,76,11,2,0.4545,6.6728,24.266,-40.6474,5.5256,-5.7621,-1.9332,3.4459,0.5764,-120.6674,2.9925,-2.8931,50.0048,5.7795,8.1202,12,10.8,24,2441,51,NA,NA,NA,NA,NA,NA,FALSE,-49.3,-9.4,-10.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",4,"2023-05-01T23:13:26.085Z","2023-05-01T23:13:31.830Z",TRUE,"pitch","0d35c58b-3904-4ba6-b4fa-b8af1ef52ae0",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.16,1.59,NA,110.92,168.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Double","double","Ozzie Albies doubles (3) on a line drive to right fielder Starling Marte.",0,3,5,68,"top",9,"2023-05-01T23:12:57.525Z","2023-05-01T23:14:13.725Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.2,85.2,5,2,0.4044,6.7933,29.5949,-11.1263,-3.3624,11.3312,0.1594,2.6072,8.3833,-135.434,-5.6198,-2.5393,50.0021,5.4872,-6.2457,20.4,2.4,24,2765,202,NA,NA,NA,NA,NA,NA,FALSE,-12.1,19.4,4.3,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",3,"2023-05-01T23:13:12.691Z","2023-05-01T23:13:18.957Z",TRUE,"pitch","76cdfc2e-eb78-445e-908a-35183549ea08",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.288,1.5651,NA,188.87,148.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Double","double","Ozzie Albies doubles (3) on a line drive to right fielder Starling Marte.",0,3,5,68,"top",9,"2023-05-01T23:12:57.525Z","2023-05-01T23:14:13.725Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.4,75.7,11,0.9,0.457,6.2389,23.8315,-41.9831,6.6738,-6.7433,-1.8855,3.347,0.2913,-119.988,3.0001,-2.8754,50.0046,5.8286,9.7041,13.2,12,24,2514,47,NA,NA,NA,NA,NA,NA,FALSE,-51.5,-11.2,-12.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",2,"2023-05-01T23:12:59.888Z","2023-05-01T23:13:04.301Z",TRUE,"pitch","d4b4c465-efe5-4509-9f51-1678495a22b9",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.0298,1.4505,NA,129.17,170.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Double","double","Ozzie Albies doubles (3) on a line drive to right fielder Starling Marte.",0,3,5,68,"top",9,"2023-05-01T23:12:57.525Z","2023-05-01T23:14:13.725Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.3,84.2,4,0.89,0.411,6.8484,26.4362,-14.948,0.0757,9.5612,-0.3193,2.517,6.1749,-132.8747,-5.1829,-2.6757,50.0029,5.5659,0.1362,4.8,3.6,24,2603,198,NA,NA,NA,NA,NA,NA,FALSE,-16.1,16.4,-1.3,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",0,"2023-05-01T23:11:57.507Z","2023-05-01T23:12:35.151Z",FALSE,"action",NA,NA,"Defensive Substitution: Luis Guillorme replaces third baseman Brett Baty, batting 8th, playing third base.","Defensive Sub",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,641645,"/api/v1/people/641645",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"5","Third Base","Infielder","3B","801","68","atBat","Double","double","Ozzie Albies doubles (3) on a line drive to right fielder Starling Marte.",0,3,5,68,"top",9,"2023-05-01T23:12:57.525Z","2023-05-01T23:14:13.725Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,683146,"/api/v1/people/683146",NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",1,"2023-05-01T23:12:35.151Z","2023-05-01T23:12:59.888Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,645277,"/api/v1/people/645277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"68","atBat","Double","double","Ozzie Albies doubles (3) on a line drive to right fielder Starling Marte.",0,3,5,68,"top",9,"2023-05-01T23:12:57.525Z","2023-05-01T23:14:13.725Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",4,"2023-05-01T23:10:09.535Z","2023-05-01T23:10:14.645Z",TRUE,"pitch","f86ccdc4-7447-456e-a8ad-4dc4d2b67c43",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.1731,1.5098,NA,83.31,193.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Francisco Alvarez called out on strikes.",0,3,5,67,"bottom",8,"2023-05-01T23:08:47.216Z","2023-05-01T23:10:14.645Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.8,76.7,14,0.9,0.4542,7.1589,22.5919,-33.0443,2.5725,-0.5915,0.884,1.6683,6.622,-120.4186,-2.5118,-2.2317,50.0017,5.6379,3.791,8.4,9.6,24,2018,89,NA,NA,NA,NA,NA,NA,TRUE,-41.3,-1.4,-6.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",3,"2023-05-01T23:09:50.589Z","2023-05-01T23:09:55.583Z",TRUE,"pitch","18794e8e-c833-4cb0-8b5a-3533ad09f601",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.2019,1.5099,NA,61.09,199.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Francisco Alvarez called out on strikes.",0,3,5,67,"bottom",8,"2023-05-01T23:08:47.216Z","2023-05-01T23:10:14.645Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,78.5,14,0.9,0.4433,7.214,24.2785,-30.6689,2.0162,0.9719,1.4669,1.4542,8.208,-123.4938,-3.8423,-2.1599,50.0027,5.6062,3.1164,8.4,8.4,24,2093,112,NA,NA,NA,NA,NA,NA,FALSE,-36.8,1.1,-5.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",1,"2023-05-01T23:09:28.074Z","2023-05-01T23:09:31.568Z",TRUE,"pitch","696f069c-66fd-4be1-af66-5ba4eb914e91",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.19,1.51,NA,118.1,170.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Francisco Alvarez called out on strikes.",0,3,5,67,"bottom",8,"2023-05-01T23:08:47.216Z","2023-05-01T23:10:14.645Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,85.6,5,0.91,0.3993,7.0382,34.2425,-7.8554,-6.8366,12.7962,-0.0287,2.5306,7.382,-137.851,-6.9608,-1.8693,50.0033,5.6379,-12.9932,49.2,3.6,24,2631,210,NA,NA,NA,NA,NA,NA,FALSE,-9.1,21.6,10.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",0,"2023-05-01T23:09:12.624Z","2023-05-01T23:09:17.815Z",TRUE,"pitch","7d791485-a535-4c2d-b224-3b02c08c9925",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2306,1.5099,NA,110.22,165.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Francisco Alvarez called out on strikes.",0,3,5,67,"bottom",8,"2023-05-01T23:08:47.216Z","2023-05-01T23:10:14.645Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,85.2,2,0.9,0.4007,7.083,34.8651,-7.3332,-8.6502,13.171,0.1779,2.6984,8.7157,-137.515,-6.6122,-1.9324,50.0007,5.6537,-16.3115,57.6,3.6,24,2574,210,NA,NA,NA,NA,NA,NA,FALSE,-8.6,22.3,13.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",2,"2023-05-01T23:09:40.437Z","2023-05-01T23:09:50.589Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,682626,"/api/v1/people/682626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Francisco Alvarez called out on strikes.",0,3,5,67,"bottom",8,"2023-05-01T23:08:47.216Z","2023-05-01T23:10:14.645Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",4,"2023-05-01T23:08:32.046Z","2023-05-01T23:08:45.687Z",TRUE,"pitch","bca60df8-d4f5-4f10-84c7-7eb022877601",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.58,1.67,NA,104.25,183.13,"fly_ball","medium","8",109.5,38.08,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Brett Baty flies out to center fielder Michael Harris II.",0,3,5,66,"bottom",8,"2023-05-01T23:06:47.855Z","2023-05-01T23:08:45.687Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,683146,"Brett Baty","/api/v1/people/683146","L","Left",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.1,9,0.89,0.3997,6.9299,30.5326,-9.8511,-8.0489,11.7387,0.3346,2.061,9.1804,-137.0758,-7.7108,-2.0135,50.0012,5.5844,-15.304,49.2,3.6,24,2605,215,97.8,30,400,NA,NA,NA,TRUE,-11,19.8,12.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592192,"Mark Canha","/api/v1/people/592192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",3,"2023-05-01T23:08:14.463Z","2023-05-01T23:08:19.663Z",TRUE,"pitch","fa084e2c-e746-4424-96ad-916b14bbd73f",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.489,1.6699,NA,85.43,187.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Brett Baty flies out to center fielder Michael Harris II.",0,3,5,66,"bottom",8,"2023-05-01T23:06:47.855Z","2023-05-01T23:08:45.687Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,683146,"Brett Baty","/api/v1/people/683146","L","Left",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,85.8,9,0.89,0.4017,7.378,30.2492,-10.1534,-7.3782,11.6963,0.8282,1.8845,10.3349,-136.3969,-7.992,-2.0529,50.0013,5.5543,-13.8896,44.4,3.6,24,2502,209,NA,NA,NA,NA,NA,NA,FALSE,-11.5,19.6,11.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592192,"Mark Canha","/api/v1/people/592192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",2,"2023-05-01T23:07:52.036Z","2023-05-01T23:07:57.598Z",TRUE,"pitch","37fb9710-3cfd-42c2-97e3-e0736d5068b1",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,0,1,NA,NA,3.5464,1.6699,NA,68.89,223.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Brett Baty flies out to center fielder Michael Harris II.",0,3,5,66,"bottom",8,"2023-05-01T23:06:47.855Z","2023-05-01T23:08:45.687Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,683146,"Brett Baty","/api/v1/people/683146","L","Left",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.7,14,0.9,0.3998,6.9753,28.4355,-9.5989,-6.2052,11.8627,1.262,0.58,11.0158,-136.6715,-11.4334,-2.0037,50.0061,5.4634,-11.8126,38.4,3.6,24,2393,213,NA,NA,NA,NA,NA,NA,FALSE,-11.6,19.3,9.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592192,"Mark Canha","/api/v1/people/592192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718361,"2023-05-01",1,"2023-05-01T23:07:29.906Z","2023-05-01T23:07:36.686Z",TRUE,"pitch","7e439ebb-afc6-41cc-a77c-913445b9c629",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,0,1,NA,NA,3.6613,1.6699,NA,87.6,231.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Brett Baty flies out to center fielder Michael Harris II.",0,3,5,66,"bottom",8,"2023-05-01T23:06:47.855Z","2023-05-01T23:08:45.687Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,683146,"Brett Baty","/api/v1/people/683146","L","Left",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.3,82.8,14,0.91,0.4212,6.8743,24.2179,-23.0826,-11.4149,5.2951,0.7714,0.2848,10.9283,-129.4892,-8.8992,-1.9982,50.0031,5.4999,-19.6012,36,7.2,24,1884,231,NA,NA,NA,NA,NA,NA,FALSE,-26.4,7.9,18.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592192,"Mark Canha","/api/v1/people/592192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
