"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717433,"2023-07-09",4,"2023-07-09T18:28:47.889Z","2023-07-09T18:28:51.946Z",TRUE,"pitch","b76ece15-975f-4fc2-9bfc-1e583477148e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.5159,1.6602,NA,104.92,217.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Strikeout","strikeout","Mike Tauchman strikes out swinging.",0,0,1,24,"top",4,"2023-07-09T18:26:23.453Z","2023-07-09T18:29:46.537Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.6,78.4,14,0.88,0.4412,6.3501,25.7999,-21.0838,-7.9218,7.1104,0.3169,0.791,6.4902,-124.3357,-7.3044,-1.3028,50.0037,5.5266,-12.3576,26.4,6,24,2319,223,NA,NA,NA,NA,NA,NA,FALSE,-26.3,11.3,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",2,"2023-07-09T18:28:21.103Z","2023-07-09T18:28:25.838Z",TRUE,"pitch","95a69eea-883d-47dc-bba9-78414c9daa52",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.41,1.66,NA,107.26,159.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Strikeout","strikeout","Mike Tauchman strikes out swinging.",0,0,1,24,"top",4,"2023-07-09T18:26:23.453Z","2023-07-09T18:29:46.537Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84.3,2,0.9,0.4094,5.9281,26.8613,-16.4052,-5.3765,8.6871,0.2556,2.9201,6.0062,-133.4272,-3.5077,-1.3188,50.0046,5.4235,-9.762,26.4,4.8,24,2442,222,NA,NA,NA,NA,NA,NA,FALSE,-17.2,15.2,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",1,"2023-07-09T18:28:04.643Z","2023-07-09T18:28:09.068Z",TRUE,"pitch","6767fe23-76aa-4fff-b822-c0a2fcf93b21",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.41,1.66,NA,121.82,154.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Strikeout","strikeout","Mike Tauchman strikes out swinging.",0,0,1,24,"top",4,"2023-07-09T18:26:23.453Z","2023-07-09T18:29:46.537Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.1,75.9,2,0.9,0.4595,5.1641,18.131,-28.8522,-0.2831,2.2971,-0.1263,3.1309,3.5384,-118.2596,-0.1864,-1.592,50.0023,5.8114,-0.4096,0,8.4,24,2776,200,NA,NA,NA,NA,NA,NA,FALSE,-36.4,4.3,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",0,"2023-07-09T18:27:54.124Z","2023-07-09T18:27:57.675Z",TRUE,"pitch","4e3ba285-d901-465e-9dba-b144cd68d174",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4631,1.6602,NA,187.2,160.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Strikeout","strikeout","Mike Tauchman strikes out swinging.",0,0,1,24,"top",4,"2023-07-09T18:26:23.453Z","2023-07-09T18:29:46.537Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,84.2,11,0.89,0.4115,5.4474,24.4565,-17.8838,-6.1529,7.9393,-1.8416,2.8928,1.7848,-132.3753,-3.4717,-1.7192,50.0041,5.5073,-11.0771,30,4.8,24,2459,227,NA,NA,NA,NA,NA,NA,FALSE,-18.7,13.9,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",3,"2023-07-09T18:28:35.233Z","2023-07-09T18:28:47.889Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,643565,"/api/v1/people/643565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"24","atBat","Strikeout","strikeout","Mike Tauchman strikes out swinging.",0,0,1,24,"top",4,"2023-07-09T18:26:23.453Z","2023-07-09T18:29:46.537Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",2,"2023-07-09T18:25:35.837Z","2023-07-09T18:25:47.568Z",TRUE,"pitch","db2d6d86-a94f-4883-b114-cac5148e088a",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.1,1.46,NA,139.9,188.82,"popup","medium","5",100.54,166.01,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Pop Out","field_out","Billy McKinney pops out to third baseman Patrick Wisdom.",0,0,1,23,"bottom",3,"2023-07-09T18:25:15.179Z","2023-07-09T18:25:47.568Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,641856,"Billy McKinney","/api/v1/people/641856","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Chicago Cubs",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.1,75.5,7,0.9,0.4618,5.4238,19.5372,-25.8989,-7.3288,4.3934,-0.6009,1.8504,6.179,-117.9735,-4.2645,-2.2845,50.0037,6.031,-10.4739,19.2,8.4,24,2181,225,77.4,71,125,NA,NA,NA,TRUE,-33.8,7.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",1,"2023-07-09T18:25:17.458Z","2023-07-09T18:25:21.266Z",TRUE,"pitch","2c36b83a-50ff-4449-8e6c-cf5e83c56abf",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0739,1.4601,NA,193.65,166.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Pop Out","field_out","Billy McKinney pops out to third baseman Patrick Wisdom.",0,0,1,23,"bottom",3,"2023-07-09T18:25:15.179Z","2023-07-09T18:25:47.568Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,641856,"Billy McKinney","/api/v1/people/641856","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Chicago Cubs",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.7,74.2,11,0.9,0.4661,5.409,22.3835,-27.3879,-8.1264,3.4195,-2.011,2.6606,3.6024,-117.539,-2.1006,-2.5082,50.0001,6.1101,-11.3629,21.6,8.4,24,2109,225,NA,NA,NA,NA,NA,NA,FALSE,-36,6,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",0,"2023-07-09T18:24:28.730Z","2023-07-09T18:25:17.458Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"23","atBat","Pop Out","field_out","Billy McKinney pops out to third baseman Patrick Wisdom.",0,0,1,23,"bottom",3,"2023-07-09T18:25:15.179Z","2023-07-09T18:25:47.568Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,641856,"Billy McKinney","/api/v1/people/641856","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",7,"2023-07-09T18:23:51.555Z","2023-07-09T18:24:03.070Z",TRUE,"pitch","e8275c1f-f754-43ad-b741-24c2e63ddc77",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,2,NA,NA,3.37,1.65,NA,146.36,173.2,"ground_ball","medium","4",142.97,141.17,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Single","single","Josh Donaldson singles on a ground ball to shortstop Nico Hoerner, deflected by second baseman Christopher Morel. Harrison Bader to 3rd.",0,0,1,22,"bottom",3,"2023-07-09T18:21:46.799Z","2023-07-09T18:24:03.070Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,518626,"Josh Donaldson","/api/v1/people/518626","R","Right",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.5,81.4,4,0.93,0.4276,5.6067,22.6057,-26.9573,-6.4283,3.1304,-0.7701,2.4287,6.0114,-127.4003,-3.653,-2.3087,50.0062,5.9779,-10.7233,19.2,7.2,24,2064,208,84.8,-9,15,NA,NA,NA,FALSE,-30.1,5.2,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,518626,"Josh Donaldson","/api/v1/people/518626",NA,NA,NA,664056,"Harrison Bader","/api/v1/people/664056",NA,NA,NA,NA
717433,"2023-07-09",6,"2023-07-09T18:23:29.426Z","2023-07-09T18:23:34.142Z",TRUE,"pitch","9b583954-d94e-402c-931d-1f79afc0adbc",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,2,NA,NA,3.4231,1.6502,NA,53.92,222.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Single","single","Josh Donaldson singles on a ground ball to shortstop Nico Hoerner, deflected by second baseman Christopher Morel. Harrison Bader to 3rd.",0,0,1,22,"bottom",3,"2023-07-09T18:21:46.799Z","2023-07-09T18:24:03.070Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,518626,"Josh Donaldson","/api/v1/people/518626","R","Right",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Chicago Cubs",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.3,74.4,14,0.91,0.4693,5.5049,20.793,-23.0742,-3.7092,6.5919,1.6548,0.6048,9.8557,-116.4683,-7.1436,-2.14,50.0043,5.8776,-5.123,8.4,7.2,24,2125,226,NA,NA,NA,NA,NA,NA,FALSE,-32.2,10.4,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",5,"2023-07-09T18:23:11.794Z","2023-07-09T18:23:16.152Z",TRUE,"pitch","8be4cbc1-175b-45c4-b40a-a2b741b37802",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4759,1.6502,NA,175.32,175.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Single","single","Josh Donaldson singles on a ground ball to shortstop Nico Hoerner, deflected by second baseman Christopher Morel. Harrison Bader to 3rd.",0,0,1,22,"bottom",3,"2023-07-09T18:21:46.799Z","2023-07-09T18:24:03.070Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,518626,"Josh Donaldson","/api/v1/people/518626","R","Right",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88,81.4,13,0.93,0.4261,5.7404,24.2935,-28.309,-7.1914,2.3037,-1.5299,2.3417,4.6153,-128.1094,-3.6299,-2.4125,50.0018,5.9685,-12.0576,21.6,7.2,24,2048,213,NA,NA,NA,NA,NA,NA,FALSE,-31.4,3.6,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",4,"2023-07-09T18:22:53.572Z","2023-07-09T18:22:57.335Z",TRUE,"pitch","b7e1a0e5-86b9-4e9c-94d7-ef8761f0180b",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.37,1.65,NA,98.55,173.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Single","single","Josh Donaldson singles on a ground ball to shortstop Nico Hoerner, deflected by second baseman Christopher Morel. Harrison Bader to 3rd.",0,0,1,22,"bottom",3,"2023-07-09T18:21:46.799Z","2023-07-09T18:24:03.070Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,518626,"Josh Donaldson","/api/v1/people/518626","R","Right",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Chicago Cubs",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.3,72.5,6,0.91,0.4761,5.4422,22.2594,-22.839,-3.4255,6.9693,0.484,2.4169,7.2421,-115.2288,-3.2836,-2.2604,50.0006,6.0772,-4.5868,8.4,7.2,24,2002,226,NA,NA,NA,NA,NA,NA,FALSE,-31.7,12,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",2,"2023-07-09T18:22:20.161Z","2023-07-09T18:22:28.176Z",TRUE,"pitch","6bffd8e4-fbf2-4140-ae71-ca266587f8b1",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4231,1.6502,NA,57.91,196.43,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"22","atBat","Single","single","Josh Donaldson singles on a ground ball to shortstop Nico Hoerner, deflected by second baseman Christopher Morel. Harrison Bader to 3rd.",0,0,1,22,"bottom",3,"2023-07-09T18:21:46.799Z","2023-07-09T18:24:03.070Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,518626,"Josh Donaldson","/api/v1/people/518626","R","Right",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Chicago Cubs",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.4,73.1,14,0.92,0.4754,5.5372,21.2233,-23.439,-4.5646,6.4981,1.5502,1.5684,9.5989,-115.1699,-4.8923,-2.0771,50.004,5.9849,-6.1382,10.8,7.2,24,1947,228,NA,NA,NA,NA,NA,NA,FALSE,-32.9,10.8,5.9,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",1,"2023-07-09T18:21:49.131Z","2023-07-09T18:21:53.397Z",TRUE,"pitch","e639ee83-cb5a-4382-aefc-6f84cade86e4",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.37,1.65,NA,123.63,189.03,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"22","atBat","Single","single","Josh Donaldson singles on a ground ball to shortstop Nico Hoerner, deflected by second baseman Christopher Morel. Harrison Bader to 3rd.",0,0,1,22,"bottom",3,"2023-07-09T18:21:46.799Z","2023-07-09T18:24:03.070Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,518626,"Josh Donaldson","/api/v1/people/518626","R","Right",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",86.7,79.8,8,0.91,0.4341,5.5596,25.0082,-25.272,-8.4798,4.2799,-0.174,1.8424,7.8148,-126.0613,-5.0975,-2.2087,50.0048,5.9243,-13.6848,25.2,7.2,24,2130,212,NA,NA,NA,NA,NA,NA,FALSE,-29.5,6.8,13.7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",0,"2023-07-09T18:21:33.264Z","2023-07-09T18:21:36.309Z",FALSE,"pickoff","cbaa424f-5215-4270-a8f8-5e1858e669fc",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Single","single","Josh Donaldson singles on a ground ball to shortstop Nico Hoerner, deflected by second baseman Christopher Morel. Harrison Bader to 3rd.",0,0,1,22,"bottom",3,"2023-07-09T18:21:46.799Z","2023-07-09T18:24:03.070Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,518626,"Josh Donaldson","/api/v1/people/518626","R","Right",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",3,"2023-07-09T18:22:31.148Z","2023-07-09T18:22:53.572Z",FALSE,"action",NA,NA,"Harrison Bader steals (8) 2nd base.","Stolen Base 2B",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,2,664056,"/api/v1/people/664056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6bffd8e4-fbf2-4140-ae71-ca266587f8b1","stolen_base_2b",NA,NA,NA,NA,NA,NA,"22","atBat","Single","single","Josh Donaldson singles on a ground ball to shortstop Nico Hoerner, deflected by second baseman Christopher Morel. Harrison Bader to 3rd.",0,0,1,22,"bottom",3,"2023-07-09T18:21:46.799Z","2023-07-09T18:24:03.070Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,518626,"Josh Donaldson","/api/v1/people/518626","R","Right",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
