"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717367,"2023-07-18",1,"2023-07-18T00:28:55.537Z","2023-07-18T00:28:59.682Z",TRUE,"pitch","086c20e1-f812-4a42-9c91-22dfb6248f87",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.37,1.64,NA,97.78,165.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Adolis Garcia strikes out swinging.",0,2,0,12,"bottom",2,"2023-07-18T00:27:28.672Z","2023-07-18T00:29:14.746Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,666969,"Adolis García","/api/v1/people/666969","R","Right",663556,"Shane McClanahan","/api/v1/people/663556","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.3,77.6,6,0.9,0.4463,6.713,24.3949,-38.9178,0.2873,-4.422,0.5042,2.7232,-1.8121,-122.7478,-0.3217,1.2148,50.0026,6.1707,0.4385,0,10.8,24,2469,312,NA,NA,NA,NA,NA,NA,FALSE,-46.3,-7.8,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA
717367,"2023-07-18",0,"2023-07-18T00:28:42.742Z","2023-07-18T00:28:46.105Z",TRUE,"pitch","3e82798c-9a02-4816-b825-35a8947767e1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3811,1.4847,NA,124.74,197.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Adolis Garcia strikes out swinging.",0,2,0,12,"bottom",2,"2023-07-18T00:27:28.672Z","2023-07-18T00:29:14.746Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,666969,"Adolis García","/api/v1/people/666969","R","Right",663556,"Shane McClanahan","/api/v1/people/663556","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.5,8,0.9,0.3934,6.8511,32.7895,-10.364,6.4899,11.1245,-0.2031,1.5167,-5.2645,-139.4762,-10.3612,0.8702,50.0062,5.9738,12.7273,42,3.6,24,2266,144,NA,NA,NA,NA,NA,NA,FALSE,-11.9,18,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA
717367,"2023-07-18",1,"2023-07-18T00:26:06.888Z","2023-07-18T00:26:11.263Z",TRUE,"pitch","70612e0a-abca-43e1-8708-cc3fbcb8a1f7",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.54,1.73,NA,109.49,171.47,"line_drive","medium","5",81.24,154.71,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Lineout","field_out","Christian Bethancourt lines out to third baseman Josh Jung.",0,2,0,11,"top",2,"2023-07-18T00:25:30.381Z","2023-07-18T00:26:11.263Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.7,75.7,5,0.91,0.4563,6.453,24.5776,-34.9973,1.14,-1.9361,0.197,2.4928,5.5743,-120.3083,0.1224,-2.3036,50.0041,5.5578,1.6605,4.8,9.6,24,2410,73,94.7,10,160,NA,NA,NA,TRUE,-43.3,-3.2,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA
717367,"2023-07-18",0,"2023-07-18T00:25:53.700Z","2023-07-18T00:25:56.700Z",TRUE,"pitch","ca3c79a1-36c2-4366-b96f-813dc3404cf3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.387,1.73,NA,48.23,195.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Lineout","field_out","Christian Bethancourt lines out to third baseman Josh Jung.",0,2,0,11,"top",2,"2023-07-18T00:25:30.381Z","2023-07-18T00:26:11.263Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.1,76.3,14,0.9,0.4546,6.605,24.7389,-34.0967,0.5551,-1.3103,1.8041,1.5978,8.8381,-120.7412,-2.0926,-1.9844,50.003,5.4923,0.8132,3.6,9.6,24,2442,65,NA,NA,NA,NA,NA,NA,FALSE,-42.5,-2.6,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA
717367,"2023-07-18",3,"2023-07-18T00:25:26.791Z","2023-07-18T00:25:30.555Z",TRUE,"pitch","2d4c5f6b-3fe2-4b09-9831-9a61392e2c5c",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,1,NA,NA,3.459,1.63,NA,99.21,158.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Taylor Walls called out on strikes.",0,2,0,10,"top",2,"2023-07-18T00:24:13.274Z","2023-07-18T00:25:30.555Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,670764,"Taylor Walls","/api/v1/people/670764","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,83.9,3,0.94,0.41,6.4759,29.5575,-23.321,-10.0747,4.8998,0.4666,2.9826,10.0762,-133.7216,-2.1091,-2.0462,50.0014,5.4593,-18.1957,33.6,6,24,2168,223,NA,NA,NA,NA,NA,NA,TRUE,-23.9,8.6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA
717367,"2023-07-18",2,"2023-07-18T00:25:11.867Z","2023-07-18T00:25:15.281Z",TRUE,"pitch","c5987ad8-ac4c-44bd-8878-9695e1de7ef7",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.5031,1.641,NA,110.18,197.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Taylor Walls called out on strikes.",0,2,0,10,"top",2,"2023-07-18T00:24:13.274Z","2023-07-18T00:25:30.555Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,670764,"Taylor Walls","/api/v1/people/670764","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.9,83.9,8,0.94,0.411,6.8237,29.1784,-21.7838,-10.3319,5.782,0.179,1.5249,9.633,-133.361,-5.9505,-2.1408,50.0058,5.3606,-18.5791,36,6,24,2058,222,NA,NA,NA,NA,NA,NA,FALSE,-23.3,9.2,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA
717367,"2023-07-18",1,"2023-07-18T00:24:58.345Z","2023-07-18T00:25:01.739Z",TRUE,"pitch","bc6a493f-7918-4aa5-b632-1d7144cd7c73",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.481,1.63,NA,166.21,174.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Taylor Walls called out on strikes.",0,2,0,10,"top",2,"2023-07-18T00:24:13.274Z","2023-07-18T00:25:30.555Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,670764,"Taylor Walls","/api/v1/people/670764","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,83.3,13,0.94,0.4129,6.3651,29.6274,-24.6836,-9.888,4.2055,-1.291,2.3698,5.6989,-132.8731,-3.0914,-2.1838,50.001,5.3504,-17.6019,32.4,7.2,24,2059,215,NA,NA,NA,NA,NA,NA,FALSE,-25.8,7.1,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA
717367,"2023-07-18",0,"2023-07-18T00:24:45.084Z","2023-07-18T00:24:48.996Z",TRUE,"pitch","8421158c-2463-4c95-ab44-aed88380ab09",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4259,1.63,NA,142.56,152.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Taylor Walls called out on strikes.",0,2,0,10,"top",2,"2023-07-18T00:24:13.274Z","2023-07-18T00:25:30.555Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,670764,"Taylor Walls","/api/v1/people/670764","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.5,70.4,1,0.91,0.4896,6.3919,23.5347,-45.3208,5.0567,-10.4124,-0.6704,3.2112,2.1012,-112.5744,4.5297,-2.2775,50.0028,5.8097,6.3842,8.4,14.4,24,2067,33,NA,NA,NA,NA,NA,NA,FALSE,-63.4,-17,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA
717367,"2023-07-18",5,"2023-07-18T00:24:00.307Z","2023-07-18T00:24:24.554Z",TRUE,"pitch","4a91a221-7302-4ac3-ba96-b860d52260e9",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,1,NA,NA,3.79,1.84,NA,89.74,156.53,"fly_ball","medium","8",163.22,41.99,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Home Run","home_run","Josh Lowe homers (13) on a fly ball to center field.",1,2,0,9,"top",2,"2023-07-18T00:22:42.051Z","2023-07-18T00:24:24.554Z",TRUE,TRUE,FALSE,FALSE,75,2,2,1,666139,"Josh Lowe","/api/v1/people/666139","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,84.8,6,0.75,0.4075,6.6042,27.0063,-17.7496,-4.2231,7.8727,0.7152,3.0464,8.7795,-134.0384,-3.1641,-2.0435,50.0058,5.4984,-7.7418,18,4.8,24,2143,218,98.9,31,399,NA,NA,NA,FALSE,-18.2,13.8,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA
717367,"2023-07-18",3,"2023-07-18T00:23:41.481Z","2023-07-18T00:23:44.564Z",TRUE,"pitch","ee53e4d9-1ad5-4d89-b94e-55689c1dab05",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.79,1.84,NA,110.27,153.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Home Run","home_run","Josh Lowe homers (13) on a fly ball to center field.",1,2,0,9,"top",2,"2023-07-18T00:22:42.051Z","2023-07-18T00:24:24.554Z",TRUE,TRUE,FALSE,FALSE,75,2,2,1,666139,"Josh Lowe","/api/v1/people/666139","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.8,83.6,5,0.88,0.4135,6.7435,26.4511,-21.6067,0.0165,5.9373,0.1766,3.1485,6.4617,-132.1463,-1.8015,-2.2959,50.0047,5.4161,0.0276,3.6,4.8,24,2219,199,NA,NA,NA,NA,NA,NA,FALSE,-22.4,10.6,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA
717367,"2023-07-18",2,"2023-07-18T00:23:27.773Z","2023-07-18T00:23:32.217Z",TRUE,"pitch","e407def2-3618-4045-931c-f58ce830e87e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.7681,1.84,NA,83.9,156.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Home Run","home_run","Josh Lowe homers (13) on a fly ball to center field.",1,2,0,9,"top",2,"2023-07-18T00:22:42.051Z","2023-07-18T00:24:24.554Z",TRUE,TRUE,FALSE,FALSE,75,2,2,1,666139,"Josh Lowe","/api/v1/people/666139","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,84,12,0.71,0.4113,6.4863,27.1216,-19.8803,-4.1487,6.8349,0.8685,3.0558,8.9444,-132.9056,-2.6784,-1.9937,50.0002,5.5121,-7.46,15.6,4.8,24,2188,216,NA,NA,NA,NA,NA,NA,FALSE,-20.6,12,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA
717367,"2023-07-18",1,"2023-07-18T00:23:14.613Z","2023-07-18T00:23:17.613Z",TRUE,"pitch","d7dac508-14b2-4299-a250-7c92b0d911cb",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.79,1.84,NA,108.18,147.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Home Run","home_run","Josh Lowe homers (13) on a fly ball to center field.",1,2,0,9,"top",2,"2023-07-18T00:22:42.051Z","2023-07-18T00:24:24.554Z",TRUE,TRUE,FALSE,FALSE,75,2,2,1,666139,"Josh Lowe","/api/v1/people/666139","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.2,82.2,2,0.9,0.4207,6.7127,25.6373,-24.065,0.7798,4.7173,0.2315,3.388,6.1057,-129.8819,-0.6997,-2.2451,50.0025,5.481,1.3398,6,6,24,2222,192,NA,NA,NA,NA,NA,NA,FALSE,-25.6,8.6,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA
717367,"2023-07-18",0,"2023-07-18T00:23:02.869Z","2023-07-18T00:23:05.869Z",TRUE,"pitch","a6c5dd94-ff86-4417-adad-7079d464b0e4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.7242,1.84,NA,166.51,155.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Home Run","home_run","Josh Lowe homers (13) on a fly ball to center field.",1,2,0,9,"top",2,"2023-07-18T00:22:42.051Z","2023-07-18T00:24:24.554Z",TRUE,TRUE,FALSE,FALSE,75,2,2,1,666139,"Josh Lowe","/api/v1/people/666139","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.6,70.9,11,0.91,0.4874,6.3394,22.7676,-44.8274,5.2124,-9.9172,-1.299,3.0737,1.2356,-112.8765,4.0535,-2.5321,50.0043,5.8032,6.6484,8.4,14.4,24,2138,34,NA,NA,NA,NA,NA,NA,FALSE,-62.3,-16.4,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA
717367,"2023-07-18",4,"2023-07-18T00:23:48.695Z","2023-07-18T00:24:00.307Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,666139,"/api/v1/people/666139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"9","atBat","Home Run","home_run","Josh Lowe homers (13) on a fly ball to center field.",1,2,0,9,"top",2,"2023-07-18T00:22:42.051Z","2023-07-18T00:24:24.554Z",TRUE,TRUE,FALSE,FALSE,75,2,2,1,666139,"Josh Lowe","/api/v1/people/666139","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA
717367,"2023-07-18",3,"2023-07-18T00:22:35.836Z","2023-07-18T00:22:39.042Z",TRUE,"pitch","91a15934-2e11-4f98-a7a4-ee2832e8f274",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.41,1.64,NA,60.54,225.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Jose Siri strikes out swinging.",0,1,0,8,"top",2,"2023-07-18T00:20:23.150Z","2023-07-18T00:22:39.042Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,642350,"Jose Siri","/api/v1/people/642350","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.8,77.9,14,0.9,0.449,6.4676,22.6336,-34.7123,-0.3305,-1.6865,1.4811,0.5031,8.6348,-121.7135,-4.6799,-2.0609,50.0003,5.4381,-0.4997,1.2,9.6,24,2400,35,NA,NA,NA,NA,NA,NA,TRUE,-42.8,-3.8,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA
717367,"2023-07-18",2,"2023-07-18T00:22:19.960Z","2023-07-18T00:22:23.659Z",TRUE,"pitch","36dd264e-2cd3-4e71-9cd1-fcb4de5af5cf",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.41,1.64,NA,107.01,196.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Jose Siri strikes out swinging.",0,1,0,8,"top",2,"2023-07-18T00:20:23.150Z","2023-07-18T00:22:39.042Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,642350,"Jose Siri","/api/v1/people/642350","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.6,79.4,8,0.9,0.4357,6.4174,25.4235,-27.9027,-10.0649,2.6697,0.262,1.5842,9.3287,-125.7084,-3.8148,-2.1889,50.0037,5.3859,-16.1135,26.4,8.4,24,1795,248,NA,NA,NA,NA,NA,NA,FALSE,-32.5,4.2,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA
