"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717460,"2023-07-07",4,"2023-07-07T23:09:31.374Z","2023-07-07T23:09:37.024Z",TRUE,"pitch","9558d0b2-ff33-410a-a5c9-fa41f00a271e",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,0,NA,NA,3.4302,1.6502,NA,69.2,206.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Walk","walk","Orlando Arcia walks.",0,0,1,15,"top",3,"2023-07-07T23:08:32.264Z","2023-07-07T23:09:37.024Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.7,14,0.9,0.3937,7.8474,31.8654,-9.8986,-1.5391,11.3682,1.2539,1.1908,8.7398,-139.2352,-10.5414,-1.7286,50.0052,5.6856,-3.0182,4.8,2.4,24,2544,199,NA,NA,NA,NA,NA,NA,FALSE,-11.5,18.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,606115,"Orlando Arcia","/api/v1/people/606115",NA,NA,NA,NA,NA,NA
717460,"2023-07-07",3,"2023-07-07T23:09:13.896Z","2023-07-07T23:09:17.449Z",TRUE,"pitch","2089d99b-78ae-4940-98d5-01e77c79ddc7",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.4877,1.6753,NA,56.3,234.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Walk","walk","Orlando Arcia walks.",0,0,1,15,"top",3,"2023-07-07T23:08:32.264Z","2023-07-07T23:09:37.024Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.3,84.8,14,0.9,0.412,7.5914,26.338,-26.5938,0.4748,3.1136,1.5926,0.169,8.9316,-132.5614,-9.1836,-1.8717,50.0054,5.5969,0.8501,4.8,6,24,2709,194,NA,NA,NA,NA,NA,NA,FALSE,-28.8,4,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717460,"2023-07-07",2,"2023-07-07T23:08:57.733Z","2023-07-07T23:09:01.044Z",TRUE,"pitch","c0fa7043-94e0-4ad2-9c16-8b6d3f466bb9",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.4624,1.6502,NA,106.47,196.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Walk","walk","Orlando Arcia walks.",0,0,1,15,"top",3,"2023-07-07T23:08:32.264Z","2023-07-07T23:09:37.024Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,88.7,9,0.9,0.3885,7.0886,33.1649,-10.86,-2.1018,10.5992,0.2764,1.5478,6.3904,-141.1576,-9.5385,-1.7472,50.0039,5.677,-4.2275,12,2.4,24,2447,200,NA,NA,NA,NA,NA,NA,FALSE,-11.9,17.3,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717460,"2023-07-07",1,"2023-07-07T23:08:44.725Z","2023-07-07T23:08:48.282Z",TRUE,"pitch","fc5be3c8-f060-4a6f-9fb7-da1dd49fa746",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.614,1.7508,NA,130.24,136.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Walk","walk","Orlando Arcia walks.",0,0,1,15,"top",3,"2023-07-07T23:08:32.264Z","2023-07-07T23:09:37.024Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.4,82.2,11,0.9,0.4202,6.7686,26.4409,-29.0509,1.7984,1.8103,-0.3472,3.7932,3.7264,-130.1735,0.0819,-2.0288,50.0006,5.9544,3.0952,7.2,7.2,24,2754,145,NA,NA,NA,NA,NA,NA,FALSE,-30.6,3.5,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717460,"2023-07-07",0,"2023-07-07T23:08:32.264Z","2023-07-07T23:08:35.623Z",TRUE,"pitch","509e0966-9072-4a96-adc6-d724f99f86f0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6392,1.8264,NA,80.83,173.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Walk","walk","Orlando Arcia walks.",0,0,1,15,"top",3,"2023-07-07T23:08:32.264Z","2023-07-07T23:09:37.024Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.4,82.6,14,0.9,0.4201,7.4336,25.9946,-30.0929,1.1238,1.2075,0.9488,2.4271,7.1202,-130.122,-2.8874,-1.9632,50.0027,5.819,1.9363,6,7.2,24,2671,117,NA,NA,NA,NA,NA,NA,FALSE,-32.3,1.8,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717460,"2023-07-07",0,"2023-07-07T23:05:53.662Z","2023-07-07T23:06:00.402Z",TRUE,"pitch","861b8c19-d1b7-48cf-9e87-99d46f1f2b9a",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.42,1.65,NA,121.68,165.11,"ground_ball","medium","4",137.36,139.54,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Forceout","force_out","Jose Siri grounds into a force out, fielded by second baseman Ozzie Albies. Brandon Lowe out at 2nd.",0,0,1,14,"bottom",2,"2023-07-07T23:05:39.081Z","2023-07-07T23:06:00.402Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,642350,"Jose Siri","/api/v1/people/642350","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.6,5,0.86,0.3982,6.0082,29.521,-22.6831,-6.223,4.9515,-0.1228,2.7285,7.3289,-137.3847,-2.736,-2.0125,50.0052,5.2736,-11.9357,24,4.8,24,2343,235,104.8,4,94,NA,NA,NA,TRUE,-22,8.6,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717460,"2023-07-07",4,"2023-07-07T23:05:24.468Z","2023-07-07T23:05:27.468Z",TRUE,"pitch","7e5b84b0-e634-4943-8117-edd8643da445",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.22,1.55,NA,103.28,188.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Isaac Paredes strikes out swinging.",0,0,1,13,"bottom",2,"2023-07-07T23:03:35.513Z","2023-07-07T23:05:27.468Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Atlanta Braves","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.9,75.3,9,0.9,0.4603,5.8569,24.1187,-35.928,7.8042,-2.617,0.3599,1.8452,3.8038,-119.2572,-0.2278,-2.2727,50.005,5.1978,11.1799,18,10.8,24,3052,60,NA,NA,NA,NA,NA,NA,TRUE,-45.4,-4.6,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,664040,"Brandon Lowe","/api/v1/people/664040",NA,NA,NA,NA,NA,NA
717460,"2023-07-07",3,"2023-07-07T23:05:03.572Z","2023-07-07T23:05:07.143Z",TRUE,"pitch","7148cd6b-2537-43c3-896a-713e22fb09b0",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2604,1.5495,NA,66.37,179.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Isaac Paredes strikes out swinging.",0,0,1,13,"bottom",2,"2023-07-07T23:03:35.513Z","2023-07-07T23:05:27.468Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.9,14,0.91,0.3971,6.1065,30.1998,-17.2908,-7.9275,7.7236,1.3284,2.2128,11.6487,-137.8402,-4.8313,-1.9195,50.0059,5.1533,-15.2825,34.8,4.8,24,2292,237,NA,NA,NA,NA,NA,NA,FALSE,-17.3,13.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717460,"2023-07-07",2,"2023-07-07T23:04:39.947Z","2023-07-07T23:04:42.947Z",TRUE,"pitch","f05e17b3-4ca3-4b43-84ab-79a3bf1afbd9",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,1,NA,NA,3.1594,1.4741,NA,39.33,222.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Isaac Paredes strikes out swinging.",0,0,1,13,"bottom",2,"2023-07-07T23:03:35.513Z","2023-07-07T23:05:27.468Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Atlanta Braves","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.7,74.8,14,0.91,0.4646,5.9471,26.5528,-40.9019,8.2381,-6.224,2.0376,0.5958,7.2332,-118.7272,-1.6232,-2.1389,50.0038,5.0727,11.5488,16.8,12,24,3132,59,NA,NA,NA,NA,NA,NA,FALSE,-53,-11.4,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717460,"2023-07-07",1,"2023-07-07T23:04:16.110Z","2023-07-07T23:04:19.110Z",TRUE,"pitch","43a3ed3b-acbc-48e3-a1dc-8674e4309c1d",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.22,1.55,NA,86.33,206.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Isaac Paredes strikes out swinging.",0,0,1,13,"bottom",2,"2023-07-07T23:03:35.513Z","2023-07-07T23:05:27.468Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Atlanta Braves","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.6,75.7,14,0.9,0.4579,5.9472,26.147,-41.5377,7.3118,-6.4861,0.8045,1.213,4.9014,-120.2119,-0.631,-2.2198,50.0016,5.2085,10.5589,15.6,12,24,3092,60,NA,NA,NA,NA,NA,NA,FALSE,-52.1,-11.5,-14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717460,"2023-07-07",0,"2023-07-07T23:03:56.986Z","2023-07-07T23:03:59.986Z",TRUE,"pitch","138716af-c3fe-4070-923f-177c72535e6a",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.22,1.55,NA,104.18,183.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Isaac Paredes strikes out swinging.",0,0,1,13,"bottom",2,"2023-07-07T23:03:35.513Z","2023-07-07T23:05:27.468Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Atlanta Braves","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.3,81.6,9,0.92,0.4248,6.4317,24.5556,-24.0775,-0.6675,4.7977,0.3363,2.0416,6.7324,-128.5326,-3.081,-2.2208,50.0025,5.1085,-1.1278,0,6,24,2542,220,NA,NA,NA,NA,NA,NA,FALSE,-26.5,8.3,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717460,"2023-07-07",3,"2023-07-07T23:03:23.611Z","2023-07-07T23:03:29.216Z",TRUE,"pitch","c5548967-3eb4-41eb-a990-67d6f8a3fba6",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,1,NA,NA,3.2604,1.5244,NA,153.04,163.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Walk","walk","Brandon Lowe walks.",0,0,1,12,"bottom",2,"2023-07-07T23:02:25.728Z","2023-07-07T23:03:29.216Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.2,11,0.9,0.3979,6.2215,32.2979,-19.3295,-11.3968,6.701,-0.9456,2.7767,7.0518,-137.959,-3.1239,-2.0617,50.0014,5.2353,-21.8437,45.6,6,24,2386,238,NA,NA,NA,NA,NA,NA,FALSE,-19,11.6,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,664040,"Brandon Lowe","/api/v1/people/664040",NA,NA,NA,NA,NA,NA
717460,"2023-07-07",2,"2023-07-07T23:03:09.752Z","2023-07-07T23:03:13.121Z",TRUE,"pitch","1b381cfb-b1df-41fb-952b-08a14ce1023a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.3866,1.5747,NA,154.38,196.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Walk","walk","Brandon Lowe walks.",0,0,1,12,"bottom",2,"2023-07-07T23:02:25.728Z","2023-07-07T23:03:29.216Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Atlanta Braves","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.4,79.1,13,0.91,0.4364,6.0596,26.27,-31.9271,-11.8387,0.1573,-0.9806,1.5782,6.6207,-125.6656,-2.3921,-2.1159,50.0039,5.1446,-18.8717,28.8,9.6,24,2280,266,NA,NA,NA,NA,NA,NA,FALSE,-36.8,0,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717460,"2023-07-07",1,"2023-07-07T23:02:56.222Z","2023-07-07T23:02:59.380Z",TRUE,"pitch","b5863195-364e-4e9a-b288-308acd56abbb",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.4371,1.625,NA,162.22,152.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Walk","walk","Brandon Lowe walks.",0,0,1,12,"bottom",2,"2023-07-07T23:02:25.728Z","2023-07-07T23:03:29.216Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.2,11,0.91,0.397,6.0089,33.7912,-16.9235,-10.5126,7.9325,-1.1864,3.207,5.9855,-138.4887,-2.6145,-2.0211,50.0062,5.3087,-20.2215,46.8,6,24,2428,239,NA,NA,NA,NA,NA,NA,FALSE,-16.4,13.9,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717460,"2023-07-07",0,"2023-07-07T23:02:41.466Z","2023-07-07T23:02:44.466Z",TRUE,"pitch","602ea88f-79ee-4aee-8cda-bb769c32a55f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4624,1.5998,NA,225.93,144.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Walk","walk","Brandon Lowe walks.",0,0,1,12,"bottom",2,"2023-07-07T23:02:25.728Z","2023-07-07T23:03:29.216Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.6,11,0.9,0.3963,5.9344,32.1284,-21.3797,-9.6394,5.5841,-2.8577,3.4799,2.0315,-138.4364,-1.0783,-2.351,50.0017,5.3114,-18.6284,39.6,6,24,2345,237,NA,NA,NA,NA,NA,NA,FALSE,-20.3,10.1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717460,"2023-07-07",1,"2023-07-07T23:02:07.323Z","2023-07-07T23:02:15.469Z",TRUE,"pitch","a2dee234-5e9a-472a-a257-2a328061c69e",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.29,1.52,NA,141.14,180.5,"ground_ball","medium","6",101.05,149.83,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Harold Ramirez grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",0,0,1,11,"bottom",2,"2023-07-07T23:01:39.370Z","2023-07-07T23:02:15.469Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Atlanta Braves","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.8,75,4,0.91,0.4612,5.8074,24.3584,-41.1104,6.8579,-6.2716,-0.6333,2.1586,1.9773,-119.0685,1.383,-2.3667,50.0002,5.3102,9.7762,14.4,12,24,3093,65,99.6,-15,9,NA,NA,NA,TRUE,-51.7,-10.7,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
