"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716621,"2023-09-12",3,"2023-09-12T23:12:07.734Z","2023-09-12T23:12:11.336Z",TRUE,"pitch","db9ba3b9-ca2c-40e8-bfe3-9dd74e2484a7",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.2979,1.494,NA,62.14,165.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Groundout","field_out","James McCann grounds out, shortstop Masyn Winn to first baseman Paul Goldschmidt.",0,2,0,18,"bottom",2,"2023-09-12T23:10:34.258Z","2023-09-12T23:13:08.981Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,543510,"James McCann","/api/v1/people/543510","R","Right",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.3,81.6,12,0.9,0.4248,6.6222,24.0219,-19.9082,-6.0712,7.2693,1.4392,2.7104,6.7949,-128.4392,-4.927,-0.439,50.0053,6.1802,-10.25,24,6,24,2261,203,NA,NA,NA,NA,NA,NA,FALSE,-22.4,12.4,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716621,"2023-09-12",2,"2023-09-12T23:11:32.114Z","2023-09-12T23:11:35.239Z",TRUE,"pitch","723f7a37-14b1-451f-899b-39947b774861",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.43,1.55,NA,103.51,149.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Groundout","field_out","James McCann grounds out, shortstop Masyn Winn to first baseman Paul Goldschmidt.",0,2,0,18,"bottom",2,"2023-09-12T23:10:34.258Z","2023-09-12T23:13:08.981Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,543510,"James McCann","/api/v1/people/543510","R","Right",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","St. Louis Cardinals","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.4,77.7,3,0.91,0.4451,6.4416,23.6285,-23.1887,2.8262,5.8535,0.354,3.3233,2.0896,-122.9061,-2.5229,-0.8734,50.0024,6.3258,4.3368,10.8,6,24,2313,164,NA,NA,NA,NA,NA,NA,FALSE,-28,10.3,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716621,"2023-09-12",1,"2023-09-12T23:11:11.150Z","2023-09-12T23:11:14.948Z",TRUE,"pitch","b94bb349-c781-4d16-a6ab-978b71894ad4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4301,1.5659,NA,120.61,200.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Groundout","field_out","James McCann grounds out, shortstop Masyn Winn to first baseman Paul Goldschmidt.",0,2,0,18,"bottom",2,"2023-09-12T23:10:34.258Z","2023-09-12T23:13:08.981Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,543510,"James McCann","/api/v1/people/543510","R","Right",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.5,80.7,13,0.9,0.4272,6.5245,28.4566,-27.2534,-10.9223,2.9653,-0.0947,1.4013,7.0171,-128.5617,-5.0012,-1.4505,50.0058,5.506,-18.1539,30,8.4,24,2210,214,NA,NA,NA,NA,NA,NA,FALSE,-30.8,4.3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716621,"2023-09-12",0,"2023-09-12T23:10:52.970Z","2023-09-12T23:10:56.685Z",TRUE,"pitch","2c988f10-1cf8-44f1-b988-c719eb59ccf1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5107,1.5898,NA,129.71,186.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Groundout","field_out","James McCann grounds out, shortstop Masyn Winn to first baseman Paul Goldschmidt.",0,2,0,18,"bottom",2,"2023-09-12T23:10:34.258Z","2023-09-12T23:13:08.981Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,543510,"James McCann","/api/v1/people/543510","R","Right",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.5,81.4,7,0.9,0.4249,6.5794,26.0227,-21.4305,-7.8446,6.379,-0.3334,1.938,4.4174,-128.7556,-5.8335,-1.0496,50.0005,5.8846,-13.2067,28.8,6,24,2221,209,NA,NA,NA,NA,NA,NA,FALSE,-24.4,10.6,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716621,"2023-09-12",2,"2023-09-12T23:10:15.170Z","2023-09-12T23:10:23.790Z",TRUE,"pitch","baf4ea8f-9e18-4cef-b34c-7ec3f8d536ac",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,2,NA,NA,3.44,1.64,NA,106.49,175.54,"ground_ball","medium","8",120.23,102.51,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Single","single","Jordan Westburg singles on a ground ball to center fielder Lars Nootbaar.",0,2,0,17,"bottom",2,"2023-09-12T23:09:44.868Z","2023-09-12T23:10:23.790Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","St. Louis Cardinals","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.8,77,5,0.91,0.449,6.2688,24.3618,-25.0696,3.8233,4.7108,0.2757,2.3423,1.7553,-122.0623,-4.092,-0.9496,50.0001,6.2028,5.7586,13.2,7.2,24,2369,177,105.9,4,87,NA,NA,NA,FALSE,-31.1,7.8,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,676059,"Jordan Westburg","/api/v1/people/676059",NA,NA,NA,NA,NA,NA
716621,"2023-09-12",1,"2023-09-12T23:10:01.999Z","2023-09-12T23:10:05.791Z",TRUE,"pitch","ade7cf7e-f81b-4c49-9774-ebc1c74d58df",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.44,1.6856,NA,177.03,160.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Single","single","Jordan Westburg singles on a ground ball to center fielder Lars Nootbaar.",0,2,0,17,"bottom",2,"2023-09-12T23:09:44.868Z","2023-09-12T23:10:23.790Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","St. Louis Cardinals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",71.6,65.4,11,0.92,0.5285,6.2681,19.3248,-38.3534,12.18,-5.7012,-1.5748,2.8899,-2.5509,-104.0869,3.4024,-1.9067,50.0014,5.8111,13.2108,19.2,14.4,24,2656,59,NA,NA,NA,NA,NA,NA,FALSE,-62.8,-8.9,-21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716621,"2023-09-12",0,"2023-09-12T23:09:49.852Z","2023-09-12T23:09:53.519Z",TRUE,"pitch","9d3279e4-16f7-4e4f-b672-6609c82a3f53",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5107,1.6856,NA,123.52,194.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Single","single","Jordan Westburg singles on a ground ball to center fielder Lars Nootbaar.",0,2,0,17,"bottom",2,"2023-09-12T23:09:44.868Z","2023-09-12T23:10:23.790Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88,80.3,8,0.9,0.4294,6.4731,27.7303,-27.1367,-10.5208,3.0599,-0.1711,1.6414,7.1891,-127.8353,-4.2191,-1.6609,50.003,5.4575,-17.3155,30,8.4,24,2251,222,NA,NA,NA,NA,NA,NA,FALSE,-30.8,4.8,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716621,"2023-09-12",2,"2023-09-12T23:09:18.361Z","2023-09-12T23:09:24.820Z",TRUE,"pitch","6e43f11e-b569-47d4-b7a8-3f188b929c6b",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.2,1.45,NA,106.65,161.16,"line_drive","medium","9",174.48,86.89,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Lineout","field_out","Adam Frazier lines out to right fielder Richie Palacios.",0,2,0,16,"bottom",2,"2023-09-12T23:08:32.891Z","2023-09-12T23:09:24.820Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,624428,"Adam Frazier","/api/v1/people/624428","L","Left",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","St. Louis Cardinals","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.9,78.1,2,0.91,0.4455,6.459,21.0134,-24.749,3.2721,4.832,0.2717,2.8747,2.0339,-122.3081,-3.0209,-0.9919,50.0003,6.2171,5.0245,12,7.2,24,2286,175,85.3,26,305,NA,NA,NA,TRUE,-29.9,8.4,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716621,"2023-09-12",1,"2023-09-12T23:09:05.894Z","2023-09-12T23:09:09.622Z",TRUE,"pitch","d002d208-e7e3-4ec1-8396-3f1854e45d5e",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.2,1.5419,NA,119.1,189.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Lineout","field_out","Adam Frazier lines out to right fielder Richie Palacios.",0,2,0,16,"bottom",2,"2023-09-12T23:08:32.891Z","2023-09-12T23:09:24.820Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,624428,"Adam Frazier","/api/v1/people/624428","L","Left",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","St. Louis Cardinals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",69.9,64.1,8,0.92,0.5428,6.2891,19.615,-41.8409,8.7233,-9.4252,-0.055,1.8356,-0.0946,-101.6547,1.1972,-1.137,50.0001,6.5122,8.9539,12,16.8,24,2650,38,NA,NA,NA,NA,NA,NA,FALSE,-73,-16.1,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716621,"2023-09-12",0,"2023-09-12T23:08:53.103Z","2023-09-12T23:08:56.586Z",TRUE,"pitch","efb4f684-68c8-40d4-a853-d576add623be",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2,1.5419,NA,160.7,166.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Lineout","field_out","Adam Frazier lines out to right fielder Richie Palacios.",0,2,0,16,"bottom",2,"2023-09-12T23:08:32.891Z","2023-09-12T23:09:24.820Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,624428,"Adam Frazier","/api/v1/people/624428","L","Left",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",85.3,78.4,11,0.85,0.4404,6.3531,24.4008,-18.5109,0.4166,8.7135,-1.1465,2.6679,-0.2914,-124.2759,-4.7835,-1.082,50.0003,6.1506,0.6529,1.2,4.8,24,2197,203,NA,NA,NA,NA,NA,NA,FALSE,-22.4,15,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716621,"2023-09-12",5,"2023-09-12T23:08:16.277Z","2023-09-12T23:08:25.340Z",TRUE,"pitch","ee37b9f4-0651-4c51-a2aa-8c40707d60b5",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.2,1.5,NA,98.66,180.02,"popup","medium","3",179.31,160.68,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Pop Out","field_out","Austin Hays pops out to first baseman Paul Goldschmidt in foul territory.",0,2,0,15,"bottom",2,"2023-09-12T23:07:43.424Z","2023-09-12T23:08:25.340Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,669720,"Austin Hays","/api/v1/people/669720","R","Right",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","St. Louis Cardinals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73.5,66.7,6,0.89,0.5172,6.3117,22.3113,-37.8292,12.2495,-5.005,0.4811,2.1762,1.3083,-106.8306,1.5737,-1.7306,50.0035,5.7572,13.8363,20.4,14.4,24,2603,61,79.1,62,165,NA,NA,NA,TRUE,-59.8,-8,-22.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716621,"2023-09-12",4,"2023-09-12T23:07:58.012Z","2023-09-12T23:08:01.647Z",TRUE,"pitch","75e3dc79-9328-492c-bbac-097670605e6e",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.2,1.5,NA,97.93,174.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Pop Out","field_out","Austin Hays pops out to first baseman Paul Goldschmidt in foul territory.",0,2,0,15,"bottom",2,"2023-09-12T23:07:43.424Z","2023-09-12T23:08:25.340Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,669720,"Austin Hays","/api/v1/people/669720","R","Right",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","St. Louis Cardinals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83,76.3,6,0.91,0.4534,6.2926,23.9801,-26.2306,2.3494,4.024,0.5003,2.3754,2.5894,-120.8823,-3.7271,-0.8907,50.0028,6.2448,3.4702,8.4,7.2,24,2338,174,NA,NA,NA,NA,NA,NA,FALSE,-33,6.6,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716621,"2023-09-12",3,"2023-09-12T23:07:45.743Z","2023-09-12T23:07:49.764Z",TRUE,"pitch","d918f249-9520-479a-a148-1733804c28c2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3452,1.494,NA,133.79,160.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Pop Out","field_out","Austin Hays pops out to first baseman Paul Goldschmidt in foul territory.",0,2,0,15,"bottom",2,"2023-09-12T23:07:43.424Z","2023-09-12T23:08:25.340Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,669720,"Austin Hays","/api/v1/people/669720","R","Right",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",86.9,79.1,1,0.9,0.4345,6.667,27.478,-18.4953,-8.6358,8.5144,-0.4406,2.9094,4.0915,-126.4123,-4.4001,-0.9642,50.0042,6.1714,-13.8785,33.6,6,24,2246,209,NA,NA,NA,NA,NA,NA,FALSE,-21.8,14.5,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716621,"2023-09-12",0,"2023-09-12T23:07:01.339Z","2023-09-12T23:07:01.346Z",FALSE,"action",NA,NA,"Defensive switch from right field to center field for Lars Nootbaar.","Defensive Switch",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663457,"/api/v1/people/663457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"8","Outfielder","Outfielder","CF","100","15","atBat","Pop Out","field_out","Austin Hays pops out to first baseman Paul Goldschmidt in foul territory.",0,2,0,15,"bottom",2,"2023-09-12T23:07:43.424Z","2023-09-12T23:08:25.340Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,669720,"Austin Hays","/api/v1/people/669720","R","Right",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716621,"2023-09-12",1,"2023-09-12T23:07:01.346Z","2023-09-12T23:07:02.346Z",FALSE,"action",NA,NA,"Defensive switch from center field to second base for Tommy Edman.","Defensive Switch",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,669242,"/api/v1/people/669242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"4","Second Base","Infielder","2B","200","15","atBat","Pop Out","field_out","Austin Hays pops out to first baseman Paul Goldschmidt in foul territory.",0,2,0,15,"bottom",2,"2023-09-12T23:07:43.424Z","2023-09-12T23:08:25.340Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,669720,"Austin Hays","/api/v1/people/669720","R","Right",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716621,"2023-09-12",2,"2023-09-12T23:07:01.346Z","2023-09-12T23:07:45.743Z",FALSE,"action",NA,NA,"Richie Palacios remains in the game as the right fielder.","Defensive Switch",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,680700,"/api/v1/people/680700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"9","Outfielder","Outfielder","RF","701","15","atBat","Pop Out","field_out","Austin Hays pops out to first baseman Paul Goldschmidt in foul territory.",0,2,0,15,"bottom",2,"2023-09-12T23:07:43.424Z","2023-09-12T23:08:25.340Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,669720,"Austin Hays","/api/v1/people/669720","R","Right",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,669357,"/api/v1/people/669357",NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
