"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717862,"2023-06-08",4,"2023-06-08T22:34:10.482Z","2023-06-08T22:34:13.984Z",TRUE,"pitch","5c9d608f-b89e-4099-bd8c-a65bdf0d884f",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.19,1.51,NA,76.52,172.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Bryson Stott strikes out swinging.",0,0,0,12,"bottom",2,"2023-06-08T22:32:50.781Z","2023-06-08T22:34:52.279Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,681082,"Bryson Stott","/api/v1/people/681082","L","Left",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,89.4,12,0.89,0.3912,6.1163,23.4959,-16.7302,-2.7841,7.7324,1.0619,2.4497,10.6038,-138.6711,-6.8748,-2.4076,50.0052,6.0272,-5.5628,12,3.6,24,2263,217,NA,NA,NA,NA,NA,NA,FALSE,-16.4,13.1,3.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",3,"2023-06-08T22:33:47.426Z","2023-06-08T22:33:50.927Z",TRUE,"pitch","49fa4dc7-aa7a-4767-bee1-3bfc3ecdaedc",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.19,1.51,NA,119.83,197.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Bryson Stott strikes out swinging.",0,0,0,12,"bottom",2,"2023-06-08T22:32:50.781Z","2023-06-08T22:34:52.279Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,681082,"Bryson Stott","/api/v1/people/681082","L","Left",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,87.3,8,0.9,0.3969,6.0193,28.5818,-11.2976,-7.0792,10.8061,-0.0742,1.5284,9.1705,-137.6507,-9.9525,-2.5185,50.0042,5.941,-13.6796,42,3.6,24,2312,222,NA,NA,NA,NA,NA,NA,FALSE,-12.6,17.8,11,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",2,"2023-06-08T22:33:27.511Z","2023-06-08T22:33:31.504Z",TRUE,"pitch","a6b3a74f-6d22-4d9a-814a-405f51396524",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.1181,1.51,NA,110.22,230.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Bryson Stott strikes out swinging.",0,0,0,12,"bottom",2,"2023-06-08T22:32:50.781Z","2023-06-08T22:34:52.279Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,681082,"Bryson Stott","/api/v1/people/681082","L","Left",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,79.5,14,0.9,0.4432,6.0678,19.6258,-30.9789,4.0506,0.7655,0.178,0.3022,5.9733,-122.6369,-7.2609,-2.7966,50.0016,5.8748,6.293,12,8.4,24,3063,58,NA,NA,NA,NA,NA,NA,FALSE,-37.7,0.2,-8.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",1,"2023-06-08T22:33:11.988Z","2023-06-08T22:33:17.331Z",TRUE,"pitch","4aba4768-f6ef-422f-bfa6-5c7ed1d7dad6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.166,1.4859,NA,158.72,200.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Bryson Stott strikes out swinging.",0,0,0,12,"bottom",2,"2023-06-08T22:32:50.781Z","2023-06-08T22:34:52.279Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,681082,"Bryson Stott","/api/v1/people/681082","L","Left",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Detroit Tigers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.4,73.1,13,0.9,0.4757,5.7887,23.9392,-43.1771,4.5524,-8.22,-1.0944,1.4047,2.3023,-115.653,-1.498,-2.698,50.0022,6.246,6.0939,8.4,13.2,24,2590,37,NA,NA,NA,NA,NA,NA,FALSE,-58.7,-14.9,-8.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",0,"2023-06-08T22:32:58.804Z","2023-06-08T22:33:02.729Z",TRUE,"pitch","802abaa9-fd75-4c68-91c7-bcac54d86ef7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.214,1.534,NA,136.96,150.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Bryson Stott strikes out swinging.",0,0,0,12,"bottom",2,"2023-06-08T22:32:50.781Z","2023-06-08T22:34:52.279Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,681082,"Bryson Stott","/api/v1/people/681082","L","Left",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,88.6,1,0.89,0.3918,5.7553,26.1669,-15.9188,-5.4772,8.1799,-0.5237,3.2583,7.9539,-138.9004,-5.024,-2.6905,50.0041,6.1216,-10.8861,28.8,3.6,24,2205,228,NA,NA,NA,NA,NA,NA,FALSE,-15.5,14.2,8.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",5,"2023-06-08T22:32:24.044Z","2023-06-08T22:32:32.669Z",TRUE,"pitch","3a91d297-2b3c-4c11-8187-eb8e68017959",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.53,1.66,NA,136.35,194.62,"ground_ball","medium","6",105.55,151.19,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","J.T. Realmuto grounds out, shortstop Javier Baez to first baseman Spencer Torkelson.",0,0,0,11,"bottom",2,"2023-06-08T22:30:57.329Z","2023-06-08T22:32:32.669Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.6,89.7,7,0.91,0.3879,5.9644,27.2625,-23.0834,-10.1079,4.4814,-0.5077,1.6354,9.1365,-140.4028,-7.7834,-2.4668,50.0006,5.9095,-20.4851,37.2,6,24,2101,229,104.6,-17,6,NA,NA,NA,TRUE,-22.2,6.8,16.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",4,"2023-06-08T22:32:05.314Z","2023-06-08T22:32:08.986Z",TRUE,"pitch","9cae3c20-d5ae-499b-84fb-f8d33eeda1fa",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.53,1.66,NA,148.1,184.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","J.T. Realmuto grounds out, shortstop Javier Baez to first baseman Spencer Torkelson.",0,0,0,11,"bottom",2,"2023-06-08T22:30:57.329Z","2023-06-08T22:32:32.669Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,88.2,7,0.92,0.392,6.4344,30.38,-18.3716,-10.2032,6.9748,-0.8158,2.0178,8.6393,-139.5415,-7.5647,-2.621,50.005,5.967,-20.1944,43.2,6,24,2163,228,NA,NA,NA,NA,NA,NA,FALSE,-18.4,11.3,16.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",3,"2023-06-08T22:31:47.620Z","2023-06-08T22:31:51.126Z",TRUE,"pitch","8e536d7a-798a-4c7a-a6d9-6ba31c9d2c94",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.4582,1.5398,NA,22.67,230.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","J.T. Realmuto grounds out, shortstop Javier Baez to first baseman Spencer Torkelson.",0,0,0,11,"bottom",2,"2023-06-08T22:30:57.329Z","2023-06-08T22:32:32.669Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,80.3,14,0.9,0.4386,5.7987,21.9053,-26.6323,5.9642,3.4962,2.4747,0.32,10.2301,-124.2644,-8.2421,-2.4497,50.0016,5.8512,9.4441,21.6,7.2,24,3156,64,NA,NA,NA,NA,NA,NA,FALSE,-32.4,4.8,-13,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",2,"2023-06-08T22:31:31.542Z","2023-06-08T22:31:34.987Z",TRUE,"pitch","a9211053-97cc-40e7-a850-d927091491ba",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.4821,1.5879,NA,6.47,206.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","J.T. Realmuto grounds out, shortstop Javier Baez to first baseman Spencer Torkelson.",0,0,0,11,"bottom",2,"2023-06-08T22:30:57.329Z","2023-06-08T22:32:32.669Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,80,14,0.9,0.4362,6.5607,25.7067,-25.0703,3.18,4.4536,2.8996,1.2124,12.2271,-125.6057,-6.7453,-2.4471,50.0056,5.9745,5.0751,15.6,7.2,24,3144,61,NA,NA,NA,NA,NA,NA,FALSE,-30.1,6.6,-8.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",1,"2023-06-08T22:31:17.113Z","2023-06-08T22:31:21.303Z",TRUE,"pitch","12710573-1eab-4a63-8dcf-52b9eb80edb3",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.4342,1.5879,NA,93.65,174.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","J.T. Realmuto grounds out, shortstop Javier Baez to first baseman Spencer Torkelson.",0,0,0,11,"bottom",2,"2023-06-08T22:30:57.329Z","2023-06-08T22:32:32.669Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,88,6,0.91,0.3934,5.7453,28.5976,-12.9377,-7.7431,9.7763,0.6127,2.3664,10.8327,-138.7923,-7.6853,-2.3196,50.0003,6.0169,-15.2326,42,3.6,24,2385,227,NA,NA,NA,NA,NA,NA,FALSE,-13.6,16.3,12,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",0,"2023-06-08T22:31:02.700Z","2023-06-08T22:31:06.989Z",TRUE,"pitch","70052049-ab4a-459c-8324-a3c3166a0151",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4821,1.5638,NA,105.75,185.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","J.T. Realmuto grounds out, shortstop Javier Baez to first baseman Spencer Torkelson.",0,0,0,11,"bottom",2,"2023-06-08T22:30:57.329Z","2023-06-08T22:32:32.669Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,87.1,9,2,0.3977,5.9093,28.1311,-14.707,-9.7355,9.074,0.295,1.9597,10.7178,-137.3144,-8.4028,-2.3791,50.0009,6.0431,-18.7378,45.6,4.8,24,2370,229,NA,NA,NA,NA,NA,NA,FALSE,-15.6,14.9,15.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",2,"2023-06-08T22:30:21.622Z","2023-06-08T22:30:31.535Z",TRUE,"pitch","b91ba6ed-c75b-439b-8dae-511422212f82",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.23,1.64,NA,108.48,180.3,"fly_ball","medium","9",193.77,151.28,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Trea Turner flies out to right fielder Zach McKinstry in foul territory.",0,0,0,10,"bottom",2,"2023-06-08T22:30:06.277Z","2023-06-08T22:30:31.535Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,607208,"Trea Turner","/api/v1/people/607208","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,86.5,5,0.92,0.3972,5.9638,32.8713,-13.1584,-7.8805,9.8914,0.2236,2.1661,10.0732,-138.2742,-8.0344,-2.4549,50.0063,6.0065,-15.1556,40.8,3.6,24,2355,225,89.6,54,206,NA,NA,NA,TRUE,-14.3,16.2,12,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",1,"2023-06-08T22:30:08.657Z","2023-06-08T22:30:13.372Z",TRUE,"pitch","5e6a0365-dd2c-4aae-a0c9-0fd4e7a40b8e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1341,1.5679,NA,121.67,147.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Trea Turner flies out to right fielder Zach McKinstry in foul territory.",0,0,0,10,"bottom",2,"2023-06-08T22:30:06.277Z","2023-06-08T22:30:31.535Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,607208,"Trea Turner","/api/v1/people/607208","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,86.9,11,0.9,0.3956,5.8141,32.0096,-22.1635,-11.0209,5.1589,-0.1226,3.3747,10.2567,-138.642,-3.7755,-2.4445,50.0026,6.2398,-21.3803,39.6,6,24,2154,227,NA,NA,NA,NA,NA,NA,FALSE,-21.5,8.6,17.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",0,"2023-06-08T22:29:06.860Z","2023-06-08T22:30:08.657Z",FALSE,"action",NA,NA,"Pitching Change: Reese Olson replaces Tyler Holton.","Pitching Substitution",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,681857,"/api/v1/people/681857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"10","atBat","Flyout","field_out","Trea Turner flies out to right fielder Zach McKinstry in foul territory.",0,0,0,10,"bottom",2,"2023-06-08T22:30:06.277Z","2023-06-08T22:30:31.535Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,607208,"Trea Turner","/api/v1/people/607208","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",3,"2023-06-08T22:27:56.018Z","2023-06-08T22:28:01.040Z",TRUE,"pitch","f7ac5f0f-9199-469a-8ac7-69c649668020",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.58,1.7,NA,135.82,135.12,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Jonathan Schoop strikes out swinging.",0,0,0,9,"top",2,"2023-06-08T22:26:23.548Z","2023-06-08T22:28:01.040Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,570731,"Jonathan Schoop","/api/v1/people/570731","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Philadelphia Phillies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88.7,11,0.91,0.388,7.2261,30.4572,-12.1096,-4.8432,9.9282,-0.4938,3.8392,5.5268,-140.8922,-2.3352,-1.8467,50.0007,5.4561,-9.7864,34.8,3.6,24,2633,212,NA,NA,NA,NA,NA,NA,TRUE,-11.3,17.8,7.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",2,"2023-06-08T22:27:32.639Z","2023-06-08T22:27:38.936Z",TRUE,"pitch","51c2d502-295a-4dff-88a8-b6b79ba1f72a",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.58,1.7,NA,50.22,209.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Jonathan Schoop strikes out swinging.",0,0,0,9,"top",2,"2023-06-08T22:26:23.548Z","2023-06-08T22:28:01.040Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,570731,"Jonathan Schoop","/api/v1/people/570731","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Philadelphia Phillies","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.7,78.7,14,0.91,0.4412,7.2674,27.2079,-33.908,8.9915,-1.1155,1.7521,1.0723,5.9608,-124.5912,-3.3875,-1.847,50.0021,5.2791,14.0014,24,9.6,24,2618,62,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-2.6,-17.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
