"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716570,"2023-09-16",3,"2023-09-16T04:10:40.383Z","2023-09-16T04:10:43.665Z",TRUE,"pitch","0fa9d25b-ba4b-4671-954f-0d62aa60e3fd",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.0966,1.5222,NA,72.26,180.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Eduardo Escobar strikes out swinging.",0,11,1,76,"bottom",9,"2023-09-16T04:09:39.521Z","2023-09-16T04:11:16.494Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,500871,"Eduardo Escobar","/api/v1/people/500871","L","Left",622259,"Trey Wingenter","/api/v1/people/622259","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.3,14,0.9,0.3948,6.8968,31.232,-12.7106,-5.0467,9.9872,1.1736,2.1712,11.5501,-138.7668,-6.6026,-2.3881,50.005,5.4294,-9.8384,27.6,3.6,24,1979,214,NA,NA,NA,NA,NA,NA,FALSE,-13.3,16.8,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",2,"2023-09-16T04:10:19.034Z","2023-09-16T04:10:22.260Z",TRUE,"pitch","9e6e79ae-4e7d-416e-ba59-08d400f74e22",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.1893,1.5222,NA,249.41,152.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Eduardo Escobar strikes out swinging.",0,11,1,76,"bottom",9,"2023-09-16T04:09:39.521Z","2023-09-16T04:11:16.494Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,500871,"Eduardo Escobar","/api/v1/people/500871","L","Left",622259,"Trey Wingenter","/api/v1/people/622259","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.6,75.8,11,0.89,0.4555,6.6284,23.3287,-35.2676,0.8213,-2.1162,-3.4736,3.1877,-0.9203,-120.2527,1.8135,-3.1927,50.0009,5.5526,1.2027,1.2,9.6,24,1815,44,NA,NA,NA,NA,NA,NA,FALSE,-43.2,-3.1,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",1,"2023-09-16T04:10:02.234Z","2023-09-16T04:10:06.093Z",TRUE,"pitch","9d102af1-5c88-4d3e-93a8-fd1e1318b107",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.05,1.43,NA,152.37,221.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Eduardo Escobar strikes out swinging.",0,11,1,76,"bottom",9,"2023-09-16T04:09:39.521Z","2023-09-16T04:11:16.494Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,500871,"Eduardo Escobar","/api/v1/people/500871","L","Left",622259,"Trey Wingenter","/api/v1/people/622259","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.9,77.1,13,0.9,0.4501,6.6662,25.5553,-37.3339,-1.0725,-3.4498,-0.928,0.6367,5.4252,-122.0047,-3.5235,-3.0477,50.001,5.34,-1.6061,1.2,10.8,24,1991,40,NA,NA,NA,NA,NA,NA,FALSE,-46,-6.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",0,"2023-09-16T04:09:48.612Z","2023-09-16T04:09:52.170Z",TRUE,"pitch","e42f2730-3be9-4783-bb26-9f7bbe4c6cad",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.0039,1.3836,NA,146.56,162.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Eduardo Escobar strikes out swinging.",0,11,1,76,"bottom",9,"2023-09-16T04:09:39.521Z","2023-09-16T04:11:16.494Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,500871,"Eduardo Escobar","/api/v1/people/500871","L","Left",622259,"Trey Wingenter","/api/v1/people/622259","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87,1,0.9,0.3959,6.8493,30.8593,-18.001,-4.7132,7.3118,-0.7755,2.8399,6.9412,-138.3438,-4.034,-2.7047,50.0034,5.5236,-9.137,21.6,4.8,24,1979,212,NA,NA,NA,NA,NA,NA,FALSE,-17.6,12.6,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",4,"2023-09-16T04:09:17.280Z","2023-09-16T04:09:22.645Z",TRUE,"pitch","5f5a4669-e148-4ac4-b070-7746af44fa90",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,0,NA,NA,3.28,1.57,NA,77.54,230.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Logan O'Hoppe strikes out swinging.",0,11,1,75,"bottom",9,"2023-09-16T04:08:30.474Z","2023-09-16T04:09:22.645Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",622259,"Trey Wingenter","/api/v1/people/622259","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.1,77.9,14,0.9,0.4484,6.8349,24.1057,-35.9957,-1.8393,-2.5321,1.0352,0.3068,9.2854,-122.1655,-4.9984,-2.5761,50.0023,5.4742,-2.7817,2.4,9.6,24,2010,33,NA,NA,NA,NA,NA,NA,TRUE,-44.4,-5.5,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",3,"2023-09-16T04:09:01.390Z","2023-09-16T04:09:05.268Z",TRUE,"pitch","6cb4339a-53c1-46d4-aada-5f14da0ea778",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.28,1.57,NA,117,195.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Logan O'Hoppe strikes out swinging.",0,11,1,75,"bottom",9,"2023-09-16T04:08:30.474Z","2023-09-16T04:09:22.645Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",622259,"Trey Wingenter","/api/v1/people/622259","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83,76.7,8,0.91,0.4533,6.8591,23.3456,-37.3978,-1.0888,-3.5352,0,1.5924,6.5535,-120.7934,-1.6332,-2.6057,50.0005,5.5627,-1.6105,1.2,10.8,24,1992,39,NA,NA,NA,NA,NA,NA,FALSE,-46.2,-6.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",2,"2023-09-16T04:08:46.542Z","2023-09-16T04:08:50.429Z",TRUE,"pitch","613b524d-a631-466f-afc1-11d1afbb13b2",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.3267,1.6623,NA,88.07,182.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Logan O'Hoppe strikes out swinging.",0,11,1,75,"bottom",9,"2023-09-16T04:08:30.474Z","2023-09-16T04:09:22.645Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",622259,"Trey Wingenter","/api/v1/people/622259","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.8,9,0.89,0.3972,6.8986,31.0042,-16.1424,-5.6418,8.3242,0.759,2.0937,10.2189,-137.9685,-6.538,-2.2616,50.0014,5.584,-10.8646,26.4,3.6,24,2028,213,NA,NA,NA,NA,NA,NA,FALSE,-16.7,13.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",1,"2023-09-16T04:08:32.824Z","2023-09-16T04:08:36.068Z",TRUE,"pitch","6b80ca35-b6f9-469a-96bc-6d38cc9e611c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2804,1.6161,NA,71.99,151.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Logan O'Hoppe strikes out swinging.",0,11,1,75,"bottom",9,"2023-09-16T04:08:30.474Z","2023-09-16T04:09:22.645Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",622259,"Trey Wingenter","/api/v1/people/622259","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.4,12,0.89,0.3984,6.967,30.8833,-16.645,-5.1929,8.1155,1.1807,3.2271,11.4929,-137.5361,-3.6179,-2.3798,50.0009,5.6904,-9.9354,22.8,3.6,24,1960,213,NA,NA,NA,NA,NA,NA,FALSE,-16.6,14,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",0,"2023-09-16T04:07:15.013Z","2023-09-16T04:08:32.824Z",FALSE,"action",NA,NA,"Pitching Change: Trey Wingenter replaces Miguel Diaz.","Pitching Substitution",11,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,622259,"/api/v1/people/622259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"75","atBat","Strikeout","strikeout","Logan O'Hoppe strikes out swinging.",0,11,1,75,"bottom",9,"2023-09-16T04:08:30.474Z","2023-09-16T04:09:22.645Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",622259,"Trey Wingenter","/api/v1/people/622259","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",3,"2023-09-16T04:05:36.445Z","2023-09-16T04:05:44.488Z",TRUE,"pitch","d50683a1-f621-465a-bd9a-1148fd271d86",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.45,1.63,NA,94.65,163.84,"ground_ball","medium","4",150.13,149.43,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Parker Meadows grounds out, second baseman Brandon Drury to first baseman Jared Walsh.",0,11,1,74,"top",9,"2023-09-16T04:04:57.178Z","2023-09-16T04:05:44.488Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,678009,"Parker Meadows","/api/v1/people/678009","L","Left",500871,"Eduardo Escobar","/api/v1/people/500871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels","true",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",85.5,78.2,6,2,0.4403,4.9732,25.2236,-17.8924,-4.4521,9.1155,0.5864,2.7755,6.2047,-124.4393,-3.0855,-1.3621,50.0009,5.5156,-6.974,16.8,4.8,24,2119,213,78.7,9,144,NA,NA,NA,TRUE,-21.4,16,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",2,"2023-09-16T04:05:14.866Z","2023-09-16T04:05:18.724Z",TRUE,"pitch","0753978d-0a8e-4ae1-97a4-715069036ec2",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.45,1.63,NA,119.99,115.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Parker Meadows grounds out, second baseman Brandon Drury to first baseman Jared Walsh.",0,11,1,74,"top",9,"2023-09-16T04:04:57.178Z","2023-09-16T04:05:44.488Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,678009,"Parker Meadows","/api/v1/people/678009","L","Left",500871,"Eduardo Escobar","/api/v1/people/500871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels","false",NA,"rgba(153, 171, 0, 1.0)","EP","Eephus",44.2,40.7,11,2,0.8725,4.8078,7.5247,-33.3973,2.0546,-3.0751,-0.0785,4.5732,1.0243,-63.2162,9.9744,-1.1716,50.0028,7.4038,0.8166,1.2,33.6,24,1231,83,NA,NA,NA,NA,NA,NA,FALSE,-145.9,1,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",1,"2023-09-16T04:05:05.366Z","2023-09-16T04:05:09.516Z",TRUE,"pitch","93e35615-dc20-4c43-8806-2232d6622d31",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.5432,1.7686,NA,120.92,133.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Parker Meadows grounds out, second baseman Brandon Drury to first baseman Jared Walsh.",0,11,1,74,"top",9,"2023-09-16T04:04:57.178Z","2023-09-16T04:05:44.488Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,678009,"Parker Meadows","/api/v1/people/678009","L","Left",500871,"Eduardo Escobar","/api/v1/people/500871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels","false",NA,"rgba(153, 171, 0, 1.0)","EP","Eephus",37.2,35.1,11,2,1.047,4.641,5.0121,-30.4926,0.3867,6.0803,-0.1029,3.8926,1.213,-52.5808,10.423,-1.3281,50.0016,8.1025,0.1068,0,43.2,24,931,178,NA,NA,NA,NA,NA,NA,FALSE,-192.6,19.1,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",0,"2023-09-16T04:04:57.530Z","2023-09-16T04:05:00.731Z",TRUE,"pitch","0ddad641-f11e-4dc6-b7f5-d24864fcb73c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5896,1.6761,NA,215.98,196.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Parker Meadows grounds out, second baseman Brandon Drury to first baseman Jared Walsh.",0,11,1,74,"top",9,"2023-09-16T04:04:57.178Z","2023-09-16T04:05:44.488Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,678009,"Parker Meadows","/api/v1/people/678009","L","Left",500871,"Eduardo Escobar","/api/v1/people/500871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",75.5,69.5,13,2,0.4986,4.8167,19.8314,-29.9823,1.9281,1.793,-2.5966,1.583,-1.616,-109.934,-1.8142,-2.1019,50.0024,5.6072,2.3556,3.6,9.6,24,2094,152,NA,NA,NA,NA,NA,NA,FALSE,-44.9,3.1,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",0,"2023-09-16T04:04:31.449Z","2023-09-16T04:04:39.885Z",TRUE,"pitch","fb807274-72de-4f14-9a21-aa397128362f",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.33,1.53,NA,128.36,136.96,"popup","soft","3",143.11,160.25,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Pop Out","field_out","Jake Rogers pops out softly to first baseman Jared Walsh.",0,11,1,73,"top",9,"2023-09-16T04:04:31.449Z","2023-09-16T04:04:39.885Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,668670,"Jake Rogers","/api/v1/people/668670","R","Right",500871,"Eduardo Escobar","/api/v1/people/500871","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels","true",NA,"rgba(153, 171, 0, 1.0)","EP","Eephus",50.7,46.6,11,2,0.7502,4.6715,9.7394,-31.6165,2.5662,1.0333,-0.2981,3.7712,0.9306,-73.3754,6.54,-1.2767,50.0019,6.8477,1.3808,2.4,22.8,24,1336,107,58.9,62,114,NA,NA,NA,TRUE,-103.1,5.6,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",4,"2023-09-16T04:04:06.250Z","2023-09-16T04:04:14.709Z",TRUE,"pitch","4c0fe077-23a6-464b-a13f-dc296e922f1f",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,0,NA,NA,3.52,1.66,NA,113.08,139.1,"ground_ball","medium","1",132.3,181.41,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Javier Baez grounds out, pitcher Eduardo Escobar to first baseman Jared Walsh.",0,11,1,72,"top",9,"2023-09-16T04:03:22.828Z","2023-09-16T04:04:14.709Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,595879,"Javier Báez","/api/v1/people/595879","R","Right",500871,"Eduardo Escobar","/api/v1/people/500871","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels","true",NA,"rgba(153, 171, 0, 1.0)","EP","Eephus",41,38.7,12,2,0.9304,4.7569,5.5783,-29.841,2.481,6.6481,0.1028,3.6918,0.6673,-58.8636,8.2195,-0.7938,50.0028,7.6656,0.8707,1.2,33.6,24,1072,185,78.1,-25,8,NA,NA,NA,TRUE,-150,17.2,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",3,"2023-09-16T04:03:57.358Z","2023-09-16T04:04:02.480Z",TRUE,"pitch","3d1867eb-104e-4a97-828b-b4133eac415f",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.7525,1.6599,NA,115.51,177.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Javier Baez grounds out, pitcher Eduardo Escobar to first baseman Jared Walsh.",0,11,1,72,"top",9,"2023-09-16T04:03:22.828Z","2023-09-16T04:04:14.709Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,595879,"Javier Báez","/api/v1/people/595879","R","Right",500871,"Eduardo Escobar","/api/v1/people/500871","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels","false",NA,"rgba(153, 171, 0, 1.0)","EP","Eephus",43.8,41.4,8,2,0.8659,5.0509,6.5975,-29.0849,-2.0385,7.6216,0.0392,2.2866,1.5737,-63.31,5.5394,-0.9564,50.0019,7.1766,-0.8257,1.2,28.8,24,1125,195,NA,NA,NA,NA,NA,NA,FALSE,-127.3,17.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
