"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718006,"2023-05-27",1,"2023-05-27T17:41:53.475Z","2023-05-27T17:41:57.632Z",TRUE,"pitch","e3cb1857-fd9e-4067-90ab-a19458b28733",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.12,1.44,NA,106.29,155.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Flyout","field_out","Gleyber Torres flies out to right fielder Fernando Tatis Jr.",0,0,1,18,"bottom",3,"2023-05-27T17:41:23.595Z","2023-05-27T17:42:19.382Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84.1,3,0.88,0.4096,6.6497,28.8771,-14.0301,-3.3804,10.0147,0.281,3.0669,5.3908,-133.7388,-6.489,-1.3217,50,6.5312,-6.1228,18,3.6,24,2070,205,NA,NA,NA,NA,NA,NA,FALSE,-15.5,16.9,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",0,"2023-05-27T17:41:41.745Z","2023-05-27T17:41:45.557Z",TRUE,"pitch","dc2bc636-de18-4554-a7ec-0c45eaff523b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3046,1.3873,NA,108.79,145.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Flyout","field_out","Gleyber Torres flies out to right fielder Fernando Tatis Jr.",0,0,1,18,"bottom",3,"2023-05-27T17:41:23.595Z","2023-05-27T17:42:19.382Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","San Diego Padres","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73.4,67.4,12,0.91,0.5147,6.5114,20.0743,-39.2718,7.0996,-6.2063,0.2154,3.4499,2.0318,-106.8184,2.3558,-1.6727,50.0007,6.7796,8.123,12,14.4,24,2157,32,NA,NA,NA,NA,NA,NA,FALSE,-61.3,-10.1,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",1,"2023-05-27T17:41:10.812Z","2023-05-27T17:41:17.951Z",TRUE,"pitch","85b7048e-bc5c-4a8a-b397-44d6e5568d21",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.08,1.5,NA,123.67,191.94,"ground_ball","medium","6",99.33,153.29,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Anthony Volpe grounds out, shortstop Ha-Seong Kim to first baseman Brandon Dixon.",0,0,1,17,"bottom",3,"2023-05-27T17:40:29.213Z","2023-05-27T17:41:17.951Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","San Diego Padres","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91,83.8,8,0.87,0.4136,6.8611,26.8872,-17.0161,-8.1149,8.5229,-0.1749,1.7349,6.1898,-132.1868,-8.8365,-1.4869,50.0034,6.3586,-14.4316,34.8,4.8,24,2014,212,100.1,-1,39,NA,NA,NA,TRUE,-19.2,13.8,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",0,"2023-05-27T17:40:52.842Z","2023-05-27T17:40:57.399Z",TRUE,"pitch","fd98bd81-e0b3-4b50-bbd5-90cbab94fb6e",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.08,1.5,NA,137.21,192.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Anthony Volpe grounds out, shortstop Ha-Seong Kim to first baseman Brandon Dixon.",0,0,1,17,"bottom",3,"2023-05-27T17:40:29.213Z","2023-05-27T17:41:17.951Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.5,83.2,7,0.86,0.4162,6.8486,27.0648,-17.2472,-8.5904,8.5053,-0.5303,1.7049,5.6865,-131.4568,-8.7998,-1.602,50.0053,6.3687,-15.0832,36,6,24,1900,212,NA,NA,NA,NA,NA,NA,FALSE,-19.7,13.7,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",4,"2023-05-27T17:38:39.296Z","2023-05-27T17:38:45.062Z",TRUE,"pitch","796ec2fb-c96e-4501-8b23-86e3aaba571e",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.34,1.61,NA,117.98,206.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Brett Sullivan strikes out swinging.",0,0,1,16,"top",3,"2023-05-27T17:37:10.668Z","2023-05-27T17:38:45.062Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,664954,"Brett Sullivan","/api/v1/people/664954","L","Left",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.1,73.5,13,0.93,0.4689,6.3372,27.6867,-35.9394,10.7918,-2.7443,-0.0256,1.1886,0.8333,-117.9552,-3.053,-1.7832,50.0007,5.898,14.8229,21.6,12,24,2696,56,NA,NA,NA,NA,NA,NA,TRUE,-48,-5.5,-19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",3,"2023-05-27T17:38:21.069Z","2023-05-27T17:38:25.906Z",TRUE,"pitch","57097018-83ac-4be4-801c-3e2fef260de0",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.2608,1.6363,NA,128.98,125.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Brett Sullivan strikes out swinging.",0,0,1,16,"top",3,"2023-05-27T17:37:10.668Z","2023-05-27T17:38:45.062Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,664954,"Brett Sullivan","/api/v1/people/664954","L","Left",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,87.8,11,0.88,0.3882,6.2786,37.586,-12.5609,-2.382,9.7623,-0.3143,4.1794,4.3862,-142.0251,-3.1473,-1.581,50.0006,6.1199,-4.7851,15.6,2.4,24,2327,199,NA,NA,NA,NA,NA,NA,FALSE,-12,17,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",2,"2023-05-27T17:38:03.383Z","2023-05-27T17:38:08.491Z",TRUE,"pitch","d62d15c0-9664-43c8-81b2-2d34efa1308b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.2344,1.5837,NA,78.06,218.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Brett Sullivan strikes out swinging.",0,0,1,16,"top",3,"2023-05-27T17:37:10.668Z","2023-05-27T17:38:45.062Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,664954,"Brett Sullivan","/api/v1/people/664954","L","Left",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.4,81.5,14,0.58,0.4208,6.5573,32.0831,-15.3853,-7.4375,9.8264,1.0216,0.7397,8.092,-131.0225,-9.5116,-1.1658,50.0048,5.6097,-12.712,31.2,4.8,24,1566,237,NA,NA,NA,NA,NA,NA,FALSE,-18.7,15.4,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",1,"2023-05-27T17:37:45.773Z","2023-05-27T17:37:51.460Z",TRUE,"pitch","c9fabe19-ac16-46b7-a76c-055deb2b71c5",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.34,1.61,NA,88.52,162.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Brett Sullivan strikes out swinging.",0,0,1,16,"top",3,"2023-05-27T17:37:10.668Z","2023-05-27T17:38:45.062Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,664954,"Brett Sullivan","/api/v1/people/664954","L","Left",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,87.4,3,0.91,0.3903,5.982,38.6895,-14.6745,-3.8728,8.818,0.7473,2.8194,6.9654,-141.5051,-6.1821,-1.2672,50.0069,6.0097,-7.6897,19.2,3.6,24,2228,201,NA,NA,NA,NA,NA,NA,FALSE,-14.9,14.5,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",0,"2023-05-27T17:37:31.811Z","2023-05-27T17:37:35.515Z",TRUE,"pitch","feb11b54-e126-4073-8c8c-6de324c5294d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2608,1.531,NA,117.73,170.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Brett Sullivan strikes out swinging.",0,0,1,16,"top",3,"2023-05-27T17:37:10.668Z","2023-05-27T17:38:45.062Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,664954,"Brett Sullivan","/api/v1/people/664954","L","Left",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.5,74,5,0.93,0.4622,6.3434,29.9138,-35.6697,10.9162,-2.4744,-0.0191,2.5206,0.9599,-119.9359,-0.6888,-1.8407,50.0035,6.0812,15.4093,24,10.8,24,2760,59,NA,NA,NA,NA,NA,NA,FALSE,-45.6,-4.3,-19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",5,"2023-05-27T17:37:05.809Z","2023-05-27T17:37:11.290Z",TRUE,"pitch","f77ffcbb-c839-4f15-9d37-f606c91a4ede",6,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",3,3,1,NA,NA,3.34,1.55,NA,110.03,153.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Ha-Seong Kim strikes out on a foul tip.",0,0,1,15,"top",3,"2023-05-27T17:35:34.181Z","2023-05-27T17:37:11.290Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.9,90.1,2,0.9,0.3813,6.3168,34.1711,-13.7458,-3.2364,8.8244,0.1828,3.1549,5.9729,-143.8058,-5.5394,-1.5032,50.0063,5.9629,-6.7617,19.2,3.6,24,2203,210,NA,NA,NA,NA,NA,NA,TRUE,-13.1,15,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",4,"2023-05-27T17:36:50.285Z","2023-05-27T17:36:54.219Z",TRUE,"pitch","d96118a1-cf35-4e5e-9f69-1f5ecc1f71bd",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.3136,1.4447,NA,101.47,138.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Ha-Seong Kim strikes out on a foul tip.",0,0,1,15,"top",3,"2023-05-27T17:35:34.181Z","2023-05-27T17:37:11.290Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.2,91.1,12,0.91,0.3786,6.2638,31.8964,-15.8428,-3.4467,7.6958,0.4074,3.7308,6.2896,-144.3645,-3.8882,-1.3463,50.0052,6.063,-7.3169,19.2,3.6,24,2291,202,NA,NA,NA,NA,NA,NA,FALSE,-14.3,13.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",3,"2023-05-27T17:36:33.691Z","2023-05-27T17:36:39.579Z",TRUE,"pitch","b0586b9c-c1ac-4f5e-8fbb-7d66d17c9bb1",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.34,1.55,NA,132.52,158.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Ha-Seong Kim strikes out on a foul tip.",0,0,1,15,"top",3,"2023-05-27T17:35:34.181Z","2023-05-27T17:37:11.290Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.1,91.1,1,0.9,0.3788,6.322,31.6072,-13.9634,-3.7799,8.5877,-0.4072,2.9836,4.6461,-144.2425,-5.8374,-1.543,50.0024,5.8849,-8.0148,25.2,3.6,24,2325,204,NA,NA,NA,NA,NA,NA,FALSE,-13.1,14.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",2,"2023-05-27T17:36:19.617Z","2023-05-27T17:36:23.727Z",TRUE,"pitch","a6423db6-abea-4ec0-a97b-b6294d063a50",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.208,1.392,NA,54.67,186.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Ha-Seong Kim strikes out on a foul tip.",0,0,1,15,"top",3,"2023-05-27T17:35:34.181Z","2023-05-27T17:37:11.290Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.1,85.1,14,0.77,0.4103,6.4352,24.2392,-30.1084,3.5982,1.1412,1.6351,1.9456,7.1587,-132.6929,-4.4381,-1.5489,50.003,5.7945,6.5164,14.4,7.2,24,2533,119,NA,NA,NA,NA,NA,NA,FALSE,-31.1,1.4,-7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",1,"2023-05-27T17:36:07.746Z","2023-05-27T17:36:12.995Z",TRUE,"pitch","7d16be86-db73-484e-8e76-235f419d7db6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4983,1.5763,NA,141.38,147.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Ha-Seong Kim strikes out on a foul tip.",0,0,1,15,"top",3,"2023-05-27T17:35:34.181Z","2023-05-27T17:37:11.290Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.5,89.2,1,2,0.3859,6.3387,32.0877,-18.6142,-6.9393,6.6438,-0.6396,3.3863,4.7408,-141.8819,-4.0187,-1.4295,50.0055,6.0055,-14.1674,33.6,4.8,24,2149,206,NA,NA,NA,NA,NA,NA,FALSE,-17.3,11.4,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",0,"2023-05-27T17:35:54.662Z","2023-05-27T17:35:58.228Z",TRUE,"pitch","65bfa908-1a51-4de9-b7c2-37eda40d6817",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5511,1.55,NA,105.81,175.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Ha-Seong Kim strikes out on a foul tip.",0,0,1,15,"top",3,"2023-05-27T17:35:34.181Z","2023-05-27T17:37:11.290Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.2,90.5,6,0.91,0.3823,6.3211,30.5486,-14.072,-4.0793,8.6896,0.2934,2.3456,6.2381,-142.8545,-7.617,-1.3808,50.0003,5.9169,-8.4955,25.2,3.6,24,2266,207,NA,NA,NA,NA,NA,NA,FALSE,-13.7,14.5,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",0,"2023-05-27T17:35:22.336Z","2023-05-27T17:35:29.188Z",TRUE,"pitch","75fa00b6-704c-4069-a6c3-905ad2aff64c",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.43,1.67,NA,116.57,179.32,"line_drive","hard","8",111.77,62.27,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Lineout","field_out","Trent Grisham lines out sharply to center fielder Harrison Bader.",0,0,1,14,"top",3,"2023-05-27T17:34:11.034Z","2023-05-27T17:35:29.188Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,663757,"Trent Grisham","/api/v1/people/663757","L","Left",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.2,8,0.91,0.3902,5.9263,32.7563,-12.4007,-5.2764,9.918,0.0114,2.2023,6.1561,-140.5223,-8.3199,-1.5254,50.003,6.0129,-10.5201,32.4,3.6,24,2289,206,105.6,18,342,NA,NA,NA,TRUE,-13.1,16.3,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
