"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","base","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718211,"2023-05-12",3,"2023-05-12T23:33:27.647Z","2023-05-12T23:33:33.375Z",TRUE,"pitch","9b9795a1-c5ba-497d-813c-7a0db0314abd",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.0156,1.3988,NA,167.1,210.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Andrew Knizner flies out to right fielder Alex Verdugo.",0,2,0,11,"top",2,"2023-05-12T23:32:28.467Z","2023-05-12T23:34:24.841Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668800,"Andrew Knizner","/api/v1/people/668800","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.1,79.9,13,0.9,0.4339,6.5212,27.0706,-30.0008,0.035,1.3469,-1.3143,1.0378,-7.7697,-126.4915,-5.8333,1.7994,50.0032,5.795,0.0583,2.4,8.4,24,2070,257,NA,NA,NA,NA,NA,NA,FALSE,-35.2,1.2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",2,"2023-05-12T23:33:06.483Z","2023-05-12T23:33:11.425Z",TRUE,"pitch","844a91f2-d752-4d3a-a267-7d48905fc882",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.17,1.52,NA,134.89,167.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Andrew Knizner flies out to right fielder Alex Verdugo.",0,2,0,11,"top",2,"2023-05-12T23:32:28.467Z","2023-05-12T23:34:24.841Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668800,"Andrew Knizner","/api/v1/people/668800","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88.1,4,0.88,0.3918,6.6175,29.5637,-8.9718,6.8631,11.7061,-0.4694,2.6387,-8.3693,-139.4744,-7.6221,1.6699,50.007,5.9889,13.6085,48,3.6,24,2276,140,NA,NA,NA,NA,NA,NA,FALSE,-9.7,19.9,-10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",1,"2023-05-12T23:32:30.867Z","2023-05-12T23:32:33.981Z",TRUE,"pitch","bea0a144-5d78-4825-a16a-3a1d358a71ec",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.17,1.52,NA,112.27,176.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Andrew Knizner flies out to right fielder Alex Verdugo.",0,2,0,11,"top",2,"2023-05-12T23:32:28.467Z","2023-05-12T23:34:24.841Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668800,"Andrew Knizner","/api/v1/people/668800","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.4,5,0.89,0.3936,6.571,32.1969,-13.1407,5.4622,9.7127,0.1242,2.301,-6.6907,-139.3221,-7.597,1.8506,50.0035,5.9373,10.7055,31.2,3.6,24,2303,144,NA,NA,NA,NA,NA,NA,FALSE,-13.8,16.1,-8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",0,"2023-05-12T23:32:12.724Z","2023-05-12T23:32:30.867Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,668800,"/api/v1/people/668800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Andrew Knizner flies out to right fielder Alex Verdugo.",0,2,0,11,"top",2,"2023-05-12T23:32:28.467Z","2023-05-12T23:34:24.841Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668800,"Andrew Knizner","/api/v1/people/668800","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",3,"2023-05-12T23:31:39.678Z","2023-05-12T23:31:46.350Z",TRUE,"pitch","dab46d61-6c9d-4728-9562-258ff014acab",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.3873,1.5854,NA,158.02,190.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Lars Nootbaar walks.",0,2,0,10,"top",2,"2023-05-12T23:30:53.427Z","2023-05-12T23:31:46.350Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,88,13,0.95,0.3928,6.6617,30.7984,-19.4697,8.7073,6.4463,-1.0761,1.7908,-10.7767,-139.3601,-7.5829,1.7065,50.0017,5.8291,17.1569,34.8,4.8,24,2251,139,NA,NA,NA,NA,NA,NA,FALSE,-19.6,10.2,-13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663457,"Lars Nootbaar","/api/v1/people/663457",NA,NA,NA,NA,NA,NA
718211,"2023-05-12",2,"2023-05-12T23:31:25.559Z","2023-05-12T23:31:29.437Z",TRUE,"pitch","c75c4f7d-c641-4141-95d0-9b03c7b4fcc5",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.2015,1.6165,NA,173.55,196.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Lars Nootbaar walks.",0,2,0,10,"top",2,"2023-05-12T23:30:53.427Z","2023-05-12T23:31:46.350Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.1,80.4,13,0.9,0.4322,6.5326,25.3822,-29.985,0.2255,1.3479,-1.4837,1.5727,-8.5516,-126.6315,-4.6168,1.9051,50.0055,5.8131,0.368,2.4,7.2,24,2027,198,NA,NA,NA,NA,NA,NA,FALSE,-34.4,1.6,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",1,"2023-05-12T23:31:12.347Z","2023-05-12T23:31:17.646Z",TRUE,"pitch","5d118fc5-36f5-46c6-9af6-02265de78c7b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2325,1.5232,NA,149.94,180.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Lars Nootbaar walks.",0,2,0,10,"top",2,"2023-05-12T23:30:53.427Z","2023-05-12T23:31:46.350Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.4,13,0.9,0.394,6.6235,31.8971,-14.6083,6.0549,8.9791,-0.8643,2.1676,-9.3041,-139.1311,-7.4803,1.74,50.0016,5.8637,11.8435,31.2,3.6,24,2302,136,NA,NA,NA,NA,NA,NA,FALSE,-15.1,14.8,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",0,"2023-05-12T23:30:59.470Z","2023-05-12T23:31:05.029Z",TRUE,"pitch","21cd493e-2fab-4542-95af-5df99ee1d644",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.356,1.554,NA,146.3,177.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Lars Nootbaar walks.",0,2,0,10,"top",2,"2023-05-12T23:30:53.427Z","2023-05-12T23:31:46.350Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,89,4,0.9,0.3878,6.5657,31.2705,-12.916,6.7387,9.5241,-0.7688,2.2768,-9.5112,-141.0991,-7.6867,1.7658,50.0009,5.8633,13.6239,38.4,3.6,24,2258,134,NA,NA,NA,NA,NA,NA,FALSE,-13.2,15.8,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",4,"2023-05-12T23:30:32.958Z","2023-05-12T23:30:38.508Z",TRUE,"pitch","11a08ea3-959c-4ff7-ac24-832056bfb777",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.32,1.58,NA,100.03,161.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Paul DeJong strikes out swinging.",0,2,0,9,"top",2,"2023-05-12T23:29:26.169Z","2023-05-12T23:30:38.508Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,657557,"Paul DeJong","/api/v1/people/657557","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,87.8,3,0.94,0.3918,6.6022,31.969,-18.066,9.0624,7.1307,0.4452,2.8668,-7.3422,-139.8594,-5.1088,1.929,50.0008,5.9045,17.9253,40.8,4.8,24,2292,133,NA,NA,NA,NA,NA,NA,TRUE,-17.6,12,-14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",3,"2023-05-12T23:30:20.493Z","2023-05-12T23:30:23.825Z",TRUE,"pitch","708c3e31-785d-4381-9108-ab8da6b213d7",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.32,1.58,NA,115.63,165.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Paul DeJong strikes out swinging.",0,2,0,9,"top",2,"2023-05-12T23:29:26.169Z","2023-05-12T23:30:38.508Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,657557,"Paul DeJong","/api/v1/people/657557","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.2,5,0.89,0.3948,6.594,31.4935,-12.1799,6.6902,10.2616,0.0359,2.7119,-7.4561,-138.806,-6.7314,1.8895,50.0041,5.982,13.0373,39.6,3.6,24,2274,140,NA,NA,NA,NA,NA,NA,FALSE,-12.7,17.3,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",2,"2023-05-12T23:30:07.453Z","2023-05-12T23:30:11.244Z",TRUE,"pitch","91177799-93ee-43f3-abfe-12f2a1f44861",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.2325,1.5232,NA,111.78,191.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Paul DeJong strikes out swinging.",0,2,0,9,"top",2,"2023-05-12T23:29:26.169Z","2023-05-12T23:30:38.508Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,657557,"Paul DeJong","/api/v1/people/657557","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,88.1,8,0.91,0.3916,6.6125,31.3194,-12.2401,8.1451,10.0611,0.137,1.7475,-7.281,-139.8161,-9.2701,1.7158,50.0018,5.9078,16.1364,45.6,3.6,24,2300,141,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16.4,-13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",1,"2023-05-12T23:29:54.227Z","2023-05-12T23:29:59.619Z",TRUE,"pitch","249fbbcc-1ea4-454b-a248-ff1950b2ebee",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.2325,1.5543,NA,76.71,176.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Paul DeJong strikes out swinging.",0,2,0,9,"top",2,"2023-05-12T23:29:26.169Z","2023-05-12T23:30:38.508Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,657557,"Paul DeJong","/api/v1/people/657557","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85,78.4,14,0.9,0.4418,6.3042,24.3341,-32.3303,-1.0672,-0.102,1.057,2.3176,-2.6117,-123.88,-2.2795,2.2628,50.0019,5.9476,-1.6611,3.6,8.4,24,2074,254,NA,NA,NA,NA,NA,NA,FALSE,-38.2,-0.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",0,"2023-05-12T23:29:41.365Z","2023-05-12T23:29:44.636Z",TRUE,"pitch","da7f7d39-0f91-4288-9b6b-17746704bde2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2634,1.5232,NA,38.57,133.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Paul DeJong strikes out swinging.",0,2,0,9,"top",2,"2023-05-12T23:29:26.169Z","2023-05-12T23:30:38.508Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,657557,"Paul DeJong","/api/v1/people/657557","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.9,76.1,12,0.9,0.4507,6.4999,26.6651,-32.4878,0.1586,-0.2087,2.0577,3.8863,-0.6702,-122.0726,1.459,2.3166,50.0045,6.1023,0.2367,0,8.4,24,1954,280,NA,NA,NA,NA,NA,NA,FALSE,-38.9,0.2,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",4,"2023-05-12T23:29:08.323Z","2023-05-12T23:29:15.467Z",TRUE,"pitch","f8d8995f-0ca6-4d5c-8aeb-202827fae312",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.38,1.64,NA,84.24,169.91,"fly_ball","medium","9",193.08,92.57,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Flyout","field_out","Dylan Carlson flies out to right fielder Alex Verdugo.",0,2,0,8,"top",2,"2023-05-12T23:27:38.401Z","2023-05-12T23:29:15.467Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,666185,"Dylan Carlson","/api/v1/people/666185","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.9,75.8,12,0.8,0.4584,6.4092,22.3098,-36.4087,-0.5159,-2.9258,0.8594,2.5509,-2.5417,-119.3519,-0.7519,2.0038,50.0023,6.1399,-0.7465,2.4,10.8,24,1859,322,91,24,312,NA,NA,NA,TRUE,-45.7,-5.2,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",3,"2023-05-12T23:28:52.392Z","2023-05-12T23:28:55.701Z",TRUE,"pitch","8beba910-c0a2-4e95-9981-19089d48aae3",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.1705,1.5232,NA,164.87,254.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Flyout","field_out","Dylan Carlson flies out to right fielder Alex Verdugo.",0,2,0,8,"top",2,"2023-05-12T23:27:38.401Z","2023-05-12T23:29:15.467Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,666185,"Dylan Carlson","/api/v1/people/666185","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.3,81.9,13,0.88,0.4321,6.5547,18.5085,-27.3848,0.5597,2.9223,-1.2558,-0.5926,-8.2132,-125.3882,-10.2637,1.9502,50.004,5.6879,0.9191,0,7.2,24,2131,251,NA,NA,NA,NA,NA,NA,FALSE,-32.3,3.7,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",2,"2023-05-12T23:28:37.271Z","2023-05-12T23:28:40.531Z",TRUE,"pitch","60bfe4be-3601-41f6-8e02-1b10ba441260",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.38,1.64,NA,105.58,165.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Flyout","field_out","Dylan Carlson flies out to right fielder Alex Verdugo.",0,2,0,8,"top",2,"2023-05-12T23:27:38.401Z","2023-05-12T23:29:15.467Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,666185,"Dylan Carlson","/api/v1/people/666185","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.8,6,0.89,0.3926,6.5836,30.1506,-9.6315,6.7842,11.4242,0.2997,2.6968,-6.9623,-139.3111,-6.9161,1.9451,50.0029,5.8421,13.3874,46.8,3.6,24,2391,130,NA,NA,NA,NA,NA,NA,FALSE,-10.3,19.4,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",1,"2023-05-12T23:28:22.793Z","2023-05-12T23:28:25.793Z",TRUE,"pitch","7b00c902-9568-4441-aa04-90a615c4dcc8",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.38,1.64,NA,108.19,190.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Flyout","field_out","Dylan Carlson flies out to right fielder Alex Verdugo.",0,2,0,8,"top",2,"2023-05-12T23:27:38.401Z","2023-05-12T23:29:15.467Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,666185,"Dylan Carlson","/api/v1/people/666185","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.1,8,0.9,0.3963,6.6482,29.9194,-9.4444,7.3737,11.739,0.2311,1.7995,-6.9351,-138.0664,-9.4885,1.8141,50.0002,5.9104,14.2743,48,3.6,24,2459,135,NA,NA,NA,NA,NA,NA,FALSE,-10.8,19.4,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
