"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
744934,"2024-05-17",0,"2024-05-17T23:52:42.890Z","2024-05-17T23:52:45.890Z",TRUE,"pitch","53b545be-acc1-4347-807a-0d425e02e02c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4164,1.4299,NA,172.18,185.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,0,0,20,"top",4,"2024-05-17T23:52:32.333Z","2024-05-17T23:54:07.777Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.8,82.8,13,0.87,0.4153,6.6642,29.4745,-21.0308,-8.1652,6.3337,-1.4476,1.9824,3.5045,-132.1389,-4.7131,-1.7339,50.0037,5.3446,-14.3675,31.2,6,24,1999,225,NA,NA,NA,NA,NA,NA,FALSE,-22.7,10.6,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",3,"2024-05-17T23:50:02.426Z","2024-05-17T23:50:09.468Z",TRUE,"pitch","17687e0f-6a5a-4472-8c7b-33dd4bfb02b3",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.38,1.55,NA,83.59,135.32,"line_drive","medium","9",174.48,92.37,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Lineout","field_out","Ernie Clement lines out to right fielder Josh Lowe.",0,0,0,19,"bottom",3,"2024-05-17T23:49:04.584Z","2024-05-17T23:50:09.468Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,676391,"Ernie Clement","/api/v1/people/676391","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.4,77.9,12,0.9,0.4436,6.1518,22.5667,-24.4933,-2.6002,4.9674,0.8765,3.832,-0.5666,-123.0812,0.172,1.4472,50.0035,5.8216,-4.022,9.6,6,24,2349,168,86.1,23,292,NA,NA,NA,TRUE,-28.7,9.2,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",2,"2024-05-17T23:49:42.312Z","2024-05-17T23:49:45.991Z",TRUE,"pitch","57f1550b-a443-458b-81b4-5eafec1657bb",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.3711,1.5665,NA,147.55,177.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Lineout","field_out","Ernie Clement lines out to right fielder Josh Lowe.",0,0,0,19,"bottom",3,"2024-05-17T23:49:04.584Z","2024-05-17T23:50:09.468Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,676391,"Ernie Clement","/api/v1/people/676391","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.6,81,4,0.89,0.4253,6.302,26.69,-15.0331,5.5007,10.2051,-0.8016,2.2673,-6.6649,-128.7755,-5.4435,1.1052,50.0057,5.5713,9.2425,26.4,4.8,24,2310,145,NA,NA,NA,NA,NA,NA,FALSE,-17.4,17.4,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",1,"2024-05-17T23:49:27.001Z","2024-05-17T23:49:30.719Z",TRUE,"pitch","1705ada1-3afe-4464-bbf5-2c42ee8ddeab",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.3032,1.4527,NA,115.22,182.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Lineout","field_out","Ernie Clement lines out to right fielder Josh Lowe.",0,0,0,19,"bottom",3,"2024-05-17T23:49:04.584Z","2024-05-17T23:50:09.468Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,676391,"Ernie Clement","/api/v1/people/676391","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",75.6,69.6,5,2,0.4979,6.167,20.2836,-30.7946,-6.9104,1.1275,0.0466,2.087,-0.929,-110.1795,-0.7197,1.3717,50.0045,5.6833,-8.463,15.6,10.8,24,2474,287,NA,NA,NA,NA,NA,NA,FALSE,-45.7,2.2,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",0,"2024-05-17T23:49:11.174Z","2024-05-17T23:49:15.705Z",TRUE,"pitch","1ad2dadb-07c2-48ef-ae2d-c2d533cfd0ef",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2279,1.6504,NA,147.43,150.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Lineout","field_out","Ernie Clement lines out to right fielder Josh Lowe.",0,0,0,19,"bottom",3,"2024-05-17T23:49:04.584Z","2024-05-17T23:50:09.468Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,676391,"Ernie Clement","/api/v1/people/676391","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.2,77.4,1,0.9,0.4463,6.2738,23.829,-24.7322,-3.6936,4.8796,-0.7984,3.2605,-3.695,-122.6358,-0.9068,1.2068,50.0059,5.7412,-5.6366,14.4,7.2,24,2361,177,NA,NA,NA,NA,NA,NA,FALSE,-29.5,8.9,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",1,"2024-05-17T23:48:39.319Z","2024-05-17T23:48:47.385Z",TRUE,"pitch","438e53e5-200c-4661-8682-293db27d5449",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.32,1.53,NA,140.53,165.4,"fly_ball","medium","8",101.62,78.21,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Flyout","field_out","Isiah Kiner-Falefa flies out to center fielder Jonny DeLuca.",0,0,0,18,"bottom",3,"2024-05-17T23:48:17.357Z","2024-05-17T23:48:47.385Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.2,76.7,4,0.9,0.4515,6.0537,22.8989,-27.126,-3.5044,3.3814,-0.6174,2.7179,-3.2305,-121.1566,-1.4754,1.1868,50.0019,5.6977,-5.2263,12,7.2,24,2347,169,82.8,34,308,NA,NA,NA,TRUE,-33.4,6,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",0,"2024-05-17T23:48:22.606Z","2024-05-17T23:48:25.928Z",TRUE,"pitch","744e59c0-e497-4295-acee-2aede3f0ef55",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2353,1.4527,NA,93.37,179.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Flyout","field_out","Isiah Kiner-Falefa flies out to center fielder Jonny DeLuca.",0,0,0,18,"bottom",3,"2024-05-17T23:48:17.357Z","2024-05-17T23:48:47.385Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",74.4,68.5,6,2,0.5059,6.2151,19.3546,-30.306,-9.8198,1.5742,0.6198,2.2113,0.6174,-108.3705,-0.4182,1.6062,50.0028,5.7239,-11.652,20.4,10.8,24,2395,288,NA,NA,NA,NA,NA,NA,FALSE,-46.3,3.1,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",0,"2024-05-17T23:47:50.108Z","2024-05-17T23:47:55.590Z",TRUE,"pitch","3b404944-9189-488e-a835-390885bcb727",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.2,1.43,NA,103.06,169.79,"bunt_popup","soft","1",132.01,185.59,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Bunt Pop Out","field_out","Daulton Varsho bunt pops out softly to pitcher Tyler Alexander.",0,0,0,17,"bottom",3,"2024-05-17T23:47:41.784Z","2024-05-17T23:47:55.590Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88,80.5,6,0.89,0.4282,6.3296,26.7281,-21.6193,9.0745,6.3727,0.3658,2.5553,-5.0248,-127.9897,-3.5302,1.1767,50.0054,5.6481,15.0385,32.4,6,24,2132,139,29.9,58,48,NA,NA,NA,TRUE,-24.5,10.9,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",2,"2024-05-17T23:45:10.200Z","2024-05-17T23:45:17.919Z",TRUE,"pitch","19e5af70-7b05-4b18-ba1b-25260dfdf654",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.77,1.82,NA,151.89,191.99,"ground_ball","medium","6",126.17,173.6,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Forceout","force_out","Josh Lowe grounds into a force out, fielded by shortstop Bo Bichette. Yandy Díaz out at 2nd.",0,0,0,16,"top",3,"2024-05-17T23:44:03.031Z","2024-05-17T23:45:17.919Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,666139,"Josh Lowe","/api/v1/people/666139","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.1,77,13,0.92,0.4513,6.4626,22.037,-32.5499,-8.3338,-0.2562,-0.9152,1.7328,4.4808,-121.0471,-1.5643,-1.7007,50.0001,5.2184,-12.454,19.2,9.6,24,1275,278,64.7,-18,7,NA,NA,NA,TRUE,-39.8,-0.6,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",1,"2024-05-17T23:44:46.003Z","2024-05-17T23:44:50.146Z",TRUE,"pitch","07145d97-2ff8-43ca-8dbf-481ebbd903e4",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.77,1.82,NA,83.57,179.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Forceout","force_out","Josh Lowe grounds into a force out, fielded by shortstop Bo Bichette. Yandy Díaz out at 2nd.",0,0,0,16,"top",3,"2024-05-17T23:44:03.031Z","2024-05-17T23:45:17.919Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,666139,"Josh Lowe","/api/v1/people/666139","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",75.8,69.3,14,0.9,0.4985,6.4102,21.6311,-33.4642,9.1661,-1.057,0.8769,2.2128,2.9767,-110.3327,1.0162,-1.6847,50.0041,5.3031,11.1767,19.2,12,24,2331,61,NA,NA,NA,NA,NA,NA,FALSE,-49.2,-1.3,-17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",0,"2024-05-17T23:44:19.543Z","2024-05-17T23:44:22.543Z",TRUE,"pitch","a836e47a-f191-400b-b8c7-ed0c1f295358",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.77,1.82,NA,142.94,149.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Forceout","force_out","Josh Lowe grounds into a force out, fielded by shortstop Bo Bichette. Yandy Díaz out at 2nd.",0,0,0,16,"top",3,"2024-05-17T23:44:03.031Z","2024-05-17T23:45:17.919Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,666139,"Josh Lowe","/api/v1/people/666139","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",82.8,75.7,1,0.9,0.4549,6.6428,23.8423,-28.8583,-6.8006,2.2628,-0.6805,3.3114,4.2358,-120.4964,1.0936,-1.5793,50.0056,5.4052,-9.9823,18,8.4,24,1286,262,NA,NA,NA,NA,NA,NA,FALSE,-35.3,4.7,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",2,"2024-05-17T23:43:33.454Z","2024-05-17T23:43:47.302Z",TRUE,"pitch","0bc17fe5-acbc-4493-82be-2edfd07b772b",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,2,NA,NA,3.48,1.62,NA,99.15,172.39,"ground_ball","medium","9",151.15,136.64,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Single","single","Yandy Díaz singles on a ground ball to right fielder George Springer.",0,0,0,15,"top",3,"2024-05-17T23:42:40.903Z","2024-05-17T23:43:47.302Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,84.9,6,0.9,0.407,6.6143,27.8662,-24.0459,-10.2134,4.4292,0.4682,2.4587,8.0544,-134.3297,-3.3355,-1.2354,50.0035,5.4172,-18.7504,34.8,7.2,24,2045,218,106.6,-14,10,NA,NA,NA,FALSE,-24.5,7.6,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",1,"2024-05-17T23:43:06.656Z","2024-05-17T23:43:09.920Z",TRUE,"pitch","e8a26fc0-b86d-4bc2-b0a2-8e90c10c7165",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.48,1.62,NA,135.61,184.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Single","single","Yandy Díaz singles on a ground ball to right fielder George Springer.",0,0,0,15,"top",3,"2024-05-17T23:42:40.903Z","2024-05-17T23:43:47.302Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,84.2,7,0.91,0.4082,6.7237,31.1242,-23.6464,-11.0255,4.6831,-0.4883,2.0174,6.6466,-134.5549,-4.3203,-1.5672,50.0023,5.3341,-20.0732,37.2,7.2,24,2088,219,NA,NA,NA,NA,NA,NA,FALSE,-24.5,7.7,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",0,"2024-05-17T23:42:47.205Z","2024-05-17T23:42:51.227Z",TRUE,"pitch","1fc3a89d-54f5-4193-8107-49ea702df4cc",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.552,1.5665,NA,73.81,194.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Single","single","Yandy Díaz singles on a ground ball to right fielder George Springer.",0,0,0,15,"top",3,"2024-05-17T23:42:40.903Z","2024-05-17T23:43:47.302Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,85.2,14,0.91,0.4047,6.5403,30.2944,-21.1302,-9.9788,5.9561,1.1331,1.6367,10.2373,-135.4702,-5.6882,-1.4029,50.0009,5.2459,-18.4985,36,6,24,2191,231,NA,NA,NA,NA,NA,NA,FALSE,-22,9.7,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",2,"2024-05-17T23:42:08.816Z","2024-05-17T23:42:17.562Z",TRUE,"pitch","f81d9bef-2aa8-4b9c-93c1-12bef744a451",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.31,1.61,NA,84.47,190.65,"line_drive","medium","8",92.75,64.41,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Lineout","field_out","Jonny DeLuca lines out to center fielder Daulton Varsho.",0,0,0,14,"top",3,"2024-05-17T23:41:18.557Z","2024-05-17T23:42:17.562Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,676356,"Jonny DeLuca","/api/v1/people/676356","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",74.2,67.6,14,0.89,0.511,6.4498,21.7112,-36.0915,8.4062,-3.3809,0.8535,1.7826,3.4973,-107.885,1.3286,-1.8891,50.0025,5.1888,9.7417,15.6,13.2,24,2281,69,96.9,20,345,NA,NA,NA,TRUE,-55.7,-5.3,-16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",1,"2024-05-17T23:41:46.606Z","2024-05-17T23:41:50.162Z",TRUE,"pitch","1c1bc52f-f200-4845-a89f-747a76447c3a",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.31,1.61,NA,130.43,183.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Lineout","field_out","Jonny DeLuca lines out to center fielder Daulton Varsho.",0,0,0,14,"top",3,"2024-05-17T23:41:18.557Z","2024-05-17T23:42:17.562Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,676356,"Jonny DeLuca","/api/v1/people/676356","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,85.6,7,0.91,0.4022,6.5824,31.3133,-23.034,-9.892,4.869,-0.3522,2.0606,5.9232,-136.43,-4.5811,-1.2716,50.0003,5.3584,-18.5584,36,6,24,2072,220,NA,NA,NA,NA,NA,NA,FALSE,-23.3,8,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
