"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716670,"2023-09-08",0,"2023-09-08T23:37:01.144Z","2023-09-08T23:37:04.555Z",TRUE,"pitch","2c815fb4-3f65-4fdb-9cca-626ea420177f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4751,1.4825,NA,172.64,123.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Flyout","field_out","Austin Wells flies out to left fielder Christian Yelich.",0,0,0,7,"bottom",1,"2023-09-08T23:36:48.901Z","2023-09-08T23:38:31.806Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,669224,"Austin Wells","/api/v1/people/669224","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.2,79.3,11,0.91,0.4325,6.6235,27.5129,-26.1094,1.9928,3.743,-1.4596,4.2634,0.9539,-126.9502,1.3863,-2.0999,50.0063,5.7979,3.2328,7.2,6,24,2130,177,NA,NA,NA,NA,NA,NA,FALSE,-28.8,7.3,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716670,"2023-09-08",3,"2023-09-08T23:36:33.172Z","2023-09-08T23:36:39.509Z",TRUE,"pitch","ef22ad52-66be-4319-b5d1-72b5825928e8",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.18,1.49,NA,163.31,155.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Gleyber Torres strikes out swinging.",0,0,0,6,"bottom",1,"2023-09-08T23:34:57.646Z","2023-09-08T23:36:39.509Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,84.8,11,0.93,0.4056,6.7674,29.8389,-21.5653,-7.4067,5.7473,-1.215,3.0907,5.1795,-135.1185,-2.5218,-2.1958,50.0045,5.5538,-13.6768,30,6,24,2108,206,NA,NA,NA,NA,NA,NA,TRUE,-21.7,10.1,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592450,"Aaron Judge","/api/v1/people/592450",518934,"DJ LeMahieu","/api/v1/people/518934",NA,NA,NA
716670,"2023-09-08",2,"2023-09-08T23:36:06.664Z","2023-09-08T23:36:10.299Z",TRUE,"pitch","af4dea00-7ead-4f00-9548-36e9dda74d35",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.18,1.49,NA,128.47,180.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Gleyber Torres strikes out swinging.",0,0,0,6,"bottom",1,"2023-09-08T23:34:57.646Z","2023-09-08T23:36:39.509Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Milwaukee Brewers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.1,76.3,4,0.9,0.4534,6.2933,24.6084,-33.2665,4.0108,-0.736,-0.3009,2.1583,3.0613,-121.0125,-1.1927,-2.1056,50.0056,5.5838,5.9222,10.8,9.6,24,2253,59,NA,NA,NA,NA,NA,NA,FALSE,-41,-1.3,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716670,"2023-09-08",1,"2023-09-08T23:35:46.806Z","2023-09-08T23:35:52.686Z",TRUE,"pitch","56905a0e-ea62-48e5-bf65-340352fec23b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1793,1.4897,NA,122.88,144.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Gleyber Torres strikes out swinging.",0,0,0,6,"bottom",1,"2023-09-08T23:34:57.646Z","2023-09-08T23:36:39.509Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.9,11,0.91,0.3978,6.4723,27.3549,-20.8437,-9.7816,5.884,-0.1543,3.4794,8.2616,-137.1424,-1.896,-1.9196,50.0002,5.5861,-18.8251,39.6,6,24,2167,218,NA,NA,NA,NA,NA,NA,FALSE,-20,10.6,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716670,"2023-09-08",0,"2023-09-08T23:35:26.601Z","2023-09-08T23:35:41.806Z",TRUE,"pitch","422ab068-cf8a-4295-8b55-da8fe5ddf325",1,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,1,1,NA,NA,3.285,1.487,NA,114.07,152.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Strikeout","strikeout","Gleyber Torres strikes out swinging.",0,0,0,6,"bottom",1,"2023-09-08T23:34:57.646Z","2023-09-08T23:36:39.509Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.1,81.5,2,0.91,0.425,6.5401,24.0512,-25.3677,2.245,4.0344,0.0767,3.1894,4.4888,-128.3794,-1.195,-1.979,50.0008,5.617,3.7838,9.6,6,24,2247,178,NA,NA,NA,NA,NA,NA,FALSE,-27.6,7.3,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716670,"2023-09-08",3,"2023-09-08T23:34:48.004Z","2023-09-08T23:34:51.175Z",TRUE,"pitch","23f7cad5-e84d-4f8c-96a6-5ff2cd59b29f",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.285,1.487,NA,114.47,151.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Strikeout","strikeout","Jasson Dominguez strikes out swinging.",0,0,0,5,"bottom",1,"2023-09-08T23:33:29.257Z","2023-09-08T23:34:51.175Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,691176,"Jasson Domínguez","/api/v1/people/691176","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Milwaukee Brewers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86.9,2,0.92,0.3983,6.58,26.748,-17.7428,-5.9745,7.5125,0.0665,3.223,7.5108,-136.8835,-2.7513,-1.9211,50.0017,5.4385,-11.4759,28.8,4.8,24,2237,215,NA,NA,NA,NA,NA,NA,TRUE,-17.3,13.3,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592450,"Aaron Judge","/api/v1/people/592450",518934,"DJ LeMahieu","/api/v1/people/518934",NA,NA,NA
716670,"2023-09-08",2,"2023-09-08T23:34:32.146Z","2023-09-08T23:34:36.012Z",TRUE,"pitch","5fbda4db-1cec-4d73-ad0d-459aa403f9e9",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.3891,1.3564,NA,132.93,187.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Strikeout","strikeout","Jasson Dominguez strikes out swinging.",0,0,0,5,"bottom",1,"2023-09-08T23:33:29.257Z","2023-09-08T23:34:51.175Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,691176,"Jasson Domínguez","/api/v1/people/691176","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.6,81.4,7,0.9,0.4272,6.4486,23.29,-25.26,0.5391,4.1375,-0.418,1.9129,3.7109,-127.6299,-4.1884,-1.9535,50.0002,5.5364,0.8992,3.6,6,24,2086,200,NA,NA,NA,NA,NA,NA,FALSE,-28.3,6.8,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716670,"2023-09-08",1,"2023-09-08T23:34:04.640Z","2023-09-08T23:34:08.026Z",TRUE,"pitch","9155f3cd-5764-49ae-8f37-f6f35c3276e9",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.285,1.487,NA,124.93,187.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Strikeout","strikeout","Jasson Dominguez strikes out swinging.",0,0,0,5,"bottom",1,"2023-09-08T23:33:29.257Z","2023-09-08T23:34:51.175Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,691176,"Jasson Domínguez","/api/v1/people/691176","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,84.3,8,0.89,0.4086,6.5597,30.3338,-24.0111,-11.7381,4.4905,-0.2082,1.8945,8.2461,-134.2857,-5.0054,-1.8008,50.0046,5.5013,-21.3407,38.4,7.2,24,2078,212,NA,NA,NA,NA,NA,NA,FALSE,-25.1,7.2,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716670,"2023-09-08",0,"2023-09-08T23:33:49.193Z","2023-09-08T23:33:53.896Z",TRUE,"pitch","074b7bd0-c776-4c74-b0b7-64f51c9fa437",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3891,1.5909,NA,96.49,206.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Strikeout","strikeout","Jasson Dominguez strikes out swinging.",0,0,0,5,"bottom",1,"2023-09-08T23:33:29.257Z","2023-09-08T23:34:51.175Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,691176,"Jasson Domínguez","/api/v1/people/691176","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.2,81.5,14,0.91,0.4262,6.5105,25.2886,-24.0383,0.439,4.8577,0.5382,1.1779,6.1274,-128.2694,-6.3187,-1.9337,50.0041,5.5347,0.7336,3.6,6,24,2072,197,NA,NA,NA,NA,NA,NA,FALSE,-27.4,7.7,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716670,"2023-09-08",8,"2023-09-08T23:33:18.468Z","2023-09-08T23:33:23.169Z",TRUE,"pitch","437ad4f3-fd6c-4630-8da7-ac02bd45e780",9,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.9555,1.8135,NA,83.11,175.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Walk","walk","Aaron Judge walks. DJ LeMahieu to 2nd.",0,0,0,4,"bottom",1,"2023-09-08T23:27:39.580Z","2023-09-08T23:33:23.169Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,592450,"Aaron Judge","/api/v1/people/592450","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85.3,14,0.91,0.405,6.464,28.3669,-19.9021,-9.7671,6.6204,0.889,2.3607,10.63,-135.0275,-4.6545,-1.8228,50.0014,5.4999,-18.102,37.2,6,24,2124,214,NA,NA,NA,NA,NA,NA,FALSE,-20.5,11.2,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592450,"Aaron Judge","/api/v1/people/592450",518934,"DJ LeMahieu","/api/v1/people/518934",NA,NA,NA
716670,"2023-09-08",7,"2023-09-08T23:32:57.771Z","2023-09-08T23:33:01.207Z",TRUE,"pitch","161c18ba-405a-49ac-b9ce-e1cc9b03ad16",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.93,1.84,NA,124.38,173.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Walk","walk","Aaron Judge walks. DJ LeMahieu to 2nd.",0,0,0,4,"bottom",1,"2023-09-08T23:27:39.580Z","2023-09-08T23:33:23.169Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,592450,"Aaron Judge","/api/v1/people/592450","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.3,84.2,8,0.9,0.4088,6.4145,29.6608,-22.4354,-10.1521,5.3584,-0.1936,2.4216,7.9878,-134.1204,-4.0625,-1.8951,50.0021,5.5606,-18.4501,36,6,24,2104,214,NA,NA,NA,NA,NA,NA,FALSE,-23.3,9,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716670,"2023-09-08",6,"2023-09-08T23:32:42.492Z","2023-09-08T23:32:47.719Z",TRUE,"pitch","0a9b993c-2bfb-478f-ab77-0fb054afaff8",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.9555,1.8135,NA,75.72,185.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Walk","walk","Aaron Judge walks. DJ LeMahieu to 2nd.",0,0,0,4,"bottom",1,"2023-09-08T23:27:39.580Z","2023-09-08T23:33:23.169Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,592450,"Aaron Judge","/api/v1/people/592450","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,84.3,14,0.91,0.4089,6.8507,29.6818,-18.5228,-9.1038,7.5141,1.0829,1.9671,10.5967,-134.0973,-5.7001,-1.7419,50.003,5.4469,-16.539,36,6,24,2107,213,NA,NA,NA,NA,NA,NA,FALSE,-19.8,12.5,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716670,"2023-09-08",5,"2023-09-08T23:30:18.107Z","2023-09-08T23:30:26.226Z",TRUE,"pitch","c9deab2d-eb82-4539-bf37-b8d99f4da53d",6,"Foul",NA,NA,NA,NA,TRUE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.93,1.84,NA,143.98,143.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Walk","walk","Aaron Judge walks. DJ LeMahieu to 2nd.",0,0,0,4,"bottom",1,"2023-09-08T23:27:39.580Z","2023-09-08T23:33:23.169Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,592450,"Aaron Judge","/api/v1/people/592450","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.7,1,0.9,0.4015,6.6144,29.5803,-16.1592,-3.7169,8.4922,-0.7078,3.5387,4.6767,-136.3545,-2.4527,-1.9611,50.0024,5.563,-7.0094,20.4,3.6,24,2086,218,NA,NA,NA,NA,NA,NA,FALSE,-16.1,15.1,5.8,FALSE,FALSE,"MO",147,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716670,"2023-09-08",4,"2023-09-08T23:29:46.390Z","2023-09-08T23:29:49.591Z",TRUE,"pitch","0864fa46-304e-4cea-a422-f99b0f119b13",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.93,1.84,NA,164.7,178.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Walk","walk","Aaron Judge walks. DJ LeMahieu to 2nd.",0,0,0,4,"bottom",1,"2023-09-08T23:27:39.580Z","2023-09-08T23:33:23.169Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,592450,"Aaron Judge","/api/v1/people/592450","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,86.2,13,0.91,0.401,6.4288,28.6831,-23.7343,-9.0748,4.4607,-1.2514,2.2257,5.2911,-136.3448,-4.3124,-2.0335,50.0019,5.4563,-17.1634,33.6,6,24,2030,215,NA,NA,NA,NA,NA,NA,FALSE,-23.6,7.4,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716670,"2023-09-08",3,"2023-09-08T23:29:28.620Z","2023-09-08T23:29:33.254Z",TRUE,"pitch","20765725-2301-4282-9394-ff4d3861d7a2",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.9818,1.8396,NA,83.36,205.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Walk","walk","Aaron Judge walks. DJ LeMahieu to 2nd.",0,0,0,4,"bottom",1,"2023-09-08T23:27:39.580Z","2023-09-08T23:33:23.169Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,592450,"Aaron Judge","/api/v1/people/592450","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Milwaukee Brewers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.5,77.6,14,0.9,0.4466,6.4478,25.8696,-32.6266,4.6917,-0.2999,0.8824,1.2235,5.2344,-122.9407,-3.7047,-1.8889,50.0012,5.5385,7.1331,13.2,9.6,24,2027,53,NA,NA,NA,NA,NA,NA,FALSE,-39.7,-1.2,-9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716670,"2023-09-08",2,"2023-09-08T23:29:09.051Z","2023-09-08T23:29:13.772Z",TRUE,"pitch","1e9ff95e-de10-417a-95c0-f1dfbea9ed37",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.9818,1.8656,NA,87.81,199.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Walk","walk","Aaron Judge walks. DJ LeMahieu to 2nd.",0,0,0,4,"bottom",1,"2023-09-08T23:27:39.580Z","2023-09-08T23:33:23.169Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,592450,"Aaron Judge","/api/v1/people/592450","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Milwaukee Brewers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.1,78,14,2,0.4436,6.4685,26.2504,-26.5635,4.8951,3.6391,0.7658,1.443,4.9877,-123.7908,-4.4581,-1.9161,50.0039,5.5087,7.5451,16.8,7.2,24,2104,54,NA,NA,NA,NA,NA,NA,FALSE,-32.3,5.8,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
